PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 8, filenames: A:[8]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[9]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,929,0.4017303288,6.302490711,1
111,961,-0.3533345163,6.908234596,1
111,993,-0.6320698261,6.948683262,1
111,1025,-0.7495714426,7.901356697,1
111,1057,-1.039421082,8.863426208,1
111,1089,-0.9553870559,9.533930779,1
111,1121,0.0276696682,11.59825039,1
111,1153,0.6640734076,10.57478523,1
111,1185,0.9460950494,10.26294041,1
111,1217,0.8914070129,10.65547657,1
111,1249,0.6212716103,11.18547153,1
111,1281,1.125182033,13.41118717,1
111,1313,2.986140013,13.62550354,1
111,1345,4.52634716,12.36047459,1
111,1377,4.160165787,12.20797443,1
111,1409,3.854846478,12.07583237,1
111,1441,3.600075006,11.42971706,1
111,1473,3.142012358,10.19787407,1
111,1505,2.569122791,9.2663908,1
111,1537,1.621058464,9.451501846,1
111,1569,1.843135834,8.711645126,1
111,1601,3.088533878,7.173513412,1
111,1633,2.950924397,7.22563839,1
111,1665,4.828959465,8.939147949,1
111,1697,5.733188152,9.452316284,1
111,1729,5.663916111,10.15679741,1
111,1761,5.889227867,7.664284229,1
111,1793,5.910822868,6.428528786,1
111,1825,4.508947372,6.131660461,1
111,1857,2.90556097,6.045116425,1
111,1889,2.281454563,4.129597187,1
111,1921,-0.1921715736,4.091985703,1
111,1953,-1.913197994,4.548609734,1
111,1985,2.11899209,7.054692745,1
111,2017,18.29993248,-3.396435261,1
143,33,-0.02938432246,0.5215795636,1
143,65,-0.3196597397,0.01555413008,1
143,97,-0.2528985143,0.03625015169,1
143,129,-0.07944381237,-0.09886531532,1
143,161,-0.06426043808,-0.1277146041,1
143,193,-0.1980326772,-0.2491576374,1
143,225,-0.04811991751,-0.1202560365,1
143,257,-0.1908830404,-0.04839897156,1
143,289,-0.5515724421,-0.4860242009,1
143,321,-0.1656318456,-0.5168830156,1
143,353,-0.1660363674,-0.1339086145,1
143,385,-0.3042907715,0.1447882205,1
143,417,-0.146182552,-0.2114635706,1
143,449,0.09328240156,-0.5622857213,1
143,481,-0.00272552669,-0.3088313937,1
143,513,-0.1938652992,-0.5651546121,1
143,545,-0.07409393787,0.06633996964,1
143,577,-0.1489922702,0.3582373857,1
143,609,-0.400750339,-0.02831986547,1
143,641,-0.9080779552,-0.03482764959,1
143,673,-1.50451827,-0.4107860923,1
143,705,-1.32950449,-0.6150688529,1
143,737,-0.7264242172,-0.783385098,1
143,769,0.06282833219,-1.873939514,1
143,801,-0.235195756,-0.0980592519,1
143,833,0.2092223167,1.363110304,1
143,865,1.144525528,0.2121133804,1
143,897,1.065483451,1.678975821,1
143,929,0.2001237869,5.804001808,1
143,961,-0.5275403857,7.5427351,1
143,993,0.04649716616,7.497009277,1
143,1025,0.4960195422,7.496281147,1
143,1057,-0.01275372505,8.236322403,1
143,1089,0.2374361753,10.0422163,1
143,1121,0.3953641653,11.77865982,1
143,1153,0.2110706568,10.37042522,1
143,1185,0.166921854,10.14851856,1
143,1217,0.2613340616,10.59853458,1
143,1249,0.479092598,11.39444733,1
143,1281,1.732014418,12.8911314,1
143,1313,3.999162674,13.09441948,1
143,1345,5.144684792,12.76679802,1
143,1377,4.968079567,11.69680786,1
143,1409,4.582788467,10.62518311,1
143,1441,3.561396599,11.25636387,1
143,1473,4.218763351,10.88411617,1
143,1505,4.468794823,9.830918312,1
143,1537,4.150080681,8.627784729,1
143,1569,3.794689655,8.163503647,1
143,1601,2.680582523,7.749264717,1
143,1633,4.695532799,6.526296139,1
143,1665,7.48818779,6.990504265,1
143,1697,6.530219078,8.650918007,1
143,1729,6.77451992,7.591384888,1
143,1761,6.589816093,6.477115631,1
143,1793,6.464531422,5.912720203,1
143,1825,6.682537079,5.367208004,1
143,1857,6.753367424,2.741954803,1
143,1889,2.818786621,3.397993565,1
143,1921,-0.433524847,5.456590652,1
143,1953,0.61264503,8.294006348,1
143,1985,2.111501217,5.66287899,1
143,2017,23.70763779,-6.728964329,1
175,33,-0.01277566887,0.495501399,1
175,65,-0.094644472,-0.001956999302,1
175,97,-0.2034072578,-0.119585596,1
175,129,-0.1977532059,-0.4176974893,1
175,161,-0.05094213784,-0.6054056287,1
175,193,0.01773723587,-0.194771111,1
175,225,0.07767250389,-0.155695945,1
175,257,-0.1910728812,-0.1060894951,1
175,289,-0.3058711588,-0.2250278294,1
175,321,-0.1371805966,-0.4094051421,1
175,353,-0.1919177771,-0.01871808618,1
175,385,-0.3254852891,0.1456802487,1
175,417,-0.08192244172,-0.1019106954,1
175,449,0.2194573283,-0.2160991579,1
175,481,-0.1817573607,-0.4391352534,1
175,513,-0.4620748758,-0.6672418118,1
175,545,-0.7618357539,-0.9109739065,1
175,577,-0.6015535593,-0.5578278303,1
175,609,-0.1920127273,0.09648096561,1
175,641,-0.8518173695,-0.4796543717,1
175,673,-1.274234295,-0.6944109201,1
175,705,-0.4993158877,-0.9830571413,1
175,737,-0.1732910275,-1.04722929,1
175,769,-0.3309651613,-0.6864660978,1
175,801,1.006058931,0.1314533055,1
175,833,1.471836329,0.9493206739,1
175,865,1.167148948,-12.39155483,1
175,897,1.592657328,2.248336792,1
175,929,0.3880535364,5.460919857,1
175,961,-1.450792551,6.768914223,1
175,993,0.3313125372,6.994359493,1
175,1025,1.250029564,6.825279713,1
175,1057,1.352075338,7.506959915,1
175,1089,1.320906401,8.89806366,1
175,1121,0.9589209557,10.3299942,1
175,1153,0.02566862106,9.866513252,1
175,1185,-0.3109392226,10.04111576,1
175,1217,0.237059474,10.8162632,1
175,1249,1.210987449,10.97849274,1
175,1281,3.284204721,11.87550163,1
175,1313,5.020410061,12.63993549,1
175,1345,6.082312584,12.03068161,1
175,1377,5.91911459,10.65747738,1
175,1409,4.566404343,9.930860519,1
175,1441,5.155892849,10.52385235,1
175,1473,5.567128658,10.10572624,1
175,1505,5.322108269,9.105404854,1
175,1537,5.212053299,8.145311356,1
175,1569,5.017100811,7.674203396,1
175,1601,4.00442028,7.190872192,1
175,1633,3.433356762,5.635602474,1
175,1665,7.195254326,6.513184547,1
175,1697,7.073325157,6.602788925,1
175,1729,7.252014637,6.537987232,1
175,1761,7.323757648,6.218998432,1
175,1793,7.489266396,6.214765549,1
175,1825,7.984523773,5.859470367,1
175,1857,7.262142181,3.587187767,1
175,1889,5.212450027,2.925616264,1
175,1921,3.981021643,17.64032173,1
175,1953,1.947331548,7.860607147,1
175,1985,1.058030605,4.788297653,1
175,2017,1.047165036,-6.72681284,1
207,33,-0.02165597491,0.3139698803,1
207,65,-0.02792321146,0.1728380471,1
207,97,0.006403431296,-0.02470692247,1
207,129,-0.2243571281,-0.07150856405,1
207,161,-0.2971300483,-0.2011146545,1
207,193,0.173111707,-0.05400966108,1
207,225,0.09651628137,0.02090970054,1
207,257,0.04524697736,0.1424856633,1
207,289,0.3764088154,0.1646222472,1
207,321,0.1660464406,-0.01264836639,1
207,353,-0.02258250862,0.1199772358,1
207,385,-0.1561840475,0.002966120839,1
207,417,-0.04823167622,-0.2949028313,1
207,449,0.01280546188,-0.3020888865,1
207,481,-0.4078978896,-0.2946727276,1
207,513,-0.2847527862,-0.3091183305,1
207,545,-0.7801837325,-1.139463902,1
207,577,-1.359068274,-5.137149811,1
207,609,-0.1832430959,-0.6824592352,1
207,641,-0.50740695,-0.5964646339,1
207,673,-1.674854755,-1.473671913,1
207,705,-0.06096768379,-2.23845768,1
207,737,0.5718935132,-1.0601089,1
207,769,0.694565475,0.09153819084,1
207,801,1.068907261,0.5974574089,1
207,833,1.434987068,1.106419086,1
207,865,1.353048563,2.125450611,1
207,897,14.54541016,-9.206159592,1
207,929,0.5003609657,4.79784584,1
207,961,-0.4827262163,5.177263737,1
207,993,0.8891041279,6.263724804,1
207,1025,1.724062443,6.589841366,1
207,1057,2.164870024,6.622918129,1
207,1089,2.769902706,7.138852596,1
207,1121,2.09629488,8.454242706,1
207,1153,1.539522171,9.531154633,1
207,1185,1.291277766,10.07849407,1
207,1217,1.708072662,10.52184105,1
207,1249,3.259253025,10.7112999,1
207,1281,6.041713238,11.69211006,1
207,1313,8.369959831,11.93173599,1
207,1345,8.296426773,11.66154766,1
207,1377,6.394129276,10.20195389,1
207,1409,6.245936871,8.955259323,1
207,1441,6.622093201,9.196470261,1
207,1473,6.059398651,8.859015465,1
207,1505,5.86651516,8.44859314,1
207,1537,6.110962391,7.688941002,1
207,1569,6.074546337,7.306921482,1
207,1601,6.887191296,6.89127779,1
207,1633,9.136757851,4.153678894,1
207,1665,8.467376709,5.449641705,1
207,1697,7.995645523,5.687310219,1
207,1729,7.600441933,5.711792946,1
207,1761,8.442959785,5.765884399,1
207,1793,8.783869743,5.947105408,1
207,1825,8.692759514,6.140311241,1
207,1857,7.410977364,5.468249798,1
207,1889,5.741363525,4.535955429,1
207,1921,4.717358112,5.494799614,1
207,1953,2.808986187,5.2548666,1
207,1985,1.103876114,6.812280655,1
207,2017,-4.388249874,-6.619355202,1
239,33,-0.02883075923,0.05478994548,1
239,65,-0.008333621547,0.1644228697,1
239,97,0.08977280557,0.388854444,1
239,129,-0.06325800717,0.3771190643,1
239,161,-0.1106486171,0.1107402444,1
239,193,0.1936721206,0.07314109802,1
239,225,-0.1691959649,0.1298028231,1
239,257,-0.06157316267,0.110355705,1
239,289,0.3593127728,0.1502927691,1
239,321,0.1002950072,0.2368201017,1
239,353,-0.15436019,-0.05754473805,1
239,385,-0.1439729184,0.0913721025,1
239,417,-0.04322902858,-0.1480630636,1
239,449,0.09811547399,-0.205091238,1
239,481,0.2612071037,0.2429148555,1
239,513,0.05195981264,-0.2112714052,1
239,545,-0.4807704687,10.78689671,1
239,577,-0.737929225,-5.923957825,1
239,609,-1.176901579,-3.984325647,1
239,641,-0.478502512,-1.83971405,1
239,673,-0.5669705868,-1.615319133,1
239,705,0.2069294453,-1.674336672,1
239,737,1.414818287,-0.8540946245,1
239,769,1.208816051,0.2236154675,1
239,801,0.6311440468,0.5122987032,1
239,833,1.180254459,1.77442193,1
239,865,1.349115491,3.912991762,1
239,897,0.8235235214,5.064174652,1
239,929,1.264250875,4.621212006,1
239,961,1.964309692,4.801222324,1
239,993,2.20376873,6.195063591,1
239,1025,1.442025423,6.974376202,1
239,1057,2.479252338,6.823544979,1
239,1089,3.434588432,6.735287666,1
239,1121,4.930634975,7.759418488,1
239,1153,9.100511551,11.47349739,1
239,1185,9.661590576,11.83931732,1
239,1217,9.475927353,11.83172417,1
239,1249,10.90431976,11.64250469,1
239,1281,9.632511139,11.20442295,1
239,1313,10.92772388,11.50019741,1
239,1345,9.773556709,11.72957802,1
239,1377,7.641227722,10.29402256,1
239,1409,6.957362652,9.070548058,1
239,1441,7.092211246,8.794315338,1
239,1473,6.527374268,8.639102936,1
239,1505,6.610820293,8.289113998,1
239,1537,6.793240547,8.244488716,1
239,1569,7.758291721,7.587836266,1
239,1601,9.613481522,6.636168957,1
239,1633,13.3687315,5.424995422,1
239,1665,10.28093433,4.68438673,1
239,1697,9.163935661,4.961766243,1
239,1729,8.696662903,4.497698307,1
239,1761,9.253650665,4.657139301,1
239,1793,9.332827568,5.555569649,1
239,1825,10.06316757,5.593549728,1
239,1857,7.843243122,5.557784557,1
239,1889,6.144417286,4.775899887,1
239,1921,4.865551949,4.976711273,1
239,1953,4.183401585,3.780654907,1
239,1985,1.443245173,4.95982933,1
239,2017,-0.5457365513,-3.511974812,1
271,33,0.07427213341,-0.09119662642,1
271,65,0.05321707577,0.09063988924,1
271,97,-0.2244444489,0.5757034421,1
271,129,-0.2320537269,0.266284287,1
271,161,-0.05002301931,-0.1219233572,1
271,193,0.2218339294,-0.02726269513,1
271,225,0.06082950905,0.1769928634,1
271,257,0.01316447556,0.1972462237,1
271,289,0.1641744375,0.2485023439,1
271,321,-0.01915508509,0.1289348602,1
271,353,-0.09846910834,-0.6274325848,1
271,385,-0.1286586821,-0.3905239105,1
271,417,-0.09050792456,-0.5518162251,1
271,449,0.3494628668,-0.6512492895,1
271,481,-12.38712311,-4.48966217,1
271,513,-0.5716633201,-1.09791398,1
271,545,-3.76376915,-1.621833324,1
271,577,-2.958358526,-2.626717567,1
271,609,-1.964841127,-1.862444162,1
271,641,-0.6716195345,-1.52278173,1
271,673,-0.1743012816,-1.003854513,1
271,705,0.5756371617,-0.2937169075,1
271,737,1.444931507,0.2066652775,1
271,769,1.712899327,1.321923971,1
271,801,1.972736359,2.504023075,1
271,833,2.14595747,4.078005314,1
271,865,2.144931078,4.901637554,1
271,897,2.441936493,6.036543846,1
271,929,2.748378754,6.29724884,1
271,961,3.10290432,6.374145985,1
271,993,2.730655432,6.287088394,1
271,1025,2.610165119,7.17213583,1
271,1057,3.656078339,7.078942776,1
271,1089,5.059435844,7.260210991,1
271,1121,6.251680374,8.313544273,1
271,1153,9.726093292,13.22396755,1
271,1185,11.08751488,12.54233551,1
271,1217,12.17950058,11.56953621,1
271,1249,14.15546608,10.3919096,1
271,1281,16.76786804,10.40617752,1
271,1313,13.25061226,11.62964058,1
271,1345,12.34533978,12.0456028,1
271,1377,9.959623337,10.61070061,1
271,1409,8.212022781,9.482270241,1
271,1441,8.134380341,8.681052208,1
271,1473,13.45810986,8.957904816,1
271,1505,9.715509415,4.847600937,1
271,1537,6.976967335,8.511248589,1
271,1569,10.64935684,8.051668167,1
271,1601,19.29707336,7.869671822,1
271,1633,18.49598885,6.267937183,1
271,1665,10.94562244,3.43550539,1
271,1697,10.00658989,4.319911957,1
271,1729,9.343921661,4.56485033,1
271,1761,9.409705162,4.093506336,1
271,1793,9.404865265,4.289979458,1
271,1825,10.36563492,5.550558567,1
271,1857,8.769942284,5.364588261,1
271,1889,5.653152466,5.131800175,1
271,1921,3.239068031,5.030749321,1
271,1953,3.002969503,4.191402912,1
271,1985,1.595633984,5.778050423,1
271,2017,2.058175087,-0.1192259789,1
303,33,-0.04935568571,-0.03500787169,1
303,65,-0.2295159698,0.1013711095,1
303,97,-0.4112940431,0.366527915,1
303,129,-0.2130085528,0.2721521258,1
303,161,-0.05665464699,0.004333633929,1
303,193,-0.02412822098,0.1097428203,1
303,225,0.1756799966,0.1840843558,1
303,257,0.1826655269,-0.01106162369,1
303,289,0.1058861986,0.2127419114,1
303,321,-0.2645468712,0.06048250198,1
303,353,-0.6098813415,-1.197745085,1
303,385,-0.5734111071,-4.651618481,1
303,417,-1.255324364,-4.212173462,1
303,449,-1.714645267,-2.157906532,1
303,481,-0.7767056227,-0.4571236372,1
303,513,-0.5559151173,-0.2570589185,1
303,545,-2.3399086,0.39580971,1
303,577,-1.556050539,-0.01615345478,1
303,609,-0.7511683106,-0.3191595376,1
303,641,-0.1057862639,-0.1270988584,1
303,673,0.2421218157,0.372081697,1
303,705,1.220705986,0.7343173027,1
303,737,3.126415491,1.693968177,1
303,769,3.117463112,4.054463387,1
303,801,3.696214676,6.233064651,1
303,833,4.78716898,4.998825073,1
303,865,4.639172077,5.475870609,1
303,897,4.289007187,7.141816616,1
303,929,3.74185729,7.877441883,1
303,961,3.192739964,8.194217682,1
303,993,3.206777811,6.693741798,1
303,1025,3.505778313,6.713180542,1
303,1057,3.888765335,6.38691473,1
303,1089,5.899292946,7.711632252,1
303,1121,8.785202026,9.826180458,1
303,1153,10.65186882,14.58197975,1
303,1185,10.98022175,14.47296238,1
303,1217,14.01261806,12.6625576,1
303,1249,18.27174187,11.06821442,1
303,1281,18.12467575,9.352461815,1
303,1313,14.29093456,11.51043415,1
303,1345,13.04154587,13.20742035,1
303,1377,12.27450657,10.89751911,1
303,1409,11.18670273,10.12968063,1
303,1441,10.18467808,9.081682205,1
303,1473,9.229089737,-2.851943016,1
303,1505,-7.861037254,5.999526978,1
303,1537,9.818315506,8.11193943,1
303,1569,12.43155384,8.673875809,1
303,1601,13.47930336,7.832318783,1
303,1633,12.67149734,6.819521427,1
303,1665,11.72286129,2.476877689,1
303,1697,10.57886219,4.536278725,1
303,1729,10.16675758,4.942535877,1
303,1761,10.26303291,5.088521004,1
303,1793,10.56372738,5.645431519,1
303,1825,10.89171124,5.219794273,1
303,1857,8.19427681,5.015949726,1
303,1889,5.695697308,5.373450756,1
303,1921,0.6069922447,5.620866776,1
303,1953,-0.6914105415,5.398591042,1
303,1985,-0.169175148,5.042025089,1
303,2017,7.681979656,-0.04279661179,1
335,33,-0.1085708812,0.1771389693,1
335,65,-0.2088938057,0.1032042354,1
335,97,-0.0157802701,0.2354990989,1
335,129,0.1470310986,0.1617936492,1
335,161,0.02171576023,0.07569672167,1
335,193,0.02997646481,0.2058627903,1
335,225,0.01840979606,-0.01080604643,1
335,257,-0.0567744635,-0.4121787548,1
335,289,0.001574765891,-0.4126661122,1
335,321,-0.2605226338,-0.2568613887,1
335,353,0.4901348352,-4.361861706,1
335,385,-0.1875399649,-4.938395977,1
335,417,-1.461461544,-4.208256721,1
335,449,-0.5992314816,-1.513726711,1
335,481,-0.2241837978,-0.9313355684,1
335,513,0.2449483275,-1.014491677,1
335,545,-0.5825842023,0.7349689007,1
335,577,-0.7217062116,1.890140176,1
335,609,0.09751594067,1.435067654,1
335,641,2.166961432,2.842914343,1
335,673,1.094223022,3.600733042,1
335,705,2.00492239,2.449088812,1
335,737,6.17891407,5.471386909,1
335,769,3.724045992,6.707974434,1
335,801,4.295162201,5.283097744,1
335,833,5.809372902,4.663680077,1
335,865,5.872738838,6.011480808,1
335,897,5.298035622,7.379243851,1
335,929,4.285265446,7.578590393,1
335,961,3.555661201,7.168893337,1
335,993,3.741124153,4.975828171,1
335,1025,4.258966923,6.451460361,1
335,1057,4.609116554,7.327179909,1
335,1089,6.310213566,8.380931854,1
335,1121,10.66921043,9.831741333,1
335,1153,11.75216866,11.9444313,1
335,1185,11.73096275,13.02669811,1
335,1217,16.45271683,10.56945419,1
335,1249,16.54748344,10.8513422,1
335,1281,16.13991928,11.39869976,1
335,1313,15.88762569,11.111866,1
335,1345,14.35608482,12.03003025,1
335,1377,13.9445734,10.89944458,1
335,1409,12.9532938,9.232113838,1
335,1441,12.99936676,4.536801338,1
335,1473,10.56258392,-2.774800301,1
335,1505,12.8732872,7.761585712,1
335,1537,13.81920242,6.833525658,1
335,1569,14.67899895,8.246219635,1
335,1601,14.5387249,7.585989952,1
335,1633,14.05562401,6.198126793,1
335,1665,12.73988438,4.317781448,1
335,1697,11.66327953,6.01507616,1
335,1729,12.18906593,5.225650311,1
335,1761,12.03121758,5.353578091,1
335,1793,12.47788811,5.577021599,1
335,1825,11.88763809,5.163515568,1
335,1857,8.92005825,4.935702801,1
335,1889,5.988414764,5.676968575,1
335,1921,3.443459034,6.218604088,1
335,1953,2.219920158,6.103267193,1
335,1985,3.556401253,9.196347237,1
335,2017,0.5636796951,-0.9351665974,1
367,33,-0.2301786095,0.3505352139,1
367,65,-0.3048908114,0.03587494045,1
367,97,-0.2592759132,0.06049185991,1
367,129,-0.06807791442,0.06668436527,1
367,161,-0.07692845166,0.01146338135,1
367,193,-0.1158418506,0.191839993,1
367,225,-0.1907714307,0.1010593995,1
367,257,-0.3738001585,-0.4254458845,1
367,289,-0.1169465631,-0.703528285,1
367,321,-0.1334213465,-1.275740147,1
367,353,0.2575841546,-5.964510918,1
367,385,1.571405768,-4.305395126,1
367,417,-0.7276962399,16.40610123,1
367,449,1.218189836,-0.3970010281,1
367,481,0.1011776328,-0.2192060649,1
367,513,-0.4014409781,-0.6299886703,1
367,545,-0.3261991739,0.6778080463,1
367,577,-0.1606331468,1.382146597,1
367,609,0.3957262039,1.844123125,1
367,641,3.70065546,5.668379307,1
367,673,2.302983761,4.098091125,1
367,705,2.403300047,3.902706623,1
367,737,2.618667603,5.104067326,1
367,769,3.364010334,6.820943356,1
367,801,4.473386765,5.206434727,1
367,833,5.65363884,5.16119051,1
367,865,6.287381649,5.232048988,1
367,897,6.138060093,6.112888813,1
367,929,5.384592533,7.126044273,1
367,961,4.828252316,7.225129128,1
367,993,4.549124241,6.796145439,1
367,1025,3.641456604,7.399438381,1
367,1057,5.822757244,7.847352505,1
367,1089,7.72223568,8.713658333,1
367,1121,9.364836693,9.803873062,1
367,1153,10.94056129,14.84125137,1
367,1185,12.6772871,14.53729153,1
367,1217,11.94963074,13.85218525,1
367,1249,13.37882614,10.77271271,1
367,1281,15.18037891,10.3251791,1
367,1313,16.00514984,10.42275524,1
367,1345,15.6343174,11.07957077,1
367,1377,14.98165417,10.93132401,1
367,1409,14.60369968,9.776539803,1
367,1441,14.93593979,8.718265533,1
367,1473,14.74559498,6.647192001,1
367,1505,13.82074547,6.149755001,1
367,1537,14.15910053,5.180571079,1
367,1569,14.89901733,7.039528847,1
367,1601,15.89619255,6.749544144,1
367,1633,16.6464653,4.960490227,1
367,1665,15.13837719,4.77477169,1
367,1697,14.54417038,5.199259281,1
367,1729,14.40090179,5.300803185,1
367,1761,13.89891434,5.457111835,1
367,1793,12.29675388,6.149752617,1
367,1825,10.63983822,6.437918663,1
367,1857,8.484517097,6.129199028,1
367,1889,7.087121964,6.410460949,1
367,1921,7.125602722,5.832965851,1
367,1953,6.772266388,12.05020618,1
367,1985,5.275634766,11.8841877,1
367,2017,-0.2526931763,-0.6547541618,1
