PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 40, filenames: A:[40]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[41]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.685830116,4.74693346,1
47,65,-0.3698458672,1.151672602,1
47,97,0.03741776943,-0.01694107056,1
47,129,-0.2253723145,-0.4125720263,1
47,161,-0.1869894266,-0.2356916666,1
47,193,-0.3911112547,-0.3997546434,1
47,225,-0.2828031182,0.1996719837,1
47,257,-0.03337132931,0.9546067715,1
47,289,-0.3760918379,0.6695594788,1
47,321,-0.343392849,0.7238749266,1
47,353,0.1605581045,0.2852156162,1
47,385,0.3423084617,-0.177886188,1
47,417,0.8465000987,-0.6977363229,1
47,449,0.4536207616,0.1786519885,1
47,481,-0.4850200415,1.487910867,1
47,513,-0.7123972178,2.154498577,1
47,545,1.020780563,2.289654255,1
47,577,0.811963141,6.125222683,1
47,609,1.363511086,4.734447479,1
47,641,0.7424459457,3.387299299,1
47,673,0.2765012383,3.399003506,1
47,705,0.5269700289,3.332232714,1
47,737,0.8437432051,3.479321718,1
47,769,0.8433021307,2.617389679,1
47,801,1.084950209,0.9787833691,1
47,833,0.7279791832,1.880405068,1
47,865,2.834945679,4.762898445,1
47,897,3.850129128,5.184404373,1
47,929,3.242320538,4.14040947,1
47,961,2.858016491,3.911408901,1
47,993,3.067371845,5.948424339,1
47,1025,3.150574923,6.888545036,1
47,1057,1.89162159,6.005766869,1
47,1089,1.079845667,6.227247238,1
47,1121,0.454623282,5.434252262,1
47,1153,0.9450259209,5.124498367,1
47,1185,2.396902323,5.466132164,1
47,1217,1.600974083,5.806348801,1
47,1249,0.3061408997,6.706887722,1
47,1281,-1.58046329,6.383694172,1
47,1313,-2.360565662,6.442640305,1
47,1345,-0.780621171,7.254750729,1
47,1377,-0.5011504889,7.393301964,1
47,1409,-0.3713998795,7.217888832,1
47,1441,0.5413274765,6.355724812,1
47,1473,0.3258407116,7.388926506,1
47,1505,-3.044886112,7.182023525,1
47,1537,-1.967243791,6.017609119,1
47,1569,-2.514245033,6.309418678,1
47,1601,-1.202940464,6.529773712,1
47,1633,-0.3756422997,7.278465271,1
47,1665,0.3776254654,7.328725338,1
47,1697,2.087785244,7.322083473,1
47,1729,2.222107887,8.307811737,1
47,1761,0.3510811329,8.848215103,1
47,1793,-2.553268433,8.488204002,1
47,1825,-3.755392075,7.053309917,1
47,1857,0.03699362278,5.01375246,1
47,1889,1.5149827,3.254217863,1
47,1921,1.547739983,1.022185326,1
47,1953,0.01881122589,0.7197031975,1
47,1985,-1.27299881,1.255477428,1
47,2017,9.977870941,0.09154033661,1
79,33,0.820550561,3.146572113,1
79,65,0.6415570378,1.261616826,1
79,97,0.4689887762,0.4929388762,1
79,129,0.0443675518,-0.03163403273,1
79,161,-0.2856594026,-0.2055780888,1
79,193,-15.35706806,8.154525757,1
79,225,0.2803085744,-0.04936528206,1
79,257,0.3552677631,0.3251383305,1
79,289,0.6094920635,1.655237913,1
79,321,0.5243157744,1.776828647,1
79,353,0.5396153331,1.113339186,1
79,385,0.5067163706,0.7657338381,1
79,417,-0.09364971519,0.9514474869,1
79,449,-0.02397967875,1.834085226,1
79,481,-0.2461081445,2.09588623,1
79,513,-0.04529821873,2.559129238,1
79,545,1.042252779,2.140422821,1
79,577,0.2966577411,1.153782606,1
79,609,-0.4608790576,2.99038291,1
79,641,-0.2178260982,3.200511456,1
79,673,0.3634443283,3.44331193,1
79,705,0.1932794452,3.734761715,1
79,737,-0.0159239769,3.698902369,1
79,769,0.635845542,2.561761379,1
79,801,0.6033896208,2.218397617,1
79,833,-0.06851828098,2.620730877,1
79,865,1.981641412,3.618170261,1
79,897,2.917968273,3.61535573,1
79,929,2.032048225,2.487837315,1
79,961,2.000775814,3.566794395,1
79,993,2.346846581,3.878015518,1
79,1025,1.63272512,4.287901402,1
79,1057,1.051847935,4.499285221,1
79,1089,0.9620959759,4.48674345,1
79,1121,0.9147555232,4.391620159,1
79,1153,0.9464815855,4.884075165,1
79,1185,1.467409134,5.529690266,1
79,1217,1.511383533,6.206404209,1
79,1249,-0.3531568348,6.495193958,1
