PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 24, filenames: A:[24]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[25]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.09154194593,-0.1907756329,1
47,65,-0.2687208056,0.2906311154,1
47,97,0.04111483693,0.3486831188,1
47,129,0.2385256439,-0.1039617658,1
47,161,0.2894637883,-0.5225913525,1
47,193,0.1288586557,-0.9185553789,1
47,225,0.1705006957,-0.6823490858,1
47,257,0.4901235104,-0.1737750173,1
47,289,-0.1604679823,0.6300176382,1
47,321,-0.856365025,0.3041521311,1
47,353,-1.089415431,0.5700050592,1
47,385,-0.5185542107,0.5849866867,1
47,417,0.7883498669,-0.4452486634,1
47,449,1.623613358,-1.327962875,1
47,481,1.302004337,-1.335826159,1
47,513,-0.8804776669,0.30395329,1
47,545,-2.756620646,1.599224329,1
47,577,-4.014671326,2.176606655,1
47,609,-2.432384014,3.618066072,1
47,641,-0.8933845758,3.593736887,1
47,673,0.98769629,3.539881229,1
47,705,2.212009668,4.07813549,1
47,737,1.452815413,4.968521595,1
47,769,1.560512781,6.137467861,1
47,801,0.7705025077,1.645608187,1
47,833,0.4480116963,3.319087029,1
47,865,0.8544275761,2.778311253,1
47,897,0.4703384638,2.588209867,1
47,929,0.2378172874,2.39485383,1
47,961,0.2437566519,1.893026352,1
47,993,-0.2004241943,2.108482122,1
47,1025,0.4847905636,2.481045246,1
47,1057,1.22541213,3.01083374,1
47,1089,0.7280191183,3.0924685,1
47,1121,0.9359956384,3.522464275,1
47,1153,0.257216692,3.903235912,1
47,1185,-0.7911120057,3.420298576,1
47,1217,0.7074772716,5.72713232,1
47,1249,-0.540117681,4.432294846,1
47,1281,0.4063736796,4.694086075,1
47,1313,0.542868793,6.111661911,1
47,1345,-0.9775286913,2.728991985,1
47,1377,-0.1074231267,0.1108701229,1
47,1409,0.9972679615,0.5936059952,1
47,1441,0.5698833466,4.644030571,1
47,1473,-1.432262182,8.188437462,1
47,1505,-0.5652406216,6.98901701,1
47,1537,1.575902462,4.913923264,1
47,1569,2.226680279,4.387014866,1
47,1601,3.186872005,3.77916193,1
47,1633,-0.07568538189,4.885462761,1
47,1665,0.01803302765,6.809476376,1
47,1697,-2.931219101,7.510395527,1
47,1729,-2.585317373,5.935084343,1
47,1761,-1.834807873,6.590094566,1
47,1793,-3.488917112,7.011170864,1
47,1825,-3.26929903,4.813879013,1
47,1857,-1.66667366,3.818586349,1
47,1889,-0.7886909246,4.826617718,1
47,1921,-0.04345309734,6.857599258,1
47,1953,-1.12863183,3.399439096,1
47,1985,0.4557412863,1.332910299,1
47,2017,-1.644864559,-4.798858643,1
79,33,-0.6116998196,0.3691584468,1
79,65,-0.1077222973,0.1567003727,1
79,97,0.1898745149,-0.008940219879,1
