PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 7, filenames: A:[7]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[8]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,641,0.1391769052,-0.07097861171,1
111,673,0.8070479035,0.5211025476,1
111,705,0.5979861021,1.330735922,1
111,737,0.638733387,2.299645424,1
111,769,1.29064405,2.532030821,1
111,801,1.815662265,2.478829384,1
111,833,2.65522027,3.149073124,1
111,865,-0.4353830814,0.5720572472,1
111,897,0.5189938545,0.9000654221,1
111,929,-6.366269588,23.25099564,1
111,961,4.772925377,21.26440811,1
111,993,4.88980484,9.058158875,1
111,1025,-5.550033092,0.2882452011,1
111,1057,-8.532902718,-4.725239754,1
111,1089,3.139895439,13.36416721,1
111,1121,3.270855904,15.62574196,1
111,1153,2.971708298,13.75229168,1
111,1185,0.8806092739,12.15960503,1
111,1217,0.6749572754,12.29966259,1
111,1249,2.934121609,13.34590626,1
111,1281,4.754836082,14.87790489,1
111,1313,6.77763319,15.17788982,1
111,1345,7.604345798,14.16679001,1
111,1377,7.069436073,13.65811634,1
111,1409,7.423536301,14.31170273,1
111,1441,8.574684143,13.37954712,1
111,1473,9.018507957,10.82974243,1
111,1505,7.83450985,8.000694275,1
111,1537,6.125081539,6.630799294,1
111,1569,5.280195713,7.067413807,1
111,1601,5.63547039,7.781658173,1
111,1633,6.313971043,8.877836227,1
111,1665,7.122998238,8.841960907,1
111,1697,7.344889641,9.480005264,1
111,1729,7.009140968,9.800934792,1
111,1761,5.931499004,10.38621521,1
111,1793,4.486474991,8.79991436,1
111,1825,3.981107712,7.58830595,1
111,1857,1.776013374,7.031124592,1
111,1889,0.02994966507,5.558637142,1
111,1921,-1.139208674,4.653074265,1
111,1953,-1.43729043,3.152949095,1
111,1985,0.4594569206,0.2029108554,1
111,2017,4.17090559,-3.827738285,1
143,33,-0.01027324796,0.1226709038,1
143,65,0.2141771466,0.06909625232,1
143,97,0.3938329816,-0.09032340348,1
143,129,0.1119134426,0.05992281437,1
143,161,0.05863255262,-0.1607616842,1
143,193,0.02010570467,-0.3595558405,1
143,225,0.3022059798,-0.06042464077,1
143,257,0.3391762078,0.5037670135,1
143,289,0.1779236048,0.5150740743,1
143,321,0.0458959341,0.09991279244,1
143,353,0.03663379699,-0.2687945664,1
143,385,-0.02861342952,-0.2776580155,1
143,417,-0.04394138604,0.2550916076,1
143,449,-0.1039619148,0.5297290683,1
143,481,-0.07272881269,0.1554050595,1
143,513,-0.002831026912,0.05031581223,1
143,545,-0.2525088191,-0.2957127094,1
143,577,-0.2164150178,-0.2176027596,1
143,609,-0.06297128648,0.07686199248,1
143,641,0.04837310314,-0.1948959827,1
143,673,0.2196811736,0.2947922945,1
143,705,0.5977948904,1.362664223,1
143,737,0.8264502287,3.595050812,1
143,769,0.9010257721,4.467418671,1
143,801,1.465185523,3.93321228,1
143,833,2.999211788,4.558389187,1
143,865,-0.4383733273,0.2268018723,1
143,897,4.563633919,5.660367966,1
143,929,6.295408249,8.212029457,1
143,961,7.123711586,8.351862907,1
143,993,7.71821022,9.244142532,1
143,1025,6.135468483,6.15657568,1
143,1057,26.1355648,6.354811668,1
143,1089,4.189352512,11.67005348,1
143,1121,5.03584528,14.67440987,1
143,1153,4.079339504,14.26138783,1
143,1185,3.170134068,13.24841022,1
143,1217,2.967563868,12.85333729,1
143,1249,4.702756882,13.51277161,1
143,1281,7.728882313,15.44325924,1
143,1313,9.21100235,14.60015297,1
143,1345,9.978905678,13.84420395,1
143,1377,9.231132507,14.93916607,1
143,1409,8.23397541,13.72720337,1
143,1441,9.428630829,12.63652992,1
143,1473,10.05992985,9.721011162,1
143,1505,8.270971298,7.295293808,1
143,1537,8.291859627,6.991990089,1
143,1569,8.18621254,6.233283997,1
143,1601,7.731422424,6.633310795,1
143,1633,8.261594772,10.65653992,1
143,1665,10.08125877,11.57668114,1
143,1697,9.164221764,10.89614677,1
143,1729,11.19225693,9.740315437,1
143,1761,8.960222244,9.314188004,1
143,1793,6.065249443,8.487672806,1
143,1825,4.775069237,7.260120869,1
143,1857,2.895864964,5.906320572,1
143,1889,0.528537035,5.235592365,1
143,1921,-0.4342188537,3.134784222,1
143,1953,-1.162621379,2.84098506,1
143,1985,-1.865696192,4.500754356,1
143,2017,1.25457716,1.534884453,1
175,33,0.1317985505,0.3127572536,1
175,65,0.4247799814,-0.05756369233,1
175,97,0.3593847752,0.003923548386,1
175,129,0.002750724554,0.09817562252,1
175,161,-0.1812786758,0.2518045306,1
175,193,-0.2966700792,0.04282148182,1
175,225,-0.007351741195,-0.06725745648,1
175,257,0.2789263725,0.2152709961,1
175,289,0.07482376695,0.5749248266,1
175,321,0.06060477719,0.4381955862,1
175,353,0.1406147927,0.08715367317,1
175,385,0.1004683003,0.03916102648,1
175,417,-0.004427116364,0.2706339359,1
175,449,-0.1014399529,0.09438410401,1
175,481,-0.12141186,0.104513146,1
175,513,-0.06242600083,0.2902185619,1
175,545,-0.05680963397,0.06954593211,1
175,577,-0.1465280801,-0.2035735995,1
175,609,-0.2048692107,-0.07693591714,1
175,641,0.05108810961,-0.1747881621,1
175,673,0.4501267076,0.4327251911,1
175,705,0.6406748295,1.721411228,1
175,737,0.6303951144,4.225466728,1
175,769,-0.4792255163,5.326959133,1
175,801,-0.6415139437,5.159041405,1
175,833,2.011561871,5.458611012,1
175,865,0.1873397827,0.09948778152,1
175,897,6.071630001,8.559370995,1
175,929,8.372908592,9.63444519,1
175,961,8.400328636,8.597180367,1
175,993,7.904768944,7.82097435,1
175,1025,6.516880989,5.200778484,1
175,1057,5.771726608,5.409183502,1
175,1089,11.15061569,-10.57097054,1
175,1121,7.084376812,12.36252499,1
175,1153,6.808231354,13.97987843,1
175,1185,5.980496407,13.31974792,1
175,1217,6.077983379,12.87409782,1
175,1249,7.794938087,13.06877422,1
175,1281,10.90093803,14.49834251,1
175,1313,11.01580429,14.18893719,1
175,1345,10.52675629,13.35617256,1
175,1377,9.157104492,13.76851368,1
175,1409,7.608706474,11.42115211,1
175,1441,8.612577438,9.505281448,1
175,1473,10.54370117,8.338936806,1
175,1505,10.44564629,7.266409874,1
175,1537,10.32398415,6.845275402,1
175,1569,10.02954102,6.105587959,1
175,1601,9.530248642,6.243942738,1
175,1633,9.824620247,9.547122955,1
175,1665,10.9370842,10.48216152,1
175,1697,9.317802429,10.30378056,1
175,1729,9.075666428,9.68296051,1
175,1761,10.07574463,8.547073364,1
175,1793,7.262628555,7.247749329,1
175,1825,5.792868614,6.420985222,1
175,1857,5.341147423,5.293258667,1
175,1889,1.577830315,5.670105934,1
175,1921,-0.2655427456,4.262992382,1
175,1953,-1.460924864,3.194160938,1
175,1985,-2.848046541,7.099795818,1
175,2017,3.33161664,-4.617651939,1
207,33,0.158336848,0.5066689253,1
207,65,0.2086550891,-0.07692083716,1
207,97,0.170909062,-0.1103647798,1
207,129,0.2251168787,-0.05333049595,1
207,161,-0.1461939812,0.2112890482,1
207,193,-0.4546253085,0.380038023,1
207,225,-0.1335505545,-0.1118745729,1
207,257,-0.09330868721,-0.454087019,1
207,289,-0.3314211071,0.003683179617,1
207,321,-0.1888142377,0.2949722707,1
207,353,0.1743484735,0.1716046929,1
207,385,0.1757746935,0.3470357955,1
207,417,-0.0008201748133,0.3386246562,1
207,449,0.00299602747,-0.07087618113,1
207,481,-0.1072832048,-0.1397711635,1
207,513,0.04458647966,0.1831240803,1
207,545,0.09965186566,0.4935316443,1
207,577,-0.2500827312,-0.2014853209,1
207,609,-0.5522665977,-0.1525994241,1
207,641,-0.1342479736,0.1470535398,1
207,673,0.4226363897,0.2619696856,1
207,705,0.7786108255,1.130628824,1
207,737,-15.90732861,13.80521297,1
207,769,-0.7414175272,4.957456112,1
207,801,-2.124100447,4.626233101,1
207,833,-1.354266167,5.451277256,1
207,865,3.766123772,9.089224815,1
207,897,7.468958855,10.37764645,1
207,929,8.698158264,9.620826721,1
207,961,8.726739883,8.462306023,1
207,993,7.914899826,7.183434963,1
207,1025,7.430211544,5.296302319,1
207,1057,6.79074192,4.76303196,1
207,1089,15.23785782,-7.608469486,1
207,1121,9.797578812,-8.0613451,1
207,1153,8.605724335,13.24347496,1
207,1185,8.553722382,13.11418343,1
207,1217,14.64103699,17.10072899,1
207,1249,16.0834465,13.61585331,1
207,1281,15.43427944,13.08428478,1
207,1313,13.67591286,12.99568176,1
207,1345,12.06134605,12.31451225,1
207,1377,10.82510948,11.14938164,1
207,1409,8.696286201,9.573685646,1
207,1441,11.36582851,7.59359169,1
207,1473,12.85461617,8.137221336,1
207,1505,12.29607296,7.136756897,1
207,1537,12.09181213,6.2093606,1
207,1569,12.36717796,5.060525417,1
207,1601,12.9288063,5.229353905,1
207,1633,12.43584919,8.207056046,1
207,1665,11.82978439,9.554597855,1
207,1697,10.92032433,9.566074371,1
207,1729,10.35157013,9.782031059,1
207,1761,9.53231144,6.763770103,1
207,1793,7.723760605,4.232437134,1
207,1825,11.2428875,5.828948021,1
207,1857,6.086344242,4.114397049,1
207,1889,2.052342653,4.693124294,1
207,1921,-0.6188529134,5.925741196,1
207,1953,-2.719384193,5.648873329,1
207,1985,-2.639047384,4.212116241,1
207,2017,14.05778122,-5.689507008,1
239,33,0.1012694165,0.5670303702,1
239,65,-0.06047135219,-0.04720944166,1
239,97,0.1677665114,-0.4122716784,1
239,129,0.2754871547,-0.2479542792,1
239,161,0.0633328855,-0.04386879504,1
239,193,-0.1278737485,0.516456902,1
239,225,0.0650126338,0.007568519562,1
239,257,-0.1113166511,-0.5577454567,1
239,289,-0.1591452658,-0.387917012,1
239,321,0.04025921598,0.1396337748,1
239,353,0.1399016529,0.1594868004,1
239,385,0.0554921329,0.1467191577,1
239,417,-0.3219739795,0.1483166218,1
239,449,-0.1037708074,0.02127689123,1
239,481,-0.03472989798,-0.3024786711,1
239,513,0.04742779583,-0.1459875703,1
239,545,-0.04223399237,0.2114410996,1
239,577,-0.2197813839,0.03072907031,1
239,609,-0.2865117788,0.1158712804,1
239,641,-0.2283613682,-0.005887746811,1
239,673,-0.3600606918,0.8048862219,1
239,705,-0.4416157007,1.088958025,1
239,737,1.702886224,1.189513922,1
239,769,0.8149902821,1.537095547,1
239,801,0.4640111923,2.185528755,1
239,833,0.4530932903,2.027553558,1
239,865,16.84584045,-6.377881527,1
239,897,7.155646801,9.963346481,1
239,929,7.804805756,9.166661263,1
239,961,7.823064804,8.138548851,1
239,993,7.857693195,6.566988945,1
239,1025,8.462282181,5.460019112,1
239,1057,8.955217361,4.738167286,1
239,1089,18.71857071,-5.483008862,1
239,1121,18.71367264,-5.305662155,1
239,1153,13.70381546,13.69679546,1
239,1185,16.04682541,16.29161072,1
239,1217,18.95372391,15.56098652,1
239,1249,20.21499634,14.41799545,1
239,1281,19.33067703,11.98738003,1
239,1313,19.04801559,12.30382538,1
239,1345,17.78368759,10.92137241,1
239,1377,14.27076244,10.25722122,1
239,1409,12.5842886,7.965748787,1
239,1441,14.13583183,6.025828362,1
239,1473,14.09004593,7.187325001,1
239,1505,14.19247723,6.779561996,1
239,1537,14.46332455,5.755144596,1
239,1569,16.45632935,4.483097553,1
239,1601,18.77412033,5.79797411,1
239,1633,12.43941402,9.131275177,1
239,1665,13.00123787,8.899698257,1
239,1697,14.60179424,9.234514236,1
239,1729,12.16729069,10.28654289,1
239,1761,9.576579094,6.087082863,1
239,1793,9.429571152,3.905631542,1
239,1825,9.153853416,3.507126808,1
239,1857,4.881606579,3.34530735,1
239,1889,2.497593164,4.331783295,1
239,1921,0.5167452097,5.239426613,1
239,1953,-0.8749704361,5.868699551,1
239,1985,-1.435467362,4.596471786,1
239,2017,-0.8868787289,-4.581947803,1
271,33,0.1904753149,0.3495796025,1
271,65,0.02870863676,0.01382055879,1
271,97,-0.05632241815,-0.1314666867,1
271,129,-0.1015983075,-0.01723365486,1
271,161,-0.02661060914,0.2084850669,1
271,193,-0.03852482885,0.3094247878,1
271,225,-0.1598008871,-0.001743867993,1
271,257,-0.129173547,-0.12269862,1
271,289,-0.0156952627,-0.02542757988,1
271,321,0.05186937749,0.5445469618,1
271,353,-0.179356873,1.098769069,1
271,385,0.2524229288,0.4770152569,1
271,417,0.07385805249,0.6389417648,1
271,449,1.317132235,-4.871369839,1
271,481,0.002216219902,-0.3856966496,1
271,513,0.2464633584,-0.4091062546,1
271,545,-0.2395557016,-0.4085886478,1
271,577,0.07068049908,-0.4552990794,1
271,609,0.4792593718,-0.9846572876,1
271,641,0.5560721159,-0.8681912422,1
271,673,1.378386021,0.2529636621,1
271,705,1.680991888,1.277743816,1
271,737,2.428461075,4.32029438,1
271,769,3.377655745,5.591625214,1
271,801,3.157892227,4.030520916,1
271,833,6.29620266,5.811991692,1
271,865,6.375080109,6.829388142,1
271,897,7.022548199,9.868021011,1
271,929,7.105440617,9.378213882,1
271,961,7.39367342,8.010066032,1
271,993,7.796533585,7.164793968,1
271,1025,9.225917816,6.039048195,1
271,1057,10.38633347,6.49966526,1
271,1089,11.99557972,6.783628464,1
271,1121,15.38346291,9.444747925,1
271,1153,16.171175,15.14911461,1
271,1185,15.06161308,14.88743591,1
271,1217,16.26417542,13.99654961,1
271,1249,19.16186142,12.36903477,1
271,1281,20.81093979,11.1563921,1
271,1313,21.8759079,11.63759995,1
271,1345,19.89264679,10.72715282,1
271,1377,17.99423981,9.442219734,1
271,1409,-2.054550171,7.781290054,1
271,1441,20.25031281,0.7147946358,1
271,1473,22.45120621,-2.345259666,1
271,1505,21.8138752,5.86271286,1
271,1537,17.0004158,5.565560341,1
271,1569,17.28564835,5.654716492,1
271,1601,17.80502701,5.762096405,1
271,1633,16.20144463,5.774405956,1
271,1665,14.58612251,6.889752865,1
271,1697,13.93357086,7.468970299,1
271,1729,12.14722157,7.695794106,1
271,1761,11.88681698,4.907946587,1
271,1793,8.162054062,2.557713509,1
271,1825,5.80228281,1.953616619,1
271,1857,4.354681015,2.972781897,1
271,1889,2.24434042,4.065587521,1
271,1921,0.625311017,4.072211266,1
271,1953,0.6571226716,5.073814392,1
271,1985,-0.2863551378,5.24976778,1
271,2017,20.10614777,-2.644730091,1
303,33,0.1797552407,0.09299813211,1
303,65,-0.05531609803,0.2420462221,1
303,97,-0.09177400917,0.2295959592,1
303,129,-0.03073700145,0.2152574807,1
303,161,-0.1250722408,0.3004094958,1
303,193,0.03639656305,0.07611966878,1
303,225,0.1165094003,-0.1523667276,1
303,257,-0.09253132343,0.04466798902,1
303,289,-0.1688483655,-0.2747328281,1
303,321,0.006546229124,2.312398672,1
303,353,-0.07401789725,-0.1387429237,1
303,385,0.07303339243,-5.465934753,1
303,417,-0.09838461876,-8.773508072,1
303,449,-0.1435891986,-5.356739044,1
303,481,-0.4979040623,-3.283081532,1
303,513,-0.6457448006,-1.212217331,1
303,545,-0.5831962824,-1.46543169,1
303,577,0.1890340745,-1.420716047,1
303,609,0.9638947248,-0.5169527531,1
303,641,1.404615998,-0.2502965033,1
303,673,1.959373593,0.2070521712,1
303,705,3.050770283,2.120724201,1
303,737,2.949155092,5.16810894,1
303,769,3.100674868,6.797935009,1
303,801,4.292096615,6.626261711,1
303,833,5.747753143,7.845784187,1
303,865,-7.302762508,13.91261005,1
303,897,-7.700807571,-3.630173683,1
303,929,7.565955162,10.70979977,1
303,961,7.487534046,8.632580757,1
303,993,6.357325554,8.112023354,1
303,1025,7.685502052,6.325903893,1
303,1057,12.06264687,8.481039047,1
303,1089,14.59338379,9.234268188,1
303,1121,18.32674789,10.77466297,1
303,1153,21.02549362,17.06252289,1
303,1185,18.91771698,14.84833813,1
303,1217,18.96368217,15.0343914,1
303,1249,20.77080154,13.72954369,1
303,1281,22.65450096,12.11520863,1
303,1313,24.01673698,10.54471588,1
303,1345,24.15096092,9.08866024,1
303,1377,23.17048073,7.089095116,1
303,1409,21.31555748,7.803990841,1
303,1441,2.319883347,-1.059322834,1
303,1473,32.47021484,-9.986696243,1
303,1505,21.90856552,4.685666084,1
303,1537,20.18301392,3.191785812,1
303,1569,20.92139435,5.431527138,1
303,1601,20.24549866,4.878680229,1
303,1633,19.00492859,3.858444214,1
303,1665,16.33248138,5.650997162,1
303,1697,14.6560297,6.136319637,1
303,1729,13.59264183,6.226761818,1
303,1761,11.26826,4.609300613,1
303,1793,7.654349804,2.758256197,1
303,1825,5.57664156,2.474574089,1
303,1857,4.568146706,2.675829411,1
303,1889,3.0814991,2.621989965,1
303,1921,-2.012934208,2.480670452,1
303,1953,-3.441748142,1.54506278,1
303,1985,0.1994598806,7.514894962,1
303,2017,18.65566826,-1.56342566,1
335,33,-0.0768443048,0.3042598963,1
335,65,0.04136864841,0.2403090298,1
335,97,0.1143958718,0.3238948882,1
335,129,0.1879916787,0.04869019985,1
335,161,0.02579437196,-0.0574144125,1
335,193,0.03713323921,-0.2202935815,1
335,225,0.3436639905,-0.04791614413,1
335,257,0.2861371338,-0.1176719069,1
335,289,0.2303923965,1.116184711,1
335,321,0.5405696034,-0.6970324516,1
335,353,-0.2531293035,-7.694116592,1
335,385,-0.2442235947,-8.518677711,1
335,417,-0.1050564051,-8.958543777,1
335,449,-0.4151210785,-6.20775032,1
335,481,-0.9649679661,-4.814540863,1
335,513,-1.361202478,-3.08381176,1
335,545,-0.7782944441,-2.014674187,1
335,577,0.7202178836,-1.110976219,1
335,609,1.603978634,0.01560854912,1
335,641,1.62968719,0.2893094718,1
335,673,1.194351196,0.49746418,1
335,705,1.940300941,3.021238089,1
335,737,3.39033556,5.098706722,1
335,769,4.033713818,6.457176208,1
335,801,5.200333118,7.025137424,1
335,833,6.183567047,8.231407166,1
335,865,7.869873047,9.029623032,1
335,897,8.780683517,10.67797852,1
335,929,8.696533203,14.88101292,1
335,961,9.579399109,11.74438953,1
335,993,7.256424904,10.46709347,1
335,1025,8.042823792,9.772404671,1
335,1057,12.14714909,9.498487473,1
335,1089,17.47363281,9.873462677,1
335,1121,21.06466484,11.53125095,1
335,1153,23.05438232,17.7874527,1
335,1185,23.30405617,14.83294201,1
335,1217,22.38716125,15.46806049,1
335,1249,22.08308792,15.38994503,1
335,1281,22.4823761,12.25510311,1
335,1313,25.18194771,10.68173599,1
335,1345,25.77828979,9.730009079,1
335,1377,5.116689682,1.121687889,1
335,1409,23.57632828,8.105678558,1
335,1441,23.50797653,5.777047157,1
335,1473,22.5669632,7.218941212,1
335,1505,22.06277847,5.164495468,1
335,1537,21.55399704,3.92350626,1
335,1569,22.07694435,5.030385971,1
335,1601,21.13689995,3.674807549,1
335,1633,19.09679985,4.286346912,1
335,1665,16.85218811,5.38525486,1
335,1697,14.91254425,6.34154129,1
335,1729,14.22036076,4.599092484,1
335,1761,11.03932285,3.643159628,1
335,1793,8.616837502,3.011390448,1
335,1825,7.107151985,2.804813385,1
335,1857,5.557660103,1.877592564,1
335,1889,2.176119328,1.959033847,1
335,1921,-0.2596285343,2.713702917,1
335,1953,5.063763618,20.76767921,1
335,1985,1.485254407,11.8241148,1
335,2017,-1.511351347,-1.97410655,1
367,33,0.2970508933,0.01871061325,1
367,65,0.1108933687,0.1746334732,1
367,97,0.09079643339,0.3186304569,1
367,129,0.04049900919,-0.2449715137,1
367,161,0.07479046285,-0.5592077374,1
367,193,0.1504515707,-0.5764653087,1
367,225,0.05817979574,0.5084307194,1
367,257,0.05677781254,0.3037249744,1
367,289,0.8491476774,2.787497044,1
367,321,0.5868793726,-10.44762135,1
367,353,-0.7852189541,-10.25685692,1
367,385,-0.9893673658,-9.557484627,1
367,417,0.02698504925,-8.571623802,1
367,449,-0.5371085405,-6.613951206,1
367,481,-2.030378342,-4.381622314,1
367,513,-3.056548119,-2.733082294,1
367,545,-1.568129539,-1.606206894,1
367,577,-0.2423255146,-0.7180755138,1
367,609,0.5621224046,-0.003106534481,1
367,641,1.135692954,0.6727428436,1
367,673,0.9240494967,1.210473299,1
367,705,1.375962734,3.401134968,1
367,737,5.514128208,5.789839268,1
367,769,6.334857941,6.270172119,1
367,801,5.849134445,7.680855751,1
367,833,6.582387447,8.98164463,1
367,865,8.312737465,10.42411613,1
367,897,8.919869423,12.74848366,1
367,929,8.850801468,15.04945374,1
367,961,10.23172474,14.2428875,1
367,993,9.585012436,13.10662556,1
367,1025,10.63216877,12.12396812,1
367,1057,14.27073288,10.92958069,1
367,1089,0.2799100876,11.97454548,1
367,1121,22.53519821,15.95269775,1
367,1153,23.84340858,17.02953339,1
367,1185,24.43958664,16.28855133,1
367,1217,24.94382668,16.19859695,1
367,1249,22.25132179,16.61108971,1
367,1281,22.69775772,14.57840729,1
367,1313,26.93059921,10.59749413,1
367,1345,27.02445793,9.323675156,1
367,1377,24.42248154,8.243132591,1
367,1409,25.10982132,7.841618061,1
367,1441,25.90727043,5.926427364,1
367,1473,23.91057014,5.477411747,1
367,1505,21.74907112,5.341032505,1
367,1537,23.09204102,5.747646332,1
367,1569,22.68087387,4.634201527,1
367,1601,22.49038124,3.878852844,1
367,1633,22.88635826,4.269797802,1
367,1665,20.07984161,3.909227848,1
367,1697,15.79889393,3.787515163,1
367,1729,13.72016335,3.784834385,1
367,1761,11.76774406,3.268035889,1
367,1793,9.740111351,3.017534971,1
367,1825,7.992760658,2.689674377,1
367,1857,5.46710968,1.115489483,1
367,1889,2.50524044,1.42331779,1
367,1921,-8.384315491,-4.60972929,1
367,1953,1.964345694,3.299317122,1
367,1985,0.9060684443,11.04592514,1
367,2017,-1.538529158,6.949337006,1
399,33,0.04987955838,-0.1872766018,1
399,65,-0.1384070367,0.1962090731,1
399,97,-0.008770987391,0.2611078024,1
