PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 6, filenames: A:[6]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[7]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1985,-0.7735099792,1.847613811,1
79,2017,0.3205365539,-2.149427414,1
111,33,0.0393987596,0.4099014401,1
111,65,-0.2230660915,0.02343888581,1
111,97,-0.3623229861,-0.08330956101,1
111,129,-0.2072426975,-0.2825409472,1
111,161,-0.2332870662,0.162632823,1
111,193,-0.08887261152,0.07573916763,1
111,225,-0.3879369199,-0.5157499313,1
111,257,-0.5829768181,-0.2987011671,1
111,289,-0.08360336721,-0.1363891214,1
111,321,0.09019067883,-0.2287026793,1
111,353,-0.01823998988,0.09330496192,1
111,385,0.1462211758,0.0120112896,1
111,417,0.2887568176,-0.4219699502,1
111,449,0.1482497752,-0.2117896676,1
111,481,-0.07218815386,-0.1974523067,1
111,513,0.02063015476,-0.1171488464,1
111,545,-0.09291534126,0.1721223146,1
111,577,-0.1585983783,0.007485374808,1
111,609,-0.05692824721,0.09745919704,1
111,641,-0.3064896464,-0.02493020892,1
111,673,-1.123127937,-0.08826893568,1
111,705,-1.266200066,-0.2830891609,1
111,737,-1.50404954,0.2142106593,1
111,769,-0.9941077232,0.475998342,1
111,801,-1.11788702,-0.7688991427,1
111,833,-1.144826293,-1.192328453,1
111,865,1.36183691,0.5571049452,1
111,897,17.98004723,-9.188030243,1
111,929,0.4293766022,1.09395504,1
111,961,16.14727783,6.332163334,1
111,993,17.47037888,6.409352303,1
111,1025,12.92460823,6.303258419,1
111,1057,4.124497414,11.7468462,1
111,1089,1.984695435,13.12857151,1
111,1121,6.112314224,8.763279915,1
111,1153,6.536116123,8.685204506,1
111,1185,6.039850712,8.745457649,1
111,1217,6.335688114,9.22155571,1
111,1249,3.705227852,6.997460365,1
111,1281,5.591382027,10.2284565,1
111,1313,7.980952263,10.61575222,1
111,1345,8.705816269,10.15705299,1
111,1377,5.303696632,7.829852581,1
111,1409,4.675078392,5.718153477,1
111,1441,3.135651588,4.893201828,1
111,1473,4.506435394,7.062120438,1
111,1505,2.971063614,5.79826355,1
111,1537,4.076795578,1.431721449,1
111,1569,6.255292892,-0.191362381,1
111,1601,6.339865685,-0.07983887196,1
111,1633,6.411403179,0.5461784601,1
111,1665,9.40289402,3.89274025,1
111,1697,5.184139252,2.540458202,1
111,1729,3.072931767,3.013944149,1
111,1761,2.220282078,2.625793219,1
111,1793,2.412812471,3.256649017,1
111,1825,0.8545339108,3.818936348,1
111,1857,-4.555247307,9.004883766,1
111,1889,-2.702758074,5.075006962,1
111,1921,20.81614304,8.256403923,1
111,1953,19.85346413,10.13668633,1
111,1985,2.099731445,1.267665386,1
111,2017,1.438902259,-0.8203321695,1
143,33,-0.1229930222,0.7101010084,1
143,65,-0.3723532557,0.2449261546,1
143,97,-0.2729187906,-0.05078096688,1
143,129,-0.147741273,-0.4717714489,1
143,161,-0.2700600326,0.1315014213,1
143,193,-0.1380289495,0.4066236615,1
143,225,-0.2954815626,0.1392506063,1
143,257,-0.1087443531,-0.1013389528,1
143,289,0.1190337092,-0.31316787,1
143,321,-0.1105627418,-0.3127755821,1
143,353,0.00984563306,0.09868341684,1
143,385,0.2092920691,0.04318329692,1
143,417,0.3324287832,-0.5835152268,1
143,449,0.01958248205,-0.2644142509,1
143,481,-0.3644354939,-0.3760393858,1
143,513,-0.06222434342,-0.6192438006,1
143,545,0.1446624696,0.1503621042,1
143,577,-0.1301730275,0.3350687623,1
143,609,-0.367048502,0.3365857303,1
143,641,-0.5220830441,-0.2152175307,1
143,673,-0.5996627808,-0.2738952637,1
143,705,-0.3618571758,-0.1285403967,1
143,737,-0.6831123829,0.5317207575,1
143,769,-0.5417575836,1.066684842,1
143,801,-1.183030128,-0.7210469246,1
143,833,-0.09724989533,-1.106772661,1
143,865,5.671689034,3.42888236,1
143,897,12.71143627,7.690086365,1
143,929,15.69873428,8.472482681,1
143,961,16.92201042,7.658115387,1
143,993,17.6596241,6.397676468,1
143,1025,15.30145073,16.40902328,1
143,1057,14.07713318,16.20480537,1
143,1089,1.931474686,7.398592949,1
143,1121,-2.881101608,8.872989655,1
143,1153,-3.053444862,11.33889866,1
143,1185,-1.267463684,9.856746674,1
143,1217,10.04579067,9.294487,1
143,1249,1.207695007,5.417015076,1
143,1281,9.615049362,8.401488304,1
143,1313,11.79343033,8.15291214,1
143,1345,12.8679409,8.73226738,1
143,1377,10.80847168,6.369120121,1
143,1409,7.03266716,4.282804489,1
143,1441,6.255493164,3.695935965,1
143,1473,7.789762497,4.336210251,1
143,1505,7.764743805,2.155147552,1
143,1537,8.034601212,0.2989845276,1
143,1569,9.308250427,-1.485714436,1
143,1601,9.448474884,-1.842421412,1
143,1633,12.63825226,6.117596149,1
143,1665,13.63941193,2.614120007,1
143,1697,10.69500256,0.4925653934,1
143,1729,9.036437988,0.5636322498,1
143,1761,4.558721066,2.803844929,1
143,1793,4.590261936,1.259721756,1
143,1825,4.924930573,0.7814854383,1
143,1857,-1.503397942,20.22422028,1
143,1889,-7.105327606,3.628446579,1
143,1921,-5.854714394,1.651136875,1
143,1953,0.1699793339,2.38519001,1
143,1985,-3.455057621,5.955143929,1
143,2017,0.3987579346,-1.487242222,1
175,33,-0.2549043298,0.6691530347,1
175,65,-0.2431684732,0.2445287704,1
175,97,-1.028180122e-06,-0.04855564237,1
175,129,0.1013401151,-0.00511059165,1
175,161,-0.1836721003,0.04032555223,1
175,193,-0.08935664594,0.2921052873,1
175,225,-0.07772767544,0.590255022,1
175,257,-0.02017241716,0.2426068783,1
175,289,0.03878363967,-0.2448078692,1
175,321,-0.07414576411,-0.136292249,1
175,353,0.08583801985,-0.08110210299,1
175,385,0.2267550677,-0.3002128303,1
175,417,0.1605157852,-0.4648658931,1
175,449,-0.1337216049,-0.2644433975,1
175,481,-0.190251708,-0.4210748672,1
175,513,-0.08314990997,-0.466173619,1
175,545,-0.03835998476,-0.09436832368,1
175,577,-0.1419382542,0.1736734658,1
175,609,-0.4986498356,0.1780566275,1
175,641,-0.4143182039,-0.004356682301,1
175,673,-0.3823529482,-0.1308046579,1
175,705,0.7789849639,0.1996001005,1
175,737,0.9355890751,6.080406189,1
175,769,0.9873908758,4.891226768,1
175,801,1.577461481,1.924671888,1
175,833,4.545434952,2.306992292,1
175,865,10.04471874,6.443022728,1
175,897,16.15329742,10.84744263,1
175,929,18.07731438,11.24529648,1
175,961,17.84461594,9.318527222,1
175,993,17.9746418,7.594344139,1
175,1025,15.9233036,5.728833675,1
175,1057,12.69883537,6.275635242,1
175,1089,11.74455929,0.04536056519,1
175,1121,34.26984024,9.054785728,1
175,1153,-3.078134537,13.19319248,1
175,1185,-2.816545486,13.76478386,1
175,1217,13.14689922,9.973867416,1
175,1249,16.75945091,9.770623207,1
175,1281,17.84730148,8.996300697,1
175,1313,16.35386086,7.826733589,1
175,1345,17.70687485,7.163882732,1
175,1377,20.73125076,8.02614212,1
175,1409,17.23585129,4.101110458,1
175,1441,16.64888382,2.748392582,1
175,1473,15.35083294,1.760509253,1
175,1505,13.03250217,0.8916876912,1
175,1537,11.46120358,-0.2686011493,1
175,1569,11.24269009,-1.456025004,1
175,1601,28.56289482,-1.636388779,1
175,1633,17.00431061,0.6007558107,1
175,1665,16.90748978,0.8899503946,1
175,1697,14.03473377,0.9990701675,1
175,1729,11.40457344,-1.160865188,1
175,1761,10.30558014,0.5241759419,1
175,1793,7.98258543,0.1642461419,1
175,1825,4.668574333,-0.7714562416,1
175,1857,0.3765234947,0.2551823854,1
175,1889,-0.1703956127,1.111376524,1
175,1921,0.2124863267,3.061119318,1
175,1953,-4.234850407,7.182886124,1
175,1985,-3.015789747,5.279667377,1
175,2017,-6.735562325,-3.233135939,1
207,33,-0.3444496691,0.3717804253,1
207,65,-0.02212570608,0.09884622693,1
207,97,-0.08412832022,0.01179012656,1
207,129,-0.367608875,0.2607752681,1
207,161,-0.2770633101,0.3059776127,1
207,193,-0.1512718499,0.3816514015,1
207,225,-0.1315478235,0.485617429,1
207,257,-0.1322110295,0.6337763667,1
207,289,0.1742904484,-0.06872383505,1
207,321,0.01224794984,-0.4425123334,1
207,353,-0.05858225375,-0.3385038972,1
207,385,-0.009031519294,-0.2146069407,1
207,417,0.176107645,-0.08739714324,1
207,449,0.05485513806,-0.1693962514,1
207,481,-0.152397424,0.009700581431,1
207,513,-0.4093782008,0.03984521329,1
207,545,-0.2660336494,-0.2730194926,1
207,577,0.004719272256,-0.1730375737,1
207,609,0.2297664881,-0.0602208972,1
207,641,0.5607464314,0.2820447087,1
207,673,0.9771385193,0.6276601553,1
207,705,0.1486244202,-0.133200407,1
207,737,-10.59771347,-3.213265657,1
207,769,24.8462429,1.580877781,1
207,801,17.75347328,15.34519386,1
207,833,1.773525238,1.495413303,1
207,865,14.27602386,9.272123337,1
207,897,18.14852715,13.20191669,1
207,929,18.54862022,12.34506607,1
207,961,18.5241394,10.6223917,1
207,993,18.32160187,8.96274662,1
207,1025,15.07684517,5.32808876,1
207,1057,14.15068054,5.741193771,1
207,1089,19.26661682,4.348861694,1
207,1121,19.96883011,5.995676041,1
207,1153,19.58859062,10.96258163,1
207,1185,19.02740479,9.848211288,1
207,1217,19.09493637,10.05160713,1
207,1249,21.51420975,10.59313488,1
207,1281,22.97679329,9.540216446,1
207,1313,21.75901031,8.340798378,1
207,1345,20.18397331,5.563911915,1
207,1377,18.52074432,2.967057705,1
207,1409,17.65647125,2.272382736,1
207,1441,19.27030182,1.536245346,1
207,1473,18.14804459,-0.02191913128,1
207,1505,15.81559563,-0.4826842546,1
207,1537,13.47181988,-2.0391078,1
207,1569,12.4701004,-1.74026382,1
207,1601,12.63646698,-0.1520581245,1
207,1633,22.45413971,-1.486582518,1
207,1665,14.58209991,1.05882597,1
207,1697,12.4243269,-0.1124279499,1
207,1729,11.61991024,-2.45219326,1
207,1761,12.01140404,-1.603542566,1
207,1793,6.515412807,-0.02403199673,1
207,1825,3.760404348,-0.06743237376,1
207,1857,1.075531483,0.5194679499,1
207,1889,-0.3096027374,2.864207268,1
207,1921,-3.163981676,7.13082695,1
207,1953,7.56883049,-3.595463753,1
207,1985,-6.855612755,6.30662632,1
207,2017,4.352215767,-3.693680286,1
239,33,-0.2095900178,0.01810154319,1
239,65,-0.06871476769,0.2052871287,1
239,97,-0.354131192,0.3399602473,1
239,129,-0.5244886875,0.5681610107,1
239,161,-0.1827886701,0.451426357,1
239,193,-0.1902988702,0.2532165647,1
239,225,-0.1773716211,0.1174419522,1
239,257,-0.09599360824,0.05992598087,1
239,289,0.01267190278,0.03394760936,1
239,321,0.02340942621,-0.3644319773,1
239,353,-0.02850745991,-0.4403569996,1
239,385,-0.09551857412,-0.04256916046,1
239,417,0.1032690704,0.02318429947,1
239,449,0.02480962127,0.1988147497,1
239,481,-0.4526509047,0.4199777842,1
239,513,-0.62413311,0.2442846298,1
239,545,-0.05806300044,-0.03113922477,1
239,577,0.3774369955,-0.2125216275,1
239,609,0.3194417953,0.1575102806,1
239,641,0.4535765648,0.6644338369,1
239,673,0.8278312683,1.158490658,1
239,705,7.547914505,2.679430485,1
239,737,8.773771286,5.072868347,1
239,769,4.382985592,1.646703243,1
239,801,-3.273335457,5.842565536,1
239,833,1.969815254,0.9595813751,1
239,865,18.71978188,11.78508091,1
239,897,18.67247391,13.51723289,1
239,929,17.69019699,13.32830524,1
239,961,18.16913414,11.82996559,1
239,993,18.11758232,9.780193329,1
239,1025,14.13575935,6.062000275,1
239,1057,14.81089783,5.73375988,1
239,1089,23.39247513,-2.713173866,1
239,1121,20.40010071,10.60672665,1
239,1153,21.71427917,14.57949638,1
239,1185,25.22766685,13.30207348,1
239,1217,23.46904564,12.62620163,1
239,1249,23.8211441,11.99464798,1
239,1281,26.07479286,9.64996624,1
239,1313,26.65138245,8.52866745,1
239,1345,23.46943092,4.383540154,1
239,1377,21.20432854,-3.316040993,1
239,1409,19.8681469,-1.287295341,1
239,1441,20.06991959,-1.141687393,1
239,1473,16.47214127,19.02438736,1
239,1505,22.11201096,4.911289215,1
239,1537,17.28713226,-3.208894253,1
239,1569,15.14984131,-3.411395311,1
239,1601,14.30590153,-1.534172773,1
239,1633,13.76450539,0.1879388094,1
239,1665,14.17144871,-0.9300426245,1
239,1697,13.74009037,-1.794535279,1
239,1729,11.44631195,-2.956334591,1
239,1761,14.40302563,0.6140873432,1
239,1793,10.60863209,-0.3473982811,1
239,1825,3.40063715,0.3766672909,1
239,1857,0.5208290815,1.234044552,1
239,1889,-1.054893017,3.365819454,1
239,1921,-2.755831957,7.062824249,1
239,1953,-2.368653536,7.48871994,1
239,1985,-11.35591793,-15.68948936,1
239,2017,16.46413231,-2.489109039,1
271,33,-0.08356648684,-0.1603550017,1
271,65,-0.01964460313,0.1595008224,1
271,97,0.05241998285,0.536020875,1
271,129,0.0133408159,0.4001301527,1
271,161,-0.009895518422,0.1974518299,1
271,193,-0.1038873196,0.1414578855,1
271,225,-0.1905244142,-0.2043269873,1
271,257,-0.2371128798,-0.2770504653,1
271,289,-0.2984154522,0.1212551743,1
271,321,-0.1676638871,0.1571707428,1
271,353,0.02368451655,-0.05327531695,1
271,385,-0.1216007546,-0.1466098428,1
271,417,-0.06650032848,0.08952605724,1
271,449,0.1561619937,0.8460373878,1
271,481,-0.2741059065,1.340499401,1
271,513,-0.4786733389,0.6163613796,1
271,545,-0.002502441406,-0.0517860651,1
271,577,-0.01102161407,-0.1104021519,1
271,609,1.464552402,-0.4401680827,1
271,641,5.897302628,0.4709992409,1
271,673,6.908306599,1.972551346,1
271,705,7.52482748,3.987230301,1
271,737,6.280916691,7.565184116,1
271,769,7.654664993,8.041259766,1
271,801,10.5360918,8.101771355,1
271,833,12.60848427,9.89829731,1
271,865,15.32425213,12.95252323,1
271,897,18.42614746,15.30415916,1
271,929,19.53216171,15.99722004,1
271,961,17.33346558,13.41304207,1
271,993,16.4688797,10.14905167,1
271,1025,14.71896935,6.658385277,1
271,1057,16.32345581,6.065097809,1
271,1089,20.34149742,-3.556083679,1
271,1121,22.22346306,13.06592655,1
271,1153,23.14085579,14.50394344,1
271,1185,26.24761772,13.41316223,1
271,1217,25.58197784,14.02583694,1
271,1249,23.80810356,12.53471756,1
271,1281,35.85370636,9.326904297,1
271,1313,29.29528999,9.037143707,1
271,1345,28.79807854,6.611257553,1
271,1377,27.06572342,-4.870765686,1
271,1409,30.94828033,-6.863232136,1
271,1441,25.71717453,-3.743406296,1
271,1473,24.30546951,10.87391758,1
271,1505,25.27287102,-3.532550335,1
271,1537,24.78022385,-5.496240616,1
271,1569,20.98122025,-6.323513031,1
271,1601,16.59311676,-7.211312771,1
271,1633,13.7592783,-2.260501862,1
271,1665,13.710186,-3.134854794,1
271,1697,12.71524239,-3.809621572,1
271,1729,10.74538326,-4.634015083,1
271,1761,11.3253212,-5.698040962,1
271,1793,6.772333622,-3.131175995,1
271,1825,2.438651085,0.4119832516,1
271,1857,-0.5605303049,1.761420488,1
271,1889,-2.511839628,3.866608143,1
271,1921,-2.395405054,6.424490929,1
271,1953,-1.035872936,7.256314278,1
271,1985,8.700226784,18.62330055,1
271,2017,-20.10595512,-0.17450881,1
303,33,-0.2103685141,0.009710475802,1
303,65,0.03377500921,0.01383662224,1
303,97,0.1710330099,0.2014009953,1
303,129,0.07694671303,0.05388119817,1
303,161,0.08330278099,-0.2473015487,1
303,193,0.02163994312,-0.03089233115,1
303,225,-0.1500313431,-0.04037421197,1
303,257,-0.1406651884,-0.05830212682,1
303,289,-0.1054110229,0.03355381638,1
303,321,-0.3248337209,0.06963643432,1
303,353,-0.4513962865,0.4576873183,1
303,385,-0.1677226871,-0.3476499319,1
303,417,-0.05400718749,-0.8056471348,1
303,449,-0.1431539059,-11.2976532,1
303,481,-0.02784326673,-13.95830345,1
303,513,0.1941443682,15.60552597,1
303,545,-0.422555089,-0.981320858,1
303,577,3.035106659,-0.1914611161,1
303,609,4.685035229,1.42822504,1
303,641,5.997997284,2.697390795,1
303,673,7.325479984,3.782978535,1
303,705,7.988201618,5.511599541,1
303,737,5.17686367,8.620786667,1
303,769,7.134985924,9.309379578,1
303,801,10.76100731,10.23347759,1
303,833,12.42420197,13.18546581,1
303,865,15.40458965,14.58018112,1
303,897,18.72436523,16.67980766,1
303,929,19.63600731,17.15982056,1
303,961,18.58381653,14.90255737,1
303,993,16.10678101,11.43160343,1
303,1025,16.58532333,9.084364891,1
303,1057,18.10817719,8.018480301,1
303,1089,19.61137199,-2.639117241,1
303,1121,24.57928085,13.94522762,1
303,1153,25.41543007,14.09170914,1
303,1185,27.05161667,14.59255505,1
303,1217,26.60242081,13.41916752,1
303,1249,25.93572998,10.37605667,1
303,1281,24.19918442,9.414663315,1
303,1313,8.333173752,14.20698357,1
303,1345,31.20403481,5.740520954,1
303,1377,28.75806618,-3.501273155,1
303,1409,30.23785782,-4.473755836,1
303,1441,29.06573486,-4.623573303,1
303,1473,30.25162697,-5.245469093,1
303,1505,28.19853401,-6.595430374,1
303,1537,26.09459686,-7.823456764,1
303,1569,19.59518433,-11.75508881,1
303,1601,18.3024807,-9.908816338,1
303,1633,19.07486534,-4.224861145,1
303,1665,15.37920475,-4.491916656,1
303,1697,13.27277756,-3.671011448,1
303,1729,11.3486681,-1.587944269,1
303,1761,9.060770988,-0.50976789,1
303,1793,6.227830887,0.3759943843,1
303,1825,1.626750469,1.880931377,1
303,1857,0.1554838419,2.123883724,1
303,1889,-3.585262775,5.141291618,1
303,1921,-5.129410267,6.506169319,1
303,1953,-3.599734306,10.03102112,1
303,1985,-16.97241402,4.45478487,1
303,2017,-20.68261528,0.3835313916,1
335,33,-0.04004797339,0.3620640635,1
335,65,-0.03970240057,0.2929703593,1
335,97,-0.007945112884,-0.03822645545,1
335,129,-0.01576101035,-0.130797103,1
335,161,-0.007364943624,-0.3226886988,1
335,193,0.1453129202,-0.1564840376,1
335,225,0.06801520288,-0.01729377359,1
335,257,-0.206099242,0.0240316987,1
335,289,-0.3964724839,-0.1377114654,1
335,321,-0.4492310882,0.06481003761,1
335,353,1.947340369,-9.514704704,1
335,385,2.263622284,-6.045619488,1
335,417,1.140173674,-7.551338673,1
335,449,-0.4697086811,-11.0887394,1
335,481,-1.004009366,-13.76262379,1
335,513,2.991340399,-9.249371529,1
335,545,1.630212426,-5.260140896,1
335,577,4.780959129,-0.1619356573,1
335,609,5.802432537,3.010772705,1
335,641,4.994966507,4.005483627,1
335,673,6.305693626,5.375304222,1
335,705,7.435758591,6.57677412,1
335,737,8.101882935,8.064544678,1
335,769,9.34762764,10.27472115,1
335,801,11.29187679,12.67721367,1
335,833,12.93326855,13.47775173,1
335,865,15.60822392,14.44072151,1
335,897,17.24646187,17.00228119,1
335,929,18.99945068,17.89584923,1
335,961,18.52848434,17.0964222,1
335,993,16.2182827,14.38473511,1
335,1025,17.71820259,11.37377167,1
335,1057,20.65725327,10.27837563,1
335,1089,21.90597916,10.98707962,1
335,1121,24.58379555,14.60222054,1
335,1153,25.86148834,15.2347517,1
335,1185,26.68023109,15.4454298,1
335,1217,27.47832489,14.0875864,1
335,1249,27.05421829,11.05355167,1
335,1281,9.850032806,9.483299255,1
335,1313,5.868339539,10.71568966,1
335,1345,36.21869278,5.329952717,1
335,1377,29.54821205,-4.17792511,1
335,1409,43.41026306,7.631242275,1
335,1441,25.20203781,0.1439390182,1
335,1473,30.05302238,-10.81368446,1
335,1505,23.38476372,-8.354962349,1
335,1537,26.89009666,-8.252004623,1
335,1569,25.4757843,-8.433599472,1
335,1601,23.71062279,-6.32797575,1
335,1633,26.10124207,-5.951750278,1
335,1665,21.23530388,-4.649256706,1
335,1697,13.64966011,-3.349385738,1
335,1729,11.71719456,-1.554081202,1
335,1761,9.898043633,1.364670038,1
335,1793,7.96319437,1.989206076,1
335,1825,4.968928337,2.610213995,1
335,1857,2.865336657,2.611436605,1
335,1889,-4.231124878,5.732288837,1
335,1921,-0.2907977104,3.512499809,1
335,1953,-0.3790364265,12.26108646,1
335,1985,-0.3189923763,-0.8130181432,1
335,2017,-9.355381012,-0.6207742095,1
367,33,-0.1041986048,0.1457904577,1
367,65,-0.1108817458,0.4539400339,1
367,97,-0.05298429728,0.06339478493,1
367,129,-0.02950415015,-0.103328228,1
367,161,-0.09145793319,0.3032900393,1
367,193,-0.1725412607,0.1955471635,1
367,225,0.004060380161,0.05634260178,1
367,257,-0.07419510186,0.2394087911,1
367,289,-0.4670915008,0.04356646538,1
367,321,-0.1315394789,-0.4421715736,1
367,353,2.434216738,-12.24506378,1
367,385,0.2025250196,-10.3848362,1
367,417,-0.08339238167,-9.143519402,1
367,449,-0.403616786,-10.55043411,1
367,481,-0.1811385006,-12.02908421,1
367,513,-1.681708336,-8.321517944,1
367,545,0.9988183975,-4.294741154,1
367,577,3.866030455,0.4697526991,1
367,609,6.048518181,3.315330029,1
367,641,4.524040222,5.558403015,1
367,673,5.479430676,6.759325504,1
367,705,6.636955738,7.330312729,1
367,737,8.283294678,7.751662254,1
367,769,10.17968655,9.33672142,1
367,801,11.63328457,12.43079758,1
367,833,13.09837151,13.55770493,1
367,865,15.57566833,14.90608025,1
367,897,16.74454117,16.99629974,1
367,929,17.2096405,18.00559998,1
367,961,17.47959328,18.25884056,1
367,993,16.90274429,16.0820446,1
367,1025,18.8522377,14.06394196,1
367,1057,24.2826252,12.31527519,1
367,1089,26.57624817,12.64294815,1
367,1121,23.44743729,25.0729866,1
367,1153,25.71520805,15.6559267,1
367,1185,26.29685402,16.51292419,1
367,1217,27.35987854,15.49630737,1
367,1249,25.0827179,9.475950241,1
367,1281,26.59257889,8.796699524,1
367,1313,25.82851601,8.875805855,1
367,1345,24.28623009,5.755094528,1
367,1377,29.61962891,-4.440567017,1
367,1409,28.30858803,-3.547757387,1
367,1441,27.03013229,-7.713101387,1
367,1473,24.07924461,-10.00528622,1
367,1505,7.44644165,9.018701553,1
367,1537,26.65460205,-7.76777935,1
367,1569,25.76457596,-8.081636429,1
367,1601,20.80343246,3.281768322,1
367,1633,20.9651413,-6.926724911,1
367,1665,15.33686066,-4.553484917,1
367,1697,13.56919193,-3.791575909,1
367,1729,12.21220207,-2.485199928,1
367,1761,11.61405563,0.1517730355,1
367,1793,10.84191608,2.035717487,1
367,1825,9.215466499,5.211835384,1
367,1857,6.389659882,4.853969097,1
367,1889,5.271809578,4.95882988,1
367,1921,4.451372623,3.845297098,1
