PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 9, filenames: A:[9]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,1569,11.60880661,0.2453079224,1
111,1601,10.73236656,1.381927609,1
111,1633,6.214632988,1.184096694,1
111,1665,4.42535305,1.216247797,1
111,1697,3.769827366,3.664871454,1
111,1729,3.351122618,2.063577175,1
111,1761,0.7726730108,0.9292668104,1
111,1793,1.623202443,1.210672379,1
111,1825,1.567020178,1.789723158,1
111,1857,0.195856452,2.154019117,1
111,1889,-0.8186683059,1.365035534,1
111,1921,-1.28786397,0.9226315022,1
111,1953,-0.7729539871,2.178839207,1
111,1985,-0.3103016913,0.1464883983,1
111,2017,0.05328148603,-0.5253496766,1
143,33,0.3087377548,3.580691814,1
143,65,0.4459655881,0.7243645191,1
143,97,1.40240097,-0.4270188212,1
143,129,2.476849794,0.9680371284,1
143,161,3.781841755,2.133493185,1
143,193,4.457860947,0.08139848709,1
143,225,4.330853462,3.492823124,1
143,257,NaN,NaN,2
143,289,NaN,NaN,2
143,321,NaN,NaN,2
143,353,NaN,NaN,2
143,385,4.541277885,3.011649609,1
143,417,6.490022182,3.100758076,1
143,449,8.977231979,3.394852877,1
143,481,12.74670887,8.762640953,1
143,513,13.77403641,9.749249458,1
143,545,NaN,NaN,2
143,577,20.48433876,9.110039711,1
143,609,21.26812935,5.856164932,1
143,641,18.49849892,6.455244064,1
143,673,18.8089447,6.340982437,1
143,705,19.53471565,7.499447346,1
143,737,21.7301693,3.238822222,1
143,769,23.56833649,2.683377504,1
143,801,NaN,NaN,2
143,833,NaN,NaN,2
143,865,24.65186882,0.6415874362,1
143,897,24.9184742,0.7381634116,1
143,929,27.80592918,-0.7893218994,1
143,961,27.88263893,-1.5291605,1
143,993,24.90810776,-4.63217926,1
143,1025,22.22958755,-6.200620174,1
143,1057,NaN,NaN,2
143,1089,20.67258072,-5.468369961,1
143,1121,18.98632813,-5.135934353,1
143,1153,17.29666901,-3.969717026,1
143,1185,15.92591476,-2.52819252,1
143,1217,15.18902874,-1.374782324,1
143,1249,NaN,NaN,2
143,1281,NaN,NaN,2
143,1313,NaN,NaN,2
143,1345,12.34914017,-2.320372581,1
143,1377,11.24779701,-4.480086327,1
143,1409,10.80346775,-3.435857773,1
143,1441,11.08609581,-4.898518085,1
143,1473,9.144205093,-2.469218969,1
143,1505,8.913338661,-0.174010694,1
143,1537,10.36871338,0.4260593057,1
143,1569,NaN,NaN,2
143,1601,9.618618965,-0.3210214376,1
143,1633,7.063404083,2.188578844,1
143,1665,3.901491642,0.6303266883,1
143,1697,2.376208782,0.800073266,1
143,1729,1.651610374,1.426773548,1
143,1761,0.570319891,0.9469034672,1
143,1793,-1.32846117,0.5143210888,1
143,1825,1.127012014,0.9159042835,1
143,1857,0.9897518158,3.518526316,1
143,1889,0.18094486,1.705682755,1
143,1921,0.01845914125,0.9390618801,1
143,1953,0.08297035098,1.210970879,1
143,1985,-0.3004001975,0.1190748811,1
143,2017,-0.8511706591,-1.139576435,1
175,33,-0.1535369158,2.729020596,1
175,65,0.2320026755,0.9150446057,1
175,97,0.5590466261,0.3413854837,1
175,129,1.921643257,1.039037824,1
175,161,3.383411407,2.079950809,1
175,193,4.319778919,3.000592947,1
175,225,5.781857491,4.577998161,1
175,257,2.159459591,3.921653271,1
175,289,NaN,NaN,2
175,321,1.534703732,1.668031216,1
175,353,1.981487274,1.679025888,1
175,385,NaN,NaN,2
175,417,7.330945015,3.587302446,1
175,449,NaN,NaN,2
175,481,12.48088646,8.567046165,1
175,513,NaN,NaN,2
175,545,NaN,NaN,2
175,577,19.12477684,5.094920158,1
175,609,22.56291962,6.05153656,1
175,641,21.04746246,5.954847336,1
175,673,21.07045174,5.871297359,1
175,705,NaN,NaN,2
175,737,23.03094482,7.563766956,1
175,769,NaN,NaN,2
175,801,NaN,NaN,2
175,833,28.79958153,1.787706733,1
175,865,28.95816231,0.6826448441,1
175,897,28.73351288,0.8651664853,1
175,929,27.80053902,-0.2987977862,1
175,961,28.16329765,-2.520720005,1
175,993,26.78954506,-4.159239292,1
175,1025,23.49552536,-4.246747971,1
175,1057,22.07253838,-3.872977734,1
175,1089,21.51277161,-3.474271297,1
175,1121,19.88448715,-4.304875374,1
175,1153,18.45310783,-4.646909714,1
175,1185,15.91490936,-1.821910858,1
175,1217,13.85742378,-1.064381361,1
175,1249,13.03218555,-2.686879396,1
175,1281,14.71059704,-2.517096996,1
175,1313,15.49868298,-0.0744767189,1
175,1345,10.61367607,-2.567557812,1
175,1377,9.749773026,-2.982158184,1
175,1409,10.27584743,-2.518090725,1
175,1441,9.38615799,-2.911058187,1
175,1473,8.410290718,-1.86085391,1
175,1505,7.692306519,-0.2967039347,1
175,1537,9.491049767,0.1468624771,1
175,1569,NaN,NaN,2
175,1601,NaN,NaN,2
175,1633,NaN,NaN,2
175,1665,3.633944988,-0.2499129474,1
175,1697,4.45107317,0.1118660271,1
175,1729,4.423680305,1.228746772,1
175,1761,3.730798244,1.117450714,1
175,1793,0.4810345173,1.01195097,1
175,1825,1.332173824,0.9178046584,1
175,1857,NaN,NaN,2
175,1889,0.5849560499,1.815407872,1
175,1921,-0.4741330445,1.952369094,1
175,1953,-0.15770787,0.7864653468,1
175,1985,-0.2202514261,-0.01089095138,1
175,2017,-0.1879637837,-1.243679047,1
207,33,-1.133990288,1.548479319,1
207,65,0.05328166485,0.943365097,1
207,97,0.2081680298,0.7221441269,1
207,129,1.457939863,-0.3962361813,1
207,161,2.803510666,2.076928139,1
207,193,3.534355879,2.976948261,1
207,225,4.374558449,5.169607639,1
207,257,4.729822636,4.409326553,1
207,289,2.989130974,3.670808792,1
207,321,2.135759354,3.822693825,1
207,353,2.080132008,2.334481716,1
207,385,1.350735664,3.163292408,1
207,417,11.2338295,4.41256237,1
207,449,NaN,NaN,2
207,481,10.95631123,2.740238667,1
207,513,11.87956047,4.551331043,1
207,545,NaN,NaN,2
207,577,17.91266632,4.623210907,1
207,609,20.88261414,4.614882469,1
207,641,22.04781342,5.461307526,1
207,673,22.70460701,4.764665604,1
207,705,NaN,NaN,2
207,737,NaN,NaN,2
207,769,26.39940453,7.620175362,1
207,801,29.55277634,6.107698917,1
207,833,26.86672974,-0.2109218836,1
207,865,27.25239754,0.2313053608,1
207,897,26.74514008,0.8508962393,1
207,929,NaN,NaN,2
207,961,NaN,NaN,2
207,993,24.57973862,-3.945289612,1
207,1025,23.94836807,-4.311220169,1
207,1057,22.731287,-4.433802128,1
207,1089,22.11061859,-3.375740051,1
207,1121,20.16762161,-1.576679707,1
207,1153,17.3903656,-5.625789165,1
207,1185,15.01858997,-4.335215569,1
207,1217,11.79006958,-3.162258148,1
207,1249,12.10960388,-2.468745708,1
207,1281,14.87046337,-0.05449640751,1
207,1313,14.30545235,0.01733469963,1
207,1345,11.4855032,-1.958282471,1
207,1377,8.999026299,-2.863684893,1
207,1409,10.0165453,-2.980558634,1
207,1441,9.550157547,-3.653766632,1
207,1473,8.497966766,-1.562724471,1
207,1505,6.196730137,-0.1818892658,1
207,1537,6.733577728,0.3314200044,1
207,1569,8.718955994,0.1834886074,1
207,1601,NaN,NaN,2
207,1633,4.524647713,-0.06733056903,1
207,1665,3.23938942,-0.2181903422,1
207,1697,4.220318794,-0.1393429041,1
207,1729,5.2023983,0.5272369981,1
207,1761,4.477968216,1.077148676,1
207,1793,1.878522158,0.4419386983,1
207,1825,1.271839857,0.113209784,1
207,1857,1.833667755,0.7423599362,1
207,1889,0.9558082819,1.248234034,1
207,1921,-0.225453496,0.9256443977,1
207,1953,-0.726228714,-0.05685174465,1
207,1985,-0.2517310083,0.00736566633,1
207,2017,-0.1972715855,-1.059540033,1
239,33,-0.7357759476,1.411773205,1
239,65,0.5033532977,0.7859518528,1
239,97,-0.3157628775,0.6253097057,1
239,129,0.08852028847,0.08888196945,1
239,161,0.7950904369,-0.5691456795,1
239,193,0.4016633034,-1.015017271,1
239,225,1.860043526,1.328833103,1
239,257,5.510212421,4.959898472,1
239,289,6.093842983,6.765323639,1
239,321,NaN,NaN,2
239,353,NaN,NaN,2
239,385,8.69035244,6.542582512,1
239,417,9.914541245,4.245797157,1
239,449,11.85736752,2.769494534,1
239,481,9.893110275,3.24864006,1
239,513,9.489225388,3.902178288,1
239,545,12.50757408,4.254588604,1
239,577,NaN,NaN,2
239,609,22.12596512,4.186295033,1
239,641,20.94857407,4.3708148,1
239,673,21.09633255,3.666897535,1
239,705,NaN,NaN,2
239,737,25.73433876,0.4290275574,1
239,769,26.250103,3.153353691,1
239,801,26.15952873,2.736278534,1
239,833,26.35313416,0.7237714529,1
239,865,26.86870193,-0.4095321894,1
239,897,26.52215958,0.4663862586,1
239,929,NaN,NaN,2
239,961,NaN,NaN,2
239,993,24.50051117,-7.053472042,1
239,1025,NaN,NaN,2
239,1057,24.45869064,-3.990123034,1
239,1089,22.9118042,-4.28481102,1
239,1121,19.75464058,-3.793076038,1
239,1153,16.777071,-4.052721977,1
239,1185,NaN,NaN,2
239,1217,NaN,NaN,2
239,1249,NaN,NaN,2
239,1281,13.08157921,0.4343795776,1
239,1313,12.65170002,0.2817941904,1
239,1345,11.66675282,-2.088447332,1
239,1377,10.4902916,-2.523262024,1
239,1409,10.79602051,-2.824340343,1
239,1441,10.6677494,-3.192218542,1
239,1473,9.230484962,-0.8558683991,1
239,1505,7.109220505,0.7508552074,1
239,1537,5.868588924,0.07311558723,1
239,1569,5.15944767,0.5461095572,1
239,1601,NaN,NaN,2
239,1633,2.834671021,0.493499279,1
239,1665,2.249825001,0.3495495319,1
239,1697,2.28271246,-1.780874729,1
239,1729,NaN,NaN,2
239,1761,NaN,NaN,2
239,1793,-1.602139473,-0.509193778,1
239,1825,-0.352609992,-0.7834401131,1
239,1857,1.366723776,0.6175621152,1
239,1889,1.424487352,1.228808641,1
239,1921,0.3444305062,0.5302408934,1
239,1953,-0.2854309678,-0.2646726668,1
239,1985,-0.4424079359,-0.02228271961,1
239,2017,-0.1882876754,-1.121051431,1
271,33,0.2828409672,2.311135292,1
271,65,0.9718930721,0.7961028814,1
271,97,0.72374475,0.8727555275,1
271,129,1.871292353,-0.05017620325,1
271,161,2.348430157,0.2699716091,1
271,193,1.118738651,-0.5280785561,1
271,225,0.8206782341,0.5166087151,1
271,257,6.864331722,4.758030891,1
271,289,7.267644405,5.158812046,1
271,321,7.82374382,5.601640224,1
271,353,8.420284271,6.070520878,1
271,385,8.794848442,7.81381321,1
271,417,10.08077621,5.531022549,1
271,449,11.78165436,5.270947456,1
271,481,NaN,NaN,2
271,513,10.78722286,4.377299309,1
271,545,12.86250401,4.297500134,1
271,577,17.8794384,3.131320953,1
271,609,20.14692116,4.618579865,1
271,641,17.60299683,3.206709146,1
271,673,16.70437813,2.062150955,1
271,705,17.46862793,2.012500048,1
271,737,NaN,NaN,2
271,769,22.13051414,0.4400005341,1
271,801,24.512043,2.100874662,1
271,833,25.14595032,3.104284763,1
271,865,25.13092613,0.5823037624,1
271,897,NaN,NaN,2
271,929,NaN,NaN,2
271,961,24.04321289,-21.55835533,1
271,993,NaN,NaN,2
271,1025,22.92821693,-5.031861305,1
271,1057,23.03264236,-3.860073328,1
271,1089,21.994627,-3.995455742,1
271,1121,19.31159019,-3.909676552,1
271,1153,15.49476624,-3.9609375,1
271,1185,10.39583206,-2.425756454,1
271,1217,6.30307579,-2.431570292,1
271,1249,14.88595867,-2.44586277,1
271,1281,NaN,NaN,2
271,1313,NaN,NaN,2
271,1345,10.80467319,-2.814250469,1
271,1377,10.96148682,-2.985511541,1
271,1409,11.81887054,-2.697801113,1
271,1441,NaN,NaN,2
271,1473,11.14138985,1.621604085,1
271,1505,6.859898567,2.125752449,1
271,1537,4.250938416,0.8620557785,1
271,1569,3.663277388,0.8466804028,1
271,1601,2.728782415,1.344095588,1
271,1633,-0.4946246147,2.167886734,1
271,1665,-1.010765314,2.605778694,1
271,1697,0.8385531902,-1.35513711,1
271,1729,0.1112275124,2.009478807,1
271,1761,-0.1337940693,2.570027828,1
271,1793,-0.03043198586,1.257523417,1
271,1825,0.1505931616,0.8069094419,1
271,1857,0.516730547,0.4397938251,1
271,1889,0.8813160658,0.9842209816,1
271,1921,0.5676068068,1.010205626,1
271,1953,-0.9014647603,0.7665528059,1
271,1985,-0.6323186755,-0.04790514708,1
271,2017,-0.05308365822,-1.607329249,1
303,33,1.275352478,2.723268986,1
303,65,1.353701711,0.8056063652,1
303,97,1.342020392,0.2421705127,1
303,129,2.659343719,0.3283542991,1
303,161,2.477553129,1.256725669,1
303,193,0.6828391552,-0.1957530975,1
303,225,1.834167004,0.1427035332,1
303,257,5.799747467,5.050284863,1
303,289,6.697919369,5.677303314,1
303,321,7.696799278,6.210323811,1
303,353,8.704029083,6.554876328,1
303,385,9.333209991,7.936838627,1
303,417,9.94846344,6.600725174,1
303,449,10.0178442,6.807852268,1
303,481,9.281946182,4.851046562,1
303,513,NaN,NaN,2
303,545,NaN,NaN,2
303,577,11.92938423,4.953031063,1
303,609,11.11057663,4.261233807,1
303,641,19.95365524,3.697160006,1
303,673,19.51037598,3.352031469,1
303,705,16.38135529,1.703333855,1
303,737,NaN,NaN,2
303,769,19.6810894,1.300713778,1
303,801,22.53633118,1.846953154,1
303,833,23.36179161,1.930065155,1
303,865,NaN,NaN,2
303,897,NaN,NaN,2
303,929,NaN,NaN,2
303,961,NaN,NaN,2
303,993,NaN,NaN,2
303,1025,25.33301735,-3.750356913,1
303,1057,23.80006599,-3.930098534,1
303,1089,22.28782082,-3.493690729,1
303,1121,18.52871513,-3.311472178,1
303,1153,10.03089428,-3.811146259,1
303,1185,NaN,NaN,2
303,1217,NaN,NaN,2
303,1249,14.87383461,-4.691955566,1
303,1281,NaN,NaN,2
303,1313,12.18073654,-4.597254753,1
303,1345,11.42861557,-3.440840721,1
303,1377,10.75223064,-3.856894016,1
303,1409,NaN,NaN,2
303,1441,NaN,NaN,2
303,1473,10.55987167,2.571127415,1
303,1505,7.567034721,2.093489647,1
303,1537,3.998308182,0.8885145187,1
303,1569,2.263649464,1.29098177,1
303,1601,0.3085827827,2.614519119,1
303,1633,-0.5499186516,2.966125965,1
303,1665,0.5270403624,2.616042137,1
303,1697,0.8139605522,0.5727753639,1
303,1729,0.4758415222,0.7861033678,1
303,1761,-0.8710534573,0.8432943821,1
303,1793,-0.9634902477,2.102200031,1
303,1825,-0.09402546287,1.153737187,1
303,1857,0.5972252488,0.1659533978,1
303,1889,0.257671237,0.6608328819,1
303,1921,-1.13356781,1.55824542,1
303,1953,-2.24809742,0.8367590308,1
303,1985,-0.43294245,-0.04056872427,1
303,2017,1.436091185,-2.362240791,1
335,33,1.364840031,2.419288874,1
335,65,0.854758203,0.9312488437,1
335,97,0.6702390909,0.1060034037,1
335,129,0.8928968906,0.3174287677,1
335,161,1.654554844,0.8546191454,1
335,193,1.752065182,-0.9491357803,1
335,225,3.756923676,3.996236801,1
335,257,5.318115234,5.828549862,1
335,289,5.882656097,6.506090641,1
335,321,5.958621025,7.30000782,1
335,353,8.724523544,6.232686996,1
335,385,NaN,NaN,2
335,417,NaN,NaN,2
335,449,NaN,NaN,2
335,481,8.446725845,9.333194733,1
335,513,NaN,NaN,2
335,545,NaN,NaN,2
335,577,NaN,NaN,2
335,609,NaN,NaN,2
335,641,NaN,NaN,2
335,673,22.04429626,3.061058044,1
335,705,NaN,NaN,2
335,737,18.69369698,2.754177809,1
335,769,NaN,NaN,2
335,801,25.22818375,2.53770566,1
335,833,24.83697319,0.9538708925,1
335,865,25.93784332,-0.9529180527,1
335,897,NaN,NaN,2
335,929,NaN,NaN,2
335,961,NaN,NaN,2
335,993,NaN,NaN,2
335,1025,21.41463852,-3.344882965,1
335,1057,21.72929764,-3.153746843,1
335,1089,21.89688492,-3.601855993,1
335,1121,18.88644028,-3.580872059,1
335,1153,NaN,NaN,2
335,1185,7.405087471,-6.355426788,1
335,1217,NaN,NaN,2
335,1249,13.22724628,-6.609982014,1
335,1281,15.24565029,-9.29517746,1
335,1313,15.27661705,-6.762413979,1
335,1345,11.57567978,-4.335777283,1
335,1377,13.16776276,-6.990694046,1
335,1409,12.37919235,-7.994000435,1
335,1441,NaN,NaN,2
335,1473,NaN,NaN,2
335,1505,NaN,NaN,2
335,1537,2.221235991,-0.9332324266,1
335,1569,1.473433018,0.627097249,1
335,1601,-0.2978385687,3.498896837,1
335,1633,-0.7298287153,4.816185474,1
335,1665,-0.4540176392,2.559860706,1
335,1697,0.02041357756,1.396802902,1
335,1729,-0.8373530507,0.8049319983,1
335,1761,-2.14884758,2.130236626,1
335,1793,-1.931679368,3.110061169,1
335,1825,-0.240221262,0.7101025581,1
335,1857,1.185445786,0.7851147652,1
335,1889,-0.2094199657,0.6075718403,1
335,1921,-2.200255394,1.068540096,1
335,1953,-2.483271122,1.795830727,1
335,1985,-0.9107559919,-0.04430411756,1
335,2017,0.4862327576,-2.812842131,1
367,33,-0.7499678135,2.522600412,1
367,65,-1.229680061,0.9713954926,1
367,97,-0.1915594041,-0.3596322536,1
367,129,0.541285336,-1.305731535,1
367,161,1.365445137,0.71654284,1
367,193,2.338122845,3.240537405,1
367,225,3.341085672,4.366024017,1
367,257,4.344258785,7.032581806,1
367,289,4.666456699,6.402171135,1
367,321,NaN,NaN,2
367,353,8.555519104,2.483423233,1
367,385,NaN,NaN,2
367,417,11.43143559,5.529103756,1
367,449,NaN,NaN,2
367,481,10.14155006,10.27914047,1
367,513,9.931277275,9.002459526,1
367,545,NaN,NaN,2
367,577,NaN,NaN,2
367,609,10.82142639,5.398690701,1
367,641,16.92864418,3.518993616,1
367,673,19.73159599,3.373873234,1
367,705,18.51498985,3.660896778,1
367,737,18.91989899,3.567180634,1
367,769,NaN,NaN,2
367,801,NaN,NaN,2
367,833,24.23481369,0.9684271812,1
367,865,NaN,NaN,2
367,897,NaN,NaN,2
367,929,25.20528221,-2.571191549,1
367,961,NaN,NaN,2
367,993,20.4900856,-3.637718439,1
367,1025,20.12210274,-2.506434441,1
367,1057,22.92931747,-4.243952274,1
367,1089,19.75425911,-4.323553085,1
367,1121,18.5070858,-5.309479713,1
367,1153,15.91418076,-8.63428688,1
367,1185,13.80226135,-6.711483479,1
367,1217,NaN,NaN,2
367,1249,11.5425148,-7.718765736,1
367,1281,11.28451157,-8.37498951,1
367,1313,12.28322697,-7.04301548,1
367,1345,12.84190273,-5.814801216,1
367,1377,12.51767921,-5.979319096,1
367,1409,11.3146925,-6.826313972,1
367,1441,7.291618824,-5.718950272,1
367,1473,5.731378555,-4.380586624,1
367,1505,3.657646179,-1.960051298,1
367,1537,NaN,NaN,2
367,1569,0.07792282104,0.3056764603,1
367,1601,0.2744321823,0.9023479223,1
367,1633,1.602422357,3.260075092,1
367,1665,1.145409346,2.215884924,1
367,1697,-1.022737861,1.286050558,1
367,1729,-1.971106291,1.146658778,1
367,1761,-2.035541534,2.283303261,1
367,1793,-2.147648335,2.310876846,1
367,1825,-0.3431637883,0.2821494937,1
367,1857,-0.5863541365,0.8437101245,1
367,1889,-1.048748493,0.3394638896,1
367,1921,-1.21854043,0.7236542106,1
367,1953,-1.307465672,3.460194111,1
367,1985,-0.8616713285,0.003784269094,1
367,2017,-1.880702496,-2.368975639,1
399,33,0.9630402327,3.154127598,1
399,65,1.368211508,0.8564739823,1
399,97,1.602953553,0.7865886688,1
399,129,0.1280386746,-0.3009456098,1
399,161,-0.02143919468,0.5348399878,1
399,193,0.6590918303,2.625691891,1
399,225,2.381625652,4.491566658,1
399,257,4.097852707,7.958620548,1
399,289,5.100887299,5.885735512,1
399,321,NaN,NaN,2
399,353,11.18737411,3.398083687,1
399,385,12.34296989,4.533140659,1
399,417,11.41323662,4.862712383,1
399,449,10.75792503,4.917301655,1
399,481,NaN,NaN,2
399,513,NaN,NaN,2
399,545,NaN,NaN,2
399,577,NaN,NaN,2
399,609,13.58717632,4.128061771,1
399,641,15.29527283,2.842874527,1
399,673,17.10759544,3.550177574,1
399,705,17.47389603,4.641697407,1
399,737,22.17200089,5.295319557,1
399,769,NaN,NaN,2
399,801,NaN,NaN,2
399,833,25.17578316,0.6075125933,1
399,865,24.45109367,-1.054769278,1
399,897,27.197155,-1.780122757,1
399,929,28.89224434,-2.503235102,1
399,961,25.94220161,-4.197026253,1
399,993,19.45666504,-4.743763924,1
399,1025,18.88491821,-5.078621387,1
399,1057,21.30464554,-5.397625446,1
399,1089,18.11538696,-6.03564167,1
399,1121,15.34497643,-10.24805069,1
399,1153,15.09872723,-8.00069809,1
399,1185,13.81077862,-7.915413857,1
399,1217,12.53988934,-7.973768234,1
399,1249,11.55107117,-8.249709129,1
399,1281,10.22480679,-8.400081635,1
399,1313,11.58995056,-8.239328384,1
399,1345,13.42154026,-6.495516777,1
399,1377,11.6209383,-5.66448307,1
399,1409,7.56374979,-6.306003571,1
399,1441,6.00637579,-4.880601883,1
399,1473,4.970068932,-1.393824339,1
399,1505,3.39888382,-0.1961542368,1
399,1537,1.805120707,0.3419470787,1
399,1569,0.9364321232,0.3431193829,1
