PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 35, filenames: A:[35]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[36]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.50422883,4.500092983,1
47,65,-1.059806585,-0.1690165997,1
47,97,0.3807102442,-1.715532541,1
47,129,-0.7442985773,-0.6909484863,1
47,161,0.1275480986,-0.716951251,1
47,193,1.103185534,0.01294910908,1
47,225,-0.6082031727,0.6209834814,1
47,257,-0.3817964792,0.5094190836,1
47,289,0.3596838713,-0.07705628872,1
47,321,-0.3252275586,-2.159417152,1
47,353,-1.179680228,-1.345106602,1
47,385,-2.025418758,0.7883323431,1
47,417,-1.012433767,0.9307518005,1
47,449,0.2516851425,2.469781399,1
47,481,-0.3564375639,1.719815016,1
47,513,0.124227941,-0.5852202177,1
47,545,1.295262337,0.122308597,1
47,577,1.903588295,0.5501027703,1
47,609,1.792125583,0.03714942932,1
47,641,1.318112731,-0.1739397049,1
47,673,1.109807253,0.1222574711,1
47,705,1.542277694,0.2188216448,1
47,737,0.7305445671,-1.060561299,1
47,769,0.1749982834,-1.336635232,1
47,801,0.3650128841,0.1891238987,1
47,833,NaN,NaN,2
47,865,0.2818024158,-0.08731710911,1
47,897,0.2206377983,-1.011485815,1
47,929,-1.245610356,-1.317141056,1
47,961,-3.459464312,-2.11151886,1
47,993,-5.433306694,-1.512134552,1
47,1025,-1.916700363,-0.4529161453,1
47,1057,-3.303460121,0.3383065462,1
47,1089,-0.8279627562,-2.50065589,1
47,1121,0.4612212479,-2.142955065,1
47,1153,1.997013569,2.656200886,1
47,1185,NaN,NaN,2
47,1217,2.707178593,2.827757835,1
47,1249,1.627354145,4.242537022,1
47,1281,0.3107890189,4.788018703,1
47,1313,0.1486242712,2.707956791,1
47,1345,0.9449874759,-2.204716921,1
47,1377,0.7697614431,0.5738638639,1
47,1409,0.1712557375,2.133383751,1
47,1441,0.3717391491,3.353212357,1
47,1473,1.408012152,3.855543852,1
47,1505,NaN,NaN,2
47,1537,-1.393407345,-0.1460372806,1
47,1569,-1.052747011,-1.850763083,1
47,1601,-0.5261243582,-2.304702759,1
47,1633,-0.08630087227,-1.897043228,1
47,1665,0.3486093581,-0.554728508,1
47,1697,0.07356515527,0.2876855135,1
47,1729,-1.199966311,-0.08073115349,1
47,1761,0.8134456873,-0.6612463593,1
47,1793,2.793732405,-0.4941788316,1
47,1825,1.489925861,0.159596622,1
47,1857,0.919528842,-0.216514051,1
47,1889,1.531818628,-0.3848441243,1
47,1921,0.8573445082,0.102704674,1
47,1953,-0.602776289,0.6295001507,1
47,1985,-0.4003461897,0.03122793883,1
47,2017,-0.319033742,-0.07547783852,1
79,33,-0.2583608627,2.200349331,1
79,65,-1.036035061,-0.1182251424,1
79,97,-0.491505146,-1.541799784,1
79,129,0.0155596137,-1.060322285,1
79,161,0.7186146975,-0.5020496249,1
79,193,1.234320879,0.7139437199,1
79,225,0.1353099346,0.1652105898,1
79,257,-0.2112579942,-0.7092118859,1
79,289,0.1488446593,-1.03758812,1
79,321,0.2856930494,-1.474815011,1
79,353,-0.4162304401,-1.32605052,1
79,385,-0.7817197442,-0.08000853658,1
79,417,0.02307778597,-0.4742853642,1
79,449,0.1149403453,1.074148893,1
79,481,-0.00775065273,-0.2278188467,1
79,513,-0.1856329739,0.148434788,1
79,545,0.1634474993,0.1095037907,1
79,577,0.2253784835,-0.0005293190479,1
79,609,0.3602010906,-0.3575341105,1
79,641,0.53383708,-1.531238556,1
79,673,0.3641719222,-1.665897727,1
79,705,0.3994829059,-1.451901793,1
79,737,0.6951318979,-1.244678974,1
79,769,0.969440937,-2.215956211,1
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,-0.1815087795,-0.5201432109,1
79,929,-0.6790362597,-1.187835097,1
79,961,NaN,NaN,2
79,993,-3.1334939,-1.915433526,1
79,1025,-1.502348065,-0.1839038134,1
79,1057,-0.262384057,0.218693912,1
79,1089,0.2120020986,-0.3200338483,1
79,1121,-0.3530675173,-0.4549685717,1
79,1153,0.5876277685,1.256004333,1
79,1185,0.9767141342,2.156462431,1
79,1217,NaN,NaN,2
79,1249,NaN,NaN,2
79,1281,-0.3769036829,2.703868389,1
79,1313,-0.1177611649,2.430582047,1
79,1345,0.3821162581,0.4511543512,1
79,1377,-0.1028963774,0.3296527863,1
79,1409,-0.3543649018,0.8090317249,1
79,1441,-0.107411705,1.621574402,1
79,1473,-0.005807191133,1.742304087,1
79,1505,0.05736514926,1.266396999,1
79,1537,-0.2414389849,1.178632855,1
79,1569,-0.4314157069,0.3673615456,1
79,1601,-0.2861894965,-0.624360919,1
79,1633,-0.2043227851,-0.05186611414,1
79,1665,0.1736277342,2.114695072,1
79,1697,-0.2503281534,2.066647768,1
79,1729,-1.468613505,0.7648087144,1
79,1761,-0.1031982303,-0.9887855053,1
79,1793,1.062120318,-0.05099140108,1
79,1825,0.6643568873,0.893776834,1
79,1857,-0.01059499383,-0.2954165936,1
79,1889,0.01665815711,-1.716310859,1
79,1921,0.03602421284,-0.3001079261,1
79,1953,-0.1418516934,0.9662730098,1
79,1985,0.08358904719,0.1257897615,1
79,2017,0.6531224251,-0.2756587565,1
111,33,-0.4955288172,0.7773596048,1
111,65,0.1937931776,-0.1245470867,1
111,97,0.8780204058,-1.3672328,1
111,129,1.397669792,-1.030442476,1
111,161,1.511558533,-0.3933808208,1
111,193,1.687402129,1.379291892,1
111,225,-0.02369165421,-0.1356150508,1
111,257,-1.281591892,-0.9130650163,1
111,289,0.6490288377,-1.313003063,1
111,321,0.7660965919,-3.003401279,1
111,353,0.2717369199,-1.606343985,1
111,385,0.585936904,-0.2001414597,1
111,417,NaN,NaN,2
111,449,-0.1459279656,0.2145494223,1
111,481,-1.389271975,0.07949751616,1
111,513,-0.3277240396,0.2005081028,1
111,545,-0.1942250431,0.4241894186,1
111,577,-0.2504736483,0.1508130133,1
111,609,-0.4826537669,-0.2261670232,1
111,641,-0.1925184131,-1.473979712,1
111,673,0.2113999128,-1.759377003,1
111,705,0.5528832674,-2.166531086,1
111,737,0.9866760373,-1.625242352,1
111,769,0.7628601789,-1.992367625,1
111,801,0.6313368082,-0.5738347769,1
111,833,0.8653981686,-0.1084077358,1
111,865,NaN,NaN,2
111,897,-0.0105368048,-1.202695131,1
111,929,-0.1765050292,-1.065159321,1
111,961,0.3046548963,-1.300709963,1
111,993,0.5875476003,-0.5332587957,1
111,1025,0.6993751526,-0.07039886713,1
111,1057,0.550485909,0.2342836261,1
111,1089,0.1924647391,-0.2236633748,1
111,1121,0.417445749,0.06217601895,1
111,1153,0.5750496387,0.9731816649,1
