PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 17, filenames: A:[17]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[18]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9326093197,1.742890835,1
47,65,-0.4561223686,0.3384933472,1
47,97,-0.9772977829,-1.294249296,1
47,129,-1.429509401,-1.676831484,1
47,161,-0.915602684,-2.585932016,1
47,193,0.03919839859,-3.022256374,1
47,225,NaN,NaN,2
47,257,0.4973531365,1.466548443,1
47,289,0.13128075,2.966863155,1
47,321,NaN,NaN,2
47,353,-0.9090591669,-0.6813540459,1
47,385,-0.09922765195,0.2495324612,1
47,417,-1.048532009,0.9152061939,1
47,449,-0.9189286232,1.355035067,1
47,481,0.9527677298,1.701529622,1
47,513,-0.9305386543,1.206256509,1
47,545,0.9821084738,1.014398575,1
47,577,2.760691166,3.106871128,1
47,609,9.145524979,0.9512562752,1
47,641,12.19025612,4.10518074,1
47,673,NaN,NaN,2
47,705,6.078309059,2.725280285,1
47,737,2.493837118,1.673979759,1
47,769,0.9521405101,2.657513142,1
47,801,-0.2336790562,2.302575588,1
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,11.97302914,0.4882066846,1
47,961,10.69320488,-0.6579896212,1
47,993,10.09744453,-0.9058935642,1
47,1025,6.047255993,-1.296483278,1
47,1057,5.172353745,0.1504334807,1
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,1.659415722,1.565246701,1
47,1185,-0.7871892452,1.395491242,1
47,1217,0.0231320858,2.648435116,1
47,1249,-0.03987002373,-1.62296319,1
47,1281,NaN,NaN,2
47,1313,-3.626032352,-2.512924433,1
47,1345,-2.439423084,-1.492571592,1
47,1377,0.1033215523,-1.728603601,1
47,1409,0.843508482,0.4435725212,1
47,1441,2.298736811,-0.5591965914,1
47,1473,2.666145563,0.3392343521,1
47,1505,-0.1864094734,0.6572749615,1
47,1537,-1.014529943,0.8548028469,1
47,1569,-0.1615757942,2.034634352,1
47,1601,0.7513509989,1.407801867,1
47,1633,1.53348887,-1.015092611,1
47,1665,1.420688868,-3.488592386,1
47,1697,-0.2017323971,-1.867570877,1
47,1729,-2.251480579,-0.6171972156,1
47,1761,-0.1477715075,0.7470297217,1
47,1793,1.2021451,0.9465177655,1
47,1825,-0.2984696627,0.05503201485,1
47,1857,-0.9235612154,-0.5055764318,1
47,1889,-1.288601756,-0.7094839215,1
47,1921,-1.583970785,-0.589330554,1
47,1953,-1.684492588,0.05440756679,1
47,1985,-1.115213513,-0.1211748272,1
47,2017,0.9410669804,-1.728734732,1
79,33,0.3081009686,2.227220297,1
79,65,-0.03147993982,0.7044079304,1
79,97,-0.4334035814,-1.089907885,1
79,129,-0.6831796169,-1.13542676,1
79,161,-1.248004079,-0.1333330274,1
79,193,-0.683047533,0.0733371377,1
79,225,-0.00434499979,0.9722805023,1
79,257,0.9627912641,3.089574814,1
79,289,1.526749492,2.010780573,1
79,321,0.8851268888,1.200480223,1
79,353,-0.1355881393,0.8617991209,1
79,385,-0.2638109922,2.836839199,1
79,417,-0.4278978705,1.940225124,1
79,449,0.1769247949,1.459407568,1
79,481,1.981182456,1.806538105,1
79,513,NaN,NaN,2
79,545,2.630408287,0.8990732431,1
79,577,3.479329824,2.394483566,1
79,609,7.09136343,3.4147892,1
79,641,10.25949192,3.165896654,1
79,673,8.965945244,3.080698013,1
79,705,6.58819294,2.492008209,1
79,737,3.338268757,1.074423194,1
79,769,2.70527935,-0.3847720623,1
79,801,2.40938139,0.7669359446,1
79,833,NaN,NaN,2
79,865,-2.504694939,1.241555452,1
79,897,10.07978153,1.227579832,1
79,929,11.19672585,0.4730192423,1
79,961,9.361000061,-0.2615151405,1
79,993,5.682382584,-1.145985246,1
79,1025,3.190452337,-1.112419605,1
79,1057,0.9016828537,0.1227436662,1
79,1089,0.9490633011,1.744663715,1
79,1121,1.224399567,2.100924253,1
79,1153,2.601156712,0.7724596262,1
79,1185,4.293672562,-0.1087156832,1
79,1217,2.215687513,-0.7106129527,1
79,1249,2.11773777,-2.562879086,1
79,1281,NaN,NaN,2
79,1313,NaN,NaN,2
79,1345,2.810526133,-1.881280303,1
79,1377,3.125401974,-0.3876199722,1
79,1409,NaN,NaN,2
79,1441,0.8896286488,2.995183229,1
79,1473,0.05256462097,0.843878448,1
79,1505,-1.676228404,0.9187219143,1
79,1537,-2.291602135,2.005083323,1
79,1569,0.1560429037,2.796001434,1
79,1601,0.9442780018,1.02346015,1
79,1633,1.78154397,-0.9479912519,1
79,1665,2.837425947,-0.9456137419,1
79,1697,-0.2809500694,-1.033104658,1
79,1729,-1.007109284,-1.147262096,1
79,1761,-0.5940807462,0.7649600506,1
79,1793,NaN,NaN,2
79,1825,2.157081366,0.8031433225,1
79,1857,-0.03328406811,0.8142600656,1
79,1889,-1.105336905,0.268958658,1
79,1921,-1.129561186,-0.2479146123,1
79,1953,-1.355797768,-0.4050138891,1
79,1985,-1.504567862,-0.1281036139,1
79,2017,-0.3255904615,-0.1056317687,1
111,33,-0.1115476489,2.16804409,1
111,65,0.2526366711,0.7387495637,1
111,97,0.08575233817,-0.2748791277,1
111,129,0.1274468899,0.4183889031,1
111,161,-0.448634088,1.568020821,1
111,193,-1.957818627,1.996063232,1
111,225,-0.7498973608,1.532204747,1
111,257,-0.3733331859,0.3385561705,1
111,289,0.6000471115,0.4073646069,1
111,321,0.4722614288,-0.2939869165,1
111,353,0.3830490112,0.7299129963,1
111,385,NaN,NaN,2
111,417,0.3620839417,1.076760888,1
111,449,0.7714414597,1.016329169,1
111,481,1.626616955,1.132654786,1
111,513,3.575392723,0.601149559,1
111,545,3.64659667,-0.9696820974,1
111,577,NaN,NaN,2
111,609,6.359875202,2.708443642,1
111,641,NaN,NaN,2
111,673,NaN,NaN,2
111,705,5.77698946,3.501273155,1
111,737,3.774376869,-0.4572591782,1
111,769,NaN,NaN,2
111,801,3.829642057,0.8625636101,1
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,NaN,NaN,2
111,929,9.664885521,0.346683979,1
111,961,8.750247955,0.05302652717,1
111,993,7.143148422,-0.2975569367,1
