PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 7, filenames: A:[7]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.900304317,3.28394556,1
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,-0.2882685661,0.497844696,1
47,161,0.3012332916,1.21988678,1
47,193,-0.9631576538,-0.9851486683,1
47,225,1.630217552,1.411536217,1
47,257,5.376789093,3.70566082,1
47,289,NaN,NaN,2
47,321,NaN,NaN,2
47,353,NaN,NaN,2
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,14.83571243,9.08272934,1
47,481,NaN,NaN,2
47,513,-0.6448354721,-2.830224991,1
47,545,-0.8350877762,-2.185584068,1
47,577,16.43863487,8.442484856,1
47,609,21.30606461,8.898393631,1
47,641,25.24806213,10.19991493,1
47,673,26.27078438,6.518535614,1
47,705,NaN,NaN,2
47,737,24.73270035,6.123483658,1
47,769,30.14379883,3.457866669,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,32.11248016,-4.185819149,1
47,929,29.59394455,-4.030776501,1
47,961,28.58089638,-3.555342436,1
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,17.63227463,-8.925501823,1
47,1121,18.11504745,-8.055921555,1
47,1153,15.54853249,-10.74492645,1
47,1185,12.95148468,-10.65802765,1
47,1217,12.35441494,-9.681607246,1
47,1249,12.04145813,-4.953938961,1
47,1281,14.46154499,-5.24544239,1
47,1313,15.98494911,-7.094106197,1
47,1345,15.47444344,-6.168486595,1
47,1377,13.39959717,-3.750814199,1
47,1409,12.17699718,-2.528986454,1
47,1441,NaN,NaN,2
47,1473,7.712878227,-2.627854347,1
47,1505,8.662938118,-4.018318176,1
47,1537,5.496912003,-6.593710899,1
47,1569,5.316802025,-7.722881317,1
47,1601,NaN,NaN,2
47,1633,3.300247669,-5.852859497,1
47,1665,0.4139544964,-3.176751375,1
47,1697,0.1466733217,-0.8426861763,1
47,1729,0.6438552141,-0.06527251005,1
47,1761,0.9765249491,0.3866721392,1
47,1793,0.3480856419,2.742182016,1
47,1825,0.3831276298,2.336060286,1
47,1857,0.7867372036,1.08399725,1
47,1889,0.7594425678,0.1043844223,1
47,1921,-1.306667566,1.248829246,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,-0.3723573685,-0.09448683262,1
79,33,1.003906608,0.9421210289,1
79,65,1.478745461,1.49617219,1
79,97,-0.1280257702,0.5604465008,1
79,129,4.250518799,3.321683168,1
79,161,3.333651066,4.256779194,1
79,193,1.231862068,3.456936836,1
79,225,6.629227638,5.599952221,1
79,257,NaN,NaN,2
79,289,NaN,NaN,2
79,321,5.325388908,9.918692589,1
79,353,NaN,NaN,2
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,15.55280781,9.470602989,1
79,481,15.25854492,9.532168388,1
79,513,NaN,NaN,2
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,20.90807533,9.838687897,1
79,641,23.88464928,9.406177521,1
79,673,26.07317162,8.48944664,1
79,705,25.67583656,7.802568913,1
79,737,28.55422783,5.589361668,1
79,769,30.85639381,3.251122713,1
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,30.90088463,-3.210116386,1
79,929,28.73615837,-3.305292606,1
79,961,26.56674385,-3.818256617,1
