PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 5, filenames: A:[5]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-2.759111166,0.8406521678,1
47,97,-0.43521595,0.6831548214,1
47,129,0.5777692795,0.6863619685,1
47,161,-0.2415752411,0.1104911566,1
47,193,-1.78062582,1.466343045,1
47,225,0.2153463364,4.661680698,1
47,257,1.029418945,4.802059174,1
47,289,NaN,NaN,2
47,321,NaN,NaN,2
47,353,NaN,NaN,2
47,385,-1.730481148,0.8812423944,1
47,417,1.585410237,3.747393608,1
47,449,7.955868721,6.773774147,1
47,481,NaN,NaN,2
47,513,13.60786819,4.681048393,1
47,545,NaN,NaN,2
47,577,NaN,NaN,2
47,609,18.09247971,6.349008083,1
47,641,16.95549202,7.139127254,1
47,673,19.26327515,7.492632389,1
47,705,21.26309395,6.75333643,1
47,737,23.19491768,7.663799286,1
47,769,22.68033791,6.114514351,1
47,801,22.84890747,-2.888648033,1
47,833,23.29638672,-6.997112274,1
47,865,23.05951881,-7.452140808,1
47,897,23.47893333,-5.492711067,1
47,929,20.09645462,-2.576878786,1
47,961,NaN,NaN,2
47,993,19.50364494,-6.730131626,1
47,1025,20.49478912,-5.993834496,1
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,10.05263329,-1.176198959,1
47,1153,7.139413834,0.4056036472,1
47,1185,6.177387238,1.004240513,1
47,1217,4.510291576,2.911339283,1
47,1249,3.150732994,2.210190058,1
47,1281,1.564653635,1.618657589,1
47,1313,0.7683910131,1.457917452,1
47,1345,1.176640272,0.4520612955,1
47,1377,1.955707073,-1.408294082,1
47,1409,1.486555219,-1.32565105,1
47,1441,0.1700305939,0.3726963997,1
47,1473,0.491399169,1.893249035,1
47,1505,0.5749659538,2.623257637,1
47,1537,NaN,NaN,2
47,1569,-8.302968979,7.308070183,1
47,1601,-6.131620884,5.763780117,1
47,1633,-0.5478696823,1.336997032,1
47,1665,NaN,NaN,2
47,1697,-0.7789962292,3.063244104,1
47,1729,NaN,NaN,2
47,1761,NaN,NaN,2
47,1793,3.142838955,2.580500841,1
47,1825,NaN,NaN,2
47,1857,-3.363173008,4.352087975,1
47,1889,NaN,NaN,2
47,1921,-5.83346653,8.167310715,1
47,1953,-2.410666704,6.92748642,1
47,1985,0.3760454655,1.570956707,1
47,2017,NaN,NaN,2
79,33,-3.911532402,0.3689461946,1
79,65,-0.3406654,0.989290297,1
79,97,-1.259865522,3.325871229,1
79,129,NaN,NaN,2
79,161,1.907587409,1.57174778,1
79,193,1.762232542,2.072957516,1
79,225,-1.909495831,6.611693382,1
79,257,1.957602978,5.652523041,1
79,289,1.366624594,-2.847577572,1
79,321,NaN,NaN,2
79,353,0.09565216303,-0.06943583488,1
79,385,NaN,NaN,2
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,11.887043,6.270094395,1
79,545,13.92958355,5.965340137,1
79,577,12.95104027,4.474978447,1
79,609,17.51110458,6.622731686,1
79,641,19.18100929,6.897279263,1
79,673,23.2945919,7.841030121,1
79,705,23.97876358,7.036449909,1
79,737,24.61884499,6.852498055,1
79,769,25.43291664,5.459040165,1
79,801,25.31139946,0.7214933038,1
79,833,26.73213387,-3.140441179,1
79,865,22.4007988,-4.820051193,1
79,897,21.11315918,-3.708295107,1
79,929,20.24316978,-2.16850543,1
79,961,19.24351883,-5.787475109,1
79,993,19.64287376,-5.244921684,1
79,1025,18.96040154,-3.785032511,1
79,1057,15.99242973,-4.076492786,1
79,1089,14.01074314,-2.585589409,1
79,1121,10.40941238,-1.235561848,1
79,1153,8.659654617,0.9713975191,1
79,1185,NaN,NaN,2
79,1217,5.604198456,-0.3101193905,1
79,1249,4.110628605,0.7156356573,1
79,1281,2.492742777,0.5449705124,1
79,1313,0.6163395643,0.02017724514,1
79,1345,1.386631966,1.041708231,1
79,1377,1.361013651,-0.2137312889,1
79,1409,0.9100574255,0.3975976706,1
79,1441,-0.1051137447,2.035284996,1
79,1473,0.4652394652,3.519533157,1
79,1505,0.7182407379,1.967999935,1
79,1537,-1.517868161,4.872927666,1
79,1569,-3.154810429,6.173281193,1
79,1601,NaN,NaN,2
79,1633,-4.775780678,6.434537888,1
79,1665,-3.375481129,3.164365292,1
79,1697,-2.560630798,3.49883461,1
79,1729,-3.116102934,4.323092937,1
79,1761,-3.120884657,4.509973526,1
79,1793,-6.319559097,4.939557076,1
79,1825,-7.416764259,4.530960083,1
79,1857,-4.600147247,2.818891048,1
79,1889,-4.100513458,5.094562531,1
79,1921,-2.069079876,4.861005783,1
79,1953,-0.7900136709,3.100996256,1
79,1985,0.1437218785,0.4247708023,1
79,2017,NaN,NaN,2
111,33,NaN,NaN,2
111,65,-0.140953064,0.7308245301,1
111,97,-1.373018503,1.646951199,1
111,129,-0.3684129715,2.095383644,1
111,161,0.1925553083,4.016113281,1
111,193,0.7634015679,3.001744747,1
111,225,0.8666164875,4.665629387,1
111,257,NaN,NaN,2
111,289,0.9500365257,-1.159170389,1
111,321,2.420473576,2.885957718,1
111,353,NaN,NaN,2
111,385,NaN,NaN,2
111,417,NaN,NaN,2
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,9.688058853,6.58101368,1
111,577,12.72230911,5.247753143,1
111,609,17.88310051,7.243912697,1
111,641,20.48936462,7.367075443,1
111,673,24.88551331,9.530078888,1
111,705,NaN,NaN,2
111,737,23.94157028,2.525610924,1
111,769,23.95662308,2.398607254,1
111,801,24.76722336,2.032031298,1
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,NaN,NaN,2
111,929,NaN,NaN,2
111,961,NaN,NaN,2
111,993,NaN,NaN,2
111,1025,18.36954689,-2.005666494,1
111,1057,17.4362011,-2.871180296,1
111,1089,13.67306042,-2.407371044,1
111,1121,11.24077988,-1.177906871,1
111,1153,7.542057991,0.1180011034,1
111,1185,7.545557022,0.9472485185,1
111,1217,6.753017902,-1.602636337,1
111,1249,3.702439308,-0.08704733849,1
111,1281,2.185865879,-0.1079140007,1
111,1313,-0.7436637878,0.5251458287,1
111,1345,-0.6678558588,2.595537663,1
111,1377,1.109260559,1.92269218,1
111,1409,0.4744870067,1.706433058,1
111,1441,-0.5580964088,3.445864201,1
111,1473,-1.281201363,5.582675457,1
111,1505,-0.6015699506,6.59740448,1
111,1537,-1.122273803,5.756425858,1
111,1569,-1.876429796,3.880340576,1
