PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 4, filenames: A:[4]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[5]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-0.3792636991,-0.4629733562,1
47,97,-1.213534355,2.091426849,1
47,129,0.2048763037,0.5124100447,1
47,161,NaN,NaN,2
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,-3.282740116,1.306940675,1
47,289,-2.187808514,2.216115952,1
47,321,-1.892324448,3.59567976,1
47,353,-0.3572006226,3.138449192,1
47,385,-1.412470579,0.4091984034,1
47,417,NaN,NaN,2
47,449,4.663608551,0.6721425056,1
47,481,6.260672569,0.8733949661,1
47,513,NaN,NaN,2
47,545,NaN,NaN,2
47,577,NaN,NaN,2
47,609,10.54602814,5.544233322,1
47,641,13.31547642,4.218089104,1
47,673,11.10420036,5.451457024,1
47,705,NaN,NaN,2
47,737,NaN,NaN,2
47,769,9.697642326,-5.884558201,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,13.58824348,-8.643779755,1
47,897,8.756641388,2.197373629,1
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,7.195718765,-1.785722256,1
47,1057,7.901089668,0.2767720222,1
47,1089,2.627588272,2.88935709,1
47,1121,-0.6609697342,2.623650074,1
47,1153,-0.1432642937,2.821171999,1
47,1185,1.496782303,1.127311468,1
47,1217,NaN,NaN,2
47,1249,1.991929054,-2.48478651,1
47,1281,9.391303062,-0.1353874207,1
47,1313,7.645875931,4.663442135,1
47,1345,2.730863094,4.386876106,1
47,1377,-1.387694836,3.511425257,1
47,1409,-5.099182606,4.431044579,1
47,1441,-4.290034294,4.869572639,1
47,1473,-7.118065834,7.110522747,1
47,1505,-1.670566678,6.853608131,1
47,1537,-0.9765975475,3.019426823,1
47,1569,-4.563816071,-1.623456478,1
47,1601,NaN,NaN,2
47,1633,-5.315209866,5.683163643,1
47,1665,-1.656594753,11.15909767,1
47,1697,NaN,NaN,2
47,1729,NaN,NaN,2
47,1761,NaN,NaN,2
47,1793,NaN,NaN,2
47,1825,-2.108344555,17.94546127,1
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,-0.5025331974,0.8698167801,1
47,2017,1.74420929,0.1737523079,1
79,33,3.081251144,0.8758709431,1
79,65,-0.7317900062,-0.2012451887,1
79,97,-1.233642578,0.91302526,1
79,129,0.328506887,0.891520381,1
79,161,NaN,NaN,2
79,193,1.901758313,1.150869966,1
79,225,-0.641341567,0.9703553915,1
79,257,-2.519001484,2.097615242,1
79,289,-1.469040632,2.712011337,1
79,321,NaN,NaN,2
79,353,-0.8437234163,1.073250651,1
79,385,-1.130529642,2.036803722,1
79,417,0.743137002,3.96444273,1
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,6.810175419,2.489821434,1
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,13.37716389,4.990109444,1
79,641,14.21796227,4.558475494,1
79,673,13.69182205,6.833130836,1
79,705,NaN,NaN,2
79,737,NaN,NaN,2
79,769,NaN,NaN,2
79,801,NaN,NaN,2
79,833,16.40830421,-3.431426048,1
79,865,16.12783051,-7.524762154,1
79,897,16.04949188,-5.05847168,1
79,929,NaN,NaN,2
79,961,2.741997719,-2.404778242,1
79,993,3.145605087,-0.04030760378,1
79,1025,5.69783783,0.2903082967,1
79,1057,8.579710007,1.336983681,1
79,1089,7.237138748,1.325805902,1
79,1121,3.289737225,1.978098869,1
79,1153,0.130856514,2.049949169,1
79,1185,NaN,NaN,2
79,1217,-0.6749844551,0.7610957623,1
79,1249,2.613635778,0.05107796192,1
79,1281,4.142063141,1.456627607,1
79,1313,NaN,NaN,2
79,1345,1.913640976,3.048966885,1
79,1377,-0.6561603546,3.708087683,1
79,1409,-2.457847118,5.637685299,1
79,1441,-6.06973362,4.858483791,1
79,1473,-7.659872532,5.597537994,1
79,1505,-1.500176191,5.038841248,1
79,1537,-2.337692022,3.185971737,1
79,1569,-3.721466064,0.7776870728,1
79,1601,-3.329432964,1.247393727,1
79,1633,-2.90434432,3.253018141,1
79,1665,-6.08877039,6.354008198,1
79,1697,-9.309267998,8.553859711,1
79,1729,-9.103610992,9.158575058,1
79,1761,-2.176280499,10.91330814,1
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,-2.267922401,16.20576477,1
79,1953,NaN,NaN,2
79,1985,-2.312808514,0.355014652,1
79,2017,-2.289885283,-1.160599589,1
111,33,0.1289951801,1.197632313,1
111,65,-0.9055633545,-0.1171470657,1
111,97,-1.110045314,-0.04951712489,1
111,129,-1.137948275,1.12962389,1
111,161,-1.37850666,3.318849564,1
111,193,-1.83364439,4.04977417,1
111,225,-3.068048716,3.422673225,1
111,257,-2.186990738,3.435744524,1
111,289,-1.079832673,1.863036394,1
111,321,0.07849693298,0.2305258512,1
111,353,-0.3354198337,-0.3375028372,1
111,385,-2.673242092,2.434880495,1
111,417,NaN,NaN,2
111,449,-0.1321461201,2.919489861,1
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,NaN,NaN,2
111,577,13.95818043,5.486940861,1
111,609,14.8564949,5.507634163,1
111,641,14.66097164,5.671943665,1
111,673,13.26258373,3.604926109,1
111,705,NaN,NaN,2
111,737,NaN,NaN,2
111,769,NaN,NaN,2
111,801,15.34815979,1.626572132,1
111,833,16.37340164,-0.1717782021,1
111,865,16.96020508,-4.617968559,1
111,897,16.30348778,-4.601440907,1
111,929,NaN,NaN,2
111,961,1.063456535,-1.208601594,1
111,993,NaN,NaN,2
111,1025,7.842873573,0.3580309749,1
111,1057,9.120611191,1.319144011,1
111,1089,8.552224159,1.491372705,1
111,1121,7.126395702,1.667935371,1
111,1153,2.373993874,1.658640027,1
111,1185,1.767714977,1.804159522,1
111,1217,1.448747873,2.638790131,1
111,1249,1.653976917,2.305659294,1
111,1281,1.43790102,1.543923974,1
111,1313,0.7478232384,0.7863664627,1
111,1345,1.125795007,-0.03917765617,1
111,1377,-0.2955764234,4.406303883,1
111,1409,-1.698238134,8.51361084,1
111,1441,-6.954503059,5.481007576,1
111,1473,-5.639745712,2.744637489,1
111,1505,NaN,NaN,2
111,1537,NaN,NaN,2
111,1569,NaN,NaN,2
111,1601,NaN,NaN,2
111,1633,NaN,NaN,2
111,1665,-3.2225945,3.469856262,1
