PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 8, filenames: A:[8]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6405086517,0.04047524929,1
47,65,-1.670754433,0.04496014118,1
47,97,NaN,NaN,2
47,129,-0.9278662205,0.6324193478,1
47,161,1.390477657,1.623737812,1
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,NaN,NaN,2
47,289,NaN,NaN,2
47,321,9.096251488,10.20785904,1
47,353,10.34651089,6.050147533,1
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,NaN,NaN,2
47,513,31.83234215,0.2751488686,1
47,545,NaN,NaN,2
47,577,30.54789162,7.04030323,1
47,609,26.68385315,6.901642799,1
47,641,23.71366501,6.940195084,1
47,673,25.00310326,5.2908144,1
47,705,25.11208725,4.80877161,1
47,737,24.65933037,4.856862545,1
47,769,24.46255112,3.458410263,1
47,801,27.0132122,-0.2347686291,1
47,833,27.70901489,-1.461347342,1
47,865,NaN,NaN,2
47,897,NaN,NaN,2
47,929,34.34069824,0.4054307938,1
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,29.67900848,-1.011772156,1
47,1089,28.32009125,-3.041933537,1
47,1121,24.15323067,-0.7740261555,1
47,1153,22.72930145,-1.753929138,1
47,1185,NaN,NaN,2
47,1217,NaN,NaN,2
47,1249,18.35069466,-5.645105362,1
47,1281,16.83876419,-9.187112808,1
47,1313,18.14372444,-8.207922935,1
47,1345,NaN,NaN,2
47,1377,NaN,NaN,2
47,1409,12.3446207,-7.410392284,1
47,1441,8.339043617,-4.39895916,1
47,1473,6.568392277,0.07824373245,1
47,1505,7.247206211,1.912783384,1
47,1537,5.77439785,3.280344009,1
47,1569,NaN,NaN,2
47,1601,NaN,NaN,2
47,1633,2.543059826,1.20682621,1
47,1665,1.097934604,0.3190046549,1
47,1697,2.277235985,-0.1394050121,1
47,1729,1.931310177,1.52130878,1
47,1761,1.252432823,2.712132454,1
47,1793,2.307083607,3.562441826,1
47,1825,1.883865356,5.077033997,1
47,1857,0.7134634256,5.688847065,1
47,1889,0.05800223351,4.049695015,1
47,1921,-0.6327600479,2.355194092,1
47,1953,-1.575974941,-1.517389297,1
47,1985,-1.402369499,-0.2406391799,1
47,2017,NaN,NaN,2
79,33,0.6388994455,-0.019562006,1
79,65,1.122704268,0.6283372045,1
79,97,NaN,NaN,2
79,129,4.056806564,1.928531647,1
79,161,NaN,NaN,2
79,193,NaN,NaN,2
79,225,NaN,NaN,2
79,257,7.989759922,6.736010075,1
79,289,7.547170639,6.025822163,1
79,321,9.093749046,6.960326195,1
79,353,NaN,NaN,2
79,385,9.629388809,7.526266575,1
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,NaN,NaN,2
79,545,NaN,NaN,2
79,577,NaN,NaN,2
79,609,27.10205078,6.349825859,1
79,641,24.45278168,7.113114834,1
79,673,27.11340141,7.528607845,1
79,705,27.48332596,4.791744232,1
79,737,26.39619064,4.352278233,1
79,769,NaN,NaN,2
79,801,33.03891754,1.823300362,1
79,833,35.00782776,-1.137364626,1
79,865,35.66415787,-0.1797317266,1
79,897,32.20729446,-0.5478928089,1
79,929,33.29534912,-3.128139257,1
79,961,33.3730011,-8.29520607,1
79,993,32.39183426,-10.47134781,1
79,1025,NaN,NaN,2
79,1057,29.47927666,-3.042639732,1
79,1089,28.05562019,-2.964892387,1
79,1121,26.34492874,-2.073516607,1
79,1153,24.63503647,-1.45997715,1
79,1185,22.03018379,-0.2791564465,1
79,1217,18.04527092,-1.167925835,1
79,1249,18.20576096,-4.129324913,1
79,1281,17.91600418,-4.825580597,1
79,1313,16.84514999,-6.839149952,1
79,1345,15.82763481,-7.541354179,1
79,1377,14.38305855,-8.457651138,1
79,1409,14.92994595,-7.32989502,1
79,1441,11.57268906,-7.537619591,1
79,1473,10.00618172,-5.939574242,1
79,1505,NaN,NaN,2
79,1537,7.098495483,-2.763851166,1
79,1569,4.244353294,-1.456028938,1
79,1601,1.660267115,0.06627583504,1
79,1633,-0.3188123703,1.381408215,1
79,1665,0.7041864395,1.59552598,1
79,1697,NaN,NaN,2
79,1729,3.779255629,2.753204346,1
79,1761,1.60061717,2.944605589,1
79,1793,1.315301418,2.839738607,1
79,1825,1.507141352,2.602526665,1
79,1857,1.605694532,2.207571745,1
79,1889,0.9764095545,1.688009739,1
79,1921,1.041753292,1.232964277,1
79,1953,0.4253627658,1.40891993,1
79,1985,-0.05832189322,-0.05811136961,1
79,2017,0.8678891063,-2.551915169,1
111,33,-0.9028811455,0.1186324358,1
111,65,4.107415676,0.8654319644,1
111,97,5.067995548,2.536561489,1
111,129,5.402021408,2.111727953,1
111,161,6.023409843,1.344489098,1
111,193,6.453423023,2.587520361,1
111,225,13.80294418,3.820509911,1
111,257,10.81191063,6.592755795,1
111,289,8.751779556,5.44453764,1
111,321,NaN,NaN,2
111,353,NaN,NaN,2
111,385,12.7925806,7.175480843,1
111,417,NaN,NaN,2
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,NaN,NaN,2
111,545,22.67537308,6.5202384,1
111,577,NaN,NaN,2
111,609,28.44206429,7.489952087,1
111,641,26.25191879,7.516008377,1
111,673,26.4675293,7.133944035,1
111,705,26.88890648,6.679793358,1
111,737,27.54740906,5.330550194,1
111,769,28.32501984,3.699459553,1
111,801,NaN,NaN,2
111,833,NaN,NaN,2
111,865,35.12708282,-1.652010202,1
111,897,37.43230438,-4.879977226,1
111,929,37.32253647,-3.676445246,1
111,961,35.38636017,-4.644324303,1
111,993,33.64653397,-6.786587715,1
111,1025,31.2344532,-9.193315506,1
111,1057,NaN,NaN,2
111,1089,27.19128418,-0.7701964378,1
111,1121,25.42469025,-4.002166271,1
111,1153,24.11394882,-2.476496696,1
111,1185,22.81926155,-2.849039555,1
111,1217,19.53926468,-4.95968771,1
111,1249,17.49896431,-5.083628654,1
111,1281,17.4153862,-4.600583076,1
111,1313,16.60485458,-3.739592075,1
111,1345,NaN,NaN,2
111,1377,NaN,NaN,2
111,1409,NaN,NaN,2
111,1441,12.7566328,-8.639359474,1
111,1473,11.6088171,-6.386386871,1
111,1505,9.980455399,-4.978750229,1
111,1537,8.512428284,-4.944042206,1
111,1569,5.520048141,-3.740827799,1
111,1601,2.172913313,-1.16925633,1
111,1633,1.326839328,1.339653492,1
111,1665,NaN,NaN,2
111,1697,NaN,NaN,2
111,1729,1.086226821,1.456231594,1
111,1761,0.8675003648,2.112219334,1
111,1793,0.5614244938,1.593889952,1
111,1825,0.943888545,0.8764773011,1
111,1857,2.171111822,0.6943228245,1
111,1889,1.144528985,0.7927997112,1
111,1921,1.404975891,2.014156818,1
111,1953,1.833515644,3.150982141,1
111,1985,1.064453959,0.03206452727,1
111,2017,0.8579471111,-5.285630703,1
143,33,0.1309189796,0.3974423409,1
143,65,4.761760712,0.8152382374,1
143,97,4.071799755,1.840637922,1
143,129,5.889261723,2.327012062,1
143,161,6.237319469,3.126122236,1
143,193,6.570667267,4.095523357,1
143,225,7.303768158,5.466833115,1
143,257,10.93462944,6.089480877,1
143,289,10.29359055,6.083143711,1
143,321,10.0946579,7.152157784,1
143,353,NaN,NaN,2
143,385,NaN,NaN,2
143,417,14.49825096,3.401786804,1
143,449,15.86980247,0.4065904617,1
143,481,16.07839775,5.967996597,1
143,513,17.5923481,6.72958374,1
143,545,20.87504387,6.709186554,1
143,577,22.50796318,7.259661674,1
143,609,NaN,NaN,2
143,641,26.48756027,6.515083313,1
143,673,26.63713455,6.333618164,1
143,705,27.85702705,7.124715805,1
143,737,28.86905098,6.514153481,1
143,769,32.52375793,3.060919762,1
143,801,35.31467819,1.470426321,1
143,833,35.14748001,1.034478188,1
143,865,36.17264175,-2.149215221,1
143,897,36.68911743,-4.713690281,1
143,929,36.57369232,-3.918401003,1
143,961,36.42635727,-3.673257351,1
143,993,35.14853668,-4.331082344,1
143,1025,31.9376564,-7.042878151,1
143,1057,28.79640961,-5.626690388,1
143,1089,26.98484421,-2.660856724,1
143,1121,25.3729229,-4.369534016,1
143,1153,25.23540115,-4.543303967,1
143,1185,23.51612663,-6.663094521,1
143,1217,20.51623344,-7.247972488,1
143,1249,15.84815788,-3.627206326,1
143,1281,16.62553406,-3.847173691,1
143,1313,16.05356216,-3.465102673,1
143,1345,15.41446781,-2.892123222,1
143,1377,14.80054951,-6.229500771,1
143,1409,13.71290779,-7.885640144,1
143,1441,12.57318783,-7.730939865,1
143,1473,11.38638115,-6.159701824,1
143,1505,10.56052399,-5.281704426,1
143,1537,8.631705284,-4.25855732,1
143,1569,5.359561443,-2.902823687,1
143,1601,2.513143301,-1.667804003,1
143,1633,1.024978876,0.5346741676,1
143,1665,0.7605550289,3.789018631,1
143,1697,-0.2448388338,6.124205589,1
143,1729,0.2825739384,2.833651543,1
143,1761,-0.6148855686,2.040156126,1
143,1793,-0.7373322845,0.9424958229,1
143,1825,0.3190340996,0.3781831264,1
143,1857,0.755500555,0.8460779786,1
143,1889,0.3218185902,1.742927074,1
143,1921,-0.09706115723,3.454454899,1
143,1953,NaN,NaN,2
143,1985,0.8374411464,0.09537485242,1
143,2017,0.9227257371,-5.143445969,1
175,33,-1.499584675,1.089165688,1
175,65,3.537071228,1.068198323,1
175,97,4.06957674,3.291003227,1
175,129,5.436502934,2.473677874,1
175,161,6.107374668,3.554068327,1
175,193,6.674986362,4.446186543,1
175,225,8.206940651,5.506663322,1
175,257,9.216679573,5.965917587,1
175,289,NaN,NaN,2
175,321,12.02553272,8.310121536,1
175,353,13.87867737,5.995874405,1
175,385,NaN,NaN,2
175,417,15.71480179,2.016699791,1
175,449,16.04362869,2.031674385,1
175,481,17.57436371,8.748012543,1
175,513,19.43811607,9.775424957,1
175,545,19.75146294,7.415457249,1
175,577,18.60120392,4.296048641,1
175,609,NaN,NaN,2
175,641,28.37825584,5.493919373,1
175,673,28.62115288,5.443568707,1
175,705,28.2469883,7.274283886,1
175,737,32.11845398,7.677353859,1
175,769,NaN,NaN,2
175,801,NaN,NaN,2
175,833,34.68011093,-0.3251970708,1
175,865,35.48822021,-0.9089856148,1
175,897,36.50366974,-2.972161531,1
175,929,NaN,NaN,2
175,961,NaN,NaN,2
175,993,NaN,NaN,2
175,1025,31.10457802,-3.936259031,1
175,1057,29.05216599,-4.725555897,1
175,1089,26.95373917,-5.818757057,1
175,1121,24.85731888,-4.96888113,1
175,1153,22.79677391,-5.134297848,1
175,1185,20.21886253,-8.044401169,1
175,1217,NaN,NaN,2
175,1249,21.36670876,-5.114438534,1
175,1281,NaN,NaN,2
175,1313,15.46754551,-3.209590912,1
175,1345,16.47867966,-5.348270893,1
175,1377,NaN,NaN,2
175,1409,14.07233429,-6.013652325,1
175,1441,12.90133858,-5.833713055,1
175,1473,11.64047432,-5.570588589,1
175,1505,10.20130157,-5.468173027,1
175,1537,8.3070364,-4.06415987,1
175,1569,5.706645012,-3.139955997,1
175,1601,3.470411301,-1.723240733,1
175,1633,2.162496567,0.006178230047,1
175,1665,1.890994787,1.707918525,1
175,1697,1.742792487,3.090208054,1
175,1729,0.9945396185,4.119204521,1
175,1761,-0.1198825538,2.163052797,1
175,1793,-1.013442397,1.470646858,1
175,1825,0.3767450452,1.292386055,1
175,1857,0.1274251938,2.072354555,1
175,1889,0.2237183452,3.710054398,1
175,1921,NaN,NaN,2
175,1953,NaN,NaN,2
175,1985,0.9396752119,0.1131576151,1
175,2017,0.607689023,-2.898346424,1
207,33,-1.163610935,1.551713705,1
207,65,2.853977203,1.437826633,1
207,97,4.484205246,5.231114388,1
207,129,1.64008379,2.742831469,1
207,161,6.256677628,3.438790321,1
207,193,6.577884197,4.652198792,1
207,225,7.470848083,5.452630043,1
207,257,10.3811512,6.411569118,1
207,289,NaN,NaN,2
207,321,NaN,NaN,2
207,353,11.91308308,6.319928646,1
207,385,14.1595726,5.039421082,1
207,417,15.74814701,2.312783241,1
207,449,NaN,NaN,2
207,481,19.43517685,8.925168037,1
207,513,18.33094215,11.09743881,1
207,545,15.11769676,11.55328369,1
207,577,NaN,NaN,2
207,609,24.20993614,6.185249805,1
207,641,28.35161209,5.127801895,1
207,673,29.45519829,5.171508312,1
207,705,NaN,NaN,2
207,737,33.61172485,5.525565624,1
207,769,35.57965469,7.394044876,1
207,801,33.81615829,0.7686185837,1
207,833,34.90003967,-0.5160209537,1
207,865,36.77827072,-1.680806041,1
207,897,NaN,NaN,2
207,929,35.93531799,-3.30440712,1
207,961,NaN,NaN,2
207,993,NaN,NaN,2
207,1025,NaN,NaN,2
207,1057,31.96156883,-4.448841095,1
207,1089,30.43791962,-4.652732849,1
207,1121,27.69869614,-5.13704443,1
207,1153,23.02571869,-2.621553898,1
207,1185,25.41830063,-10.88847733,1
207,1217,17.52167892,-5.99283123,1
207,1249,18.86474609,-4.504050732,1
207,1281,NaN,NaN,2
207,1313,15.71945953,-3.237635612,1
207,1345,15.06538296,-4.879284859,1
207,1377,14.09175205,-6.26047945,1
207,1409,11.93505669,-6.061434746,1
207,1441,12.89686871,-5.263575554,1
207,1473,12.31743717,-5.204997063,1
207,1505,NaN,NaN,2
207,1537,3.738189697,-4.36916399,1
207,1569,2.421073914,-3.939572811,1
207,1601,3.745439053,-0.7908970118,1
207,1633,1.877207756,-0.52199471,1
207,1665,1.088490248,0.5675263405,1
207,1697,1.948565841,2.282351017,1
207,1729,1.45615077,3.690017223,1
207,1761,-0.009649753571,1.767506242,1
207,1793,-0.1744160354,1.294481754,1
207,1825,0.2780851126,1.665957451,1
207,1857,-0.8037721515,2.446395874,1
207,1889,2.644209385,4.844294548,1
207,1921,NaN,NaN,2
207,1953,0.3481252789,0.07167196274,1
207,1985,0.3797470927,0.0722553581,1
207,2017,0.4576641619,-0.4257984161,1
239,33,-0.7599005699,1.490081429,1
239,65,1.981610298,1.546150446,1
239,97,4.562287807,4.167012215,1
239,129,4.347851753,3.008124828,1
239,161,5.393314838,-0.598377943,1
239,193,NaN,NaN,2
239,225,NaN,NaN,2
239,257,8.023687363,6.736026287,1
239,289,8.679373741,7.379143238,1
239,321,9.855219841,7.611846924,1
239,353,12.09375668,6.800601482,1
239,385,14.21872044,5.659257412,1
239,417,14.89080811,5.576377392,1
239,449,NaN,NaN,2
239,481,NaN,NaN,2
239,513,17.09351349,11.29438019,1
239,545,16.30051613,13.63591385,1
239,577,18.02752495,11.43679142,1
239,609,21.53722763,6.006391525,1
239,641,25.46458054,5.455973625,1
239,673,27.81031418,5.243105412,1
239,705,28.73161888,4.035150051,1
239,737,NaN,NaN,2
239,769,30.90638924,3.205125332,1
239,801,33.97055054,1.278656125,1
239,833,37.04114151,-0.1377514303,1
239,865,39.89933014,-1.50334394,1
239,897,NaN,NaN,2
239,929,34.34606171,-2.674386263,1
239,961,NaN,NaN,2
239,993,NaN,NaN,2
239,1025,32.72531891,-5.848642349,1
239,1057,31.25157166,-4.502549648,1
239,1089,29.47295952,-4.79561758,1
239,1121,28.33551025,-5.197679996,1
239,1153,NaN,NaN,2
239,1185,NaN,NaN,2
239,1217,14.93067169,-6.704848766,1
239,1249,14.59306335,-5.381894112,1
239,1281,15.74085712,-5.922668457,1
239,1313,NaN,NaN,2
239,1345,14.59435463,-7.054158211,1
239,1377,14.24135208,-7.679624081,1
239,1409,13.38330841,-6.77500391,1
239,1441,12.29797745,-5.770430088,1
239,1473,10.83814049,-5.84951973,1
239,1505,NaN,NaN,2
239,1537,7.415211678,-3.488195181,1
239,1569,5.406551361,-0.7526997328,1
239,1601,2.92567873,0.6147583723,1
239,1633,0.816324234,0.3346492946,1
239,1665,1.270024061,0.1916502714,1
239,1697,1.952540398,1.523625612,1
239,1729,1.594955683,1.374245763,1
239,1761,0.8282052279,0.8459653854,1
239,1793,0.4213619232,3.481709003,1
239,1825,0.4510754347,2.273404121,1
239,1857,-0.6272038221,0.3918018341,1
239,1889,-2.21710515,1.402560949,1
239,1921,-2.004431248,3.304693699,1
239,1953,NaN,NaN,2
239,1985,2.425931215,0.1431950927,1
