PIVlab, ASCII chart output - 21-Nov-2024
FRAME: 34, filenames: A:[34]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi & B:[35]AVI_Pos016_TimeSrs0016_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.742070794,1.964425087,1
47,65,-0.4000407159,0.3045678735,1
47,97,-0.6650879383,-0.7446367741,1
47,129,0.0866356492,-0.6074199677,1
47,161,0.5674566031,-0.9032175541,1
47,193,1.054441333,-0.3618901372,1
47,225,-0.01873970032,0.002184927464,1
47,257,-2.007566214,-0.2768845558,1
47,289,-1.332226276,0.8471227884,1
47,321,-1.380221367,-0.468034327,1
47,353,-0.2112584114,0.6266359687,1
47,385,2.970290661,2.168642521,1
47,417,NaN,NaN,2
47,449,0.5370821953,0.1147136688,1
47,481,-0.43948102,0.9946918488,1
47,513,-0.0869680047,0.7883024216,1
47,545,0.203432858,1.195214033,1
47,577,0.1613963842,2.119813204,1
47,609,0.3982685804,2.673933983,1
47,641,0.3868613243,2.62487793,1
47,673,-0.2956609726,0.4002380371,1
47,705,0.9365890026,-0.7665729523,1
47,737,1.032200098,1.230443001,1
47,769,NaN,NaN,2
47,801,0.4952788353,3.005716801,1
47,833,-0.1683684587,2.410845757,1
47,865,0.08196163177,2.628873587,1
47,897,-0.4928575754,0.1274321973,1
47,929,-0.708466053,-0.3892908096,1
47,961,NaN,NaN,2
47,993,-0.7513816357,0.4085979462,1
47,1025,-0.7637624741,-0.5777478218,1
47,1057,1.242094994,5.050311089,1
47,1089,1.079572678,5.527158737,1
47,1121,2.161816597,2.722136974,1
47,1153,0.7659558654,0.6676375866,1
47,1185,-0.8528008461,-1.150965214,1
47,1217,-1.528421164,-1.983527184,1
47,1249,-2.270177126,-2.721914768,1
47,1281,-1.60733223,-2.644375801,1
47,1313,0.9513109922,-1.256054521,1
47,1345,-0.002818465233,-0.1131182909,1
47,1377,-3.275878906,1.071717501,1
47,1409,-4.706440926,0.9050254822,1
47,1441,-2.904657364,0.350204587,1
47,1473,-0.9943728447,0.6218621731,1
47,1505,NaN,NaN,2
47,1537,0.7716331482,0.3040584922,1
47,1569,0.5422797203,0.3909822106,1
47,1601,-1.01430583,-0.2446444035,1
47,1633,-1.656298876,-1.094329476,1
47,1665,-1.463564873,2.622858763,1
47,1697,-0.5656578541,2.583876133,1
47,1729,-1.480563164,0.4692611694,1
47,1761,-2.805186272,2.792864561,1
47,1793,-1.754655361,0.9900301695,1
47,1825,0.6625385284,0.7498633862,1
47,1857,2.766932964,2.195366859,1
47,1889,1.662882566,3.07687664,1
47,1921,-0.3488947153,2.203536987,1
47,1953,-0.600048542,2.625069618,1
47,1985,-0.1268293858,0.05925986171,1
47,2017,NaN,NaN,2
79,33,1.51781714,0.8778806925,1
79,65,0.07366738468,0.08079987019,1
79,97,-0.6817276478,-1.138841391,1
79,129,0.1196739972,-0.9109557867,1
79,161,2.239441872,-0.4204442501,1
79,193,1.697453737,-0.1949625015,1
79,225,0.3513322771,-0.0359794423,1
79,257,-0.003723293543,0.7879139185,1
79,289,-0.4184556007,0.7181535959,1
79,321,-0.8767296076,0.731085062,1
79,353,2.017716885,0.7120810747,1
79,385,5.166540146,3.541338921,1
79,417,NaN,NaN,2
79,449,-0.004874721169,2.397809982,1
79,481,NaN,NaN,2
79,513,-1.040525913,2.535706997,1
79,545,-0.5105650425,0.8596765995,1
79,577,-0.3615688682,1.694821358,1
79,609,-0.1774225235,0.8265022039,1
79,641,NaN,NaN,2
79,673,0.03943026066,-0.05658882856,1
79,705,0.01198107004,-0.3479785919,1
79,737,-1.239020705,-0.7086687088,1
79,769,-1.036242604,1.566457629,1
79,801,-0.1581847668,-0.8484282494,1
79,833,-1.628717661,-0.00474691391,1
79,865,-1.944625616,3.570286989,1
79,897,-1.042757034,2.192761898,1
79,929,-1.730185866,-0.1375344396,1
79,961,-2.000384331,-0.1833218932,1
79,993,-1.29675734,-0.5938444734,1
79,1025,-0.1096115112,0.04934471846,1
79,1057,0.6639423966,1.725041151,1
79,1089,0.7434433103,3.465883732,1
79,1121,-0.2796759903,2.044017315,1
79,1153,-0.006816253066,0.4013376236,1
79,1185,-0.3199797273,0.4476155043,1
79,1217,-1.035941243,-1.093762636,1
79,1249,-1.11739099,-2.805145741,1
79,1281,-0.5313318968,-3.284525156,1
79,1313,0.08511000872,-0.749109149,1
79,1345,-0.216984272,-0.1523160338,1
79,1377,-1.449358106,1.388239861,1
79,1409,-2.326496363,0.756131649,1
79,1441,-2.462626934,0.1529506445,1
79,1473,-1.834994555,0.4392471313,1
79,1505,-1.003223181,0.4623858333,1
79,1537,-0.8819752932,1.151759267,1
79,1569,-0.8346347213,1.783362627,1
79,1601,-1.807598829,0.6719774008,1
79,1633,-2.654159546,0.1731871367,1
79,1665,-1.360574722,1.349977255,1
79,1697,-0.7669737339,1.609479904,1
79,1729,-1.267845869,1.519536257,1
79,1761,-3.287147045,3.296515465,1
79,1793,-2.56728363,2.863095045,1
79,1825,-0.4353585243,1.491838694,1
79,1857,0.5841101408,1.421438336,1
