PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 13, filenames: A:[13]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[14]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
56,21,1.5348351,2.677645683,1
56,37,2.807311773,2.516666651,1
56,53,3.632953167,2.646581411,1
56,69,4.093241692,2.306990147,1
56,85,NaN,NaN,2
56,101,5.756506443,2.711814642,1
56,117,3.895016193,2.132417202,1
56,133,4.782641888,1.521830797,1
56,149,6.278419018,1.550927162,1
56,165,9.026357651,2.177749157,1
56,181,NaN,NaN,2
56,197,10.86327839,1.972937465,1
56,213,NaN,NaN,2
56,229,NaN,NaN,2
56,245,NaN,NaN,2
56,261,10.77285957,0.7993029356,1
56,277,10.7011261,1.445285082,1
56,293,9.768859863,1.608987331,1
56,309,9.365522385,2.286792278,1
56,325,9.660319328,1.94884038,1
56,341,9.915535927,2.270021915,1
56,357,9.920200348,1.599352121,1
56,373,11.02708149,0.4401292205,1
56,389,11.58231831,-0.2040631175,1
56,405,11.1145277,-0.6449875832,1
56,421,10.46066856,-1.037690163,1
56,437,10.30923843,-2.198810101,1
56,453,9.912092209,-2.56314826,1
56,469,9.729302406,-2.091930866,1
56,485,NaN,NaN,2
56,501,NaN,NaN,2
56,517,10.47713566,-1.207430124,1
56,533,10.1400013,-1.672253609,1
56,549,10.71984291,-2.291502714,1
56,565,10.59800243,-2.28736496,1
56,581,11.76561069,-4.396160126,1
56,597,11.73890781,-5.208412647,1
56,613,11.46060562,-5.430116653,1
56,629,10.92109299,-6.073210239,1
56,645,10.37242126,-6.296963215,1
56,661,9.259004593,-6.654849052,1
56,677,7.608662605,-6.850563049,1
56,693,8.049614906,-6.664777756,1
56,709,8.007109642,-6.190975666,1
56,725,NaN,NaN,2
56,741,9.841195107,-7.338549614,1
56,757,9.802440643,-7.057966709,1
56,773,9.547454834,-6.931295395,1
56,789,8.490976334,-7.05564642,1
56,805,7.500834465,-6.209218979,1
56,821,7.240907192,-6.893887043,1
56,837,7.385669231,-7.515245438,1
56,853,6.155911922,-7.767257214,1
56,869,NaN,NaN,2
56,885,NaN,NaN,2
56,901,NaN,NaN,2
56,917,NaN,NaN,2
56,933,4.358569622,-7.942846775,1
56,949,4.347763062,-8.767874718,1
56,965,4.191906929,-7.801513195,1
56,981,4.219017029,-6.866494656,1
56,997,4.651968002,-7.039061069,1
56,1013,1.963322163,-6.709710598,1
56,1029,0.04509210587,-6.184441566,1
56,1045,0.4408892393,-6.561413288,1
56,1061,1.95097816,-6.328818321,1
56,1077,2.77854681,-6.122293472,1
56,1093,2.739641428,-5.58953476,1
56,1109,2.316579819,-5.592090607,1
56,1125,2.192005396,-5.908478737,1
56,1141,1.25042665,-5.849664688,1
56,1157,NaN,NaN,2
56,1173,1.025336027,-5.03157711,1
56,1189,0.557569623,-4.474854946,1
56,1205,0.2030292749,-5.069912434,1
56,1221,0.1301174462,-5.026544094,1
56,1237,0.01449680328,-4.900809765,1
56,1253,NaN,NaN,2
56,1269,-0.7153502703,-5.244317055,1
56,1285,-0.9635266066,-3.084329605,1
72,21,2.760921955,3.104600191,1
72,37,4.53448391,1.623170137,1
72,53,5.267278671,1.397835612,1
72,69,5.383956432,1.652856588,1
72,85,5.599651814,2.173852682,1
72,101,5.503742695,2.377911568,1
72,117,5.315751553,2.132240772,1
72,133,6.120170593,1.368551016,1
72,149,7.797558308,0.03859496117,1
72,165,NaN,NaN,2
72,181,10.25324154,3.803333282,1
72,197,10.72932148,3.466403008,1
72,213,NaN,NaN,2
72,229,NaN,NaN,2
72,245,NaN,NaN,2
72,261,10.40483379,1.132080793,1
72,277,10.7647686,1.257264137,1
72,293,10.22246552,2.289908409,1
72,309,9.780870438,3.403986931,1
72,325,NaN,NaN,2
72,341,9.901838303,2.849910498,1
72,357,10.13872719,1.905414343,1
72,373,10.84719753,1.012457967,1
72,389,11.55518055,0.2885007858,1
72,405,11.48380852,-0.5551193953,1
72,421,11.43078804,-1.356803894,1
72,437,11.2956419,-1.787213922,1
72,453,10.50107384,-2.131790638,1
72,469,9.961685181,-2.350913763,1
72,485,NaN,NaN,2
72,501,10.38361073,-3.228557348,1
72,517,10.89273071,-2.418124437,1
72,533,11.10454178,-2.786094427,1
72,549,11.24996758,-2.461638927,1
72,565,11.74590492,-3.099737167,1
72,581,NaN,NaN,2
72,597,NaN,NaN,2
72,613,12.26901627,-5.136134148,1
72,629,11.56775379,-5.086577892,1
72,645,10.90205574,-5.679381371,1
72,661,9.08393383,-6.678760529,1
72,677,NaN,NaN,2
72,693,9.181634903,-4.452394485,1
72,709,NaN,NaN,2
72,725,NaN,NaN,2
72,741,9.73620224,-7.443412304,1
72,757,10.1184473,-7.010469913,1
72,773,10.48796749,-6.817256451,1
72,789,8.915399551,-6.557045937,1
72,805,7.741466522,-6.271822929,1
72,821,7.073552132,-6.703996658,1
72,837,6.701050282,-7.336599827,1
72,853,5.829222679,-7.494159698,1
72,869,4.118498802,-8.479416847,1
72,885,NaN,NaN,2
72,901,NaN,NaN,2
72,917,3.305385113,-7.510019302,1
72,933,4.516757965,-8.371391296,1
72,949,NaN,NaN,2
72,965,4.336482525,-8.155731201,1
72,981,3.871238232,-6.926409245,1
72,997,3.465395927,-6.343785763,1
72,1013,2.637131453,-5.749513626,1
72,1029,NaN,NaN,2
72,1045,1.739873886,-6.073077202,1
72,1061,1.077387333,-6.14680624,1
72,1077,NaN,NaN,2
72,1093,2.244595289,-6.145431519,1
72,1109,2.167098045,-5.934773922,1
72,1125,1.762812376,-5.696930885,1
72,1141,0.7837501764,-5.718034744,1
72,1157,0.2855573297,-5.3877635,1
72,1173,0.7987521291,-4.883508682,1
72,1189,0.3333189487,-4.379150867,1
72,1205,0.213534832,-4.614196301,1
72,1221,0.1851129234,-4.54020977,1
72,1237,-0.2992290854,-4.934954643,1
72,1253,-0.5677514672,-5.476125717,1
72,1269,-1.023240089,-4.715749741,1
72,1285,NaN,NaN,2
88,21,2.286300182,2.261828899,1
88,37,3.960479498,1.260951519,1
88,53,5.063596725,0.3462452888,1
88,69,5.658824444,1.084758282,1
88,85,6.073606014,2.159660101,1
88,101,6.092152596,2.155580997,1
88,117,6.928002357,2.0957551,1
88,133,7.815910339,1.677329898,1
88,149,8.944965363,0.8225903511,1
88,165,9.568566322,0.7855933905,1
88,181,9.27504158,2.857091427,1
88,197,8.777397156,4.712135315,1
88,213,NaN,NaN,2
88,229,NaN,NaN,2
88,245,9.02232933,1.26068306,1
88,261,10.10502052,2.057695389,1
88,277,11.02825832,2.430848122,1
88,293,10.78928947,2.884076118,1
88,309,10.57332516,3.456866264,1
88,325,10.72153378,3.318803787,1
88,341,11.17794514,2.705952644,1
88,357,11.12224865,1.570680141,1
88,373,11.46478081,1.437353492,1
88,389,11.73151112,2.178465128,1
88,405,11.63222408,-0.3966518641,1
88,421,11.24487686,-1.000712276,1
88,437,11.19802475,-1.119485617,1
88,453,10.91405582,-1.850607157,1
88,469,10.77633286,-2.378459215,1
88,485,10.38386917,-2.423613071,1
88,501,9.691689491,-3.087443352,1
88,517,10.8878727,-2.828882694,1
88,533,11.1455307,-3.370599031,1
88,549,11.55696201,-2.483430386,1
88,565,11.8403616,-2.756469488,1
88,581,11.61963081,-3.850565434,1
88,597,11.44817066,-4.535721779,1
88,613,11.42131996,-4.703485966,1
88,629,12.79539585,-5.176259995,1
88,645,NaN,NaN,2
88,661,10.12524509,-5.60712719,1
88,677,9.653079033,-6.144227982,1
88,693,9.712733269,-4.062939167,1
88,709,9.681120872,-4.734986305,1
88,725,10.67019176,-7.54156208,1
88,741,10.25288105,-6.862977505,1
88,757,9.315678596,-7.806024551,1
88,773,8.964992523,-7.562535286,1
88,789,8.608132362,-6.797874451,1
88,805,7.711097717,-6.53240633,1
88,821,6.976942539,-6.645501137,1
88,837,5.93103981,-6.925876141,1
88,853,5.668129921,-7.990437508,1
88,869,4.793199062,-7.254434586,1
88,885,6.495913506,-7.239569664,1
88,901,5.377595425,-6.88078022,1
88,917,5.220283985,-7.288340092,1
88,933,5.17508316,-7.796885967,1
88,949,NaN,NaN,2
88,965,4.133085728,-8.555597305,1
88,981,3.129853487,-7.10647583,1
88,997,3.740393162,-6.048742771,1
88,1013,3.960677147,-5.529506683,1
88,1029,3.816717863,-5.220346451,1
88,1045,NaN,NaN,2
88,1061,1.908725977,-6.06738472,1
88,1077,NaN,NaN,2
88,1093,2.456920862,-6.148963451,1
88,1109,1.848814011,-5.675344944,1
88,1125,0.7123298645,-5.780322552,1
88,1141,0.2455753684,-5.548175812,1
88,1157,0.1111747622,-4.981255054,1
88,1173,0.2370057106,-4.692461491,1
88,1189,1.211562991,-4.329611778,1
88,1205,0.6440326571,-4.351533413,1
88,1221,0.4180761278,-4.637065887,1
88,1237,-0.6217347383,-4.824421406,1
88,1253,-1.273856878,-5.008054256,1
88,1269,NaN,NaN,2
88,1285,-0.8391087055,-4.554944038,1
104,21,3.271204233,0.8905843496,1
104,37,3.671183109,1.20989871,1
104,53,4.429798126,1.090224981,1
104,69,5.540482998,1.260891199,1
104,85,NaN,NaN,2
104,101,NaN,NaN,2
104,117,7.734688759,1.804957032,1
104,133,8.166934967,1.541745305,1
104,149,NaN,NaN,2
104,165,7.93182373,0.9946114421,1
104,181,7.51622963,0.04654854536,1
104,197,8.214801788,5.557668686,1
104,213,NaN,NaN,2
104,229,NaN,NaN,2
104,245,10.59581947,2.679706573,1
104,261,11.19924545,3.504132271,1
104,277,11.81533527,3.032417297,1
104,293,11.43640232,2.935658455,1
104,309,11.28330994,2.82005477,1
104,325,11.94536686,2.341613054,1
104,341,12.10784149,2.108167171,1
104,357,11.95535374,1.703291178,1
104,373,11.97855473,2.029106617,1
104,389,12.44480801,1.770346403,1
104,405,12.47115421,1.002101302,1
104,421,11.41639709,-0.4183878303,1
104,437,11.44217396,-2.048106194,1
104,453,11.49888992,-1.954189539,1
104,469,11.45212269,-2.134166241,1
104,485,11.40786552,-1.650038242,1
104,501,11.21841526,-1.884835482,1
104,517,11.3720274,-2.934101582,1
104,533,10.59187317,-3.622923851,1
104,549,11.12632656,-2.979725599,1
104,565,11.43258953,-2.888304234,1
104,581,11.30943012,-4.001966476,1
104,597,11.07073498,-4.496819973,1
104,613,10.81733418,-4.40266037,1
104,629,12.08465099,-5.286211491,1
104,645,12.10991287,-5.504468918,1
104,661,11.2850275,-4.192842007,1
104,677,NaN,NaN,2
104,693,10.32413673,-4.59710598,1
104,709,10.5187149,-5.130334377,1
104,725,10.68865395,-5.692611217,1
104,741,10.36179352,-6.9271698,1
104,757,10.1344595,-7.390090942,1
104,773,9.378755569,-7.877991676,1
104,789,9.676711082,-7.225916862,1
104,805,8.772562027,-7.151902676,1
104,821,6.860281944,-7.977339745,1
104,837,6.241646767,-7.082143784,1
104,853,NaN,NaN,2
104,869,NaN,NaN,2
104,885,7.39658308,-6.477644444,1
104,901,7.543392181,-6.525555134,1
104,917,7.056831837,-6.781509399,1
104,933,6.084481716,-7.123214245,1
104,949,5.182671547,-7.56490612,1
104,965,4.317102432,-7.800801277,1
104,981,3.986657143,-6.685296059,1
104,997,3.976123095,-5.450047493,1
104,1013,4.111810207,-4.912408352,1
104,1029,4.008124352,-4.905732632,1
104,1045,3.473241806,-6.080856323,1
104,1061,NaN,NaN,2
104,1077,3.675061703,-6.504793167,1
104,1093,NaN,NaN,2
104,1109,2.91850543,-5.317134857,1
104,1125,1.694970489,-5.085268021,1
104,1141,0.8396120071,-5.071320057,1
104,1157,0.4234721065,-4.612956047,1
104,1173,0.2664361,-4.160186291,1
104,1189,NaN,NaN,2
104,1205,0.2879705429,-4.168933868,1
104,1221,-0.1798185557,-4.842547894,1
104,1237,-1.077180862,-4.442444324,1
104,1253,NaN,NaN,2
104,1269,NaN,NaN,2
104,1285,NaN,NaN,2
120,21,NaN,NaN,2
120,37,NaN,NaN,2
120,53,3.51124382,1.543874025,1
120,69,5.135674477,1.859714627,1
120,85,7.035047531,2.002381325,1
120,101,7.12976408,2.05203557,1
120,117,7.531067371,1.884314775,1
120,133,NaN,NaN,2
120,149,NaN,NaN,2
120,165,NaN,NaN,2
120,181,7.715344429,0.6756796837,1
120,197,7.642563343,-0.02162599564,1
120,213,NaN,NaN,2
120,229,9.985567093,2.779462337,1
120,245,11.27741337,4.035609722,1
120,261,11.92241478,3.752888918,1
120,277,NaN,NaN,2
120,293,12.09135628,3.313226938,1
120,309,12.18436909,3.274980545,1
120,325,NaN,NaN,2
120,341,12.06314278,0.5646125078,1
120,357,12.14488983,2.559109688,1
120,373,11.52887154,2.552250862,1
120,389,11.61787128,2.230424881,1
120,405,NaN,NaN,2
120,421,12.04048443,-0.05526302755,1
120,437,10.60639763,-1.959541082,1
120,453,11.7861414,-1.486849904,1
120,469,12.30449963,-1.492588758,1
120,485,12.92695904,-1.552493334,1
120,501,12.98789501,-2.054729939,1
120,517,11.96317291,-3.407642603,1
120,533,11.28243637,-3.553099632,1
120,549,NaN,NaN,2
120,565,11.61313629,-3.005578279,1
120,581,11.1860323,-4.051056862,1
120,597,11.17764187,-4.976617813,1
120,613,11.80249119,-4.27524662,1
120,629,12.22092724,-4.462904453,1
120,645,12.19971275,-5.035928726,1
120,661,11.74265575,-4.089736938,1
120,677,11.10959816,-3.345706463,1
120,693,12.01572418,-5.657124043,1
120,709,NaN,NaN,2
120,725,NaN,NaN,2
120,741,9.490739822,-7.969142437,1
120,757,9.207885742,-8.508275032,1
120,773,8.741698265,-9.275270462,1
120,789,9.838659286,-8.444329262,1
120,805,9.121741295,-8.005884171,1
120,821,8.333030701,-8.774009705,1
120,837,8.254961014,-7.319489479,1
120,853,NaN,NaN,2
120,869,NaN,NaN,2
120,885,6.317342758,-5.670039654,1
120,901,6.128523827,-5.414968491,1
120,917,6.392223358,-6.022968292,1
120,933,6.479279041,-6.253479958,1
120,949,5.420004368,-6.412838459,1
120,965,NaN,NaN,2
120,981,3.752278328,-5.340665817,1
120,997,2.653648615,-4.553159237,1
120,1013,4.206487656,-4.321298122,1
120,1029,4.013800144,-4.44352293,1
120,1045,3.71432662,-4.635986805,1
120,1061,4.008174419,-5.40613842,1
120,1077,3.760765553,-5.299963474,1
120,1093,3.614482164,-5.06208992,1
120,1109,NaN,NaN,2
120,1125,NaN,NaN,2
120,1141,0.9854440689,-4.179209709,1
120,1157,0.9778621197,-3.871305227,1
120,1173,0.7384282351,-3.806685925,1
120,1189,NaN,NaN,2
120,1205,NaN,NaN,2
120,1221,NaN,NaN,2
120,1237,-0.2580994368,-4.077822685,1
120,1253,-0.6819181442,-3.820406914,1
120,1269,-0.8089926243,-4.456005573,1
120,1285,-0.412669301,-4.757602692,1
136,21,NaN,NaN,2
136,37,NaN,NaN,2
136,53,5.410934448,2.35577774,1
136,69,5.011288166,2.180687189,1
136,85,6.300487995,1.952312231,1
136,101,6.345835209,2.129431009,1
136,117,6.877367496,2.788712502,1
136,133,7.465923309,1.463117838,1
136,149,7.839794159,1.336828828,1
136,165,7.655155182,0.9643309116,1
136,181,NaN,NaN,2
136,197,9.129760742,1.676325679,1
136,213,9.265935898,2.340740919,1
136,229,10.99029732,4.113500595,1
136,245,11.22768116,4.691812515,1
136,261,11.2043457,4.656970024,1
136,277,12.08504105,3.011353731,1
136,293,12.37248707,4.118734837,1
136,309,12.44654751,3.764109373,1
136,325,12.64588451,2.015021563,1
136,341,12.27198219,0.8187624216,1
136,357,11.65096378,1.649399638,1
136,373,10.67811298,1.49075532,1
136,389,9.972685814,1.222283125,1
136,405,9.875240326,0.5167197585,1
136,421,NaN,NaN,2
136,437,NaN,NaN,2
136,453,NaN,NaN,2
136,469,12.72832394,-1.427077532,1
136,485,13.19574833,-1.816644788,1
136,501,13.23336029,-2.375619888,1
136,517,12.74045658,-3.759798288,1
136,533,12.26067829,-2.670736074,1
136,549,12.12349701,-3.338496685,1
136,565,NaN,NaN,2
136,581,12.13472462,-3.719318151,1
136,597,11.76823711,-5.015336037,1
136,613,12.19321537,-5.089308739,1
136,629,13.1590395,-4.446090221,1
136,645,12.63288784,-4.487609386,1
136,661,11.6221838,-5.031476498,1
136,677,10.98025227,-5.245104313,1
136,693,10.64822769,-6.04231739,1
136,709,10.43327141,-7.095212936,1
136,725,10.19935322,-6.928056717,1
136,741,9.424703598,-9.062966347,1
136,757,8.936256409,-9.697730064,1
136,773,8.098277092,-9.847789764,1
136,789,NaN,NaN,2
136,805,NaN,NaN,2
136,821,11.3510313,-7.506065369,1
136,837,9.833896637,-7.414524078,1
136,853,5.200565338,-6.450305939,1
136,869,2.950062752,-5.965511322,1
136,885,3.177966833,-5.527486324,1
136,901,NaN,NaN,2
136,917,5.936923504,-5.574604511,1
136,933,5.125386715,-5.083881378,1
136,949,4.401357174,-5.010678291,1
136,965,3.676101208,-5.020626545,1
136,981,2.777349472,-4.845482349,1
136,997,2.176481247,-4.293203354,1
136,1013,2.764808655,-4.451982498,1
136,1029,3.175431967,-4.499297142,1
136,1045,3.17830801,-4.65704155,1
136,1061,3.595643282,-4.479909897,1
136,1077,3.434554338,-4.208894253,1
136,1093,2.911653519,-3.73183012,1
136,1109,2.321343422,-3.566316843,1
136,1125,1.164829016,-4.074726105,1
136,1141,0.5287762284,-3.331804752,1
136,1157,0.5711836815,-3.217433929,1
136,1173,1.076254249,-3.352174044,1
136,1189,-0.3544883728,-4.460351944,1
136,1205,-0.308372736,-5.097829819,1
136,1221,0.5360531211,-3.60803771,1
136,1237,0.80505687,-3.519602776,1
136,1253,0.4351214468,-4.000215054,1
136,1269,-0.1588158309,-3.44767642,1
136,1285,-0.2129633427,-2.84183836,1
152,21,6.580345154,0.382047534,1
152,37,5.565114498,1.158911228,1
152,53,4.110432625,2.214640856,1
152,69,4.251913548,2.283185244,1
152,85,5.1007967,2.218739986,1
152,101,5.747590065,2.429812431,1
152,117,NaN,NaN,2
152,133,7.465660572,1.807231426,1
152,149,8.067416191,2.326760769,1
152,165,8.425666809,2.089312792,1
152,181,8.212875366,2.628674746,1
152,197,9.262886047,2.252763271,1
152,213,10.20807362,3.065458059,1
152,229,10.95438099,4.084884167,1
152,245,11.39344883,3.216670752,1
152,261,12.44685078,3.41246891,1
152,277,14.11590195,2.812740803,1
152,293,13.86037731,4.707844734,1
152,309,13.30031204,4.08246994,1
152,325,12.80093479,2.717869282,1
152,341,13.66243172,2.226723671,1
152,357,NaN,NaN,2
152,373,10.78498363,0.8764401078,1
152,389,NaN,NaN,2
152,405,9.978736877,0.3596924245,1
152,421,NaN,NaN,2
152,437,NaN,NaN,2
152,453,12.73893642,-0.9427211285,1
152,469,13.53871346,-1.003253102,1
152,485,12.87467289,-1.477723122,1
152,501,13.47144127,-2.567116261,1
152,517,13.42089653,-3.056150913,1
152,533,12.42631531,-2.857796907,1
152,549,11.83501816,-2.956751823,1
152,565,12.15709972,-2.480385303,1
152,581,12.37636757,-3.667169571,1
152,597,12.48717403,-4.91827631,1
152,613,12.24453259,-5.975817204,1
152,629,12.25444984,-5.95772171,1
152,645,12.23378944,-4.573273182,1
152,661,12.30142498,-5.094995975,1
152,677,11.72904778,-5.574324131,1
152,693,10.15075397,-6.359953403,1
152,709,9.288599014,-7.116275311,1
152,725,9.160331726,-8.183273315,1
152,741,NaN,NaN,2
152,757,9.444925308,-10.51410389,1
152,773,8.840042114,-10.16051769,1
152,789,NaN,NaN,2
152,805,10.02116108,-8.157948494,1
152,821,9.414970398,-8.156382561,1
152,837,7.637739182,-9.098459244,1
152,853,3.51374197,-6.066079617,1
152,869,NaN,NaN,2
152,885,-0.6637231112,-4.576945782,1
152,901,NaN,NaN,2
152,917,5.121244907,-5.304016113,1
152,933,4.669455051,-4.6558218,1
152,949,4.168608189,-3.963098526,1
152,965,3.522923708,-3.705099583,1
152,981,3.020095825,-4.093596458,1
152,997,2.731054544,-4.519452572,1
152,1013,3.335996151,-4.272642612,1
152,1029,3.210649014,-4.700965881,1
152,1045,2.635926962,-5.203717709,1
152,1061,3.488079786,-4.52137804,1
152,1077,2.921900511,-4.024915695,1
152,1093,2.156270266,-3.408648729,1
152,1109,NaN,NaN,2
152,1125,NaN,NaN,2
152,1141,0.6641103029,-2.546319008,1
152,1157,1.032437801,-2.89856863,1
152,1173,0.8807175159,-2.685955048,1
152,1189,0.2511982918,-3.511056423,1
152,1205,NaN,NaN,2
152,1221,0.5672796369,-3.731553555,1
152,1237,0.7090125084,-3.484603167,1
152,1253,0.8178845644,-3.266277313,1
152,1269,0.01259206235,-2.17921257,1
152,1285,NaN,NaN,2
168,21,4.628704548,1.434661984,1
168,37,5.372766018,0.8751363754,1
168,53,5.011199474,2.025063515,1
168,69,5.56096077,2.251670837,1
168,85,NaN,NaN,2
168,101,6.55393362,2.877830267,1
168,117,7.251997948,2.766255617,1
168,133,7.240736008,2.664932251,1
168,149,7.721143246,2.989029884,1
168,165,NaN,NaN,2
168,181,8.563438416,2.582000971,1
168,197,9.742752075,2.915901661,1
168,213,NaN,NaN,2
168,229,12.89623356,3.411834717,1
168,245,12.28115463,2.7844491,1
168,261,14.09407997,2.487935781,1
168,277,NaN,NaN,2
168,293,14.06299114,4.556344986,1
168,309,13.59529114,4.152796745,1
168,325,13.4674015,3.435471296,1
168,341,14.66683769,2.171325684,1
168,357,15.81997299,1.273882508,1
168,373,11.90782356,1.102628708,1
168,389,11.33272552,0.5380474329,1
168,405,11.72931862,0.4345654249,1
168,421,NaN,NaN,2
168,437,12.77335835,-0.06412693858,1
168,453,13.20934868,0.535710454,1
168,469,NaN,NaN,2
168,485,12.88154411,-1.527102351,1
