PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 7, filenames: A:[7]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[8]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1221,-2.961278677,-4.562441349,1
40,1237,-3.20941925,-4.779092312,1
40,1253,-3.208779812,-3.982632637,1
40,1269,-3.490721464,-4.156497002,1
40,1285,-3.142136097,-5.258462429,1
56,21,-2.818537235,-2.398658752,1
56,37,-1.883662224,-1.919805527,1
56,53,NaN,NaN,2
56,69,-0.6992925406,-1.293491602,1
56,85,0.1104453802,-1.078873158,1
56,101,NaN,NaN,2
56,117,-0.6195111871,-1.123788595,1
56,133,NaN,NaN,2
56,149,0.309051007,-0.3548795581,1
56,165,-0.02928984165,-0.1439028084,1
56,181,1.923784494,-1.462006092,1
56,197,3.687073231,0.1426285505,1
56,213,5.42582798,0.2764595747,1
56,229,5.926936626,0.1436432153,1
56,245,5.588110924,-0.5022050738,1
56,261,4.834748268,-2.040618896,1
56,277,NaN,NaN,2
56,293,4.654778957,-0.900483191,1
56,309,7.329728127,-0.1034933776,1
56,325,7.34053421,1.337053537,1
56,341,NaN,NaN,2
56,357,7.61305809,2.305279493,1
56,373,6.863696575,1.51120162,1
56,389,NaN,NaN,2
56,405,8.956300735,-0.6219949722,1
56,421,5.303643227,0.0632507205,1
56,437,4.921865463,-1.330986857,1
56,453,4.622577667,-1.328065634,1
56,469,4.948292255,-1.819252968,1
56,485,5.724191666,-1.607205391,1
56,501,NaN,NaN,2
56,517,4.572702885,-2.679477692,1
56,533,5.481794357,-2.4923172,1
56,549,6.876592159,-2.435664654,1
56,565,6.828228474,-1.406113148,1
56,581,7.152171612,-2.393024206,1
56,597,7.372686863,-3.517879009,1
56,613,7.058587551,-2.808657169,1
56,629,6.650420189,-4.082872391,1
56,645,5.222391129,-2.456119537,1
56,661,3.871257544,-2.144970655,1
56,677,1.870904922,-2.161187172,1
56,693,0.9615631104,-2.127868652,1
56,709,0.3068765402,-2.998275995,1
56,725,0.1354860216,-2.825576067,1
56,741,0.179972887,-2.713320255,1
56,757,-1.248970628,-0.9560381174,1
56,773,-1.543105602,0.02311933041,1
56,789,-1.458074093,0.05417582393,1
56,805,-1.35628581,0.4623210728,1
56,821,-1.359984159,1.2390095,1
56,837,-1.286438107,0.1910364032,1
56,853,-1.674645185,-0.04556544125,1
56,869,-0.4163119197,-0.4461424351,1
56,885,NaN,NaN,2
56,901,NaN,NaN,2
56,917,-2.870530605,-1.175683737,1
56,933,-1.609192729,-0.01277475059,1
56,949,-0.8328135014,-0.147894755,1
56,965,-0.7228147984,-0.207431078,1
56,981,-1.882764101,-0.009386256337,1
56,997,-3.023108482,1.013635039,1
56,1013,NaN,NaN,2
56,1029,-4.048967361,-1.154687524,1
56,1045,NaN,NaN,2
56,1061,-2.940946102,-3.93976903,1
56,1077,-3.320676804,-0.9988128543,1
56,1093,-3.36164403,-0.3897162676,1
56,1109,-3.38617444,-0.6219251752,1
56,1125,-3.230662107,-1.295990586,1
56,1141,-1.997817278,-2.161946058,1
56,1157,-1.757270575,-2.629475832,1
56,1173,-2.780711412,-3.212003708,1
56,1189,-3.256397247,-4.142856598,1
56,1205,-2.85771656,-3.623445511,1
56,1221,-2.605625153,-4.153440952,1
56,1237,-2.03487587,-4.507464886,1
56,1253,-1.861028671,-3.865495682,1
56,1269,-2.530064344,-3.564377308,1
56,1285,-2.852601528,-2.473683596,1
72,21,-2.556256533,-2.261403084,1
72,37,-1.714443326,-2.320939064,1
72,53,-1.157051325,-2.38253355,1
72,69,-0.6448075771,-1.913891196,1
72,85,NaN,NaN,2
72,101,-1.040291548,-1.998515844,1
72,117,-0.5636692643,-1.940910101,1
72,133,-0.319222182,-1.225877285,1
72,149,0.08183558285,-0.4717655778,1
72,165,0.6112699509,-0.4717894495,1
72,181,NaN,NaN,2
72,197,1.72734642,-0.4892269373,1
72,213,6.598952293,-0.1274199039,1
72,229,5.988913059,-0.2056924105,1
72,245,5.465528965,-0.3506733179,1
72,261,4.979794025,-1.144493222,1
72,277,4.574488163,-0.9058105946,1
72,293,5.214084625,-0.2894296646,1
72,309,7.07430172,1.522110939,1
72,325,5.497777462,0.9081619978,1
72,341,6.816867828,1.515004635,1
72,357,5.80611372,1.052067399,1
72,373,4.831072807,0.7915511131,1
72,389,3.69324255,-0.1224922538,1
72,405,3.852731228,-0.3960036933,1
72,421,4.54042244,-0.3967168629,1
72,437,5.435021877,-1.178068161,1
72,453,4.902077198,-1.295989871,1
72,469,5.009104729,-1.821363568,1
72,485,5.43743372,-1.433275223,1
72,501,NaN,NaN,2
72,517,NaN,NaN,2
72,533,5.979166031,-1.597739697,1
72,549,NaN,NaN,2
72,565,6.300990582,-0.06659650803,1
72,581,5.634335995,-2.079097748,1
72,597,5.809829712,-3.066156387,1
72,613,5.671474457,-2.3267169,1
72,629,4.358668327,-2.603262186,1
72,645,3.395801067,-0.8176219463,1
72,661,NaN,NaN,2
72,677,0.8388644457,-0.2641500235,1
72,693,1.741147995,-2.063055992,1
72,709,NaN,NaN,2
72,725,1.771855354,-3.122968912,1
72,741,NaN,NaN,2
72,757,-0.6028271914,-1.480765224,1
72,773,-1.083990216,-0.7274334431,1
72,789,-1.10361743,-0.06796762347,1
72,805,-1.178923726,0.2914308906,1
72,821,-1.802310109,0.983086586,1
72,837,-1.674295545,0.4722346067,1
72,853,-1.102836967,-0.2309544981,1
72,869,-0.6265738606,-0.1500128508,1
72,885,-1.672351718,-0.5574464202,1
72,901,-2.861086845,-0.3918169439,1
72,917,NaN,NaN,2
72,933,-2.96054554,-0.5137683153,1
72,949,-1.444289565,-0.2902846336,1
72,965,-1.24742806,-0.3841554523,1
72,981,-2.353507996,-0.7496902347,1
72,997,-2.831673861,-0.8277854919,1
72,1013,-3.874155521,0.3292704821,1
72,1029,NaN,NaN,2
72,1045,-4.22015667,-2.231031418,1
72,1061,-3.706341743,-2.16890049,1
72,1077,-3.487870216,-0.7176733017,1
72,1093,NaN,NaN,2
72,1109,NaN,NaN,2
72,1125,-3.711822748,-1.656258821,1
72,1141,-2.292085648,-2.915554523,1
72,1157,-2.784128666,-3.667239189,1
72,1173,-3.781337023,-4.334570885,1
72,1189,-2.653155565,-5.136759758,1
72,1205,-3.150900126,-4.10526228,1
72,1221,-2.640708923,-5.450387001,1
72,1237,-2.055209398,-5.292033672,1
72,1253,-2.314564228,-4.312582493,1
72,1269,-2.573313713,-3.233463526,1
72,1285,-1.785012484,-2.192342281,1
88,21,-2.137104511,-2.25244689,1
88,37,-0.8900091648,-2.176205397,1
88,53,-0.4167204797,-2.769104004,1
88,69,-0.0178180337,-2.431471586,1
88,85,-0.1699831486,-2.229782343,1
88,101,-1.191581607,-1.801091671,1
88,117,-0.1985888183,-1.920104265,1
88,133,-0.1594850123,-1.448256612,1
88,149,0.5654121637,-0.6839149594,1
88,165,1.370574951,-0.5940966606,1
88,181,2.363360405,-1.655421138,1
88,197,3.359844208,-0.1771726906,1
88,213,4.96686554,-0.3065457046,1
88,229,NaN,NaN,2
88,245,5.586884499,0.008195459843,1
88,261,5.506702423,-0.4518184066,1
88,277,5.567369938,-0.7169937491,1
88,293,6.992453575,-0.538782537,1
88,309,NaN,NaN,2
88,325,5.249684334,0.2343347222,1
88,341,6.41742897,1.782529831,1
88,357,5.664431095,1.024258852,1
88,373,3.857990265,0.2750703692,1
88,389,5.419779301,0.1229970902,1
88,405,5.88143158,-0.3750371337,1
88,421,5.934628487,-0.7573480606,1
88,437,5.075116158,-1.567208767,1
88,453,3.966315746,-1.045193434,1
88,469,5.65939045,-0.9450782537,1
88,485,5.802313805,-0.6876599789,1
88,501,5.712117195,-0.2929992378,1
88,517,5.641136169,0.8041033745,1
88,533,5.744006634,0.5959331989,1
88,549,NaN,NaN,2
88,565,5.824052811,0.73140347,1
88,581,5.651626587,0.7430483103,1
88,597,5.877652168,-0.2791887522,1
88,613,5.964383125,-1.598870516,1
88,629,4.315485477,-1.813185215,1
88,645,2.78502202,0.6244422197,1
88,661,1.35013628,1.231997967,1
88,677,0.9757671356,-0.3421970606,1
88,693,1.091797352,-1.12726593,1
88,709,0.6312750578,-1.260288715,1
88,725,2.105204582,-2.345727444,1
88,741,2.788432598,-2.424534321,1
88,757,0.1116290987,-2.600423336,1
88,773,-0.4525758922,-0.923656702,1
88,789,-0.7470588684,-0.4547399879,1
88,805,-1.06824851,-0.1695064008,1
88,821,-1.046985865,0.4172952175,1
88,837,-0.8900413513,0.6200630665,1
88,853,-1.167126656,0.1296129525,1
88,869,-0.9326107502,0.02229590714,1
88,885,-1.944718719,0.004383333027,1
88,901,-3.388791323,0.04562067986,1
88,917,-3.712587118,-0.1896084845,1
88,933,-3.458152294,-1.001784801,1
88,949,-2.573750019,-0.3660506904,1
88,965,-2.265641928,-0.8680187464,1
88,981,-2.80193162,-1.825755239,1
88,997,-1.95817852,-2.020793438,1
88,1013,-3.850551367,-3.02916646,1
88,1029,-3.77640295,-2.695543289,1
88,1045,-3.373880863,-4.750490665,1
88,1061,-3.200665951,-2.797707319,1
88,1077,-3.197194099,-2.211756706,1
88,1093,NaN,NaN,2
88,1109,NaN,NaN,2
88,1125,-3.132363796,-2.615981102,1
88,1141,-2.837175369,-3.776518822,1
88,1157,-3.015892267,-4.48882103,1
88,1173,-2.757018805,-4.921361446,1
88,1189,-2.292092085,-4.702875137,1
88,1205,-2.384048462,-4.638563633,1
88,1221,NaN,NaN,2
88,1237,-2.213757753,-5.842093945,1
88,1253,-2.118736744,-5.39116621,1
88,1269,-2.128143311,-7.234145641,1
88,1285,-1.54064846,-3.554419994,1
104,21,-0.5690178871,-2.539880276,1
104,37,0.5254130363,-2.343952179,1
104,53,0.3151088655,-1.910171032,1
104,69,0.3378466368,-2.050184965,1
104,85,-0.04543855786,-1.751929998,1
104,101,-0.5120691657,-1.487425566,1
104,117,NaN,NaN,2
104,133,-0.1832061112,-0.9676506519,1
104,149,-0.1260934919,-1.850363493,1
104,165,NaN,NaN,2
104,181,NaN,NaN,2
104,197,2.54917717,-0.02283588052,1
104,213,3.891801357,0.1103453338,1
104,229,4.835971832,-0.1790118963,1
104,245,5.414325237,-0.479036808,1
104,261,6.046147823,-0.265542537,1
104,277,6.261045456,-1.122556686,1
104,293,6.071135044,-0.388183862,1
104,309,5.600011826,0.233157441,1
104,325,NaN,NaN,2
104,341,5.755428791,2.357428074,1
104,357,5.810648918,1.94424057,1
104,373,5.357752323,0.1994007826,1
104,389,5.474473953,-0.5216913819,1
104,405,6.82845211,-0.4192951918,1
104,421,6.948289871,-0.3981901407,1
104,437,NaN,NaN,2
104,453,NaN,NaN,2
104,469,6.172466278,-0.19947505,1
104,485,5.55033493,0.4734822512,1
104,501,4.962359428,0.6649470925,1
104,517,4.902648449,0.9153290987,1
104,533,5.289920807,1.76972723,1
104,549,5.586468697,2.437968493,1
104,565,6.38530159,2.385486841,1
104,581,NaN,NaN,2
104,597,7.312914371,0.8731974363,1
104,613,6.660589695,-0.7523263693,1
104,629,3.385656834,-1.039544821,1
104,645,2.589126348,0.7669629455,1
104,661,0.943769455,1.047846079,1
104,677,0.6268742681,-0.4648548961,1
104,693,0.9912953377,-1.229021549,1
104,709,1.106764078,-1.191792727,1
104,725,1.349640727,-1.759064198,1
104,741,NaN,NaN,2
104,757,NaN,NaN,2
104,773,NaN,NaN,2
104,789,0.08023875952,-0.9581822157,1
104,805,-0.3606446981,-0.8798391223,1
104,821,-0.5628104806,-1.199191332,1
104,837,-0.9611446261,-0.04802410305,1
104,853,-1.192402601,0.6503213048,1
104,869,-0.455347538,0.04495592415,1
104,885,-1.070958495,-0.07865250111,1
104,901,NaN,NaN,2
104,917,-2.611995459,-0.05957061052,1
104,933,-1.980362535,-0.8765939474,1
104,949,-2.064152718,-0.84437114,1
104,965,NaN,NaN,2
104,981,-2.921563625,-1.911981344,1
104,997,-2.824435711,-2.362090588,1
104,1013,-3.508728027,-3.739126444,1
104,1029,-3.753080606,-3.891667604,1
104,1045,-3.828465462,-5.503433228,1
104,1061,-4.701347828,-4.183234692,1
104,1077,-3.482887983,-2.991292953,1
104,1093,-3.779447794,-1.848184824,1
104,1109,NaN,NaN,2
104,1125,-3.18518281,-3.414307594,1
104,1141,-3.391910315,-3.695452213,1
104,1157,-2.762021303,-4.720352173,1
104,1173,-2.248120546,-5.841349125,1
104,1189,-1.719928741,-5.317107201,1
104,1205,-1.46319747,-5.300697803,1
104,1221,NaN,NaN,2
104,1237,-1.901080608,-5.893145561,1
104,1253,-2.328961849,-6.025470257,1
104,1269,NaN,NaN,2
104,1285,-4.001911163,-6.019229412,1
120,21,NaN,NaN,2
120,37,0.1520987749,-2.406994581,1
120,53,-1.293462992,-1.954890013,1
120,69,-0.6911256313,-1.929352045,1
120,85,0.2199409008,-1.954090238,1
120,101,-0.2164143771,-1.981832027,1
120,117,-0.5070515871,-1.171641469,1
120,133,-0.003116674721,-1.367277741,1
120,149,0.3123862445,-1.517620325,1
120,165,0.9218031168,0.2494655252,1
120,181,2.901913643,0.798232317,1
120,197,2.746964693,0.1728333682,1
120,213,4.855576038,-0.03552599996,1
120,229,5.913702965,0.0439157486,1
120,245,5.622847557,0.03109049797,1
120,261,6.092589378,0.2424272448,1
120,277,6.319960594,0.2878926694,1
120,293,6.053493977,0.35776335,1
120,309,5.33294487,0.5124226809,1
120,325,4.157800198,2.075110435,1
120,341,3.931577206,1.628931761,1
120,357,5.006349087,1.253519058,1
120,373,4.44710207,0.09529989958,1
120,389,NaN,NaN,2
120,405,NaN,NaN,2
120,421,NaN,NaN,2
120,437,6.005457401,0.1663481593,1
120,453,7.417528629,-0.2953358591,1
120,469,NaN,NaN,2
120,485,5.657669067,1.465049386,1
120,501,NaN,NaN,2
120,517,4.215881824,1.415229559,1
120,533,NaN,NaN,2
120,549,4.911484718,3.046842575,1
120,565,6.339830399,2.819144726,1
120,581,7.195343018,2.934409618,1
120,597,7.840031147,1.663968205,1
120,613,6.818544865,-0.06752020121,1
120,629,NaN,NaN,2
120,645,NaN,NaN,2
120,661,NaN,NaN,2
120,677,0.3360719085,-0.4789241552,1
120,693,0.8090041876,-1.32302475,1
120,709,1.387275815,-1.072307825,1
120,725,NaN,NaN,2
120,741,2.0661273,-0.8407409191,1
120,757,1.290273309,-1.055226564,1
120,773,1.318079352,-1.876532555,1
120,789,1.659988284,-1.1714921,1
120,805,0.8290058374,-1.229206085,1
120,821,-0.4022411108,-1.012021065,1
120,837,-1.003417492,-0.09203699231,1
120,853,-0.7155883908,0.3434567153,1
120,869,-0.5888293982,0.4822980464,1
120,885,0.3206436634,0.2750792503,1
120,901,-0.4093580246,0.08989012241,1
120,917,-1.017540336,-0.660736084,1
120,933,-0.6159309149,-1.404426694,1
120,949,-0.9086887836,-1.22545886,1
120,965,-2.344404697,-1.496055484,1
120,981,-2.500338316,-1.797224283,1
120,997,-2.569056749,-2.476540565,1
120,1013,-2.813298941,-3.300754309,1
120,1029,-3.508488417,-3.650930405,1
120,1045,-4.133327484,-3.944758654,1
120,1061,-3.712098837,-4.541331291,1
120,1077,-3.045446157,-4.201825142,1
120,1093,NaN,NaN,2
120,1109,-2.953279018,-4.007892132,1
120,1125,-3.389283895,-5.161136627,1
120,1141,NaN,NaN,2
120,1157,NaN,NaN,2
120,1173,-2.34036684,-6.370092392,1
120,1189,-2.059073925,-5.575857639,1
120,1205,-1.638499975,-6.341351986,1
120,1221,NaN,NaN,2
120,1237,-1.705920815,-5.617089748,1
120,1253,-2.137747288,-5.84842205,1
120,1269,-3.12966156,-6.151926994,1
120,1285,-4.657485008,-5.41367054,1
136,21,NaN,NaN,2
136,37,0.353191942,-2.263640642,1
136,53,-0.2601362467,-1.954843402,1
136,69,-0.7451986074,-1.761576414,1
136,85,0.4934484959,-1.964857101,1
136,101,-0.09524710476,-2.229352236,1
136,117,NaN,NaN,2
136,133,0.1777172238,-2.943646669,1
136,149,0.6722431779,-2.093300343,1
136,165,0.8910170794,-0.5205656886,1
136,181,2.011595249,-0.1591120362,1
136,197,2.912717819,0.2061153352,1
136,213,4.196502209,-0.04320392013,1
136,229,5.684922695,0.651874423,1
136,245,5.851872444,1.138610005,1
136,261,5.815772533,1.123946905,1
136,277,5.844739437,1.590338349,1
136,293,6.242356777,1.785396695,1
136,309,5.194743156,1.541870952,1
136,325,4.033936977,1.287394524,1
136,341,NaN,NaN,2
136,357,4.526929855,1.647794008,1
136,373,5.038749218,0.723739624,1
136,389,4.624498367,0.05899882317,1
136,405,NaN,NaN,2
136,421,NaN,NaN,2
136,437,7.995484829,1.347345352,1
136,453,NaN,NaN,2
136,469,6.914705276,0.632671237,1
136,485,5.749676704,1.805145264,1
136,501,4.797660828,2.322802544,1
136,517,3.983949661,1.707680225,1
136,533,NaN,NaN,2
136,549,NaN,NaN,2
136,565,5.136883736,2.799917221,1
136,581,6.957530022,3.474946022,1
136,597,NaN,NaN,2
136,613,NaN,NaN,2
136,629,0.9060637951,0.3113948107,1
136,645,0.8902122974,0.6649634838,1
136,661,0.4498007894,-0.3278935552,1
136,677,0.9665617347,-1.450520873,1
136,693,0.5574928522,-1.365303278,1
136,709,0.90102005,0.2224711776,1
136,725,1.267477632,-0.3108975887,1
136,741,2.44937849,-0.2227945924,1
136,757,2.457067728,-0.401520133,1
136,773,2.115982533,-1.549427509,1
136,789,1.697951078,-1.319735289,1
136,805,0.9875748158,-1.289202809,1
136,821,-0.3628649414,-0.7913596034,1
136,837,NaN,NaN,2
136,853,-1.406330466,-0.02053332329,1
136,869,-0.8667011261,0.2872660756,1
136,885,NaN,NaN,2
136,901,1.201861382,-0.2810163498,1
136,917,0.1124603748,-1.206445217,1
136,933,0.08491671085,-2.074837923,1
136,949,-0.1652750969,-1.871216774,1
136,965,-0.879678607,-1.281481981,1
136,981,-1.768903494,-1.203627348,1
136,997,-2.028504848,-1.774641514,1
136,1013,-1.997179508,-2.589306593,1
136,1029,-1.835304022,-3.448237658,1
136,1045,-2.149782896,-4.44811058,1
136,1061,-2.404007435,-4.237253189,1
136,1077,-2.752394199,-4.944350719,1
136,1093,-3.293754578,-5.107105255,1
136,1109,-2.964224815,-5.922372341,1
136,1125,-2.694097757,-7.763393402,1
136,1141,-3.383708,-5.548202038,1
136,1157,-3.076047421,-4.563886642,1
136,1173,NaN,NaN,2
136,1189,NaN,NaN,2
136,1205,-1.596102715,-6.375588417,1
136,1221,NaN,NaN,2
136,1237,-1.208745837,-5.555754662,1
136,1253,-1.794870138,-5.440110207,1
136,1269,-3.064484596,-5.719939709,1
136,1285,-4.446317673,-6.153471947,1
152,21,NaN,NaN,2
152,37,-0.4441095293,-2.372413635,1
152,53,0.5336198807,-1.726708293,1
152,69,0.3518862426,-1.548485756,1
152,85,0.5456181765,-1.298081279,1
152,101,0.4046176374,-1.428458452,1
152,117,-0.4587208033,-1.677963257,1
152,133,NaN,NaN,2
152,149,0.6890752912,-1.205983639,1
152,165,1.225158691,-0.4720020294,1
152,181,2.091416359,0.02375903726,1
152,197,3.454133987,0.5097429156,1
152,213,4.340749741,0.7280074954,1
152,229,4.639332771,1.123722196,1
152,245,5.797830105,1.911303282,1
152,261,NaN,NaN,2
152,277,5.754011631,2.060595274,1
152,293,5.355496407,2.160121679,1
152,309,4.849991322,1.636197567,1
152,325,5.433487892,1.643300414,1
152,341,5.454578876,1.703831434,1
152,357,4.717798233,1.787397504,1
152,373,4.968273163,1.111565709,1
152,389,5.499982834,1.721120238,1
152,405,6.070221901,2.396369457,1
152,421,6.202003002,2.87817502,1
152,437,6.393512249,2.901161671,1
152,453,6.645412922,2.237279415,1
152,469,7.362314224,1.195434093,1
152,485,5.672126293,1.428190231,1
152,501,5.017428875,1.449650884,1
152,517,4.853095055,1.724878192,1
152,533,4.836209774,1.863222122,1
152,549,4.74751091,3.110532522,1
152,565,4.803263664,3.351764202,1
152,581,NaN,NaN,2
152,597,6.001017094,1.747171283,1
152,613,2.419529915,0.734593451,1
152,629,2.625701666,0.02465584874,1
152,645,1.801482916,0.6473143101,1
152,661,1.363793015,-0.02452877909,1
152,677,0.8707072139,-0.9943773746,1
152,693,0.637752533,-1.199810147,1
152,709,1.392537117,-0.1389446557,1
152,725,1.931412578,0.1722905636,1
152,741,1.986668825,-0.2572522759,1
152,757,1.844454646,-0.08453166485,1
152,773,1.483404398,-0.4381579161,1
152,789,1.330098748,-1.917159557,1
152,805,1.684646368,-1.060412407,1
152,821,0.7109932899,-1.021479011,1
152,837,-0.9770573974,-0.6380376816,1
152,853,NaN,NaN,2
152,869,-0.6965173483,0.03571047634,1
152,885,0.5973251462,-0.3988922834,1
152,901,-0.2473185807,-0.9237186909,1
152,917,0.3639601171,-1.751125813,1
152,933,0.2427997291,-1.810481071,1
152,949,-0.4289039373,-1.939441085,1
152,965,-1.965080142,-2.105182648,1
152,981,-2.175379038,-1.185276628,1
152,997,-2.114334583,-1.062951088,1
152,1013,-1.495888472,-1.753262758,1
152,1029,NaN,NaN,2
152,1045,-1.853012085,-3.680195808,1
152,1061,-2.300312996,-3.862884045,1
152,1077,-2.627706528,-4.445379734,1
152,1093,-2.954487085,-4.391278267,1
152,1109,-2.755422354,-7.147481918,1
152,1125,-2.57693696,-8.058408737,1
152,1141,-2.636787415,-5.334317684,1
152,1157,-3.154056072,-3.240278721,1
152,1173,NaN,NaN,2
152,1189,NaN,NaN,2
152,1205,-2.31845665,-7.374913216,1
152,1221,-0.8177269697,-6.614129066,1
152,1237,-1.566955328,-6.031468868,1
