PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 11, filenames: A:[11]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[12]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1013,-0.2299135923,0.3562455177,1
40,1029,-0.04261738062,-0.202231586,1
40,1045,-0.3168811798,-2.654704094,1
40,1061,-0.3882103264,-2.452253819,1
40,1077,0.2337688804,-0.8716232777,1
40,1093,0.1281330884,-1.102088451,1
40,1109,-0.8402434587,-1.153842926,1
40,1125,-1.068274021,-0.06748538464,1
40,1141,-1.005577207,0.2972966731,1
40,1157,-1.150556922,-0.2867356539,1
40,1173,-0.7831560373,-0.8581606746,1
40,1189,NaN,NaN,2
40,1205,NaN,NaN,2
40,1221,-2.172101498,1.506037474,1
40,1237,-2.900259495,1.615542173,1
40,1253,-3.016903162,1.221179843,1
40,1269,-1.430007577,0.9125705361,1
40,1285,NaN,NaN,2
56,21,NaN,NaN,2
56,37,2.483360052,2.021874905,1
56,53,1.849678397,1.287796021,1
56,69,1.386386871,0.7985140085,1
56,85,NaN,NaN,2
56,101,1.873696446,2.613575459,1
56,117,1.662470579,2.586116314,1
56,133,1.493775606,3.015180588,1
56,149,1.729916334,2.768199205,1
56,165,1.96476388,2.080232859,1
56,181,2.932557344,1.269699574,1
56,197,NaN,NaN,2
56,213,NaN,NaN,2
56,229,4.108217716,1.724025607,1
56,245,5.128997803,2.552848816,1
56,261,4.469305992,3.477071762,1
56,277,3.711330175,3.738516569,1
56,293,3.726865768,4.184803009,1
56,309,4.06176424,4.535657883,1
56,325,4.491156578,4.273757935,1
56,341,4.988374233,3.221562862,1
56,357,5.504208088,2.852735996,1
56,373,NaN,NaN,2
56,389,NaN,NaN,2
56,405,5.569932461,2.995059729,1
56,421,5.265795708,2.204327106,1
56,437,4.774126053,1.26730895,1
56,453,4.508710384,0.1283443272,1
56,469,5.330688,-0.6271967292,1
56,485,7.03798008,-0.4133318067,1
56,501,6.02746582,-0.101472348,1
56,517,NaN,NaN,2
56,533,7.621964455,-1.517905831,1
56,549,7.943567753,-0.7164996862,1
56,565,NaN,NaN,2
56,581,7.827538013,-0.9157940149,1
56,597,7.336585045,-0.6146831512,1
56,613,6.343505383,-0.6590565443,1
56,629,6.059836388,-0.321317941,1
56,645,5.906371593,-0.8500403762,1
56,661,NaN,NaN,2
56,677,3.595408201,-0.9914192557,1
56,693,2.808044434,-0.4726852775,1
56,709,1.902182579,-0.08646228909,1
56,725,NaN,NaN,2
56,741,1.342469096,-0.9075993299,1
56,757,1.661933661,-0.8552889824,1
56,773,1.560543299,-0.4666538239,1
56,789,1.452820778,0.1449234784,1
56,805,1.338459611,0.3491547704,1
56,821,1.300415277,0.4766135216,1
56,837,1.524143338,0.3127638698,1
56,853,1.54671073,-0.7240564823,1
56,869,1.271204591,-0.7106531858,1
56,885,0.3440811932,-1.389024138,1
56,901,-0.03076721728,-0.6240603924,1
56,917,0.09852392226,0.1964163035,1
56,933,-0.1032282636,-0.118374452,1
56,949,-0.4532372952,-0.4980917573,1
56,965,-0.4743632674,-0.9512703419,1
56,981,-0.4163764417,-0.538487196,1
56,997,-0.4567298293,-0.3524944782,1
56,1013,0.1544150263,-0.1701717526,1
56,1029,0.4559273124,-1.259832144,1
56,1045,0.01823608577,-2.022876263,1
56,1061,-0.9931082129,-1.414933801,1
56,1077,NaN,NaN,2
56,1093,-0.9032258987,-1.213480353,1
56,1109,-0.7144581079,-0.8076571226,1
56,1125,-0.6754456758,0.2573282719,1
56,1141,-0.7458427548,0.6817245483,1
56,1157,-1.422074556,0.6366721392,1
56,1173,-1.57191968,-0.0008281469345,1
56,1189,-1.066748977,0.03797027469,1
56,1205,-1.478212714,0.5168257952,1
56,1221,-2.097930908,1.125004649,1
56,1237,-2.563175201,1.248860836,1
56,1253,-2.788562298,0.9318859577,1
56,1269,-3.487155437,0.6177049875,1
56,1285,-3.805902004,-0.1024745703,1
72,21,2.896626234,0.7115080357,1
72,37,3.035654306,0.9812967777,1
72,53,2.115943909,1.202618599,1
72,69,1.441586733,1.260324478,1
72,85,1.765972018,0.498195529,1
72,101,1.783930898,2.673193693,1
72,117,1.558087826,2.172498226,1
72,133,1.474072218,2.334335804,1
72,149,2.188463211,2.813090324,1
72,165,1.895424843,2.459949493,1
72,181,2.135947704,2.493456125,1
72,197,2.837010384,1.39801681,1
72,213,3.695043564,1.048075914,1
72,229,4.518321514,2.0214746,1
72,245,3.445469856,2.438117266,1
72,261,NaN,NaN,2
72,277,4.743135929,4.97753191,1
72,293,4.550452232,4.202877045,1
72,309,4.691870213,4.866270065,1
72,325,4.870373726,3.885047197,1
72,341,5.322741508,2.484426498,1
72,357,5.771862507,2.778916836,1
72,373,NaN,NaN,2
72,389,5.561507702,3.427229404,1
72,405,6.040002823,2.694495916,1
72,421,6.071987152,2.144497156,1
72,437,6.862752914,1.872032046,1
72,453,5.748344898,0.3354175985,1
72,469,5.767994881,-0.3266237378,1
72,485,6.806799412,-0.156742081,1
72,501,5.939343929,-0.2297095656,1
72,517,NaN,NaN,2
72,533,7.979050636,-0.6517265439,1
72,549,7.493644238,-0.1634268165,1
72,565,9.502815247,-0.5253455043,1
72,581,6.84502697,-0.5395171642,1
72,597,6.752168655,-0.548219502,1
72,613,6.646422386,-0.4828760922,1
72,629,NaN,NaN,2
72,645,6.268514633,-0.4813535213,1
72,661,4.257117271,0.1968045235,1
72,677,2.688151836,-0.5699621439,1
72,693,NaN,NaN,2
72,709,2.214152575,-0.2215577364,1
72,725,2.060322762,-0.4662176371,1
72,741,1.561665416,-1.83929348,1
72,757,1.355855465,-1.009331822,1
72,773,1.617688417,-0.2677109838,1
72,789,1.935291648,0.179853797,1
72,805,2.234217644,0.5599786043,1
72,821,2.094194889,0.215346843,1
72,837,1.423760653,0.332447052,1
72,853,1.372737646,-0.09481244534,1
72,869,1.182721019,-0.4008711576,1
72,885,NaN,NaN,2
72,901,NaN,NaN,2
72,917,NaN,NaN,2
72,933,-0.1259848773,-0.2397815287,1
72,949,-0.05907124281,-0.1876861453,1
72,965,-0.09050258994,-0.3237769604,1
72,981,-0.1899487078,-0.2591696382,1
72,997,0.04059809446,-0.4363785982,1
72,1013,0.3753347993,-0.4611790776,1
72,1029,NaN,NaN,2
72,1045,0.01910476387,-1.045146704,1
72,1061,-1.529151917,-0.3125779927,1
72,1077,-1.075915813,0.04007437825,1
72,1093,-0.5446925759,-0.1891631782,1
72,1109,-0.1919069588,-0.5231064558,1
72,1125,-0.5192519426,0.3157990873,1
72,1141,-0.711555779,0.5346264839,1
72,1157,-0.601772666,0.6418571472,1
72,1173,-1.200116992,0.6361414194,1
72,1189,-2.165853739,0.3811466396,1
72,1205,-1.89231801,0.4983637333,1
72,1221,-2.097352028,1.203521609,1
72,1237,-2.156064034,0.7947333455,1
72,1253,-2.287049055,-0.09799921513,1
72,1269,-3.654669762,0.1839476377,1
72,1285,-3.950409889,-0.6655589342,1
88,21,NaN,NaN,2
88,37,1.970118523,0.2457398176,1
88,53,1.981470346,1.264526844,1
88,69,1.968662024,1.773249626,1
88,85,NaN,NaN,2
88,101,1.869453907,0.4598270655,1
88,117,1.646149874,1.833210468,1
88,133,1.359395623,2.263901949,1
88,149,1.204899311,2.338024378,1
88,165,1.492396593,2.426142216,1
88,181,2.501237392,2.806288242,1
88,197,2.897486925,1.909472823,1
88,213,3.217514992,1.571389675,1
88,229,4.211464882,2.584335327,1
88,245,NaN,NaN,2
88,261,4.6247859,4.652843475,1
88,277,4.340113163,4.70139122,1
88,293,4.421753883,4.377832413,1
88,309,5.047738075,4.275817871,1
88,325,5.050100327,3.439059019,1
88,341,NaN,NaN,2
88,357,6.064105034,3.516520739,1
88,373,6.594547272,3.290471315,1
88,389,5.768080711,1.927413702,1
88,405,6.777424812,1.984728575,1
88,421,7.053308964,3.121678352,1
88,437,7.979667664,2.270695686,1
88,453,NaN,NaN,2
88,469,6.234370232,-0.1745117903,1
88,485,6.454019547,-0.3697927892,1
88,501,6.96513176,-0.264857322,1
88,517,6.870165825,-0.4417940378,1
88,533,6.479220867,-0.4986894727,1
88,549,6.041670322,-0.02182753384,1
88,565,NaN,NaN,2
88,581,NaN,NaN,2
88,597,6.44083786,-0.1229335666,1
88,613,5.916294098,-0.009190142155,1
88,629,5.293216228,0.1596989036,1
88,645,4.446358204,1.130068064,1
88,661,4.260713577,0.3585438728,1
88,677,3.066652298,-0.375235498,1
88,693,NaN,NaN,2
88,709,3.786569118,-0.1821717024,1
88,725,4.178667068,-1.32162559,1
88,741,2.532942295,-1.186109304,1
88,757,NaN,NaN,2
88,773,2.463718414,0.1361303031,1
88,789,2.657561541,0.1744894236,1
88,805,2.458772421,0.5972746015,1
88,821,2.159828424,0.04189861566,1
88,837,1.821651459,-1.042016864,1
88,853,1.713642955,-0.2238903493,1
88,869,1.318683147,-0.3720134497,1
88,885,1.000982523,-1.115608692,1
88,901,0.5357618332,-0.7371677756,1
88,917,-0.6140710711,-0.3059465289,1
88,933,0.408274889,-0.3285857439,1
88,949,0.4815772772,-0.02554029971,1
88,965,-0.1189032644,0.2949979901,1
88,981,-0.1970119923,0.1520349234,1
88,997,0.1476057172,-0.1972980499,1
88,1013,0.5749129057,-0.3720644414,1
88,1029,1.238009453,-0.1968658119,1
88,1045,1.036679149,0.01872771978,1
88,1061,-0.2738269567,0.06509368122,1
88,1077,-0.674883008,-0.03769554943,1
88,1093,-0.607196629,0.5219237804,1
88,1109,-0.3210282028,1.222573042,1
88,1125,-0.2764230371,0.4008055329,1
88,1141,-0.2694842219,0.2823415995,1
88,1157,-0.9063639641,0.1097368598,1
88,1173,-1.503255725,0.4407696128,1
88,1189,NaN,NaN,2
88,1205,-1.850606084,0.3690523505,1
88,1221,NaN,NaN,2
88,1237,-2.186159134,0.4173490405,1
88,1253,-2.525595903,0.1703096926,1
88,1269,-3.876882792,0.2972435951,1
88,1285,-3.45988369,0.1832597703,1
104,21,NaN,NaN,2
104,37,NaN,NaN,2
104,53,1.592162967,1.011416435,1
104,69,1.656920671,1.386082888,1
104,85,2.776032925,1.477805495,1
104,101,NaN,NaN,2
104,117,1.090147853,2.293438196,1
104,133,1.748567343,1.174427271,1
104,149,2.087795258,1.677837133,1
104,165,2.359777451,2.508755207,1
104,181,2.984575748,3.710333586,1
104,197,NaN,NaN,2
104,213,2.876076221,2.64385128,1
104,229,3.542705059,3.422770023,1
104,245,3.739494324,3.706355572,1
104,261,4.472790241,3.881652117,1
104,277,4.682583332,4.062082291,1
104,293,4.669902802,4.060297966,1
104,309,5.848992825,4.194794655,1
104,325,NaN,NaN,2
104,341,NaN,NaN,2
104,357,5.96024704,2.369791508,1
104,373,6.649499893,2.026185513,1
104,389,NaN,NaN,2
104,405,8.020681381,1.455181003,1
104,421,7.71991539,2.267619848,1
104,437,8.086475372,2.076706886,1
104,453,NaN,NaN,2
104,469,6.820716858,-0.09360212833,1
104,485,6.817980766,-0.3629257083,1
104,501,6.952060223,-0.2451580763,1
104,517,6.879676819,-0.445451498,1
104,533,6.280451775,-0.5163472891,1
104,549,6.603369713,-0.192213878,1
104,565,6.695394516,-0.04579468071,1
104,581,7.257557869,0.1079587042,1
104,597,7.312756538,0.01611620188,1
104,613,6.330102921,0.2290262133,1
104,629,NaN,NaN,2
104,645,4.193926811,1.422004104,1
104,661,4.0175457,0.5275631547,1
104,677,3.890624762,-0.246871978,1
104,693,NaN,NaN,2
104,709,4.507809639,-0.7400728464,1
104,725,5.024272442,-2.0829494,1
104,741,5.270581245,-2.155859232,1
104,757,NaN,NaN,2
104,773,NaN,NaN,2
104,789,4.091078758,0.2278704941,1
104,805,3.479301929,0.06999066472,1
104,821,2.903317928,0.07010298967,1
104,837,2.315702915,-0.1071877182,1
104,853,NaN,NaN,2
104,869,NaN,NaN,2
104,885,1.243998647,-1.143870711,1
104,901,1.160699129,-0.9364666343,1
104,917,0.6088763475,-0.8325267434,1
104,933,0.9293557405,-0.5435642004,1
104,949,0.5615968704,0.1499563158,1
104,965,-0.2629903853,0.4592809081,1
104,981,-0.623642087,0.5028722286,1
104,997,-0.5916934013,0.2534100413,1
104,1013,-0.2669139206,0.2972697616,1
104,1029,0.5759180784,0.3411371708,1
104,1045,NaN,NaN,2
104,1061,-0.1078521013,-0.1582980901,1
104,1077,NaN,NaN,2
104,1093,-0.6827100515,0.5651116371,1
104,1109,-0.5990875959,1.349934101,1
104,1125,-0.5977358818,1.00897491,1
104,1141,-0.837928772,0.1578285843,1
104,1157,-1.447445035,0.05682235956,1
104,1173,NaN,NaN,2
104,1189,-2.50405097,0.1216265857,1
104,1205,-1.367672682,-0.3949584961,1
104,1221,-1.636173725,-0.4672793746,1
104,1237,-1.902227283,-0.330080092,1
104,1253,-2.103874683,0.08424717188,1
104,1269,NaN,NaN,2
104,1285,-2.947080612,0.4897912741,1
120,21,0.519248724,0.4325516224,1
120,37,1.583752394,-0.2267538309,1
120,53,2.082747459,1.117823124,1
120,69,2.044062376,1.506878972,1
120,85,2.334484339,1.954124689,1
120,101,2.068067551,1.759630322,1
120,117,1.14322257,3.282934904,1
120,133,NaN,NaN,2
120,149,NaN,NaN,2
120,165,2.531920195,3.481840611,1
120,181,2.87862587,2.690499067,1
120,197,2.56076932,1.955402613,1
120,213,3.541125774,3.447152376,1
120,229,3.748746157,4.288826942,1
120,245,3.477647543,3.818632364,1
120,261,4.250332832,3.324576378,1
120,277,4.602662086,3.501803637,1
120,293,4.648976326,3.816377163,1
120,309,NaN,NaN,2
120,325,5.941082478,3.867428064,1
120,341,5.873990059,2.302479029,1
120,357,6.619133472,1.649065495,1
120,373,7.78176403,1.384241819,1
120,389,NaN,NaN,2
120,405,8.063993454,1.080697417,1
120,421,8.07834816,1.60952127,1
120,437,NaN,NaN,2
120,453,NaN,NaN,2
120,469,7.418401718,0.135505259,1
120,485,7.326632977,-0.003122910857,1
120,501,7.439155579,-0.1609043181,1
120,517,6.837863445,-0.09244737029,1
120,533,6.781826973,0.05550371855,1
120,549,7.41801405,-0.1686620712,1
120,565,7.466875553,-0.4396981895,1
120,581,7.383201122,-0.7529689074,1
120,597,6.696601868,-0.2383267432,1
120,613,NaN,NaN,2
120,629,NaN,NaN,2
120,645,3.384759426,0.572919488,1
120,661,3.43587923,0.2798110247,1
120,677,5.632813454,-1.143208504,1
120,693,5.592489243,-1.51993227,1
120,709,5.269484043,-1.148031712,1
120,725,5.594263077,-1.864724636,1
120,741,6.003007412,-2.22770834,1
120,757,NaN,NaN,2
120,773,4.584248066,0.3659604192,1
120,789,5.452122211,0.9121200442,1
120,805,4.204834938,0.09748619795,1
120,821,3.127773762,0.09697723389,1
120,837,2.528223038,-0.1600193381,1
120,853,NaN,NaN,2
120,869,1.561484694,-1.628736854,1
120,885,0.6623788476,-1.209395528,1
120,901,0.8258053064,-1.135096312,1
120,917,0.8311896324,-0.8171296716,1
120,933,1.087589622,-0.6729230881,1
120,949,0.4016955495,-0.2889191806,1
120,965,-0.5077419281,0.03743475676,1
120,981,-0.8793643117,0.3634696007,1
120,997,NaN,NaN,2
120,1013,-1.043673873,0.2082184553,1
120,1029,-0.51421386,0.5374289751,1
120,1045,-0.5272689462,0.3642427325,1
120,1061,-0.3501415253,-0.2782205939,1
120,1077,-0.4710789919,-0.08846831322,1
120,1093,-0.514721334,0.666574955,1
120,1109,-1.077646255,0.5109965801,1
120,1125,-1.53459549,0.8192448616,1
120,1141,-1.115711212,0.1209311932,1
120,1157,-0.9213993549,-0.1195906848,1
120,1173,-1.300525784,-0.1203150898,1
120,1189,-1.799551129,0.06223022938,1
120,1205,-1.754056573,-0.4662858248,1
120,1221,-2.056695938,-0.53269279,1
120,1237,-1.8527596,-0.1530776024,1
120,1253,-2.123943329,-0.1701776087,1
120,1269,NaN,NaN,2
120,1285,-3.065345287,1.314722657,1
136,21,2.64635849,0.5726312399,1
136,37,2.075638294,1.410377502,1
136,53,2.16299963,2.444205046,1
136,69,1.675542831,2.545843124,1
136,85,1.694919825,1.342169285,1
136,101,1.702356219,1.468397379,1
136,117,1.369679451,3.096755505,1
136,133,1.693871498,3.678641081,1
136,149,2.797322512,2.396760702,1
136,165,2.955247164,2.154656172,1
136,181,3.075140953,2.407010078,1
136,197,2.963497162,2.315638781,1
136,213,3.045804501,2.573616028,1
136,229,3.102833033,3.689099312,1
136,245,3.762891054,4.527398586,1
136,261,5.62796402,3.874195337,1
136,277,6.195215225,3.689604759,1
136,293,6.070047379,3.944786549,1
136,309,6.354372025,3.586185694,1
136,325,6.014053345,3.262423754,1
136,341,6.449507236,2.713274002,1
136,357,7.319964409,2.346555233,1
136,373,7.780580521,1.594171762,1
136,389,NaN,NaN,2
136,405,7.448080063,0.8722450733,1
136,421,7.795888901,1.379284739,1
136,437,7.876955032,2.461433411,1
136,453,7.413403988,1.123416781,1
136,469,7.208660126,0.5034618974,1
136,485,7.320066452,-0.1105493307,1
136,501,7.270602226,0.1113183647,1
136,517,7.163556099,0.2396424562,1
136,533,7.505499363,-0.0230936408,1
136,549,7.939432144,-0.09978678077,1
136,565,7.615118027,-0.4231412411,1
136,581,NaN,NaN,2
136,597,6.013951778,-0.7298485637,1
136,613,4.714336872,0.3211259246,1
136,629,4.077315807,0.8359881639,1
136,645,4.617438316,0.4871867299,1
136,661,4.870368958,0.6400649548,1
136,677,NaN,NaN,2
136,693,6.707525253,-1.577233195,1
136,709,5.309045792,-1.776925564,1
136,725,5.589514256,-1.989861131,1
136,741,5.907351494,-1.284265995,1
136,757,NaN,NaN,2
136,773,NaN,NaN,2
136,789,NaN,NaN,2
136,805,4.94560051,0.04523968697,1
136,821,3.812734127,-0.549941659,1
136,837,NaN,NaN,2
136,853,NaN,NaN,2
136,869,1.410009503,-1.233701944,1
136,885,NaN,NaN,2
136,901,0.645385921,-0.3338278532,1
136,917,0.6554638743,0.2184101343,1
136,933,0.4763222039,-1.346457124,1
136,949,0.372826755,-0.6733155251,1
136,965,-0.09268411994,-0.03664940596,1
136,981,-0.5092766285,-0.03835058212,1
136,997,-0.6231000423,0.240078032,1
136,1013,-0.5510602593,0.4558992684,1
136,1029,-0.5244998336,0.5779303312,1
136,1045,-0.3356204629,0.6018975973,1
136,1061,-0.2980792522,0.3250813782,1
136,1077,-0.4581097662,0.4775742888,1
136,1093,-0.5240726471,0.7536523342,1
136,1109,-1.220083714,0.4787063003,1
136,1125,-1.32674253,0.5216399431,1
136,1141,-1.247937918,-0.1743755937,1
136,1157,NaN,NaN,2
136,1173,NaN,NaN,2
136,1189,-2.021547794,-1.412069798,1
136,1205,-1.505806923,-0.6817983389,1
136,1221,-2.061599016,0.005921065807,1
136,1237,-2.948138237,0.2112044096,1
136,1253,-2.291088104,-0.0690690279,1
136,1269,-3.177482605,0.7329335213,1
136,1285,NaN,NaN,2
152,21,NaN,NaN,2
152,37,3.437794924,1.087922931,1
152,53,3.154821873,1.888087034,1
152,69,2.66343379,2.220702171,1
152,85,2.350404739,3.354923248,1
152,101,2.162005663,2.236264467,1
152,117,1.96996212,2.099677086,1
152,133,NaN,NaN,2
152,149,2.653627872,1.997066498,1
152,165,3.41004777,1.89428544,1
152,181,3.260571241,1.991014481,1
152,197,2.916896582,2.0322752,1
152,213,2.112732649,2.879624605,1
152,229,2.163557053,4.102970123,1
152,245,4.744842052,4.616425991,1
152,261,5.955584049,4.231100559,1
152,277,5.40201664,4.083917618,1
152,293,5.42181015,3.707741499,1
152,309,7.202754498,3.285024643,1
152,325,6.810772419,3.101575375,1
152,341,7.60043478,3.683437347,1
152,357,7.934612274,3.045277357,1
152,373,7.137308598,1.867743969,1
152,389,NaN,NaN,2
152,405,8.865046501,1.494331598,1
152,421,7.627064705,2.084748268,1
152,437,7.769028187,1.638513923,1
152,453,7.689419746,0.6835203171,1
152,469,NaN,NaN,2
152,485,7.061536312,0.1016905904,1
152,501,7.579650879,0.8728615046,1
152,517,8.100034714,0.7847053409,1
152,533,NaN,NaN,2
152,549,8.317586899,-0.04985630512,1
152,565,7.623208523,-0.2881228924,1
152,581,NaN,NaN,2
152,597,NaN,NaN,2
152,613,4.901586056,0.06430162489,1
152,629,4.928537846,0.2737085819,1
152,645,6.006210804,-0.8324830532,1
152,661,6.664410114,-1.397628069,1
152,677,6.375914574,-1.273516417,1
152,693,6.460786343,-1.929535747,1
152,709,6.03353405,-1.915349841,1
152,725,5.559880733,-1.549041986,1
152,741,5.968051434,-0.7241589427,1
152,757,7.141614914,-0.218880713,1
152,773,NaN,NaN,2
152,789,5.644258499,-0.1647307277,1
152,805,4.766426086,-0.6599242687,1
152,821,3.874972582,-0.9016215205,1
152,837,1.811013818,-0.7114624381,1
152,853,0.8812875748,-1.455536842,1
152,869,0.6069653034,-0.9267617464,1
152,885,NaN,NaN,2
152,901,0.4205268919,0.205689013,1
152,917,0.160863623,-0.02200865746,1
152,933,-0.5952818394,-1.852232218,1
152,949,-0.002190351486,-0.6141585112,1
152,965,0.02076897025,-0.2369919866,1
152,981,-0.1249895394,-0.1439568847,1
152,997,-0.2292950749,0.3974847198,1
152,1013,-0.3302648962,0.6127800941,1
152,1029,-0.180047214,0.3899371028,1
152,1045,0.1806382239,0.5931873322,1
152,1061,-0.00674976781,0.6604502201,1
152,1077,-0.2868906856,0.5170203447,1
152,1093,-0.5996142626,0.5512651205,1
152,1109,-2.026049614,0.3884410262,1
152,1125,-2.234287739,0.0894921571,1
152,1141,-1.618461728,-0.8194258213,1
152,1157,-1.526673794,-1.823482513,1
152,1173,-1.983433008,-1.377456784,1
152,1189,NaN,NaN,2
152,1205,-2.271996737,-0.7593334913,1
152,1221,-2.15218854,0.1088973284,1
152,1237,-1.970072031,0.08797104657,1
152,1253,-1.871891379,0.05652448535,1
152,1269,-2.869668961,0.1179756597,1
152,1285,NaN,NaN,2
168,21,4.226563454,-0.2290701866,1
168,37,3.648640871,0.9725096226,1
168,53,3.108813286,1.558194518,1
168,69,2.604485035,2.079535246,1
168,85,NaN,NaN,2
168,101,NaN,NaN,2
168,117,2.066724062,2.422226906,1
168,133,2.800380468,2.405189514,1
168,149,3.391818523,2.059659719,1
168,165,NaN,NaN,2
168,181,3.745531797,1.733227253,1
