PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 14, filenames: A:[14]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[15]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
56,373,13.61222744,-1.511574984,1
56,389,12.93687439,-1.690080047,1
56,405,12.32145882,-2.111644745,1
56,421,11.9850502,-3.08769989,1
56,437,12.31857967,-4.130807877,1
56,453,12.58467484,-4.866201401,1
56,469,12.51745796,-6.049932003,1
56,485,NaN,NaN,2
56,501,11.95140743,-4.340779305,1
56,517,10.76464748,-6.968258858,1
56,533,10.9014349,-6.652554989,1
56,549,9.395762444,-6.600428104,1
56,565,10.75748825,-6.600242615,1
56,581,13.17230511,-6.597969532,1
56,597,12.45642757,-6.821526051,1
56,613,11.52647018,-6.98604393,1
56,629,10.26153183,-7.699103355,1
56,645,8.70893383,-9.083551407,1
56,661,8.510327339,-7.829576969,1
56,677,9.774607658,-7.063379288,1
56,693,9.515374184,-7.520121098,1
56,709,7.902541161,-7.935247421,1
56,725,7.895898342,-7.546483994,1
56,741,8.288446426,-7.791892052,1
56,757,8.871712685,-7.954217911,1
56,773,9.240690231,-7.305642128,1
56,789,9.121165276,-8.67677784,1
56,805,8.969591141,-10.06928253,1
56,821,9.199785233,-10.61213779,1
56,837,7.752711296,-10.72415638,1
56,853,7.296630383,-10.81610489,1
56,869,7.005711555,-11.2757988,1
56,885,6.390900135,-10.9694643,1
56,901,6.043926239,-10.46180534,1
56,917,6.467411995,-10.038167,1
56,933,NaN,NaN,2
56,949,7.147660255,-9.41496563,1
56,965,6.826276779,-8.668083191,1
56,981,7.013387203,-9.302259445,1
56,997,6.813078403,-9.682775497,1
56,1013,6.04795742,-9.387194633,1
56,1029,5.614064217,-9.186327934,1
56,1045,4.644152641,-9.549863815,1
56,1061,3.800656796,-8.385058403,1
56,1077,5.634856701,-7.652139664,1
56,1093,NaN,NaN,2
56,1109,4.92466259,-7.52846241,1
56,1125,4.433121681,-7.598556042,1
56,1141,3.168823481,-7.301861763,1
56,1157,2.502946854,-7.455553055,1
56,1173,1.601160049,-7.542519569,1
56,1189,0.5911721587,-7.180230618,1
56,1205,0.3606351912,-7.53863287,1
56,1221,0.3920675516,-7.41576767,1
56,1237,0.4931066632,-6.729155064,1
56,1253,0.7774356604,-6.695072174,1
56,1269,0.5218865871,-7.018938541,1
56,1285,-0.381455183,-7.002252102,1
72,21,10.67567158,6.190092087,1
72,37,13.53970909,6.784479618,1
72,53,14.65790176,6.568239689,1
72,69,14.10009575,6.115602016,1
72,85,13.45370293,6.867188454,1
72,101,12.89982128,6.467220783,1
72,117,12.40510464,4.257158279,1
72,133,12.61083126,2.643922329,1
72,149,14.58173561,1.675879478,1
72,165,14.98530388,2.123280525,1
72,181,12.15307045,-1.267841101,1
72,197,NaN,NaN,2
72,213,8.708100319,0.255094856,1
72,229,9.382094383,1.086899042,1
72,245,13.17580795,1.785107136,1
72,261,14.86700344,1.921873093,1
72,277,NaN,NaN,2
72,293,15.42929363,1.753386974,1
72,309,16.03503036,1.273796916,1
72,325,15.12296677,0.2300845981,1
72,341,NaN,NaN,2
72,357,NaN,NaN,2
72,373,14.56764603,-0.8626352549,1
72,389,14.09221649,-1.375814915,1
72,405,14.34467888,-2.148175001,1
72,421,13.56186867,-3.381627321,1
72,437,12.97590542,-4.255347729,1
72,453,12.99603653,-5.025649071,1
72,469,13.0715847,-5.569986343,1
72,485,12.02291298,-6.38820219,1
72,501,11.73953056,-7.241105556,1
72,517,10.90120506,-7.305958271,1
72,533,NaN,NaN,2
72,549,12.00715542,-6.601500034,1
72,565,12.58021736,-6.807641983,1
72,581,12.59080601,-7.67638731,1
72,597,11.78507328,-8.024794579,1
72,613,10.88866997,-7.511604786,1
72,629,10.01703835,-7.931315899,1
72,645,9.182471275,-8.474972725,1
72,661,8.688386917,-9.473195076,1
72,677,8.612580299,-8.27213192,1
72,693,8.591806412,-7.788646221,1
72,709,8.416295052,-7.923247337,1
72,725,8.459057808,-7.386241913,1
72,741,8.91653347,-7.480704308,1
72,757,9.31070137,-7.893932343,1
72,773,9.273441315,-7.920024872,1
72,789,9.444433212,-9.032299042,1
72,805,9.168865204,-9.963785172,1
72,821,8.860783577,-10.10867596,1
72,837,8.271697998,-10.25470352,1
72,853,7.481884003,-10.4833374,1
72,869,6.098970413,-11.66656971,1
72,885,6.51966095,-11.32161045,1
72,901,6.607973576,-11.85729122,1
72,917,6.346199989,-10.18869591,1
72,933,6.348747253,-9.800274849,1
72,949,6.397438526,-9.015657425,1
72,965,6.66330862,-8.314721107,1
72,981,6.760746479,-8.83932972,1
72,997,6.520351887,-9.463864326,1
72,1013,5.806922913,-9.00070858,1
72,1029,5.977534294,-8.87469101,1
72,1045,5.438533783,-8.838986397,1
72,1061,NaN,NaN,2
72,1077,NaN,NaN,2
72,1093,4.768391609,-7.623886585,1
72,1109,4.132914543,-7.950392246,1
72,1125,3.549616337,-7.967098713,1
72,1141,2.444789648,-7.953786373,1
72,1157,2.312724113,-8.382684708,1
72,1173,1.775096059,-7.735649109,1
72,1189,0.5015043616,-7.645863056,1
72,1205,0.1553080082,-7.833977699,1
72,1221,0.4684906602,-7.396860123,1
72,1237,0.6959947348,-6.82322216,1
72,1253,0.6640245914,-6.89381218,1
72,1269,0.04452574253,-7.088802338,1
72,1285,-0.02698469162,-6.894210815,1
88,21,12.97149277,7.349135876,1
88,37,14.4737711,7.428557396,1
88,53,14.35991955,8.221300125,1
88,69,14.21479988,7.615074158,1
88,85,13.958251,6.975393295,1
88,101,13.67884827,5.960765839,1
88,117,13.52444077,5.164666176,1
88,133,13.42434216,4.032158375,1
88,149,14.95622063,3.367897987,1
88,165,15.33703995,2.704051971,1
88,181,12.77955532,-0.03897702694,1
88,197,14.24197769,3.269785881,1
88,213,11.79232597,0.93493855,1
88,229,12.80599499,0.9097969532,1
88,245,14.40788555,2.266258955,1
88,261,15.63532448,2.457327366,1
88,277,15.07875538,2.695809841,1
88,293,15.15424061,1.96629107,1
88,309,15.33479881,1.380735993,1
88,325,NaN,NaN,2
88,341,17.04627419,0.4564762414,1
88,357,17.00109482,0.4549023211,1
88,373,15.83201981,-0.3264770508,1
88,389,14.59966469,-1.58836484,1
88,405,16.18254662,-2.612543106,1
88,421,NaN,NaN,2
88,437,13.69096375,-4.270093441,1
88,453,13.43868923,-4.920844555,1
88,469,13.44726276,-5.597105026,1
88,485,NaN,NaN,2
88,501,12.9369545,-6.694358349,1
88,517,12.29151344,-7.132851601,1
88,533,11.9594183,-7.863058567,1
88,549,12.40756035,-6.782345295,1
88,565,14.06212807,-7.397162437,1
88,581,13.67232037,-8.794189453,1
88,597,12.44937515,-9.337127686,1
88,613,11.04403496,-8.369653702,1
88,629,12.0581131,-8.44948101,1
88,645,10.81363201,-8.866365433,1
88,661,9.075564384,-9.634292603,1
88,677,7.624011993,-8.586907387,1
88,693,7.690338135,-7.812368393,1
88,709,9.278684616,-7.874711514,1
88,725,9.261076927,-7.510968208,1
88,741,9.208497047,-7.738371849,1
88,757,9.232213974,-8.425858498,1
88,773,9.511169434,-9.194918633,1
88,789,NaN,NaN,2
88,805,9.692756653,-8.922692299,1
88,821,8.779720306,-9.062671661,1
88,837,8.32881546,-9.270645142,1
88,853,7.578137875,-10.21408653,1
88,869,NaN,NaN,2
88,885,6.825325966,-11.07570648,1
88,901,7.239928246,-12.75274372,1
88,917,6.85777092,-11.6315136,1
88,933,6.140355587,-8.783028603,1
88,949,6.166266918,-8.379648209,1
88,965,6.219191551,-7.778694153,1
88,981,5.993319035,-7.751951218,1
88,997,6.035522461,-7.709617615,1
88,1013,5.881027222,-8.019561768,1
88,1029,6.061641216,-8.809391022,1
88,1045,5.177861214,-8.38466835,1
88,1061,4.459537029,-6.74254179,1
88,1077,4.267624855,-6.077791691,1
88,1093,3.793332815,-7.542653561,1
88,1109,3.159919024,-8.344806671,1
88,1125,2.469431877,-8.297210693,1
88,1141,1.944835424,-8.328334808,1
88,1157,1.59962821,-8.626434326,1
88,1173,1.635245085,-8.032094955,1
88,1189,0.4369129837,-7.860032082,1
88,1205,0.350971669,-8.105304718,1
88,1221,0.6302431226,-7.368526459,1
88,1237,0.700915575,-7.087069035,1
88,1253,0.5204218626,-7.163015366,1
88,1269,0.2143504322,-7.429389954,1
88,1285,-0.2519581318,-6.80935955,1
104,21,13.41046143,8.68489933,1
104,37,12.92551804,8.255740166,1
104,53,12.97749615,9.010757446,1
104,69,13.77129459,8.27393055,1
104,85,14.91299629,7.438091755,1
104,101,15.35268784,6.715172291,1
104,117,14.79566479,5.348118305,1
104,133,15.44156075,3.912849426,1
104,149,14.69172001,4.028344631,1
104,165,NaN,NaN,2
104,181,14.58526421,1.9557302,1
104,197,NaN,NaN,2
104,213,12.0688448,2.127088547,1
104,229,14.22518158,2.360915899,1
104,245,14.86808109,2.774276495,1
104,261,14.87415695,3.276058674,1
104,277,14.70378208,1.882103324,1
104,293,15.30770779,1.336738586,1
104,309,15.60116673,1.062665701,1
104,325,14.94642544,0.3591498733,1
104,341,16.85864449,0.3050560355,1
104,357,17.41812515,-0.01530879736,1
104,373,16.92003059,-0.6346819997,1
104,389,15.18170547,-2.062612772,1
104,405,NaN,NaN,2
104,421,NaN,NaN,2
104,437,14.36671066,-4.41505909,1
104,453,13.86585617,-5.071568012,1
104,469,13.80751324,-5.771669865,1
104,485,14.04127121,-6.21496582,1
104,501,13.28662777,-6.847793579,1
104,517,12.9464922,-7.666176319,1
104,533,13.43984222,-7.036341667,1
104,549,14.44484329,-6.613465309,1
104,565,13.4432106,-7.751178741,1
104,581,13.32710457,-8.753410339,1
104,597,12.44479179,-9.451440811,1
104,613,10.87661934,-9.335188866,1
104,629,13.4560833,-10.38883877,1
104,645,12.68078518,-9.165837288,1
104,661,9.193670273,-9.293552399,1
104,677,8.10779953,-8.891318321,1
104,693,9.091640472,-8.559145927,1
104,709,9.908050537,-8.452745438,1
104,725,10.02637768,-8.847426414,1
104,741,9.967718124,-8.775296211,1
104,757,9.541347504,-9.0197258,1
104,773,9.939009666,-9.451658249,1
104,789,10.40380287,-8.922100067,1
104,805,9.895265579,-8.170663834,1
104,821,NaN,NaN,2
104,837,NaN,NaN,2
104,853,NaN,NaN,2
104,869,NaN,NaN,2
104,885,6.823604107,-10.23787117,1
104,901,7.111265659,-12.21300793,1
104,917,6.739265919,-11.43648815,1
104,933,6.286530018,-8.478058815,1
104,949,6.172388077,-7.72270298,1
104,965,6.069152355,-7.434290409,1
104,981,6.075511456,-7.66938448,1
104,997,6.055893421,-7.467169762,1
104,1013,5.987154484,-7.690042973,1
104,1029,5.638660431,-8.275341034,1
104,1045,5.043009758,-5.926210403,1
104,1061,NaN,NaN,2
104,1077,4.106681824,-6.912503242,1
104,1093,3.271899223,-8.110411644,1
104,1109,NaN,NaN,2
104,1125,1.930437326,-8.317834854,1
104,1141,1.54901731,-8.367420197,1
104,1157,1.084347963,-8.414570808,1
104,1173,0.5258662105,-8.354930878,1
104,1189,0.3825896978,-8.343929291,1
104,1205,NaN,NaN,2
104,1221,0.5083295107,-7.286482334,1
104,1237,0.5513201952,-7.333655357,1
104,1253,0.4721616507,-7.011998177,1
104,1269,0.004297196865,-7.203111172,1
104,1285,-0.8744180202,-7.011731148,1
120,21,14.35913086,8.745100021,1
120,37,NaN,NaN,2
120,53,13.23823071,9.47042942,1
120,69,13.36440277,9.528197289,1
120,85,15.28879833,7.886692524,1
120,101,16.07878113,7.208217144,1
120,117,15.59977436,5.731663227,1
120,133,15.77606583,5.849092007,1
120,149,16.78521538,5.713568687,1
120,165,16.88118744,2.181686878,1
120,181,16.47796631,6.437671661,1
120,197,15.73212147,4.391542435,1
120,213,16.73192787,3.594854832,1
120,229,15.8570776,3.300393105,1
120,245,15.87641621,3.410765886,1
120,261,14.85792828,3.084464073,1
120,277,14.94473076,1.538211942,1
120,293,15.34015942,1.147215128,1
120,309,15.57529831,0.8755451441,1
120,325,15.95437241,0.6597064734,1
120,341,16.37124825,1.398958921,1
120,357,17.50160217,1.482941031,1
120,373,16.89456367,-0.2039949298,1
120,389,16.95660019,-2.05873251,1
120,405,NaN,NaN,2
120,421,15.33938313,-3.809571743,1
120,437,14.98332405,-4.356591702,1
120,453,14.70555782,-4.873986244,1
120,469,14.26378822,-5.572415829,1
120,485,13.90831184,-6.179654598,1
120,501,13.55225563,-6.647514343,1
120,517,NaN,NaN,2
120,533,13.36296749,-7.306643009,1
120,549,NaN,NaN,2
120,565,NaN,NaN,2
120,581,12.81233788,-8.295570374,1
120,597,11.86679459,-9.087438583,1
120,613,10.25216198,-9.529139519,1
120,629,NaN,NaN,2
120,645,13.38849449,-9.603837013,1
120,661,9.890407562,-8.937293053,1
120,677,8.591409683,-9.186243057,1
120,693,9.656003952,-9.818615913,1
120,709,10.25356102,-9.259937286,1
120,725,10.73335743,-10.03713989,1
120,741,10.10787582,-10.16934681,1
120,757,9.70201683,-9.806475639,1
120,773,10.181036,-9.669837952,1
120,789,10.48103237,-9.59969902,1
120,805,9.992774963,-9.32851696,1
120,821,8.903208733,-8.140462875,1
120,837,9.080804825,-9.716803551,1
120,853,8.08886528,-10.55468464,1
120,869,NaN,NaN,2
120,885,7.207994461,-11.8625679,1
120,901,7.016320705,-12.01066303,1
120,917,6.458836555,-10.39851475,1
120,933,6.478957176,-9.661409378,1
120,949,6.159360409,-7.837037563,1
120,965,6.11393404,-7.829275608,1
120,981,5.955505371,-8.097229958,1
120,997,5.888411045,-8.137513161,1
120,1013,6.521205902,-7.610332966,1
120,1029,5.595626354,-6.543021679,1
120,1045,5.002777576,-5.891232014,1
120,1061,4.259608269,-5.474347115,1
120,1077,3.63608098,-7.158289433,1
120,1093,3.015265942,-8.246110916,1
120,1109,2.104958534,-8.457949638,1
120,1125,1.598518133,-8.6798563,1
120,1141,1.585449815,-7.995607376,1
120,1157,1.326783776,-7.852890968,1
120,1173,0.4866567254,-8.736717224,1
120,1189,0.4080242515,-8.127948761,1
120,1205,NaN,NaN,2
120,1221,NaN,NaN,2
120,1237,0.2537575364,-7.474606037,1
120,1253,0.1798299849,-6.716414928,1
120,1269,-0.282466054,-6.872137547,1
120,1285,-1.050692558,-6.609084129,1
136,21,12.50476265,8.891331673,1
136,37,13.95805931,9.308828354,1
136,53,NaN,NaN,2
136,69,14.23779964,10.85629368,1
136,85,15.69421768,8.646511078,1
136,101,16.34611511,8.010570526,1
136,117,15.74878025,7.541809082,1
136,133,16.08478737,7.451471329,1
136,149,17.2568512,7.077699661,1
136,165,17.41095352,5.221567154,1
136,181,17.12305832,3.815043449,1
136,197,16.77394485,3.498166084,1
136,213,16.21167374,5.069573402,1
136,229,15.43477058,5.340296745,1
136,245,16.84519577,3.755153894,1
136,261,16.73330688,2.70661068,1
136,277,NaN,NaN,2
136,293,16.10044289,2.238529921,1
136,309,17.55373383,1.198436379,1
136,325,18.86577225,1.262993097,1
136,341,18.29961395,1.367990136,1
136,357,NaN,NaN,2
136,373,17.07781792,1.045624971,1
136,389,16.75742149,-1.418322444,1
136,405,16.41547012,-2.653866768,1
136,421,15.74888229,-3.843415737,1
136,437,15.66252708,-4.391312599,1
136,453,15.51469231,-4.851418972,1
136,469,14.86669636,-5.515638351,1
136,485,14.34773827,-6.108169556,1
136,501,14.05090332,-6.663690567,1
136,517,14.03509712,-6.959978104,1
136,533,14.54689407,-7.785858154,1
136,549,NaN,NaN,2
136,565,NaN,NaN,2
136,581,12.61122227,-9.414574623,1
136,597,12.75766945,-9.691464424,1
136,613,12.21612453,-7.709580421,1
136,629,13.44490433,-9.132360458,1
136,645,11.74478722,-10.58737659,1
136,661,10.71499348,-10.51616383,1
136,677,10.42816925,-10.59022808,1
136,693,10.3582325,-10.9467535,1
136,709,11.14795494,-10.27642918,1
136,725,11.29597759,-10.16535187,1
136,741,10.05951405,-10.29442215,1
136,757,9.329242706,-10.49481106,1
136,773,10.04697609,-10.20466232,1
136,789,10.52519608,-10.40721989,1
136,805,11.41413021,-10.46540451,1
136,821,10.36540222,-9.061681747,1
136,837,10.37869072,-10.72735023,1
136,853,NaN,NaN,2
136,869,4.042790413,-6.147622108,1
136,885,7.272156715,-9.694290161,1
136,901,7.352275848,-11.90239239,1
136,917,6.901334286,-10.55368996,1
136,933,6.459157944,-10.51292038,1
136,949,6.610889912,-8.879076958,1
136,965,6.435743809,-8.516497612,1
136,981,5.912069798,-8.157608986,1
136,997,5.795767307,-8.011574745,1
136,1013,5.832767963,-7.796920776,1
136,1029,5.481531143,-6.847654819,1
136,1045,5.161576271,-6.160023212,1
136,1061,4.56714344,-7.235702991,1
136,1077,3.972127914,-7.280127048,1
136,1093,3.365053892,-7.666491508,1
136,1109,1.839128256,-7.99759388,1
136,1125,1.047958851,-8.836616516,1
136,1141,1.472110391,-7.836567879,1
136,1157,1.550455213,-7.607245445,1
136,1173,0.9580849409,-8.798143387,1
136,1189,0.3996353149,-7.873416424,1
136,1205,NaN,NaN,2
136,1221,NaN,NaN,2
136,1237,0.09100472927,-8.151609421,1
136,1253,-0.1989941448,-7.432685852,1
136,1269,-0.5991635323,-6.49473238,1
136,1285,-1.414598942,-5.563630104,1
152,21,NaN,NaN,2
152,37,14.15556145,9.581577301,1
152,53,14.62329865,10.44931221,1
152,69,15.05314445,11.05800438,1
152,85,15.69835472,9.656244278,1
152,101,15.92471218,10.18495464,1
152,117,16.40467644,10.29059601,1
152,133,16.91089439,9.243476868,1
152,149,17.69329453,7.419061184,1
152,165,16.9316864,5.718641758,1
152,181,16.90574265,4.681671143,1
152,197,16.63586426,4.854173183,1
152,213,16.45603752,5.451748848,1
152,229,NaN,NaN,2
152,245,NaN,NaN,2
152,261,NaN,NaN,2
152,277,16.80046844,1.22376895,1
152,293,15.74334145,3.117792606,1
152,309,NaN,NaN,2
152,325,18.33711433,1.899651766,1
152,341,17.34633827,1.152003288,1
152,357,NaN,NaN,2
152,373,17.71788406,0.168228209,1
152,389,NaN,NaN,2
152,405,16.37869835,-1.827179909,1
152,421,16.06879425,-3.612934113,1
152,437,15.47619057,-4.439537048,1
152,453,NaN,NaN,2
152,469,15.20053101,-5.619467258,1
152,485,15.30545712,-6.428059101,1
152,501,15.27274704,-6.710214615,1
152,517,NaN,NaN,2
152,533,14.08703899,-7.738433838,1
152,549,13.88757515,-8.365855217,1
152,565,13.36754608,-8.701245308,1
152,581,13.36171722,-9.817830086,1
152,597,14.4255867,-9.346853256,1
152,613,NaN,NaN,2
152,629,12.46482849,-8.557097435,1
152,645,11.21361923,-9.9487257,1
152,661,10.65804005,-11.11582375,1
152,677,10.71541595,-11.12896061,1
152,693,10.45420933,-11.3253603,1
152,709,10.98956585,-11.25880814,1
152,725,11.12222099,-11.04439831,1
152,741,10.50920296,-10.646698,1
152,757,10.27889347,-11.00425434,1
152,773,10.41436005,-11.08541393,1
152,789,11.12775517,-11.12569618,1
152,805,11.86300468,-11.51849174,1
152,821,9.321782112,-9.525507927,1
152,837,9.215658188,-10.75668144,1
152,853,NaN,NaN,2
152,869,NaN,NaN,2
152,885,NaN,NaN,2
152,901,8.25060463,-13.11162949,1
152,917,8.220470428,-10.93078613,1
152,933,6.654848099,-10.81663227,1
152,949,6.364647388,-9.288858414,1
152,965,7.082750797,-9.378011703,1
152,981,6.231554031,-8.695819855,1
152,997,5.213977814,-8.557974815,1
152,1013,NaN,NaN,2
152,1029,4.780427933,-7.800619125,1
152,1045,5.077860355,-6.283580303,1
152,1061,NaN,NaN,2
152,1077,3.882435799,-7.304191589,1
152,1093,2.635426044,-7.046308041,1
152,1109,1.721277475,-6.960922718,1
152,1125,1.172373772,-7.407721996,1
152,1141,NaN,NaN,2
152,1157,0.6157878637,-7.607996941,1
152,1173,NaN,NaN,2
152,1189,-0.2229350954,-7.211245537,1
152,1205,-0.05523345619,-7.223368645,1
152,1221,0.321724236,-7.298632145,1
152,1237,-0.01707528532,-8.056727409,1
152,1253,-0.6000717878,-7.556285858,1
152,1269,-1.298394442,-6.219409943,1
152,1285,NaN,NaN,2
168,21,13.77304268,8.167752266,1
168,37,14.06583691,10.97261047,1
168,53,14.31552601,10.34742832,1
168,69,15.89504051,11.29498672,1
168,85,16.64883804,10.87932587,1
168,101,16.16280937,9.730979919,1
168,117,16.91268349,9.193832397,1
168,133,17.41581726,9.103495598,1
168,149,17.85607719,7.539813042,1
168,165,17.85831451,6.762423515,1
168,181,17.44170952,7.001936436,1
168,197,17.46090317,6.344573021,1
168,213,17.24191093,5.708752155,1
168,229,17.02953339,5.437928677,1
168,245,16.75084686,4.39667654,1
168,261,16.76976395,2.998139858,1
168,277,16.643116,2.342047215,1
168,293,17.07700157,3.793842793,1
168,309,17.1006794,3.729456425,1
168,325,17.47325516,2.639211178,1
168,341,18.0314312,1.376897812,1
