PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 16, filenames: A:[16]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[17]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1269,0.03810179234,-4.737846851,1
40,1285,-0.2586038113,-4.727842808,1
56,21,10.25268555,-0.474804163,1
56,37,9.531337738,1.763209581,1
56,53,7.933803082,2.993423939,1
56,69,8.195778847,2.514323711,1
56,85,8.815600395,2.324398279,1
56,101,NaN,NaN,2
56,117,9.196637154,1.73437047,1
56,133,NaN,NaN,2
56,149,5.093112946,0.7865849733,1
56,165,5.817903996,0.1405507177,1
56,181,6.553482056,-0.4114839137,1
56,197,7.320244312,0.4124873877,1
56,213,8.046615601,0.3355513811,1
56,229,NaN,NaN,2
56,245,8.607979774,0.7350857258,1
56,261,8.791427612,0.5882239938,1
56,277,8.80284977,0.6041392088,1
56,293,8.661905289,0.1943123788,1
56,309,8.8117342,-1.140138745,1
56,325,8.284368515,-1.002706528,1
56,341,7.098402977,-0.5190695524,1
56,357,7.376329422,-0.4555775821,1
56,373,7.156890869,-0.3889397979,1
56,389,6.844711781,-0.2826359272,1
56,405,7.320755005,-0.6341446638,1
56,421,6.689371586,-1.607608914,1
56,437,6.923039436,-1.477335572,1
56,453,7.208546162,-1.026041031,1
56,469,8.089255333,-0.2777409554,1
56,485,8.678070068,-3.727494478,1
56,501,6.149316311,-4.122436047,1
56,517,NaN,NaN,2
56,533,8.976991653,-2.449454546,1
56,549,10.19570541,-3.189885616,1
56,565,11.22969151,-4.299017429,1
56,581,11.47063637,-4.618876934,1
56,597,11.23358727,-4.602638245,1
56,613,10.86487579,-5.195440292,1
56,629,10.11585045,-5.695953846,1
56,645,9.446738243,-6.305353642,1
56,661,8.738156319,-6.824174404,1
56,677,8.487035751,-7.295056343,1
56,693,8.965947151,-6.847885132,1
56,709,6.924657345,-7.045877457,1
56,725,5.984220028,-6.939567566,1
56,741,5.858088493,-5.655206203,1
56,757,5.672914505,-4.625026703,1
56,773,6.535220623,-5.830892086,1
56,789,NaN,NaN,2
56,805,4.636145115,-7.658192158,1
56,821,5.503025055,-7.882907867,1
56,837,5.263939857,-8.09141922,1
56,853,4.816014767,-7.702142239,1
56,869,4.313858986,-6.984334469,1
56,885,4.477800846,-7.255065918,1
56,901,4.309337139,-8.106380463,1
56,917,4.008781433,-7.259456635,1
56,933,3.854516983,-6.380992413,1
56,949,3.883737087,-6.840816975,1
56,965,3.18769455,-7.616532803,1
56,981,2.297537088,-8.124795914,1
56,997,1.487948895,-8.243565559,1
56,1013,1.30684185,-7.671198368,1
56,1029,1.650370955,-6.926816463,1
56,1045,2.858886003,-6.223342896,1
56,1061,2.638997793,-5.976553917,1
56,1077,1.798847795,-6.442185402,1
56,1093,1.475270391,-6.462352276,1
56,1109,1.169744372,-6.363951683,1
56,1125,0.2062122226,-6.380783081,1
56,1141,-0.1228043586,-6.742191792,1
56,1157,-0.2069323063,-6.294607162,1
56,1173,0.4604073167,-6.907203674,1
56,1189,1.170094728,-5.888844013,1
56,1205,0.3555645943,-5.693924904,1
56,1221,-0.890159905,-5.451489925,1
56,1237,NaN,NaN,2
56,1253,NaN,NaN,2
56,1269,-0.8513580561,-4.913148403,1
56,1285,NaN,NaN,2
72,21,10.16702747,-0.3494002819,1
72,37,9.595244408,5.087249279,1
72,53,7.864590645,4.124616623,1
72,69,7.902692795,4.06276989,1
72,85,8.03068161,2.395410061,1
72,101,9.81760788,1.982537508,1
72,117,8.050671577,2.815640211,1
72,133,7.181895256,2.276354313,1
72,149,6.734995842,0.290466547,1
72,165,7.050426006,0.6752151251,1
72,181,NaN,NaN,2
72,197,8.766876221,0.6524086595,1
72,213,8.912394524,1.009781837,1
72,229,9.002555847,-0.06231346726,1
72,245,NaN,NaN,2
72,261,8.604604721,0.3349068761,1
72,277,8.451102257,0.6370582581,1
72,293,8.420313835,-0.01402613521,1
72,309,8.008761406,-1.575764894,1
72,325,7.82741642,-1.417577863,1
72,341,NaN,NaN,2
72,357,NaN,NaN,2
72,373,NaN,NaN,2
72,389,7.001870155,-0.7726794481,1
72,405,7.040043831,-1.217707872,1
72,421,NaN,NaN,2
72,437,7.674322128,-2.213742495,1
72,453,8.094155312,-1.014345646,1
72,469,NaN,NaN,2
72,485,8.759778023,-6.630605221,1
72,501,8.511465073,-4.33418417,1
72,517,8.849716187,-3.274000645,1
72,533,10.40701771,-2.260392427,1
72,549,10.41883183,-4.411290646,1
72,565,11.47238064,-3.84488678,1
72,581,12.08466911,-4.14654541,1
72,597,12.14867783,-4.130226612,1
72,613,11.82364464,-4.92884016,1
72,629,10.63611031,-5.195437908,1
72,645,9.451375961,-7.226867676,1
72,661,NaN,NaN,2
72,677,7.900021553,-7.601008892,1
72,693,9.163953781,-6.790365696,1
72,709,7.312154293,-6.651014805,1
72,725,6.740055561,-6.120578289,1
72,741,6.453595638,-5.377244949,1
72,757,5.718272209,-5.009356976,1
72,773,7.304161072,-6.408194065,1
72,789,7.003270149,-7.05077076,1
72,805,6.891225815,-7.451915264,1
72,821,6.480149269,-8.144940376,1
72,837,5.528022766,-8.557560921,1
72,853,5.058256626,-8.354505539,1
72,869,NaN,NaN,2
72,885,4.785163403,-9.33174324,1
72,901,4.150244236,-8.785367966,1
72,917,4.09416151,-7.805071831,1
72,933,4.170658112,-6.339138985,1
72,949,3.395766258,-6.587124825,1
72,965,2.71167469,-7.700825214,1
72,981,2.556826115,-7.672644615,1
72,997,1.742741823,-7.991661072,1
72,1013,0.6530457735,-7.591799736,1
72,1029,0.6549010277,-6.947935104,1
72,1045,1.614535809,-6.406188488,1
72,1061,1.913128972,-6.307900906,1
72,1077,NaN,NaN,2
72,1093,1.817476153,-5.968234062,1
72,1109,1.32107687,-5.966441631,1
72,1125,0.5985212326,-6.055831909,1
72,1141,0.2337263525,-6.578512192,1
72,1157,0.209549576,-5.872187138,1
72,1173,0.2706273794,-5.440557957,1
72,1189,0.6273376346,-5.101591587,1
72,1205,0.1373460889,-5.206343651,1
72,1221,-0.5263541341,-5.723940372,1
72,1237,NaN,NaN,2
72,1253,NaN,NaN,2
72,1269,-0.7388756275,-5.518306255,1
72,1285,NaN,NaN,2
88,21,8.788600922,3.356696129,1
88,37,9.065048218,5.495609283,1
88,53,10.01199627,5.350582123,1
88,69,8.893783569,4.835957527,1
88,85,8.080270767,2.620989323,1
88,101,8.597082138,2.038263321,1
88,117,8.211147308,3.252639294,1
88,133,8.081290245,2.483342648,1
88,149,7.773438931,0.2015715837,1
88,165,NaN,NaN,2
88,181,NaN,NaN,2
88,197,9.643271446,0.3030582666,1
88,213,8.638566017,0.8509199619,1
88,229,8.81456089,0.1095651388,1
88,245,NaN,NaN,2
88,261,8.670739174,0.1257685125,1
88,277,8.621792793,0.663145721,1
88,293,8.485239983,0.1036499739,1
88,309,NaN,NaN,2
88,325,7.527028084,-2.321276426,1
88,341,NaN,NaN,2
88,357,NaN,NaN,2
88,373,6.780005455,0.205126524,1
88,389,6.886777878,-1.574050188,1
88,405,7.353221893,-1.650164366,1
88,421,7.540709496,-2.494724512,1
88,437,7.981183052,-2.143667221,1
88,453,8.705991745,-0.8915287256,1
88,469,NaN,NaN,2
88,485,NaN,NaN,2
88,501,9.794184685,-4.832948685,1
88,517,10.44421673,-4.439381599,1
88,533,10.34895897,-3.039669037,1
88,549,10.86544323,-4.013768196,1
88,565,11.55820942,-3.855755329,1
88,581,12.34843159,-4.068741322,1
88,597,12.61180973,-4.382763386,1
88,613,12.02766228,-4.53835392,1
88,629,10.69270706,-5.446421623,1
88,645,9.455572128,-7.438071728,1
88,661,NaN,NaN,2
88,677,7.74661541,-6.743162155,1
88,693,7.997979164,-6.157565117,1
88,709,7.825377464,-6.576148033,1
88,725,7.334414005,-6.30546999,1
88,741,6.7560606,-5.787610054,1
88,757,6.987245083,-5.424616337,1
88,773,7.009902,-6.687703133,1
88,789,6.551277161,-7.561179638,1
88,805,6.341275692,-7.882213116,1
88,821,6.621617317,-8.549135208,1
88,837,NaN,NaN,2
88,853,5.01121521,-8.727237701,1
88,869,5.031168461,-7.81679821,1
88,885,NaN,NaN,2
88,901,3.996258259,-9.409414291,1
88,917,3.813970804,-8.428924561,1
88,933,4.246150017,-6.904114723,1
88,949,3.396900177,-6.910254955,1
88,965,2.770349264,-7.746993542,1
88,981,2.904534817,-8.297485352,1
88,997,2.247847319,-7.480189323,1
88,1013,1.526380301,-7.37112093,1
88,1029,NaN,NaN,2
88,1045,NaN,NaN,2
88,1061,1.365123868,-5.380678654,1
88,1077,1.384465814,-6.088387012,1
88,1093,0.7561805844,-6.250574589,1
88,1109,0.4244132042,-6.197630405,1
88,1125,0.7212997675,-5.785057545,1
88,1141,0.635629952,-5.666985989,1
88,1157,0.8034809828,-5.532974243,1
88,1173,0.4208271503,-5.340376854,1
88,1189,-0.08563935757,-4.571876049,1
88,1205,-0.2836978734,-5.271521091,1
88,1221,-0.2938711941,-5.589297771,1
88,1237,-0.1082106382,-5.496357441,1
88,1253,-0.130042851,-5.664684296,1
88,1269,-0.3397648036,-5.573452473,1
88,1285,-0.7048377395,-5.013352871,1
104,21,8.473060608,4.872468472,1
104,37,9.314130783,5.517683983,1
104,53,9.849884033,5.331799507,1
104,69,9.401661873,4.891453266,1
104,85,8.723604202,3.256677151,1
104,101,8.544052124,2.673655033,1
104,117,NaN,NaN,2
104,133,9.104520798,2.991413593,1
104,149,9.854773521,2.464048862,1
104,165,11.60743904,1.851944447,1
104,181,9.850896835,1.340900064,1
104,197,NaN,NaN,2
104,213,8.042954445,0.8644156456,1
104,229,8.816894531,0.5900701284,1
104,245,8.897729874,0.03124813735,1
104,261,9.042064667,0.5856417418,1
104,277,8.696251869,0.407794863,1
104,293,8.049227715,0.09372992814,1
104,309,7.708747864,-0.2475838661,1
104,325,NaN,NaN,2
104,341,7.655973434,-1.474246144,1
104,357,NaN,NaN,2
104,373,7.311579227,-0.03730404377,1
104,389,6.663941383,-2.395680428,1
104,405,7.519062042,-2.303246021,1
104,421,7.700064659,-2.404291868,1
104,437,8.446941376,-1.925069094,1
104,453,NaN,NaN,2
104,469,9.096057892,-3.768244505,1
104,485,NaN,NaN,2
104,501,9.795775414,-4.535336494,1
104,517,10.15737724,-4.843663216,1
104,533,10.73796654,-4.904860973,1
104,549,10.78968716,-3.705471992,1
104,565,12.00783634,-3.92881012,1
104,581,11.70881271,-4.336091995,1
104,597,11.41949081,-4.917643547,1
104,613,11.17353058,-4.366744041,1
104,629,10.62085819,-6.516467571,1
104,645,9.71579361,-6.403250694,1
104,661,9.008230209,-6.45937109,1
104,677,8.594408035,-5.773777962,1
104,693,8.154729843,-5.648174286,1
104,709,7.816113472,-6.522330284,1
104,725,7.558176994,-6.706170082,1
104,741,7.338304996,-6.328427315,1
104,757,7.845950603,-6.120587349,1
104,773,7.826223373,-6.884234428,1
104,789,7.032237053,-7.703275204,1
104,805,6.294326305,-8.032958984,1
104,821,NaN,NaN,2
104,837,NaN,NaN,2
104,853,4.939375877,-8.710968971,1
104,869,4.872484207,-8.241171837,1
104,885,4.880661011,-8.562498093,1
104,901,4.411949158,-7.607892513,1
104,917,3.782330751,-7.816596508,1
104,933,3.41847229,-7.970578671,1
104,949,3.739562035,-7.249750614,1
104,965,NaN,NaN,2
104,981,NaN,NaN,2
104,997,3.618596315,-7.819081783,1
104,1013,2.152749538,-7.602128506,1
104,1029,0.8075845242,-7.788504601,1
104,1045,0.9913598299,-8.198236465,1
104,1061,1.159248114,-6.378790379,1
104,1077,1.381315708,-6.322453022,1
104,1093,0.8235000968,-6.435509682,1
104,1109,0.5218373537,-7.144089699,1
104,1125,1.171959519,-6.868132591,1
104,1141,NaN,NaN,2
104,1157,NaN,NaN,2
104,1173,0.4206720293,-5.641032696,1
104,1189,-0.005939021707,-6.820608139,1
104,1205,-0.06326070428,-5.872968197,1
104,1221,0.1488233805,-5.596892357,1
104,1237,0.5532426238,-5.634635448,1
104,1253,0.2336134017,-5.581539154,1
104,1269,-0.2552073002,-5.622797489,1
104,1285,-0.5350761414,-5.971552849,1
120,21,7.548487663,3.872270346,1
120,37,8.216403961,5.456778049,1
120,53,10.77259541,6.298768997,1
120,69,10.65499115,5.967555046,1
120,85,10.22136497,4.548613548,1
120,101,10.65076256,2.359130383,1
120,117,10.82050991,4.477274895,1
120,133,9.380645752,4.376101971,1
120,149,10.09417343,2.849351406,1
120,165,10.78901482,2.139232159,1
120,181,NaN,NaN,2
120,197,NaN,NaN,2
120,213,8.329627991,0.3921627402,1
120,229,9.016399384,1.415262699,1
120,245,NaN,NaN,2
120,261,9.599222183,0.681984067,1
120,277,NaN,NaN,2
120,293,9.180565834,0.2019608766,1
120,309,8.874328613,-0.1512794495,1
120,325,10.82525539,-0.7891970277,1
120,341,8.332006454,-2.666306496,1
120,357,8.975856781,-2.109812737,1
120,373,8.072942734,-0.5587025285,1
120,389,NaN,NaN,2
120,405,7.126457214,-2.514368534,1
120,421,8.696521759,-1.482369184,1
120,437,10.48443794,-1.92888093,1
120,453,11.32234669,-2.198701143,1
120,469,10.65821362,-2.500594139,1
120,485,9.595535278,-2.996504307,1
120,501,8.784912109,-3.763373852,1
120,517,NaN,NaN,2
120,533,NaN,NaN,2
120,549,11.33912468,-4.093535423,1
120,565,12.12368488,-4.247025013,1
120,581,12.08124352,-5.082522869,1
120,597,11.83728027,-5.665335655,1
120,613,12.18502331,-6.117630005,1
120,629,11.80226803,-5.772969723,1
120,645,11.92402077,-5.291049957,1
120,661,10.33038139,-5.452939987,1
120,677,9.50480938,-5.198705673,1
120,693,8.875154495,-5.236260414,1
120,709,8.545336723,-6.607306957,1
120,725,8.199901581,-8.167619705,1
120,741,7.952961922,-8.444194794,1
120,757,8.114884377,-7.143396378,1
120,773,8.006121635,-7.24104929,1
120,789,7.629031658,-7.580129623,1
120,805,7.242669582,-8.002202988,1
120,821,7.255311012,-8.384149551,1
120,837,5.666284561,-8.571743011,1
120,853,4.927404404,-8.381763458,1
120,869,4.645772457,-8.36545372,1
120,885,4.309805393,-8.638496399,1
120,901,4.329937458,-7.714900017,1
120,917,3.934874773,-7.713780403,1
120,933,NaN,NaN,2
120,949,3.255829096,-7.813230038,1
120,965,3.605302811,-7.326556206,1
120,981,3.500134706,-8.183439255,1
120,997,NaN,NaN,2
120,1013,2.464321375,-7.415663242,1
120,1029,1.93484664,-7.119699478,1
120,1045,1.049107194,-5.932950974,1
120,1061,0.7846657634,-6.836720467,1
120,1077,0.6241205335,-7.539059639,1
120,1093,0.5911151171,-7.278263569,1
120,1109,0.4932966232,-6.834963799,1
120,1125,1.317192316,-7.087815285,1
120,1141,NaN,NaN,2
120,1157,NaN,NaN,2
120,1173,0.5238830447,-6.010865211,1
120,1189,-0.313988477,-6.765212059,1
120,1205,-0.1875107884,-6.688108444,1
120,1221,0.5166671276,-5.769952774,1
120,1237,0.6608266234,-5.638264179,1
120,1253,0.4884768128,-5.820363998,1
120,1269,0.4555804133,-6.056760311,1
120,1285,-0.2301776409,-6.267134666,1
136,21,NaN,NaN,2
136,37,8.435106277,6.861977577,1
136,53,NaN,NaN,2
136,69,10.35452843,5.980922699,1
136,85,9.202295303,3.999962807,1
136,101,8.843810081,2.380260706,1
136,117,NaN,NaN,2
136,133,9.242453575,4.372767925,1
136,149,9.944933891,2.260205507,1
136,165,9.449350357,2.534445047,1
136,181,NaN,NaN,2
136,197,NaN,NaN,2
136,213,NaN,NaN,2
136,229,8.524346352,0.5398545265,1
136,245,9.815677643,0.9444768429,1
136,261,10.27953911,0.2968146801,1
136,277,11.00434685,0.3280202746,1
136,293,NaN,NaN,2
136,309,12.06197548,-0.05795446783,1
136,325,11.66828918,-1.601572037,1
136,341,8.510193825,-2.900974512,1
136,357,8.703761101,-1.137014866,1
136,373,9.147336006,-1.382547379,1
136,389,9.127749443,-2.164302826,1
136,405,NaN,NaN,2
136,421,10.3819809,-1.851220608,1
136,437,NaN,NaN,2
136,453,NaN,NaN,2
136,469,NaN,NaN,2
136,485,10.5562582,-3.354196072,1
136,501,10.12086487,-3.494581461,1
136,517,10.3874445,-3.846123219,1
136,533,10.98096561,-3.973351717,1
136,549,11.7408123,-4.155481339,1
136,565,12.142313,-4.764318466,1
136,581,12.41082287,-5.14478159,1
136,597,13.00287437,-6.398152351,1
136,613,13.18557549,-6.621387959,1
136,629,12.01758194,-5.896035194,1
136,645,12.43319702,-5.34932518,1
136,661,12.10847473,-5.250326633,1
136,677,10.90705967,-5.216483116,1
136,693,9.946028709,-5.617432117,1
136,709,9.613613129,-7.127661705,1
136,725,9.417038918,-9.229542732,1
136,741,8.796736717,-9.545702934,1
136,757,8.798480034,-9.002735138,1
136,773,8.797626495,-7.794766903,1
136,789,NaN,NaN,2
136,805,8.033935547,-8.002849579,1
136,821,7.568888187,-8.729949951,1
136,837,6.109127045,-8.260117531,1
136,853,4.772423744,-7.781226158,1
136,869,4.481688499,-8.749817848,1
136,885,4.021426201,-8.817378044,1
136,901,3.900839567,-7.946956635,1
136,917,4.033563614,-7.534293175,1
136,933,3.97932148,-8.127519608,1
136,949,4.088726521,-7.872596741,1
136,965,3.846993685,-7.369608879,1
136,981,3.271367788,-7.509949684,1
136,997,2.951420307,-7.561771393,1
136,1013,2.053063393,-7.128932953,1
136,1029,1.518491983,-6.448616028,1
136,1045,0.9631633759,-6.312543869,1
136,1061,0.554082334,-5.52746582,1
136,1077,0.6659297943,-5.98238802,1
136,1093,1.064550877,-7.005303383,1
136,1109,0.9685639739,-6.837691784,1
136,1125,0.9359009266,-6.26723814,1
136,1141,0.9036687613,-4.991297722,1
136,1157,0.6689236164,-5.835823059,1
136,1173,-0.1223118603,-7.230396271,1
136,1189,-0.7145120502,-7.27268219,1
136,1205,-0.460172683,-6.841558456,1
136,1221,1.164342642,-7.63218832,1
136,1237,0.7505195141,-6.208402157,1
136,1253,0.2793343067,-5.982365131,1
136,1269,0.8966342807,-6.005183697,1
136,1285,0.5483632088,-6.332379341,1
152,21,8.204371452,1.517472982,1
152,37,9.866368294,6.734204292,1
152,53,9.500394821,6.637900829,1
152,69,9.097447395,5.031581879,1
152,85,8.751164436,2.863820314,1
152,101,8.913860321,2.845321655,1
152,117,9.482721329,2.936506987,1
152,133,9.097478867,3.908517838,1
152,149,NaN,NaN,2
152,165,11.52795506,5.180223465,1
152,181,9.504745483,4.441310883,1
152,197,NaN,NaN,2
152,213,6.488482475,0.8357236385,1
152,229,7.768348694,0.7493151426,1
152,245,8.650051117,1.652448058,1
152,261,9.46773243,0.7415166497,1
152,277,9.91587925,0.275462985,1
152,293,9.737264633,0.5766285658,1
152,309,9.825157166,-0.03981555998,1
152,325,NaN,NaN,2
152,341,NaN,NaN,2
152,357,11.55354309,-1.163163304,1
152,373,11.28417301,-1.545399308,1
152,389,11.76443386,-1.715711594,1
152,405,10.06846333,-2.511081457,1
152,421,9.517150879,-1.992353678,1
152,437,9.06447506,-1.87688446,1
152,453,10.37623596,-2.845268011,1
152,469,11.46080494,-3.663602114,1
152,485,12.01043701,-3.124866724,1
152,501,12.0902729,-3.499081135,1
152,517,11.44151688,-5.375632286,1
152,533,11.65143204,-4.217571735,1
152,549,12.2165947,-4.252777576,1
152,565,12.76843166,-5.098176956,1
152,581,13.15277958,-5.081035614,1
152,597,13.57053185,-6.258884907,1
152,613,12.30366516,-6.526292324,1
152,629,11.57629013,-6.125722885,1
152,645,11.66810608,-5.959933758,1
152,661,11.89671612,-6.087242126,1
152,677,12.00649166,-7.460281372,1
152,693,10.50008965,-7.158182144,1
152,709,9.603878021,-8.200113297,1
152,725,9.593612671,-9.285209656,1
152,741,9.537766457,-9.486045837,1
152,757,9.517202377,-9.779678345,1
152,773,9.059427261,-7.998677254,1
152,789,8.950214386,-7.88557148,1
152,805,8.425919533,-8.228431702,1
152,821,7.728610992,-8.57970047,1
152,837,5.338978291,-7.898962975,1
152,853,NaN,NaN,2
152,869,4.513010502,-8.955747604,1
152,885,4.755993366,-8.911863327,1
152,901,3.857717037,-7.508566856,1
152,917,3.607339621,-7.130479336,1
152,933,3.78544116,-7.793365955,1
152,949,3.737344742,-7.687270164,1
152,965,3.541810274,-7.55209589,1
152,981,3.345058441,-7.198983669,1
152,997,3.0765872,-6.962653637,1
152,1013,2.17607379,-7.263929844,1
152,1029,1.668467522,-6.076254845,1
152,1045,1.191133738,-6.779354095,1
152,1061,0.5660354495,-5.735270977,1
152,1077,0.6493452787,-5.25526619,1
152,1093,1.006033659,-8.224375725,1
152,1109,1.25349021,-7.887535095,1
152,1125,1.280079126,-6.95576334,1
152,1141,NaN,NaN,2
152,1157,0.3774757981,-6.463983059,1
152,1173,0.3203992844,-7.453311443,1
152,1189,0.183278054,-8.920331001,1
152,1205,0.5317941904,-5.775547028,1
152,1221,1.668104649,-5.892735481,1
152,1237,1.505331039,-5.830332756,1
152,1253,0.2912060618,-5.500967979,1
152,1269,0.5236126184,-5.838848591,1
152,1285,-0.05026036501,-6.157561302,1
168,21,9.648200989,4.672867775,1
168,37,8.294059753,4.56344223,1
168,53,8.900119781,5.633719444,1
168,69,8.865650177,4.979149342,1
168,85,8.745220184,3.068224907,1
168,101,8.64898777,3.12321496,1
168,117,9.36365509,3.576353073,1
168,133,9.891997337,4.43561554,1
168,149,9.948589325,3.96876812,1
168,165,10.39344215,4.232439041,1
168,181,9.69056797,3.898921251,1
168,197,10.37121487,3.912942886,1
168,213,7.468755722,1.214560151,1
168,229,8.517764091,1.27341485,1
168,245,9.124602318,1.497825623,1
168,261,9.522029877,0.5919380784,1
