PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 2, filenames: A:[2]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[3]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
56,69,-9.6105299,-1.103489637,1
56,85,NaN,NaN,2
56,101,-4.696676731,-0.655203104,1
56,117,-3.508500576,-1.328135371,1
56,133,-3.577507496,-1.700987101,1
56,149,-3.510169506,-1.498654842,1
56,165,-4.116406918,-1.437150359,1
56,181,NaN,NaN,2
56,197,-5.745873451,-0.9935970306,1
56,213,-5.430693626,-2.191145182,1
56,229,-3.440394163,-0.9548973441,1
56,245,NaN,NaN,2
56,261,NaN,NaN,2
56,277,-6.00185585,2.234359741,1
56,293,-6.756309509,2.800434113,1
56,309,NaN,NaN,2
56,325,-0.2656030655,7.124033928,1
56,341,NaN,NaN,2
56,357,-3.687809467,6.063279152,1
56,373,-3.613533735,0.1105679274,1
56,389,-6.603020668,4.597446918,1
56,405,-0.1839212477,1.976348162,1
56,421,-0.1626418531,0.1577284932,1
56,437,-0.1736409366,1.464725018,1
56,453,-0.5147349238,3.20810914,1
56,469,-0.5762604475,3.706897736,1
56,485,-0.2798210382,2.759094,1
56,501,0.006895720959,5.286885262,1
56,517,0.3914570808,5.968645573,1
56,533,-0.02244791389,3.8481462,1
56,549,-0.06881551445,1.796344519,1
56,565,NaN,NaN,2
56,581,NaN,NaN,2
56,597,-0.16778934,1.696501136,1
56,613,-0.2026226819,2.566833258,1
56,629,-0.3269907236,4.244101524,1
56,645,NaN,NaN,2
56,661,-2.039494276,4.729951859,1
56,677,-1.744880557,1.979434252,1
56,693,-1.415897012,1.63142252,1
56,709,-1.455016971,2.078354359,1
56,725,-0.567011416,1.285814881,1
56,741,NaN,NaN,2
56,757,-1.883947968,2.705816269,1
56,773,-2.453182697,2.498078108,1
56,789,NaN,NaN,2
56,805,-8.160923958,2.59162879,1
56,821,0.145622313,2.696584463,1
56,837,0.6224776506,1.042791247,1
56,853,-6.001789093,4.567354679,1
56,869,-8.169363976,5.872761726,1
56,885,NaN,NaN,2
56,901,-9.407954216,6.300403595,1
56,917,-11.24702263,3.478572845,1
56,933,-13.26803017,2.079048634,1
56,949,NaN,NaN,2
56,965,-2.829645157,1.559164047,1
56,981,-8.756380081,8.523561478,1
56,997,-6.983475208,8.463973045,1
56,1013,-7.115107536,12.22050667,1
56,1029,-7.083762169,11.6542244,1
56,1045,-9.238628387,7.152413368,1
56,1061,NaN,NaN,2
56,1077,-12.24054432,9.193118095,1
56,1093,-10.00595951,13.89164925,1
56,1109,-9.832607269,10.49518681,1
56,1125,-11.12292671,1.755000114,1
56,1141,NaN,NaN,2
56,1157,-0.9862707853,2.244520187,1
56,1173,3.276702642,4.638944626,1
56,1189,-1.997530937,12.57548523,1
56,1205,-8.624248505,13.4774847,1
56,1221,0.7341632843,6.336236,1
56,1237,16.51710129,-4.645171642,1
56,1253,12.51470947,-11.60217094,1
56,1269,NaN,NaN,2
56,1285,NaN,NaN,2
72,21,-2.360066414,0.966455698,1
72,37,-4.351246834,-0.9409852028,1
72,53,NaN,NaN,2
72,69,NaN,NaN,2
72,85,NaN,NaN,2
72,101,-5.805206299,-1.054509044,1
72,117,-4.261529446,-1.371815085,1
72,133,-2.556548595,-1.773039341,1
72,149,-1.612929583,-1.523044348,1
72,165,-1.759782314,-1.9080199,1
72,181,-3.127528191,-1.441256166,1
72,197,-3.750550508,-2.460290194,1
72,213,NaN,NaN,2
72,229,NaN,NaN,2
72,245,NaN,NaN,2
72,261,NaN,NaN,2
72,277,-5.481543064,3.101089478,1
72,293,-5.823835373,4.820808411,1
72,309,-5.259006023,3.674150944,1
72,325,-3.814801216,2.684345961,1
72,341,-2.64661622,7.386916637,1
72,357,-3.029710531,0.09709912539,1
72,373,-0.6617241502,-0.5164845586,1
72,389,NaN,NaN,2
72,405,NaN,NaN,2
72,421,-0.4420731366,2.105763435,1
72,437,NaN,NaN,2
72,453,0.1612933278,3.608116627,1
72,469,0.01818576455,4.573524475,1
72,485,-0.1748165488,3.808813572,1
72,501,NaN,NaN,2
72,517,NaN,NaN,2
72,533,-0.4412255585,4.287139416,1
72,549,NaN,NaN,2
72,565,NaN,NaN,2
72,581,-0.4310725331,2.217532873,1
72,597,-0.230314061,2.724050045,1
72,613,0.1251235306,2.790563583,1
72,629,0.3383742273,4.681133747,1
72,645,-0.05717560649,2.719717026,1
72,661,-0.6511996388,4.024027824,1
72,677,-1.063050032,2.273855448,1
72,693,-0.5903346539,1.582687497,1
72,709,-0.9672555923,1.776594639,1
72,725,-1.134262919,1.349993825,1
72,741,-1.688421488,2.866292,1
72,757,-2.146123886,3.690416098,1
72,773,-2.417622566,3.421544552,1
72,789,-2.646332264,2.297967196,1
72,805,-5.72628212,3.134157896,1
72,821,-8.157850266,1.726756096,1
72,837,0.106957227,3.432690382,1
72,853,-1.769603968,2.19751358,1
72,869,-5.379364967,5.02899456,1
72,885,-8.786176682,9.399249077,1
72,901,-8.80857563,6.861527443,1
72,917,-10.81467438,2.301073551,1
72,933,-10.59490299,3.009006023,1
72,949,-8.869854927,3.499392986,1
72,965,-3.498821259,1.585417747,1
72,981,-6.854856491,1.430733204,1
72,997,-7.371126652,8.210927963,1
72,1013,-8.09171772,10.44656372,1
72,1029,-8.326887131,12.84310246,1
72,1045,-9.232772827,16.16100121,1
72,1061,-15.81574059,12.80755043,1
72,1077,-14.61026192,9.052631378,1
72,1093,-11.36907578,13.78317261,1
72,1109,-10.35302734,13.90633011,1
72,1125,-12.82059097,14.81567383,1
72,1141,NaN,NaN,2
72,1157,-0.1392145157,3.864974976,1
72,1173,0.2634372711,5.136167049,1
72,1189,-7.775167465,12.64705276,1
72,1205,-8.143451691,13.5841465,1
72,1221,0.5088057518,5.884681702,1
72,1237,2.474569321,-2.967465878,1
72,1253,1.574151993,0.921037674,1
72,1269,-17.61795425,15.71660519,1
72,1285,NaN,NaN,2
88,21,NaN,NaN,2
88,37,NaN,NaN,2
88,53,-6.98354435,-1.084484339,1
88,69,-5.537133694,-2.586513758,1
88,85,NaN,NaN,2
88,101,NaN,NaN,2
88,117,-3.548107624,-1.212253571,1
88,133,-1.309987307,-0.8504664898,1
88,149,0.5324453115,-0.8720012903,1
88,165,-1.156956911,-1.630143881,1
88,181,-4.552520752,-2.017344952,1
88,197,-3.911264896,-2.001545191,1
88,213,-3.833393574,-1.724697351,1
88,229,-3.339443684,-1.410634041,1
88,245,NaN,NaN,2
88,261,NaN,NaN,2
88,277,-4.399566174,3.567932844,1
88,293,-4.929728508,5.215913773,1
88,309,-4.207234859,3.614867449,1
88,325,NaN,NaN,2
88,341,-4.314106941,4.044111729,1
88,357,NaN,NaN,2
88,373,0.9994209409,-0.01230826974,1
88,389,NaN,NaN,2
88,405,NaN,NaN,2
88,421,0.2874820828,2.808595657,1
88,437,0.5731211305,4.582501888,1
88,453,NaN,NaN,2
88,469,0.08126828074,4.668525219,1
88,485,-0.3488014936,4.531794071,1
88,501,-0.4674126506,3.086024761,1
88,517,NaN,NaN,2
88,533,0.1559875607,3.735928059,1
88,549,NaN,NaN,2
88,565,NaN,NaN,2
88,581,NaN,NaN,2
88,597,0.1738749146,3.73857975,1
88,613,0.4179876447,3.238904238,1
88,629,NaN,NaN,2
88,645,0.4861210287,3.422211409,1
88,661,NaN,NaN,2
88,677,-0.5335288048,2.455123186,1
88,693,NaN,NaN,2
88,709,-0.6082190871,2.836285591,1
88,725,-0.8839774728,1.784835577,1
88,741,-0.931593895,3.17880702,1
88,757,-2.277571917,4.035344124,1
88,773,-2.378511429,3.923688412,1
88,789,NaN,NaN,2
88,805,-1.006680012,3.166851044,1
88,821,-0.4663270116,1.818171144,1
88,837,-0.1364902258,1.838644385,1
88,853,-0.5221148133,0.8226563334,1
88,869,-2.513973236,1.730494142,1
88,885,-6.441792488,7.7127738,1
88,901,-7.757725716,5.522675514,1
88,917,-7.773116112,2.299098969,1
88,933,-6.642794132,4.685734749,1
88,949,-5.757361412,5.147202015,1
88,965,-5.331409454,3.970411777,1
88,981,-7.268388748,3.454244137,1
88,997,-8.901269913,4.287845612,1
88,1013,-8.315979004,10.12692451,1
88,1029,-8.366053581,0.8043365479,1
88,1045,NaN,NaN,2
88,1061,NaN,NaN,2
88,1077,-7.864943504,12.42362881,1
88,1093,-12.93109894,13.2413969,1
88,1109,-10.75859261,16.10957909,1
88,1125,-12.58289909,18.4328022,1
88,1141,-5.033233643,5.860653877,1
88,1157,NaN,NaN,2
88,1173,1.492023349,5.698009014,1
88,1189,-8.677276611,16.02845383,1
88,1205,-0.2887191772,13.43644905,1
88,1221,13.92259502,5.560592651,1
88,1237,10.28370857,-12.53378677,1
88,1253,6.323961258,-3.623466492,1
88,1269,NaN,NaN,2
88,1285,NaN,NaN,2
104,21,NaN,NaN,2
104,37,NaN,NaN,2
104,53,-8.520103455,-2.574911594,1
104,69,-6.624058723,-3.104157448,1
104,85,NaN,NaN,2
104,101,NaN,NaN,2
104,117,-2.570216656,-0.50373137,1
104,133,-1.131230593,-1.32913518,1
104,149,0.239505887,-0.7970378399,1
104,165,NaN,NaN,2
104,181,NaN,NaN,2
104,197,-3.631178141,-1.425172448,1
104,213,-2.861240864,-0.8249634504,1
104,229,-2.198515415,-0.9762375951,1
104,245,-1.597312689,-0.4338239729,1
104,261,-2.915844679,-0.1382467151,1
104,277,-4.26996088,3.93224597,1
104,293,-4.101725578,3.139311314,1
104,309,-2.600764513,2.941411972,1
104,325,NaN,NaN,2
104,341,0.6276334524,1.275543332,1
104,357,2.136940002,1.477532625,1
104,373,3.505982399,1.661846399,1
104,389,2.960519314,-3.189935446,1
104,405,2.463412285,-3.863663673,1
104,421,NaN,NaN,2
104,437,2.134084225,3.724769115,1
104,453,0.4112581611,3.229113102,1
104,469,0.004793018103,4.536362171,1
104,485,-0.1432565898,4.928278446,1
104,501,-0.2739080787,3.580748081,1
104,517,-0.4720782936,3.642314672,1
104,533,-0.08319140971,2.758707285,1
104,549,0.6077816486,3.212510347,1
104,565,NaN,NaN,2
104,581,1.129077315,5.590672016,1
104,597,1.320338249,5.428536892,1
104,613,1.442262769,3.641393661,1
104,629,1.832302451,4.158097267,1
104,645,NaN,NaN,2
104,661,NaN,NaN,2
104,677,0.1002201438,2.419304132,1
104,693,-0.2853420377,2.253881693,1
104,709,-0.3748871684,2.501217127,1
104,725,-0.7480176687,2.407594442,1
104,741,-1.477856398,3.123703718,1
104,757,-2.460983992,3.933045864,1
104,773,-2.64824605,3.72115469,1
104,789,-1.983754635,1.502216101,1
104,805,NaN,NaN,2
104,821,-2.595585823,2.912998438,1
104,837,-2.733106375,1.099568009,1
104,853,0.2962056398,-0.7033426762,1
104,869,0.9670016766,-1.808928013,1
104,885,-3.745577812,-8.339796066,1
104,901,NaN,NaN,2
104,917,-4.562979698,3.047979593,1
104,933,-3.570282936,5.662431717,1
104,949,-3.159893036,7.367889881,1
104,965,-4.115763187,5.620735168,1
104,981,-9.282577515,8.463905334,1
104,997,-7.548011303,3.125023842,1
104,1013,-8.049030304,10.20716095,1
104,1029,-8.8609972,10.29175186,1
104,1045,-13.98849583,8.917426109,1
104,1061,-17.29795074,8.428823471,1
104,1077,NaN,NaN,2
104,1093,-12.32381821,13.92862129,1
104,1109,-10.52789879,17.25161171,1
104,1125,-11.2544632,16.29365158,1
104,1141,-11.66366196,13.03851128,1
104,1157,-6.946537971,2.320796967,1
104,1173,-5.243853092,5.788932323,1
104,1189,-9.865485191,16.32377625,1
104,1205,-6.485945702,14.29367828,1
104,1221,NaN,NaN,2
104,1237,NaN,NaN,2
104,1253,1.886510849,-3.849496841,1
104,1269,NaN,NaN,2
104,1285,NaN,NaN,2
120,21,-8.874426842,-1.408878326,1
120,37,-7.827578068,-2.332304955,1
120,53,-7.225245953,-3.146656752,1
120,69,-6.983769417,-3.528869152,1
120,85,-4.97713232,-3.77267909,1
120,101,-3.850095034,-3.521094799,1
120,117,-3.60787344,-2.373645067,1
120,133,-7.498691559,-0.5793113708,1
120,149,NaN,NaN,2
120,165,NaN,NaN,2
120,181,NaN,NaN,2
120,197,-3.955224514,-4.598277092,1
120,213,NaN,NaN,2
120,229,NaN,NaN,2
120,245,-1.060606599,0.2817411423,1
120,261,NaN,NaN,2
120,277,-4.005502701,2.189380169,1
120,293,-3.484413147,2.922072172,1
120,309,-2.455018282,3.060412884,1
120,325,-1.144374013,3.73032546,1
120,341,NaN,NaN,2
120,357,NaN,NaN,2
120,373,0.2647182941,1.927630663,1
120,389,3.177231312,-1.347254276,1
120,405,2.152740955,-4.344376087,1
120,421,NaN,NaN,2
120,437,2.021775246,4.193004608,1
120,453,NaN,NaN,2
120,469,0.6021291018,3.569529772,1
120,485,-0.0924012363,5.594332695,1
120,501,-0.4055947065,3.604598284,1
120,517,-0.6617532969,5.58823967,1
120,533,1.849869609,4.190340042,1
120,549,1.936771631,4.840306282,1
120,565,-0.5630371571,4.0510993,1
120,581,2.598745108,5.8570261,1
120,597,3.484036922,5.206974506,1
120,613,3.7895751,3.886480093,1
120,629,3.434858799,4.005433559,1
120,645,2.788923264,3.550572395,1
120,661,2.584038734,2.732812881,1
120,677,NaN,NaN,2
120,693,0.3238998353,2.408543825,1
120,709,-0.1934795529,3.004936695,1
120,725,-0.7628460526,2.668187618,1
120,741,-1.425119162,3.663277864,1
120,757,-2.509082556,2.967242241,1
120,773,-2.890760422,2.617447853,1
120,789,-3.217229843,2.999333143,1
120,805,NaN,NaN,2
120,821,-2.758918762,3.256171703,1
120,837,-1.352303982,1.386449695,1
120,853,NaN,NaN,2
120,869,0.4836443663,-2.583773613,1
120,885,-3.872781277,-9.217802048,1
120,901,NaN,NaN,2
120,917,NaN,NaN,2
120,933,-6.601769447,6.065546036,1
120,949,NaN,NaN,2
120,965,-6.082723618,6.261868954,1
120,981,NaN,NaN,2
120,997,NaN,NaN,2
120,1013,-8.78678894,11.09031868,1
120,1029,-10.32583809,12.27273273,1
120,1045,-9.832178116,11.95836258,1
120,1061,NaN,NaN,2
120,1077,-10.89652443,10.11937332,1
120,1093,-9.369437218,12.56116009,1
120,1109,-9.209728241,17.44117928,1
120,1125,-9.341651917,18.03063965,1
120,1141,-5.928771019,16.31518745,1
120,1157,-1.42057991,5.580059052,1
120,1173,-4.344923019,6.399813652,1
120,1189,-8.620418549,19.50786972,1
120,1205,-10.24406242,15.45494461,1
120,1221,6.783815861,6.54936552,1
120,1237,NaN,NaN,2
120,1253,NaN,NaN,2
120,1269,NaN,NaN,2
120,1285,NaN,NaN,2
136,21,-4.878512383,2.997068405,1
136,37,-7.560234547,-1.956221104,1
136,53,-7.760795116,-3.542739868,1
136,69,-7.473753929,-3.950823784,1
136,85,-4.952935219,-4.477273464,1
136,101,-2.938598633,-4.357392788,1
136,117,-4.316405296,-3.122027397,1
136,133,-7.315868378,-2.11992383,1
136,149,-11.23738384,-2.635019779,1
136,165,-5.244851112,0.451410532,1
136,181,NaN,NaN,2
136,197,NaN,NaN,2
136,213,-3.047233343,-0.4534255266,1
136,229,NaN,NaN,2
136,245,-1.796079874,1.626457572,1
136,261,-2.695619822,2.319582701,1
136,277,-4.033139229,2.701581717,1
136,293,-3.748435259,3.304423094,1
136,309,-3.10811615,3.608060837,1
136,325,-2.547515869,3.708267212,1
136,341,-3.055349827,4.643240452,1
136,357,-2.263344765,4.21435833,1
136,373,0.5972434282,2.605307341,1
136,389,1.389345169,-0.7594177723,1
136,405,1.675173998,3.977129221,1
136,421,NaN,NaN,2
136,437,3.47242403,0.5555890799,1
136,453,NaN,NaN,2
136,469,3.378754139,2.686831951,1
136,485,1.743250728,4.913132191,1
136,501,1.12717247,4.573816299,1
136,517,NaN,NaN,2
136,533,1.346250296,5.95800209,1
136,549,NaN,NaN,2
136,565,0.865989089,4.803418159,1
136,581,3.502902746,5.120448589,1
136,597,4.66917038,4.531457901,1
136,613,NaN,NaN,2
136,629,NaN,NaN,2
136,645,3.062618256,4.356526375,1
136,661,2.602963209,3.34535861,1
136,677,NaN,NaN,2
136,693,NaN,NaN,2
136,709,-0.08601033688,1.86935854,1
136,725,-1.076914072,2.24028635,1
136,741,-0.4665212631,3.357747316,1
136,757,-0.8895471096,1.634494543,1
136,773,-1.996912718,1.164391518,1
136,789,-3.101282597,1.635957003,1
136,805,-3.475105286,3.271846533,1
136,821,-2.783935308,3.254517555,1
136,837,1.058041692,0.9228150845,1
136,853,-3.958753824,3.769500256,1
136,869,NaN,NaN,2
136,885,-7.492457867,-5.667725086,1
136,901,NaN,NaN,2
136,917,NaN,NaN,2
136,933,-5.001627922,5.483276844,1
136,949,-6.659077644,6.02792263,1
136,965,-7.06586647,6.229398727,1
136,981,-6.039648533,7.071133614,1
136,997,-6.305351257,13.22454929,1
136,1013,-10.5384016,11.75477219,1
136,1029,-11.17630005,13.54885674,1
136,1045,NaN,NaN,2
136,1061,NaN,NaN,2
136,1077,NaN,NaN,2
136,1093,-5.624640465,9.592815399,1
136,1109,-7.142176628,17.41251755,1
136,1125,-7.635617733,23.14087677,1
136,1141,-5.599732399,17.5354557,1
136,1157,-2.723300934,3.713326216,1
136,1173,-3.00824213,4.751625061,1
136,1189,-7.280927658,19.20014954,1
136,1205,-11.32253456,15.46239376,1
136,1221,-12.5133791,5.998260975,1
136,1237,-15.8879509,3.11466074,1
136,1253,-7.394628525,0.830520153,1
136,1269,NaN,NaN,2
136,1285,NaN,NaN,2
152,21,NaN,NaN,2
152,37,NaN,NaN,2
152,53,-7.67534399,-4.902598381,1
152,69,-8.37609005,-5.03228569,1
152,85,-5.960007668,-5.087024689,1
152,101,-5.340088367,-4.437193871,1
152,117,-5.929409027,-3.688286304,1
152,133,-8.078310013,-3.028918505,1
152,149,-8.657430649,-1.983271122,1
152,165,-8.058422089,-0.1175401211,1
152,181,-7.453495026,-3.741737127,1
152,197,-6.965966702,-0.9836167693,1
152,213,-3.834953785,0.1511611342,1
152,229,-2.469907522,1.522678256,1
152,245,-2.368170023,1.744157672,1
152,261,-3.00088954,2.253070116,1
152,277,-3.414078474,3.003224134,1
152,293,-3.206376314,3.392763138,1
152,309,-2.876410961,4.218072891,1
152,325,-2.62479353,4.879908562,1
152,341,-1.923212409,5.170420647,1
152,357,NaN,NaN,2
152,373,0.02939625084,4.377484798,1
152,389,NaN,NaN,2
152,405,NaN,NaN,2
152,421,NaN,NaN,2
152,437,NaN,NaN,2
152,453,3.746498823,5.090910435,1
152,469,4.453136921,5.381621361,1
152,485,2.707079411,5.758348942,1
152,501,0.7583158612,7.707813263,1
152,517,0.7160642147,4.252902508,1
152,533,0.4436541796,7.976521492,1
152,549,0.1884185374,5.88790369,1
152,565,1.373710632,5.14398098,1
152,581,4.975322723,4.862054348,1
152,597,7.400371552,3.916106701,1
152,613,6.812184811,2.40756464,1
152,629,NaN,NaN,2
152,645,3.650618553,5.497786522,1
152,661,3.232917786,4.626116753,1
152,677,3.168819427,-1.749719143,1
152,693,NaN,NaN,2
152,709,NaN,NaN,2
152,725,-0.214158237,1.320988655,1
152,741,NaN,NaN,2
152,757,NaN,NaN,2
152,773,-1.128118038,2.483552933,1
152,789,NaN,NaN,2
152,805,-2.644690037,1.690774918,1
152,821,-1.57919383,2.143430471,1
152,837,-0.1994173527,0.4831002951,1
152,853,-3.948476076,1.178649902,1
152,869,-4.867840767,3.2886343,1
152,885,-4.798642159,3.666077614,1
152,901,NaN,NaN,2
152,917,-4.697099209,3.962405443,1
152,933,-5.233874798,4.807705879,1
152,949,-5.576963425,4.918751717,1
152,965,-5.149446487,5.98148632,1
152,981,-5.00877142,7.486457825,1
152,997,-5.561685562,12.76313591,1
152,1013,NaN,NaN,2
152,1029,-4.603228569,14.4549675,1
152,1045,-10.11433887,15.62507915,1
152,1061,NaN,NaN,2
152,1077,-1.825868487,11.95582962,1
152,1093,-4.431008816,12.19610786,1
152,1109,-6.109410763,16.34394646,1
152,1125,-5.499345779,21.08894348,1
152,1141,-3.648013115,-1.017008781,1
152,1157,1.149794102,0.7918151617,1
152,1173,-1.614977479,1.724099636,1
152,1189,-3.349146605,10.84405231,1
152,1205,-9.751534462,10.34154987,1
152,1221,-17.45037842,3.431882381,1
152,1237,NaN,NaN,2
152,1253,-11.09321785,7.320019722,1
152,1269,NaN,NaN,2
152,1285,NaN,NaN,2
168,21,-8.803003311,-1.020075798,1
168,37,-6.273649693,-5.876973152,1
168,53,NaN,NaN,2
168,69,-8.952814102,-5.105452538,1
168,85,-7.12311697,-5.539319992,1
168,101,-6.01740694,-5.272830009,1
168,117,-6.406903267,-4.360828876,1
168,133,-7.368865967,-3.657268524,1
168,149,-6.989309311,-2.523188114,1
168,165,NaN,NaN,2
168,181,-6.313236713,-2.445152998,1
168,197,-6.161287308,-0.8300026059,1
168,213,-4.113677025,0.4851738214,1
168,229,NaN,NaN,2
168,245,-2.968884468,1.022999883,1
168,261,-3.494095325,1.630340099,1
168,277,-2.645046234,2.498726606,1
168,293,NaN,NaN,2
168,309,-1.713176966,4.483472824,1
168,325,-1.440669894,5.724965096,1
168,341,-0.9307181835,6.183333397,1
168,357,-0.1625134051,5.790255547,1
168,373,0.8261813521,5.721988678,1
168,389,2.561679602,5.801939011,1
168,405,3.513370514,4.934079647,1
168,421,1.573410511,6.004117489,1
168,437,2.040465593,5.910396099,1
168,453,1.59704566,5.8948946,1
168,469,2.803530693,6.399410248,1
168,485,3.943411827,8.212830544,1
168,501,NaN,NaN,2
168,517,NaN,NaN,2
168,533,3.984796524,6.950321198,1
168,549,4.187193871,4.877123356,1
