PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 15, filenames: A:[15]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[16]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
24,1077,NaN,NaN,2
24,1093,0.8274869919,-6.755990505,1
24,1109,1.272224665,-6.50526762,1
24,1125,1.594221473,-7.063894749,1
24,1141,1.880136251,-8.717420578,1
24,1157,2.773450136,-7.818405151,1
24,1173,2.845295429,-7.952653885,1
24,1189,1.923959851,-8.130121231,1
24,1205,1.46701932,-7.194277763,1
24,1221,1.5236938,-6.031951904,1
24,1237,1.645266533,-5.79565382,1
24,1253,1.82575798,-5.273623943,1
24,1269,NaN,NaN,2
24,1285,1.420594335,-5.397449493,1
40,21,11.23723316,5.517264366,1
40,37,10.1730423,3.401958466,1
40,53,11.12291908,3.575327396,1
40,69,12.81599426,5.021071911,1
40,85,14.76965714,3.803670883,1
40,101,12.76261139,3.799719095,1
40,117,12.80945492,3.506859779,1
40,133,NaN,NaN,2
40,149,NaN,NaN,2
40,165,12.19876194,2.413521767,1
40,181,NaN,NaN,2
40,197,NaN,NaN,2
40,213,13.4474802,1.984817982,1
40,229,13.80946732,1.086530566,1
40,245,14.56997013,0.7512298226,1
40,261,14.39654255,1.004932404,1
40,277,13.82857132,0.9674429893,1
40,293,12.48847103,0.2307073474,1
40,309,13.3684082,-0.4900299311,1
40,325,14.65555382,-0.6980920434,1
40,341,13.92116261,-1.526064634,1
40,357,13.33604431,-1.227673292,1
40,373,13.20515156,-1.210782647,1
40,389,12.34726238,-2.190876961,1
40,405,12.21908855,-2.28434515,1
40,421,12.03194809,-3.364155531,1
40,437,12.10828018,-2.846298933,1
40,453,NaN,NaN,2
40,469,8.585980415,-0.9266572595,1
40,485,10.05810833,-0.2791035175,1
40,501,10.22096443,-1.36635673,1
40,517,NaN,NaN,2
40,533,10.46397209,-6.181656361,1
40,549,10.61847496,-6.782711506,1
40,565,15.03384113,-5.206615448,1
40,581,13.92018127,-6.547504425,1
40,597,13.30868435,-7.951863766,1
40,613,13.09775639,-9.038469315,1
40,629,11.90309525,-8.442101479,1
40,645,10.85826492,-8.74638176,1
40,661,11.07141781,-9.255087852,1
40,677,10.91025925,-9.076368332,1
40,693,11.10972023,-8.992094994,1
40,709,9.817810059,-9.323879242,1
40,725,NaN,NaN,2
40,741,8.641359329,-9.27885437,1
40,757,8.863041878,-9.190757751,1
40,773,8.838090897,-8.603633881,1
40,789,7.166602612,-8.391643524,1
40,805,6.987211227,-8.781339645,1
40,821,7.005814552,-8.788697243,1
40,837,6.992572308,-9.053371429,1
40,853,6.918167114,-9.253134727,1
40,869,NaN,NaN,2
40,885,NaN,NaN,2
40,901,5.335076809,-7.94966507,1
40,917,5.003514767,-7.919430733,1
40,933,5.047982216,-8.360201836,1
40,949,5.058727741,-9.282061577,1
40,965,4.213428497,-10.2306633,1
40,981,3.932077885,-9.950458527,1
40,997,NaN,NaN,2
40,1013,NaN,NaN,2
40,1029,NaN,NaN,2
40,1045,1.699300289,-6.744368553,1
40,1061,2.622048378,-6.89777422,1
40,1077,2.931359529,-7.208935738,1
40,1093,1.581706882,-7.39677906,1
40,1109,1.438376427,-7.654075146,1
40,1125,1.489325047,-7.538747311,1
40,1141,2.364753246,-9.41734314,1
40,1157,2.310134411,-7.687169075,1
40,1173,2.244398594,-8.886758804,1
40,1189,1.997704506,-8.792583466,1
40,1205,2.154727936,-7.039062977,1
40,1221,1.69194293,-6.463150501,1
40,1237,1.575819612,-6.072501183,1
40,1253,1.700929761,-5.774258614,1
40,1269,NaN,NaN,2
40,1285,NaN,NaN,2
56,21,9.545768738,5.914316177,1
56,37,NaN,NaN,2
56,53,12.07441139,4.582978249,1
56,69,12.90269279,4.981114388,1
56,85,NaN,NaN,2
56,101,13.34504223,3.654230833,1
56,117,NaN,NaN,2
56,133,NaN,NaN,2
56,149,12.35220814,2.303903341,1
56,165,12.7528019,2.243029833,1
56,181,12.96208477,3.333547115,1
56,197,13.36918354,2.947882652,1
56,213,13.580513,1.987991214,1
56,229,15.41694641,0.2103250772,1
56,245,14.79210949,0.2143402845,1
56,261,14.24834061,0.8246777654,1
56,277,13.76619816,0.4183701277,1
56,293,NaN,NaN,2
56,309,13.50281525,-0.4721075594,1
56,325,15.69921494,-0.5304870009,1
56,341,16.15557098,-0.8202003241,1
56,357,14.52881622,-0.8140217066,1
56,373,14.67525291,-0.8725895882,1
56,389,13.36688042,-1.419159412,1
56,405,12.6332407,-2.107369661,1
56,421,12.93474007,-3.174621582,1
56,437,13.12115574,-3.041574001,1
56,453,11.95104313,-2.260328531,1
56,469,9.769953728,-2.159119606,1
56,485,8.245716095,-2.837855101,1
56,501,8.427790642,-3.450381994,1
56,517,NaN,NaN,2
56,533,8.899921417,-6.672736168,1
56,549,NaN,NaN,2
56,565,NaN,NaN,2
56,581,15.21404076,-6.903363228,1
56,597,15.67716312,-7.641281605,1
56,613,14.61293983,-8.452934265,1
56,629,NaN,NaN,2
56,645,10.21765995,-9.282120705,1
56,661,9.823337555,-10.0394907,1
56,677,10.03966427,-10.20166683,1
56,693,9.58877182,-11.28322983,1
56,709,8.679735184,-10.25147438,1
56,725,7.800339222,-9.185102463,1
56,741,7.509726048,-9.040678978,1
56,757,7.476772308,-9.275470734,1
56,773,7.980903149,-8.79069519,1
56,789,7.840321541,-8.786575317,1
56,805,7.366026402,-8.456513405,1
56,821,7.083414078,-9.017014503,1
56,837,7.030763149,-9.389615059,1
56,853,6.950323105,-8.994738579,1
56,869,NaN,NaN,2
56,885,NaN,NaN,2
56,901,5.628373146,-8.150676727,1
56,917,5.715390682,-7.774844646,1
56,933,5.351471424,-7.964847565,1
56,949,4.885299683,-9.555875778,1
56,965,5.15140295,-9.800355911,1
56,981,4.878951073,-9.026532173,1
56,997,3.453951597,-8.714932442,1
56,1013,3.025279284,-8.890528679,1
56,1029,1.885145664,-7.860143661,1
56,1045,NaN,NaN,2
56,1061,NaN,NaN,2
56,1077,3.42222929,-8.285553932,1
56,1093,3.162307739,-8.162672997,1
56,1109,1.968846798,-7.760488033,1
56,1125,1.381124854,-9.124593735,1
56,1141,1.846686721,-9.077013016,1
56,1157,2.259687424,-7.469560146,1
56,1173,2.146903276,-8.370135307,1
56,1189,1.990261555,-8.016921997,1
56,1205,1.591020942,-7.283337116,1
56,1221,1.259900212,-6.633972645,1
56,1237,1.364926696,-6.30320549,1
56,1253,1.389124632,-6.264993668,1
56,1269,1.224485993,-5.597464561,1
56,1285,0.8608896136,-5.810290813,1
72,21,11.29345512,5.813652039,1
72,37,12.4367733,6.492709637,1
72,53,12.99686527,5.233093262,1
72,69,13.28104401,5.443563938,1
72,85,13.36916161,4.967045307,1
72,101,13.28577518,4.207959175,1
72,117,NaN,NaN,2
72,133,11.24400806,2.763728857,1
72,149,12.38353062,2.55453825,1
72,165,12.53330421,2.186475039,1
72,181,13.34512711,3.457884073,1
72,197,13.08753777,2.795890331,1
72,213,13.26685619,0.2424066067,1
72,229,12.68422794,-0.05680519342,1
72,245,12.89511585,-0.006070286036,1
72,261,13.26490784,0.2573954165,1
72,277,13.80510902,-0.09903845191,1
72,293,14.52739048,0.1028813124,1
72,309,14.4478054,0.4028127193,1
72,325,NaN,NaN,2
72,341,NaN,NaN,2
72,357,16.76942062,-0.1393603683,1
72,373,14.57949543,-0.04228109121,1
72,389,13.55036736,-0.1286066771,1
72,405,13.4683094,-1.675332546,1
72,421,13.03537369,-3.018357992,1
72,437,12.72163582,-4.082900047,1
72,453,12.2521143,-3.060012817,1
72,469,NaN,NaN,2
72,485,NaN,NaN,2
72,501,9.017528534,-6.466928959,1
72,517,13.28819466,-5.276984215,1
72,533,10.86132145,-5.942195892,1
72,549,9.812753677,-7.030445576,1
72,565,12.64973831,-6.21725893,1
72,581,16.36167526,-7.043895721,1
72,597,NaN,NaN,2
72,613,14.40831375,-8.478768349,1
72,629,NaN,NaN,2
72,645,10.8402729,-9.893136978,1
72,661,10.68762779,-10.79845619,1
72,677,11.24723339,-10.67520142,1
72,693,10.68264198,-11.59004116,1
72,709,8.623142242,-10.15212822,1
72,725,8.57354641,-8.953140259,1
72,741,8.581489563,-9.166213036,1
72,757,8.566223145,-9.036301613,1
72,773,9.648046494,-8.942798615,1
72,789,8.255152702,-9.109958649,1
72,805,7.885401726,-8.64415741,1
72,821,7.102278709,-9.137227058,1
72,837,7.089567184,-9.335301399,1
72,853,7.166455746,-8.836932182,1
72,869,6.661755562,-8.725246429,1
72,885,5.907565117,-8.29666996,1
72,901,6.360769749,-8.775224686,1
72,917,NaN,NaN,2
72,933,5.846853256,-8.126706123,1
72,949,4.77526474,-8.471845627,1
72,965,4.593377113,-8.491642952,1
72,981,4.192804813,-8.65176487,1
72,997,3.887654305,-8.644760132,1
72,1013,3.598562956,-8.956736565,1
72,1029,2.617242813,-7.830114365,1
72,1045,2.081868172,-7.750868797,1
72,1061,1.830899239,-8.117458344,1
72,1077,2.861856937,-7.915681362,1
72,1093,3.196324825,-7.805299759,1
72,1109,2.524706125,-7.56757021,1
72,1125,1.657816172,-7.685235023,1
72,1141,NaN,NaN,2
72,1157,NaN,NaN,2
72,1173,1.774607301,-8.22756958,1
72,1189,1.679479122,-7.386414528,1
72,1205,1.169774175,-7.189785004,1
72,1221,0.9817807674,-6.709405422,1
72,1237,1.17775321,-6.564925194,1
72,1253,1.106797934,-6.438790321,1
72,1269,0.7683814764,-5.584582329,1
72,1285,-0.4843482971,-5.803346157,1
88,21,12.78768826,5.091404915,1
88,37,12.99740696,5.700810432,1
88,53,13.35521698,5.758584499,1
88,69,13.70599747,6.012134075,1
88,85,13.72102451,5.55665493,1
88,101,13.35163879,5.287394047,1
88,117,12.8742466,4.323713303,1
88,133,12.19289875,2.962875605,1
88,149,12.59706593,2.385637522,1
88,165,13.38804245,2.20473814,1
88,181,13.9779644,2.119400978,1
88,197,NaN,NaN,2
88,213,14.89506149,-0.001137509942,1
88,229,11.80613422,0.1168258414,1
88,245,12.45364761,1.286531091,1
88,261,13.59129524,0.7695558071,1
88,277,15.1553545,0.6534703374,1
88,293,15.38661289,0.6225409508,1
88,309,NaN,NaN,2
88,325,16.2699585,0.8201383352,1
88,341,15.64672756,0.9493256807,1
88,357,15.33659267,0.5101574659,1
88,373,15.30701065,0.727671504,1
88,389,NaN,NaN,2
88,405,13.87658405,-2.238896608,1
88,421,13.39652157,-2.868096352,1
88,437,NaN,NaN,2
88,453,14.38088226,-3.793880463,1
88,469,13.06658459,-4.960584641,1
88,485,11.94897366,-6.822778702,1
88,501,14.62763405,-7.20181179,1
88,517,14.00472164,-5.940373898,1
88,533,14.36602592,-5.913701057,1
88,549,13.78844166,-9.664072037,1
88,565,13.42491055,-6.962276459,1
88,581,14.37845039,-7.552672386,1
88,597,14.55082226,-8.175751686,1
88,613,14.06320953,-8.738605499,1
88,629,13.402215,-9.218570709,1
88,645,11.68397617,-10.59524918,1
88,661,12.1498642,-10.66803837,1
88,677,11.46975517,-9.754377365,1
88,693,10.19995308,-9.482130051,1
88,709,9.223790169,-9.202000618,1
88,725,9.023633003,-8.689268112,1
88,741,9.151538849,-8.831029892,1
88,757,9.198221207,-8.884141922,1
88,773,9.655207634,-9.003290176,1
88,789,9.263113976,-8.892471313,1
88,805,8.466279984,-8.926790237,1
88,821,7.804327965,-9.409117699,1
88,837,NaN,NaN,2
88,853,NaN,NaN,2
88,869,7.256592274,-8.983092308,1
88,885,6.881076336,-8.759453773,1
88,901,7.597156525,-9.115534782,1
88,917,6.426229477,-8.808926582,1
88,933,5.307155609,-8.70788002,1
88,949,4.516367912,-8.187996864,1
88,965,4.394880295,-8.388846397,1
88,981,4.544953346,-8.37204361,1
88,997,3.846468449,-8.992111206,1
88,1013,3.631071568,-8.810937881,1
88,1029,2.903949261,-8.213892937,1
88,1045,2.633370638,-8.14749527,1
88,1061,2.917598009,-8.389838219,1
88,1077,2.798647642,-8.129875183,1
88,1093,3.242357254,-7.501661301,1
88,1109,2.85624671,-7.842423439,1
88,1125,2.278364658,-7.965420723,1
88,1141,2.226844311,-7.90168047,1
88,1157,2.01330328,-8.131484985,1
88,1173,1.692614317,-7.754509449,1
88,1189,1.325895667,-7.451063156,1
88,1205,0.9421685934,-7.191097736,1
88,1221,1.026558399,-7.03216362,1
88,1237,1.126926661,-7.033427715,1
88,1253,0.735083282,-6.722507477,1
88,1269,NaN,NaN,2
88,1285,NaN,NaN,2
104,21,NaN,NaN,2
104,37,NaN,NaN,2
104,53,14.27859497,6.421563148,1
104,69,14.51810265,7.406966686,1
104,85,14.20747852,6.329819679,1
104,101,12.88830471,5.795302868,1
104,117,NaN,NaN,2
104,133,12.43970776,4.560991287,1
104,149,12.74199772,3.84273386,1
104,165,13.39836121,2.702144861,1
104,181,14.06861877,3.498951435,1
104,197,14.20700073,2.777544975,1
104,213,14.7891798,0.1328825951,1
104,229,NaN,NaN,2
104,245,14.30349255,2.612550974,1
104,261,14.8663559,2.721069813,1
104,277,14.52811527,0.7020753622,1
104,293,14.88621807,0.6287238002,1
104,309,15.62301445,0.5804569125,1
104,325,16.69961929,0.9630551934,1
104,341,15.95047474,1.561616182,1
104,357,15.56660366,1.067214489,1
104,373,15.79147625,0.5450730324,1
104,389,15.77797699,-0.2333046794,1
104,405,15.53347969,-1.19732213,1
104,421,14.4700222,-2.347619295,1
104,437,13.72491074,-3.45123744,1
104,453,13.72791862,-4.043875694,1
104,469,13.50940895,-4.603374481,1
104,485,13.28505707,-6.666113853,1
104,501,14.46990871,-7.429458618,1
104,517,14.32193375,-7.425263405,1
104,533,12.57409382,-8.517442703,1
104,549,15.89348698,-6.430531502,1
104,565,14.30908489,-7.410691261,1
104,581,14.20309067,-8.289938927,1
104,597,13.97283745,-8.650294304,1
104,613,15.15082264,-8.917314529,1
104,629,14.2384367,-9.349358559,1
104,645,NaN,NaN,2
104,661,10.46347713,-10.22886562,1
104,677,11.01133823,-9.975053787,1
104,693,11.83887196,-9.653219223,1
104,709,11.13131428,-9.799162865,1
104,725,9.398044586,-8.31566143,1
104,741,9.077111244,-8.59044075,1
104,757,9.15958786,-8.885982513,1
104,773,9.470001221,-8.966957092,1
104,789,9.112956047,-8.940999031,1
104,805,8.475168228,-9.306684494,1
104,821,7.897307396,-9.611362457,1
104,837,7.032611847,-9.355995178,1
104,853,NaN,NaN,2
104,869,7.275548935,-9.499048233,1
104,885,NaN,NaN,2
104,901,NaN,NaN,2
104,917,6.638454437,-8.785351753,1
104,933,5.416540623,-8.88645649,1
104,949,4.308840752,-9.423953056,1
104,965,3.919516087,-8.995408058,1
104,981,4.232196808,-8.449102402,1
104,997,NaN,NaN,2
104,1013,NaN,NaN,2
104,1029,3.277531147,-8.708173752,1
104,1045,3.258471012,-7.984512329,1
104,1061,3.336177588,-8.556443214,1
104,1077,3.143793821,-8.32557869,1
104,1093,3.593475103,-7.9477005,1
104,1109,NaN,NaN,2
104,1125,2.167873144,-7.827222824,1
104,1141,2.416373253,-7.742299557,1
104,1157,2.282958269,-7.695840359,1
104,1173,1.787398815,-7.489887238,1
104,1189,1.002475739,-7.561235428,1
104,1205,0.5697405338,-7.219059944,1
104,1221,0.7828130722,-7.626567364,1
104,1237,0.8403791189,-7.485904694,1
104,1253,0.2186101079,-6.809017181,1
104,1269,-0.102750361,-6.584814072,1
104,1285,-0.447966814,-7.274348259,1
120,21,14.05891609,7.689489365,1
120,37,13.82762337,6.57783556,1
120,53,15.1624918,8.001592636,1
120,69,14.97757435,9.21824646,1
120,85,14.86248207,7.548091888,1
120,101,NaN,NaN,2
120,117,NaN,NaN,2
120,133,14.23844242,5.255207539,1
120,149,12.94964886,5.332274914,1
120,165,NaN,NaN,2
120,181,14.84719372,4.071180344,1
120,197,14.8513279,3.487068176,1
120,213,NaN,NaN,2
120,229,NaN,NaN,2
120,245,13.64491844,3.16751194,1
120,261,14.51522446,2.663459301,1
120,277,NaN,NaN,2
120,293,14.98971748,1.232467651,1
120,309,16.19858932,0.9873796701,1
120,325,NaN,NaN,2
120,341,16.3504734,1.665762544,1
120,357,16.47862816,1.564471006,1
120,373,16.42003632,0.4803733826,1
120,389,16.02575874,-0.4915135503,1
120,405,15.49047756,-1.803105474,1
120,421,14.74628544,-2.205377579,1
120,437,13.37676716,-3.174841881,1
120,453,14.49996376,-3.958884954,1
120,469,15.85269451,-4.720482826,1
120,485,15.99324703,-6.548865318,1
120,501,15.54706764,-7.569005489,1
120,517,15.80947876,-7.956876755,1
120,533,NaN,NaN,2
120,549,NaN,NaN,2
120,565,15.97812176,-7.622796059,1
120,581,15.73021126,-8.363557816,1
120,597,14.93265343,-9.144150734,1
120,613,16.02262878,-9.175852776,1
120,629,NaN,NaN,2
120,645,13.70150375,-9.650064468,1
120,661,12.19287682,-10.77847099,1
120,677,11.74093056,-10.16076279,1
120,693,NaN,NaN,2
120,709,12.62677479,-9.275114059,1
120,725,10.37022591,-8.471571922,1
120,741,9.686149597,-8.93756485,1
120,757,9.482117653,-9.259572983,1
120,773,10.50583458,-9.194761276,1
120,789,NaN,NaN,2
120,805,8.181602478,-10.57614136,1
120,821,9.266338348,-9.003159523,1
120,837,8.366333008,-9.198804855,1
120,853,9.151599884,-9.523050308,1
120,869,8.915740967,-9.888770103,1
120,885,8.889461517,-9.830815315,1
120,901,9.153402328,-9.631990433,1
120,917,7.672539234,-10.26986599,1
120,933,6.01186657,-9.812436104,1
120,949,4.804014683,-9.739816666,1
120,965,4.078038216,-9.573393822,1
120,981,3.820066452,-9.282224655,1
120,997,4.434937954,-9.621842384,1
120,1013,3.61492157,-8.645111084,1
120,1029,2.763539076,-8.441551208,1
120,1045,2.966628313,-7.642122269,1
120,1061,3.044414282,-8.126306534,1
120,1077,3.010332108,-8.09887886,1
120,1093,2.851827145,-8.056333542,1
120,1109,2.637428045,-7.988717556,1
120,1125,2.082906008,-7.554878235,1
120,1141,1.821006775,-7.718649387,1
120,1157,1.80177021,-7.89206171,1
120,1173,1.492345333,-7.65120697,1
120,1189,1.147107601,-8.38361454,1
120,1205,NaN,NaN,2
120,1221,0.5386227369,-7.789738655,1
120,1237,0.4218587577,-7.693381786,1
120,1253,0.271735698,-6.918785095,1
120,1269,-0.1664913446,-5.986104965,1
120,1285,NaN,NaN,2
136,21,14.3386364,8.8954916,1
136,37,14.52804375,8.118466377,1
136,53,15.2619381,8.412813187,1
136,69,16.00484085,9.996684074,1
136,85,NaN,NaN,2
136,101,16.32812881,8.665858269,1
136,117,14.93585777,6.991074562,1
136,133,14.06373692,5.71800518,1
136,149,NaN,NaN,2
136,165,NaN,NaN,2
136,181,14.57754612,3.128236771,1
136,197,NaN,NaN,2
136,213,14.51368523,3.205888271,1
136,229,15.51365566,3.145205975,1
136,245,15.46586514,3.146561146,1
136,261,15.26485634,2.367954493,1
136,277,15.26168728,1.651205063,1
136,293,NaN,NaN,2
136,309,15.25333309,1.552804947,1
136,325,16.3949852,1.343562841,1
136,341,17.72496986,1.149184585,1
136,357,17.33699799,0.904202044,1
136,373,16.18621445,0.02313798666,1
136,389,15.43622875,-1.295758247,1
136,405,NaN,NaN,2
136,421,14.54205608,-3.1485219,1
136,437,14.21370602,-3.562115431,1
136,453,15.05350208,-4.072993279,1
136,469,15.41332531,-4.982903957,1
136,485,15.08719254,-5.865244389,1
136,501,15.52493668,-7.814784527,1
136,517,15.39138603,-8.365386009,1
136,533,NaN,NaN,2
136,549,13.95595551,-8.180307388,1
136,565,14.32461643,-8.295407295,1
136,581,13.54122734,-8.656451225,1
136,597,13.63965988,-9.295833588,1
136,613,15.78315163,-10.78959179,1
136,629,15.98940086,-10.13471699,1
136,645,NaN,NaN,2
136,661,13.88858795,-10.46496105,1
136,677,13.42797756,-10.28560066,1
136,693,13.15001678,-9.669195175,1
136,709,12.6184206,-8.982432365,1
136,725,11.11264229,-8.470068932,1
136,741,11.05216694,-8.799312592,1
136,757,NaN,NaN,2
136,773,10.03907394,-9.632707596,1
136,789,9.361227036,-11.07262993,1
136,805,8.673315048,-11.41589642,1
136,821,8.16843605,-11.8164196,1
136,837,7.501812458,-11.957654,1
136,853,6.849797249,-11.47300148,1
136,869,6.160622597,-10.78854752,1
136,885,5.390157223,-10.69793892,1
136,901,5.820789337,-10.53814411,1
136,917,NaN,NaN,2
136,933,5.931313992,-11.07293987,1
136,949,4.421897888,-10.00230598,1
136,965,3.974795341,-10.23105812,1
136,981,3.695187092,-9.519053459,1
136,997,3.552397966,-8.780734062,1
136,1013,NaN,NaN,2
136,1029,NaN,NaN,2
136,1045,NaN,NaN,2
136,1061,2.494713306,-7.921365738,1
136,1077,2.707643509,-8.030065536,1
136,1093,3.021570444,-7.414860249,1
136,1109,2.357547045,-7.751918793,1
136,1125,1.846884727,-7.683691502,1
136,1141,1.422736645,-7.737782478,1
136,1157,1.286034703,-7.894595623,1
136,1173,1.015720367,-8.540273666,1
136,1189,1.035373926,-9.036763191,1
136,1205,1.118629456,-9.211435318,1
136,1221,0.3426417708,-7.737434864,1
136,1237,0.3533285558,-7.434627533,1
136,1253,0.5800549388,-7.163836479,1
136,1269,0.2733187377,-6.49470377,1
136,1285,0.02457726002,-6.038645267,1
152,21,12.97107506,9.530021667,1
152,37,14.11997509,9.892292023,1
152,53,15.25100422,8.890822411,1
152,69,15.21280956,10.57522774,1
152,85,NaN,NaN,2
152,101,15.85867786,9.481197357,1
152,117,15.34884548,7.051855564,1
152,133,15.1506567,5.937761784,1
152,149,14.92242432,5.264640331,1
152,165,15.19251919,4.417341232,1
152,181,16.35736084,3.97458601,1
152,197,16.36029434,3.616751909,1
152,213,15.48983669,3.7988801,1
152,229,14.56732655,2.406483889,1
152,245,15.15097618,1.801908493,1
152,261,16.00432587,1.970178366,1
152,277,14.92429161,1.991012692,1
152,293,15.24608707,2.85449934,1
152,309,15.7687397,1.84735775,1
152,325,17.89271164,1.253012657,1
152,341,NaN,NaN,2
152,357,15.96989822,0.8250916004,1
152,373,15.71860695,0.001456037164,1
152,389,15.19273281,-1.273797989,1
152,405,14.7717638,-1.70336926,1
152,421,15.1012392,-2.976286888,1
152,437,15.05481243,-3.496794701,1
152,453,15.65799141,-4.261809349,1
152,469,16.13570023,-5.154504299,1
152,485,16.50052071,-6.183904648,1
152,501,16.67613029,-8.195770264,1
152,517,16.2387085,-8.075691223,1
152,533,NaN,NaN,2
152,549,15.41055584,-8.732435226,1
152,565,14.35766411,-9.125218391,1
152,581,12.71642876,-9.914690018,1
152,597,NaN,NaN,2
152,613,NaN,NaN,2
152,629,13.86830139,-11.11607647,1
152,645,12.97353554,-11.15593719,1
152,661,13.6550312,-11.0852232,1
152,677,NaN,NaN,2
152,693,NaN,NaN,2
152,709,12.22569084,-10.59112358,1
152,725,11.38712406,-9.326343536,1
152,741,11.78177261,-9.277588844,1
152,757,12.17465591,-8.99598217,1
152,773,10.76175117,-9.803149223,1
152,789,9.388920784,-11.10051346,1
152,805,8.463608742,-11.50588703,1
152,821,8.31038475,-11.75371933,1
152,837,7.38934803,-11.34554577,1
152,853,6.434594154,-11.02860832,1
152,869,4.698811531,-11.01236057,1
152,885,3.952602386,-10.87331104,1
152,901,3.930209637,-10.54223919,1
152,917,NaN,NaN,2
152,933,4.868941307,-12.1451807,1
152,949,4.161133289,-10.57391167,1
152,965,3.785555601,-10.46001244,1
152,981,3.668144703,-9.697508812,1
152,997,3.294594288,-8.873372078,1
152,1013,2.944767237,-8.131430626,1
152,1029,2.651390314,-7.633610249,1
152,1045,2.394821882,-7.746938705,1
152,1061,2.428252935,-7.790517807,1
152,1077,2.172534227,-7.645043373,1
152,1093,1.802065372,-7.16104269,1
152,1109,NaN,NaN,2
152,1125,0.9082664251,-7.718397617,1
152,1141,0.4099909067,-7.236818314,1
152,1157,0.6029425859,-7.984956741,1
152,1173,0.6632065177,-9.477088928,1
152,1189,1.179199576,-8.991976738,1
152,1205,1.149585247,-9.463811874,1
152,1221,-0.0822493434,-7.671361923,1
152,1237,0.1052390933,-6.927522659,1
152,1253,0.1167341173,-6.797277451,1
152,1269,-0.2708825171,-7.001019955,1
152,1285,0.1675779223,-6.617487431,1
168,21,12.60930347,9.141277313,1
168,37,12.60939598,10.54431725,1
168,53,14.17877769,9.288183212,1
168,69,14.93210793,8.763484955,1
168,85,15.25895405,9.464236259,1
168,101,15.51201057,9.073021889,1
168,117,15.61532879,7.178576469,1
168,133,17.36287308,6.006678581,1
168,149,16.13786507,5.721020699,1
168,165,15.20761108,5.685032845,1
168,181,15.40723896,5.115983009,1
168,197,15.78389645,4.335383415,1
168,213,15.1444006,3.76728487,1
168,229,14.65894985,4.052755833,1
168,245,15.23931694,3.021563768,1
168,261,15.42480278,2.447029829,1
168,277,15.3182478,2.363048792,1
168,293,15.71138859,2.376204491,1
168,309,15.99050999,2.317561388,1
168,325,17.6469841,1.591856122,1
168,341,17.78158188,1.153836727,1
168,357,15.31002808,0.6337671876,1
168,373,15.86760139,-0.06126710773,1
168,389,15.38490295,-1.054395199,1
