PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 6, filenames: A:[6]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[7]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1029,-2.597221136,-2.406299114,1
40,1045,NaN,NaN,2
40,1061,NaN,NaN,2
40,1077,-1.894507885,-2.142967701,1
40,1093,-2.000052691,-1.913882136,1
40,1109,-3.203334332,-1.144717216,1
40,1125,-2.6478827,0.07151418924,1
40,1141,-1.162302017,0.3127806485,1
40,1157,-2.242251873,0.8154171109,1
40,1173,-1.836295605,0.8361081481,1
40,1189,-0.9938700199,0.9399744868,1
40,1205,-0.9691755772,0.2751942575,1
40,1221,-1.917403698,0.09097585082,1
40,1237,-1.345966697,0.1105069816,1
40,1253,-1.061181903,-0.1895428002,1
40,1269,-1.00805378,-0.7578078508,1
40,1285,-0.8691053391,-0.5202082396,1
56,21,-3.176528931,-1.134733438,1
56,37,-3.442538738,-0.7151155472,1
56,53,-3.891292095,-2.658092737,1
56,69,-3.424661398,-3.45911479,1
56,85,-2.859671354,-2.503106117,1
56,101,-1.145392179,-1.731901169,1
56,117,-5.55000639,-0.3691661358,1
56,133,NaN,NaN,2
56,149,-1.126179218,-0.09549161792,1
56,165,-0.9966721535,-0.2401650548,1
56,181,0.123876214,-0.6648551822,1
56,197,0.5949000716,-0.2010225058,1
56,213,1.344216824,-0.4453437328,1
56,229,1.130588651,0.1737639457,1
56,245,1.382178545,-0.2474728674,1
56,261,1.708363771,0.2092292458,1
56,277,2.261896372,-0.1548233181,1
56,293,2.729457378,0.269064188,1
56,309,3.631733656,1.235594273,1
56,325,NaN,NaN,2
56,341,1.931002617,2.917710304,1
56,357,1.638237238,2.667662382,1
56,373,2.015679121,2.934119701,1
56,389,2.254308462,1.892166615,1
56,405,2.624991179,0.9622248411,1
56,421,2.578015804,1.329164863,1
56,437,3.03290391,2.41425252,1
56,453,2.955535173,3.820976973,1
56,469,2.859121561,3.107495546,1
56,485,2.788626671,2.445561886,1
56,501,NaN,NaN,2
56,517,-1.557500839,0.5328137875,1
56,533,-1.194958568,0.7957613468,1
56,549,0.2483366132,-0.6165575981,1
56,565,-0.248441577,1.413910151,1
56,581,NaN,NaN,2
56,597,NaN,NaN,2
56,613,0.331033349,2.974870443,1
56,629,-1.042138219,2.016049147,1
56,645,-1.906621575,1.82940197,1
56,661,-0.8985159397,1.434173107,1
56,677,-2.383623838,2.573722601,1
56,693,NaN,NaN,2
56,709,-1.837111235,2.901339293,1
56,725,-1.996575952,2.387360573,1
56,741,-2.239152193,2.229090452,1
56,757,-1.487432241,2.044522524,1
56,773,-1.570895076,2.269087791,1
56,789,-1.386457324,2.434368134,1
56,805,-0.4534309506,2.773729324,1
56,821,0.2800521851,3.562358379,1
56,837,NaN,NaN,2
56,853,NaN,NaN,2
56,869,0.9035764933,2.312336445,1
56,885,0.1405778229,1.975178242,1
56,901,-0.8807292581,1.226252556,1
56,917,-0.02575534582,-0.7761090398,1
56,933,-0.1517983079,0.9367679358,1
56,949,-0.2400858104,1.031545401,1
56,965,-1.112988472,0.7086243629,1
56,981,NaN,NaN,2
56,997,NaN,NaN,2
56,1013,NaN,NaN,2
56,1029,-0.8986833096,1.066538215,1
56,1045,-1.718686223,0.6571953297,1
56,1061,NaN,NaN,2
56,1077,-2.530401468,-0.5207263231,1
56,1093,-2.339340448,-1.966216207,1
56,1109,-2.865272999,-1.255110741,1
56,1125,-2.608395338,-0.1722457707,1
56,1141,-1.986918449,0.6446394324,1
56,1157,NaN,NaN,2
56,1173,-1.784662843,-0.2383025289,1
56,1189,-1.713756323,-0.1967950761,1
56,1205,NaN,NaN,2
56,1221,NaN,NaN,2
56,1237,-1.085707903,0.3002385497,1
56,1253,-0.3874465227,-0.1587327719,1
56,1269,-0.1650491357,-0.2061692327,1
56,1285,-0.7298533916,0.347248435,1
72,21,-3.085174799,-1.047030449,1
72,37,-3.315120697,-2.3567307,1
72,53,-3.462901354,-2.653728485,1
72,69,-3.514136314,-2.426332235,1
72,85,NaN,NaN,2
72,101,-2.484913349,-1.708961248,1
72,117,NaN,NaN,2
72,133,NaN,NaN,2
72,149,-1.466815472,-0.482663393,1
72,165,-1.010588765,-0.3570581079,1
72,181,-0.1331111193,-0.7917816639,1
72,197,0.1127527356,0.07325208187,1
72,213,0.5646723509,-0.001774668694,1
72,229,1.309622884,0.8613011837,1
72,245,1.243418813,0.536002636,1
72,261,1.819822907,0.464076072,1
72,277,2.172516346,0.113403976,1
72,293,2.789090157,0.4436448216,1
72,309,4.089326382,0.9663851857,1
72,325,NaN,NaN,2
72,341,NaN,NaN,2
72,357,2.623435736,2.538606405,1
72,373,2.307518482,2.473141193,1
72,389,2.873929977,2.112855196,1
72,405,3.322063446,1.534828901,1
72,421,3.692356825,1.007866502,1
72,437,3.268721342,1.554395199,1
72,453,3.622897148,2.626394033,1
72,469,2.799718857,3.43592,1
72,485,2.219995499,2.760932446,1
72,501,2.131110191,2.117697477,1
72,517,NaN,NaN,2
72,533,-0.2686012983,1.009663582,1
72,549,NaN,NaN,2
72,565,0.1760572195,1.015935063,1
72,581,1.03537035,2.425385237,1
72,597,1.001164794,2.921951532,1
72,613,0.6743407845,2.242284536,1
72,629,0.2303727269,2.795976639,1
72,645,NaN,NaN,2
72,661,NaN,NaN,2
72,677,-2.437990189,1.696387768,1
72,693,-2.017774105,2.919128418,1
72,709,NaN,NaN,2
72,725,-1.938114762,2.895333767,1
72,741,-1.795394421,2.820334911,1
72,757,-1.306147575,2.65028882,1
72,773,-1.54961133,2.823589802,1
72,789,NaN,NaN,2
72,805,-0.2333342433,3.546055555,1
72,821,0.3953093588,3.711236715,1
72,837,0.6671932936,3.657432556,1
72,853,0.8009881973,3.32830143,1
72,869,0.691691339,2.700302124,1
72,885,-0.4288154542,3.395633698,1
72,901,-0.06609320641,2.965209961,1
72,917,NaN,NaN,2
72,933,-1.204163194,0.8524810076,1
72,949,-0.8710073829,0.8056621552,1
72,965,-0.760360837,1.43674624,1
72,981,-1.230127454,0.576726377,1
72,997,-1.923467398,-0.3969261646,1
72,1013,-1.191607714,-0.640877068,1
72,1029,NaN,NaN,2
72,1045,-3.027978659,2.611576796,1
72,1061,NaN,NaN,2
72,1077,-2.302219629,-0.1608280241,1
72,1093,-1.977048874,-0.8357892036,1
72,1109,-1.541018248,-0.4104892015,1
72,1125,-2.373626232,0.2972744703,1
72,1141,-2.780222893,0.3855111003,1
72,1157,NaN,NaN,2
72,1173,NaN,NaN,2
72,1189,-1.429053545,-0.3404910564,1
72,1205,NaN,NaN,2
72,1221,-2.163703918,-0.1247095913,1
72,1237,-0.924480319,-0.2097519934,1
72,1253,-0.359826982,-0.3818861246,1
72,1269,-0.06634652615,0.07401044667,1
72,1285,NaN,NaN,2
88,21,-3.614084959,-1.316792011,1
88,37,-2.856378317,-1.795466423,1
88,53,-2.556466818,-2.64163518,1
88,69,-2.505705833,-2.144613981,1
88,85,-2.434967756,-1.916225791,1
88,101,-2.69944334,-1.777965188,1
88,117,NaN,NaN,2
88,133,NaN,NaN,2
88,149,NaN,NaN,2
88,165,NaN,NaN,2
88,181,-0.2828955054,-1.040534377,1
88,197,-0.2114009112,-0.06151681766,1
88,213,0.137812674,0.1167559102,1
88,229,NaN,NaN,2
88,245,1.441719651,0.7826555967,1
88,261,1.669080257,0.7050193548,1
88,277,1.700713158,0.9327830672,1
88,293,1.979240894,1.068648338,1
88,309,2.645835638,1.327777624,1
88,325,NaN,NaN,2
88,341,NaN,NaN,2
88,357,1.944656372,1.599314213,1
88,373,2.092554331,2.508103848,1
88,389,3.115339994,2.000711918,1
88,405,3.668022633,1.692563415,1
88,421,4.211424828,1.12886095,1
88,437,NaN,NaN,2
88,453,3.152050495,1.186980009,1
88,469,3.265168905,3.38132453,1
88,485,2.414852858,2.974171638,1
88,501,1.863391876,2.447470903,1
88,517,1.678095341,2.3341856,1
88,533,1.845546603,2.501354933,1
88,549,NaN,NaN,2
88,565,NaN,NaN,2
88,581,0.9852033854,2.445002317,1
88,597,1.093109131,2.281214476,1
88,613,1.049711227,1.794086933,1
88,629,0.6499619484,2.63026619,1
88,645,-1.13271606,2.075988054,1
88,661,NaN,NaN,2
88,677,NaN,NaN,2
88,693,-1.596862316,1.693126202,1
88,709,-1.528890491,2.000050068,1
88,725,-1.229132414,3.302167177,1
88,741,-0.3306792974,3.480899096,1
88,757,-0.9070283175,2.728589058,1
88,773,-0.7295347452,2.930271626,1
88,789,-0.3773044348,3.130662441,1
88,805,NaN,NaN,2
88,821,0.2275879085,3.019003391,1
88,837,0.3924767971,2.890522242,1
88,853,0.7228368521,2.992989302,1
88,869,0.6881086826,2.560540199,1
88,885,-0.1719653904,3.178206682,1
88,901,NaN,NaN,2
88,917,NaN,NaN,2
88,933,NaN,NaN,2
88,949,-1.694681168,0.3791329265,1
88,965,-0.8976377249,0.9330487847,1
88,981,-0.8381972313,0.6844245791,1
88,997,-0.9718308449,-0.05166162923,1
88,1013,-1.079150677,-0.3507118225,1
88,1029,NaN,NaN,2
88,1045,NaN,NaN,2
88,1061,NaN,NaN,2
88,1077,NaN,NaN,2
88,1093,-2.568315029,-1.018184423,1
88,1109,-2.456196785,-0.9780529737,1
88,1125,-2.459767818,-0.9756940603,1
88,1141,-1.858296871,-1.076339006,1
88,1157,-1.514758706,-0.9999560118,1
88,1173,-1.429130673,-0.6717051268,1
88,1189,-1.097746611,-0.770600915,1
88,1205,-1.03694129,-0.4608244598,1
88,1221,-1.044516563,-1.035787344,1
88,1237,-1.001288414,-0.6449873447,1
88,1253,-0.5247545242,0.06786942482,1
88,1269,-0.314872086,0.6771748066,1
88,1285,-0.3431212902,-0.3362370729,1
104,21,-1.916522503,-2.358092546,1
104,37,-1.796515942,-2.370689869,1
104,53,-1.59783268,-2.451163769,1
104,69,-1.978356838,-2.26524663,1
104,85,-2.58737278,-1.678799748,1
104,101,-2.73972249,-1.507448912,1
104,117,-2.024715185,-0.04210597277,1
104,133,-2.671761036,-0.3248089552,1
104,149,-2.832898617,-0.01521082222,1
104,165,-1.967053056,0.1163225472,1
104,181,-0.9338407516,-0.3613591492,1
104,197,-0.2384679914,-0.341493994,1
104,213,0.353051424,-0.1327269226,1
104,229,NaN,NaN,2
104,245,1.481769443,0.6106877327,1
104,261,2.041550159,1.092383862,1
104,277,2.621605873,1.803002,1
104,293,2.579754353,1.61345911,1
104,309,2.861234188,1.331763029,1
104,325,4.507599831,2.07641983,1
104,341,2.689113617,0.9162522554,1
104,357,1.939996004,1.008592129,1
104,373,3.127444506,1.550853968,1
104,389,3.620584488,1.592679739,1
104,405,3.889575243,1.948878527,1
104,421,4.016544342,1.772615433,1
104,437,NaN,NaN,2
104,453,3.470071554,2.040417671,1
104,469,2.849303246,2.605492353,1
104,485,2.308951139,3.231699228,1
104,501,2.089030266,3.013475895,1
104,517,2.639367819,2.885514975,1
104,533,NaN,NaN,2
104,549,NaN,NaN,2
104,565,1.44461906,2.369718075,1
104,581,1.23320806,2.379683256,1
104,597,1.133321881,2.141914845,1
104,613,1.099784017,2.048821688,1
104,629,0.8710998893,1.975150585,1
104,645,-1.152160525,1.540319443,1
104,661,-1.129405499,0.8966369629,1
104,677,-0.8609621525,1.412815094,1
104,693,-0.9776499271,1.583393216,1
104,709,-0.7161415815,2.464722157,1
104,725,-0.251665771,3.161801815,1
104,741,NaN,NaN,2
104,757,-0.3740313649,3.165193558,1
104,773,-0.3097937107,3.043425322,1
104,789,-0.4291686416,3.330343246,1
104,805,-0.6364526153,3.085597992,1
104,821,0.03470076621,1.648406982,1
104,837,0.4338957071,2.253957748,1
104,853,0.277906239,2.126505375,1
104,869,0.5937678814,1.900413275,1
104,885,0.1901133209,2.396299839,1
104,901,-0.6399154663,2.654406786,1
104,917,-1.102530479,1.69088006,1
104,933,-1.864095211,0.9754510522,1
104,949,-1.269482374,0.1870242953,1
104,965,-1.369326234,0.2907336354,1
104,981,-1.91166687,0.5927852392,1
104,997,-2.58706522,0.1301245689,1
104,1013,-2.184990883,-0.561532259,1
104,1029,-2.024421215,-0.3797733486,1
104,1045,-1.232093573,-0.2763826847,1
104,1061,-1.852372885,0.6553826332,1
104,1077,-2.93724823,0.6046714783,1
104,1093,-2.809034586,-1.10450995,1
104,1109,-3.081353426,-1.856390953,1
104,1125,-2.663199663,-1.675277591,1
104,1141,-1.665616274,-1.584182739,1
104,1157,-1.677696705,-1.196271896,1
104,1173,-1.465939522,-1.522597671,1
104,1189,-1.115576267,-1.134902,1
104,1205,-1.281011581,-0.7581583858,1
104,1221,-0.9950252771,-1.351805925,1
104,1237,-0.8560404778,-0.8640068769,1
104,1253,-0.9259998798,-0.1940028071,1
104,1269,-0.5698646307,0.2350962013,1
104,1285,-0.5153318644,-0.3381094635,1
120,21,-0.2816692591,-1.581641436,1
120,37,NaN,NaN,2
120,53,NaN,NaN,2
120,69,-1.617557526,-2.552355528,1
120,85,NaN,NaN,2
120,101,-2.728148222,-1.549549341,1
120,117,-2.433971882,-0.517766118,1
120,133,-2.025597334,-0.1879969835,1
120,149,NaN,NaN,2
120,165,-1.329715729,0.1746126711,1
120,181,-0.92418015,-0.0665769577,1
120,197,-0.1129132137,-0.00172200799,1
120,213,0.4174857736,-0.1381742507,1
120,229,0.9771263599,-0.05036312342,1
120,245,NaN,NaN,2
120,261,NaN,NaN,2
120,277,NaN,NaN,2
120,293,3.080770016,2.124191284,1
120,309,3.31013298,2.022373199,1
120,325,3.464446306,1.968999863,1
120,341,3.690372944,1.564046144,1
120,357,NaN,NaN,2
120,373,4.115017891,1.19508934,1
120,389,4.082383156,1.731545806,1
120,405,NaN,NaN,2
120,421,NaN,NaN,2
120,437,NaN,NaN,2
120,453,4.283534527,2.534283161,1
120,469,3.015756845,1.733436704,1
120,485,2.529618502,3.530866385,1
120,501,2.493156195,4.318789482,1
120,517,2.542233706,3.466118336,1
120,533,NaN,NaN,2
120,549,1.798885107,3.180990219,1
120,565,2.307367563,3.080559969,1
120,581,2.011693478,2.987672567,1
120,597,1.055431128,2.571760178,1
120,613,0.5078266263,2.079604864,1
120,629,0.1060298905,2.754066467,1
120,645,-0.822794795,2.188752651,1
120,661,-1.187430382,3.192241192,1
120,677,NaN,NaN,2
120,693,NaN,NaN,2
120,709,-0.7416722775,2.179616928,1
120,725,-0.54710114,2.82012558,1
120,741,-0.531124413,2.777509451,1
120,757,0.1787070632,2.797539473,1
120,773,-0.08114296198,2.882729053,1
120,789,-0.5669573545,2.946497917,1
120,805,-0.5676201582,2.512267351,1
120,821,-0.2064788342,1.971903086,1
120,837,0.1754205227,1.645492673,1
120,853,0.161723882,1.736061335,1
120,869,0.3850063384,1.519833088,1
120,885,0.338132143,1.654362798,1
120,901,-0.7376101017,1.167252779,1
120,917,-1.682992816,1.083966255,1
120,933,-1.382463217,0.4406795502,1
120,949,-1.367965937,-0.02947926521,1
120,965,-2.073212147,0.1209319234,1
120,981,NaN,NaN,2
120,997,NaN,NaN,2
120,1013,-4.581544876,-0.2332483828,1
120,1029,-3.862818956,-0.2082330287,1
120,1045,-3.016759396,-1.012212753,1
120,1061,-2.577735662,-1.334893346,1
120,1077,-2.868430138,-1.224919438,1
120,1093,-3.338434935,-1.658056617,1
120,1109,-3.300572395,-1.914326549,1
120,1125,-3.135085106,-1.902602196,1
120,1141,-2.92475915,-1.67895174,1
120,1157,-2.949022532,-1.362497807,1
120,1173,-1.970023632,-1.358590603,1
120,1189,-1.647372246,-0.9792624712,1
120,1205,NaN,NaN,2
120,1221,NaN,NaN,2
120,1237,-1.141541481,-1.517342567,1
120,1253,-0.9543678761,-0.9704270363,1
120,1269,-0.9500601292,-0.6008745432,1
120,1285,-1.107261419,-0.9126168489,1
136,21,NaN,NaN,2
136,37,-1.477404475,-2.143579245,1
136,53,-1.672551632,-3.307667494,1
136,69,-2.708803415,-2.51911068,1
136,85,-2.608043432,-2.194804192,1
136,101,NaN,NaN,2
136,117,-2.990540266,-1.014915943,1
136,133,NaN,NaN,2
136,149,NaN,NaN,2
136,165,NaN,NaN,2
136,181,-1.328153372,-0.4574880004,1
136,197,-0.1627738476,-0.5007821321,1
136,213,0.4381834865,-0.3525268734,1
136,229,NaN,NaN,2
136,245,NaN,NaN,2
136,261,2.610698223,1.641263247,1
136,277,2.482074499,2.320448637,1
136,293,3.016360283,2.493263006,1
136,309,3.613715172,2.279018164,1
136,325,3.952497005,1.990381598,1
136,341,4.585618019,1.841016293,1
136,357,5.049161911,1.528478861,1
136,373,5.362418175,1.89485693,1
136,389,NaN,NaN,2
136,405,5.548717499,3.729940414,1
136,421,4.545461655,3.859824181,1
136,437,3.158410072,3.017015696,1
136,453,NaN,NaN,2
136,469,2.675087214,1.173706293,1
136,485,2.762721777,3.462712526,1
136,501,2.804945946,4.725784779,1
136,517,2.57249403,3.721422672,1
136,533,NaN,NaN,2
136,549,NaN,NaN,2
136,565,3.005852461,4.076042652,1
136,581,2.472635746,3.360107899,1
136,597,1.077100873,2.688125134,1
136,613,-0.3876487017,1.968821764,1
136,629,0.4502737522,2.214651585,1
136,645,-0.5392065048,1.539546251,1
136,661,-0.7208907604,1.620122671,1
136,677,NaN,NaN,2
136,693,NaN,NaN,2
136,709,-1.15534842,1.959229946,1
136,725,-1.435449123,1.888673544,1
136,741,-0.9439787269,2.568087101,1
136,757,0.400668174,2.594203234,1
136,773,-0.4211141765,2.661782742,1
136,789,-0.7138656378,2.879611015,1
136,805,-0.1066361666,2.523253679,1
136,821,0.2610461116,1.992597342,1
136,837,0.3173270822,1.525031567,1
136,853,-0.5229720473,2.001781464,1
136,869,-0.4454321861,1.749109268,1
136,885,NaN,NaN,2
136,901,NaN,NaN,2
136,917,-2.25562644,0.2785037756,1
136,933,-1.250298142,0.3998499513,1
136,949,-1.371393919,0.5233221054,1
136,965,NaN,NaN,2
136,981,-2.812790155,0.2049850523,1
136,997,-2.906369448,-0.1599960178,1
136,1013,-2.973858356,-0.2462195158,1
136,1029,-3.291930676,-0.09152841568,1
136,1045,-3.358110428,-1.323295593,1
136,1061,-3.111644268,-2.380311966,1
136,1077,-3.56185317,-2.501852512,1
136,1093,-4.554480553,-3.251370907,1
136,1109,NaN,NaN,2
136,1125,NaN,NaN,2
136,1141,-3.724054813,-2.055409431,1
136,1157,-3.211915255,-1.202453017,1
136,1173,-2.794378281,-0.8378036022,1
136,1189,-2.115176678,-0.5083912015,1
136,1205,-2.077296734,-0.8088319302,1
136,1221,-1.59085393,-0.7019881606,1
136,1237,-1.071483612,-1.074165106,1
136,1253,-0.9579391479,-1.350219488,1
136,1269,-1.162211657,-1.753825188,1
136,1285,NaN,NaN,2
152,21,-2.022985697,-0.8980899453,1
152,37,-2.50260067,-1.935723424,1
152,53,-2.053945065,-2.227771044,1
152,69,-2.302040339,-1.945290446,1
152,85,NaN,NaN,2
152,101,-1.897352815,-0.09012913704,1
152,117,-2.321018457,-0.9128222466,1
152,133,-2.509787083,-0.5203875303,1
152,149,NaN,NaN,2
152,165,NaN,NaN,2
152,181,-0.8283656836,-0.4433044791,1
152,197,-0.3583515882,-0.6290701628,1
152,213,0.02366532385,-0.5743227005,1
152,229,NaN,NaN,2
152,245,0.8257033825,0.5402095318,1
152,261,1.458269596,1.224258184,1
152,277,2.971993446,2.360307217,1
152,293,3.034501314,2.453555107,1
152,309,3.977646828,2.616532564,1
152,325,4.380085468,3.015168428,1
152,341,4.062918663,2.424151182,1
152,357,4.261196136,2.098044395,1
152,373,5.742985725,2.995624065,1
152,389,4.496972084,4.608015537,1
152,405,5.533914089,4.251157761,1
152,421,5.079238415,3.113212585,1
152,437,3.692270756,1.493993402,1
152,453,3.540954828,0.9262176156,1
152,469,3.643415451,2.262553692,1
152,485,3.261705875,3.620924234,1
152,501,3.127913952,4.050705433,1
152,517,3.084504843,3.63244915,1
152,533,3.371446848,4.034267426,1
152,549,NaN,NaN,2
152,565,3.225745201,6.116328716,1
152,581,3.405880451,3.663711309,1
152,597,NaN,NaN,2
152,613,NaN,NaN,2
152,629,NaN,NaN,2
152,645,-2.024449348,-1.930496216,1
152,661,NaN,NaN,2
152,677,NaN,NaN,2
152,693,-1.272692919,1.424283624,1
152,709,-0.7847552299,1.626237035,1
152,725,-1.018449903,1.464081168,1
152,741,-0.8986576796,1.432369232,1
152,757,-0.6575383544,1.851317167,1
152,773,NaN,NaN,2
152,789,-1.330537319,3.38932848,1
152,805,-0.3339098692,2.672197342,1
152,821,-0.4080709815,2.12530756,1
152,837,-0.9305957556,1.416176558,1
152,853,-1.215667963,1.607648849,1
152,869,NaN,NaN,2
152,885,NaN,NaN,2
152,901,-1.657225847,0.1759332418,1
152,917,-1.730290771,-0.01961587369,1
152,933,-1.680704236,-0.4664861262,1
152,949,NaN,NaN,2
152,965,NaN,NaN,2
152,981,NaN,NaN,2
152,997,-3.185178518,-0.418335259,1
152,1013,-3.415723324,-0.4161894321,1
152,1029,-3.885841131,-0.8872694969,1
152,1045,-3.923458815,-2.016173124,1
152,1061,-4.172125816,-1.497914195,1
152,1077,-5.037684917,-2.387372971,1
152,1093,-5.876807213,-3.107618332,1
152,1109,NaN,NaN,2
152,1125,NaN,NaN,2
152,1141,-3.113852024,-2.211005449,1
152,1157,-2.598984718,0.140647769,1
152,1173,-4.212216377,-0.698322475,1
152,1189,-3.466574669,-0.6013765931,1
152,1205,-2.067189932,-0.890650332,1
152,1221,-0.9184879065,-1.155132532,1
152,1237,-0.4492461681,-1.456478834,1
152,1253,-1.030888557,-1.98944056,1
152,1269,NaN,NaN,2
152,1285,NaN,NaN,2
168,21,-2.816578627,-4.42105484,1
168,37,-2.867367029,-3.654540539,1
168,53,-1.754604578,-2.157588005,1
168,69,-1.495500803,-1.54582119,1
168,85,-1.702140689,-1.407585144,1
168,101,NaN,NaN,2
168,117,-1.859829426,-0.102474153,1
168,133,-1.608371735,-0.2544876337,1
168,149,-0.9818813801,-0.6365182996,1
168,165,NaN,NaN,2
168,181,-1.438302755,-0.2550648451,1
168,197,-0.6021291018,-0.3515456617,1
