PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 10, filenames: A:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[11]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,949,0.9806512594,-2.363587141,1
40,965,NaN,NaN,2
40,981,NaN,NaN,2
40,997,NaN,NaN,2
40,1013,0.3047464788,-3.329777241,1
40,1029,NaN,NaN,2
40,1045,-2.469626188,-3.103899479,1
40,1061,NaN,NaN,2
40,1077,-2.069673777,-2.541461945,1
40,1093,-1.065072536,-2.871129274,1
40,1109,-1.544129252,-2.035898924,1
40,1125,-1.210139513,-1.802567005,1
40,1141,-1.323508978,-2.806276083,1
40,1157,-2.218087673,-2.491650581,1
40,1173,-2.889522314,-2.021613836,1
40,1189,-1.820941925,-1.812037706,1
40,1205,-2.067976475,-0.4301343262,1
40,1221,-1.677546501,-0.6192390919,1
40,1237,-1.305135131,-0.8607435226,1
40,1253,-1.395998597,-1.036190391,1
40,1269,-2.02184844,-1.888085365,1
40,1285,-2.463316917,0.8671934605,1
56,21,3.135336161,-0.5109255314,1
56,37,1.435505867,-0.1349931806,1
56,53,1.565259099,0.143389672,1
56,69,2.063909769,-0.08981877565,1
56,85,3.191437244,-0.052367419,1
56,101,NaN,NaN,2
56,117,NaN,NaN,2
56,133,NaN,NaN,2
56,149,NaN,NaN,2
56,165,NaN,NaN,2
56,181,2.778957129,0.4235039353,1
56,197,NaN,NaN,2
56,213,4.021639824,0.3850864172,1
56,229,5.819601059,0.09787166119,1
56,245,7.135164738,-0.6057711244,1
56,261,7.258620262,-0.9148782492,1
56,277,7.273326397,0.4520167708,1
56,293,7.733803749,2.193466663,1
56,309,NaN,NaN,2
56,325,6.747995853,2.088828325,1
56,341,7.215980053,1.503975868,1
56,357,6.473412514,1.711475611,1
56,373,6.523318768,0.5131042004,1
56,389,4.709376335,0.8947523832,1
56,405,NaN,NaN,2
56,421,5.248377323,0.732498765,1
56,437,4.973003387,0.9066969752,1
56,453,5.640061855,1.77060473,1
56,469,6.23885107,1.680822134,1
56,485,5.059051037,0.1887954473,1
56,501,5.158429146,-0.005359262228,1
56,517,4.771543503,1.620698333,1
56,533,NaN,NaN,2
56,549,4.02936554,0.6910164952,1
56,565,4.273827076,0.143949151,1
56,581,4.893443584,1.108868241,1
56,597,4.519146442,1.717553735,1
56,613,3.854412794,1.889619589,1
56,629,3.506090164,1.972905517,1
56,645,NaN,NaN,2
56,661,2.32725358,3.952838421,1
56,677,1.55719018,1.130273581,1
56,693,1.56805253,-1.830080032,1
56,709,1.848346591,-1.397272229,1
56,725,2.077012539,-3.3192451,1
56,741,3.06686306,-5.114411354,1
56,757,2.540160656,-6.364328384,1
56,773,2.672640324,-7.326730728,1
56,789,2.750478745,-8.324253082,1
56,805,2.387951612,-8.455548286,1
56,821,1.88393259,-9.024770737,1
56,837,1.353344202,-5.970474243,1
56,853,1.74341774,-4.068789482,1
56,869,3.38475132,-2.858390808,1
56,885,1.441378593,-1.950510502,1
56,901,3.927663803,-3.274227381,1
56,917,1.839612842,-1.911002636,1
56,933,2.01132822,-2.057327509,1
56,949,0.931193769,-2.268582344,1
56,965,-0.3129850328,-1.594446182,1
56,981,-0.7786524892,-1.500506878,1
56,997,0.2217113376,-2.825921774,1
56,1013,-0.004243791103,-2.557850361,1
56,1029,-1.786716342,-2.797199011,1
56,1045,-2.175801992,-3.036346912,1
56,1061,-2.898085117,-2.608576536,1
56,1077,NaN,NaN,2
56,1093,-1.701525807,-2.7170403,1
56,1109,-1.488470078,-2.359993935,1
56,1125,-0.4461599588,-1.562339783,1
56,1141,-2.415653229,-2.625254393,1
56,1157,NaN,NaN,2
56,1173,-2.398423433,-2.180361271,1
56,1189,-1.858576894,-2.282500744,1
56,1205,-2.065186739,-0.630720973,1
56,1221,-1.405030251,-0.4656988382,1
56,1237,-1.217429876,-0.6693845391,1
56,1253,-0.9475493431,-1.224329472,1
56,1269,-1.005815864,-0.3203585148,1
56,1285,-1.284105539,0.02182888985,1
72,21,3.774106503,-1.195415139,1
72,37,1.105935097,0.2755325139,1
72,53,0.9412384033,-0.038699314,1
72,69,1.744272709,-0.1735268831,1
72,85,2.599728107,-0.7103574276,1
72,101,NaN,NaN,2
72,117,NaN,NaN,2
72,133,2.875208616,-0.07317249477,1
72,149,2.339009285,-1.058946371,1
72,165,2.287033558,0.3190994859,1
72,181,NaN,NaN,2
72,197,3.278695583,1.816512585,1
72,213,NaN,NaN,2
72,229,6.74112463,-0.4145652056,1
72,245,6.931775093,-0.3626191318,1
72,261,6.668276787,0.3688309193,1
72,277,7.050946712,1.24861145,1
72,293,7.841923714,1.68683672,1
72,309,8.173102379,2.814735413,1
72,325,7.480546951,2.553396225,1
72,341,7.219902515,1.378003836,1
72,357,6.28869915,1.870089054,1
72,373,5.818419456,1.355905294,1
72,389,5.186932564,0.4196186066,1
72,405,NaN,NaN,2
72,421,6.868828297,0.4051921368,1
72,437,5.443964005,1.054716825,1
72,453,NaN,NaN,2
72,469,5.002708912,1.720311284,1
72,485,NaN,NaN,2
72,501,4.584150314,-1.004693508,1
72,517,4.572945595,0.899240911,1
72,533,NaN,NaN,2
72,549,4.425185204,0.7861396074,1
72,565,4.917320251,0.2549577653,1
72,581,4.909941673,0.2908058167,1
72,597,4.706807613,0.08006739616,1
72,613,3.645543337,1.112634301,1
72,629,3.78497386,1.28004241,1
72,645,2.781532764,1.841873646,1
72,661,NaN,NaN,2
72,677,0.8460618258,1.085336208,1
72,693,0.2044121027,-0.05405884981,1
72,709,1.075344086,-1.301734686,1
72,725,2.55893755,-3.469768047,1
72,741,2.412462234,-4.363652229,1
72,757,2.245035172,-5.213125229,1
72,773,2.406315804,-6.399560452,1
72,789,2.41161108,-7.668404102,1
72,805,2.210336685,-8.356846809,1
72,821,2.031965971,-8.19097805,1
72,837,2.021725416,-5.574523449,1
72,853,3.208533287,-3.324043512,1
72,869,3.910575151,-2.775077343,1
72,885,5.062633514,-3.63635397,1
72,901,4.812839508,-3.483544111,1
72,917,1.962692976,-2.119485378,1
72,933,2.167233229,-1.476246238,1
72,949,0.5573683381,-1.303044915,1
72,965,0.03756834567,-0.8795140982,1
72,981,-0.1531845033,-1.61349678,1
72,997,-0.1165521592,-2.70225811,1
72,1013,-0.2544533312,-3.001852751,1
72,1029,-0.6470779181,-3.061261415,1
72,1045,-1.102660894,-2.927046537,1
72,1061,-0.8130911589,-2.508754253,1
72,1077,NaN,NaN,2
72,1093,NaN,NaN,2
72,1109,-1.730095625,-2.80270195,1
72,1125,-0.8839309216,-3.251731634,1
72,1141,-2.768838406,-3.008877993,1
72,1157,-2.328590393,-3.097701073,1
72,1173,-1.753077865,-3.035887241,1
72,1189,-1.610763192,-1.634145617,1
72,1205,-1.245062947,-0.6720488667,1
72,1221,-1.73033011,0.06887587905,1
72,1237,-1.499512553,0.03200900555,1
72,1253,-0.9873006344,-0.6273030043,1
72,1269,-1.899201393,-0.3116532564,1
72,1285,-1.8412292,0.1827077866,1
88,21,2.169770479,1.04336977,1
88,37,1.156302691,0.3604068756,1
88,53,1.248578072,-0.294007659,1
88,69,2.04292798,-0.2509088516,1
88,85,2.946349859,0.1563753784,1
88,101,3.075879097,0.3283449411,1
88,117,2.861312151,0.05023598671,1
88,133,2.632105827,0.0680000633,1
88,149,1.757537603,-0.08544881642,1
88,165,2.303003073,0.4255164266,1
88,181,NaN,NaN,2
88,197,3.594058275,1.935839176,1
88,213,NaN,NaN,2
88,229,NaN,NaN,2
88,245,7.449450493,0.1150325835,1
88,261,7.748475075,0.4616529047,1
88,277,8.059588432,1.146611214,1
88,293,8.439300537,1.361616611,1
88,309,8.11730957,2.637762547,1
88,325,NaN,NaN,2
88,341,7.214024067,2.258223772,1
88,357,6.789075375,2.001808405,1
88,373,5.929820061,1.439935803,1
88,389,5.470411301,0.5992439389,1
88,405,NaN,NaN,2
88,421,7.739262581,0.848323822,1
88,437,5.77133894,1.024006963,1
88,453,5.403627872,1.589610338,1
88,469,NaN,NaN,2
88,485,4.685719013,1.034139395,1
88,501,4.197794914,0.6679606438,1
88,517,NaN,NaN,2
88,533,5.038201809,0.3945431709,1
88,549,4.302117348,0.3655475974,1
88,565,3.928214312,0.08887703717,1
88,581,3.975193501,0.1560508609,1
88,597,4.01816082,-0.1954354048,1
88,613,3.859084606,0.4624079168,1
88,629,4.205917358,1.585745573,1
88,645,3.51407671,2.247227669,1
88,661,NaN,NaN,2
88,677,-0.9686373472,0.8945382833,1
88,693,NaN,NaN,2
88,709,1.101025581,-1.061903238,1
88,725,2.306513309,-2.941882849,1
88,741,2.432173252,-4.22304821,1
88,757,NaN,NaN,2
88,773,2.35455513,-5.186161041,1
88,789,2.440060854,-5.489939213,1
88,805,2.146174431,-7.07506609,1
88,821,1.890102744,-6.927444935,1
88,837,1.82647264,-4.86171484,1
88,853,1.579539061,-3.534271955,1
88,869,2.222823143,-2.993804932,1
88,885,5.602160454,-3.829014301,1
88,901,4.67175293,-4.082167625,1
88,917,NaN,NaN,2
88,933,2.666777611,-1.717269063,1
88,949,-0.05923873186,-0.9875665903,1
88,965,-0.4215891063,-0.8414316177,1
88,981,-0.2743246555,-1.821046948,1
88,997,-0.01676329225,-2.215148687,1
88,1013,0.1289629638,-2.832599163,1
88,1029,0.5197509527,-3.477231026,1
88,1045,0.4093380272,-2.739849091,1
88,1061,-0.2725960016,-2.793596506,1
88,1077,NaN,NaN,2
88,1093,NaN,NaN,2
88,1109,-1.046038389,-2.576705694,1
88,1125,-1.835538745,-3.630058289,1
88,1141,-2.308199883,-2.868545771,1
88,1157,-1.903135419,-3.044173002,1
88,1173,-1.987982869,-2.65986681,1
88,1189,-1.969904661,-1.246508598,1
88,1205,-1.556194544,-0.7759876251,1
88,1221,-1.873435974,0.6437084675,1
88,1237,-1.472438097,0.6807726622,1
88,1253,-1.63474524,0.1136424541,1
88,1269,-2.058050632,-0.7951806188,1
88,1285,-1.551625729,-1.135215282,1
104,21,0.1494605541,1.084743023,1
104,37,1.601392746,-0.5749379396,1
104,53,2.248669624,-0.4408937693,1
104,69,2.652748346,0.02472233772,1
104,85,3.608295441,0.4216501415,1
104,101,3.001073122,0.4335264564,1
104,117,2.261134863,0.3820281029,1
104,133,3.547041416,0.8803445101,1
104,149,NaN,NaN,2
104,165,NaN,NaN,2
104,181,3.365988255,1.187424898,1
104,197,3.662100077,0.8493266106,1
104,213,NaN,NaN,2
104,229,6.30773735,0.5112330317,1
104,245,7.364306927,0.2065656632,1
104,261,8.176020622,0.4179578125,1
104,277,8.427996635,0.4683712125,1
104,293,8.452474594,1.09963274,1
104,309,8.478531837,2.547108173,1
104,325,NaN,NaN,2
104,341,7.199801922,2.511823177,1
104,357,6.400903702,1.7241714,1
104,373,5.907680988,1.460088134,1
104,389,5.819595337,0.9014145136,1
104,405,5.754756927,-0.1829209328,1
104,421,6.396765709,0.336673677,1
104,437,6.732310295,0.8877568841,1
104,453,6.278659821,0.9065603018,1
104,469,NaN,NaN,2
104,485,5.756785393,0.6953160763,1
104,501,4.90489006,0.5867433548,1
104,517,4.592824936,0.5666556954,1
104,533,4.009886265,1.263684154,1
104,549,3.95876503,0.4276891649,1
104,565,3.751057863,0.004566766322,1
104,581,3.62865448,0.3350535035,1
104,597,3.55516386,0.4870660007,1
104,613,3.761352062,0.4094652832,1
104,629,5.548157692,-0.04934823513,1
104,645,NaN,NaN,2
104,661,4.036166191,1.211836815,1
104,677,1.857156515,-0.7162231207,1
104,693,1.15362072,-1.740302801,1
104,709,NaN,NaN,2
104,725,3.370644569,-2.353545666,1
104,741,3.753066301,-3.147023439,1
104,757,NaN,NaN,2
104,773,3.258756638,-4.712471008,1
104,789,2.756983042,-3.925374508,1
104,805,2.097656488,-5.454593182,1
104,821,2.122865677,-5.291665554,1
104,837,2.220672369,-4.517895699,1
104,853,NaN,NaN,2
104,869,NaN,NaN,2
104,885,NaN,NaN,2
104,901,1.465513945,-5.076701641,1
104,917,NaN,NaN,2
104,933,1.558611393,-1.987633228,1
104,949,0.4637974799,-1.749495745,1
104,965,-0.09822425246,-1.683275104,1
104,981,-0.01610150188,-2.792154074,1
104,997,0.09349422157,-2.737073421,1
104,1013,0.1918375492,-2.540835857,1
104,1029,0.9968926311,-2.598136663,1
104,1045,0.5259655714,-2.996118784,1
104,1061,-1.043784857,-3.016824722,1
104,1077,-2.220404387,-2.607413054,1
104,1093,-0.9859417677,-2.440404654,1
104,1109,-0.4065893888,-1.471404195,1
104,1125,-0.5421905518,-2.20539999,1
104,1141,-0.7903472185,-1.852583289,1
104,1157,-1.615696788,-1.878345251,1
104,1173,NaN,NaN,2
104,1189,-2.468443871,-1.358074784,1
104,1205,NaN,NaN,2
104,1221,-1.362195373,-0.918249011,1
104,1237,-2.055253506,0.2913446128,1
104,1253,-2.784562111,0.2625586092,1
104,1269,-2.472510815,-1.351932287,1
104,1285,-1.864260077,-1.400332451,1
120,21,-0.6855548024,1.317008734,1
120,37,-0.04740202427,-0.4407450557,1
120,53,NaN,NaN,2
120,69,3.049536228,-0.4022228122,1
120,85,3.280653238,-0.02063964307,1
120,101,3.121343851,0.2393766344,1
120,117,3.535786867,0.4261393845,1
120,133,4.209359169,0.5453463793,1
120,149,3.955206156,0.1740363538,1
120,165,3.601350307,-0.2370923162,1
120,181,3.125307083,0.1255868077,1
120,197,3.277541161,0.6919441819,1
120,213,NaN,NaN,2
120,229,6.152425766,0.155781731,1
120,245,7.418393135,-0.3048714399,1
120,261,8.302370071,0.1148310751,1
120,277,8.58784008,-0.3165032566,1
120,293,NaN,NaN,2
120,309,9.081730843,1.147495985,1
120,325,NaN,NaN,2
120,341,NaN,NaN,2
120,357,7.15357399,1.675244331,1
120,373,6.740372181,1.032537341,1
120,389,6.487746716,0.06616157293,1
120,405,NaN,NaN,2
120,421,6.060399532,-0.05820941925,1
120,437,6.752670765,1.164453387,1
120,453,7.553456306,0.8588585854,1
120,469,NaN,NaN,2
120,485,6.560520172,0.7408396006,1
120,501,5.875827312,1.004564047,1
120,517,5.387935638,0.7973047495,1
120,533,4.170273781,-0.07101738453,1
120,549,4.464480877,0.7787280083,1
120,565,4.448354721,0.4140806198,1
120,581,3.525724888,0.7121821046,1
120,597,3.730331421,0.6439664364,1
120,613,4.444736481,0.2691214085,1
120,629,NaN,NaN,2
120,645,6.409786224,0.8224893212,1
120,661,5.416959286,0.365903616,1
120,677,3.844805241,-0.4131754041,1
120,693,NaN,NaN,2
120,709,3.789148808,-1.246141672,1
120,725,2.210458279,-1.648379326,1
120,741,2.293143034,-2.348128557,1
120,757,2.308923006,-3.918884516,1
120,773,2.902895451,-3.932268381,1
120,789,2.865998268,-4.073990822,1
120,805,2.383529663,-4.608177185,1
120,821,2.061679363,-5.217004299,1
120,837,1.756173015,-4.386009216,1
120,853,NaN,NaN,2
120,869,NaN,NaN,2
120,885,1.190667629,-2.451126099,1
120,901,1.133066416,-4.40464592,1
120,917,0.720500052,-3.508360863,1
120,933,1.180483937,-2.686749935,1
120,949,0.4634607434,-1.729644299,1
120,965,0.5937164426,-2.034888268,1
120,981,NaN,NaN,2
120,997,0.1962880194,-3.900851965,1
120,1013,0.3461928964,-2.854964733,1
120,1029,0.5458407402,-3.256434202,1
120,1045,NaN,NaN,2
120,1061,0.5249654055,-3.556609631,1
120,1077,-0.1230309457,-2.861019611,1
120,1093,-0.5068667531,-2.025872707,1
120,1109,NaN,NaN,2
120,1125,-0.7639271021,-2.019273281,1
120,1141,-0.06763410568,-1.867842674,1
120,1157,-0.8491659164,-1.51000464,1
120,1173,-1.220332384,-1.166445971,1
120,1189,-1.127498388,-2.02157855,1
120,1205,-1.472777128,-1.434101701,1
120,1221,-2.335112095,-1.397105694,1
120,1237,-1.984498739,-0.2849433422,1
120,1253,-1.921854734,-0.1671252549,1
120,1269,-0.7488299012,-0.2452667952,1
120,1285,0.4265697598,-0.5816817284,1
136,21,NaN,NaN,2
136,37,0.09821105003,0.4424309731,1
136,53,2.22185421,0.5404413342,1
136,69,3.028021812,-0.2711314559,1
136,85,3.344797373,-0.0219226405,1
136,101,3.217838287,-0.1419927925,1
136,117,3.816047907,0.2759696245,1
136,133,4.334207535,0.381639123,1
136,149,3.932930946,0.768851161,1
136,165,3.536787033,-0.1697858423,1
136,181,3.348355532,0.05388435721,1
136,197,3.462507248,0.5935400724,1
136,213,4.772742271,0.8076933622,1
136,229,NaN,NaN,2
136,245,NaN,NaN,2
136,261,9.3511343,-0.02966357768,1
136,277,8.723534584,-0.2471760511,1
136,293,8.518945694,-0.2733885646,1
136,309,8.390524864,1.042694807,1
136,325,8.135509491,1.304810643,1
136,341,NaN,NaN,2
136,357,7.414937496,1.433256626,1
136,373,7.165869713,1.109110951,1
136,389,7.818509579,0.09059399366,1
136,405,6.875751972,0.3039266765,1
136,421,6.980155945,0.6293560266,1
136,437,7.42632103,0.628293395,1
136,453,NaN,NaN,2
136,469,7.811941147,1.036663294,1
136,485,6.693617821,1.277149439,1
136,501,5.926700592,1.66074574,1
136,517,5.296081066,1.366303921,1
136,533,NaN,NaN,2
136,549,4.942681313,0.7265752554,1
136,565,4.828232765,1.837644458,1
136,581,NaN,NaN,2
136,597,3.915365219,1.194496512,1
136,613,5.37917614,-0.2039608061,1
136,629,7.522735119,-0.201820448,1
136,645,7.563157082,0.1072980314,1
136,661,6.85538578,-0.2759391963,1
136,677,6.103693962,-0.1653662324,1
136,693,5.054755211,-0.3834950924,1
136,709,2.789833546,-1.05177176,1
136,725,2.103116274,-1.339206338,1
136,741,1.937292814,-1.602789879,1
136,757,1.636791348,-1.978083134,1
136,773,1.4883641,-3.081491232,1
136,789,1.789097786,-3.657915115,1
136,805,2.024062157,-4.073147774,1
136,821,2.364336014,-5.152712822,1
136,837,1.723207235,-4.486475945,1
136,853,0.1401338577,-3.08999157,1
136,869,0.5386717319,-2.010723352,1
136,885,1.368277788,-2.253820658,1
136,901,NaN,NaN,2
136,917,0.5178171396,-2.88159132,1
136,933,0.2633475661,-3.027233601,1
136,949,NaN,NaN,2
136,965,NaN,NaN,2
136,981,0.1078941524,-2.385784626,1
136,997,0.06641602516,-2.886591434,1
136,1013,0.3251404166,-2.72792697,1
136,1029,0.5720419884,-3.26611495,1
136,1045,NaN,NaN,2
136,1061,-0.05751068145,-3.528553724,1
136,1077,-0.3419393897,-3.182241201,1
136,1093,-0.582896173,-2.143668652,1
136,1109,-0.7703011036,-1.618522167,1
136,1125,-0.4515066743,-1.721121907,1
136,1141,-0.3053293228,-1.875553131,1
136,1157,-0.4185694456,-2.934942245,1
136,1173,NaN,NaN,2
136,1189,-0.7186678052,-3.14823103,1
136,1205,-1.349623203,-2.764759779,1
136,1221,-1.329513192,-2.685903072,1
136,1237,-1.807104826,-0.7247182131,1
136,1253,-1.207586527,-0.6479859352,1
136,1269,-0.2234741449,-0.409858346,1
136,1285,0.4110521078,-1.462512732,1
152,21,1.337236881,1.907215238,1
152,37,2.142778397,0.853467226,1
152,53,3.103690863,-0.06032536924,1
152,69,3.608825445,-0.108841069,1
152,85,2.975136995,0.486436069,1
152,101,3.04049325,-0.08941572905,1
152,117,3.398054361,-0.4618633687,1
152,133,NaN,NaN,2
152,149,4.004480362,-0.3130563498,1
152,165,3.51128149,-0.1270586252,1
152,181,3.247484684,0.01847194135,1
152,197,3.298830271,0.2729069591,1
152,213,4.185785294,0.4633995593,1
152,229,6.236515522,0.3578029871,1
152,245,8.599439621,0.002430342138,1
152,261,7.998364925,0.1819652468,1
152,277,7.840285301,0.3457755148,1
152,293,7.161056042,0.1426483691,1
152,309,7.678421021,1.287229538,1
152,325,8.071926117,1.244087458,1
152,341,NaN,NaN,2
152,357,7.839378357,2.251637936,1
152,373,7.523593903,1.297704697,1
152,389,8.106966019,1.255368948,1
152,405,8.434075356,1.5876652,1
152,421,7.014659882,2.329658508,1
152,437,7.632866383,1.478104591,1
152,453,7.766887188,1.355080247,1
152,469,7.459293842,1.579991698,1
152,485,6.880878448,1.350795388,1
152,501,5.762505054,1.682044387,1
152,517,5.223104477,1.57783246,1
152,533,5.626283646,0.7593648434,1
152,549,5.119329453,0.5679913759,1
152,565,4.904758453,0.4200070202,1
152,581,4.773139477,0.7940529585,1
152,597,4.896183491,0.8329110146,1
152,613,5.272396564,0.1375544667,1
152,629,6.494402885,-0.1940439939,1
152,645,7.474955559,-0.07442009449,1
152,661,6.013367653,-0.6064614058,1
152,677,5.179316044,-0.9493751526,1
152,693,4.893228054,-0.668146193,1
152,709,3.961146593,-0.8206408024,1
152,725,2.743177652,-1.490699649,1
152,741,2.086785316,-1.343747497,1
152,757,NaN,NaN,2
152,773,NaN,NaN,2
152,789,0.5136599541,-3.55071044,1
152,805,1.970413685,-3.819214821,1
152,821,NaN,NaN,2
152,837,0.7001003623,-4.320919991,1
152,853,0.48065418,-3.084474087,1
152,869,0.5037984848,-2.18224144,1
152,885,NaN,NaN,2
152,901,NaN,NaN,2
152,917,0.6890257001,-3.1872015,1
152,933,0.1056090593,-3.025321007,1
152,949,NaN,NaN,2
152,965,NaN,NaN,2
152,981,-0.1126722693,-1.832068205,1
152,997,0.1979396939,-2.220754862,1
152,1013,0.3584079742,-2.76402998,1
152,1029,0.3806504011,-2.916417599,1
152,1045,0.06023065746,-3.020754576,1
152,1061,-0.4935015142,-2.764258385,1
152,1077,-0.3249190748,-2.664096594,1
152,1093,-0.3518649936,-2.210959435,1
152,1109,0.01690499485,-1.891642928,1
152,1125,NaN,NaN,2
152,1141,0.02129081637,-2.372387171,1
152,1157,-0.01739118993,-1.545520306,1
152,1173,0.08783239126,-1.593877077,1
152,1189,0.3244807124,-2.342122078,1
152,1205,-0.4268323779,-3.095019341,1
152,1221,-0.7594556808,-3.086837769,1
152,1237,-1.076943755,-1.318668246,1
152,1253,-0.4435470104,-4.046827316,1
152,1269,-0.7166647911,-3.071658373,1
152,1285,-1.632623076,-0.3676025867,1
168,21,1.602661014,0.8127183914,1
168,37,2.508567095,0.3186079264,1
168,53,3.043578148,0.02317285538,1
168,69,2.964254856,0.2151703835,1
168,85,2.67098999,1.62400353,1
168,101,2.894484758,0.4655306935,1
168,117,2.976455927,0.6452786922,1
168,133,3.564947605,0.2177330405,1
168,149,3.526659727,0.03371717036,1
168,165,3.292397976,0.1402320415,1
168,181,3.072732925,0.1392706782,1
168,197,3.207689762,0.1166786253,1
