PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 17, filenames: A:[17]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[18]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
40,1253,0.005157470703,-5.313347816,1
40,1269,-0.1335329115,-4.773191929,1
40,1285,-0.506467104,-3.830936432,1
56,21,4.455003738,0.9888694286,1
56,37,3.801035404,-0.1177956536,1
56,53,5.526730537,-0.6184052825,1
56,69,5.54314518,-1.359606743,1
56,85,5.369255543,-0.8146668077,1
56,101,NaN,NaN,2
56,117,NaN,NaN,2
56,133,NaN,NaN,2
56,149,NaN,NaN,2
56,165,3.998580456,-0.3926993906,1
56,181,3.299662113,-1.440368652,1
56,197,3.515328169,-0.713564992,1
56,213,3.37379694,-0.4285919368,1
56,229,3.296046019,-0.5433418751,1
56,245,4.152475834,-0.9515554905,1
56,261,4.511023521,-1.493210077,1
56,277,4.582520485,-1.604691982,1
56,293,4.63222599,-2.085855007,1
56,309,4.610579967,-4.514182091,1
56,325,4.26568985,-5.191576004,1
56,341,6.59359026,-3.653224945,1
56,357,6.306648254,-3.927429676,1
56,373,5.375036716,-4.138557434,1
56,389,5.514654636,-4.419774532,1
56,405,5.693664551,-4.13455677,1
56,421,5.458139896,-4.317979336,1
56,437,4.577720642,-4.525271416,1
56,453,4.044512272,-4.529861927,1
56,469,3.759217024,-6.432819366,1
56,485,NaN,NaN,2
56,501,NaN,NaN,2
56,517,2.351433754,-6.379356384,1
56,533,4.768746376,-5.625607491,1
56,549,5.324482441,-5.731504917,1
56,565,6.899147987,-5.26593399,1
56,581,6.385240555,-5.837944508,1
56,597,5.623476982,-6.263741493,1
56,613,4.582501888,-6.567998409,1
56,629,3.331202507,-7.150180817,1
56,645,2.737983704,-6.687706947,1
56,661,2.216938496,-6.426054478,1
56,677,1.336279392,-5.856709003,1
56,693,1.998104811,-6.161562443,1
56,709,2.101976633,-7.18970108,1
56,725,2.576194525,-6.116499901,1
56,741,2.945917845,-5.589707375,1
56,757,3.039167404,-6.122366428,1
56,773,2.319692612,-6.305999279,1
56,789,2.57022047,-6.718623638,1
56,805,2.321401596,-6.579959393,1
56,821,2.109988213,-6.733594418,1
56,837,1.923849463,-6.312218189,1
56,853,1.680986643,-6.264616489,1
56,869,1.904612541,-6.058274269,1
56,885,2.767839432,-6.867925167,1
56,901,2.973304272,-7.501330853,1
56,917,1.777759433,-7.460720539,1
56,933,1.42563045,-7.093461514,1
56,949,1.478681564,-6.714256287,1
56,965,1.629114389,-6.603440762,1
56,981,3.074449778,-6.182077885,1
56,997,2.68483305,-5.743687153,1
56,1013,2.680025101,-6.15584898,1
56,1029,3.51701808,-6.396244049,1
56,1045,2.298437357,-6.258631229,1
56,1061,1.502207875,-6.127817631,1
56,1077,1.370102048,-6.106925964,1
56,1093,1.727393508,-6.674212456,1
56,1109,3.089336395,-6.521595001,1
56,1125,NaN,NaN,2
56,1141,NaN,NaN,2
56,1157,-0.1490208209,-6.312877178,1
56,1173,0.2006093264,-5.846527576,1
56,1189,0.1266656518,-5.791856766,1
56,1205,-0.2229993939,-5.714932919,1
56,1221,NaN,NaN,2
56,1237,0.2788682878,-6.498250961,1
56,1253,NaN,NaN,2
56,1269,-0.09469336271,-5.761099339,1
56,1285,0.8963462114,-5.213320732,1
72,21,5.504219532,0.8964852095,1
72,37,4.631776333,-0.487541765,1
72,53,4.519138813,-0.5778647065,1
72,69,4.305979729,-1.290357113,1
72,85,4.469408512,-0.6109226942,1
72,101,6.356060505,-1.101204991,1
72,117,5.706596375,-0.5177766085,1
72,133,5.065198898,-0.5793945193,1
72,149,NaN,NaN,2
72,165,3.932829618,-0.4974213839,1
72,181,3.415436745,-1.83600831,1
72,197,3.282476187,-1.227404594,1
72,213,3.618529081,-0.5101069212,1
72,229,NaN,NaN,2
72,245,4.406514645,-0.7939635515,1
72,261,4.74516964,-1.340055943,1
72,277,5.125551224,-1.641967058,1
72,293,5.708570957,-1.952773094,1
72,309,5.784770489,-4.127746582,1
72,325,5.410199165,-4.979781151,1
72,341,5.506567478,-5.861287594,1
72,357,NaN,NaN,2
72,373,5.278226376,-3.827455521,1
72,389,5.446260929,-4.001794338,1
72,405,5.490357399,-3.905572891,1
72,421,5.250854969,-4.551930904,1
72,437,4.94695282,-4.66780901,1
72,453,5.167577744,-4.096104622,1
72,469,5.010227203,-5.269889355,1
72,485,4.457070351,-6.838305473,1
72,501,NaN,NaN,2
72,517,3.698600769,-5.166854858,1
72,533,5.385061264,-4.833994389,1
72,549,6.194244862,-5.11003685,1
72,565,6.648684502,-5.001364708,1
72,581,6.564433575,-5.270563126,1
72,597,5.718535423,-5.953201771,1
72,613,4.490259647,-6.079932213,1
72,629,3.005669355,-5.068387985,1
72,645,2.352930307,-6.142096043,1
72,661,NaN,NaN,2
72,677,2.877929449,-7.007960796,1
72,693,2.596871376,-6.342568874,1
72,709,2.852632046,-6.531169415,1
72,725,2.944820404,-5.410170078,1
72,741,1.841069937,-5.763699532,1
72,757,NaN,NaN,2
72,773,2.159196615,-5.844639778,1
72,789,1.540664315,-6.808873177,1
72,805,1.602814436,-6.772315502,1
72,821,1.437447786,-6.77536869,1
72,837,2.620277405,-6.372591972,1
72,853,1.450045824,-6.723680019,1
72,869,NaN,NaN,2
72,885,2.695154905,-6.860343456,1
72,901,2.004606247,-7.588983536,1
72,917,1.604676247,-7.571352959,1
72,933,1.871200323,-7.228175163,1
72,949,2.162085295,-7.876715183,1
72,965,1.96299386,-6.979387283,1
72,981,2.704834461,-6.421628475,1
72,997,3.521305561,-5.693912983,1
72,1013,NaN,NaN,2
72,1029,4.150280952,-6.476675034,1
72,1045,2.92911911,-6.403369427,1
72,1061,3.775725842,-6.73142767,1
72,1077,3.361470222,-6.289518356,1
72,1093,2.544641495,-6.588346004,1
72,1109,NaN,NaN,2
72,1125,NaN,NaN,2
72,1141,1.300731063,-5.910572052,1
72,1157,0.7720140219,-5.799987316,1
72,1173,0.08034502715,-5.652849197,1
72,1189,-0.4807483554,-5.257949829,1
72,1205,-1.144068956,-5.531315804,1
72,1221,-0.4769416451,-5.922683716,1
72,1237,0.2713367045,-6.616024971,1
72,1253,0.1959973574,-7.328728199,1
72,1269,-0.3289159834,-6.339687347,1
72,1285,0.9648550749,-5.585324764,1
88,21,4.709840298,1.115683556,1
88,37,NaN,NaN,2
88,53,3.946650743,-0.4090910554,1
88,69,3.448719501,-0.08865590394,1
88,85,3.407768011,0.02588771284,1
88,101,4.521700859,0.2996634245,1
88,117,NaN,NaN,2
88,133,5.267821312,0.5213783383,1
88,149,4.271789551,-0.741127491,1
88,165,3.520854235,-1.002131462,1
88,181,3.272939205,-1.524173498,1
88,197,NaN,NaN,2
88,213,3.035313368,-0.4346521497,1
88,229,NaN,NaN,2
88,245,4.111839294,-0.7225003242,1
88,261,4.78153944,-1.338920236,1
88,277,5.31194067,-1.577117801,1
88,293,6.5169034,-1.668131471,1
88,309,7.954258919,-3.433912277,1
88,325,7.151210785,-4.737125397,1
88,341,5.923869133,-5.965684891,1
88,357,5.535275936,-5.269353867,1
88,373,5.625443935,-4.960100174,1
88,389,5.725888252,-4.626319885,1
88,405,5.606085777,-3.351696014,1
88,421,6.134612083,-4.228182793,1
88,437,NaN,NaN,2
88,453,NaN,NaN,2
88,469,NaN,NaN,2
88,485,5.631965637,-4.737831593,1
88,501,7.426290035,-4.356434345,1
88,517,7.522254944,-4.517861366,1
88,533,6.068341255,-4.466926575,1
88,549,7.026912212,-4.793048382,1
88,565,7.134691715,-5.061170101,1
88,581,6.787312508,-5.93413496,1
88,597,5.844623089,-6.089208126,1
88,613,4.543338299,-5.916116238,1
88,629,NaN,NaN,2
88,645,2.504542351,-4.880278111,1
88,661,2.350878954,-6.152420044,1
88,677,3.047959089,-6.274099827,1
88,693,3.146336794,-6.165075779,1
88,709,3.099746466,-6.888400078,1
88,725,2.784856081,-5.837398529,1
88,741,2.45459938,-5.976525784,1
88,757,2.805348396,-6.146270752,1
88,773,1.751095295,-6.346535206,1
88,789,1.443192482,-6.979027748,1
88,805,1.739269018,-7.118786812,1
88,821,2.607426167,-6.92546463,1
88,837,NaN,NaN,2
88,853,0.645660162,-6.665042877,1
88,869,NaN,NaN,2
88,885,2.779964447,-6.285623074,1
88,901,1.727635384,-6.473622799,1
88,917,1.722472906,-6.786298275,1
88,933,2.01286602,-6.55589056,1
88,949,2.263040781,-6.556632996,1
88,965,2.380728722,-6.791213512,1
88,981,2.659295082,-6.720594406,1
88,997,3.372036934,-6.177221298,1
88,1013,3.769683361,-6.625268459,1
88,1029,3.34023428,-7.103419781,1
88,1045,2.853490114,-5.940175533,1
88,1061,3.850399017,-5.869671822,1
88,1077,3.195795059,-6.065694332,1
88,1093,2.733807087,-6.301233768,1
88,1109,2.542786598,-6.37803936,1
88,1125,2.302927971,-6.345751762,1
88,1141,0.9723933339,-6.210172653,1
88,1157,0.009784812108,-6.114715099,1
88,1173,-0.12274234,-5.761237144,1
88,1189,-0.4624142349,-6.030498505,1
88,1205,-0.8691413403,-5.790463924,1
88,1221,-1.003707886,-6.195725918,1
88,1237,0.04094824195,-6.792579174,1
88,1253,0.2546967566,-7.629415989,1
88,1269,0.2868922949,-6.879983902,1
88,1285,0.8337796926,-6.530966282,1
104,21,NaN,NaN,2
104,37,4.553333759,0.1507247984,1
104,53,4.257989883,-0.03634276986,1
104,69,2.913666248,0.2682586908,1
104,85,2.633259058,0.3074176311,1
104,101,3.565600872,0.3226681352,1
104,117,NaN,NaN,2
104,133,4.167526722,0.5089694262,1
104,149,3.588587761,-1.500297546,1
104,165,4.21574688,-1.053753495,1
104,181,4.212914944,-0.8381865025,1
104,197,4.132369518,-0.7455722094,1
104,213,2.688683987,-0.4982347488,1
104,229,3.836702824,-0.7857640982,1
104,245,4.527436733,-0.6862598658,1
104,261,4.600707531,-0.9806793928,1
104,277,5.539437294,-0.5829975605,1
104,293,6.586592674,-1.079236746,1
104,309,7.394317627,-2.356408119,1
104,325,7.205422878,-3.150187492,1
104,341,6.479017735,-3.934930801,1
104,357,5.873039246,-4.994254112,1
104,373,4.861467838,-5.092790604,1
104,389,5.989384651,-4.187360764,1
104,405,5.867934227,-3.265693188,1
104,421,5.426812649,-3.722506762,1
104,437,6.102544308,-3.863356352,1
104,453,NaN,NaN,2
104,469,NaN,NaN,2
104,485,NaN,NaN,2
104,501,NaN,NaN,2
104,517,9.029340744,-4.800425053,1
104,533,7.026672363,-4.374829292,1
104,549,7.235395908,-4.52934742,1
104,565,7.667588711,-5.19260025,1
104,581,NaN,NaN,2
104,597,5.902926922,-6.22430563,1
104,613,4.211824417,-5.786371231,1
104,629,3.135396004,-5.129677773,1
104,645,2.584568262,-5.201643944,1
104,661,2.18448329,-5.265521526,1
104,677,2.43443346,-5.360534668,1
104,693,3.161759853,-5.678647995,1
104,709,3.273200274,-6.618834972,1
104,725,3.196823359,-5.853705406,1
104,741,3.336366892,-6.028033257,1
104,757,3.367772341,-6.315419674,1
104,773,3.090175629,-6.618122578,1
104,789,2.303160191,-6.859037399,1
104,805,1.508284211,-7.102372169,1
104,821,NaN,NaN,2
104,837,NaN,NaN,2
104,853,0.9013448954,-7.641736984,1
104,869,1.557778001,-9.053359985,1
104,885,2.113610506,-8.536876678,1
104,901,1.366848588,-5.536645889,1
104,917,1.36144352,-5.907885551,1
104,933,1.407799244,-5.870252132,1
104,949,1.771001101,-5.567894459,1
104,965,2.507157564,-6.548938751,1
104,981,2.287583828,-6.772043705,1
104,997,2.200554132,-6.616971016,1
104,1013,2.389562368,-6.789113522,1
104,1029,2.335143566,-6.601779938,1
104,1045,2.230311871,-5.543955326,1
104,1061,2.22744441,-6.142241478,1
104,1077,2.17044878,-6.177835941,1
104,1093,1.893127918,-6.059480667,1
104,1109,1.37639308,-6.114919186,1
104,1125,1.103375435,-6.420919418,1
104,1141,0.871628046,-6.139015198,1
104,1157,-0.2032434046,-6.504834175,1
104,1173,-0.339261353,-6.018836021,1
104,1189,-0.1593088508,-6.032289505,1
104,1205,-0.2819952071,-6.30237484,1
104,1221,-0.525993824,-6.177261829,1
104,1237,-0.09492515028,-6.516520977,1
104,1253,-0.3264557123,-7.321270943,1
104,1269,-0.3654113412,-7.286138058,1
104,1285,0.363943994,-6.495337963,1
120,21,NaN,NaN,2
120,37,4.799548626,0.8253103495,1
120,53,4.444081783,0.1162911355,1
120,69,3.213425636,0.2400855273,1
120,85,2.932086945,0.2689243555,1
120,101,2.909622431,0.3091914356,1
120,117,NaN,NaN,2
120,133,3.679944754,-0.4613979459,1
120,149,3.772206306,-1.35509038,1
120,165,3.390167952,-1.147857308,1
120,181,3.645807981,0.3191040158,1
120,197,4.747563362,-0.8266223073,1
120,213,3.998131037,-0.6050872207,1
120,229,4.799435139,-1.015704513,1
120,245,5.096669197,-1.011093855,1
120,261,5.433093071,-1.131078362,1
120,277,6.614096642,-1.007177591,1
120,293,6.953402519,-1.406813622,1
120,309,7.001537323,-3.108088255,1
120,325,6.488921642,-4.055870056,1
120,341,6.490057945,-4.256890297,1
120,357,5.971404552,-5.537055492,1
120,373,4.750785351,-4.857986927,1
120,389,NaN,NaN,2
120,405,NaN,NaN,2
120,421,5.128216267,-3.611922741,1
120,437,NaN,NaN,2
120,453,5.543999195,-3.551184177,1
120,469,5.103002548,-7.029164314,1
120,485,5.406068325,-6.857447147,1
120,501,7.382220745,-5.03268671,1
120,517,8.149875641,-5.870167255,1
120,533,8.078159332,-4.599664688,1
120,549,6.47571516,-4.62949419,1
120,565,7.268024921,-5.664795876,1
120,581,NaN,NaN,2
120,597,5.908554077,-5.81567812,1
120,613,4.362342834,-5.437394142,1
120,629,3.154638052,-4.85194397,1
120,645,2.387937784,-4.934800148,1
120,661,2.177476406,-4.712414265,1
120,677,2.448438406,-5.685022354,1
120,693,3.026023388,-6.097137928,1
120,709,3.156432867,-6.257731438,1
120,725,3.172549963,-6.153923035,1
120,741,3.258922815,-6.262025356,1
120,757,4.132750511,-6.153255939,1
120,773,4.42683363,-6.682042599,1
120,789,3.349287033,-6.871987343,1
120,805,2.103966236,-7.286960602,1
120,821,NaN,NaN,2
120,837,2.288415909,-9.343524933,1
120,853,0.9577106237,-9.078409195,1
120,869,0.8058115244,-9.577449799,1
120,885,1.465194225,-7.660208225,1
120,901,1.403244138,-5.974012375,1
120,917,1.193357348,-5.734269619,1
120,933,1.473608375,-4.951729774,1
120,949,2.016674995,-4.913647175,1
120,965,2.109524012,-5.444275379,1
120,981,1.372511744,-6.325120449,1
120,997,1.458573937,-6.570242405,1
120,1013,1.215017438,-6.697299004,1
120,1029,1.595349908,-5.604014874,1
120,1045,2.015505552,-5.718629837,1
120,1061,1.969943285,-6.30308342,1
120,1077,1.797617078,-6.07763052,1
120,1093,1.529961586,-6.206273556,1
120,1109,1.226966143,-6.094793797,1
120,1125,0.9438892603,-6.177069187,1
120,1141,0.8446547985,-5.893520832,1
120,1157,0.4049181938,-6.038132191,1
120,1173,-0.308132261,-6.001410961,1
120,1189,-0.3278386891,-5.870042801,1
120,1205,-0.2178036571,-6.315137863,1
120,1221,-0.07731464505,-6.369604111,1
120,1237,-0.3260630369,-6.742405415,1
120,1253,-0.714042902,-7.580450058,1
120,1269,-0.1306182742,-7.884078503,1
120,1285,-0.4205746651,-6.956479073,1
136,21,4.929092884,1.418334723,1
136,37,4.478868484,1.228553534,1
136,53,4.721529961,0.07885821164,1
136,69,3.544474602,0.2808937728,1
136,85,3.117824793,0.584400177,1
136,101,3.060133696,0.3007399142,1
136,117,NaN,NaN,2
136,133,3.920123339,-1.270241737,1
136,149,3.820762873,-1.114346743,1
136,165,2.86593318,-0.8489395976,1
136,181,NaN,NaN,2
136,197,NaN,NaN,2
136,213,NaN,NaN,2
136,229,NaN,NaN,2
136,245,4.945168018,-1.104243875,1
136,261,5.873795509,-1.389949322,1
136,277,6.135299683,-1.584569454,1
136,293,6.58369112,-2.074353456,1
136,309,6.502741814,-2.991539001,1
136,325,6.516690254,-4.794290543,1
136,341,7.530870914,-4.151860237,1
136,357,6.042739391,-4.757576942,1
136,373,5.476658821,-5.772841454,1
136,389,5.469546318,-5.776522636,1
136,405,5.455747128,-4.500628471,1
136,421,6.507332802,-4.336816788,1
136,437,5.64481163,-3.301894188,1
136,453,5.583181381,-4.070101261,1
136,469,5.440843582,-5.663806438,1
136,485,NaN,NaN,2
136,501,NaN,NaN,2
136,517,NaN,NaN,2
136,533,6.427605152,-4.541753292,1
136,549,7.192268372,-4.947621822,1
136,565,7.473940372,-5.254956245,1
136,581,7.510920525,-5.36246109,1
136,597,6.492932796,-6.082123756,1
136,613,4.978286266,-4.862476349,1
136,629,NaN,NaN,2
136,645,2.909470558,-4.928950787,1
136,661,2.717328787,-5.324958324,1
136,677,2.665770769,-6.32972908,1
136,693,3.390325308,-7.131497383,1
136,709,NaN,NaN,2
136,725,NaN,NaN,2
136,741,3.213705301,-7.415948868,1
136,757,3.672540903,-6.542037964,1
136,773,4.28248024,-7.161649227,1
136,789,4.176332951,-7.102740765,1
136,805,3.354833126,-7.978469849,1
136,821,NaN,NaN,2
136,837,2.031481266,-9.204354286,1
136,853,2.183090925,-9.039831161,1
136,869,2.115294218,-7.713023663,1
136,885,-0.004274606705,-6.936445713,1
136,901,1.198946953,-6.845712185,1
136,917,1.316675305,-6.572491646,1
136,933,2.373333931,-4.571046829,1
136,949,2.926593304,-4.707659245,1
136,965,2.453121185,-5.270497322,1
136,981,0.9238373041,-5.561719418,1
136,997,1.203601837,-6.799510479,1
136,1013,1.279695034,-7.335337639,1
136,1029,1.866050601,-6.130267143,1
136,1045,2.165947676,-5.787340164,1
136,1061,2.450904846,-6.242682457,1
136,1077,2.26333952,-6.080711842,1
136,1093,1.046125531,-6.237533092,1
136,1109,0.5885709524,-6.22324276,1
136,1125,0.3819687366,-6.182701111,1
136,1141,0.1276663542,-6.026737213,1
136,1157,NaN,NaN,2
136,1173,-0.2708006799,-5.984667778,1
136,1189,-0.03976739943,-6.211658955,1
136,1205,-0.4080292284,-6.351253986,1
136,1221,-0.5708588362,-6.492533684,1
136,1237,-0.4432913959,-7.298495293,1
136,1253,-0.09634652734,-7.36451292,1
136,1269,0.2024994493,-7.327414989,1
136,1285,-0.4932630658,-7.545878887,1
152,21,6.220273018,0.5447047353,1
152,37,NaN,NaN,2
152,53,5.115391731,-0.1012544483,1
152,69,4.071890831,0.06587635726,1
152,85,3.035257339,0.3191310465,1
152,101,3.17318058,0.2102435976,1
152,117,4.050348759,0.4985237122,1
152,133,4.411883831,-0.916808784,1
152,149,3.22247982,-0.8948053122,1
152,165,3.225276232,-1.371106982,1
152,181,NaN,NaN,2
152,197,2.367932081,-1.313474655,1
152,213,3.206227064,-0.9546186924,1
152,229,4.116016865,-1.245186448,1
152,245,5.428947449,-1.460121274,1
152,261,6.03197813,-2.016730309,1
152,277,5.91812706,-1.687073827,1
152,293,6.031041622,-2.103286505,1
152,309,5.838030815,-3.208798409,1
152,325,NaN,NaN,2
152,341,5.592818737,-4.97838974,1
152,357,5.022500515,-3.885719776,1
152,373,5.150901318,-5.372253895,1
152,389,4.770417213,-5.419857502,1
152,405,4.259279251,-5.286877632,1
152,421,4.666405201,-5.058460236,1
152,437,5.560020447,-5.006981373,1
152,453,5.801098347,-5.011414051,1
152,469,5.905306339,-4.978188038,1
152,485,6.076272011,-4.793458462,1
152,501,5.458936691,-4.640546322,1
152,517,5.486065865,-4.614312649,1
152,533,7.089839935,-5.019444466,1
152,549,7.631844997,-5.287790298,1
152,565,7.876765251,-5.297822475,1
152,581,7.704265594,-4.664759636,1
152,597,6.877168179,-4.75359869,1
152,613,6.010854721,-6.205152035,1
152,629,4.710207939,-4.544300079,1
152,645,3.951978922,-4.998333454,1
152,661,4.029313087,-6.24288702,1
152,677,4.019482613,-6.905117512,1
152,693,3.661655903,-7.596133709,1
152,709,NaN,NaN,2
152,725,NaN,NaN,2
152,741,3.85318923,-7.475087643,1
152,757,3.621701479,-7.147264481,1
152,773,4.02299118,-7.51748085,1
152,789,4.081171036,-7.270938873,1
152,805,3.311416149,-7.441812992,1
152,821,2.634132147,-7.925279617,1
152,837,2.10091567,-9.071099281,1
152,853,2.391866922,-8.945638657,1
152,869,2.478729248,-8.100979805,1
152,885,NaN,NaN,2
152,901,1.99921906,-6.045632362,1
152,917,1.113939643,-5.580391407,1
152,933,1.574832201,-4.722409248,1
152,949,1.860067129,-5.425228119,1
152,965,1.991283655,-5.393424988,1
152,981,NaN,NaN,2
152,997,1.098582268,-5.575754166,1
152,1013,1.075731158,-7.06297493,1
152,1029,1.617605448,-6.032339573,1
152,1045,1.882322788,-5.490101814,1
152,1061,2.083839417,-5.692421913,1
152,1077,1.780442953,-6.237120152,1
152,1093,0.8567382097,-6.420814991,1
152,1109,-0.3097443581,-6.672886372,1
152,1125,NaN,NaN,2
152,1141,NaN,NaN,2
152,1157,0.2489012629,-6.242242336,1
152,1173,0.8342898488,-5.765385628,1
152,1189,NaN,NaN,2
152,1205,0.9299855828,-6.055410862,1
152,1221,0.01856230199,-6.29922533,1
152,1237,-0.4279620051,-7.552406311,1
152,1253,0.1555067599,-7.576424599,1
152,1269,0.5723685622,-7.378611565,1
152,1285,0.2784263492,-7.90952158,1
168,21,5.802656174,0.7138211727,1
168,37,2.905245781,-0.2204618156,1
168,53,2.975043774,-0.3869836628,1
168,69,3.835614443,-0.05766895413,1
168,85,3.751716852,0.1973591745,1
168,101,3.843942642,0.4790151417,1
168,117,4.652041435,0.8302070498,1
