PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 3, filenames: A:[3]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[4]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
56,37,-15.23382759,-10.03939056,1
56,53,-16.38443375,-9.605338097,1
56,69,-16.71322441,-9.451294899,1
56,85,-16.12517738,-9.94208622,1
56,101,-20.05691719,-9.54374218,1
56,117,NaN,NaN,2
56,133,-18.25691605,-8.768558502,1
56,149,-10.90191555,-9.039888382,1
56,165,NaN,NaN,2
56,181,-14.18299103,-9.83869648,1
56,197,-13.7673912,-7.06910944,1
56,213,-13.38932514,-4.508820534,1
56,229,-13.70660686,-8.074289322,1
56,245,-12.50123501,-9.449017525,1
56,261,NaN,NaN,2
56,277,-12.3279047,-7.349866867,1
56,293,-13.62841797,-6.953716278,1
56,309,NaN,NaN,2
56,325,NaN,NaN,2
56,341,-13.05917835,-3.427309036,1
56,357,-15.80478191,-3.299426556,1
56,373,NaN,NaN,2
56,389,-7.56517601,-3.6928339,1
56,405,-9.522814751,-8.86011219,1
56,421,-11.10075951,2.95355773,1
56,437,-4.64871788,3.345815897,1
56,453,-4.116082191,0.4877010584,1
56,469,-1.220209002,1.164267898,1
56,485,-0.4147177041,0.8673555851,1
56,501,-8.606096268,4.215969086,1
56,517,NaN,NaN,2
56,533,-16.70018005,-4.898161888,1
56,549,-18.64133835,-4.826824665,1
56,565,NaN,NaN,2
56,581,-14.32118225,-0.1417946219,1
56,597,-12.67283249,-0.4178133309,1
56,613,NaN,NaN,2
56,629,-12.84859371,0.1613053381,1
56,645,-13.8245554,0.2248906493,1
56,661,-15.51706982,0.3132843077,1
56,677,-17.01848221,1.140368223,1
56,693,-18.01502228,1.963526726,1
56,709,-20.64213943,2.248927593,1
56,725,-21.99938393,2.805766106,1
56,741,-15.05622673,0.8130232096,1
56,757,-20.02347183,2.804995298,1
56,773,-8.222362518,3.658051491,1
56,789,-14.18933296,1.771783829,1
56,805,-5.185063362,3.299101591,1
56,821,-4.848385334,-1.057464123,1
56,837,-3.559415817,-2.865763664,1
56,853,-2.42673254,-4.278913498,1
56,869,-10.72853279,-0.1811666489,1
56,885,-6.158348083,-5.498347282,1
56,901,-14.3145771,1.525910497,1
56,917,-16.42718506,5.481133938,1
56,933,-17.94511223,7.25232935,1
56,949,-17.82536316,6.147873402,1
56,965,NaN,NaN,2
56,981,-17.86849785,9.456958771,1
56,997,NaN,NaN,2
56,1013,-11.74768066,7.196710587,1
56,1029,NaN,NaN,2
56,1045,-14.9230442,5.26083231,1
56,1061,-16.65600777,11.78862953,1
56,1077,-16.8501358,6.213845253,1
56,1093,-17.54737663,8.051087379,1
56,1109,-22.47408104,11.27893448,1
56,1125,-16.95681,11.06235123,1
56,1141,-19.08660126,13.36824989,1
56,1157,-20.85907555,14.11768246,1
56,1173,-20.24370003,14.30846596,1
56,1189,-20.92584991,17.2092762,1
56,1205,-20.37383461,19.26343536,1
56,1221,-19.86907768,18.33837891,1
56,1237,-20.34910583,19.72420311,1
56,1253,-19.77150917,19.47232056,1
56,1269,-20.23721886,20.11050034,1
56,1285,NaN,NaN,2
72,21,-13.8124485,-9.01299572,1
72,37,-15.6466198,-9.913144112,1
72,53,-16.780056,-10.43518257,1
72,69,NaN,NaN,2
72,85,-16.02179909,-8.777770996,1
72,101,-15.63398361,-8.599034309,1
72,117,-16.53588486,-9.420701027,1
72,133,-17.7474556,-10.43522549,1
72,149,NaN,NaN,2
72,165,-12.57006073,-5.605831146,1
72,181,-14.00562096,-10.04694366,1
72,197,NaN,NaN,2
72,213,NaN,NaN,2
72,229,-13.21657276,-7.706484318,1
72,245,-12.47007275,-8.215997696,1
72,261,-11.21349144,-8.03204155,1
72,277,-10.90057945,-7.505040169,1
72,293,-12.27627087,-7.365986824,1
72,309,-13.4087553,-5.879448891,1
72,325,NaN,NaN,2
72,341,-11.24510479,-3.97683382,1
72,357,-11.91299248,-4.340534687,1
72,373,-10.29863739,-4.763165474,1
72,389,-10.68754292,-5.378561497,1
72,405,-10.11304569,-6.035091877,1
72,421,NaN,NaN,2
72,437,NaN,NaN,2
72,453,-2.206992149,0.6568132639,1
72,469,-0.4214591384,1.566257,1
72,485,-0.1439543962,1.117244363,1
72,501,2.665670633,0.8578361273,1
72,517,-7.846949577,4.561335087,1
72,533,-16.48683167,-4.899193764,1
72,549,NaN,NaN,2
72,565,-16.59739685,-0.03158220649,1
72,581,-12.41734982,0.1280630529,1
72,597,-12.11907864,0.03033602238,1
72,613,-12.13565826,0.02818506956,1
72,629,-11.99191666,0.5616201162,1
72,645,-12.44511795,0.2791076303,1
72,661,-13.99582958,0.4585670829,1
72,677,-15.66908264,1.052959561,1
72,693,-16.93370628,1.120095015,1
72,709,-18.21977425,0.7657340765,1
72,725,-18.49573326,1.663484693,1
72,741,-16.38188553,2.931773663,1
72,757,-14.71972942,5.021333694,1
72,773,-15.58145714,5.647428513,1
72,789,-15.15454388,5.707650661,1
72,805,-10.90672207,0.543859005,1
72,821,-9.196839333,0.6536374092,1
72,837,-7.257104397,1.259019852,1
72,853,-6.915976524,-0.1765646935,1
72,869,-6.099668503,-1.933267593,1
72,885,-8.96386528,8.734345436,1
72,901,-18.71126556,8.5271492,1
72,917,-18.02391815,5.814795494,1
72,933,-18.17650604,7.60586834,1
72,949,-17.63666344,6.818472862,1
72,965,NaN,NaN,2
72,981,-17.97622299,9.526564598,1
72,997,-17.42174149,8.766594887,1
72,1013,-17.02736282,8.52409935,1
72,1029,-15.01007652,8.311885834,1
72,1045,-20.34699631,8.173579216,1
72,1061,-19.22724533,7.973688126,1
72,1077,NaN,NaN,2
72,1093,-18.04783821,11.37485886,1
72,1109,-21.12638664,13.15914345,1
72,1125,-17.03446007,9.498270035,1
72,1141,-17.62228775,10.56563091,1
72,1157,-20.43547821,12.3780899,1
72,1173,-19.59736443,13.24712753,1
72,1189,-19.51735115,16.49236488,1
72,1205,-19.58463669,19.01036835,1
72,1221,-19.34975815,18.46386909,1
72,1237,-19.91810989,19.3372097,1
72,1253,-18.61168861,18.41201782,1
72,1269,-19.84955978,19.60616112,1
72,1285,-18.24550438,18.30534935,1
88,21,-14.55609417,-6.819140434,1
88,37,NaN,NaN,2
88,53,NaN,NaN,2
88,69,-17.03877449,-9.032735825,1
88,85,-14.85739136,-7.962229729,1
88,101,-13.88929272,-7.701648712,1
88,117,-15.00730419,-10.20871353,1
88,133,-15.24917316,-9.472999573,1
88,149,NaN,NaN,2
88,165,-16.65055084,-5.523563862,1
88,181,-14.62500095,-6.742794991,1
88,197,-13.7696228,-8.901371002,1
88,213,NaN,NaN,2
88,229,-12.37364578,-6.51560688,1
88,245,-12.04720688,-6.008528709,1
88,261,-11.41036034,-7.191058159,1
88,277,-10.47458839,-6.741064072,1
88,293,-12.30736923,-7.140224457,1
88,309,-11.54168701,-5.549190521,1
88,325,-10.33640099,-4.360281944,1
88,341,-10.57468605,-3.304565907,1
88,357,NaN,NaN,2
88,373,-10.33964062,-4.356509209,1
88,389,-10.34682083,-4.801665783,1
88,405,-9.666872978,-5.368579865,1
88,421,-9.839245796,-5.985949993,1
88,437,-11.83165359,-3.478295803,1
88,453,-9.852305412,-2.570342541,1
88,469,-1.15901494,0.901283145,1
88,485,-0.02326638997,0.8583418727,1
88,501,-1.306061506,0.7200650573,1
88,517,-11.14049911,1.270420194,1
88,533,-11.51592445,-3.314718246,1
88,549,NaN,NaN,2
88,565,-14.3238821,-0.202939257,1
88,581,-14.17473507,0.1565238237,1
88,597,-10.76659489,1.300039411,1
88,613,-10.46630383,0.6087019444,1
88,629,-10.72491455,1.379100204,1
88,645,-11.26496124,0.2451052964,1
88,661,NaN,NaN,2
88,677,NaN,NaN,2
88,693,-15.0826025,2.004148483,1
88,709,-17.41376305,1.223623753,1
88,725,-17.90119553,2.075859308,1
88,741,-16.32971382,3.175652027,1
88,757,-17.14872932,4.719431877,1
88,773,NaN,NaN,2
88,789,-14.07465076,4.005835533,1
88,805,-13.36728477,4.938459396,1
88,821,-11.23944473,3.900410414,1
88,837,-8.60198307,1.411112785,1
88,853,-7.379579544,0.4186657667,1
88,869,-8.351176262,1.531513095,1
88,885,-15.24416161,9.006243706,1
88,901,NaN,NaN,2
88,917,-15.80232334,6.082802773,1
88,933,-15.88946247,6.998477936,1
88,949,-15.19577599,7.733680725,1
88,965,-15.00188828,8.189644814,1
88,981,-17.60608292,9.713417053,1
88,997,-17.72356415,9.923974991,1
88,1013,-18.11874008,9.927762985,1
88,1029,-16.42176056,9.917075157,1
88,1045,-16.43484306,9.349313736,1
88,1061,-16.11410332,8.821743965,1
88,1077,NaN,NaN,2
88,1093,-19.96785355,9.716212273,1
88,1109,-21.05178833,9.853764534,1
88,1125,-20.30345535,11.25911045,1
88,1141,-19.69244576,10.91762543,1
88,1157,-18.24155807,9.434902191,1
88,1173,-18.81346703,14.02280521,1
88,1189,-18.96670151,14.92811584,1
88,1205,-19.95011902,19.33066368,1
88,1221,-19.77035522,18.15748215,1
88,1237,-19.62911987,19.71331978,1
88,1253,-19.15560913,18.91679382,1
88,1269,-20.73615646,20.96874428,1
88,1285,NaN,NaN,2
104,21,-14.13610458,-6.060454369,1
104,37,-14.68213177,-10.66466904,1
104,53,-15.78550911,-10.06125641,1
104,69,-14.82113552,-9.392968178,1
104,85,-13.0504837,-7.955202103,1
104,101,-11.84903145,-7.182453156,1
104,117,-13.08708191,-9.049301147,1
104,133,-11.75509071,-6.427429676,1
104,149,NaN,NaN,2
104,165,-15.4972868,-5.329870701,1
104,181,-13.18103504,-5.748614311,1
104,197,-11.30579948,-6.302246571,1
104,213,-10.42023945,-6.617630959,1
104,229,-11.32094574,-5.737119675,1
104,245,-11.32946014,-6.600473404,1
104,261,-11.45309639,-7.473803043,1
104,277,-11.5532589,-5.726366043,1
104,293,-13.01648331,-6.481614113,1
104,309,-11.5302763,-4.928012371,1
104,325,-10.23218727,-3.965165377,1
104,341,NaN,NaN,2
104,357,-11.09039116,-2.046104193,1
104,373,NaN,NaN,2
104,389,-9.766887665,-3.080439329,1
104,405,-11.5483551,-6.710129261,1
104,421,-9.823312759,-6.120453835,1
104,437,-7.418628693,1.564346313,1
104,453,NaN,NaN,2
104,469,-2.740159035,0.2650659084,1
104,485,NaN,NaN,2
104,501,-1.726671457,0.4642806351,1
104,517,-4.465864182,0.2262244225,1
104,533,-4.638138294,-1.632556677,1
104,549,NaN,NaN,2
104,565,-9.904110909,-0.1225115657,1
104,581,-10.43030167,0.2066197097,1
104,597,-9.985750198,0.7073260546,1
104,613,-9.925238609,1.251097441,1
104,629,-10.19306087,1.1536448,1
104,645,-11.40035152,0.5559852719,1
104,661,NaN,NaN,2
104,677,NaN,NaN,2
104,693,NaN,NaN,2
104,709,-14.57573128,2.122373581,1
104,725,-11.91993237,2.929545403,1
104,741,-14.48605251,2.40603447,1
104,757,-14.10128784,2.725317717,1
104,773,-13.4567976,3.341685772,1
104,789,-13.47342396,3.367098093,1
104,805,-14.33030701,5.083923817,1
104,821,-12.87187672,5.131131172,1
104,837,NaN,NaN,2
104,853,NaN,NaN,2
104,869,-11.93345356,4.394287109,1
104,885,NaN,NaN,2
104,901,-13.79879379,7.063230515,1
104,917,-14.36163712,6.124051571,1
104,933,-14.63040543,7.037606239,1
104,949,-14.64515495,7.836603642,1
104,965,-14.86393833,8.866306305,1
104,981,-16.7828064,9.691448212,1
104,997,-16.12982559,10.76927948,1
104,1013,-16.9448967,10.44810581,1
104,1029,-16.8001442,10.27414513,1
104,1045,-15.51805019,10.2628355,1
104,1061,-15.52006149,10.73809719,1
104,1077,-15.09544277,9.458932877,1
104,1093,-18.15456772,9.391407967,1
104,1109,-20.33534813,10.7095623,1
104,1125,-18.95580482,10.18588066,1
104,1141,-16.60464859,7.629787922,1
104,1157,NaN,NaN,2
104,1173,-19.2038765,9.295387268,1
104,1189,-18.16717148,14.56259537,1
104,1205,NaN,NaN,2
104,1221,NaN,NaN,2
104,1237,-20.34403992,20.07966614,1
104,1253,-19.57874489,18.1895256,1
104,1269,-21.58377075,21.8753624,1
104,1285,NaN,NaN,2
120,21,-7.576515198,-5.962627888,1
120,37,-10.42782307,-14.51964378,1
120,53,-9.114010811,-6.148840904,1
120,69,-12.80168724,-10.28039455,1
120,85,-11.52392769,-9.600491524,1
120,101,-11.41341877,-7.774124622,1
120,117,NaN,NaN,2
120,133,NaN,NaN,2
120,149,NaN,NaN,2
120,165,NaN,NaN,2
120,181,NaN,NaN,2
120,197,-11.58065033,-5.900482655,1
120,213,-12.89681625,-6.462498188,1
120,229,-12.25576496,-6.000199795,1
120,245,NaN,NaN,2
120,261,-10.57040596,-6.408778667,1
120,277,-11.28195572,-4.657269955,1
120,293,-11.18253708,-4.782923222,1
120,309,-10.03756046,-3.67946434,1
120,325,-9.661119461,-2.297709703,1
120,341,NaN,NaN,2
120,357,-11.79754162,-1.861755371,1
120,373,NaN,NaN,2
120,389,NaN,NaN,2
120,405,-11.62542439,-5.554389477,1
120,421,-10.16283703,-5.708039761,1
120,437,-7.628724575,-0.815315187,1
120,453,-10.9370327,-6.337133884,1
120,469,NaN,NaN,2
120,485,-2.316969156,0.06805622578,1
120,501,-2.32886529,0.09856271744,1
120,517,-4.227108955,-0.2010933906,1
120,533,-6.019861221,-0.615157783,1
120,549,NaN,NaN,2
120,565,NaN,NaN,2
120,581,-9.293096542,0.2849266827,1
120,597,-9.437125206,1.255574465,1
120,613,NaN,NaN,2
120,629,-10.44494152,2.764745712,1
120,645,NaN,NaN,2
120,661,-10.49440002,2.753074646,1
120,677,-11.70031071,3.334320545,1
120,693,NaN,NaN,2
120,709,-13.01453304,2.413953781,1
120,725,-13.23612213,2.514285564,1
120,741,-12.39688015,1.858893871,1
120,757,-11.65270424,1.134943247,1
120,773,-12.71293545,1.783833027,1
120,789,-12.89178181,2.610589504,1
120,805,-13.40030861,4.627755642,1
120,821,-13.652668,3.811059237,1
120,837,-11.5969677,1.670829296,1
120,853,-11.3331356,6.798906326,1
120,869,-11.87187958,7.922591686,1
120,885,-13.40911484,10.34255028,1
120,901,-13.4727869,8.403595924,1
120,917,-13.02175331,7.764995098,1
120,933,-13.1720953,6.578201771,1
120,949,-14.62610245,6.809467316,1
120,965,-14.26083946,8.888048172,1
120,981,-14.66145611,9.838754654,1
120,997,NaN,NaN,2
120,1013,NaN,NaN,2
120,1029,-16.23024368,10.95035553,1
120,1045,-15.7093792,10.81713772,1
120,1061,-16.43030548,11.29006863,1
120,1077,-16.57574081,10.04411602,1
120,1093,-16.70710373,10.22455311,1
120,1109,-19.05018616,11.21200562,1
120,1125,-17.06143951,9.419630051,1
120,1141,NaN,NaN,2
120,1157,NaN,NaN,2
120,1173,NaN,NaN,2
120,1189,-16.37957191,13.64474201,1
120,1205,NaN,NaN,2
120,1221,-19.03235626,17.5454998,1
120,1237,-20.64548683,19.62254906,1
120,1253,-20.8507309,18.78163528,1
120,1269,-22.26310158,24.06691742,1
120,1285,NaN,NaN,2
136,21,-5.447240829,5.114592552,1
136,37,-9.941906929,-12.35799408,1
136,53,-10.79183578,-15.29146194,1
136,69,-9.875137329,-11.57819653,1
136,85,-9.106275558,-10.946064,1
136,101,-7.847963333,-8.362406731,1
136,117,-14.74670601,-9.015201569,1
136,133,-15.22939205,-7.216153622,1
136,149,-15.23230362,-9.516487122,1
136,165,-15.33006477,-7.261964321,1
136,181,-12.88971424,-8.211075783,1
136,197,-11.29801369,-7.966106892,1
136,213,-10.3196497,-7.768763065,1
136,229,-9.929477692,-6.195960999,1
136,245,-9.346623421,-5.970281601,1
136,261,-9.5826931,-5.469780922,1
136,277,-9.799776077,-4.873317242,1
136,293,-10.55852699,-4.100383759,1
136,309,-10.2802496,-3.601344585,1
136,325,-9.204157829,-2.558474302,1
136,341,NaN,NaN,2
136,357,-10.44787979,-2.244326115,1
136,373,-10.8960247,-1.419134617,1
136,389,NaN,NaN,2
136,405,NaN,NaN,2
136,421,NaN,NaN,2
136,437,-8.320093155,-0.8145441413,1
136,453,NaN,NaN,2
136,469,NaN,NaN,2
136,485,-3.349866867,-0.52455163,1
136,501,-4.181804657,-0.7652282715,1
136,517,-5.316679001,-0.4529307485,1
136,533,-7.743694782,-1.204027295,1
136,549,NaN,NaN,2
136,565,NaN,NaN,2
136,581,-10.61630535,-0.9552189112,1
136,597,-11.32426453,-0.1423331499,1
136,613,-9.088372231,0.5979815722,1
136,629,-10.88386059,4.635523319,1
136,645,-11.12462997,4.134776592,1
136,661,-10.88606453,4.303982735,1
136,677,NaN,NaN,2
136,693,NaN,NaN,2
136,709,-11.31027126,3.262536287,1
136,725,-11.41095448,2.529545784,1
136,741,-10.90316772,1.554470897,1
136,757,-11.0984726,1.047735214,1
136,773,-12.67829227,1.44755125,1
136,789,-13.58566952,2.900732756,1
136,805,-13.57551098,4.720739365,1
136,821,-12.94519997,4.09367609,1
136,837,-11.00033951,1.656514525,1
136,853,-11.96312237,4.531701088,1
136,869,-11.8882246,7.228024483,1
136,885,-12.31983757,10.78509331,1
136,901,NaN,NaN,2
136,917,-12.5981245,9.144598007,1
136,933,-12.56345558,7.870331287,1
136,949,-14.1086483,6.013681889,1
136,965,-14.1440506,7.890100002,1
136,981,-14.67247581,10.10863304,1
136,997,-16.24088669,12.74174595,1
136,1013,-16.34353256,12.89413548,1
136,1029,-15.90327549,12.62877464,1
136,1045,-15.73897457,11.81848907,1
136,1061,-17.33130264,12.26030731,1
136,1077,-14.27981567,12.11991119,1
136,1093,-13.76723576,11.38462257,1
136,1109,NaN,NaN,2
136,1125,-17.40079308,11.05569553,1
136,1141,-10.74216843,5.23744297,1
136,1157,-10.2715168,0.8904421329,1
136,1173,-11.51907825,4.186040878,1
136,1189,-13.86744499,11.53722668,1
136,1205,NaN,NaN,2
136,1221,-20.20234108,16.34373474,1
136,1237,-18.97111511,18.579216,1
136,1253,-18.41933823,17.7341671,1
136,1269,-20.66401672,25.29784012,1
136,1285,NaN,NaN,2
152,21,-16.45529175,5.781652451,1
152,37,-10.3366518,-5.965569496,1
152,53,-8.589932442,-16.05591965,1
152,69,-14.09964752,-14.25813961,1
152,85,-13.36746216,-12.00288486,1
152,101,-13.05473518,-9.121723175,1
152,117,-13.26336575,-8.404634476,1
152,133,-14.43721294,-8.0229702,1
152,149,-14.05494404,-8.642458916,1
152,165,-13.10295773,-7.914842606,1
152,181,-12.48562241,-10.60725212,1
152,197,-11.21987438,-9.233704567,1
152,213,-9.74050808,-7.304503918,1
152,229,-8.866461754,-6.50885725,1
152,245,-8.243822098,-5.779906273,1
152,261,-8.059226036,-5.531756401,1
152,277,-8.087704659,-6.621186256,1
152,293,NaN,NaN,2
152,309,-7.883194447,-3.726615191,1
152,325,-7.774776936,-2.438116074,1
152,341,NaN,NaN,2
152,357,-7.252081871,-0.9353140593,1
152,373,-9.139921188,-0.8049350381,1
152,389,-11.01960468,-1.764262199,1
152,405,-10.30292702,-3.321010828,1
152,421,NaN,NaN,2
152,437,NaN,NaN,2
152,453,-6.741205215,-0.5142022371,1
152,469,-5.826537609,-1.023893118,1
152,485,-5.065939903,-1.23095274,1
152,501,-4.789364338,-2.096564293,1
152,517,-4.971506596,-0.6818417311,1
152,533,-4.982597828,-0.9405702353,1
152,549,-5.803753376,-1.628723383,1
152,565,-6.943778515,-1.737821341,1
152,581,NaN,NaN,2
152,597,NaN,NaN,2
152,613,NaN,NaN,2
152,629,-11.5651207,6.307882309,1
152,645,-11.30827332,4.903033257,1
152,661,-11.70969391,4.634945869,1
152,677,NaN,NaN,2
152,693,-12.18806362,2.976592541,1
152,709,-12.29714775,3.594370604,1
152,725,-12.58625317,2.696394444,1
152,741,-11.01538658,1.121798873,1
152,757,-11.33434868,1.216137171,1
152,773,-12.3390913,2.192113876,1
152,789,-13.24761486,2.97665143,1
152,805,-12.70526314,4.17277813,1
152,821,-11.97113991,3.383981705,1
152,837,NaN,NaN,2
152,853,-11.70219421,5.858691216,1
152,869,-12.30848217,7.978312492,1
152,885,-13.21922398,9.834529877,1
152,901,NaN,NaN,2
152,917,-12.74277592,7.770088196,1
152,933,-13.12246323,6.749792576,1
152,949,-13.64072227,6.160662174,1
152,965,-13.78167248,8.137117386,1
152,981,-14.4894762,10.46155643,1
152,997,NaN,NaN,2
152,1013,NaN,NaN,2
152,1029,-16.06333542,12.16839314,1
152,1045,-17.42113495,11.79993248,1
152,1061,NaN,NaN,2
152,1077,NaN,NaN,2
152,1093,-14.0708189,15.35873508,1
152,1109,-13.83230877,10.75252342,1
152,1125,-10.28171062,4.675554752,1
152,1141,-11.50313377,4.324621677,1
152,1157,-10.79328251,1.671822548,1
152,1173,-10.60672379,4.861388206,1
152,1189,-11.56402206,10.61763382,1
152,1205,-12.12537384,6.635546684,1
152,1221,-17.96941757,14.22476959,1
152,1237,-20.16792297,15.44791794,1
152,1253,-18.67816162,21.26005554,1
152,1269,-17.94841385,15.50888348,1
152,1285,NaN,NaN,2
168,21,-7.2237854,15.64298344,1
168,37,-14.42194557,12.38905334,1
168,53,NaN,NaN,2
168,69,-12.24314117,-11.92508125,1
168,85,-11.48313713,-14.36109734,1
168,101,-12.13537502,-9.256557465,1
168,117,-11.57410526,-7.867191792,1
168,133,-11.93335819,-7.313557625,1
168,149,-12.78442955,-7.065217972,1
168,165,NaN,NaN,2
168,181,NaN,NaN,2
168,197,-10.81889534,-8.656478882,1
168,213,-9.900011063,-8.261451721,1
168,229,-9.233039856,-6.715197086,1
168,245,-8.480451584,-5.789222717,1
168,261,-7.091134548,-5.477611542,1
