x - $T=2.1$h,y - $T=2.1$h,x - $T=3.2$h,y - $T=3.2$h,x - $T=4.2$h,y - $T=4.2$h,x - $T=5.2$h,y - $T=5.2$h,x - $T=6.3$h,y - $T=6.3$h,x - $T=7.3$h,y - $T=7.3$h,x - $T=8.3$h,y - $T=8.3$h
14.658661158252196,0.0015096374430878443,22.42160583605737,0.0011087157631057322,33.84866183410935,0.0006247771825549686,53.20848149962853,0.0005661816662798655,88.62389838508213,0.0005311772541139216,139.70793760089418,0.000491215471442315,196.3904628432753,0.0006731421884269737
19.074732511802175,0.005535337291322096,28.434568660714984,0.002587003447246709,40.96230901672459,0.001874331547664906,61.05833731295249,0.00028309083313993275,96.99105720075545,0.0,148.75578870255958,0.0002456077357211575,206.2942644193518,0.0
23.490803865352156,0.006541762253380659,34.4475314853726,0.0033261472893171967,48.07595619933984,0.0015619429563874215,68.90819312627644,0.0016985449988395965,105.35821601642876,0.0002655886270569608,157.803639804225,0.0,216.19806599542835,0.0
27.906875218902133,0.014089949468819881,40.46049431003022,0.007021866499669638,55.18960338195508,0.00218672013894239,76.75804893960039,0.0005661816662798655,113.72537483210208,0.0010623545082278432,166.85149090589042,0.0002456077357211575,226.10186757150487,0.0002243807294756579
32.32294657245211,0.013586736987790601,46.473457134687834,0.00813058226277537,62.303250564570334,0.003748663095329812,84.60790475292434,0.0014154541656996639,122.0925336477754,0.0007967658811708824,175.89934200755584,0.000491215471442315,236.00566914758141,0.0006731421884269737
36.739017926002084,0.016102799392937007,52.48641995934545,0.007391438420704882,69.41689774718557,0.004061051686607296,92.4577605662483,0.0016985449988395965,130.4596924634487,0.0005311772541139216,184.94719310922125,0.000491215471442315,245.90947072365793,0.0006731421884269737
41.155089279552065,0.013586736987790601,58.49938278400307,0.009239298025881103,76.53054492980081,0.006247771825549686,100.30761637957225,0.003397089997679193,138.82685127912202,0.001327943135284804,193.99504421088665,0.0012280386786057875,255.81327229973445,0.0008975229179026316
45.571160633102046,0.013083524506761318,64.51234560866068,0.00997844186795159,83.64419211241606,0.006560160416827171,108.15747219289621,0.002264726665119462,147.19401009479532,0.0010623545082278432,203.04289531255208,0.000491215471442315,265.71707387581097,0.0004487614589513158
49.98723198665203,0.015096374430878445,70.52530843331829,0.01071758571002208,90.75783929503132,0.005935383234272201,116.00732800622016,0.003963271663959059,155.56116891046867,0.0023902976435126472,212.0907464142175,0.0017192541500481026,275.62087545188746,0.002916949483183553
54.40330334020201,0.011070674582644192,76.53827125797591,0.007761010341740126,97.87148647764656,0.006560160416827171,123.8571838195441,0.003963271663959059,163.92832772614196,0.0015935317623417648,221.1385975158829,0.00196486188576926,285.524677027964,0.002692568753707895
58.819374693751975,0.0075481872154392225,82.55123408263353,0.009608869946916346,104.9851336602618,0.007497326190659624,131.70703963286806,0.00509563499651879,172.2954865418153,0.002921474897626569,230.1864486175483,0.002210469621490418,295.42847860404055,0.0017950458358052632
63.235446047301956,0.011070674582644192,88.56419690729115,0.007021866499669638,112.09878084287706,0.006560160416827171,139.556895446192,0.00509563499651879,180.6626453574886,0.002655886270569608,239.23429971921374,0.00294729282865389,305.33228018011704,0.0022438072947565794
