PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 17, filenames: A:[17]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[18]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.930777073,0.7859305739,1
47,65,1.320731521,-0.005519062281,1
47,97,0.7832651138,-0.4721186161,1
47,129,0.2644736767,-0.3197829127,1
47,161,0.2434608936,0.4247299433,1
47,193,0.210959971,0.05814170837,1
47,225,-0.1394066811,0.5933187604,1
47,257,0.3270316124,0.7879143953,1
47,289,0.9727101326,-0.291263938,1
47,321,1.825135231,-1.36178112,1
47,353,2.511671543,-2.500649452,1
47,385,2.044142962,-2.601012468,1
47,417,-0.4420297146,-0.915926218,1
47,449,0.144072175,-0.59198457,1
47,481,14.36290646,12.10100937,1
47,513,0.852517128,-2.569834232,1
47,545,0.9078316689,-2.260799646,1
47,577,1.218703985,-1.93421793,1
47,609,2.071531773,-3.216463089,1
47,641,1.412231326,-3.559675217,1
47,673,1.72692287,-2.408026457,1
47,705,1.887646317,-3.797978163,1
47,737,2.315050125,-3.988623619,1
47,769,-3.967194557,-21.56424522,1
47,801,10.68266296,-14.58415699,1
47,833,-13.65703964,-9.90887928,1
47,865,4.040506363,-5.023559093,1
47,897,2.895253181,-4.291368484,1
47,929,3.649378061,-5.065433502,1
47,961,3.610558033,-4.832977295,1
47,993,3.063580513,-6.07353878,1
47,1025,2.21860981,-6.233140945,1
47,1057,1.111716747,-4.114820004,1
47,1089,0.5134116411,-3.711304665,1
47,1121,0.9489703178,-3.310059547,1
47,1153,2.121508837,-3.114893913,1
47,1185,3.08815527,-3.089059353,1
47,1217,3.341504574,-2.1955688,1
47,1249,2.672845364,-1.561428308,1
47,1281,2.277057409,-2.218911171,1
47,1313,1.968537569,-3.043283224,1
47,1345,2.257529736,-2.961255312,1
47,1377,3.375268936,-2.253564835,1
47,1409,3.822006464,-1.587735772,1
47,1441,2.956855536,-1.501152992,1
47,1473,2.131309986,-2.023422956,1
47,1505,2.185679197,-2.410642862,1
47,1537,1.959358335,-3.608552933,1
47,1569,1.715149879,-6.312309265,1
47,1601,1.815384984,-6.750402451,1
47,1633,1.999466181,-5.205713272,1
47,1665,0.6998420954,-2.408474684,1
47,1697,-0.02976322174,0.1698949337,1
47,1729,0.07166391611,1.546720982,1
47,1761,-0.2940589786,1.627696991,1
47,1793,-0.1698562205,0.8117012978,1
47,1825,-0.4614560604,0.3110840321,1
47,1857,-0.1774322391,-0.1548233926,1
47,1889,0.0954952836,0.1647619605,1
47,1921,0.1072002649,0.2438228726,1
47,1953,-0.03957404941,0.3538047075,1
47,1985,-0.06412622333,-0.407673955,1
47,2017,0.5952941179,-4.219412804,1
79,33,3.706201792,0.9101103544,1
79,65,2.73342824,0.2671198845,1
79,97,2.270915031,-0.1794030368,1
79,129,0.5863614082,-0.5210773945,1
79,161,0.1812844276,-0.2272838354,1
79,193,1.005630255,-0.4061968029,1
79,225,1.182269692,-0.3754843771,1
79,257,0.9687654376,-0.8847905397,1
79,289,2.019956112,-1.231103659,1
79,321,2.88284564,-2.042501688,1
79,353,21.16425323,-1.741514444,1
79,385,-7.060718536,1.706333041,1
79,417,0.001829147339,-0.645919919,1
79,449,0.4026518464,-0.5120825768,1
79,481,0.8909528255,0.3214921951,1
79,513,0.9034531116,-2.678500652,1
79,545,1.533214211,-3.395345449,1
79,577,1.555253625,-2.605045795,1
79,609,1.359701753,-2.082541943,1
79,641,1.033106327,-2.810019016,1
79,673,0.1695441008,-2.220593929,1
79,705,1.467763782,-3.124859571,1
79,737,1.888450861,-4.221086502,1
79,769,2.416525364,-5.546660423,1
79,801,4.613322258,-3.43582058,1
79,833,5.447447777,-4.744809628,1
79,865,4.265017986,-4.717025757,1
79,897,2.280951977,-5.275212288,1
79,929,2.610635281,-4.065581322,1
79,961,2.582076073,-4.151165485,1
79,993,2.422883987,-5.78362751,1
79,1025,1.147393227,-5.990927696,1
79,1057,2.266890764,-2.382021189,1
79,1089,-12.56202316,8.940518379,1
79,1121,3.637967587,-2.664565802,1
79,1153,3.813016891,-2.903121233,1
79,1185,3.786846161,-2.650726795,1
79,1217,3.375037909,-2.483783484,1
79,1249,2.754628181,-2.257153034,1
79,1281,2.770613432,-2.342836857,1
79,1313,3.200954199,-2.879803896,1
79,1345,3.102417707,-3.232720137,1
79,1377,3.045829058,-3.228685141,1
79,1409,2.279119492,-2.485984564,1
79,1441,1.296016455,-2.09708333,1
79,1473,0.5154321194,-2.588902712,1
79,1505,0.8536233902,-3.493828297,1
79,1537,1.147467613,-4.065862656,1
79,1569,1.132210135,-5.791131496,1
79,1601,1.387033105,-5.582914352,1
79,1633,1.569781899,-4.714538097,1
79,1665,0.385266304,-3.310189247,1
79,1697,0.162117362,-0.04990553856,1
79,1729,0.001412838697,0.4211723208,1
79,1761,0.02133896947,0.1026022434,1
79,1793,-0.2029357851,-0.3260688782,1
79,1825,-0.464466542,0.2129619122,1
79,1857,-0.2261795104,0.3093315959,1
79,1889,0.02069565654,0.3109112978,1
79,1921,0.2953668237,-0.02249237895,1
79,1953,0.1671282202,0.1271581054,1
79,1985,-0.01138952374,-0.1678763628,1
79,2017,0.149042666,-2.182278156,1
111,33,2.602152824,0.9596334696,1
111,65,2.291095734,-0.6053879857,1
111,97,4.78246069,0.4376197457,1
111,129,1.677561402,0.3144482374,1
111,161,1.440245867,-0.6645047665,1
111,193,1.222491145,-0.918615818,1
111,225,0.1530650258,-0.6689250469,1
111,257,0.583119154,-0.811439991,1
111,289,2.040618896,-1.731590271,1
111,321,2.705734968,-2.978428364,1
111,353,21.69613266,-4.01159668,1
111,385,2.859961987,-1.016121864,1
111,417,1.235261202,-0.8985444307,1
111,449,1.943017364,-0.2817728519,1
111,481,1.708142996,-0.9289982319,1
111,513,0.7802090645,-2.779533148,1
111,545,2.015732765,-3.25697732,1
111,577,1.966530204,-2.207056522,1
111,609,1.657611132,-2.013853312,1
111,641,1.676272035,-2.700088024,1
111,673,1.369844794,-2.005300999,1
111,705,0.7793157101,-2.32062459,1
111,737,1.824282408,-4.518815041,1
111,769,2.410458088,-5.785856247,1
111,801,0.03522062302,-1.536123991,1
111,833,3.739264965,-4.881492138,1
111,865,4.241007328,-5.001650333,1
111,897,3.589997768,-4.28411293,1
111,929,2.976381063,-2.566643476,1
111,961,2.91313386,-2.972551346,1
111,993,4.0748806,-4.039782524,1
111,1025,6.021509171,-4.671420097,1
111,1057,5.299021721,-2.873361588,1
111,1089,4.684686661,-2.714728117,1
