PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 42, filenames: A:[42]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[43]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.715155602,-0.3727855682,1
47,65,5.472425938,-2.539946795,1
47,97,3.653147221,-3.024774551,1
47,129,1.497603893,-3.214452267,1
47,161,1.047490358,-5.134410381,1
47,193,2.239489317,-4.460040092,1
47,225,1.19092536,-4.900863647,1
47,257,-2.405348301,-4.397352219,1
47,289,-3.86615181,-4.002960205,1
47,321,-1.387758493,-3.686344147,1
47,353,-0.03079748154,-3.438839436,1
47,385,2.176946163,-4.03351593,1
47,417,-5.583428383,-20.68741989,1
47,449,2.953559399,-4.666445255,1
47,481,1.561155319,-3.36988616,1
47,513,0.8390862942,-4.863837719,1
47,545,0.5792838335,-6.303281307,1
47,577,20.18623352,-10.78336716,1
47,609,-0.01452374458,-8.43184948,1
47,641,-0.2249891758,-7.766796112,1
47,673,1.603245497,-6.47268486,1
47,705,1.486626625,-5.520474911,1
47,737,1.166748285,-3.032365084,1
47,769,0.3454837799,-1.060925007,1
47,801,-1.141217947,-3.267089844,1
47,833,-1.133015156,-2.017265797,1
47,865,-4.181097507,-4.214581966,1
47,897,-3.64915967,-5.361885071,1
47,929,-1.277120113,-4.433309555,1
47,961,-0.9387056828,-3.528393984,1
47,993,-0.9544609785,-3.200906277,1
47,1025,-0.2516192794,-2.846871853,1
47,1057,-0.3252474666,-4.31995821,1
47,1089,0.2028882205,-1.797821045,1
47,1121,0.1104543805,-2.345140934,1
47,1153,-0.5582883358,-4.273990154,1
47,1185,-2.062490702,-4.875804424,1
47,1217,-3.060824394,-4.205636501,1
47,1249,-4.238980293,-3.380969524,1
47,1281,-5.232208252,-3.18898344,1
47,1313,-4.459136009,-2.927529573,1
47,1345,-2.57673049,-3.046738148,1
47,1377,-1.296428204,-2.789163113,1
47,1409,-0.9199044704,-3.01734066,1
47,1441,-1.68994832,-3.616960287,1
47,1473,-3.078054428,-3.393871307,1
47,1505,-3.63913393,-3.353364944,1
47,1537,-4.089285851,-1.197049618,1
47,1569,-2.260680914,-0.1275059581,1
47,1601,-0.5183336735,0.5048698187,1
47,1633,-1.485440731,-0.5615090132,1
47,1665,-2.489384413,-1.608437538,1
47,1697,-0.768042326,-1.164913058,1
47,1729,0.5928221941,-0.2114326954,1
47,1761,0.8116053343,-0.50963974,1
47,1793,0.5123404264,-0.4842418432,1
47,1825,-0.1816086471,-0.1395599842,1
47,1857,-0.4527578354,0.2229515314,1
47,1889,-0.2902646661,0.2182784677,1
47,1921,0.02580791712,-0.085046947,1
47,1953,0.2918212116,0.0661804527,1
47,1985,0.3485071659,0.1247204691,1
47,2017,-0.49297297,0.02421340346,1
79,33,-0.6591281891,2.945071697,1
79,65,4.810026646,-2.428992271,1
79,97,3.375873089,-2.956515789,1
79,129,1.601381302,-4.117337227,1
79,161,0.8437055349,-5.49080801,1
79,193,1.436702728,-4.353126049,1
79,225,1.847660065,-3.912111759,1
79,257,-4.155392647,15.48247337,1
79,289,-0.1943158805,-4.402921677,1
79,321,-0.9399443865,-3.950148106,1
79,353,0.2407155037,-4.189371109,1
79,385,2.066713572,-4.485099316,1
79,417,1.187657237,-6.082449913,1
79,449,0.855868578,-4.410533428,1
79,481,0.03340148926,-2.386497021,1
79,513,0.3242132664,-4.379733562,1
79,545,1.231379986,-5.895347118,1
79,577,2.279114008,-8.072998047,1
79,609,0.9409777522,-8.495147705,1
79,641,0.7376627922,-7.432387352,1
79,673,1.458029509,-6.181942463,1
79,705,1.113973141,-3.715800762,1
79,737,1.363879204,-4.514388561,1
79,769,1.171098232,-4.335314751,1
79,801,-1.79501152,-7.4887743,1
79,833,0.114112854,-4.623988152,1
79,865,-1.750437498,-4.727145672,1
79,897,-1.659504175,-4.883803844,1
79,929,-0.6534466147,-3.826010704,1
79,961,-0.1745990515,-3.586096048,1
79,993,-0.3558356166,-3.282390833,1
79,1025,0.03944766521,-3.360012293,1
79,1057,-0.1872528791,-4.613180161,1
79,1089,-0.008901491761,-3.431555271,1
79,1121,0.003286272287,-3.465610743,1
79,1153,-0.6108235121,-3.966537952,1
79,1185,-1.490379691,-4.224947453,1
79,1217,-2.752350569,-3.78124404,1
79,1249,-3.809934139,-2.650698185,1
79,1281,-4.972531319,-1.528173685,1
79,1313,-3.710523605,-2.278680325,1
79,1345,-1.692721367,-3.146801472,1
79,1377,-0.879196763,-2.083586216,1
79,1409,-0.5415828228,-1.869864225,1
79,1441,-1.569322228,-2.338173389,1
79,1473,-2.954846859,-2.347767353,1
79,1505,-3.424513817,-2.346895933,1
79,1537,-3.941886663,-1.979645491,1
79,1569,-4.004038811,-1.22171092,1
79,1601,-3.647909641,-1.556251764,1
79,1633,-3.796159029,-1.648985505,1
79,1665,-2.550542593,-0.5186549425,1
79,1697,-1.726103902,-1.387867332,1
79,1729,-0.319819212,-0.8064846992,1
79,1761,0.4305912554,-0.1443962157,1
79,1793,0.0322984457,0.02478729188,1
79,1825,0.1507692188,0.3046183884,1
79,1857,0.1636297107,0.258302927,1
79,1889,-0.04001257569,0.1029959172,1
79,1921,-0.2754397988,-0.1546984911,1
79,1953,-0.3246421814,-0.1029337347,1
79,1985,0.06226165965,-0.05769604072,1
79,2017,0.5460494161,0.02625346184,1
111,33,0.282954812,4.346423149,1
111,65,0.662678957,-2.314691782,1
111,97,1.306129456,-2.998697996,1
111,129,1.527972698,-3.867607832,1
111,161,0.837248683,-3.897135496,1
111,193,0.8897149563,-2.704478502,1
111,225,17.84324074,-6.05729866,1
111,257,-2.106209993,11.45911407,1
111,289,0.5558001995,-4.444918633,1
111,321,0.4341108799,-4.671168327,1
111,353,1.179878831,-5.35893631,1
111,385,2.075195313,-4.5123806,1
111,417,18.28553963,4.223237514,1
111,449,18.02937698,4.981612206,1
111,481,0.3666493297,-3.557091713,1
111,513,-0.06316542625,-3.717705727,1
111,545,0.9167438745,-5.405002117,1
111,577,1.081897497,-6.317675591,1
111,609,0.9155493975,-7.052994728,1
111,641,0.3846794963,-5.974082947,1
111,673,-0.547083497,-5.138857365,1
111,705,-0.684087038,-4.527012348,1
111,737,0.06996011734,-6.136781693,1
111,769,0.8257312775,-8.22984314,1
111,801,-0.269524157,-7.371917248,1
111,833,-0.6689327955,-4.339223385,1
111,865,-1.120288491,-4.557504177,1
111,897,-0.9496335387,-4.107991695,1
111,929,0.3030666709,-4.163516045,1
111,961,0.4752078354,-4.933912754,1
111,993,-0.3765702248,-3.603184938,1
111,1025,-1.310747266,-3.492013693,1
111,1057,-1.089204073,-3.867125988,1
111,1089,0.09052688628,-4.035851479,1
111,1121,0.4103805423,-4.02150774,1
111,1153,-0.5378518701,-3.893083811,1
111,1185,-1.174325943,-3.865383863,1
111,1217,-1.578280807,-3.582965136,1
111,1249,-2.486395836,-3.37493372,1
111,1281,-2.994908333,-2.126598597,1
111,1313,-3.062182903,-1.769318104,1
111,1345,-2.286839008,-2.481739998,1
111,1377,-1.157215476,-1.07085228,1
111,1409,-0.7599083185,-1.171300769,1
111,1441,-0.9135644436,-2.82689786,1
111,1473,-2.374188423,-3.068271637,1
111,1505,-3.891981363,-1.975856304,1
111,1537,-3.481194735,-2.027784824,1
111,1569,-4.045250893,-2.060750961,1
111,1601,-4.555297375,-3.217231035,1
111,1633,-4.246551514,-1.834916234,1
111,1665,-2.678315163,-0.9216656685,1
111,1697,-2.609264135,-2.6933465,1
111,1729,-1.623894215,-0.2748276591,1
111,1761,-0.6433855891,5.962846279,1
111,1793,-0.0635663271,-0.001889944077,1
111,1825,0.2250321805,0.4060131609,1
111,1857,0.2980816066,0.3308879733,1
111,1889,0.003111384809,0.05065481365,1
111,1921,-0.2158099115,-0.2573598623,1
111,1953,-0.2627221942,-0.1997488886,1
111,1985,-0.07715336978,-0.06385695934,1
111,2017,0.4244742692,-0.09435372055,1
143,33,-2.057801723,4.191039085,1
143,65,0.4749076962,-0.9979965091,1
143,97,1.343751907,-2.555259466,1
143,129,1.277492523,-3.3368783,1
143,161,1.366478801,-3.848392487,1
143,193,1.303225398,-3.592407227,1
143,225,0.07557857037,-2.971595287,1
143,257,0.4806197882,-3.937356472,1
143,289,0.343513608,-4.074011326,1
143,321,0.3325241506,-4.835630417,1
143,353,-0.2154066861,-5.164090157,1
143,385,-8.832210541,0.9751062393,1
143,417,8.082217216,1.499705791,1
143,449,-15.63586617,6.893326283,1
143,481,-0.4405945539,-4.948410511,1
143,513,0.1351576149,-6.200984955,1
143,545,0.1788565516,-5.691057205,1
143,577,-0.5300863981,-5.4551754,1
143,609,-0.1780600548,-5.912816048,1
143,641,-0.2364657521,-5.071467876,1
143,673,-2.111425161,-4.792490005,1
143,705,-2.213852644,-5.368618011,1
143,737,-0.6517050266,-6.491241932,1
143,769,-19.35381508,-6.902392864,1
143,801,0.7918897867,-7.098845482,1
143,833,-0.01710301638,-4.141560555,1
143,865,-0.2770086527,-4.603257656,1
143,897,0.6417339444,-4.190594673,1
143,929,2.178658962,-4.720795155,1
143,961,1.077059984,-5.206977367,1
143,993,-0.7811625004,-4.296205521,1
143,1025,-0.9114841223,-4.321045399,1
143,1057,-0.5263383389,-3.923974514,1
143,1089,0.1668474376,-4.088175297,1
143,1121,0.2484411746,-3.872486353,1
143,1153,-0.4403604269,-3.756456137,1
143,1185,-0.6704588532,-3.723306894,1
143,1217,-0.6620891094,-3.023575306,1
143,1249,-1.607825041,-4.072712898,1
143,1281,-2.284924984,-2.245135546,1
143,1313,-2.673701286,-1.160537124,1
143,1345,-2.842522144,-1.683017015,1
143,1377,-1.330911517,-1.428694367,1
143,1409,-0.4775099754,-1.304403663,1
143,1441,-0.4092582464,-1.794568658,1
143,1473,-2.367118597,-1.66874218,1
143,1505,-2.656394958,-1.005033493,1
143,1537,-2.780691624,-0.9822449684,1
143,1569,-3.19001627,-1.208258629,1
143,1601,-4.171220779,-3.174769402,1
143,1633,-5.099011898,-2.590951443,1
143,1665,-3.677322865,-1.813370466,1
