PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 15, filenames: A:[15]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[16]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.647096634,1.891340971,1
47,65,1.599928379,-0.3601782918,1
47,97,1.384241343,-1.526824594,1
47,129,2.037540197,-1.933167338,1
47,161,4.073364258,-3.345924854,1
47,193,4.778657913,-3.922091246,1
47,225,3.843875885,-1.980429411,1
47,257,4.683012486,-2.815826416,1
47,289,3.809855461,-2.944693804,1
47,321,3.607864141,-1.982803226,1
47,353,3.352268219,-0.4816589355,1
47,385,4.563417912,-1.454591274,1
47,417,4.668018341,-0.6911525726,1
47,449,4.188704491,-1.836389065,1
47,481,7.357648849,-6.248078823,1
47,513,11.06556988,-11.61251545,1
47,545,7.723612785,-3.684961319,1
47,577,8.557811737,-4.262749195,1
47,609,7.422149181,-6.179561615,1
47,641,6.993905067,-6.052304745,1
47,673,7.402583122,-5.331463814,1
47,705,9.17660141,12.14032173,1
47,737,17.93202591,-0.8725814819,1
47,769,20.14176941,7.197944164,1
47,801,5.729400635,-3.530119419,1
47,833,5.227370739,-5.144944668,1
47,865,6.038318634,-5.721006393,1
47,897,8.054469109,-3.883439064,1
47,929,7.1296978,-4.152563572,1
47,961,8.925117493,-4.972125053,1
47,993,9.044815063,-4.317755699,1
47,1025,7.109270096,-4.894310951,1
47,1057,8.085346222,-4.458008766,1
47,1089,8.914683342,-3.90441227,1
47,1121,8.911559105,-5.443421841,1
47,1153,8.408480644,-6.796751499,1
47,1185,8.314270973,-6.633905888,1
47,1217,8.504686356,-6.444216251,1
47,1249,8.684207916,-6.195868492,1
47,1281,7.918437958,-5.904276848,1
47,1313,6.556966782,-6.833404064,1
47,1345,5.286197186,-6.287509441,1
47,1377,4.512008667,-5.030439854,1
47,1409,5.887760162,-4.265973568,1
47,1441,7.430820942,-5.182347298,1
47,1473,7.034293175,-4.064228058,1
47,1505,6.733957291,-2.177387238,1
47,1537,6.781476021,-0.9377350807,1
47,1569,6.167078495,-0.9628628492,1
47,1601,5.768098831,-3.872595549,1
47,1633,17.17754364,-17.88149261,1
47,1665,-16.26863289,-3.120401859,1
47,1697,0.009240150452,-1.02371192,1
47,1729,-0.8834018707,0.9481332302,1
47,1761,-0.1171879768,0.8190102577,1
47,1793,0.04867517948,1.30418992,1
47,1825,0.6707787514,-0.6863759756,1
47,1857,0.325653553,-0.7801582813,1
47,1889,0.4030522108,-0.2935754061,1
47,1921,0.03953140974,0.4797635078,1
47,1953,0.06487251818,1.03258431,1
47,1985,-0.1511851549,-0.6789804101,1
47,2017,1.469283819,-7.358488083,1
79,33,4.286474228,1.410630822,1
79,65,2.425379992,-0.08433178067,1
79,97,2.709856987,-0.7745983005,1
79,129,2.820507526,-1.206479549,1
79,161,2.934070587,-1.899548531,1
