PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 10, filenames: A:[10]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[11]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.558409691,1.532701373,1
47,65,1.673468828,-0.3861458302,1
47,97,1.654853582,-0.8753836751,1
47,129,2.188978195,-2.217217445,1
47,161,3.135838985,-0.7608222961,1
47,193,2.336476803,-1.088900685,1
47,225,1.544804931,-0.6748006344,1
47,257,1.471455693,-0.5265648365,1
47,289,1.260176659,-0.6388759613,1
47,321,2.729735374,-2.145521879,1
47,353,3.800444841,-3.042562962,1
47,385,4.058436871,-3.553815842,1
47,417,6.643233299,-2.884578705,1
47,449,7.419787407,-3.451169252,1
47,481,7.639862061,-3.134318829,1
47,513,6.235244751,-2.969761133,1
47,545,6.253725052,-1.649681687,1
47,577,6.190193653,-1.652554512,1
47,609,12.6199131,-15.57327843,1
47,641,7.879266739,-2.113395691,1
47,673,8.135077477,-3.311577797,1
47,705,9.042179108,-4.716157436,1
47,737,9.625457764,-5.101673603,1
47,769,9.162892342,-6.438180923,1
47,801,2.982308388,-19.80952454,1
47,833,13.37134171,-0.4385612011,1
47,865,20.57283974,3.850061893,1
47,897,38.6746521,0.6088846922,1
47,929,18.70002365,-2.266663074,1
47,961,17.45927048,-2.619107246,1
47,993,15.77168655,-3.031136036,1
47,1025,16.89419937,-3.714491844,1
47,1057,17.80492401,-2.852063179,1
47,1089,15.13766098,-3.704728127,1
47,1121,14.32616711,-5.282711506,1
47,1153,13.91845703,-5.781872272,1
47,1185,15.95074463,-4.588364601,1
47,1217,16.63201523,-5.610818863,1
47,1249,16.34280205,-6.768041611,1
47,1281,15.01674557,-9.861756325,1
47,1313,13.71875954,-11.06739235,1
47,1345,12.61449051,-9.853719711,1
47,1377,11.5047493,-9.819406509,1
47,1409,12.5632906,-9.12915802,1
47,1441,12.50925064,-9.220692635,1
47,1473,10.35760021,-8.506792068,1
47,1505,9.395934105,-7.872111797,1
47,1537,8.171262741,-9.161851883,1
47,1569,6.174757004,-7.208554268,1
47,1601,6.356467247,-7.311004639,1
47,1633,5.856441975,-7.937070847,1
47,1665,6.815649986,-6.956748962,1
47,1697,14.25182056,-6.37668705,1
47,1729,0.05398225784,0.2967262268,1
47,1761,1.178841591,0.07496261597,1
47,1793,0.242565155,-0.4615950584,1
47,1825,0.2566338778,-0.5826432705,1
47,1857,-0.4175420702,0.964035511,1
47,1889,0.121009469,0.2076648474,1
47,1921,0.4364352226,0.4268707037,1
47,1953,0.6294813156,-1.075900555,1
47,1985,-2.271398067,-0.466597259,1
47,2017,-0.2530050278,0.2877368927,1
79,33,1.26682961,0.3749479353,1
79,65,0.9956129789,-0.8778420687,1
79,97,0.6708543301,-1.037780643,1
79,129,4.185232639,0.3327121735,1
79,161,4.540828705,-0.9649416804,1
79,193,1.899675608,-1.565568209,1
79,225,0.05494177341,-0.8877446651,1
79,257,3.859731197,-1.581692815,1
79,289,4.340624332,-1.454056382,1
79,321,4.415800095,-1.404824972,1
79,353,3.265405893,-2.211764097,1
79,385,3.295024633,-2.270225048,1
79,417,2.678995371,-1.765620351,1
79,449,1.6711092,0.5019177198,1
79,481,5.314820766,-4.34698391,1
79,513,5.556620598,-3.640781403,1
79,545,6.082019329,-1.783614993,1
79,577,7.365153313,-2.055404186,1
79,609,8.492853165,-3.438733578,1
79,641,8.222216606,-3.890625477,1
79,673,8.403884888,-5.323616505,1
79,705,9.81974411,-5.474622726,1
79,737,9.253264427,-21.58454895,1
79,769,10.20057487,-20.80684471,1
79,801,5.382857323,-19.80802727,1
79,833,14.40708923,-1.789491773,1
79,865,16.85747337,0.5220218897,1
79,897,17.81705856,0.3098176718,1
79,929,17.7243309,-1.991202593,1
79,961,17.85017395,-3.195009708,1
79,993,19.96233749,-3.967080355,1
79,1025,19.78309822,-4.812911034,1
79,1057,19.45775414,-4.41987133,1
79,1089,18.28077698,-4.85341692,1
79,1121,18.3564415,-5.364548206,1
79,1153,17.55543518,-5.245642185,1
79,1185,16.76794052,-5.005998611,1
79,1217,17.00008774,-5.172406197,1
79,1249,16.66316414,-7.378746986,1
79,1281,16.5843277,-8.747154236,1
79,1313,15.90906239,-9.07144928,1
79,1345,16.16335106,-8.540575027,1
79,1377,16.39050865,-8.653367996,1
79,1409,15.1612606,-9.713424683,1
79,1441,13.08668041,-10.38247585,1
79,1473,11.34157658,-10.07027721,1
79,1505,10.05253601,-9.413882256,1
79,1537,8.734080315,-9.56115818,1
79,1569,7.761416435,-8.226051331,1
79,1601,7.12246418,-9.162308693,1
79,1633,7.318819046,-10.19050407,1
79,1665,7.145448208,-7.943192482,1
79,1697,10.80633068,-11.41046333,1
79,1729,7.74932909,-13.32537174,1
79,1761,0.9586725235,-0.2912530899,1
79,1793,0.3442747593,-0.02213525772,1
79,1825,0.2940895557,-0.6541497707,1
79,1857,-0.744781971,1.220531464,1
79,1889,-1.011792064,0.5044703484,1
79,1921,-0.5921829343,-0.08286339045,1
79,1953,0.4839341044,-0.9972081184,1
79,1985,-0.5000178814,-0.8553120494,1
79,2017,6.921900749,-1.778877258,1
111,33,-0.3557857871,0.02339819074,1
111,65,0.3633782864,-0.3941084743,1
111,97,1.24257803,-0.5436277986,1
111,129,3.800050974,-0.4521083236,1
111,161,4.584228992,-1.16059041,1
111,193,3.096516371,-1.933922052,1
111,225,2.15949893,-2.407502413,1
111,257,2.31684947,-2.471921682,1
111,289,3.440293789,-3.431651831,1
111,321,3.217013359,-1.931203842,1
111,353,2.829581738,-1.778277397,1
111,385,3.149519682,-1.796226859,1
111,417,1.694612741,0.009133934975,1
111,449,2.240941525,-0.6216778755,1
111,481,4.193207264,-2.166857243,1
111,513,5.522114754,-1.282769322,1
111,545,14.39539433,16.52329636,1
111,577,7.685797691,-2.692657232,1
111,609,10.10290146,-3.88031435,1
111,641,9.663356781,-5.020201206,1
111,673,8.376811028,-6.164887905,1
111,705,9.574513435,-5.756070137,1
111,737,11.70248699,-4.055911541,1
111,769,13.94136906,-3.181777,1
111,801,16.36571503,-0.8644412756,1
111,833,17.71553993,2.47844696,1
111,865,18.80133629,0.6183491945,1
111,897,17.48489571,-0.3745503128,1
