PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 33, filenames: A:[33]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[34]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.537481189,-0.5156602859,1
47,65,-0.2962664068,3.570642948,1
47,97,0.5558924079,2.886186123,1
47,129,0.7823659182,2.296445131,1
47,161,-0.1099244356,1.634696841,1
47,193,-0.4774457812,-1.799428463,1
47,225,-0.28534922,-2.560630083,1
47,257,0.3930537701,-1.51799345,1
47,289,1.057736278,-0.8172857761,1
47,321,1.466885448,-1.512664557,1
47,353,0.7211397886,-1.123006582,1
47,385,-0.8005559444,-1.823807478,1
47,417,-0.9059306979,-2.694359541,1
47,449,-0.9372720718,-1.013236046,1
47,481,-0.9512095451,-0.6686077118,1
47,513,-0.6903418303,-1.192771196,1
47,545,-0.1865351796,-3.992796421,1
47,577,13.13325024,-6.678777218,1
47,609,-1.436061144,-3.922444105,1
47,641,-2.908118248,-1.842844963,1
47,673,-1.898499012,-0.5723575354,1
47,705,-0.5489268303,-0.9487491846,1
47,737,-0.0706397295,-2.477818966,1
47,769,-0.2948242426,-3.554523706,1
47,801,-1.491351843,-4.065360069,1
47,833,-1.569363356,-2.905752182,1
47,865,0.304754138,-1.861325026,1
47,897,-8.936765671,-18.38003731,1
47,929,0.3728454113,-1.769294977,1
47,961,0.3679871559,-2.425862789,1
47,993,0.4695177078,-2.501359463,1
47,1025,0.8434224129,-1.611098766,1
47,1057,0.1291493177,-1.506448269,1
47,1089,-0.5175067186,-2.434260368,1
47,1121,-1.471870184,-3.192517996,1
47,1153,-2.734445095,-4.103187084,1
47,1185,-3.023804426,-3.553967953,1
47,1217,-3.379000664,-3.097938538,1
47,1249,-4.505896091,-1.273194432,1
47,1281,-4.588724136,-2.325850964,1
47,1313,-5.999642372,-5.280483723,1
47,1345,-3.962916374,-5.840255737,1
47,1377,-3.10763216,-3.615293503,1
47,1409,-2.127971649,-1.635793209,1
47,1441,-0.6447760463,-1.950437307,1
47,1473,-2.812268257,-0.9473563433,1
47,1505,-4.771715164,-0.9708007574,1
47,1537,-4.983390331,-1.106102228,1
47,1569,-4.143856525,-2.475481987,1
47,1601,-1.891203761,-2.727620602,1
47,1633,0.006130337715,-0.9196987152,1
47,1665,-0.278955698,-0.1843073368,1
47,1697,1.065236092,0.6264734268,1
47,1729,2.02594471,0.6708282232,1
47,1761,1.588323832,0.3184141517,1
47,1793,-0.1985834241,-0.6522212029,1
47,1825,-0.241894424,-0.5974069834,1
47,1857,-0.1617261767,-0.1684495211,1
47,1889,-0.1792690158,-0.1659266204,1
47,1921,-0.4303926229,0.3707501292,1
47,1953,-0.4420503378,0.5749505758,1
47,1985,0.1752730012,-0.3814754486,1
47,2017,1.320092201,-4.915034294,1
79,33,-0.1374730766,-0.09141683578,1
79,65,-0.9663193226,2.788856745,1
79,97,-0.2696304321,2.610135794,1
79,129,0.1901090145,2.044632912,1
79,161,-0.6690970659,1.327227473,1
79,193,-0.7150626183,-0.3235081434,1
79,225,-0.598264277,-1.07030654,1
79,257,-0.1710925251,-1.632581592,1
79,289,-0.1648912132,-0.9928790331,1
79,321,-0.7110151052,-1.158009291,1
79,353,-0.9289680123,-2.246170998,1
79,385,-1.013058901,-3.097870827,1
79,417,-1.807830811,-3.302735329,1
79,449,6.275891304,12.46573448,1
79,481,-17.3258667,-4.37174511,1
79,513,16.61071396,1.888130665,1
79,545,0.3819345832,-4.969984055,1
79,577,-0.8825665712,-4.379384041,1
79,609,14.1145401,3.683162212,1
79,641,-2.57893157,-1.224129677,1
79,673,-3.108593941,-0.4478988647,1
79,705,-1.077740908,-1.590397716,1
79,737,0.5587601662,-2.632198334,1
79,769,0.03950485587,-3.47430563,1
79,801,-0.4888319969,-3.197139978,1
79,833,0.1833869219,-1.441966534,1
79,865,1.465343714,-3.875808716,1
79,897,-0.135214597,-0.650498867,1
79,929,-0.1527410746,0.4761615992,1
79,961,-0.07404229045,-0.8495246172,1
79,993,0.2436155975,-1.478736401,1
79,1025,-0.5218065977,-1.196603417,1
79,1057,-1.384825706,-1.729752898,1
79,1089,-1.313489199,-2.308873892,1
79,1121,-1.29897809,-3.157589197,1
79,1153,-1.887939811,-3.339972734,1
79,1185,-2.600080013,-2.715536118,1
79,1217,-2.585822582,-3.70386982,1
79,1249,-4.331458569,-1.204725385,1
79,1281,-5.231072426,-1.090822697,1
79,1313,14.38388634,4.965496063,1
79,1345,-3.379951715,-3.963874578,1
79,1377,-2.288453102,-3.466644764,1
79,1409,-1.507117033,-1.818645,1
79,1441,-1.082095027,-1.136904836,1
79,1473,-1.765610576,-1.191668391,1
79,1505,-3.778787613,-1.072428346,1
79,1537,-5.409770966,-1.116900444,1
79,1569,-5.089134216,-1.212247014,1
79,1601,-1.999500275,-2.082095146,1
79,1633,-1.104648352,-1.705740213,1
79,1665,-2.903625965,-1.406343341,1
79,1697,-3.159620523,-2.162249088,1
79,1729,-0.0494068265,0.03890138865,1
79,1761,0.2903082371,0.1370203048,1
79,1793,-0.01084950566,-0.108622998,1
79,1825,0.1715882868,-0.293163836,1
