PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 49, filenames: A:[49]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[50]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2318953872,2.083412886,1
47,65,0.4297609329,-2.659307957,1
47,97,-0.02312189341,-5.585968018,1
47,129,-0.2923753262,-3.612174511,1
47,161,-0.1846601069,-2.952671051,1
47,193,-15.9574337,6.705025196,1
47,225,6.963896275,2.510106564,1
47,257,2.21894455,-5.055663586,1
47,289,1.426670074,-5.549837589,1
47,321,11.92040253,0.1552028656,1
47,353,9.103874207,2.474231243,1
47,385,-1.452198982,-2.726522446,1
47,417,-2.410363674,-1.274953604,1
47,449,-0.8156058788,-3.03988409,1
47,481,0.03869009018,-3.509774208,1
47,513,-1.682476878,-2.376684427,1
47,545,12.37309361,10.14431953,1
47,577,-21.59189987,-0.1925840378,1
47,609,-1.536263466,-4.257557869,1
47,641,-1.630043983,-3.998192549,1
47,673,-2.189152241,-3.693055868,1
47,705,-0.9869390726,-4.425738335,1
47,737,0.3512837887,-4.989473343,1
47,769,0.006669163704,-2.787189484,1
47,801,-0.670491159,-2.866618156,1
47,833,-2.121460438,-3.810080528,1
47,865,-1.111500263,-3.933219671,1
47,897,-0.2106547356,-4.469067574,1
47,929,-0.7445845604,-6.087849617,1
47,961,-1.073277235,-5.919211388,1
47,993,-0.8112920523,-5.175971031,1
47,1025,-1.961286068,-5.044384003,1
47,1057,-2.128713846,-3.816633224,1
47,1089,-2.944501877,-4.716069221,1
47,1121,-3.129989862,-7.090785027,1
47,1153,-2.97837925,-6.528098106,1
47,1185,-4.975261688,-2.340612411,1
47,1217,-6.044730663,1.272732019,1
47,1249,-4.709042549,0.4560739994,1
47,1281,-3.181982994,0.3418101072,1
47,1313,-4.816344261,2.305733681,1
47,1345,-5.93611145,2.509504795,1
47,1377,-2.74887228,1.031615734,1
47,1409,-14.1088047,-18.08683586,1
47,1441,16.4894371,-3.535789013,1
47,1473,-4.582816124,-2.988366604,1
47,1505,-4.570055008,-5.98595047,1
47,1537,-4.64547205,-9.749569893,1
47,1569,-4.088002682,-6.316596985,1
47,1601,-5.506380558,-5.477958679,1
47,1633,-4.750709534,-5.702124596,1
47,1665,-2.353012085,-2.495690346,1
47,1697,-0.1981861591,0.7610206604,1
47,1729,-0.0940618515,1.048764467,1
47,1761,0.5333225727,0.8556586504,1
47,1793,0.5453422666,-0.4083468914,1
47,1825,-0.1385708302,-0.5041288733,1
47,1857,-0.3880602121,-0.1649492979,1
47,1889,-0.2350674272,-0.2221463025,1
47,1921,0.04210010171,0.206440568,1
47,1953,0.3725079894,0.6023752689,1
47,1985,0.3732824922,-0.5148582458,1
47,2017,-1.342968702,-4.304339409,1
79,33,-0.5988775492,3.119228601,1
79,65,-0.2052966058,-2.861987352,1
79,97,-0.2508813441,-4.646576881,1
79,129,-0.4738052785,-3.914006233,1
79,161,-0.2800049186,-4.148569107,1
79,193,0.1473270953,-5.3440938,1
79,225,10.90002251,-10.73803806,1
79,257,10.25683212,-12.89889526,1
79,289,0.05676674843,-5.611629009,1
79,321,-0.4348963499,-2.990156889,1
79,353,-2.220379829,-2.702023745,1
79,385,-4.147940636,-6.459768295,1
79,417,-3.52105093,-2.203661442,1
79,449,-2.639975548,-2.920127392,1
79,481,-4.125272751,-4.281481743,1
79,513,-3.138394833,-2.792776585,1
79,545,-1.059478283,-2.758825302,1
79,577,-0.02699404955,-3.167996883,1
79,609,-0.2407176495,-4.202433109,1
79,641,-0.6683130264,-4.429041386,1
79,673,0.008359670639,-4.997166157,1
79,705,7.376477718,-10.82719421,1
79,737,7.333476067,-8.89815712,1
79,769,-1.739668846,-2.460461617,1
79,801,-1.269014955,-2.332551241,1
79,833,-2.04489398,-2.967026711,1
79,865,-2.828544617,-3.987785101,1
79,897,-2.453179121,-4.733094215,1
79,929,-2.187291145,-5.42394352,1
79,961,-1.798962116,-4.852849483,1
79,993,0.08160185814,-2.707603931,1
79,1025,-1.048074365,-4.172320366,1
79,1057,-1.298069596,-4.523896217,1
79,1089,-1.922635794,-4.23862505,1
79,1121,-2.129536152,-3.595656872,1
79,1153,6.196369171,14.48305702,1
79,1185,-3.050814629,-1.98344779,1
79,1217,-5.227344036,0.4901652038,1
79,1249,-4.84218502,1.227864981,1
79,1281,-3.046373367,0.1314389706,1
79,1313,-3.507919073,-1.138579488,1
79,1345,-3.993350744,-0.8588171005,1
79,1377,-3.619394541,-0.5228329897,1
79,1409,1.812755585,-7.732442856,1
79,1441,-4.952893257,-4.632644653,1
79,1473,-5.030330658,-4.625641823,1
79,1505,-5.349590302,-5.513595104,1
79,1537,-4.683159828,-7.637064457,1
79,1569,-3.647509813,-7.856057167,1
79,1601,-3.288686275,-6.883335114,1
79,1633,-3.1100564,-6.646757603,1
79,1665,-2.835223913,-5.457516193,1
79,1697,-0.5609776974,-1.854130745,1
79,1729,14.82965279,3.124190807,1
79,1761,0.4224742353,-0.05030161142,1
79,1793,0.5812013149,-0.03527027369,1
79,1825,0.2433461994,-0.06813211739,1
79,1857,0.04962523282,-0.1083857417,1
79,1889,0.154938817,-0.2284581661,1
79,1921,0.03684711456,0.1320145875,1
79,1953,0.1262480021,0.3856559992,1
79,1985,0.6188784838,-1.831601143,1
79,2017,0.8971250653,-4.46214962,1
111,33,0.5554161668,3.532351255,1
111,65,0.2923000753,-2.214913368,1
111,97,-0.3087875843,-3.04658556,1
111,129,-0.2005524039,-3.19295907,1
111,161,-0.3394953609,-4.427718163,1
111,193,-0.9034957886,-4.586864471,1
111,225,0.6751486063,-5.26747036,1
