PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 68, filenames: A:[68]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[69]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5210130215,2.55467844,1
47,65,0.8094006181,-0.9277886748,1
47,97,0.7522490621,-1.243381262,1
47,129,0.0359826088,-2.110705853,1
47,161,-0.8876417875,-1.7735641,1
47,193,-1.07994628,-1.850907326,1
47,225,-0.4461248517,-1.885815382,1
47,257,0.9191303253,-1.230876923,1
47,289,1.310740352,-1.192293167,1
47,321,0.6909157038,-1.189475298,1
47,353,14.49597454,-19.05851746,1
47,385,2.791361332,-5.027685165,1
47,417,3.12050724,-5.569130898,1
47,449,2.729638338,-5.462018013,1
47,481,1.313211203,-4.561172009,1
47,513,0.6163598299,-6.292512894,1
47,545,1.397413015,-7.214103699,1
47,577,2.683452845,-6.461127281,1
47,609,3.626101494,-5.348351002,1
47,641,3.822320938,-3.612409115,1
47,673,3.370788574,-3.766001225,1
47,705,0.8472206593,-4.478737831,1
47,737,1.012551546,-2.906622887,1
47,769,-0.3295372725,-1.712911129,1
47,801,-0.5052411556,-5.817279339,1
47,833,0.6516933441,-5.37694788,1
47,865,1.285981297,-3.345391989,1
47,897,2.797536135,-2.687954903,1
47,929,2.318516493,-3.883302927,1
47,961,2.028612614,-5.358015537,1
47,993,1.2310431,-3.705498934,1
47,1025,-0.004185140133,-1.067691326,1
47,1057,-0.629825592,-1.26681447,1
47,1089,-0.5172912478,-4.261023521,1
47,1121,-1.277801037,-3.286403179,1
47,1153,0.0123872757,-1.148533821,1
47,1185,0.9934911728,-3.634544849,1
47,1217,-2.136209249,-4.175727844,1
47,1249,-1.341413379,-1.570140839,1
47,1281,-1.677252293,-1.090361834,1
47,1313,-1.47428453,-1.718876243,1
47,1345,-0.8815046549,-1.315760493,1
47,1377,-0.7016935349,-0.08849191666,1
47,1409,-0.6108388901,-0.4660021663,1
47,1441,-1.167928576,-1.414831996,1
47,1473,-1.82549727,-1.429752827,1
47,1505,-1.041098118,-1.089874983,1
47,1537,-1.10945642,-1.311697721,1
47,1569,-1.765045166,-2.69344759,1
47,1601,-2.248718023,-2.872807026,1
47,1633,-2.438913584,-0.9586904049,1
47,1665,-0.2258201838,-0.795321703,1
47,1697,-0.1111998558,-0.6087212563,1
47,1729,0.2455508709,0.2461141348,1
47,1761,0.05171471834,0.1385769248,1
47,1793,0.2353247106,-0.2207405865,1
47,1825,0.2804046869,-0.1251748204,1
47,1857,0.2636340857,0.3655897081,1
47,1889,0.4389142394,0.4124179482,1
47,1921,-0.03400951624,0.08285945654,1
47,1953,-0.5055222511,-0.009460628033,1
47,1985,-0.4224022627,0.1610659361,1
47,2017,0.3133182526,-0.2187052816,1
79,33,0.2383899689,1.411063194,1
79,65,0.3828318417,-1.422524691,1
79,97,0.4778488278,-2.427535534,1
79,129,1.339514494,-3.014934301,1
79,161,0.3548827767,-3.50746417,1
79,193,-0.6347994804,-4.233115196,1
79,225,-7.893060684,0.3522949219,1
79,257,-0.3495234847,-1.26165247,1
79,289,0.763406992,-1.510622263,1
79,321,-0.5372075438,-1.879220724,1
79,353,-0.4016803503,-2.579436779,1
79,385,0.6436436176,-3.608258486,1
79,417,1.811220884,-3.329515457,1
79,449,2.192788839,-4.051740646,1
79,481,1.765467763,-4.267917633,1
79,513,1.506606579,-4.426857948,1
79,545,1.895178556,-4.534057617,1
79,577,2.731844187,-4.464720249,1
79,609,3.228901863,-3.490849972,1
79,641,3.434653997,-3.411418915,1
79,673,3.316235065,-4.004969597,1
79,705,3.063675642,-3.495110273,1
79,737,1.06022656,-0.8319468498,1
79,769,-0.4456371069,0.7827341557,1
79,801,-0.4892444015,-1.582760811,1
79,833,0.8295001984,-2.787384748,1
79,865,1.242395043,-3.199304581,1
79,897,2.823720694,-4.85961628,1
79,929,2.78941226,-5.674820423,1
79,961,2.46735692,-4.473732471,1
79,993,1.685661077,-4.002057552,1
79,1025,0.981957078,-3.767646313,1
79,1057,0.1052765846,-3.778025389,1
79,1089,-0.5819247961,-4.132247925,1
79,1121,-0.651591301,-2.187176466,1
79,1153,-1.237375379,-1.40042758,1
79,1185,-1.167742252,-5.342373371,1
79,1217,-2.055698395,-6.025154114,1
79,1249,-3.449002981,-3.602103233,1
79,1281,-3.053482056,-2.613772154,1
79,1313,-1.701085329,-2.071329355,1
79,1345,-1.924377084,-1.138746619,1
79,1377,-1.616755724,0.2553883791,1
79,1409,-1.543956399,-1.155035615,1
79,1441,-1.943637967,-1.372374654,1
79,1473,-1.867941856,-0.9943203926,1
79,1505,-1.531000018,-0.6835261583,1
79,1537,-1.289166331,-1.095257044,1
79,1569,-1.447558165,-1.697182894,1
79,1601,-1.118274689,-0.629566431,1
79,1633,-1.684155226,0.8097256422,1
79,1665,-0.664652586,0.1034854054,1
79,1697,-0.3822696209,-0.5586132407,1
79,1729,-0.1711655855,-0.2302386165,1
79,1761,-0.06816765666,0.1240787506,1
79,1793,0.3101190329,-0.01278740913,1
79,1825,0.2611038089,-0.022745125,1
79,1857,0.1076581478,0.09755206853,1
79,1889,0.3465767503,0.05273494124,1
79,1921,0.1761677563,0.1915307492,1
79,1953,-0.05819866061,0.1434811652,1
79,1985,-0.3457013369,0.09259397537,1
79,2017,-0.153966099,-0.2043195069,1
111,33,0.6852160692,0.6304348111,1
111,65,-0.04131121933,-1.431707621,1
111,97,-0.02289813757,-1.613416553,1
111,129,0.4674185812,-2.187855721,1
111,161,-0.1652209461,-3.938415527,1
111,193,-0.6869259477,-4.346055031,1
111,225,-2.224938393,-3.023291826,1
111,257,-1.059369326,-1.496897697,1
111,289,-0.1519966722,-2.284354687,1
111,321,-0.3782835305,-2.349929571,1
111,353,0.5385554433,-2.358779907,1
111,385,0.1875466704,-2.429555655,1
111,417,-0.7173732519,-1.479403496,1
111,449,1.453108549,-2.68289423,1
111,481,1.821633577,-2.897097349,1
