PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 28, filenames: A:[28]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[29]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.10518086,4.061345577,1
47,65,0.5786563158,-1.399239898,1
47,97,1.781342506,-1.888500929,1
47,129,0.6764981747,-1.887216926,1
47,161,0.4444841444,-0.1903054714,1
47,193,0.1768038869,-0.1313042641,1
47,225,-0.008073538542,-1.242105007,1
47,257,0.7172400355,-2.841022253,1
47,289,1.30229938,-4.450433254,1
47,321,1.462530136,-5.09692812,1
47,353,2.177416325,-3.473752975,1
47,385,1.578620434,-3.229934692,1
47,417,0.7769464254,-5.869925976,1
47,449,2.283147812,-6.122928619,1
47,481,2.453451395,-5.69716835,1
47,513,2.454782963,-4.261182785,1
47,545,1.65599966,-4.402736664,1
47,577,1.261438847,-4.302852631,1
47,609,0.5178871155,-4.122416496,1
47,641,0.06161522865,-4.790578842,1
47,673,-0.5012526512,-6.705781937,1
47,705,-0.196385622,-8.871898651,1
47,737,0.583560288,-7.327882767,1
47,769,1.683953047,-4.585520267,1
47,801,0.04094433784,-4.840584755,1
47,833,0.8280158043,-5.920153141,1
47,865,1.687250137,-6.804543972,1
47,897,2.809081793,-6.313185692,1
47,929,3.520133972,-5.786740303,1
47,961,3.331329823,-5.463580132,1
47,993,2.96206522,-5.112296581,1
47,1025,2.613224506,-4.042024612,1
47,1057,1.974275351,-5.24991703,1
47,1089,0.2681121826,-5.13557148,1
47,1121,1.377985835,-5.582978249,1
47,1153,2.612294674,-6.25348568,1
47,1185,3.277224064,-6.731545925,1
47,1217,2.536642075,-7.226468086,1
47,1249,1.405513287,-5.817720413,1
47,1281,1.256183624,-4.843629837,1
47,1313,3.037103415,-4.603752613,1
47,1345,3.72873497,-4.406955242,1
47,1377,1.452224851,-0.6551916599,1
47,1409,0.7734330297,-1.326757908,1
47,1441,-0.5080430508,-2.392622948,1
47,1473,-1.336187243,-2.936140537,1
47,1505,-0.03508341312,-3.251586676,1
47,1537,0.3990467787,-3.634863853,1
47,1569,-3.101378441,-2.920650482,1
47,1601,-2.793702126,-1.370167255,1
47,1633,-1.150692344,-2.023643017,1
47,1665,1.751899719,-1.921499014,1
47,1697,0.3744659424,-0.1153671741,1
47,1729,0.2389643192,0.2842073441,1
47,1761,0.305511713,0.4941253662,1
47,1793,0.1946136951,0.09276854992,1
47,1825,0.2957558632,0.1018420458,1
47,1857,-0.007795572281,0.1333743334,1
47,1889,-0.1748004407,0.03137952089,1
47,1921,-0.2191258073,0.152574569,1
47,1953,-0.2964553535,0.1305099726,1
47,1985,-0.1177718639,-0.2439756393,1
47,2017,-0.198332727,-1.145429373,1
79,33,-0.6045006514,2.608511925,1
79,65,-0.1035522297,-0.7598116398,1
79,97,-0.2130972743,-2.583904266,1
79,129,-0.5813817382,-3.287160158,1
79,161,0.7725064754,-1.524716496,1
79,193,0.7645567656,-0.8049931526,1
79,225,0.4324820638,-1.429218173,1
79,257,0.5330271721,-3.040598392,1
79,289,1.399959087,-3.818948507,1
79,321,2.121851206,-3.963904858,1
79,353,1.691253304,-2.665707827,1
79,385,0.2397295237,-8.079376221,1
79,417,0.5445280671,-6.386557102,1
79,449,-18.5912056,-9.293031693,1
79,481,1.400404453,-5.150263309,1
79,513,1.137737036,-4.65953207,1
79,545,0.6669357419,-4.074798107,1
79,577,-14.60667324,-17.31449127,1
79,609,-1.255673647,-5.215199471,1
79,641,-1.11297524,-7.272103786,1
79,673,0.5308870673,-4.94277668,1
79,705,2.499702454,-6.154315948,1
79,737,7.538197041,12.85272598,1
79,769,0.3130873442,-4.972369194,1
79,801,-0.1290126443,-5.054368973,1
79,833,-0.4796190858,-4.503196239,1
79,865,0.09705561399,-5.191372871,1
79,897,0.9065459967,-5.510340691,1
79,929,1.800764084,-5.522699356,1
79,961,1.74154067,-5.520433903,1
79,993,1.005164146,-5.349069595,1
79,1025,1.296328425,-4.322797775,1
79,1057,2.174462318,-5.173099041,1
79,1089,2.87218976,-4.823996067,1
79,1121,2.321938038,-5.178904057,1
79,1153,2.175330162,-5.894484997,1
79,1185,1.782298803,-5.910432339,1
79,1217,1.29749918,-6.117740631,1
79,1249,0.8400886059,-6.596601009,1
