PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 4, filenames: A:[4]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[5]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
367,1857,-3.266863823,3.926549911,1
367,1889,-3.518681288,3.490148067,1
367,1921,-3.631184578,2.916753054,1
367,1953,-3.527739286,1.461611152,1
367,1985,-2.174080133,-0.1215488315,1
367,2017,-0.6651695967,-2.580973864,1
399,33,3.925385952,0.1257504225,1
399,65,3.703384399,-0.300252974,1
399,97,3.486219406,-0.3732767105,1
399,129,4.019142151,-0.8245626688,1
399,161,4.361877441,-1.904895425,1
399,193,4.372518539,-1.206635237,1
399,225,4.142974854,-0.9302241802,1
399,257,1.228310585,-16.79201126,1
399,289,3.356872559,-1.063054562,1
399,321,4.85939312,-2.275947332,1
399,353,5.092100143,-2.571285725,1
399,385,4.381912708,-1.379525542,1
399,417,4.036814213,-0.9367133379,1
399,449,5.469072819,-1.060348511,1
399,481,6.22633934,-1.399254799,1
399,513,18.68307114,-16.28096771,1
399,545,18.91631508,-15.58405209,1
399,577,5.802555561,-0.08920836449,1
399,609,6.905833244,-0.2408827543,1
399,641,5.710958004,-0.1797349453,1
399,673,3.964445114,-0.03091514111,1
399,705,3.738405228,0.01242089272,1
399,737,4.928475857,-1.22389102,1
399,769,6.531747341,-0.2132668495,1
399,801,7.092386723,-0.704149127,1
399,833,7.595423698,-0.5523006916,1
399,865,8.527231216,1.124869704,1
399,897,9.650198936,1.850196004,1
399,929,11.51672935,1.491302252,1
399,961,13.21589088,1.619004726,1
399,993,15.1230135,1.247841954,1
399,1025,13.38848019,-0.1191307306,1
399,1057,10.89968014,-2.13484931,1
399,1089,8.413925171,-2.455412149,1
399,1121,-4.938562393,-15.02420521,1
399,1153,10.77039146,-5.270610332,1
399,1185,11.30259037,-5.476052284,1
399,1217,12.25054455,-4.14088726,1
399,1249,12.71167946,-7.78986454,1
399,1281,13.91053867,-5.548324108,1
399,1313,12.86845303,-5.768202782,1
399,1345,12.40673065,-5.325026035,1
399,1377,9.761642456,-2.951296806,1
399,1409,7.947746277,-2.669649601,1
399,1441,5.466454029,-0.4458508492,1
399,1473,4.778634071,0.457660377,1
399,1505,2.209241867,0.1271971464,1
399,1537,0.8178262711,1.523174047,1
399,1569,0.1845040321,3.153233051,1
399,1601,-0.9384150505,4.410524368,1
399,1633,-1.517984033,5.626569271,1
399,1665,-16.23290634,-1.803910255,1
399,1697,-16.02643585,-2.317031384,1
399,1729,-2.743890285,4.542767525,1
399,1761,-3.816437721,3.863165855,1
399,1793,-4.147229195,5.344428062,1
399,1825,-2.96567297,6.58124876,1
399,1857,-2.17147851,5.110235214,1
399,1889,-2.496205091,3.921584845,1
399,1921,-2.492234707,3.330937386,1
399,1953,-1.688575268,2.186845779,1
399,1985,-0.06622374058,1.340353012,1
399,2017,-0.5027678609,-2.15082407,1
431,33,0.2220275402,0.6479451656,1
431,65,1.818996906,-0.4386615455,1
431,97,1.916174889,-0.5312629342,1
431,129,3.912749529,-0.531455338,1
431,161,4.191752911,-0.9571490884,1
431,193,3.808378696,-1.332186222,1
431,225,2.912914276,-0.5186111927,1
431,257,1.978589535,-0.466452837,1
431,289,3.64950037,-20.69120598,1
431,321,3.247034073,-0.7627692223,1
431,353,3.736581564,-3.006357193,1
431,385,11.25110722,-3.36469698,1
431,417,2.544114113,-1.684111953,1
431,449,5.320875168,-1.501177669,1
431,481,6.206524849,-0.9216450453,1
431,513,6.701215267,-1.062431335,1
431,545,5.84321928,0.5135344863,1
431,577,5.717400551,0.3405296206,1
431,609,6.760944366,-0.4054694176,1
431,641,5.904887199,-0.4830474854,1
431,673,4.735096455,-1.877652645,1
431,705,4.702422142,-2.862356424,1
431,737,5.227274895,-2.571135283,1
431,769,5.643433571,-1.663752556,1
431,801,6.376005173,-1.391268969,1
431,833,7.221301556,-0.6163877249,1
431,865,8.33615303,0.112529397,1
431,897,8.965974808,0.8372753263,1
431,929,9.392317772,0.2501401305,1
431,961,9.893969536,1.575779676,1
431,993,10.13465023,-0.4640972018,1
431,1025,12.70924473,1.361139774,1
431,1057,11.48294353,-1.679882765,1
431,1089,11.58995914,-2.257085085,1
431,1121,11.65761375,-2.994291544,1
431,1153,11.2508688,-3.826623201,1
431,1185,11.96222496,-4.220548153,1
431,1217,12.19944572,-4.926985741,1
431,1249,16.24837494,-7.458871841,1
431,1281,20.21353149,-4.818518162,1
431,1313,17.07656288,-9.980935097,1
431,1345,12.52948093,-5.323562145,1
431,1377,9.582300186,-2.715633154,1
431,1409,6.307377815,0.3241793513,1
431,1441,4.609335899,3.945353508,1
431,1473,4.078498363,1.045130968,1
431,1505,-8.127335548,-13.76070023,1
431,1537,-1.839660406,2.847034693,1
431,1569,-1.038528919,4.143208504,1
431,1601,-1.530488014,5.223004818,1
431,1633,-1.584308743,6.537842751,1
431,1665,-1.73577559,6.544739246,1
431,1697,-1.975795507,5.783752441,1
431,1729,-2.699545145,4.773509979,1
431,1761,16.82575417,7.297722816,1
431,1793,-2.782755136,7.506746292,1
431,1825,-2.225728989,7.978081703,1
431,1857,-1.968202591,5.269192219,1
431,1889,-1.929510355,4.005203247,1
431,1921,-1.435412765,3.79007411,1
431,1953,0.73136127,4.729731083,1
431,1985,-0.2765004635,2.731396437,1
431,2017,-0.4280256629,-2.508622646,1
463,33,-2.016473532,1.149736166,1
463,65,1.286274314,-0.03345896304,1
463,97,1.748745203,-0.6013886929,1
463,129,4.192019463,-0.8167750835,1
463,161,4.299551487,-0.9408753514,1
463,193,3.559275389,-1.044860244,1
463,225,3.504546404,-1.258131385,1
463,257,-15.48861313,-7.947986603,1
463,289,3.35285759,0.08068978786,1
463,321,2.040566683,-0.163875699,1
463,353,2.23102808,-1.303710222,1
463,385,3.247585773,-2.269857883,1
463,417,3.448203087,-2.591843605,1
463,449,4.165304184,-1.475438595,1
463,481,5.402275085,-0.6851732731,1
463,513,5.9278965,-0.7355345488,1
463,545,5.752938271,0.2386990786,1
463,577,5.355884075,-0.4783209562,1
463,609,5.777245522,-1.602765918,1
463,641,5.357026577,-1.756609201,1
463,673,4.561732769,-3.401658535,1
463,705,4.632113457,-6.784656525,1
463,737,4.507441998,-3.947280884,1
463,769,5.491886616,-3.41831398,1
463,801,4.966875076,-2.566551685,1
463,833,6.491341591,-1.299949169,1
463,865,7.565730095,-1.704353333,1
463,897,7.76796627,-2.561808586,1
463,929,7.610596657,-2.121110201,1
463,961,-7.318606377,-1.77882719,1
463,993,14.57121181,-1.715558529,1
463,1025,12.87301254,2.108551025,1
463,1057,12.28083706,0.9216653109,1
463,1089,12.69695663,-1.925476193,1
463,1121,13.32292747,-2.692633629,1
463,1153,13.309021,-3.227285624,1
463,1185,13.52787781,-4.136225224,1
463,1217,13.23059464,-5.552193642,1
463,1249,12.65269566,-5.808438778,1
463,1281,14.34097767,-6.618218899,1
463,1313,13.31193256,-9.413759232,1
463,1345,10.46382236,-4.090949535,1
463,1377,8.383430481,-1.163082123,1
463,1409,5.647399902,3.509542227,1
463,1441,4.315054417,4.498856544,1
463,1473,5.030691147,3.652191162,1
463,1505,1.850197792,3.499375343,1
463,1537,1.194273472,3.783630371,1
463,1569,0.3637052774,5.271294117,1
463,1601,-0.907766819,5.518261909,1
463,1633,-2.096890688,6.214310646,1
463,1665,-2.983869076,6.500696182,1
463,1697,-2.581856489,6.342425823,1
463,1729,-2.017788172,5.853005409,1
463,1761,-1.317411184,5.520661354,1
463,1793,-2.414794207,7.416769028,1
463,1825,-2.079769611,7.518438816,1
463,1857,-2.004856586,5.549014568,1
463,1889,-2.233637333,4.80034399,1
463,1921,-2.075721502,3.829088211,1
463,1953,-2.063834906,4.437016487,1
463,1985,-1.916223526,3.456479073,1
463,2017,-0.4098979235,-3.502686501,1
495,33,-1.636733055,1.344603181,1
495,65,1.217062235,0.5820184946,1
495,97,0.7205247879,-0.3451800346,1
495,129,3.303995371,-1.581706762,1
495,161,3.904074192,-1.102488041,1
495,193,3.568739653,-1.335250378,1
495,225,3.201684952,-1.885972023,1
495,257,3.95238781,-2.837572098,1
495,289,3.770918608,-1.62947619,1
495,321,3.146094084,-0.6099896431,1
495,353,2.386588812,-0.5980377197,1
495,385,2.753710508,-2.224800348,1
495,417,3.414442062,-2.815540075,1
495,449,3.363252163,-1.761885166,1
495,481,4.368315697,-0.9022539854,1
495,513,4.703653812,-1.105414748,1
495,545,5.006763935,-1.286949992,1
495,577,5.092291355,-1.760526657,1
495,609,4.913786411,-2.794242382,1
495,641,4.832859993,-3.310289383,1
495,673,4.523758888,-3.688961983,1
495,705,4.190841675,-4.005435467,1
495,737,2.86194849,-5.07887125,1
495,769,1.682201147,-6.50725317,1
495,801,2.425812721,-5.058996677,1
495,833,3.740404129,-4.699028015,1
495,865,4.141608238,-4.607592583,1
495,897,6.611651897,-8.802589417,1
495,929,7.313785076,-3.879501104,1
495,961,8.124715805,-0.8636007309,1
495,993,8.776548386,-2.900875807,1
495,1025,10.05445099,-1.222808123,1
495,1057,11.43350601,-0.6697151661,1
495,1089,12.84574413,-1.398696065,1
495,1121,14.2264061,-2.076845646,1
495,1153,14.46304512,-3.054766178,1
495,1185,14.13061905,-4.096403599,1
495,1217,13.51899242,-5.193435192,1
495,1249,12.76585102,-5.585092545,1
495,1281,13.69463348,-5.298125744,1
495,1313,14.17259312,-7.060828686,1
495,1345,20.22503853,-3.799960375,1
495,1377,16.2965107,14.92678452,1
495,1409,18.22834015,-5.147854328,1
495,1441,5.188723087,4.2951231,1
495,1473,4.897935867,4.832854271,1
495,1505,2.102417946,4.502830982,1
495,1537,1.172515273,4.883832455,1
495,1569,0.344840169,5.333374023,1
495,1601,-0.7523191571,4.715828419,1
495,1633,-1.583091736,7.176915646,1
495,1665,-2.366076946,8.023935318,1
495,1697,-2.428730011,7.072190285,1
495,1729,-1.94879508,6.469412327,1
495,1761,-1.470869303,5.478445053,1
495,1793,-1.990310192,5.199589729,1
495,1825,-1.562041521,5.638121605,1
495,1857,-1.759381294,5.541525841,1
495,1889,-2.870517731,4.950435638,1
495,1921,-3.971013308,4.038766861,1
495,1953,-4.059496403,2.997307539,1
495,1985,-3.234634161,4.05432415,1
495,2017,-1.074769258,-4.326568604,1
527,33,-0.1158077717,1.21202755,1
527,65,1.73304677,-0.05521541834,1
527,97,1.913847446,-0.2507337332,1
527,129,2.044640303,-0.5163508058,1
527,161,2.472148895,-0.719125092,1
527,193,3.032173395,-1.361513853,1
527,225,2.956700325,-1.832478523,1
527,257,4.295980453,-2.812161684,1
527,289,5.094550133,-2.882864475,1
527,321,3.495042562,-1.726330996,1
527,353,2.181398153,-4.395681381,1
527,385,2.779963017,-2.479988337,1
527,417,3.459255934,-2.792720079,1
527,449,3.373664141,-2.868382454,1
527,481,3.571233034,-1.770553827,1
527,513,4.653195381,-1.631025314,1
527,545,5.146065712,-2.412106276,1
527,577,4.934929848,-4.110675812,1
527,609,3.135400772,-3.717499495,1
527,641,4.426337719,-4.09850359,1
527,673,5.135080338,-3.746819973,1
527,705,3.761580944,-3.710039139,1
527,737,2.094144106,-7.311619759,1
527,769,1.726327896,-8.19317627,1
527,801,1.250426769,-7.575659752,1
527,833,1.12075758,-7.015062332,1
527,865,-0.6120431423,-8.402462006,1
527,897,3.428494453,-9.831350327,1
527,929,6.19053793,-4.826446533,1
527,961,7.97026062,-3.520145416,1
527,993,8.592956543,-3.277097702,1
527,1025,9.09300518,-2.087240219,1
527,1057,10.55092812,-1.095351696,1
527,1089,11.99330902,-0.960308075,1
527,1121,12.63627434,-1.733966708,1
527,1153,12.90732193,-2.734479189,1
527,1185,12.97668362,-3.62830925,1
527,1217,12.89212513,-4.397092342,1
527,1249,12.64173889,-5.543867588,1
527,1281,11.49322414,-5.80188942,1
527,1313,9.395975113,-6.090396404,1
527,1345,7.504160881,-4.736877441,1
527,1377,9.734261513,-21.88859749,1
527,1409,10.5073185,-3.24274826,1
527,1441,5.857245445,3.606589079,1
527,1473,5.311035633,4.591506958,1
527,1505,3.071899891,4.988328457,1
527,1537,1.029120088,5.261431217,1
527,1569,-0.6587513089,4.559127808,1
527,1601,-1.53341651,5.239403248,1
527,1633,-2.946691036,9.323451996,1
527,1665,-4.125018597,9.575073242,1
527,1697,-2.399742126,7.881147861,1
527,1729,-1.450581074,6.175739765,1
527,1761,-1.791983843,4.826014519,1
527,1793,-2.086760521,5.204885483,1
527,1825,-2.010031939,5.661607265,1
527,1857,-2.474421978,5.430008411,1
527,1889,-3.481411219,4.95941782,1
527,1921,-4.3786726,4.369360447,1
527,1953,-3.985417366,3.110379219,1
527,1985,-4.067893982,3.935723543,1
527,2017,15.41839981,-4.611345291,1
559,33,0.8818303943,0.893992126,1
559,65,1.508328438,-0.03818589449,1
559,97,1.533980966,-0.1446017325,1
559,129,1.746019125,-0.2135038972,1
559,161,2.439925432,-0.6422029734,1
559,193,2.663604498,-0.9476079941,1
559,225,3.117725372,-1.160372615,1
559,257,4.40894413,-1.804824591,1
559,289,4.565236092,-2.572674274,1
559,321,3.506188869,-2.012436152,1
559,353,2.989453077,-1.871583462,1
559,385,21.5632019,4.514279842,1
559,417,3.452774763,-2.223473787,1
559,449,3.923368931,-2.863740444,1
559,481,3.429868698,-2.355902195,1
559,513,3.923976898,-1.966942072,1
559,545,5.923731327,-3.202834129,1
559,577,1.15195179,-3.828708172,1
559,609,1.284319878,-3.9325881,1
559,641,12.14757729,-7.491984367,1
559,673,13.04547501,-11.4198246,1
559,705,1.162312269,-4.976667881,1
559,737,0.000675201416,-6.807427406,1
559,769,0.2771961689,-9.74709034,1
559,801,0.349047184,-7.747522831,1
559,833,-0.4459061325,-8.624012947,1
559,865,-0.3382675648,-9.630198479,1
559,897,1.781620979,-10.54864502,1
559,929,4.864519596,-5.513401985,1
559,961,7.789673328,-2.756104469,1
559,993,10.6877718,-3.537078619,1
559,1025,8.555339813,-2.584007978,1
559,1057,9.809914589,-1.384254694,1
559,1089,10.97060966,-0.8803875446,1
559,1121,11.25188923,-1.782976389,1
559,1153,11.2185564,-2.451799631,1
559,1185,11.64301682,-2.797821283,1
559,1217,11.96091175,-3.652036667,1
559,1249,12.24444675,-5.094995975,1
559,1281,11.25647545,-6.30011034,1
559,1313,9.032907486,-6.799207211,1
559,1345,14.38548088,-5.236991405,1
559,1377,12.20015907,-3.339292288,1
559,1409,-14.28778744,4.153853893,1
559,1441,7.045219421,3.062351227,1
559,1473,7.329863548,3.884963512,1
559,1505,1.512590647,3.666379929,1
559,1537,0.1087412834,4.449785233,1
559,1569,-0.04838328063,5.290721416,1
559,1601,-0.01628005505,7.901219368,1
559,1633,-3.548395157,11.19920731,1
559,1665,-4.477462292,10.31619549,1
559,1697,-3.876773834,9.416046143,1
559,1729,-1.667481422,6.762757778,1
559,1761,-1.728047132,4.897772312,1
559,1793,-2.141038418,4.843566418,1
559,1825,-3.069200039,5.352815628,1
559,1857,-3.350716114,5.127566814,1
559,1889,-2.47565794,5.131415844,1
559,1921,-3.240418911,4.115526199,1
559,1953,-2.702287197,2.799473047,1
559,1985,-2.803634405,2.484299898,1
559,2017,-2.285567045,-4.300969124,1
591,33,1.068744421,0.6507568359,1
591,65,0.9876732826,0.575892508,1
591,97,1.234479427,0.4932826757,1
591,129,1.926676512,0.4253122807,1
591,161,2.770870686,-0.3022277355,1
591,193,3.279453993,-0.6511900425,1
591,225,3.065210819,0.1197786331,1
591,257,5.548398495,8.102391243,1
591,289,4.202720642,-1.811356306,1
591,321,3.752712965,-2.533639669,1
591,353,2.548035622,-1.979979753,1
591,385,2.707321167,-0.7791862488,1
591,417,2.881193399,-3.023681641,1
591,449,2.789161682,-4.125704288,1
591,481,3.086082697,-2.834828854,1
591,513,2.783480167,-2.681799412,1
591,545,1.900342226,-4.336004734,1
591,577,22.35302925,-2.005770683,1
591,609,3.787525177,-4.191794395,1
591,641,3.431937456,-1.755772591,1
591,673,2.013772488,0.335752964,1
591,705,3.04873395,-4.271756172,1
591,737,1.327957869,-6.297698021,1
591,769,-1.120346427,-10.72870731,1
591,801,0.9069207907,-6.995378494,1
591,833,0.28614676,-9.242782593,1
591,865,-0.2348234653,-10.92178631,1
591,897,0.7169880867,-11.12034798,1
591,929,3.989639044,-6.664962292,1
591,961,6.674524307,-3.289803028,1
591,993,9.131170273,-4.37110281,1
591,1025,8.401182175,-3.329178333,1
591,1057,9.079293251,-1.93729949,1
591,1089,9.863190651,-0.1558623314,1
591,1121,9.990341187,-1.954335451,1
591,1153,10.44044971,-2.186413288,1
591,1185,10.4019022,-2.710144281,1
591,1217,10.81228733,-3.600606918,1
591,1249,11.57796192,-4.565445423,1
591,1281,10.8618536,-5.515990257,1
591,1313,8.660804749,-5.643758774,1
591,1345,10.94873714,-3.915341854,1
591,1377,6.579183102,-1.510844707,1
591,1409,2.630800724,0.2187736332,1
591,1441,2.318078995,2.991979599,1
591,1473,-2.1031394,4.072759151,1
591,1505,-2.040121317,2.780455112,1
591,1537,-0.7018745542,4.325277805,1
591,1569,0.002976357937,5.878985405,1
591,1601,-0.009429097176,9.344905853,1
591,1633,-0.6479577422,12.12994957,1
591,1665,-0.5937268138,12.47092247,1
591,1697,-0.9211012125,10.42131615,1
591,1729,-1.464079499,8.662881851,1
591,1761,-1.702216864,5.76724577,1
591,1793,-1.831718802,3.898397446,1
591,1825,-2.29421854,5.248570442,1
591,1857,-2.417396784,5.480264187,1
591,1889,-2.082574368,4.90610218,1
591,1921,-1.872450113,3.932454586,1
591,1953,-1.498227239,3.137228012,1
591,1985,-1.558109641,1.887002826,1
591,2017,15.29047966,-4.306461334,1
623,33,0.6719677448,0.7622153163,1
623,65,1.020621538,-0.3650251031,1
623,97,1.16268599,-0.04205727577,1
623,129,1.556719422,-0.01278191805,1
623,161,1.997537732,-0.1891832054,1
623,193,2.458659887,-0.583514452,1
623,225,2.577394009,-0.4406608343,1
623,257,1.369478703,-1.217654824,1
623,289,1.993561268,-2.041920185,1
623,321,3.981539011,-2.020075321,1
623,353,2.59941864,-2.942525148,1
623,385,1.549777746,-3.103640079,1
623,417,2.065952778,-3.415179014,1
623,449,1.837264061,-3.854040146,1
623,481,1.968767643,-3.934632301,1
623,513,2.061372757,-3.70899725,1
623,545,3.314243317,-5.314003468,1
623,577,3.162531853,-17.45717239,1
623,609,2.954404354,-6.307993412,1
623,641,3.373508453,-3.178999424,1
623,673,3.585530281,-4.380604744,1
623,705,3.060630322,-4.416296959,1
623,737,2.709054708,-7.205142498,1
623,769,6.100928307,-8.527404785,1
623,801,5.206512451,-8.839971542,1
623,833,2.385447979,-9.299207687,1
623,865,0.9302370548,-10.29221153,1
623,897,1.239542961,-10.30465508,1
623,929,3.401000261,-8.372576714,1
623,961,6.636083126,-5.84303236,1
623,993,5.799529552,-5.404447079,1
623,1025,5.704771996,-6.841112614,1
623,1057,8.569921494,-2.622607231,1
623,1089,9.159613609,-1.470370293,1
623,1121,9.603382111,-2.292983055,1
623,1153,9.871509552,-2.544890642,1
623,1185,9.722552299,-3.153146505,1
623,1217,10.03904629,-3.725091219,1
623,1249,10.21381187,-4.530653477,1
623,1281,9.382871628,-4.868858337,1
623,1313,7.669483662,-4.59933424,1
623,1345,5.607972145,-0.3533325195,1
623,1377,3.605284691,0.6983976364,1
623,1409,0.2170231342,-0.4158754945,1
623,1441,-2.675778627,0.8835164309,1
623,1473,-3.722415447,1.720276475,1
623,1505,-3.018255711,3.585910797,1
623,1537,0.0009968280792,3.753743649,1
623,1569,-0.993226707,6.155704021,1
623,1601,0.5041446686,11.83611774,1
623,1633,0.4935159385,12.31917763,1
623,1665,1.172340751,12.93087482,1
623,1697,0.8205906153,11.25733376,1
623,1729,-0.3252927065,9.517139435,1
623,1761,-1.133767843,7.027028084,1
623,1793,-1.695420027,4.662132263,1
623,1825,-1.57145822,5.425120831,1
623,1857,-1.453311324,5.620185852,1
623,1889,-1.28110528,4.143507957,1
623,1921,-0.9712331295,4.264809608,1
623,1953,-0.440505743,4.835586548,1
623,1985,-20.93689537,0.2505297065,1
623,2017,-20.57689095,-4.981245995,1
655,33,1.240744948,0.9786920547,1
655,65,1.348270655,-2.353333473,1
655,97,1.220347643,-0.3345190287,1
655,129,1.335683584,-0.584687531,1
655,161,1.460606098,-1.195898414,1
655,193,2.504597664,-1.494170308,1
655,225,2.086132765,-1.055453897,1
655,257,0.7110165358,-2.110323906,1
655,289,-0.3485844135,-2.433452129,1
655,321,2.517254829,-2.781805992,1
655,353,2.232055187,-3.58086586,1
655,385,0.7401196957,-5.592532158,1
655,417,1.457523823,-4.239894867,1
655,449,1.1419909,-4.410259724,1
655,481,0.8263698816,-5.052310467,1
655,513,1.2870363,-5.539069176,1
655,545,3.511541367,-6.247921467,1
655,577,3.778146982,-7.982690811,1
655,609,-9.739070892,-7.768768311,1
655,641,4.358980179,-5.92247057,1
655,673,3.848446131,-8.019699097,1
655,705,3.006532907,-7.553389549,1
655,737,2.735069752,-8.966005325,1
655,769,4.049779892,-10.66860962,1
655,801,5.304625511,-11.58926773,1
655,833,3.74796176,-10.24000359,1
655,865,2.356337547,-10.3553381,1
655,897,2.160759449,-9.917173386,1
655,929,3.077474594,-7.766037941,1
655,961,16.70023346,0.2637815475,1
655,993,3.681208134,-8.152772903,1
655,1025,4.544730663,-5.196059227,1
655,1057,7.911529064,-3.050996304,1
655,1089,8.688663483,-2.197137594,1
655,1121,9.581448555,-2.977602959,1
655,1153,10.35403728,-4.141592979,1
655,1185,10.15433311,-4.389178753,1
655,1217,9.87831974,-4.231649876,1
655,1249,8.96602726,-4.741350651,1
655,1281,7.473279953,-4.96173048,1
655,1313,6.223928452,-4.549339294,1
655,1345,4.506759167,-0.8255171776,1
655,1377,1.958786964,-0.9670944214,1
655,1409,1.046286821,-1.081112146,1
655,1441,-4.218372345,-0.05371057987,1
655,1473,-4.165251255,1.467234135,1
655,1505,-3.692790508,3.848675728,1
655,1537,-3.689654827,4.440034866,1
655,1569,-3.153559208,8.145771027,1
655,1601,0.7101812959,12.44694328,1
655,1633,0.6220034361,10.68032932,1
655,1665,-0.1248369217,9.921690941,1
655,1697,0.463273108,13.24348354,1
655,1729,-0.4793549776,12.82405472,1
655,1761,-1.389478683,7.796838284,1
655,1793,-2.216149807,5.049488068,1
655,1825,-2.241170406,5.139424801,1
655,1857,-1.584776163,4.979526997,1
655,1889,-1.131477594,4.544961452,1
655,1921,-1.103358984,4.481460094,1
655,1953,-0.8785274029,7.883731842,1
655,1985,-1.265906334,8.170264244,1
655,2017,-5.374695301,-5.327533245,1
687,33,1.801439524,1.323285937,1
687,65,1.290727615,-2.466896534,1
687,97,0.896060586,-0.8729428053,1
687,129,1.294526935,-1.297261715,1
687,161,1.798731804,-2.377224207,1
687,193,2.18473196,-2.973866224,1
687,225,-18.24704742,-1.500753403,1
687,257,-12.61668968,4.026101112,1
687,289,-0.06167340279,-3.19314909,1
687,321,1.072253227,-3.962628365,1
687,353,1.442938566,-5.073975086,1
687,385,0.7796628475,-5.222727776,1
687,417,1.111267328,-5.289234638,1
687,449,0.07206422091,-6.035250187,1
687,481,-0.4572410583,-7.596512794,1
687,513,1.144002914,-8.174063683,1
687,545,1.967374325,-7.205779552,1
687,577,5.815952301,-8.780017853,1
687,609,7.131289482,-9.488235474,1
687,641,5.834452152,-9.030356407,1
687,673,4.032679558,-9.314145088,1
687,705,-3.806430817,6.883525848,1
687,737,1.522214651,-9.715284348,1
687,769,2.815320015,-11.74599266,1
687,801,2.798370361,-12.3792963,1
687,833,2.457556963,-11.62990761,1
687,865,2.43153286,-11.1439333,1
687,897,3.544532776,-8.910998344,1
687,929,4.750344753,-7.450218201,1
687,961,5.746263981,-6.386656761,1
687,993,3.274857044,-6.347206593,1
687,1025,6.794943333,-3.970596313,1
687,1057,7.595905304,-3.048687935,1
687,1089,8.096643448,-2.63220644,1
687,1121,8.806137085,-3.568567276,1
687,1153,9.950734138,-4.540877342,1
687,1185,10.73544693,-5.110146523,1
687,1217,9.667800903,-4.7845397,1
687,1249,7.488464355,-4.883435726,1
687,1281,6.001400948,-5.392044544,1
687,1313,5.349328518,-4.840611458,1
687,1345,5.613613129,15.26341629,1
687,1377,0.1112527847,-1.377896309,1
687,1409,-2.997505188,-2.296806097,1
687,1441,-3.983515263,1.35820508,1
687,1473,-3.433334112,2.964981556,1
687,1505,-2.71080184,3.974430084,1
687,1537,-3.716691732,3.000538111,1
687,1569,1.399685383,7.035152435,1
687,1601,1.013563633,9.954995155,1
687,1633,0.6343847513,7.130757809,1
687,1665,0.1511431336,7.42653513,1
687,1697,-0.4286007583,10.69689369,1
687,1729,-0.6655207276,9.850063324,1
687,1761,-1.847415447,6.452978134,1
687,1793,-2.727440357,4.884507656,1
687,1825,-3.0128901,4.488450527,1
687,1857,-2.418654442,4.676366806,1
687,1889,-2.132225513,4.85483551,1
687,1921,-1.538704038,4.079503059,1
687,1953,-0.5059028864,3.637501955,1
687,1985,-1.455447197,4.504347801,1
687,2017,-4.660586834,-4.907228947,1
719,33,1.938755274,1.834687471,1
719,65,1.558845282,-1.531160355,1
719,97,1.029359221,-1.967708588,1
719,129,1.434671283,-2.528324127,1
719,161,1.87379241,-3.134854555,1
719,193,0.8522161245,-3.362692356,1
719,225,0.1178421974,-2.46504879,1
719,257,0.7132405639,-2.143774509,1
719,289,1.054387331,-2.743100882,1
719,321,0.9923678637,-4.500682831,1
719,353,0.9128543139,-5.52426815,1
719,385,1.87503767,-7.266311646,1
719,417,1.813956022,-5.922431469,1
719,449,0.3279053569,-6.669425964,1
719,481,-0.1883537769,-7.603419304,1
719,513,1.160019755,-7.594694614,1
719,545,2.693713427,-7.262476444,1
719,577,7.706501007,-8.526662827,1
719,609,7.817954063,-8.294057846,1
719,641,3.385894775,-10.01636696,1
719,673,3.366940498,-9.537605286,1
719,705,2.43573451,-9.853002548,1
719,737,1.459697485,-10.3179121,1
719,769,1.52159977,-11.86378098,1
719,801,2.13666153,-11.57075977,1
719,833,2.523536682,-12.31666374,1
719,865,2.925518036,-9.670681,1
719,897,3.844952822,-8.184459686,1
719,929,4.894748688,-7.301418781,1
719,961,5.898452759,-6.63297224,1
719,993,6.645184994,-6.480332375,1
719,1025,7.025779724,-3.75287962,1
719,1057,7.158334255,-2.854346752,1
719,1089,7.517249107,-3.165817499,1
719,1121,8.019012451,-4.038026333,1
719,1153,8.869719505,-4.793270588,1
719,1185,9.913273811,-5.07216835,1
719,1217,10.14697742,-5.079507351,1
719,1249,-0.2115445137,0.05974960327,1
719,1281,-0.09425544739,-0.1642460823,1
719,1313,9.954348564,-5.078498363,1
719,1345,4.469513416,-4.839632034,1
719,1377,4.194789886,-5.791858196,1
719,1409,4.076136589,-5.195134163,1
719,1441,4.350874424,-4.642248154,1
719,1473,4.135124207,-2.658158064,1
719,1505,5.976992607,1.90887785,1
719,1537,15.90543461,16.28016472,1
719,1569,4.024726868,4.208961487,1
719,1601,1.028453946,5.183444023,1
719,1633,0.3647180796,5.512381554,1
719,1665,0.3058954775,7.398159027,1
719,1697,-0.1718145013,7.040085316,1
719,1729,-0.4968373179,5.704807281,1
719,1761,-1.141931415,4.400191784,1
719,1793,-1.751168847,2.839892864,1
719,1825,-2.127070904,2.625051975,1
719,1857,-2.358681679,3.921067238,1
719,1889,-2.519333124,4.505573273,1
719,1921,-1.361297607,3.772881508,1
719,1953,0.2554436922,3.746370792,1
719,1985,0.4636960626,5.674885273,1
719,2017,19.55751228,-10.75940418,1
751,33,2.769462585,2.255559444,1
751,65,2.167928696,-0.8052302003,1
751,97,1.575961471,-1.885031819,1
751,129,1.585529447,-2.573589802,1
