PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 25, filenames: A:[25]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[26]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.541747928,0.8606482744,1
47,65,0.7454864383,0.1312689185,1
47,97,0.7282077074,-0.9348936081,1
47,129,0.1300333738,-1.5463624,1
47,161,-0.4009732008,-1.217862844,1
47,193,-0.05080121756,-2.070415258,1
47,225,-0.3468794823,-1.928637981,1
47,257,-1.262684464,-1.372791171,1
47,289,11.76994801,1.675910115,1
47,321,1.441153049,-0.986297965,1
47,353,1.720232487,-1.06485486,1
47,385,1.304327488,0.2569625378,1
47,417,1.841795921,-0.8120032549,1
47,449,0.4742752314,-1.305479765,1
47,481,-0.7495522499,-0.5505728126,1
47,513,-0.8844721317,-0.0340628624,1
47,545,-0.9554327726,-0.7248184681,1
47,577,0.7882037163,-2.756233931,1
47,609,-15.08999729,-17.16913795,1
47,641,-1.0018152,-4.167818069,1
47,673,0.348472178,-3.201858759,1
47,705,0.7551524639,-2.800682783,1
47,737,-0.49745363,-3.721915245,1
47,769,-0.1725734472,-3.402570486,1
47,801,0.3183612823,-2.785159349,1
47,833,-1.30933547,-1.699639797,1
47,865,-1.52476573,-1.217445135,1
47,897,-1.622108459,-1.326847076,1
47,929,0.9844841957,-2.591813803,1
47,961,1.654041529,-2.390803099,1
47,993,0.511852622,-2.621155739,1
47,1025,0.1314821243,-4.634894371,1
47,1057,-0.4725055695,-4.315052032,1
47,1089,-1.251206875,-2.873181105,1
47,1121,-2.471072674,-3.409123898,1
47,1153,-2.05067277,-2.996095419,1
47,1185,0.09515172243,-2.966959715,1
47,1217,2.560647726,-3.709058046,1
47,1249,2.644424438,-1.925038099,1
47,1281,2.3252244,-0.7945548296,1
47,1313,1.936129093,-0.1813898087,1
47,1345,2.594644547,-0.5272276402,1
47,1377,2.867034912,-1.044480085,1
47,1409,2.047875166,-3.083679199,1
47,1441,0.6993944645,-5.684981346,1
47,1473,-0.2935254574,-5.864748001,1
47,1505,-0.8174552321,-5.384167671,1
47,1537,-1.129841447,-3.834365129,1
47,1569,-0.9466090202,-2.614284039,1
47,1601,-0.9638777971,-1.464316845,1
47,1633,-0.9769413471,0.3080822229,1
47,1665,-0.5146155357,1.067190766,1
47,1697,0.1086160541,0.4794687629,1
47,1729,0.9683390856,-0.1340414286,1
47,1761,0.7193806171,-0.2184934616,1
47,1793,0.1578228474,-0.3555448651,1
47,1825,-0.1678289771,-0.3822576404,1
47,1857,-0.06764468551,-0.4473705292,1
47,1889,0.04312739521,-0.3310322762,1
47,1921,-0.04705759883,0.07384562492,1
47,1953,-0.04661114141,-0.008082836866,1
47,1985,0.06291458011,0.08076587319,1
47,2017,0.7244827747,-0.288836807,1
79,33,1.395537376,0.01712802052,1
79,65,-10.77527332,11.62660313,1
79,97,0.1575328112,-0.5500241518,1
79,129,0.407638371,-0.9554128647,1
79,161,0.6037003994,-1.31752646,1
79,193,0.7685310245,-1.613847256,1
79,225,0.2453600466,-1.73499918,1
79,257,-0.2668210268,-1.523850918,1
79,289,-0.3527163863,-1.570673347,1
79,321,-15.48501682,8.486470222,1
79,353,0.9738589525,-2.266780853,1
79,385,0.4029946327,-1.472697377,1
79,417,0.8175470829,-1.083910942,1
79,449,0.8380096555,-0.1049215794,1
79,481,1.364521384,-0.6637984514,1
79,513,-0.1906647384,-0.9415792823,1
79,545,-0.6654177904,-1.312611938,1
79,577,-9.861298561,-11.95240498,1
79,609,0.1698504686,-3.039402962,1
79,641,0.1297693253,-3.542526484,1
79,673,0.1276417822,-3.255143166,1
79,705,-0.2433513403,-3.459041357,1
79,737,-1.220565915,-4.858296871,1
79,769,-1.317828178,-5.505908966,1
79,801,0.3392416239,-4.864279747,1
79,833,0.284943521,-4.721914291,1
79,865,-1.082254529,-2.598031044,1
79,897,-1.575175285,-5.261099815,1
79,929,-1.441479206,-5.711069584,1
79,961,-0.7600359917,-1.649353743,1
79,993,-0.2230991721,-2.030585527,1
79,1025,0.2037882209,-2.556118727,1
79,1057,0.2638502121,-2.57687974,1
79,1089,-0.5540049076,-2.566224337,1
79,1121,-1.819622993,-3.543450117,1
79,1153,-2.141365051,-4.036592484,1
79,1185,-0.4988406897,-4.408905029,1
79,1217,0.6836659312,-3.675020218,1
79,1249,0.7293145657,-1.582936525,1
79,1281,0.3598537445,-1.002671719,1
79,1313,1.242470026,-2.317064762,1
79,1345,1.517823696,-2.688264847,1
79,1377,1.305822849,-2.29772234,1
79,1409,1.387429476,-3.335998058,1
79,1441,0.7836225629,-3.893889904,1
79,1473,-0.2974254489,-3.839384079,1
79,1505,-0.9712365866,-3.051627159,1
79,1537,-0.9652906656,-2.191708803,1
79,1569,-1.69262135,-1.405562878,1
79,1601,-1.414351821,-0.8934989572,1
79,1633,-1.272492886,0.2624491453,1
