PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 48, filenames: A:[48]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[49]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8733797073,1.659375429,1
47,65,2.234854937,-3.242571831,1
47,97,3.529271603,-4.783412457,1
47,129,4.281972408,-2.873034239,1
47,161,2.091868877,-1.898993969,1
47,193,1.912745476,-2.191517353,1
47,225,2.172440767,-3.579470634,1
47,257,1.834059715,-3.762414455,1
47,289,2.092331409,-3.61649847,1
47,321,1.583921194,-4.076093674,1
47,353,-15.71100616,-5.771539211,1
47,385,0.8410586119,-6.638959885,1
47,417,0.5555067062,-4.868839264,1
47,449,1.027894616,-3.240765095,1
47,481,-6.828117371,-16.57056618,1
47,513,0.2872527838,-4.145641327,1
47,545,0.5983090997,-3.25851059,1
47,577,1.408089995,-3.253823996,1
47,609,1.299968004,-2.2864604,1
47,641,-0.07809925079,-2.673275471,1
47,673,-0.4042539597,-0.6278572083,1
47,705,-1.05312109,-2.639648438,1
47,737,0.09181642532,-5.958449364,1
47,769,0.7281103134,-5.546880722,1
47,801,2.03274703,-6.395013332,1
47,833,3.224420309,-5.095603466,1
47,865,4.598954678,-2.965726852,1
47,897,3.024966002,-0.6336631775,1
47,929,0.9632701874,-0.03507781029,1
47,961,0.03243732452,-2.317636967,1
47,993,-16.37170219,-4.126325607,1
47,1025,0.5240594745,-3.622085094,1
47,1057,-18.43387985,-8.394636154,1
47,1089,1.355806351,-6.350090981,1
47,1121,2.882654905,-7.662454605,1
47,1153,0.09364891052,-6.066802979,1
47,1185,0.1553997993,-3.504909515,1
47,1217,1.894895196,-4.493743896,1
47,1249,0.6254663467,-3.796081781,1
47,1281,-1.134362221,-4.110601425,1
47,1313,-1.99503243,-0.6216087341,1
47,1345,-3.15336132,-0.7959651947,1
47,1377,-2.946450472,-2.871538877,1
47,1409,-3.153628588,-3.141474485,1
47,1441,-2.452845335,-3.216311693,1
47,1473,-4.01468277,-1.003716707,1
47,1505,-3.785845041,-0.3943194151,1
47,1537,-2.005354881,0.229206562,1
47,1569,0.5655014515,0.1151996851,1
47,1601,-0.3868452311,-0.112315774,1
47,1633,-1.091825366,-0.3470554054,1
47,1665,-0.8623495102,-0.2730199695,1
47,1697,-0.5208938122,0.1242847741,1
47,1729,-0.3550028801,0.1896637976,1
47,1761,-0.2602438629,0.06389197707,1
47,1793,0.07382005453,0.07570967078,1
47,1825,-0.1440324783,-0.04703612626,1
47,1857,-0.3396295905,0.06784882396,1
47,1889,-0.08944089711,0.3211283386,1
47,1921,0.1843620092,0.01344993711,1
47,1953,0.2196983695,-0.2367745489,1
47,1985,0.1813783795,-0.2578659654,1
47,2017,-0.4707056284,-0.3057752848,1
79,33,-0.2052779198,1.081179142,1
79,65,0.6626486778,-2.020185947,1
79,97,2.461174488,-2.387989521,1
79,129,2.046622276,-1.580098987,1
79,161,1.246201158,-1.547229528,1
79,193,1.426485777,-2.007218361,1
79,225,1.560760617,-4.175517082,1
79,257,2.478286505,-5.254816532,1
79,289,2.464866877,-5.967793465,1
79,321,-0.2983884811,-4.996138096,1
79,353,-0.2998330593,-5.714214325,1
79,385,0.06323263049,-6.657377243,1
79,417,0.2843940854,-4.872126102,1
79,449,18.08267784,-12.93858719,1
79,481,-0.6089484692,-4.188393593,1
79,513,0.51256603,-3.964442015,1
79,545,1.215149522,-3.734218836,1
79,577,2.023330688,-4.046221733,1
79,609,1.737514973,-5.538141251,1
79,641,1.406093836,-6.805625439,1
79,673,1.246115327,-5.120222569,1
79,705,1.166004539,-6.262231827,1
79,737,-14.56515312,-11.1808424,1
79,769,3.097724915,-3.659777164,1
79,801,2.456413746,-4.508093834,1
79,833,3.090801716,-3.876298428,1
79,865,4.802911758,-4.042649269,1
79,897,3.331269026,-3.283860922,1
79,929,3.130474091,-2.592082262,1
79,961,2.777646542,-3.712550879,1
79,993,-15.49729252,-4.333194256,1
79,1025,0.665032506,-3.301889896,1
79,1057,-3.311127424,-20.84210205,1
79,1089,4.556851387,-23.0600605,1
79,1121,1.446960092,-4.607303619,1
79,1153,0.970015049,-3.423979998,1
79,1185,1.188851476,-1.937903404,1
79,1217,1.423197627,-2.786083937,1
79,1249,0.7508326769,-1.860342145,1
79,1281,0.6979748011,-1.305558085,1
79,1313,0.6928539276,-0.9737814665,1
79,1345,-0.741510272,-0.6901509762,1
79,1377,-2.199697495,-2.454021215,1
79,1409,-3.395699739,-3.425031424,1
79,1441,-3.685177326,-0.8761776686,1
79,1473,-4.305223465,0.07128682733,1
79,1505,-4.393349648,-0.5511187315,1
79,1537,-2.287235737,-0.4916079044,1
79,1569,-0.85095644,-0.3641481996,1
79,1601,-0.2921929955,-0.4062632918,1
79,1633,-0.6889321804,-0.6653963327,1
79,1665,-0.5995678902,-0.2080735564,1
79,1697,-0.4995502234,0.05047480762,1
79,1729,-0.5598701239,-0.1703147292,1
79,1761,-0.3351051211,0.2840132713,1
79,1793,-0.333564043,0.1019567996,1
79,1825,-0.2670837939,-0.07974666357,1
