PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 18, filenames: A:[18]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[19]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2062236071,1.026270032,1
47,65,1.32119596,-0.5194188952,1
47,97,1.587613583,-0.119297117,1
47,129,1.754166365,0.1583092213,1
47,161,1.386439323,-0.1883374453,1
47,193,1.263881683,0.52081424,1
47,225,1.091950655,0.3595148325,1
47,257,0.8949766159,-0.2589660883,1
47,289,-6.653757572,8.115999222,1
47,321,2.560624123,-10.10050678,1
47,353,1.53757906,-2.008163452,1
47,385,3.203837872,-1.860951662,1
47,417,3.774046898,-1.786368132,1
47,449,3.547423363,-3.898886681,1
47,481,2.563895226,-3.13858366,1
47,513,3.01301384,-0.3703711033,1
47,545,3.235614777,-0.3154240847,1
47,577,-5.489082813,16.72246552,1
47,609,2.240838528,-0.3334788084,1
47,641,-4.623820305,-16.859972,1
47,673,-8.899857521,-17.36661148,1
47,705,2.458888769,-3.424963236,1
47,737,8.589490891,15.2896204,1
47,769,-14.97052383,-2.266602516,1
47,801,1.64065361,-3.95177722,1
47,833,-1.718101501,-3.298167229,1
47,865,-2.391343355,0.3077125549,1
47,897,-0.8604853153,1.316244125,1
47,929,1.132245779,-0.1251811981,1
47,961,2.128051281,-3.204883814,1
47,993,0.7724049091,-1.429583549,1
47,1025,0.8973126411,0.1683077812,1
47,1057,1.339091063,1.160651803,1
47,1089,2.276834965,0.1366995573,1
47,1121,4.093506813,-1.207735777,1
47,1153,3.965891361,-3.581660271,1
47,1185,3.486164093,-3.482450485,1
47,1217,2.421715736,-2.874635696,1
47,1249,2.46325922,-2.13284564,1
47,1281,4.057283878,-2.990847349,1
47,1313,18.56153107,-18.0166111,1
47,1345,3.999902725,-3.574669361,1
47,1377,3.276810169,-4.630795956,1
47,1409,2.228865147,-5.091000557,1
47,1441,1.934856653,-4.213706017,1
47,1473,1.849974155,-4.779793739,1
47,1505,3.317647696,-2.931683064,1
47,1537,3.864118099,-0.8042072058,1
47,1569,1.309623957,-1.64709866,1
47,1601,2.096035957,-0.9605660439,1
47,1633,2.331239939,-1.070371628,1
47,1665,0.3421261311,0.5030093193,1
47,1697,-0.9158053398,1.244366646,1
47,1729,-1.879858494,2.887000561,1
47,1761,-1.022693157,2.607902527,1
47,1793,0.8546034098,-1.019058943,1
47,1825,0.7668009996,-0.8959296942,1
47,1857,0.2149988413,0.5997719169,1
47,1889,-0.05034262687,0.8658607006,1
47,1921,-0.438370347,-0.09983968735,1
47,1953,-0.4204795957,-0.6938064098,1
47,1985,-0.2143156528,-0.4151929617,1
47,2017,-0.02511459589,0.2988841534,1
79,33,-16.21752739,1.062578559,1
79,65,0.8815927505,-0.5527055264,1
79,97,1.063992023,-0.4930320084,1
79,129,0.1949039698,-0.08624610305,1
79,161,0.6657232642,-0.04201430082,1
79,193,1.270658135,-1.064959764,1
79,225,1.356172323,-0.8895303607,1
79,257,1.251686811,-1.064337492,1
79,289,2.517918348,-1.65410769,1
79,321,2.498082638,-1.617023468,1
79,353,1.809579372,-1.913102388,1
79,385,2.276237965,-2.352391481,1
79,417,1.696298838,-2.685117722,1
79,449,2.185773373,-2.843271017,1
79,481,2.916192293,-2.748100758,1
79,513,3.463837624,-2.189274788,1
79,545,4.379760742,-1.195387363,1
79,577,-0.87814188,5.386927605,1
79,609,-0.7154204845,-1.113247871,1
79,641,1.061054349,-1.555113435,1
79,673,1.737046719,-1.979875326,1
79,705,2.405468941,-1.987071395,1
79,737,7.624659538,8.35447979,1
79,769,8.586441994,3.669830561,1
79,801,2.453830242,-5.930970192,1
79,833,-17.25925827,-4.903288841,1
79,865,2.709266663,-2.018484116,1
79,897,4.033277512,-1.687201619,1
79,929,5.005393028,-1.230875611,1
79,961,4.666893005,-1.883433938,1
79,993,2.970355988,-1.664269924,1
79,1025,1.828899145,0.09072637558,1
79,1057,1.641113281,-0.2488605976,1
79,1089,11.7924614,-19.46100616,1
79,1121,3.398217201,-2.712005138,1
79,1153,4.385961056,-3.337516308,1
79,1185,4.449816704,-3.582943201,1
79,1217,3.733438492,-3.215262413,1
