PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 13, filenames: A:[13]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[14]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.456296325,1.616264701,1
47,65,1.444899082,-0.43995592,1
47,97,1.645635605,-0.04630923271,1
47,129,1.872989655,-0.568549335,1
47,161,1.237974405,-0.805598259,1
47,193,1.699438095,-0.4626200795,1
47,225,3.111276388,0.1731375456,1
47,257,4.989979744,-0.4262809753,1
47,289,5.611598969,-0.9818326235,1
47,321,3.261190414,-1.25292933,1
47,353,4.637252808,-2.72573185,1
47,385,4.067752361,-2.859621048,1
47,417,1.724966645,3.799280643,1
47,449,2.473027706,-0.03582835197,1
47,481,3.035790443,-0.5304574966,1
47,513,4.876795292,-1.003497124,1
47,545,4.810376167,-2.725238085,1
47,577,4.767139435,-4.798367977,1
47,609,4.9973526,-4.254718781,1
47,641,3.530277252,-1.60747695,1
47,673,4.937427998,0.2755014896,1
47,705,5.832665443,-0.4989901781,1
47,737,4.330967903,-2.304395914,1
47,769,4.084866524,-1.873078108,1
47,801,4.303723335,0.9253357649,1
47,833,7.483149529,-1.7794348,1
47,865,9.694050789,-4.50091362,1
47,897,8.251365662,-3.414137363,1
47,929,-10.89008141,-8.431863785,1
47,961,7.015286446,-3.686170101,1
47,993,6.393885612,-5.294150352,1
47,1025,6.083454132,-5.716357231,1
47,1057,7.86747551,-5.789382458,1
47,1089,9.77718544,-6.118683815,1
47,1121,10.24604702,-4.96518755,1
47,1153,9.382784843,-5.120004654,1
47,1185,8.633307457,-5.914265156,1
47,1217,7.656374454,-6.558556557,1
47,1249,7.116597176,-6.806299686,1
47,1281,7.422324657,-7.411595821,1
47,1313,8.64812851,-9.325248718,1
47,1345,9.679906845,-9.331994057,1
47,1377,5.989956856,-9.935996056,1
47,1409,6.231821537,-10.31326389,1
47,1441,7.47197628,-9.483006477,1
47,1473,7.381958961,-7.464880943,1
47,1505,6.534100533,-6.596253395,1
47,1537,6.610442162,-5.437296867,1
47,1569,5.532552719,-3.226500034,1
47,1601,4.886166573,-4.446319103,1
47,1633,5.361159325,-6.094155312,1
47,1665,5.594481468,-5.648404598,1
47,1697,-0.3542499542,-1.333627701,1
47,1729,0.6121878624,0.8174176216,1
47,1761,0.04205751419,1.371869087,1
47,1793,-0.7578001022,-0.02147078514,1
47,1825,-0.2961742878,-0.6770607233,1
47,1857,-0.471350193,-1.069568157,1
47,1889,-0.5078172684,-0.601547718,1
47,1921,-0.6347168684,0.1121660769,1
47,1953,-0.4614195824,1.046138406,1
47,1985,-0.209918201,0.1985212564,1
47,2017,1.048939347,-4.385355473,1
79,33,1.52528882,1.07326448,1
79,65,1.246248484,0.1007172838,1
79,97,1.505270839,-0.1113897562,1
79,129,1.922076941,-0.4500540495,1
79,161,4.094644547,-0.6417927742,1
79,193,4.164031029,-0.5184011459,1
79,225,2.627840281,-0.4488617182,1
79,257,4.035527229,-1.03677237,1
79,289,4.089076042,-1.490278721,1
79,321,3.997587681,-0.9443879128,1
79,353,3.983158588,-1.195122957,1
79,385,3.386194468,-2.268772125,1
79,417,3.241000652,-1.60424161,1
79,449,3.113527536,-2.478534222,1
79,481,2.84416008,-2.9214046,1
79,513,3.290596247,-2.486764669,1
79,545,3.67163229,-2.778291225,1
79,577,4.328216553,-3.420499802,1
79,609,5.879525185,-3.001128912,1
79,641,3.939646721,-1.704702139,1
79,673,3.73130846,-0.8947541714,1
79,705,4.85847044,-0.5108962059,1
79,737,5.421201229,-1.149583101,1
79,769,6.089709759,-0.645647049,1
79,801,7.00360918,-0.6105687618,1
79,833,7.586998463,-1.220428944,1
79,865,8.389120102,-2.453092098,1
79,897,8.522579193,-3.74027276,1
79,929,8.219569206,-2.874212265,1
79,961,7.930792809,-3.490836143,1
79,993,8.110407829,-5.400873184,1
79,1025,8.476066589,-5.166565895,1
79,1057,9.586950302,-4.978809357,1
79,1089,10.23253059,-4.979081154,1
79,1121,10.16597176,-4.461168766,1
79,1153,10.63844013,-4.288335323,1
79,1185,9.761658669,-4.936005592,1
79,1217,8.571561813,-5.747992516,1
79,1249,7.715661049,-5.931931019,1
79,1281,7.202619076,-6.631915569,1
79,1313,8.336015701,-8.009996414,1
79,1345,8.424571037,-9.574095726,1
79,1377,7.048821926,-10.52371407,1
79,1409,6.654179573,-10.30214024,1
79,1441,6.964098454,-8.763650894,1
79,1473,6.683290005,-7.42946434,1
79,1505,6.046329975,-6.431753635,1
79,1537,5.762404919,-5.524256229,1
79,1569,5.197323799,-1.877409458,1
79,1601,4.477822781,-3.322324276,1
79,1633,3.757874489,-5.439022064,1
79,1665,5.126635075,-7.521985531,1
79,1697,5.457452297,-10.39223862,1
79,1729,0.2101348639,0.1757104397,1
79,1761,0.3965269327,2.489835262,1
79,1793,-0.2337640524,0.232755959,1
79,1825,-0.2140933573,-0.2742655277,1
79,1857,-0.1605355442,-0.4280970693,1
79,1889,0.3179475963,0.09432315826,1
79,1921,0.3747011721,-0.1030329019,1
79,1953,0.2010754049,0.325137049,1
79,1985,0.08860646933,0.2040165663,1
79,2017,0.3688122034,-1.232012391,1
111,33,1.419098616,0.8929784894,1
111,65,0.6964563131,-0.008465498686,1
111,97,1.523577213,0.3879395425,1
111,129,2.372731924,0.1302014887,1
111,161,2.598698139,0.3405624926,1
111,193,3.166204929,0.6552340984,1
111,225,2.324837685,0.4641731083,1
111,257,1.441186666,0.2129906416,1
111,289,0.8703408241,-0.8182418346,1
111,321,2.615766764,-1.06398046,1
111,353,3.611632109,-2.125845909,1
111,385,3.766825199,-3.685859203,1
111,417,4.763957024,-2.312561274,1
111,449,4.678350449,-2.422105551,1
111,481,2.935954094,-2.906510115,1
111,513,2.688749075,-2.609021187,1
111,545,3.156583548,-1.711957693,1
111,577,4.374451637,-1.910814762,1
111,609,5.53838253,-2.181920052,1
111,641,4.551478386,-2.463050127,1
111,673,4.528286457,-2.714285851,1
111,705,4.846365452,-1.909088731,1
111,737,5.784115791,-0.7160198689,1
111,769,7.60351944,-0.2878370285,1
111,801,8.176753998,-0.8130762577,1
111,833,8.086210251,-1.318470478,1
111,865,8.221720695,-2.104917765,1
111,897,8.374060631,-2.808335543,1
111,929,8.930243492,-3.188491821,1
111,961,9.13158989,-4.285060406,1
111,993,10.95630836,-5.426121712,1
111,1025,10.06826305,-4.462560177,1
111,1057,10.28407192,-4.786323547,1
111,1089,-7.998589516,1.96326828,1
111,1121,9.964402199,-4.757052898,1
111,1153,9.808804512,-5.09965229,1
111,1185,9.598900795,-5.098096371,1
111,1217,9.219105721,-4.968047619,1
111,1249,7.855652809,-5.147046566,1
111,1281,6.472976685,-5.508375168,1
111,1313,7.573143005,-7.758840561,1
111,1345,7.584923744,-9.767162323,1
111,1377,7.225631237,-10.73581791,1
111,1409,7.013166428,-11.23610401,1
111,1441,7.099388123,-8.237563133,1
111,1473,6.625244141,-6.550187588,1
111,1505,5.996054173,-6.065366268,1
111,1537,5.583339691,-5.555111885,1
111,1569,5.669556141,-2.88573885,1
111,1601,4.852890015,-3.972017765,1
111,1633,4.515707016,-5.277015686,1
111,1665,4.121492386,-6.676220417,1
111,1697,2.863791227,-6.234537601,1
111,1729,0.6005392075,-0.7209177017,1
111,1761,0.4215655327,0.307788372,1
111,1793,-0.2501206994,0.3776971102,1
111,1825,-0.1445804387,0.210856393,1
111,1857,0.01245419681,-0.0452324599,1
111,1889,0.0795160532,0.2198161334,1
111,1921,0.1776244342,0.1948107183,1
111,1953,0.2560700476,0.1005986929,1
111,1985,0.195646733,0.1902082115,1
111,2017,-0.01310279965,0.08642244339,1
143,33,1.271455169,0.9317531586,1
143,65,0.8138849735,-0.3691873848,1
143,97,1.945829391,-0.02158311009,1
143,129,2.074594021,0.1533856094,1
143,161,1.783139467,0.4676485956,1
143,193,1.866363525,0.3818821311,1
143,225,1.365664482,0.1815628111,1
143,257,1.688809395,-0.775262177,1
143,289,4.089988708,-2.913874149,1
143,321,2.758820772,-1.645998597,1
143,353,1.855005264,-2.480053186,1
143,385,1.833406925,-3.48656559,1
143,417,3.025844812,-3.884242773,1
143,449,3.52304554,-3.879487991,1
143,481,2.428165674,-2.857812166,1
143,513,1.710903645,-1.867273331,1
143,545,1.081316471,-0.01078939438,1
143,577,4.148838043,-1.541469336,1
143,609,5.436440468,-3.239215136,1
143,641,4.934265137,-3.011078596,1
143,673,4.38748455,-2.450561523,1
143,705,5.277959824,-1.81560874,1
143,737,7.210736752,-0.7194522619,1
143,769,7.063235283,-0.6599503756,1
143,801,7.283635616,-1.393683314,1
