PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 14, filenames: A:[14]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[15]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.679788113,2.873322487,1
47,65,5.306913376,0.09945675731,1
47,97,4.846940517,2.146541595,1
47,129,3.975516558,-0.6080747843,1
47,161,3.406720161,-1.663409233,1
47,193,3.329156399,-1.608320355,1
47,225,3.845486641,-0.6104414463,1
47,257,3.07852149,-0.2533285618,1
47,289,1.327809095,0.2847962379,1
47,321,1.438077688,-1.924757481,1
47,353,1.53758049,-2.18025732,1
47,385,2.230176449,-2.710435867,1
47,417,4.286261559,-2.084312439,1
47,449,4.90992403,-2.531400204,1
47,481,5.362855911,-4.375060081,1
47,513,6.571634293,-6.122356415,1
47,545,5.836690426,-5.22338295,1
47,577,6.247571945,-4.497084618,1
47,609,4.836172581,-5.616825104,1
47,641,4.945489407,-3.284729958,1
47,673,6.192098141,11.4386816,1
47,705,7.525987625,-1.413931847,1
47,737,6.222671509,-3.303067207,1
47,769,7.549436569,-3.151023865,1
47,801,10.90280437,-1.47355938,1
47,833,16.79426193,12.05902481,1
47,865,15.74195385,-3.360509396,1
47,897,11.41963863,-7.049771786,1
47,929,11.21568775,-5.013730049,1
47,961,10.9837265,-3.556824684,1
47,993,9.346731186,-5.794281483,1
47,1025,9.265189171,-8.448328972,1
47,1057,9.560792923,-5.815903664,1
47,1089,10.69165325,-3.59952569,1
47,1121,8.498356819,-2.09221077,1
47,1153,8.675302505,-2.721499205,1
47,1185,4.07600975,-4.09157753,1
47,1217,2.970298767,-3.89772892,1
47,1249,6.422836781,-4.093361855,1
47,1281,7.902537346,-3.627532959,1
47,1313,8.159671783,-2.851624966,1
47,1345,7.601704597,-2.404523849,1
47,1377,7.205036163,-3.49561429,1
47,1409,8.707398415,-4.99419117,1
47,1441,7.760663033,-4.80027771,1
47,1473,6.726864815,-5.768047333,1
47,1505,5.601860046,-6.853186607,1
47,1537,6.090906143,-7.149461746,1
47,1569,7.332773685,-8.850383759,1
47,1601,6.713995934,-7.082569122,1
47,1633,5.1484375,-7.529442787,1
47,1665,1.034669876,-0.8785305023,1
47,1697,5.345440388,-3.691830635,1
47,1729,-0.8201494217,0.9026067257,1
47,1761,-2.15075779,0.5670061111,1
47,1793,-5.537000656,2.054058552,1
47,1825,-18.14651489,-5.428677559,1
47,1857,-0.9253168106,-0.4250764847,1
47,1889,1.749084949,-0.8601903915,1
47,1921,1.026369572,-0.2767057419,1
47,1953,-0.451695919,0.4666242599,1
47,1985,-0.7876099348,1.023882627,1
47,2017,0.7501344681,-8.565633774,1
79,33,1.03750515,0.915930748,1
79,65,1.224413991,-1.807711482,1
79,97,4.21591711,2.601936579,1
79,129,2.792368889,-0.06073880196,1
79,161,2.372989178,-0.9669424295,1
79,193,1.712230682,-1.359696507,1
79,225,1.789423466,-0.6535410285,1
79,257,1.714150429,-1.237125278,1
79,289,1.308002949,-1.791761875,1
79,321,1.086072683,-0.6423906684,1
79,353,1.471563578,-1.468408823,1
79,385,3.196266174,-2.497329235,1
79,417,3.436957598,-2.277987242,1
79,449,2.118223906,-2.663760662,1
79,481,4.100759029,-3.340376377,1
79,513,5.079629421,-4.032110691,1
79,545,5.517516136,-3.830303907,1
79,577,5.889492989,-4.15395546,1
79,609,5.421322346,-4.182531834,1
79,641,5.438696384,-3.231625557,1
79,673,-5.388192654,-5.406000614,1
79,705,7.576546192,-1.086415052,1
79,737,6.234491348,-0.9779422283,1
79,769,5.750999451,-0.3364719152,1
79,801,8.133973122,-1.257333517,1
79,833,21.19425392,12.97820663,1
79,865,-7.93368721,-9.336801529,1
79,897,10.05535698,-6.278416634,1
79,929,10.18569756,-5.988274574,1
79,961,10.14951038,-7.644013882,1
79,993,9.378839493,-8.330161095,1
79,1025,9.827257156,-7.692795277,1
79,1057,10.62473011,-6.454918385,1
79,1089,10.89514732,-4.165338516,1
79,1121,10.16155052,-2.496179581,1
79,1153,9.591719627,-2.4801054,1
79,1185,7.936290264,-3.201184511,1
79,1217,7.161568642,-3.359863758,1
79,1249,7.975758076,-3.515736103,1
79,1281,8.441515923,-3.511853456,1
79,1313,8.836606026,-3.387345314,1
79,1345,9.107837677,-4.077508926,1
79,1377,9.567091942,-5.87116909,1
79,1409,9.579979897,-6.365976334,1
79,1441,9.448029518,-5.784954548,1
79,1473,9.231284142,-6.160020828,1
79,1505,8.451118469,-6.851682663,1
79,1537,7.842276096,-8.025438309,1
79,1569,8.950598717,-9.91676712,1
79,1601,7.810255051,-9.589839935,1
79,1633,6.157420158,-9.41686821,1
79,1665,7.005176067,-6.468670368,1
79,1697,1.5242939,-3.005309582,1
79,1729,-0.6230063438,0.9321842194,1
79,1761,-1.534216166,0.4267883301,1
79,1793,3.730558157,-2.317076206,1
79,1825,3.7236166,0.4811452627,1
79,1857,-0.9121027589,18.73066711,1
79,1889,0.8472859859,-0.9555175304,1
79,1921,0.3541014194,-0.2938660383,1
79,1953,-0.188669771,0.596776247,1
79,1985,0.07535043359,-0.2891588211,1
79,2017,21.60774994,-7.109266758,1
111,33,0.1602692604,-0.03581997752,1
111,65,2.024196863,0.3490393162,1
111,97,3.924693108,1.948977709,1
111,129,3.075078726,1.197106242,1
111,161,1.826177359,0.07282699645,1
111,193,1.273409247,-0.2857245207,1
111,225,1.385163546,-0.4762449861,1
111,257,3.295135975,-2.925926685,1
111,289,12.53395271,-14.47838593,1
111,321,2.2179389,-1.135004282,1
111,353,3.033169508,-1.519126892,1
111,385,3.741981506,-1.92996645,1
111,417,21.32636642,6.987779617,1
111,449,3.917819262,-2.783151388,1
111,481,3.544222832,-2.184846878,1
111,513,3.928302765,-3.333120108,1
111,545,-14.80464554,-3.353438139,1
111,577,4.581810474,-3.038331509,1
111,609,5.534581661,-2.033784389,1
111,641,5.779546261,-4.42017889,1
111,673,5.943258762,-4.809488297,1
111,705,6.222017765,-3.512564898,1
111,737,5.574379921,-0.1361985207,1
