PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 19, filenames: A:[19]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[20]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5074920654,0.03741282225,1
47,65,1.637474179,0.9685155749,1
47,97,1.15674305,1.006649971,1
47,129,1.682502031,0.7837291956,1
47,161,1.65197432,0.1025560796,1
47,193,1.638395667,-0.1041026413,1
47,225,2.188397646,-0.375669241,1
47,257,3.581280231,-1.149017334,1
47,289,2.824770689,-1.278708816,1
47,321,3.045208216,13.50396347,1
47,353,3.531666279,-3.041455984,1
47,385,2.092405319,-2.146117687,1
47,417,1.443348646,-2.807227135,1
47,449,1.387431622,-1.880033016,1
47,481,1.08762455,-0.5745248795,1
47,513,0.9162944555,-1.492623091,1
47,545,-15.34354782,-12.53646183,1
47,577,2.335172176,-2.712945461,1
47,609,12.82754517,-19.28030396,1
47,641,2.969339609,-4.443171501,1
47,673,2.923666954,-3.526557922,1
47,705,2.537549496,-1.054019928,1
47,737,2.141298056,-0.7922282219,1
47,769,2.948334455,-1.235096812,1
47,801,5.028069496,-2.436103344,1
47,833,6.254974842,-3.836847782,1
47,865,2.525431633,-4.108751774,1
47,897,1.475151062,-3.701042414,1
47,929,-1.555911303,15.39003181,1
47,961,-3.960418463,8.452525139,1
47,993,3.510133266,-3.696619749,1
47,1025,4.868435383,-2.502500057,1
47,1057,5.130992413,-3.58128953,1
47,1089,5.099467278,-4.998282433,1
47,1121,4.156350136,-4.540703773,1
47,1153,3.233432293,-3.602316141,1
47,1185,2.591704607,-3.856813669,1
47,1217,1.667020679,-4.938762665,1
47,1249,1.15982914,-4.343204021,1
47,1281,1.246994019,-2.918819427,1
47,1313,2.107853889,-3.339649677,1
47,1345,2.27623558,-3.447946072,1
47,1377,1.835786104,-4.563387871,1
47,1409,2.226454258,-4.812914848,1
47,1441,1.346885443,-2.736433983,1
47,1473,1.215182304,-3.652617455,1
47,1505,1.483707428,-3.837210655,1
47,1537,1.530054092,-1.908613205,1
47,1569,1.182684422,-4.217434406,1
47,1601,1.1641922,-5.870662212,1
47,1633,1.836370826,-6.455369949,1
47,1665,1.089587212,-6.314469814,1
47,1697,0.9408581257,-0.4441995621,1
47,1729,-0.6076967716,-0.2579748631,1
47,1761,-1.310165405,-3.466308594,1
47,1793,-0.6317548752,-1.187350273,1
47,1825,-0.7355959415,-1.390716076,1
47,1857,-0.3796579838,-1.765027761,1
47,1889,-0.06331259012,-0.2177684307,1
47,1921,0.3902560771,0.7040314078,1
47,1953,0.6005787849,0.6172583103,1
47,1985,0.2314774096,-0.6619039774,1
47,2017,-0.4938799143,-4.418704987,1
79,33,1.137441039,0.1896324754,1
