PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 8, filenames: A:[8]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[9]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1921,0.05487182736,0.08469265699,1
79,1953,0.1481777132,-0.7103738785,1
79,1985,0.07061544061,-0.6227453947,1
79,2017,0.306163758,-1.955894828,1
111,33,-6.95773983,1.227135539,1
111,65,2.581728458,-0.009997196496,1
111,97,1.817481875,-0.8025223613,1
111,129,1.846793652,-0.5628443956,1
111,161,2.30755806,-0.1115558743,1
111,193,3.154807806,-1.102371335,1
111,225,3.137890577,-1.450703621,1
111,257,3.03643012,-1.46366787,1
111,289,2.227283001,-0.9498182535,1
111,321,1.776143074,-1.617648602,1
111,353,-12.50107098,-2.624428272,1
111,385,3.228449583,-1.601193905,1
111,417,2.80744648,-2.088522911,1
111,449,13.46667671,-16.69533157,1
111,481,3.818823576,-3.390689373,1
111,513,3.50997591,-3.85464716,1
111,545,3.057514429,-5.618051529,1
111,577,5.272164345,-7.254049778,1
111,609,22.97501564,-13.49076843,1
111,641,6.43775177,-23.25103569,1
111,673,4.482670784,-2.725491524,1
111,705,4.736696243,-1.270395875,1
111,737,5.61619854,-0.01750314236,1
111,769,5.900830269,-0.6445631385,1
111,801,5.778804302,-4.480740547,1
111,833,10.03947353,15.89974403,1
111,865,6.966136932,4.647801876,1
111,897,25.08754158,2.521001339,1
111,929,9.143514633,-4.293740749,1
111,961,7.368466854,-3.212205172,1
111,993,6.363209248,-2.094637632,1
111,1025,6.267477989,-3.670922041,1
111,1057,6.686142921,-3.288665056,1
111,1089,7.437315941,-3.954412937,1
111,1121,7.919092655,-4.430474281,1
111,1153,7.200811863,-4.518659592,1
111,1185,5.167731285,-5.050391197,1
111,1217,4.216931343,-5.089910984,1
111,1249,4.591544628,-5.851594925,1
111,1281,6.538295269,-4.217893124,1
111,1313,6.084716797,-4.522183418,1
111,1345,4.312958241,-5.212425232,1
111,1377,3.637923241,-5.714828491,1
111,1409,5.961479187,14.76198769,1
111,1441,3.784205437,-5.432595253,1
111,1473,3.623119116,-4.537005424,1
111,1505,3.383641243,-4.390741348,1
111,1537,2.498697758,-4.196643353,1
111,1569,1.732304811,-4.733701229,1
111,1601,0.7220703363,-5.463207245,1
111,1633,-0.6772638559,-5.050051212,1
111,1665,-0.1777370572,-4.509577274,1
111,1697,-3.909938812,-0.5893507004,1
111,1729,-3.328310013,-1.397854805,1
111,1761,-1.049091816,-2.93308115,1
111,1793,-0.2490862608,-1.891348124,1
111,1825,-0.2471714616,-0.1352310181,1
111,1857,0.3210450411,0.2737728357,1
111,1889,0.04776673019,0.2097040862,1
111,1921,0.205166474,-0.01157966256,1
111,1953,0.05213803053,0.1506132782,1
111,1985,-0.4791421294,-0.593343854,1
111,2017,-0.5593723059,-2.447384834,1
143,33,4.339039803,1.441626191,1
143,65,2.276030064,-0.2082830667,1
143,97,2.076950073,-0.7371743917,1
143,129,1.647325993,-0.6385251284,1
143,161,1.619750977,0.06701880693,1
143,193,2.997167587,-0.271925211,1
143,225,3.292140245,-0.3499336839,1
143,257,2.654569626,-0.9312497377,1
143,289,2.359464645,-1.947689056,1
143,321,1.285002708,-2.882262468,1
143,353,1.065966725,-3.092325687,1
143,385,1.730135441,-2.291791439,1
143,417,2.261854887,-2.351309061,1
143,449,2.109619141,-2.464557171,1
143,481,3.102357388,-1.959356308,1
143,513,3.709215641,-2.841777086,1
143,545,3.350183249,-4.69318676,1
143,577,4.435227394,-5.332704544,1
143,609,5.777839661,-4.65781641,1
143,641,-9.542072296,-10.66588593,1
143,673,5.014475822,-1.964771748,1
143,705,3.493327141,-1.786486864,1
143,737,2.551746845,-1.34095037,1
143,769,-1.76078701,5.031575203,1
143,801,-11.53948784,6.5534091,1
143,833,6.313365936,-1.204422832,1
143,865,6.505840302,4.682645798,1
143,897,24.80569267,6.985880852,1
143,929,8.582544327,-2.071177959,1
143,961,7.714975357,-2.653694868,1
143,993,6.981372356,-1.476524591,1
143,1025,6.196493149,-13.48006916,1
143,1057,7.025810242,-3.729617596,1
143,1089,7.7272892,-3.508060932,1
143,1121,8.169762611,-3.667099953,1
143,1153,7.846773148,-4.163765907,1
143,1185,6.819911003,-4.301181316,1
143,1217,5.475200176,-4.881942272,1
143,1249,3.991522312,-6.38061142,1
143,1281,7.79693079,-3.146214485,1
143,1313,6.408487797,-3.859473705,1
143,1345,4.855639458,-4.319439411,1
143,1377,3.782217026,-3.708926678,1
143,1409,3.832989693,-3.986620903,1
143,1441,5.227051735,-4.5279212,1
143,1473,4.743443966,-3.836183071,1
143,1505,2.877280951,-3.466153145,1
143,1537,2.272283316,-4.07948494,1
143,1569,1.927407146,-4.654162407,1
143,1601,0.8829995394,-6.168593407,1
143,1633,-0.1808034778,-6.565506935,1
143,1665,0.07172936201,-6.232950211,1
143,1697,-0.1850627661,-4.919311523,1
143,1729,13.56295204,-15.21317863,1
143,1761,-1.1272434,-4.067853928,1
143,1793,-0.1485907435,-2.92264986,1
143,1825,0.6844434738,-1.860575676,1
143,1857,0.2602297068,-0.5788360834,1
143,1889,0.103272967,-0.01038128138,1
143,1921,-0.03463044018,0.2495633662,1
143,1953,0.1455987394,0.546636343,1
143,1985,-0.1257238388,-0.1047608852,1
143,2017,-0.6430018544,-3.089588165,1
175,33,1.621263266,1.538008451,1
175,65,2.136912346,-0.1328358054,1
175,97,4.704374313,-1.911753654,1
175,129,4.364495277,-1.57407999,1
175,161,3.251790047,-0.2839284539,1
175,193,3.126533747,-0.2761371732,1
175,225,3.724621058,-0.3800632358,1
175,257,2.746518612,-0.7264226675,1
175,289,2.151315451,-1.847955346,1
175,321,2.227838755,-3.442927837,1
175,353,1.512971163,-3.733281374,1
175,385,1.294930935,-2.849984646,1
175,417,0.9100270271,-2.420660019,1
175,449,0.4684407711,-2.399799824,1
175,481,1.322844028,-1.710410118,1
175,513,5.209418774,-2.648542643,1
175,545,4.068630695,-3.189879417,1
175,577,3.801328182,-3.775978327,1
175,609,5.047503948,-4.552809715,1
175,641,-1.207811356,-21.38574409,1
175,673,5.850813866,-2.642939329,1
175,705,4.303251743,-2.543836355,1
175,737,4.369888783,-2.059763432,1
175,769,15.82885933,7.074728489,1
175,801,6.517208099,-1.769083977,1
175,833,6.104745388,-1.624738336,1
175,865,6.277819633,-1.427381516,1
175,897,-1.306941509,16.84889221,1
175,929,9.406180382,-0.4343570471,1
175,961,8.129767418,-1.852938175,1
175,993,8.216948509,-2.447399139,1
175,1025,7.941598892,-2.746230125,1
175,1057,8.208870888,-2.663336277,1
175,1089,9.034343719,-2.531968117,1
175,1121,8.836812973,-2.168107271,1
175,1153,8.689518929,-2.107008934,1
175,1185,8.489889145,-2.684343815,1
175,1217,5.503012657,-3.065579891,1
175,1249,8.130353928,-2.788669109,1
175,1281,7.765738964,-3.321069241,1
175,1313,6.56812191,-3.139026165,1
175,1345,4.225393772,-1.388959885,1
175,1377,4.267796993,-2.123427629,1
175,1409,4.105296135,-3.205015182,1
175,1441,4.322900295,-3.888246536,1
175,1473,4.276034355,-3.887610912,1
175,1505,3.139088154,-4.171656609,1
175,1537,2.38968873,-4.703702927,1
175,1569,1.857343674,-5.449338913,1
175,1601,2.490416527,-7.382385254,1
175,1633,1.968964577,-8.06354332,1
175,1665,0.3582125902,-7.065834999,1
175,1697,0.8358659148,-7.144657135,1
175,1729,-0.2681365311,-7.314657688,1
175,1761,-1.216795444,-3.645561218,1
175,1793,-0.7683596015,-2.14207983,1
175,1825,1.262092113,-2.064264059,1
175,1857,-0.008494198322,-1.682621479,1
175,1889,-0.2472949922,-0.5582994223,1
175,1921,-0.1503895372,-0.1230445504,1
175,1953,0.09538261592,0.2548612952,1
175,1985,-0.3522059917,-0.08015614748,1
175,2017,-0.3272728324,-2.211020231,1
207,33,1.80068171,1.529202938,1
207,65,2.532890081,-0.19658117,1
207,97,4.350092411,-1.00647819,1
207,129,4.791799545,-0.9512394667,1
207,161,4.191166878,-0.2899900079,1
207,193,3.880260706,0.01469951868,1
207,225,3.801730871,-0.4993688762,1
207,257,2.508585691,-1.007086992,1
207,289,2.145835161,-1.909191489,1
207,321,3.23556447,-3.429733753,1
207,353,2.306261063,-3.821506023,1
207,385,0.6773804426,-3.815642834,1
207,417,0.4400565624,-3.142891169,1
207,449,0.7901047468,-3.10942626,1
207,481,1.820062399,-2.940440655,1
207,513,3.106923103,-2.261034966,1
207,545,3.338479042,-2.287806034,1
207,577,2.692187309,-1.316255569,1
207,609,3.522097588,-3.309713125,1
207,641,-3.289432049,-19.65450287,1
207,673,15.25599098,-18.49170303,1
207,705,5.371890545,-2.536193848,1
207,737,5.189326286,-2.139655113,1
207,769,5.234213352,-2.146301508,1
207,801,5.360965252,-2.599850178,1
207,833,4.782165527,-3.348159552,1
207,865,5.187492847,-1.197759271,1
207,897,6.495429516,-0.8635939956,1
207,929,7.836949348,-2.080052376,1
207,961,10.3947401,-2.022582054,1
207,993,9.533967972,-2.197216988,1
207,1025,9.345461845,-0.7525670528,1
207,1057,10.19022274,-1.190612674,1
207,1089,-5.175841331,11.69875813,1
207,1121,9.69524765,-1.894546986,1
207,1153,9.399690628,-0.8126151562,1
207,1185,9.407936096,-1.568275452,1
207,1217,9.219867706,-3.551447868,1
207,1249,9.887577057,-4.209851265,1
207,1281,9.085043907,-4.914811611,1
207,1313,6.771369457,-3.337802649,1
207,1345,5.289018631,-0.6232938766,1
207,1377,4.500861168,-1.540661573,1
207,1409,4.946314812,-3.45301199,1
207,1441,5.131293297,-4.251293182,1
207,1473,5.244335651,-3.009822845,1
207,1505,3.655174255,-4.795009136,1
207,1537,2.873776913,-6.335546017,1
207,1569,2.251358032,-6.090973377,1
207,1601,3.048221111,-6.249921799,1
207,1633,3.120651484,-7.834779263,1
207,1665,1.137771845,-7.012074947,1
207,1697,0.526558578,-6.6474967,1
207,1729,-0.9088484049,-6.107430935,1
207,1761,-1.586746216,-2.518546104,1
207,1793,-1.261437416,-1.654283762,1
207,1825,-1.183421373,-2.192697525,1
207,1857,-1.163445115,-2.316547871,1
207,1889,-0.1911601126,-2.166962147,1
207,1921,0.1206109673,0.1548519135,1
207,1953,0.06994900107,0.06953251362,1
207,1985,-0.1310256124,-0.009023427963,1
207,2017,0.08115255833,-0.9445558786,1
239,33,2.680878162,1.388123155,1
239,65,3.261808157,0.07583528757,1
239,97,1.543857574,-0.1713524461,1
239,129,3.15302825,0.1057325304,1
239,161,3.920911312,0.05163803697,1
239,193,4.977853775,0.3809382319,1
239,225,4.180931091,0.4831681252,1
239,257,2.271496773,-1.372724533,1
239,289,2.58452034,-2.116520405,1
239,321,3.710948467,-2.54978466,1
239,353,1.710696101,-3.213581562,1
239,385,0.5975378752,-4.891931534,1
239,417,1.213378549,-4.764206409,1
239,449,-17.43939972,3.383398771,1
239,481,0.5903893709,-2.355388165,1
239,513,1.974338293,-1.700729728,1
239,545,2.290601015,-1.519273281,1
239,577,1.256338358,-1.705447197,1
239,609,3.500299692,-2.360582352,1
239,641,4.96622467,-1.568448782,1
239,673,5.405641556,-0.1226643324,1
239,705,4.719819546,-2.458625317,1
239,737,3.869279861,-2.103460312,1
239,769,4.00915575,-2.797748327,1
239,801,4.25767374,-2.72870183,1
239,833,3.972725868,-3.053856611,1
239,865,4.83963728,-0.1899197698,1
239,897,7.257829666,1.422675967,1
239,929,7.978355408,-0.3537499607,1
239,961,8.93043232,-2.567065954,1
239,993,10.56687069,-1.663506866,1
239,1025,10.38391972,-0.8520581722,1
239,1057,10.32942581,-1.33673799,1
239,1089,10.75120068,-1.209284902,1
239,1121,9.711089134,-1.238744974,1
239,1153,9.286000252,-1.621704578,1
239,1185,9.746305466,-1.260145903,1
239,1217,10.34209919,-3.799451828,1
239,1249,9.922680855,-4.74117136,1
239,1281,9.13132,-4.759541035,1
239,1313,9.737339973,-4.122418404,1
239,1345,7.269488811,-2.683606148,1
239,1377,6.104311466,-2.763096333,1
239,1409,6.122015953,-4.213111877,1
239,1441,6.107477188,-5.100151539,1
239,1473,4.704621792,-4.00020504,1
239,1505,3.936598301,-4.969742775,1
239,1537,3.280227423,-5.891468525,1
239,1569,2.711548805,-5.349820137,1
239,1601,2.360264301,-4.974200249,1
239,1633,1.795172811,-5.659923077,1
239,1665,0.2103862166,-5.981768131,1
239,1697,0.07832219452,-5.69396925,1
239,1729,-0.4438709021,-3.646678209,1
239,1761,-1.391635299,-2.400116682,1
239,1793,-1.480172157,-2.342760324,1
239,1825,-1.032142639,-2.694569826,1
239,1857,-0.2134882808,-2.991361141,1
239,1889,-0.1564917266,-3.588979244,1
239,1921,-1.103355289,-4.654774666,1
239,1953,-0.05007702112,-0.06911623478,1
239,1985,-0.01480655372,-0.08338057995,1
239,2017,0.2342032343,-0.4785774946,1
271,33,2.982434273,1.246899843,1
271,65,2.850223541,0.3933410048,1
271,97,2.527408361,0.1761924773,1
271,129,3.04250288,0.4816635549,1
271,161,2.537832499,0.7209724188,1
271,193,3.531493902,0.08549627662,1
271,225,3.55203867,-0.002065628767,1
271,257,2.035215616,-0.9286007285,1
271,289,2.320636272,-1.632450581,1
271,321,3.296504021,-2.303395748,1
271,353,1.698815227,-2.884871244,1
271,385,1.181515336,-4.127047062,1
271,417,1.710794806,-4.412363529,1
271,449,0.9631115198,-2.229549885,1
271,481,-4.859055042,-20.83246613,1
271,513,0.4816023111,-2.356822491,1
271,545,0.8605974913,-2.987083912,1
271,577,1.704099894,-1.955492258,1
271,609,3.829364777,-1.679228306,1
271,641,5.043106079,-0.6276835203,1
271,673,4.338474274,0.6190030575,1
271,705,5.462132931,6.316636562,1
271,737,2.551289082,-1.473288298,1
271,769,3.730571508,-3.922102213,1
271,801,4.131999016,-1.477032423,1
271,833,5.858300686,1.280399561,1
271,865,9.043954849,2.669495583,1
271,897,8.279733658,2.026152611,1
271,929,8.608782768,0.7430094481,1
271,961,9.642514229,-0.7671449184,1
271,993,11.02186489,-0.8532371521,1
271,1025,10.36552906,-1.577861547,1
271,1057,9.930440903,-1.935438991,1
271,1089,9.798001289,-1.199576378,1
271,1121,9.50124073,-1.165409565,1
271,1153,9.406275749,-1.719908714,1
271,1185,10.15326118,-2.572329044,1
271,1217,9.642234802,-3.661419392,1
271,1249,8.062618256,-5.65816927,1
271,1281,8.905088425,-4.670358181,1
271,1313,10.16312695,-5.092428207,1
271,1345,8.603160858,-4.475341797,1
271,1377,7.558523178,-4.661539555,1
271,1409,7.162641048,-5.048828602,1
271,1441,4.297881126,-4.281513214,1
271,1473,5.172063351,-4.578552723,1
271,1505,5.517514229,-4.848133087,1
271,1537,4.104332924,-5.042077541,1
271,1569,2.905923605,-4.63953352,1
271,1601,2.329041243,-3.72217989,1
271,1633,1.204751134,-3.890515327,1
271,1665,-0.556784153,-4.009337425,1
271,1697,0.01179323159,-3.581251621,1
271,1729,-0.5203541517,-2.855161667,1
271,1761,-1.170207143,-2.280903816,1
271,1793,-1.175137162,-2.268863678,1
271,1825,-0.6241104007,-2.464152098,1
271,1857,8.29412365,9.166578293,1
271,1889,0.1131969392,-2.874789,1
271,1921,-1.029603362,-3.791074276,1
271,1953,-0.6017273068,-0.6808927059,1
271,1985,-0.01217535138,0.2726893425,1
271,2017,0.3489153385,-0.8808113933,1
303,33,2.23308754,0.9742138386,1
303,65,2.986148357,0.1143319905,1
303,97,4.100292206,-0.2813822031,1
303,129,4.160488129,0.01299543865,1
303,161,2.13638258,0.05903656781,1
303,193,1.825141191,-0.2868873477,1
303,225,2.156200171,-0.281999439,1
303,257,1.643612146,-0.9482879043,1
303,289,1.553074837,-1.703256607,1
303,321,2.338107586,-1.638888836,1
303,353,1.446251988,-2.243574858,1
303,385,1.253358126,-3.642561197,1
303,417,1.894154668,-3.924892426,1
303,449,1.881747484,-2.751065016,1
303,481,1.451035261,-2.329782724,1
303,513,1.400892258,-3.192572832,1
303,545,1.568919778,-2.939916611,1
303,577,2.556303263,-1.455813169,1
303,609,3.445598364,-0.481803298,1
303,641,3.316282034,0.08302897215,1
303,673,1.80646801,0.8159763813,1
303,705,2.866052389,0.8965378404,1
303,737,4.25138092,-0.4303918183,1
303,769,3.934351921,-1.16972518,1
303,801,4.322648048,0.4300186634,1
303,833,5.997704506,4.139050007,1
303,865,23.71479797,9.929089546,1
303,897,8.961277962,1.33707583,1
303,929,9.089184761,1.448368907,1
303,961,10.03631973,0.7980778813,1
303,993,11.16946125,0.05601122975,1
303,1025,10.68261051,-0.997918129,1
303,1057,9.848974228,-1.45998776,1
303,1089,10.03793812,-0.2754693031,1
303,1121,10.04242897,-1.124094844,1
303,1153,9.622255325,-1.931544662,1
303,1185,9.730587959,-2.605528355,1
303,1217,9.449813843,-2.59570384,1
303,1249,9.349796295,-3.453224182,1
303,1281,9.664790154,-5.298007965,1
303,1313,10.2933054,-6.691282272,1
303,1345,8.964092255,-5.995671749,1
303,1377,7.870228291,-6.546811104,1
303,1409,7.549014568,-6.7377038,1
303,1441,5.597515106,-5.752527714,1
303,1473,5.581748009,-5.098760605,1
303,1505,5.851647854,-4.955376625,1
303,1537,4.493479729,-5.009974957,1
303,1569,2.839555025,-4.192624092,1
303,1601,2.095956802,-3.539054632,1
303,1633,1.366346478,-3.370789528,1
303,1665,0.2816861868,-2.786677599,1
303,1697,0.1375647783,-2.521116257,1
303,1729,-0.6501156688,-2.322537184,1
303,1761,-1.01460433,-1.645793438,1
303,1793,-0.5521865487,-1.381562829,1
303,1825,-9.710142136,-13.95793056,1
303,1857,0.961438477,-1.711380959,1
303,1889,1.163839817,-1.152374387,1
303,1921,-0.4870263338,-1.097194195,1
303,1953,-1.803787947,-0.7453927994,1
303,1985,-0.4060566425,0.1980341673,1
303,2017,-0.05372554064,-1.069442987,1
335,33,0.9485263824,0.6951449513,1
335,65,4.605476856,1.447205067,1
335,97,5.359836578,-0.8687033653,1
335,129,3.897794247,-0.3364844322,1
335,161,3.1826756,0.1370740086,1
335,193,2.197200537,0.0844617486,1
335,225,1.958251119,-0.3579290509,1
335,257,1.829310298,-0.8988887668,1
335,289,1.588033676,-1.73129952,1
335,321,0.5999495983,-1.65174365,1
335,353,-0.1428794861,-1.855398655,1
335,385,0.3158348799,-3.289489269,1
335,417,0.9616568089,-3.223148108,1
335,449,2.448307991,-3.014447689,1
335,481,2.177895069,-2.87466526,1
335,513,1.653625011,-2.847319126,1
335,545,-3.512703419,5.517082214,1
335,577,2.609840631,-1.057305574,1
335,609,2.146307468,-0.04346305132,1
335,641,1.970917225,0.1027374864,1
335,673,0.8840150833,0.2313041389,1
335,705,2.026900768,0.2656394839,1
335,737,4.927349091,0.1123393774,1
335,769,4.901528358,-0.1197212338,1
335,801,4.764639378,1.555879951,1
335,833,5.629593849,5.550906658,1
335,865,7.679913521,4.902405739,1
335,897,-11.50209332,-3.45557332,1
335,929,9.787359238,2.568482876,1
335,961,10.3608799,1.817641973,1
335,993,11.65979767,0.7383903861,1
335,1025,12.12684631,-0.8452903032,1
335,1057,10.18028927,-1.331253171,1
335,1089,8.86065197,-1.713464737,1
335,1121,9.865148544,-1.524190068,1
335,1153,10.10308933,-2.23050189,1
335,1185,9.922308922,-2.216428757,1
335,1217,9.883674622,-2.41888833,1
335,1249,10.26409435,-3.038762808,1
335,1281,10.28407192,-4.733260155,1
335,1313,10.66166592,-8.515481949,1
335,1345,9.472895622,-9.48548317,1
335,1377,8.551898003,-9.695671082,1
335,1409,6.858481884,-7.400246143,1
335,1441,6.015824318,-6.82583046,1
335,1473,5.916185379,-5.887112141,1
335,1505,4.866478443,-5.263021469,1
335,1537,3.427108288,-5.450570583,1
335,1569,2.430035114,-5.18824482,1
335,1601,1.356937647,-4.290588379,1
335,1633,0.5066637993,-3.194185019,1
335,1665,0.2024558187,-2.470702887,1
335,1697,-0.2311297655,-2.431101799,1
335,1729,-0.4133072495,-1.736228704,1
335,1761,-0.5775981545,0.5090657473,1
335,1793,-0.6199780703,0.3870024681,1
335,1825,-4.906466961,-19.21352196,1
335,1857,1.295614123,-0.6295113564,1
335,1889,0.4012653828,-1.33538115,1
335,1921,-0.7274407148,-1.007427692,1
335,1953,-1.007717133,-0.6374982595,1
335,1985,-0.8741830587,-0.4136980176,1
335,2017,-0.20941782,-0.7399604321,1
367,33,0.06921949983,0.3745616674,1
367,65,3.449399233,2.464385509,1
367,97,3.02445507,-0.1407507509,1
367,129,2.913938999,-0.2065648884,1
367,161,3.678298473,0.1167917699,1
367,193,2.592294455,0.2315168381,1
367,225,1.534462571,-0.3876151443,1
367,257,1.698193908,-0.5963531733,1
367,289,1.51944375,-1.24604857,1
367,321,0.358219862,-2.036397934,1
367,353,1.303682327,-2.566371918,1
367,385,0.5866806507,-2.045662642,1
367,417,0.805719018,-0.6624791622,1
367,449,1.894888282,-2.172920465,1
367,481,1.424774647,-2.806856632,1
367,513,0.2907266617,-1.979254246,1
367,545,0.7162268162,-1.482202768,1
367,577,3.847046614,-1.96886301,1
367,609,2.378592491,-0.8373373747,1
367,641,1.470085859,-0.1609750986,1
367,673,1.068975687,0.2353118509,1
367,705,0.816808939,-0.6807236671,1
367,737,2.884209633,0.8004056215,1
367,769,4.697088718,0.2053695917,1
367,801,4.854729176,1.697844744,1
367,833,5.622373104,4.907364845,1
367,865,6.206132412,4.239515305,1
367,897,7.61217308,3.14558363,1
367,929,9.306592941,4.166652679,1
367,961,10.58752632,2.642337799,1
367,993,11.97669315,1.351999044,1
367,1025,14.36980629,-1.579779744,1
367,1057,-3.576224327,-9.411065102,1
367,1089,4.941853523,-4.007764816,1
367,1121,9.582421303,-1.946975946,1
367,1153,10.16204929,-1.537448049,1
367,1185,10.0943203,-0.1230924129,1
367,1217,10.19849205,-2.685013056,1
367,1249,10.78831577,-3.785099983,1
367,1281,11.09274292,-5.005948067,1
367,1313,10.13847446,-8.974740982,1
367,1345,9.943609238,-10.16286469,1
367,1377,8.211797714,-7.824192047,1
367,1409,7.481116772,-8.020412445,1
367,1441,6.70100832,-7.380004883,1
367,1473,4.851467133,-6.245587826,1
367,1505,3.198509693,-5.301977158,1
367,1537,2.406596899,-5.041276932,1
367,1569,1.751840353,-5.002262115,1
367,1601,0.290510416,-4.386115074,1
367,1633,-0.9296566248,-3.354513407,1
367,1665,-1.360125422,-2.461274385,1
367,1697,-1.064926505,-2.19867444,1
367,1729,0.3846752644,-0.1863687038,1
367,1761,0.6152111888,1.366086483,1
367,1793,-0.940348506,0.0106453225,1
