PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 27, filenames: A:[27]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[28]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9332708716,-0.05504417419,1
47,65,1.472242117,3.35287261,1
47,97,1.865762353,1.235450029,1
47,129,1.729510069,0.7467806339,1
47,161,0.752661109,1.232278109,1
47,193,0.9997800589,0.3447234631,1
47,225,1.335799813,1.049189448,1
47,257,1.556481481,1.807529688,1
47,289,1.311668873,1.895708799,1
47,321,3.494363546,15.65302181,1
47,353,1.77720499,0.4518299699,1
47,385,0.6112407446,-0.9199420214,1
47,417,1.70053637,-6.112604618,1
47,449,0.6263177395,-1.792279363,1
47,481,-0.5892477036,-4.075199127,1
47,513,-0.394682467,-6.720667362,1
47,545,1.571268082,-5.804317474,1
47,577,2.284454346,-4.040206432,1
47,609,0.9456233978,-2.637160063,1
47,641,1.547891617,-1.939484358,1
47,673,2.252603054,-2.172707081,1
47,705,1.55638361,-0.9299149513,1
47,737,-0.0738389492,0.05326962471,1
47,769,-0.4305140376,-0.3300657272,1
47,801,-0.7841703296,-1.191784739,1
47,833,-0.7049942017,-0.6088279486,1
47,865,0.3018839955,-1.184487939,1
47,897,1.026921511,-1.648051262,1
47,929,0.9654129744,-1.647229671,1
47,961,0.2252944708,-2.901225567,1
47,993,-1.15338552,-2.912647486,1
47,1025,-2.054949999,-4.083529472,1
47,1057,-2.646355629,-3.00061512,1
47,1089,-1.316790104,-2.784629345,1
47,1121,-0.2842457891,-4.252361298,1
47,1153,-0.7107586861,-4.828578949,1
47,1185,-1.772561073,-3.587718487,1
47,1217,-2.52857542,-2.580960751,1
47,1249,-5.791484356,-2.751756668,1
47,1281,-7.898060799,-3.957696438,1
47,1313,-17.84707832,-20.8305645,1
47,1345,-3.183980942,-2.91305685,1
47,1377,-3.782959461,-2.784831047,1
47,1409,-3.45718956,-1.235030413,1
47,1441,-2.054215431,-0.6657288074,1
47,1473,-2.313464403,-0.04495310783,1
47,1505,-2.536533356,0.2957216501,1
47,1537,-5.994063377,-3.405473948,1
47,1569,-7.091779709,-1.554435015,1
47,1601,-5.441004753,-1.616061449,1
47,1633,-4.06180191,-2.732544422,1
47,1665,-17.64861107,-8.846738815,1
47,1697,-0.8669546843,-1.499494314,1
47,1729,-0.06145763397,-0.3688226342,1
47,1761,-0.1245678663,0.5573353767,1
47,1793,-0.2832502127,0.6477689743,1
47,1825,-0.3868228197,0.6694493294,1
47,1857,0.02193135023,0.7905395031,1
47,1889,0.18372491,0.640945673,1
