PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 66, filenames: A:[66]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[67]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.0594856739,0.3716464043,1
47,65,0.6641279459,-0.8502966166,1
47,97,1.262649536,-0.7983041406,1
47,129,1.492379904,-1.071633101,1
47,161,1.667783141,-2.259229422,1
47,193,1.463995218,-2.390497446,1
47,225,0.8909473419,-0.7012763023,1
47,257,0.9961531162,-1.481754065,1
47,289,2.410011768,-4.87045002,1
47,321,3.328494072,-4.156886101,1
47,353,2.983376026,-5.496612072,1
47,385,2.672666788,-2.895588398,1
47,417,2.341225147,-3.333595514,1
47,449,2.647029877,-4.455676079,1
47,481,20.00915527,5.377599239,1
47,513,1.065704346,15.99430656,1
47,545,3.666123867,-3.027769566,1
47,577,2.062558174,-3.66276288,1
47,609,0.8934698701,-3.872247696,1
47,641,0.7055310607,-2.574972391,1
47,673,-0.481705606,-2.02720952,1
47,705,-1.230620742,-2.757360458,1
47,737,-1.016633272,-3.558793783,1
47,769,-0.6702640057,-2.460870266,1
47,801,0.1911920309,-2.74620533,1
47,833,0.3396205902,-3.226773262,1
47,865,-0.1527000666,-2.778055429,1
47,897,-0.2386853099,-1.872823,1
47,929,-0.1271139681,-1.231912017,1
47,961,0.1371083856,-0.2565042377,1
47,993,0.6960180998,-0.1198579669,1
47,1025,-0.02260428667,-0.1102958322,1
47,1057,-1.683338881,-1.07209444,1
47,1089,-1.064966917,-1.748411536,1
47,1121,-0.5623073578,-1.432670832,1
47,1153,-1.297629952,-0.5549554229,1
47,1185,-0.9871711731,0.004371702671,1
47,1217,-0.4530249834,0.8532945514,1
47,1249,-0.2608697712,0.2457580417,1
47,1281,0.9754149914,-0.8389381766,1
47,1313,1.352998495,-1.564623117,1
47,1345,-0.06301771104,-0.1721529067,1
47,1377,-1.069424033,0.9503983259,1
47,1409,-2.984107494,1.653633595,1
47,1441,-4.081131458,1.103527069,1
47,1473,-1.685381651,0.3235350251,1
47,1505,-1.432584882,0.2041254044,1
47,1537,-0.7781832218,0.1535333395,1
47,1569,0.05733633041,-0.9612616897,1
47,1601,0.2292079926,-1.367585897,1
47,1633,0.3061704636,-1.020472765,1
47,1665,0.7268768549,-0.2352704406,1
47,1697,0.6026623249,0.0092677176,1
47,1729,0.6663143635,0.03291320801,1
47,1761,0.3503818512,0.374458313,1
47,1793,-0.1044938564,0.4650645256,1
47,1825,0.1631417871,0.4439687133,1
47,1857,0.3051005602,0.1432358027,1
47,1889,0.210670501,0.002511739731,1
47,1921,0.01354114711,0.2089779526,1
47,1953,-0.0576467514,0.4727811813,1
47,1985,-0.1084542722,-0.07943195105,1
47,2017,-0.1221583486,-2.548042774,1
79,33,2.571590424,1.781496048,1
79,65,1.216289639,-1.405451536,1
79,97,0.8153245449,-1.421376705,1
79,129,0.02413839102,-0.9207470417,1
79,161,0.3386018276,-1.771279335,1
79,193,0.9750603437,-1.678550124,1
79,225,-0.06202507019,-0.1695781946,1
79,257,0.6775727272,-1.695856214,1
79,289,2.02532506,-5.647795677,1
79,321,2.360399723,-4.932055473,1
79,353,1.809824944,-4.70074892,1
79,385,2.251387596,-2.077706099,1
79,417,3.910178185,-2.510659218,1
79,449,3.07151413,-3.880111217,1
79,481,2.712836027,-3.668354511,1
79,513,3.575091124,-1.444595337,1
79,545,2.746200323,-0.1620886326,1
79,577,2.028131962,-3.249770641,1
79,609,1.225269794,-3.810817719,1
79,641,0.4915667772,-2.576564789,1
79,673,0.3887262344,-1.079322338,1
79,705,-0.1126384139,-0.6510281563,1
79,737,-0.5032723546,-2.528759003,1
79,769,-0.901671946,-2.268413305,1
79,801,-1.168657064,-2.542421341,1
79,833,-0.6650175452,-2.50834465,1
79,865,-0.4727259278,-3.052141905,1
79,897,-0.4601302147,-2.396449089,1
79,929,0.08925420046,-1.218158484,1
79,961,-0.02561292052,-1.028497458,1
79,993,-0.04125296324,-0.03748559952,1
79,1025,-0.4582297206,-0.1161345243,1
79,1057,-0.4881148934,-0.7144730687,1
79,1089,-0.5907141566,-1.357874155,1
79,1121,-0.7688128948,-1.148924589,1
79,1153,-0.7664338946,0.059420228,1
79,1185,-1.477522373,0.8997759819,1
79,1217,-1.368238807,0.5597916245,1
79,1249,-1.032902598,0.1362995803,1
79,1281,0.2355358601,-0.2208956778,1
79,1313,1.078974724,0.1085567176,1
79,1345,0.2274018228,0.6390997171,1
79,1377,-0.8227007985,0.446287483,1
79,1409,-0.5718610883,0.7140408158,1
79,1441,17.90420723,3.55259037,1
79,1473,-0.9662957788,-0.7797214985,1
79,1505,-1.377815008,-0.8016864061,1
79,1537,-0.8555420637,-0.9096354246,1
79,1569,-1.12096405,-1.34764421,1
79,1601,-0.8701989651,-1.559876442,1
79,1633,-0.3523129225,-0.9859631062,1
79,1665,-0.5825120807,-0.6504526138,1
79,1697,-0.07479315996,0.287570715,1
79,1729,0.09020549059,-0.003209486604,1
79,1761,-0.2337386012,0.08921462297,1
79,1793,-0.1954820752,-0.04579138756,1
79,1825,-0.06633073092,0.02167853713,1
79,1857,0.2526738644,0.1684885919,1
79,1889,-0.007338643074,0.3017143607,1
79,1921,-0.03382533789,0.2054147422,1
79,1953,0.0383101888,0.2209282219,1
79,1985,-0.002587355673,-0.04301178455,1
79,2017,0.2180618048,-1.184253097,1
111,33,1.601135015,1.931162357,1
111,65,0.8391291499,-1.043519974,1
111,97,0.3421891332,-1.501487255,1
111,129,0.1558707356,-1.90787077,1
111,161,0.201389581,-2.18561554,1
111,193,0.3376136422,-1.948973417,1
111,225,0.3346319199,-1.634553313,1
111,257,1.702402234,-2.204459906,1
111,289,19.71879959,-9.910096169,1
111,321,1.284780025,-3.735473633,1
111,353,0.8684298992,-3.558455467,1
111,385,1.915956259,-4.18421793,1
111,417,4.311828613,-4.765623093,1
111,449,2.23265028,-2.935478926,1
111,481,1.502684355,-2.025418758,1
111,513,2.174563646,-1.364953995,1
111,545,2.379165411,-1.064352512,1
111,577,1.699901342,-3.62078166,1
111,609,1.052027225,-3.906568527,1
111,641,0.3796524704,-2.694957495,1
111,673,2.173477411,-1.273483753,1
111,705,1.926930189,-0.8091768026,1
111,737,-0.4720204473,-1.413036704,1
111,769,-1.586085081,-2.913659573,1
111,801,-2.047314167,-2.932581663,1
111,833,-1.559401512,-2.084495783,1
111,865,-1.516115785,-2.676645994,1
111,897,-0.9721799493,-3.046226263,1
111,929,-0.3997609615,-2.855761528,1
111,961,-0.2584628761,-1.797770619,1
111,993,-0.3004896641,-0.8754410744,1
111,1025,-0.0477456376,-0.9301607609,1
111,1057,0.2908160985,-1.250889301,1
111,1089,0.219810918,-1.37164557,1
111,1121,0.3229065835,-0.6352182031,1
111,1153,0.6192225218,0.8801368475,1
111,1185,-0.3776878715,0.207277447,1
111,1217,-1.416591167,0.1091417074,1
111,1249,-0.3588480055,0.016178146,1
111,1281,0.06093332171,-0.0198020637,1
111,1313,1.312614441,0.1438210905,1
111,1345,0.7326791286,-0.05606669188,1
111,1377,-0.4755941927,0.2436680943,1
111,1409,-0.6479327083,0.134447962,1
111,1441,-0.5979293585,-0.3485485315,1
111,1473,-1.02433455,-1.285916567,1
111,1505,-1.729210019,-1.18027401,1
111,1537,-4.010564327,-3.569048882,1
111,1569,-4.312859535,-4.341481686,1
111,1601,-2.658512592,-5.222816944,1
111,1633,-1.036928535,-1.090323687,1
111,1665,-0.8950276375,-1.234392881,1
111,1697,-0.3214552402,-0.7411365509,1
111,1729,-0.05234229565,-0.1647091806,1
111,1761,-0.2004271001,0.3961692452,1
111,1793,-0.2258239537,0.160224542,1
111,1825,0.1060383767,-0.0009601488709,1
111,1857,0.1857844442,-0.06265975535,1
111,1889,0.1412033886,0.1112722456,1
111,1921,0.2578511238,0.04528273642,1
111,1953,0.06256651878,-0.08708139509,1
111,1985,0.06173016131,-0.05583485961,1
111,2017,0.236961484,-0.5410532951,1
143,33,1.275876045,1.309643507,1
143,65,0.3598737717,-0.3998397589,1
143,97,0.02632695436,-0.9246119261,1
143,129,-0.5361307859,-0.8375546932,1
143,161,-1.626620889,-0.2904797196,1
143,193,-1.321378231,-1.05826056,1
143,225,3.231622219,-1.075366497,1
143,257,4.194621086,-1.678435564,1
143,289,17.07642174,-7.361712456,1
143,321,-0.0540368557,-2.842106819,1
143,353,0.5079029799,-2.594213009,1
143,385,0.7511632442,-3.480479002,1
143,417,0.9482415915,-3.754277468,1
143,449,1.24234271,-3.145026207,1
143,481,1.364594698,-2.011484623,1
143,513,1.461695075,-2.507791996,1
143,545,2.206483841,-3.101625681,1
143,577,1.640314221,-3.93861413,1
143,609,0.4784504175,-3.440274715,1
143,641,-1.031053305,-2.068859816,1
143,673,-1.290608764,-1.845635176,1
143,705,-0.1301635802,-1.677052617,1
143,737,-0.1135570407,-1.944695473,1
143,769,-1.004189491,-1.928818464,1
143,801,-1.344287395,-1.684152126,1
