PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 6, filenames: A:[6]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[7]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,1857,0.174725771,0.5012655854,1
143,1889,0.02974553406,0.9896233082,1
143,1921,0.2886358798,0.6800183654,1
143,1953,0.1442214698,0.3296256661,1
143,1985,0.0591750741,-0.2789202332,1
143,2017,-0.009117871523,-1.985952139,1
175,33,1.335327506,4.185509205,1
175,65,0.8119142056,-1.334357262,1
175,97,0.2463320494,-4.436162949,1
175,129,-0.7471832633,-7.872600079,1
175,161,-0.3472160995,-4.280214787,1
175,193,-0.8246474266,-2.403000355,1
175,225,-0.9635078907,-4.086444855,1
175,257,-1.322523832,-5.010840416,1
175,289,-1.221619606,-5.970571518,1
175,321,0.3133013248,-8.13601017,1
175,353,-1.064182997,-16.95890808,1
175,385,-0.2020356059,-8.162061691,1
175,417,0.6478281617,-7.994926453,1
175,449,1.392696619,-8.128481865,1
175,481,2.677344799,-8.746029854,1
175,513,1.648416996,-8.874948502,1
175,545,1.059434652,-8.231742859,1
175,577,0.9124901295,-7.62887001,1
175,609,0.9638422132,-8.700764656,1
175,641,0.6790428162,-8.161348343,1
175,673,0.1996652484,-7.693556786,1
175,705,1.025813937,-7.718336582,1
175,737,3.278916359,-8.264280319,1
175,769,3.482447863,-9.29197216,1
175,801,4.440294266,-9.04996109,1
175,833,4.501142979,-6.815830231,1
175,865,5.454334259,-5.19605875,1
175,897,5.048798561,-3.297538757,1
175,929,5.259357929,-3.003732204,1
175,961,5.052634239,-2.454540014,1
175,993,5.019234657,-1.664455652,1
175,1025,5.538576126,-1.976843119,1
175,1057,4.046205044,-4.658233643,1
175,1089,5.043775082,-5.312770844,1
175,1121,5.489525318,-5.367792606,1
175,1153,5.848720074,-5.27249527,1
175,1185,4.139708519,-4.628657341,1
175,1217,3.101102352,-5.262343407,1
175,1249,3.317931414,-6.333353996,1
175,1281,4.579361439,-5.309488773,1
175,1313,5.51077652,-5.491874695,1
175,1345,5.986203671,-5.741774082,1
175,1377,3.603099585,-5.981440544,1
175,1409,2.278777122,-5.601141453,1
175,1441,1.705093384,-4.422387123,1
175,1473,1.162390232,-3.506136417,1
175,1505,0.6100361347,-4.067097187,1
175,1537,0.1627988815,-4.535195827,1
175,1569,-0.1367999315,-5.113210678,1
175,1601,-0.2392471433,-5.127396584,1
175,1633,0.05318513513,-3.636176825,1
175,1665,0.7223639488,-1.609784842,1
175,1697,0.7815197706,-1.29155612,1
175,1729,0.1182997227,-2.246752262,1
175,1761,1.50323391,-2.63817215,1
175,1793,3.590301514,-1.030260086,1
175,1825,0.9685741067,-1.155532837,1
175,1857,0.329261899,-1.091947079,1
175,1889,0.235312134,1.116249919,1
175,1921,-0.07675011456,0.1529193521,1
175,1953,-0.2370213866,0.04893943667,1
175,1985,-0.03667780757,-0.3001646399,1
175,2017,0.0670851171,-1.654637218,1
207,33,0.7673135996,5.059491158,1
207,65,1.102645397,-1.424820304,1
207,97,0.905790925,-4.443615437,1
207,129,0.0584384501,-6.436098576,1
207,161,-0.2100823224,-5.059597492,1
207,193,-0.09489196539,-4.633684635,1
207,225,-0.5804014206,-4.362277508,1
207,257,-2.072954178,-4.713760853,1
207,289,-2.367444754,-5.827087402,1
207,321,-0.6600473523,-7.561834335,1
207,353,-0.07470929623,-7.275387287,1
207,385,-0.1545802951,-8.347533226,1
207,417,0.1346927881,-8.035737991,1
207,449,1.125258446,-8.338698387,1
207,481,0.1068549752,-9.124629021,1
207,513,-0.6317695975,-8.035587311,1
207,545,0.4813228846,-8.113027573,1
207,577,0.3964485526,-8.332078934,1
207,609,16.36641121,-4.902565002,1
207,641,1.497356534,-8.978899956,1
207,673,-0.9507655501,-7.843495369,1
207,705,-1.25545764,-6.172390938,1
207,737,3.373365402,-6.686889648,1
207,769,4.74131918,-8.851821899,1
207,801,5.013820648,-9.816691399,1
207,833,5.117369175,-7.515644073,1
207,865,5.915133953,-5.371846676,1
207,897,5.461791515,-3.810141087,1
207,929,5.401954174,-3.099028826,1
207,961,5.855025291,-2.434942245,1
207,993,5.41207695,-1.498194456,1
207,1025,4.1660676,-1.656279564,1
207,1057,2.860381603,-5.073518753,1
207,1089,4.777983665,-5.988005638,1
207,1121,4.533293724,-6.272403717,1
207,1153,4.347567081,-3.79536581,1
207,1185,-15.35741806,-7.325660229,1
207,1217,3.024388075,-3.199498653,1
207,1249,3.663291454,-4.470096111,1
207,1281,5.379639626,-4.940188408,1
207,1313,7.073364735,-5.554615021,1
207,1345,7.079265118,-5.579311848,1
207,1377,4.475025177,-6.054703712,1
207,1409,3.723406315,-4.890790939,1
207,1441,3.180496693,-1.506639481,1
207,1473,2.564139843,-1.490809679,1
207,1505,2.023906231,-3.923961163,1
207,1537,1.347872257,-5.134759426,1
207,1569,0.9293802977,-5.277731895,1
207,1601,1.469111443,-4.562685966,1
207,1633,1.429403305,-3.711668253,1
207,1665,0.841262579,-2.884325981,1
207,1697,0.9748725891,-2.213429928,1
207,1729,1.378963232,-1.783715725,1
207,1761,2.602026224,-2.656378508,1
207,1793,2.663621187,-3.017567635,1
207,1825,1.97866416,-2.925220013,1
207,1857,1.29298532,-2.522375345,1
207,1889,-0.2005954683,-0.7218482494,1
207,1921,-0.5091921091,-0.5170862675,1
207,1953,-0.1600370407,-0.08998894691,1
207,1985,-0.1763267219,-0.1980135441,1
207,2017,-0.02207273245,-0.9632792473,1
239,33,20.57698441,4.726697922,1
239,65,-11.3073988,15.12636948,1
239,97,0.989338994,-2.300757647,1
239,129,0.5911442041,-4.141985893,1
239,161,-0.1453329325,-6.289812565,1
239,193,-1.428696156,-4.297260284,1
239,225,-0.3915046751,-4.431271076,1
239,257,-0.4534165263,-6.095812321,1
239,289,-0.8328595161,-6.468869209,1
239,321,0.0888081789,-6.238153458,1
239,353,0.8341016769,-5.975972652,1
239,385,-15.32095242,1.932972908,1
239,417,0.9507735968,-8.987232208,1
239,449,1.687998056,-9.196833611,1
239,481,1.084445596,-9.002895355,1
239,513,-0.5194966197,-8.311152458,1
239,545,0.1588503122,-8.470497131,1
239,577,0.4357851744,-10.14552879,1
239,609,18.62471771,-14.04590607,1
239,641,1.782289743,-8.568487167,1
239,673,1.229314923,-8.80859375,1
239,705,1.317163229,-7.278563499,1
239,737,3.286724329,-7.393911362,1
239,769,17.81016159,-22.71893311,1
239,801,-4.712444305,-24.81528091,1
239,833,4.723731041,-7.81888628,1
239,865,4.510059834,-5.972520828,1
239,897,7.510723591,-4.517706871,1
239,929,7.19443512,-3.550161839,1
239,961,6.721983433,-2.485234261,1
239,993,6.67394352,-1.52777791,1
239,1025,5.600318432,-1.585842609,1
239,1057,3.142965317,-1.987705469,1
239,1089,2.192753315,-3.690597057,1
239,1121,1.190088272,-5.887388229,1
239,1153,0.08549451828,-3.633356094,1
239,1185,4.541726589,-1.586855173,1
239,1217,4.167613029,-1.31511116,1
239,1249,4.507910728,-2.545196533,1
239,1281,5.34796381,-3.562312603,1
239,1313,5.691555977,-5.060496807,1
239,1345,6.18971014,-5.445605278,1
239,1377,4.974468708,-5.925061703,1
239,1409,3.923342943,-4.364832878,1
239,1441,3.561538219,-1.854669094,1
239,1473,3.269519329,-3.28926754,1
239,1505,2.922167063,-4.191244602,1
239,1537,2.49973774,-5.465841293,1
239,1569,2.001572609,-5.419028282,1
239,1601,1.543526888,-4.497429848,1
239,1633,0.7352471352,-3.864801407,1
239,1665,0.4551891088,-3.198904991,1
239,1697,1.498057961,-2.599170923,1
239,1729,2.314853668,-2.852283001,1
239,1761,1.751382709,-7.456773758,1
239,1793,1.676267624,-5.391465664,1
239,1825,1.587428927,-3.84514308,1
239,1857,1.088101625,-2.126251698,1
239,1889,-0.6946303844,-4.304549217,1
239,1921,-1.262079716,-4.966145992,1
239,1953,-0.003081709146,-0.4872642159,1
239,1985,-0.2891603708,-0.2850917578,1
239,2017,0.420437336,-0.2674016953,1
271,33,1.564016223,3.276745319,1
271,65,-0.2931684852,-0.173928529,1
271,97,0.538289547,-0.9873919487,1
271,129,1.043298244,-0.269613266,1
271,161,1.107365847,-5.728392601,1
271,193,-2.695088148,-2.132768154,1
271,225,0.1650503874,-4.658915043,1
271,257,0.5074749589,-6.481783867,1
271,289,0.5022009015,-6.659249783,1
271,321,0.9678329229,-5.869567394,1
271,353,1.137341976,-8.694028854,1
271,385,1.544158697,-10.34539413,1
271,417,1.759429216,-9.842830658,1
271,449,2.418048859,-10.02500534,1
271,481,2.29992342,-8.248810768,1
271,513,0.4933246374,-7.368119717,1
271,545,0.0297281146,-7.697249889,1
271,577,0.6902116537,-7.561423779,1
271,609,1.327186465,-7.250157356,1
271,641,1.456148148,-7.815327168,1
271,673,0.8228276968,-7.818458557,1
271,705,0.8485078812,-7.295928478,1
271,737,3.519492626,-8.57477951,1
271,769,13.66625595,9.314050674,1
271,801,4.313737869,-7.354635715,1
271,833,5.077395916,-6.410152435,1
271,865,6.311314583,-6.010642052,1
271,897,7.4903512,-4.762874126,1
271,929,7.685665131,-3.426841021,1
271,961,7.592371941,-2.668853998,1
271,993,7.738306999,-2.343470573,1
271,1025,7.155421734,-1.731697559,1
271,1057,4.820360661,-1.404085398,1
271,1089,1.58212018,-1.768271446,1
271,1121,1.435462713,-5.670841694,1
271,1153,2.03255558,-5.343529224,1
271,1185,4.801030159,-3.145243645,1
271,1217,4.909045219,-1.875689507,1
271,1249,5.05162859,-2.291293383,1
271,1281,5.865903854,-3.624822378,1
271,1313,5.400054455,-4.976766586,1
271,1345,3.432229519,-5.05254221,1
271,1377,3.612064362,-4.823142052,1
271,1409,3.722592354,-4.474831104,1
271,1441,3.072985649,-3.48165822,1
271,1473,3.703541517,-3.644721985,1
271,1505,3.830962181,-4.521073818,1
271,1537,3.396058798,-5.754838943,1
271,1569,2.162303686,-6.117566586,1
271,1601,1.354470968,-5.067059517,1
271,1633,0.6114658117,-3.574919939,1
271,1665,1.17972064,-3.05077219,1
271,1697,2.770369291,-3.061321735,1
271,1729,2.136096239,-3.803523064,1
271,1761,1.024240017,-6.04975605,1
271,1793,1.752592087,-5.294870377,1
271,1825,1.806535482,-3.304515362,1
271,1857,1.21117115,-0.9958021641,1
271,1889,-0.1319136024,-2.373185873,1
271,1921,-0.08488368988,-3.130230188,1
271,1953,5.082585812,-0.7543249726,1
271,1985,0.06675414741,-0.4077795744,1
271,2017,0.4018480778,0.1276337504,1
303,33,3.223674297,2.337257624,1
303,65,1.235776782,0.1173614785,1
303,97,1.147079468,-0.6998389959,1
303,129,2.584950924,-2.569565058,1
303,161,1.411447883,-4.235555649,1
303,193,0.1382006407,-4.047227383,1
303,225,0.7271884084,-4.776610374,1
303,257,1.129360676,-5.855993271,1
303,289,1.78073132,-6.053233624,1
303,321,2.479223251,-6.831587315,1
303,353,0.8825826049,-8.855718613,1
303,385,1.480571866,-8.456537247,1
303,417,2.025738716,-8.734447479,1
303,449,1.025304437,-7.99346447,1
303,481,1.221091866,-6.617187023,1
303,513,1.713232279,-5.994018555,1
303,545,0.3248506784,-5.922902107,1
303,577,0.3873589039,-6.659632683,1
303,609,1.188726783,-7.024035454,1
303,641,0.9530643225,-6.027518749,1
303,673,2.741813183,-5.839055538,1
303,705,2.526103497,-6.561587811,1
303,737,3.307193518,-6.530636311,1
303,769,3.364145517,-7.098680019,1
303,801,3.479264736,-5.998979568,1
303,833,5.860031605,-5.721531868,1
303,865,8.772399902,-24.72174835,1
303,897,7.130410671,-4.975155354,1
303,929,7.286577702,-3.588561535,1
303,961,7.72081995,-2.826296568,1
303,993,8.421417236,-2.399313688,1
303,1025,7.23784256,-1.700059891,1
303,1057,5.357561111,-2.395692587,1
303,1089,3.194955587,-3.072492599,1
303,1121,-13.00979424,-14.14675999,1
303,1153,1.619615555,-5.401848793,1
303,1185,4.013041019,-3.482675314,1
303,1217,6.033882618,-3.114857912,1
303,1249,6.172916412,-3.39432478,1
303,1281,6.000457287,-3.898616552,1
303,1313,4.664000988,-4.758439064,1
303,1345,2.567474365,-4.893324375,1
303,1377,3.188380718,-4.163831234,1
303,1409,3.031739712,-4.023054123,1
303,1441,4.477992535,-3.759460926,1
303,1473,4.695886135,-3.960482359,1
303,1505,4.385993958,-4.908248425,1
303,1537,3.122314453,-4.644493103,1
303,1569,2.242492199,-4.897228718,1
303,1601,1.799996376,-4.172745705,1
303,1633,1.234091759,-3.29691267,1
303,1665,1.154872656,-2.628453732,1
303,1697,0.6493892074,-2.569284439,1
303,1729,-0.2831959724,-3.211280346,1
303,1761,-0.338068068,-3.240189552,1
303,1793,0.7654548883,-2.216277599,1
303,1825,1.797720075,-1.30144453,1
303,1857,2.222404003,-0.09547024965,1
303,1889,1.362781763,-0.6273467541,1
303,1921,3.431293488,-1.778044105,1
303,1953,5.409038067,-1.764399767,1
303,1985,0.4472396672,-4.410242081,1
303,2017,0.4694446921,0.09855546057,1
335,33,2.324217558,2.110842466,1
335,65,0.6191750765,-0.1756735593,1
335,97,1.150225043,-1.220438719,1
335,129,2.977238655,-2.70538497,1
335,161,1.19562149,-3.988817215,1
335,193,0.3942784071,-4.347317219,1
335,225,0.5384707451,-5.209929466,1
335,257,0.5733769536,-5.715122223,1
335,289,0.7480368614,-5.716891289,1
335,321,1.13124764,-6.306197166,1
335,353,0.553876698,-7.402662277,1
335,385,0.6356135607,-7.364312172,1
335,417,0.879612565,-8.055483818,1
335,449,-0.2186177969,-7.703866482,1
335,481,-0.02094811201,-5.629790306,1
335,513,0.6104212999,-5.227155685,1
335,545,-0.0391138792,-4.687310696,1
335,577,0.1083410978,-6.539978981,1
335,609,0.8080023527,-7.947640419,1
335,641,0.4872194529,-6.397135735,1
335,673,0.5078078508,-5.608853817,1
335,705,0.965847373,-6.004266739,1
335,737,2.727499247,-6.18845892,1
335,769,3.077453375,-6.53533411,1
335,801,2.76472187,-6.379167557,1
335,833,4.507451534,-5.77606678,1
335,865,5.98433733,-5.593734741,1
335,897,7.295418262,-4.698806763,1
335,929,7.900802612,-3.697500944,1
335,961,8.599142075,-2.93165946,1
335,993,9.785336494,-2.584832907,1
335,1025,7.786958218,-2.899982452,1
335,1057,5.822372913,-2.76808548,1
335,1089,3.750077724,-3.887790203,1
335,1121,3.37933588,-5.085783005,1
335,1153,2.80923605,-5.665604115,1
335,1185,-11.09356499,-4.191620827,1
335,1217,6.22282505,-3.862010956,1
335,1249,7.021795273,-3.837626457,1
335,1281,6.744446754,-4.354531765,1
335,1313,4.40262413,-5.982478142,1
335,1345,2.839049339,-6.806334019,1
335,1377,3.382983685,-4.754022598,1
335,1409,5.126822472,-2.308005095,1
335,1441,6.178066254,-3.678258419,1
335,1473,5.688112259,-4.622134209,1
335,1505,4.19876194,-4.41894722,1
335,1537,1.750634193,-3.698965073,1
335,1569,1.851382732,-3.772446156,1
335,1601,1.347826004,-3.596890926,1
335,1633,0.8019236326,-2.996711254,1
335,1665,0.8619053364,-2.160036802,1
335,1697,-0.02228289843,-1.295326114,1
335,1729,-0.1787668467,-1.904222727,1
335,1761,0.05150604248,-2.73550868,1
335,1793,0.1553536654,-1.292767167,1
335,1825,0.9370720387,-0.3640276194,1
335,1857,1.821835041,0.8105762005,1
335,1889,3.803808928,0.4698024988,1
335,1921,4.004321575,-1.221722364,1
335,1953,4.635778904,-2.066815853,1
335,1985,0.8296054006,-0.6870663166,1
335,2017,0.2073595524,-0.1728623211,1
367,33,0.7298433185,1.644878507,1
367,65,0.417240262,-0.06413273513,1
367,97,7.712277412,13.87198162,1
367,129,2.279713631,-2.38989687,1
367,161,0.8576930761,-3.489761353,1
367,193,-0.05609354377,-3.997635365,1
367,225,0.09039655328,-4.65843153,1
367,257,0.3350750804,-5.183734894,1
367,289,-0.1371790171,-4.511851788,1
367,321,0.1127384305,-4.87401104,1
367,353,0.6581041217,-5.713149548,1
367,385,1.114211202,-6.972566128,1
367,417,1.030356646,-7.502835751,1
367,449,0.6926839352,-7.81596756,1
367,481,0.0282189846,-5.910450935,1
367,513,-0.8227624893,-6.380826473,1
367,545,-0.246974349,-5.04417181,1
367,577,0.7618561983,-5.99395895,1
367,609,1.42196095,-7.233775616,1
367,641,1.662383795,-7.104084015,1
367,673,0.8028507233,-5.95372963,1
367,705,0.8872506618,-6.12083292,1
367,737,2.295572996,-6.899867058,1
367,769,2.772190332,-6.322742462,1
367,801,3.289458275,-6.360973358,1
367,833,4.406377792,-6.483278751,1
367,865,5.047515392,-5.672334671,1
367,897,6.662554264,-4.869621754,1
367,929,8.884533882,-3.002182961,1
367,961,9.775272369,-2.618030548,1
367,993,10.69512177,-3.212923765,1
367,1025,8.602064133,-3.671296358,1
367,1057,6.75021553,-3.70689106,1
367,1089,6.149398327,-4.630083084,1
367,1121,4.336356163,-5.071825504,1
367,1153,4.092030048,-4.457190514,1
367,1185,5.488262653,-3.876348972,1
367,1217,5.023692131,-4.144701958,1
367,1249,8.535179138,-4.318947792,1
367,1281,8.577568054,-5.604418278,1
367,1313,6.600938797,-7.607175827,1
367,1345,4.996944904,-7.647675037,1
367,1377,5.533192635,-4.547828197,1
367,1409,5.894526958,-2.692854404,1
367,1441,6.705189705,-3.767723799,1
367,1473,5.40247345,-4.355614662,1
367,1505,3.924945831,-3.912070513,1
367,1537,1.853820086,-3.702342987,1
367,1569,1.379355788,-3.59013176,1
367,1601,0.8120130301,-3.703031063,1
