PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[8]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,769,-4.062036514,-5.322449207,1
79,801,-3.807644844,-4.186901569,1
79,833,3.2093575,-18.79483032,1
79,865,-2.334525347,-8.825235367,1
79,897,6.350942612,16.10416031,1
79,929,3.44151926,18.08401871,1
79,961,-0.05464059114,-0.5931063294,1
79,993,0.02905538678,-0.3390719891,1
79,1025,-0.02653798461,-1.530671477,1
79,1057,0.291082114,-4.805174828,1
79,1089,-0.2235327661,-2.664409161,1
79,1121,-0.7909814715,-3.316167593,1
79,1153,-1.828082323,-3.68194294,1
79,1185,-2.768170118,-4.988134384,1
79,1217,-9.262537003,-23.01424789,1
79,1249,-2.710280418,-3.66574955,1
79,1281,-2.910415888,-2.019227266,1
79,1313,-2.973924398,-1.401757717,1
79,1345,-1.135458589,-1.316245914,1
79,1377,-0.1100481749,-0.05371118337,1
79,1409,-0.7028416395,0.1362662315,1
79,1441,-1.66490078,-0.06568533182,1
79,1473,-2.205765724,-0.3736048937,1
79,1505,-2.488442421,0.1132565737,1
79,1537,-2.839566946,1.386725545,1
79,1569,-4.361595154,1.867845058,1
79,1601,-5.492752552,2.461664677,1
79,1633,-5.968070507,3.754829407,1
79,1665,-17.76657486,-10.11895752,1
79,1697,-3.021847725,1.66171813,1
79,1729,-0.5244069099,0.5677833557,1
79,1761,-0.6729457378,0.3084155321,1
79,1793,-0.2660472393,-0.06542253494,1
79,1825,0.07685220242,-1.100901008,1
79,1857,-0.2028158903,-0.8385529518,1
79,1889,0.818329215,-0.6540243626,1
79,1921,-0.1840225458,0.566115737,1
79,1953,0.2686856985,-0.08774924278,1
79,1985,-0.2721823752,-0.1628514081,1
79,2017,-1.564685345,-8.190607071,1
111,33,-1.070252419,0.6300551891,1
111,65,-0.07632629573,-0.407438159,1
111,97,-0.05412793159,-0.1481922269,1
111,129,-0.09900781512,-0.8132987022,1
111,161,-0.0804156661,-2.505292177,1
111,193,0.226467073,-2.873067617,1
111,225,-0.1588490009,-4.219106197,1
111,257,-0.6697710156,-4.37508297,1
111,289,-1.475388646,-4.156541824,1
111,321,-2.275197506,-4.95398283,1
111,353,-2.059965849,-6.144860744,1
111,385,-0.9976491928,-6.519548893,1
111,417,-0.1129876375,-6.333692551,1
111,449,1.826373219,-6.048423767,1
111,481,1.651243687,-5.914874554,1
111,513,0.350612253,-5.501051903,1
111,545,0.1483110785,-5.594088078,1
111,577,-1.243901968,-8.318037033,1
111,609,-1.797268867,-7.108481407,1
111,641,-0.4426038265,-6.595967293,1
111,673,0.01110237837,-7.2174263,1
111,705,-1.102899551,-7.556213379,1
111,737,-2.990608692,-7.195244789,1
111,769,-4.025228977,-5.912712097,1
111,801,-4.850936413,-4.697159767,1
111,833,-12.24142456,3.588273525,1
111,865,-1.601041436,-4.328745842,1
111,897,-12.93516445,12.23717117,1
111,929,-8.527430534,16.00366592,1
111,961,0.2470877171,-0.749927938,1
111,993,0.1071323156,-0.05560386181,1
111,1025,0.1594812572,-1.113726616,1
111,1057,0.2875463068,-2.769575834,1
111,1089,-0.1164281666,-3.228859425,1
111,1121,-0.3099523485,-3.255018711,1
111,1153,-1.164634705,-3.371757746,1
111,1185,-1.911696076,-4.431789875,1
111,1217,-1.251261473,12.90501785,1
111,1249,-2.706451416,-4.391813755,1
111,1281,-2.393505096,-2.568574429,1
111,1313,-1.883051276,-1.336367249,1
111,1345,-1.07033062,-0.9626176953,1
111,1377,-0.8518230915,0.3483831882,1
111,1409,-1.765895247,1.046826243,1
111,1441,-2.801377058,-0.1746066809,1
111,1473,-3.011151552,0.0167722702,1
111,1505,-3.670199394,0.2911307812,1
111,1537,-4.044939041,1.26109612,1
111,1569,-4.030285358,1.607728004,1
111,1601,-3.870623112,1.774680376,1
111,1633,-3.873960257,1.925626993,1
111,1665,-3.409056187,1.998250008,1
111,1697,3.895600796,21.03052521,1
111,1729,-2.413157225,2.727566719,1
111,1761,-1.706362963,3.213154793,1
111,1793,-1.752661228,3.224872112,1
111,1825,-0.07897484303,0.7063398361,1
111,1857,-0.4755581617,0.4611361027,1
111,1889,0.1828021109,-0.3142213821,1
111,1921,0.719525218,-0.3154746294,1
111,1953,1.065409899,-0.8947138786,1
111,1985,0.07766534388,-0.1253322959,1
111,2017,16.96043396,-0.3126192093,1
143,33,0.2152152061,1.688638926,1
143,65,0.3765072227,-0.626666069,1
143,97,-0.3588424325,-0.951608181,1
143,129,-0.02339285612,-1.423941851,1
143,161,0.4068464339,-1.071382523,1
143,193,0.3257996142,-2.025512934,1
143,225,0.2345435172,-2.770666599,1
143,257,-0.271952033,-3.268613338,1
143,289,-0.8552225232,-4.331399918,1
143,321,-1.398165345,-5.435133457,1
143,353,-0.8071256876,-7.189295769,1
143,385,0.5509232283,-8.262969971,1
143,417,-0.1982959807,-6.398488045,1
143,449,0.05298158526,-5.937314034,1
143,481,10.03127575,-9.679494858,1
143,513,0.6173114777,-5.26566267,1
143,545,0.5349429846,-4.484046459,1
143,577,-0.928793788,-5.64967823,1
143,609,-1.393346548,-6.985744953,1
143,641,-0.6914014816,-6.532431602,1
143,673,-0.3332378864,-6.728317261,1
143,705,-2.999682665,-7.377680779,1
143,737,-2.5302279,-6.304486752,1
143,769,-3.247271061,-5.380262852,1
143,801,-2.539177895,14.82889843,1
143,833,-3.326673031,-4.280944347,1
143,865,-1.169442177,-4.932335377,1
143,897,1.458041906,-2.315789223,1
143,929,4.77195406,-0.5157972574,1
143,961,0.7319914699,-0.8407297134,1
143,993,-0.105951786,-0.02586269379,1
143,1025,0.2764653563,-1.184326649,1
143,1057,0.3260468841,-2.663876057,1
143,1089,0.1520783752,-2.983445168,1
143,1121,-0.03466269374,-3.307935238,1
143,1153,-0.7221925259,-3.801473618,1
143,1185,-1.831163406,-4.706896305,1
143,1217,-2.841899157,-4.220934868,1
143,1249,-2.805466413,-3.213875055,1
143,1281,-2.425425768,-2.056591988,1
143,1313,-1.593461037,-1.10400629,1
143,1345,-1.151640058,0.5624657869,1
143,1377,-1.270110965,1.356335163,1
143,1409,-2.069539547,1.281820059,1
143,1441,-5.013752937,0.6941154599,1
143,1473,-7.256214619,-9.35792923e-06,1
143,1505,-4.857611179,0.8255262375,1
143,1537,-4.327169418,1.245123386,1
143,1569,-3.674105406,1.315358996,1
143,1601,-3.045736313,1.161651134,1
143,1633,-2.736021996,0.9612607956,1
143,1665,-4.040345192,1.888931036,1
143,1697,-4.155183792,2.130787134,1
143,1729,-1.652228355,2.086553335,1
143,1761,-1.205113888,3.296986818,1
143,1793,-2.005138159,3.524799824,1
143,1825,-2.614768505,3.976643801,1
143,1857,-2.444403887,3.880297899,1
143,1889,-0.4071025848,0.382090807,1
143,1921,0.05966177583,0.4939337671,1
143,1953,1.013984561,-0.8554285765,1
143,1985,0.2261983901,-0.1102727205,1
143,2017,-1.524663925,1.048021793,1
175,33,0.9284354448,2.823235273,1
175,65,0.8740388155,-1.02688098,1
175,97,1.446113706,-2.351001978,1
175,129,1.714516401,-3.198791981,1
175,161,0.3150636256,-0.3565139771,1
175,193,-1.209878922,-2.215034008,1
175,225,0.1750266701,-1.797215939,1
175,257,-0.04344850779,-2.830523491,1
175,289,-0.3567104936,-4.28196907,1
175,321,-0.2052589655,-5.108901501,1
175,353,-7.195358753,-17.09025764,1
175,385,18.89203262,-7.196831226,1
175,417,-0.2260314226,-5.936143398,1
175,449,-0.2362590432,-5.709345818,1
175,481,-0.1969276965,-5.50420332,1
175,513,-0.1598008871,-5.750146866,1
175,545,-0.7241228819,-5.389735699,1
175,577,-1.330803752,-4.607562542,1
175,609,-2.641294479,-5.777901649,1
175,641,-1.481668115,-6.06145668,1
175,673,-1.403565168,-6.76685667,1
175,705,-2.041745186,-6.399677753,1
175,737,-3.076913595,-5.766069412,1
175,769,-3.06258893,-4.972922325,1
175,801,-0.7108097076,-4.526368141,1
175,833,-1.809056997,-4.510187626,1
175,865,2.524326324,4.684841156,1
175,897,1.84748733,-2.967293024,1
175,929,2.261838913,-1.259710789,1
175,961,1.083753467,-0.6752187014,1
175,993,0.7072129846,-0.9336696863,1
175,1025,0.1275522411,-1.431882024,1
175,1057,0.1232489049,-2.298155069,1
175,1089,0.4553051591,-2.598020554,1
175,1121,-0.04031795263,-3.235701084,1
175,1153,-1.30591929,-3.916736603,1
175,1185,-2.394473076,-4.414404869,1
175,1217,-2.816056967,-4.096041679,1
175,1249,-2.684308767,-2.481957912,1
175,1281,-2.204991817,-1.242824078,1
175,1313,-1.643130541,-0.4287939072,1
175,1345,-1.394647598,0.596290946,1
175,1377,-1.318166494,2.889937401,1
175,1409,-1.549922109,2.007297277,1
175,1441,-3.901789427,1.179152489,1
175,1473,-6.594768524,0.4848916531,1
175,1505,-5.603089809,1.029874325,1
175,1537,-3.775905371,1.253595352,1
175,1569,-3.274918318,0.906719923,1
175,1601,-2.944005966,0.8912827969,1
175,1633,-2.531790972,0.6322388649,1
175,1665,-3.501051903,1.586691618,1
175,1697,-4.160183907,1.560740709,1
175,1729,-2.992093801,2.895065069,1
175,1761,-1.944570303,3.712823153,1
175,1793,-1.551440001,3.698673964,1
175,1825,-2.841172695,4.251665115,1
175,1857,-3.139037132,4.392914772,1
175,1889,-0.6313281059,0.3699014187,1
175,1921,-0.6554115415,1.225991368,1
175,1953,0.2101656199,-0.06985026598,1
175,1985,0.2741202712,-0.11626634,1
175,2017,-2.014441729,-0.8097782135,1
207,33,-0.07022514939,3.76495266,1
207,65,0.9221994877,-2.324815512,1
207,97,1.756843209,-3.238322496,1
207,129,1.853158712,-3.6159935,1
207,161,0.6693407893,-2.054165363,1
207,193,-0.7676669955,-3.361176729,1
207,225,-0.6413997412,-3.511835575,1
207,257,-0.03390151262,-3.228512764,1
207,289,-0.145742178,-3.947550774,1
207,321,0.3658320904,-3.178526878,1
207,353,2.355384111,-1.732920647,1
207,385,-3.437942982,-25.21863174,1
207,417,-0.6370868087,-5.74856472,1
207,449,-0.421490252,-5.715393543,1
207,481,-0.9630917311,-5.317471504,1
207,513,-2.200791359,-5.44425869,1
207,545,-1.832846403,-5.63282299,1
207,577,-1.488066673,-5.340564728,1
207,609,-2.167453289,-6.081199646,1
207,641,-2.425603867,-6.445064545,1
207,673,-1.954292059,-7.198799133,1
207,705,-1.508256197,-6.115522861,1
207,737,-2.721688271,-6.003548145,1
207,769,-2.288315773,-5.678442001,1
207,801,-1.110086918,-4.535589695,1
207,833,-1.157155752,-4.799841881,1
207,865,-0.3470809758,-4.891536713,1
207,897,0.4412440658,-3.363677979,1
207,929,1.342996836,-2.648388863,1
207,961,1.574736834,-1.548339486,1
207,993,1.265064359,-1.293873549,1
207,1025,0.5420410633,-2.135482788,1
207,1057,0.4316031933,-2.420000315,1
207,1089,0.2522104383,-2.423881054,1
207,1121,0.1848134398,-2.745042801,1
207,1153,-0.5086872578,-3.527182579,1
207,1185,-1.532929301,-3.956269503,1
207,1217,-2.400339365,-3.779782295,1
207,1249,-2.151136875,-1.671792388,1
207,1281,-1.440694809,-0.4209727049,1
207,1313,-1.865667701,0.2196106911,1
207,1345,-1.796978593,0.6711266637,1
207,1377,-0.9806925058,3.9355793,1
207,1409,-1.824836016,2.771986008,1
207,1441,-4.002454758,-1.371468544,1
207,1473,-6.373740196,0.01705443859,1
207,1505,-2.697008133,0.5606167316,1
207,1537,-2.474073887,0.2319056392,1
207,1569,-2.628305912,0.4200195074,1
207,1601,-2.944854259,0.9296534061,1
207,1633,-2.744037151,0.7783739567,1
207,1665,-3.128185749,0.3010092378,1
207,1697,-3.413028479,1.270799637,1
207,1729,-2.901039362,2.271840096,1
207,1761,-2.546963215,3.147367477,1
207,1793,-2.883666992,3.294061422,1
207,1825,-3.213598967,3.687949419,1
207,1857,-3.144451141,4.203340054,1
207,1889,-2.688407183,3.7198627,1
207,1921,0.04051017761,0.3922293186,1
207,1953,-0.2065508366,0.5403538942,1
207,1985,-0.0365422368,0.01757420599,1
207,2017,0.711397171,-3.003473997,1
239,33,-0.03648155928,3.977807522,1
239,65,0.5817856193,-3.119547844,1
239,97,0.9799784422,-1.753085852,1
239,129,0.8793668747,-2.167604685,1
239,161,0.7492945194,-2.98238039,1
239,193,0.09266647696,-3.201734543,1
239,225,0.5677636266,-2.932919264,1
239,257,1.090186954,-2.942995071,1
239,289,1.598134995,-3.007879972,1
239,321,0.8156224489,-2.838695526,1
239,353,-1.173862338,-4.332773685,1
239,385,-13.56539917,-12.47413445,1
239,417,-1.165210962,-6.401984215,1
239,449,-0.6906342506,-6.188484669,1
239,481,-0.9901816845,-5.381289482,1
239,513,-1.90249002,-4.016921043,1
239,545,-1.796139002,-5.845227718,1
239,577,-1.106899261,-6.486552238,1
239,609,-2.136705875,-6.914723396,1
239,641,-2.518447638,-7.316187382,1
239,673,-2.720715284,-6.971367359,1
239,705,-2.55781889,-6.358645916,1
239,737,-1.516017675,-6.016321182,1
239,769,-0.8364853859,-5.577414036,1
239,801,-1.124194622,-4.812926292,1
239,833,-0.6407683492,-3.695417404,1
239,865,-0.543495059,-3.844304323,1
239,897,-0.2085989714,-3.245409489,1
239,929,1.590590715,-2.447780609,1
239,961,1.741754293,-1.586230993,1
239,993,1.08056283,-0.8675339222,1
239,1025,1.190699935,-2.758406878,1
239,1057,1.480175376,-4.567175865,1
239,1089,1.383410215,-3.628323793,1
239,1121,0.8843009472,-1.721683502,1
239,1153,0.5120097399,-2.638148069,1
239,1185,-0.397875905,-3.760156155,1
239,1217,-1.716187716,-3.497309446,1
239,1249,-1.690555453,-0.8690593839,1
239,1281,-1.464352489,0.817014575,1
239,1313,-1.405946016,0.7602781057,1
239,1345,-1.07127583,4.531580925,1
239,1377,-1.21015048,5.372135162,1
239,1409,-2.571704149,2.646395206,1
239,1441,-2.687364578,-0.8905792832,1
239,1473,-2.10219574,-0.8161385655,1
239,1505,-1.613242269,-0.008213698864,1
239,1537,-1.705139995,-0.1245913208,1
239,1569,-2.369083881,0.6704295278,1
239,1601,-3.093525648,1.492055058,1
239,1633,-1.758286953,0.9819868803,1
239,1665,-2.719714165,0.8235681057,1
239,1697,-3.207158566,0.8746572733,1
239,1729,-3.224980593,0.8434478045,1
239,1761,-3.692422152,1.51672864,1
239,1793,-3.190734148,2.473109484,1
239,1825,-3.607150316,3.438212156,1
239,1857,-4.040895462,4.350411892,1
239,1889,-3.977577686,3.987682343,1
239,1921,-0.514731884,1.738241196,1
239,1953,0.02470040321,-0.1185131073,1
239,1985,-0.3925611973,-0.5475068688,1
239,2017,0.6409804821,-4.931683064,1
271,33,1.331624031,3.586584091,1
271,65,0.4219517708,-1.151529789,1
271,97,0.5587968826,-1.66907835,1
271,129,0.5851061344,-2.116369486,1
271,161,0.2738079429,-1.845153689,1
271,193,-0.08811247349,-1.23085773,1
271,225,1.46266973,0.1099405289,1
271,257,1.688113213,-0.7672507763,1
271,289,1.233652353,-2.803237915,1
271,321,0.05758957565,-3.473572016,1
271,353,-1.544879794,-4.271920681,1
271,385,-2.356153965,-7.250017643,1
271,417,-1.318419576,-7.469251156,1
271,449,-1.351370573,-5.821633816,1
271,481,-1.56137526,-5.571265221,1
271,513,-2.402933121,-4.299046993,1
271,545,-2.316087723,-5.947175503,1
271,577,-2.111925602,-6.943227768,1
271,609,-1.616275311,-7.591108799,1
271,641,-2.283821106,-7.635043621,1
271,673,-3.040693283,-6.929645061,1
271,705,-14.58598042,-7.565460682,1
271,737,-2.196190119,-5.699687004,1
271,769,0.5583581924,-21.56197166,1
271,801,-2.185323477,-4.412889957,1
271,833,-0.5227766037,-3.267308712,1
271,865,0.177868247,-3.665843964,1
271,897,1.059828997,-2.690942764,1
271,929,2.179733753,-1.728450537,1
271,961,2.912665129,-1.416266918,1
271,993,1.72116828,-1.67347455,1
271,1025,1.673490047,-3.348783255,1
271,1057,1.839194775,-4.518220901,1
271,1089,1.077651739,-2.915297508,1
271,1121,0.7827054262,-0.9987680912,1
271,1153,2.01391387,-2.064995766,1
271,1185,0.3755992651,-2.078558922,1
271,1217,-1.017196894,-2.835981846,1
271,1249,-1.565123796,-0.3508637547,1
271,1281,-1.635742545,1.598405957,1
271,1313,-1.821431398,1.544793606,1
271,1345,-1.186864614,3.798260212,1
271,1377,-1.011303663,5.573451996,1
271,1409,-2.049180031,3.401980639,1
271,1441,-2.568503857,0.9865008593,1
271,1473,-2.233832836,-0.3999632001,1
271,1505,-1.510430574,-0.04356095195,1
271,1537,-1.583272457,0.1698406935,1
271,1569,-2.324020386,0.9258190989,1
271,1601,-3.0306499,1.662246943,1
271,1633,-22.72509766,-2.726941586,1
271,1665,-2.994929552,-0.5377159119,1
271,1697,-3.565755367,0.255864501,1
271,1729,-3.908485651,1.506024122,1
271,1761,-4.10769701,2.12919426,1
271,1793,-4.067719936,3.154150009,1
271,1825,-5.270964622,4.998245716,1
271,1857,-4.968712807,5.059950829,1
271,1889,-4.508888245,4.671533585,1
271,1921,-5.674101353,4.327652454,1
271,1953,-1.086067438,-7.064637184,1
271,1985,-0.1575944424,-1.342246652,1
271,2017,0.4228308201,-4.397790909,1
303,33,3.370433569,3.187255621,1
303,65,1.497574806,0.1326580793,1
303,97,1.266661525,-1.325046182,1
303,129,0.9282351732,-2.36198616,1
303,161,-0.7810913324,-1.307652593,1
303,193,0.1964613199,-0.9472096562,1
303,225,1.359409451,-0.1036298275,1
303,257,1.525673151,-0.5371745825,1
303,289,0.80148983,-2.629746437,1
303,321,-0.01772600412,-3.123040915,1
303,353,-0.6457386613,-4.319450855,1
303,385,-1.03595221,-6.135913372,1
303,417,-1.535679102,-6.358262539,1
303,449,-2.688957214,-5.36774683,1
303,481,-2.997859478,-5.694781303,1
303,513,-2.328266144,-5.159274578,1
303,545,-2.958346128,-5.801100254,1
303,577,-3.430617809,-6.592304707,1
303,609,-3.126895189,-6.387718678,1
303,641,-2.696815014,-6.668122292,1
303,673,-2.658066034,-7.153539181,1
303,705,-15.96757317,-8.744656563,1
303,737,-2.514257908,-5.301741123,1
303,769,-1.831116438,-5.14116478,1
303,801,-1.208509326,-4.001282215,1
303,833,0.4188697338,-3.598460197,1
303,865,2.084154606,-3.991420984,1
303,897,1.997202635,-1.656033516,1
303,929,2.051509857,-1.170969009,1
303,961,2.374049187,-1.327187896,1
303,993,2.864700079,-1.869813442,1
303,1025,3.899756908,-2.533192158,1
303,1057,4.30194664,-2.549513817,1
303,1089,2.07737875,-2.304905176,1
303,1121,0.7236512899,-1.307506561,1
303,1153,3.224923134,-3.94983983,1
303,1185,1.880206108,-1.82091105,1
303,1217,1.161310911,-1.109555006,1
303,1249,0.3211142421,-0.01558557153,1
303,1281,-1.38268292,1.853757143,1
303,1313,-2.050550938,2.328230381,1
303,1345,-1.618519068,1.832332611,1
303,1377,-0.5975654721,3.426682472,1
303,1409,-0.2521495521,1.794700146,1
303,1441,-0.2688984275,0.4755388498,1
303,1473,-0.4267183542,-0.8193385005,1
303,1505,-0.8547364473,0.06427547336,1
303,1537,-0.7645784616,0.3860577345,1
303,1569,-2.131835938,1.081589818,1
303,1601,-2.772238493,1.567860365,1
303,1633,-3.324129581,1.486009359,1
303,1665,-3.941833735,0.9643300772,1
303,1697,-3.522186518,2.1969347,1
303,1729,-3.322802305,2.803062916,1
303,1761,-4.257857323,4.177580357,1
303,1793,-5.618320465,5.947909355,1
303,1825,-5.737012386,5.447675228,1
303,1857,-5.657355785,5.661496639,1
303,1889,-5.226452827,5.704902172,1
303,1921,-4.627403736,5.117965221,1
303,1953,-2.883687735,4.044003487,1
303,1985,-0.04631753266,-0.8853237629,1
303,2017,2.416866064,-4.964343071,1
335,33,1.244980574,2.82339859,1
335,65,1.941494465,0.6292287707,1
335,97,1.896719694,-1.251234174,1
335,129,1.292359114,-2.119794846,1
335,161,0.7415462732,-1.130079627,1
335,193,0.1343161464,-0.9352835417,1
335,225,0.386425674,-1.170713902,1
335,257,0.7855554223,-1.573672295,1
335,289,0.2336258292,-2.62078619,1
335,321,-0.4187277555,-3.140198708,1
335,353,-0.9925673008,-4.410718441,1
335,385,-1.268575311,-5.785919189,1
335,417,-11.83095074,11.02197456,1
335,449,-10.84907913,12.08357048,1
335,481,-10.87679195,12.28844833,1
335,513,-1.470082283,-5.077738762,1
335,545,-2.740157843,-5.262296677,1
335,577,-3.856182575,-5.640640259,1
335,609,-3.85333252,-5.736011982,1
335,641,-3.605546713,-6.388083935,1
335,673,-3.516889334,-8.060604095,1
335,705,-2.626039982,-6.976511955,1
335,737,-2.467003345,-5.814583302,1
335,769,-1.752857804,-5.728836536,1
335,801,-0.3650267124,-5.00069809,1
335,833,0.9194483161,-4.651281357,1
335,865,1.900572419,-4.637196541,1
335,897,2.708451271,-1.427994967,1
335,929,1.892665386,-1.154683471,1
335,961,2.416481972,-1.452825189,1
335,993,3.713451862,-1.927423596,1
335,1025,4.798112869,0.04871201515,1
335,1057,4.679467678,-1.098330498,1
335,1089,2.416287422,-1.984992504,1
335,1121,0.5620205402,-2.17668128,1
335,1153,4.153407097,-5.361180305,1
335,1185,5.116299629,-2.236402035,1
335,1217,3.059518337,-0.7862586975,1
335,1249,1.443434954,-0.06286436319,1
335,1281,-0.1653330326,0.5291898251,1
335,1313,-0.1916645765,2.196169853,1
335,1345,-0.4969694018,1.386375427,1
335,1377,0.182302177,0.7229309082,1
335,1409,1.204120755,-0.1873508692,1
335,1441,1.210480928,-0.6119022369,1
335,1473,1.014938831,-0.1446072757,1
335,1505,0.1842565536,0.2414079309,1
335,1537,-1.264793515,0.6558322906,1
335,1569,-1.836802959,1.160347104,1
335,1601,-3.130439281,1.436154008,1
335,1633,-4.490872383,1.97599411,1
335,1665,-4.42295599,2.427170753,1
335,1697,-3.901566505,2.370343208,1
335,1729,-3.018350363,2.687115192,1
335,1761,-2.942108631,4.581935883,1
335,1793,-3.205164671,6.769399643,1
335,1825,-3.884287834,5.987103462,1
335,1857,-5.756515503,6.024812698,1
335,1889,-4.586005211,7.267804623,1
335,1921,-2.837089062,6.807359695,1
335,1953,3.660720348,4.607384682,1
335,1985,-0.3286289871,0.6871009469,1
335,2017,3.132860661,-6.6512146,1
367,33,0.2097076774,2.048899651,1
367,65,1.133882046,0.2499037385,1
367,97,1.42967546,-1.00437808,1
367,129,1.80282557,-1.531555653,1
367,161,1.957097769,-0.6915396452,1
367,193,1.177186131,-1.113844633,1
367,225,0.0266366601,-1.105194092,1
367,257,-0.2374898195,-1.450158238,1
367,289,-1.208223939,-1.567702055,1
367,321,-1.346079588,-2.689476013,1
367,353,-1.57300055,-3.924878597,1
367,385,-1.848823667,-5.033998013,1
367,417,-7.055883408,12.42049408,1
367,449,5.86622858,-23.9128685,1
367,481,5.048786163,13.27485085,1
367,513,-1.986661911,-5.100757122,1
367,545,-2.991371155,-5.132852554,1
367,577,-2.665173531,-5.411921501,1
367,609,-2.424030781,-5.494822979,1
367,641,-2.815031528,-6.487190247,1
367,673,-2.829207897,-9.284770966,1
367,705,-1.72807312,-7.760663033,1
367,737,-1.825676918,-6.353375912,1
367,769,-1.290266395,-6.175383568,1
367,801,0.2038135529,-6.085682869,1
367,833,0.9188073874,-5.076748371,1
367,865,1.857544541,-4.045366287,1
367,897,3.122984171,-2.42700839,1
367,929,2.286339045,-1.360211015,1
367,961,3.177653074,-1.296202064,1
367,993,4.351379395,-1.443986416,1
367,1025,4.352488518,-1.074429154,1
367,1057,2.038246632,-0.4713714123,1
367,1089,0.5006451607,-1.331939459,1
367,1121,0.8815741539,-2.44184804,1
367,1153,1.672547817,-3.831591845,1
367,1185,4.127567768,-3.739896774,1
367,1217,4.25782299,-1.16488421,1
367,1249,2.705025196,-0.2112826705,1
