PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 35, filenames: A:[35]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[36]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5635740161,1.606035352,1
47,65,0.4969771504,-1.220756173,1
47,97,0.5564020276,-1.677097082,1
47,129,0.1942446232,-2.289016724,1
47,161,-0.06512069702,-5.354604721,1
47,193,1.284711719,-3.059328079,1
47,225,1.055482388,-0.579331398,1
47,257,2.295697451,-0.8732681274,1
47,289,4.624396324,-2.28940177,1
47,321,3.773059368,-2.615827799,1
47,353,3.539627552,-2.46386838,1
47,385,3.644419193,-0.6081465483,1
47,417,10.87573719,-0.8464981318,1
47,449,17.30690384,-13.78625679,1
47,481,3.596205711,-3.015402794,1
47,513,2.480649948,-21.09009171,1
47,545,20.69154358,-9.942686081,1
47,577,18.73258018,-9.204820633,1
47,609,-0.06626367569,-2.432578802,1
47,641,1.218798161,-2.121406555,1
47,673,1.428747058,-1.383900881,1
47,705,2.121247768,-3.84238863,1
47,737,-4.373263359,10.44929695,1
47,769,2.750905991,-4.113697529,1
47,801,2.666710138,-2.841696739,1
47,833,1.158457041,-3.180370092,1
47,865,1.481702566,-1.085339308,1
47,897,3.004050255,-0.2360485792,1
47,929,3.379315853,-2.025980234,1
47,961,3.309485912,-6.613124847,1
47,993,2.976617336,-7.680908203,1
47,1025,3.749498844,-2.504399061,1
47,1057,3.102990627,-2.513630867,1
47,1089,1.86598587,-2.199152231,1
47,1121,1.690900803,-2.675181866,1
47,1153,2.264263391,-1.916379213,1
47,1185,3.104361534,-2.324193478,1
47,1217,2.840566158,-3.660980701,1
47,1249,0.1004025936,-6.675724983,1
47,1281,1.071969986,-7.429201603,1
47,1313,-8.507595062,12.40411949,1
47,1345,6.245538712,-4.776891708,1
47,1377,5.30679512,-2.996093035,1
47,1409,3.395097971,-2.869009972,1
47,1441,1.760494471,-4.01391983,1
47,1473,1.12440753,-3.74204731,1
47,1505,0.09763157368,-3.094722271,1
47,1537,-1.194153666,-2.619798183,1
47,1569,-0.715478301,-1.511729956,1
47,1601,1.0750916,-2.517585754,1
47,1633,-0.5367975235,-3.323065758,1
47,1665,-0.7690258026,-2.715330124,1
47,1697,-0.1871892214,-0.602236867,1
47,1729,-0.04119205475,0.6003206372,1
47,1761,0.04538738728,0.4930442572,1
47,1793,-0.07044887543,-0.08457764983,1
47,1825,-0.5661491156,0.07823045552,1
47,1857,-0.2609043717,0.175942421,1
47,1889,-0.4189610481,-0.1642822325,1
47,1921,-0.3066067696,0.073061198,1
47,1953,-0.1207852662,0.1994034052,1
47,1985,-0.2750964165,0.09545375407,1
47,2017,-0.1847507954,0.03811940551,1
79,33,0.6378703117,1.76642549,1
79,65,0.8981229067,-0.3648300469,1
79,97,0.7485255003,-1.354412556,1
79,129,-0.1454223394,-1.76534915,1
79,161,-0.2949936986,-3.687557459,1
79,193,1.043210983,-2.717717409,1
79,225,0.4305939674,-1.997914433,1
79,257,0.8356263638,-3.259564161,1
79,289,3.933168411,-3.261457682,1
79,321,2.620010853,-3.134718895,1
79,353,1.80944562,-3.331677437,1
79,385,0.3018071651,-2.137759686,1
79,417,0.9959698915,-2.518843174,1
79,449,3.191263676,-2.864473343,1
79,481,4.06281805,-2.122068882,1
79,513,4.361588955,-2.300208807,1
79,545,19.32324409,-1.651726246,1
79,577,3.842303276,-12.02417946,1
79,609,3.117715836,-4.461203098,1
79,641,1.966470957,-2.069643974,1
79,673,0.6644576788,-0.6289092302,1
79,705,0.4847898483,-2.138542891,1
79,737,-13.51487923,10.1808157,1
79,769,4.325588703,-2.674600601,1
79,801,3.254536152,-1.984097481,1
79,833,2.466002464,-1.976154447,1
79,865,2.67916584,-0.4579081535,1
79,897,2.255907536,-0.2590928078,1
79,929,3.172182083,-3.201992035,1
79,961,4.906710625,-6.736170769,1
79,993,5.343338966,-7.030711174,1
79,1025,3.964352369,-4.177445412,1
79,1057,3.331548214,-4.533672333,1
79,1089,2.32382369,-3.729809761,1
79,1121,2.04807663,-3.550646305,1
79,1153,2.164416552,-3.293800354,1
79,1185,2.431204557,-3.145079374,1
79,1217,2.058784485,-4.152287483,1
79,1249,1.606115222,-6.865249634,1
79,1281,1.91669178,-6.162430286,1
79,1313,2.584269524,-5.218636513,1
79,1345,2.045708179,-4.934388638,1
79,1377,1.2764678,-3.873456955,1
79,1409,0.5050376654,-3.72449708,1
79,1441,0.6024929285,-3.55695343,1
79,1473,0.9433745146,-3.331876755,1
79,1505,1.272023082,-3.695141554,1
79,1537,1.250539064,-2.623776197,1
79,1569,1.191044092,-1.541814327,1
79,1601,2.312518835,-1.901462317,1
79,1633,0.5236650705,-2.427477598,1
79,1665,0.09130173922,-2.125766516,1
79,1697,0.3921871781,-1.169902086,1
79,1729,0.1150673777,-0.2570934892,1
79,1761,0.2748778164,0.00354334712,1
79,1793,0.2654273212,-0.003645077348,1
79,1825,0.02442029119,0.09563135356,1
79,1857,0.08722865582,0.1079616174,1
79,1889,-0.1467944682,0.1101124361,1
79,1921,-0.3159466088,0.2728644609,1
79,1953,-0.2059774399,0.1823027134,1
79,1985,-0.1252579093,0.00079472363,1
79,2017,0.08896738291,-0.2191782296,1
111,33,0.2103673667,1.986577034,1
111,65,0.4139862657,-0.7549003363,1
111,97,0.6832685471,-0.72800982,1
111,129,0.8398576975,-0.8637586832,1
111,161,0.3695662618,-1.477446675,1
111,193,0.5544714332,-1.884983778,1
111,225,-0.7528737187,-3.525773048,1
111,257,0.5307509899,-2.960687637,1
111,289,0.9206502438,-4.445240021,1
111,321,1.237399817,-4.549289703,1
111,353,0.9838265181,-3.675001144,1
111,385,0.8435020447,-3.102324963,1
111,417,0.8062025309,-2.717316151,1
111,449,1.395488381,-2.051543951,1
111,481,1.726752281,-0.9819955826,1
111,513,2.269641161,-1.808661699,1
111,545,21.89055443,-2.419448137,1
111,577,1.492488384,-2.890284538,1
111,609,2.56946969,-3.336000681,1
111,641,2.508906841,-1.626819134,1
111,673,1.165860415,0.1152373552,1
111,705,1.171565652,-0.3256596327,1
111,737,-12.40705872,9.936537743,1
111,769,4.609302521,-0.9558010697,1
111,801,3.811857224,-1.228029966,1
111,833,3.484609604,-0.7240678668,1
111,865,2.232785225,0.3528927565,1
111,897,0.7032978535,-0.8008233309,1
111,929,2.396741867,-3.372507095,1
111,961,3.614492178,-5.770904064,1
111,993,3.618450403,-4.371197701,1
111,1025,3.521483898,-3.97685051,1
111,1057,2.469140291,-4.445028782,1
111,1089,2.061716557,-4.243083954,1
111,1121,2.499643087,-3.800851822,1
111,1153,2.333266497,-4.31717205,1
111,1185,2.234815121,-4.44543457,1
111,1217,1.803471088,-5.595105648,1
111,1249,1.5170331,-6.204670429,1
111,1281,1.838799953,-6.123604298,1
111,1313,1.843003869,-5.686748981,1
111,1345,1.218756795,-4.392534256,1
111,1377,0.1727941036,-4.709301472,1
111,1409,-0.4638940096,-4.906783104,1
111,1441,0.2324155569,-3.12796545,1
111,1473,0.777073741,-2.617470264,1
111,1505,2.183076382,-2.726535559,1
111,1537,2.344858646,-2.579218149,1
111,1569,2.06262207,-1.463978767,1
111,1601,2.346110106,-1.610720277,1
111,1633,0.9549998641,-2.297943354,1
111,1665,0.708191514,-1.986198664,1
111,1697,0.7142391801,-1.479472637,1
111,1729,0.07449758053,-0.9061380625,1
111,1761,0.1197743714,-0.2436376214,1
111,1793,0.3669225276,-0.1923385859,1
111,1825,0.3390622735,0.1636782885,1
111,1857,0.3144522905,0.3818717301,1
111,1889,0.1896559894,0.2497061491,1
111,1921,0.07656573504,0.2792164981,1
111,1953,0.1701277345,0.4769663513,1
111,1985,0.08841440827,-0.09156273305,1
111,2017,0.2654047608,-0.3419339061,1
143,33,-1.359157562,2.349028349,1
143,65,-0.9704529047,-0.371465534,1
143,97,0.5190321207,-1.130168319,1
143,129,1.060737729,-1.604380488,1
143,161,0.9938105345,-2.981057167,1
143,193,0.8797122836,-3.383032084,1
143,225,0.9583872557,-2.198438406,1
143,257,0.403619647,-2.061298132,1
143,289,0.5300853848,-2.848278284,1
143,321,0.5837070346,-2.860202312,1
143,353,0.4297429323,-2.753808737,1
143,385,1.250798464,-3.079819918,1
143,417,1.065203786,-3.044517756,1
143,449,0.5022572279,-2.459449768,1
143,481,1.13220787,-2.251609087,1
143,513,1.98132503,-1.604259014,1
143,545,2.491935015,-1.778327942,1
143,577,2.139802456,-2.705121994,1
143,609,2.746290922,-2.512024164,1
143,641,2.799897671,-1.541353583,1
143,673,2.314900637,-0.9102197886,1
143,705,1.64416945,0.2173660398,1
143,737,0.5798096657,-0.2277171612,1
143,769,1.247551799,-0.4186239243,1
143,801,4.30932951,-0.3418459296,1
143,833,4.357457638,-0.6129105091,1
143,865,2.58264184,-0.1798480749,1
143,897,1.305606127,-1.547159195,1
143,929,1.880686283,-2.818557501,1
143,961,2.526989937,-3.065958261,1
143,993,2.829138756,-3.152486801,1
143,1025,3.275411367,-3.520977736,1
143,1057,2.639277935,-4.279695988,1
143,1089,2.503056765,-4.444715977,1
143,1121,2.56227541,-4.512731552,1
143,1153,2.591223955,-4.734376431,1
143,1185,2.504053354,-5.270021439,1
143,1217,2.294447422,-5.6801548,1
143,1249,2.446947336,-6.179306984,1
143,1281,2.264588356,-6.616991997,1
143,1313,1.562859535,-6.384534359,1
143,1345,1.180860519,-4.882256031,1
143,1377,0.1514484882,-4.268926144,1
143,1409,0.3457845449,-4.431912422,1
143,1441,0.5490576029,-3.08400178,1
143,1473,1.038347602,-2.596884489,1
143,1505,1.332932591,-2.964066267,1
143,1537,1.347838044,-2.639546156,1
143,1569,2.138756514,-1.774869442,1
143,1601,2.506058216,-1.901185751,1
143,1633,0.9974137545,-2.413177013,1
143,1665,0.3661194146,-1.840943098,1
143,1697,-0.009354531765,-1.937292099,1
143,1729,0.2541742921,-1.719401598,1
143,1761,0.3945241868,-0.8315799236,1
143,1793,0.1833128482,-0.2860092521,1
143,1825,0.1785301715,0.2698754668,1
143,1857,0.1456456184,0.3090745807,1
143,1889,0.07373818755,0.2461233437,1
143,1921,0.2462386638,0.2099261284,1
143,1953,0.4137846231,0.2343085855,1
143,1985,0.3218789697,-0.05741462111,1
143,2017,0.3536703289,-0.3045211732,1
175,33,-1.153321505,2.572101116,1
175,65,-0.364556253,-0.4012543559,1
175,97,0.4502239823,-1.486554861,1
175,129,0.7916858792,-2.185553551,1
175,161,1.593407154,-4.071201324,1
175,193,0.9024717808,-2.724895,1
175,225,0.9823588729,-1.634670973,1
175,257,-4.921473503,-1.101065397,1
175,289,-3.095286608,0.4278637171,1
175,321,9.701745033,2.173612833,1
175,353,16.45760345,-7.353092194,1
175,385,1.805161834,-2.055661917,1
175,417,21.23169708,1.138981819,1
175,449,19.38891983,6.039646149,1
175,481,1.382436037,-3.289782286,1
175,513,1.813171268,-1.56952703,1
175,545,2.363890171,-1.527196288,1
175,577,3.086257935,-2.404832125,1
175,609,3.731700659,-2.456827879,1
175,641,2.915026665,-2.525108814,1
175,673,-0.3081884384,-12.56202888,1
175,705,0.8930122852,14.94001198,1
175,737,-0.1084085703,-1.730261207,1
175,769,0.3505096436,-0.2600476742,1
175,801,2.103255272,-0.0851457715,1
175,833,2.990056515,-1.425686479,1
175,865,3.563160896,-2.197330475,1
175,897,3.373516321,-2.915001869,1
175,929,2.596538544,-2.150585651,1
175,961,2.25437355,-1.914505005,1
175,993,2.321126461,-2.257019281,1
175,1025,2.652682543,-3.071249485,1
175,1057,3.36347127,-3.963544607,1
175,1089,2.793160677,-4.126761436,1
175,1121,2.789443016,-4.691981316,1
175,1153,2.913358927,-4.313948154,1
175,1185,3.040977716,-4.389165878,1
175,1217,2.781874657,-4.739119053,1
175,1249,4.434133053,-5.526751995,1
175,1281,5.026283264,-5.710206985,1
175,1313,3.046965122,-5.04956007,1
175,1345,1.478009224,-4.497460842,1
175,1377,1.185541987,-3.877937794,1
175,1409,1.017484188,-3.942430496,1
175,1441,0.8391609788,-3.221939564,1
175,1473,1.098797798,-2.824310064,1
175,1505,1.126934409,-3.000145435,1
175,1537,0.923635006,-2.60808897,1
175,1569,0.4459480047,-2.687517881,1
175,1601,0.1633540988,-2.089537144,1
175,1633,-0.6773943901,-1.192592621,1
175,1665,-1.697264194,-1.258108497,1
175,1697,-0.6911216974,-1.600804329,1
175,1729,0.1233888268,-1.168742657,1
175,1761,0.4313164353,-0.7804911733,1
175,1793,0.02696885169,-0.3882241249,1
175,1825,0.1023969203,0.004762113094,1
175,1857,0.2154243588,0.1801552474,1
175,1889,-0.06110011786,0.2343867719,1
175,1921,0.1111204922,-0.08553893864,1
175,1953,0.0702284649,-0.3224487603,1
175,1985,0.1738858372,-0.06972955167,1
175,2017,0.1918029487,-0.1338800639,1
207,33,-0.5021356344,2.566298723,1
207,65,0.1725695729,-1.056231618,1
207,97,1.353781462,-2.570637226,1
207,129,0.6829183102,-2.014975548,1
207,161,0.4774354696,-1.550429821,1
207,193,0.6778923869,-1.120020151,1
207,225,0.6070680618,-1.021995068,1
207,257,0.9431549311,-0.9956043363,1
207,289,0.9341795444,-0.7149777412,1
207,321,-0.1910408735,-0.9951447248,1
207,353,-0.1850694418,-0.442091465,1
207,385,1.5997715,1.394929409,1
207,417,12.09271717,-9.307179451,1
207,449,1.91643405,-3.298284769,1
207,481,0.94511199,-2.750447512,1
207,513,19.52524185,7.058401108,1
207,545,1.821607351,-1.190985203,1
207,577,2.532590866,-2.107064486,1
207,609,3.314851761,-2.24429369,1
207,641,3.623928308,-1.07656014,1
207,673,2.623374462,-0.9788104296,1
207,705,1.317520976,-0.9221121073,1
207,737,0.6879979968,-1.522399664,1
207,769,3.46995759,1.584469795,1
207,801,0.5800324678,-1.293278337,1
207,833,1.458975792,-2.697486877,1
207,865,2.359826565,-1.914763212,1
207,897,3.267475605,-2.305317879,1
207,929,2.508029699,-1.743770599,1
207,961,1.957357645,-1.329521775,1
207,993,1.941184998,-2.201644421,1
207,1025,1.990458727,-2.359726906,1
207,1057,2.628234625,-2.998714209,1
207,1089,3.106049538,-3.950715303,1
207,1121,2.830204248,-3.296472549,1
207,1153,2.901262999,-2.950008631,1
207,1185,2.991182804,-3.212447643,1
207,1217,2.500058651,-3.911467552,1
207,1249,2.434071064,-3.884916782,1
207,1281,3.821347475,-4.044870377,1
207,1313,3.574652433,-4.359679222,1
207,1345,2.181934118,-4.155573368,1
207,1377,1.554990292,-3.678664684,1
207,1409,1.016291499,-3.545507908,1
207,1441,0.2924371958,-2.837550163,1
207,1473,1.019169927,-2.75496459,1
207,1505,1.134834528,-2.740833044,1
207,1537,0.8915812969,-2.542675972,1
207,1569,-0.2246538103,-3.447528839,1
207,1601,-1.055514574,-2.663058043,1
207,1633,-1.49828887,-1.785512924,1
207,1665,-2.371807098,-1.425149798,1
207,1697,-1.483626366,-1.328070641,1
207,1729,-0.8415599465,-1.036894679,1
207,1761,-0.4888987541,-1.389116526,1
207,1793,-0.8918737769,-1.045966744,1
