PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 43, filenames: A:[43]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[44]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-19.29953766,6.464206696,1
47,65,1.882690668,-2.530331612,1
47,97,1.738916874,-3.763318062,1
47,129,3.063096523,-3.488515854,1
47,161,2.125296116,-3.704087734,1
47,193,0.1428719759,-3.546866655,1
47,225,-0.4356659651,-2.566640377,1
47,257,-0.587407589,-1.924375296,1
47,289,-2.162448645,-2.992233276,1
47,321,-2.726861238,-3.252687693,1
47,353,-1.622324944,-1.784303904,1
47,385,-0.1587567329,-1.33740139,1
47,417,2.157632113,-2.524012566,1
47,449,1.172826529,-2.056298733,1
47,481,-0.01062858105,-1.738090992,1
47,513,1.606923819,-1.708102942,1
47,545,3.077185392,-2.405219316,1
47,577,2.655885696,-1.948035479,1
47,609,1.400477648,-2.660663366,1
47,641,2.098099232,-2.744436264,1
47,673,2.993635178,-3.122519493,1
47,705,2.078975677,-3.315443039,1
47,737,3.073899746,-3.452056646,1
47,769,3.385828257,-3.518854618,1
47,801,2.557304621,-3.339811802,1
47,833,3.145059347,-3.304514885,1
47,865,3.201736212,-3.927242756,1
47,897,3.9871068,-3.309900761,1
47,929,4.695703983,-3.164182901,1
47,961,1.046090364,-2.987838745,1
47,993,0.391898632,-2.52551198,1
47,1025,0.7459492683,-3.726257801,1
47,1057,1.047695637,-5.324924469,1
47,1089,2.153001547,-6.604756355,1
47,1121,2.435940027,-6.30747366,1
47,1153,2.243202686,-5.431456566,1
47,1185,2.285698891,-5.004461765,1
47,1217,1.902053118,-5.50633812,1
47,1249,1.016185999,-6.004758835,1
47,1281,-0.2695918083,-5.297818661,1
47,1313,0.43192029,-4.071462631,1
47,1345,2.056907892,-1.830160618,1
47,1377,0.7969087362,-1.771959543,1
