PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 2, filenames: A:[2]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[3]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,321,24.58239746,-0.8422743678,1
79,353,26.33597565,-0.9919288158,1
79,385,27.8564415,0.6661055684,1
79,417,29.67692375,0.6629251838,1
79,449,13.13538933,7.007034779,1
79,481,33.67254639,1.897668004,1
79,513,37.06907654,2.644601345,1
79,545,43.23799896,-11.32188225,1
79,577,43.31961823,0.3550727367,1
79,609,46.85232544,1.4823035,1
79,641,50.31049728,2.67614913,1
79,673,51.63050461,3.346901417,1
79,705,53.48543167,3.540919781,1
79,737,55.15534592,2.53485775,1
79,769,56.64737701,1.73110652,1
79,801,70.92163086,15.8911953,1
79,833,62.83065796,1.566280603,1
79,865,64.82853699,-14.38551044,1
79,897,41.02697754,13.39553452,1
79,929,47.67512131,0.1186820865,1
79,961,45.94075775,0.9181914926,1
79,993,43.08276367,2.595337391,1
79,1025,58.20793915,4.727518559,1
79,1057,28.69937325,-1.446335793,1
79,1089,39.80847168,-24.67661476,1
79,1121,38.54043198,8.200084686,1
79,1153,62.05242538,-18.08208656,1
79,1185,51.99581909,7.410801888,1
79,1217,38.80173492,-8.2103405,1
79,1249,38.81156158,-8.956637383,1
79,1281,55.27469635,-15.45128822,1
79,1313,30.78397751,-14.39127254,1
79,1345,37.75009537,-17.41714287,1
79,1377,39.58805084,-19.71047401,1
79,1409,46.31171036,-31.0456543,1
79,1441,40.33724213,-13.11198044,1
79,1473,43.81445694,-1.678238869,1
79,1505,33.0892334,-21.62632179,1
79,1537,49.70694733,-23.69556046,1
79,1569,42.88912964,-36.27754211,1
79,1601,37.16777039,-15.64914131,1
79,1633,9.00884819,-19.53040314,1
79,1665,15.15518761,-23.95526886,1
79,1697,44.0217514,-33.10110474,1
79,1729,21.6137619,-40.79476166,1
79,1761,10.54873466,-27.68871498,1
79,1793,34.43831253,-32.89696884,1
79,1825,20.88399887,-31.33339691,1
79,1857,18.78789902,-35.28765106,1
79,1889,15.30840492,-30.32181358,1
79,1921,3.409913063,-25.56499863,1
79,1953,1.148563385,-25.91480255,1
79,1985,2.251851082,-22.44168854,1
79,2017,5.714082718,-27.50853157,1
111,33,15.00072479,0.2712409496,1
111,65,16.45453072,0.8738166094,1
111,97,16.45164108,1.552871466,1
111,129,15.84623146,1.715066671,1
111,161,16.92360497,0.422927916,1
111,193,19.78628159,-0.2722800374,1
111,225,19.96643257,-0.1589001417,1
111,257,21.06582069,-1.168428421,1
111,289,22.52732277,-0.07965821028,1
111,321,18.39888191,-4.321397305,1
111,353,15.9289608,-14.26485062,1
111,385,26.02371979,-0.8867744207,1
111,417,28.41692924,0.3815196157,1
111,449,31.6333847,1.817758203,1
111,481,34.55612564,1.564265728,1
111,513,36.9625473,2.21967864,1
111,545,39.84570694,2.565058231,1
111,577,47.49052429,21.71579742,1
111,609,47.03924179,2.161560535,1
111,641,49.96628952,3.315511465,1
111,673,52.20235443,4.96229887,1
111,705,73.86392212,4.858982086,1
111,737,56.09310532,2.716230869,1
111,769,57.32220459,2.226193428,1
111,801,61.28888321,4.388148785,1
111,833,63.85777283,2.221245766,1
111,865,62.01492691,2.473530293,1
111,897,54.01205444,0.7911384106,1
111,929,52.05749512,20.17807388,1
111,961,44.06888199,-2.718872547,1
111,993,56.57196426,-1.885614872,1
111,1025,50.8434639,16.6016407,1
111,1057,57.56169891,-22.3437252,1
111,1089,41.09040451,-24.70750046,1
111,1121,46.41485214,-21.04232407,1
111,1153,42.82674408,-27.19735336,1
111,1185,47.78308868,3.520798683,1
111,1217,23.91171646,-19.66591263,1
111,1249,39.55357742,-4.771136284,1
111,1281,46.74588013,-2.477046013,1
111,1313,42.19150162,-34.35903931,1
111,1345,47.49580765,-23.4296608,1
111,1377,42.73688507,-26.46404648,1
111,1409,28.83714104,-33.5256424,1
111,1441,39.62558746,-37.03010941,1
111,1473,32.98229599,-39.10025406,1
111,1505,34.24806213,-24.27919197,1
111,1537,29.6722641,-39.82487488,1
111,1569,36.61398315,-11.56042862,1
111,1601,33.37452698,-17.65151215,1
111,1633,37.5787735,-41.09368134,1
111,1665,8.436763763,-24.57961273,1
111,1697,41.32056046,-11.25616837,1
111,1729,5.807451248,-21.13485336,1
111,1761,27.76055908,-44.91769791,1
111,1793,34.17899323,-40.00737,1
111,1825,5.716302872,-16.69528008,1
111,1857,16.3038311,-31.64049721,1
111,1889,14.0906744,-33.13075256,1
111,1921,16.29178619,-7.575202942,1
111,1953,14.24849701,-25.21703529,1
111,1985,12.61210823,-22.19646454,1
111,2017,-3.771682739,-19.467062,1
143,33,15.71563721,0.2080014944,1
143,65,16.2360611,0.8221036196,1
143,97,16.32519722,1.814072609,1
143,129,17.39258766,1.146110415,1
143,161,18.51884651,0.383297205,1
143,193,18.80631256,1.073204279,1
143,225,19.70798874,0.4657652676,1
143,257,22.06097221,-1.364157677,1
143,289,22.88205147,-0.4742624164,1
143,321,17.38274574,-5.352564812,1
143,353,11.11662292,-14.13358784,1
143,385,26.25490189,0.06616967916,1
143,417,34.66241455,10.60884094,1
143,449,31.18971252,1.394824028,1
143,481,33.32793808,0.7316557169,1
143,513,35.28844833,1.024159312,1
143,545,37.6917038,1.732041359,1
143,577,42.67508316,0.3837103844,1
143,609,46.11077881,2.831662655,1
143,641,48.73685455,4.253430367,1
143,673,51.2369957,5.133442402,1
143,705,53.91524124,5.40659523,1
143,737,55.4939537,5.301146507,1
143,769,57.35869217,4.587465286,1
143,801,60.64097214,4.748116493,1
143,833,47.48254395,-9.314473152,1
143,865,69.1640625,3.946599483,1
143,897,71.24168396,3.338242769,1
143,929,60.02519989,19.49505615,1
143,961,41.48197174,-17.01898766,1
143,993,39.14316559,-1.773367763,1
143,1025,68.14775085,-9.798959732,1
143,1057,45.89035416,-16.05517006,1
143,1089,56.28362274,-0.7602248192,1
143,1121,32.31745148,-22.82726288,1
143,1153,28.83516693,0.6601209641,1
143,1185,24.54792786,-17.07690811,1
143,1217,61.33044052,-7.602488518,1
143,1249,44.21153641,6.623756409,1
143,1281,48.47350693,-2.310681343,1
143,1313,43.48562622,-2.397941589,1
143,1345,16.64238358,-14.45216656,1
143,1377,53.41498947,-10.74440575,1
143,1409,22.64787483,-0.4838752747,1
143,1441,43.05094528,-34.4859848,1
143,1473,36.59048843,-8.536512375,1
143,1505,49.44589233,-26.62788582,1
143,1537,49.10451508,-25.51798439,1
143,1569,31.55510521,-21.68211746,1
143,1601,29.5994072,-15.73945808,1
143,1633,34.86706543,-39.33561707,1
143,1665,10.87414169,-15.98346519,1
143,1697,9.72974968,-16.33334923,1
143,1729,36.507267,-8.933862686,1
143,1761,28.93463516,-13.87354851,1
143,1793,35.80354309,-39.7530365,1
143,1825,31.40481949,-24.48217773,1
143,1857,32.4196167,-35.77912903,1
143,1889,15.6240406,-24.55029488,1
143,1921,15.0187006,-22.80469322,1
143,1953,3.112596512,-9.947851181,1
143,1985,-0.7234535217,-20.91634941,1
143,2017,-5.805009842,-20.02705956,1
175,33,15.10102654,0.2827870846,1
175,65,15.44911766,0.810251832,1
175,97,16.4186821,3.11609602,1
175,129,18.08861732,2.064155579,1
175,161,17.63178444,-0.05010128021,1
175,193,17.69973755,2.62212801,1
175,225,20.30212212,0.4429164529,1
175,257,20.60040283,-1.413152456,1
175,289,20.76361656,-0.6481678486,1
175,321,21.38959503,-0.9224485755,1
175,353,25.55502319,-0.2073431462,1
175,385,25.16166687,0.223218143,1
175,417,26.02049065,-0.4834573269,1
175,449,29.31258392,-0.4519767761,1
175,481,32.34988022,-0.005887627602,1
175,513,35.06415939,2.037364244,1
175,545,38.14741516,1.955298424,1
175,577,40.957798,2.094445467,1
175,609,44.09072495,5.018249035,1
175,641,47.03424072,6.854753494,1
175,673,50.07862854,6.44579649,1
175,705,54.60027313,11.21016026,1
175,737,55.02619934,7.538105965,1
175,769,56.81310654,7.227302074,1
175,801,60.48115158,6.876333237,1
175,833,36.91426849,8.804298401,1
175,865,74.38508606,10.43883133,1
175,897,74.15045166,2.530672073,1
175,929,53.55414581,10.21837616,1
175,961,63.42376328,-3.057170391,1
175,993,70.2162323,-1.719177127,1
175,1025,34.42340088,10.21461201,1
175,1057,52.33921814,6.812685966,1
175,1089,51.79494476,-24.71447372,1
175,1121,52.36680222,-26.22602844,1
175,1153,27.69227028,1.002690315,1
175,1185,46.97409821,9.11365509,1
175,1217,37.48019409,-28.76832962,1
175,1249,42.61903763,-9.50792408,1
175,1281,32.36080933,-9.997898102,1
175,1313,30.50125122,-11.82501984,1
175,1345,29.63143921,-14.32684135,1
175,1377,52.33614349,-26.1925106,1
175,1409,21.05809593,-5.310367584,1
175,1441,45.40473175,-2.605331421,1
175,1473,31.35701752,-7.485416412,1
175,1505,27.16646576,-10.39064217,1
175,1537,30.10622406,-20.73612022,1
175,1569,30.19738579,-22.13442802,1
175,1601,18.67422867,-12.94325256,1
175,1633,29.82289505,-42.2928009,1
175,1665,42.28153229,-31.63817787,1
175,1697,27.41771889,-21.1038456,1
175,1729,28.57856941,-43.41071701,1
175,1761,11.76147842,-13.09093094,1
175,1793,19.42726135,-45.78016663,1
175,1825,1.04117775,-31.34813881,1
175,1857,-2.61277771,-27.72418594,1
175,1889,14.02022648,-23.52657509,1
175,1921,12.29081059,-21.99661446,1
175,1953,10.66665459,-25.43777657,1
175,1985,0.8519239426,-19.83937645,1
175,2017,24.47266769,-23.29804039,1
207,33,15.56853104,0.2715468407,1
207,65,15.37154293,0.2699046731,1
207,97,14.91673756,1.474256277,1
207,129,15.71761703,1.527068853,1
207,161,16.79322624,1.374589205,1
207,193,17.7611599,3.287088394,1
207,225,18.87388802,1.218747854,1
207,257,19.66467667,-0.3597232997,1
207,289,19.89611244,0.3120411038,1
207,321,20.76270485,0.4475717247,1
207,353,23.22541428,0.05530840158,1
207,385,24.39222336,0.03235380352,1
207,417,26.2766552,0.6176706553,1
207,449,28.88083649,1.329723358,1
207,481,31.91792107,1.91210103,1
207,513,34.56598663,2.928158998,1
207,545,37.39944839,3.632939816,1
207,577,40.60635757,4.499069214,1
207,609,42.48093796,6.517867565,1
207,641,45.30560303,7.277515411,1
207,673,48.58882904,7.165817738,1
207,705,51.43615723,9.413051605,1
207,737,54.43444443,7.853120804,1
207,769,57.28300858,8.637296677,1
207,801,58.8300209,8.869361877,1
207,833,56.97778702,15.09248161,1
207,865,72.38602448,-6.032627583,1
207,897,68.60472107,6.293385506,1
207,929,68.52323914,4.35575819,1
207,961,40.17778397,5.255929947,1
207,993,49.51639557,-0.9838912487,1
207,1025,53.68157959,5.938594818,1
207,1057,36.41989899,-18.17153168,1
207,1089,66.57269287,-4.377501488,1
207,1121,32.83520126,2.461342335,1
207,1153,38.73831177,-13.03701687,1
207,1185,30.0351963,-7.114534378,1
207,1217,51.07464218,-26.3929348,1
207,1249,40.70915985,-13.73726082,1
207,1281,25.702425,0.1112308502,1
207,1313,27.65483856,-15.92672348,1
207,1345,27.29215622,-23.02776146,1
207,1377,39.15836716,-8.712900162,1
207,1409,23.53534508,-2.895868301,1
207,1441,48.86801529,-11.84993649,1
207,1473,27.93594551,-11.71139717,1
207,1505,26.32444382,-12.0477562,1
207,1537,29.3019104,-21.02336311,1
207,1569,28.63991928,-25.0795517,1
207,1601,22.27339172,-37.11170959,1
207,1633,26.57956314,-42.42042923,1
207,1665,49.84510422,-29.5607605,1
207,1697,34.14200974,-39.67225647,1
207,1729,32.48841095,-45.97226334,1
207,1761,13.74297523,-13.07570457,1
207,1793,41.08538818,-16.35655594,1
207,1825,29.47267151,-26.57791519,1
207,1857,22.70633888,-24.64761543,1
207,1889,14.6898613,-21.50415993,1
207,1921,9.59552002,-30.112854,1
207,1953,5.747039795,-19.8944416,1
207,1985,1.820188522,-20.78187943,1
207,2017,9.661094666,-23.46614265,1
239,33,14.19098282,0.2068476677,1
239,65,14.41553497,-0.1699533761,1
239,97,13.75518417,0.8053019643,1
239,129,15.34157085,1.146058798,1
239,161,17.46458435,1.629888058,1
239,193,16.92729187,1.414746642,1
239,225,16.46112823,0.9486204386,1
239,257,19.05038643,-0.1398683488,1
239,289,21.00241852,-0.02655500174,1
239,321,21.41084099,0.727175653,1
239,353,21.67124748,0.9954508543,1
239,385,23.12356186,0.3064467907,1
239,417,25.61510277,0.6849269867,1
239,449,28.73431206,2.177295685,1
239,481,31.30724907,2.814660549,1
239,513,33.759758,3.77978754,1
239,545,36.52681351,6.153013229,1
239,577,38.98968887,6.474746227,1
239,609,41.13651276,7.158330917,1
239,641,43.8733902,7.963506699,1
239,673,46.3170929,8.365983963,1
239,705,48.55101013,10.10820103,1
239,737,52.53233337,9.062999725,1
239,769,56.27552032,9.358916283,1
239,801,59.68183517,8.868924141,1
239,833,60.18442535,7.738135338,1
239,865,56.67776108,-7.425680161,1
239,897,66.98550415,7.610221386,1
239,929,70.74559784,4.083389759,1
239,961,71.16624451,4.875588417,1
239,993,69.45918274,4.712909222,1
239,1025,49.52977371,4.501695633,1
239,1057,56.32197952,-0.1495008469,1
239,1089,31.0517807,-18.1453743,1
239,1121,36.02403259,-4.983139038,1
239,1153,26.06495667,-2.182743073,1
239,1185,28.08986282,-18.61483955,1
239,1217,52.33977509,-29.28265381,1
239,1249,59.30423355,-20.92689133,1
239,1281,55.72465897,-26.27816391,1
239,1313,52.41389084,-27.17398643,1
239,1345,30.44721222,-8.858291626,1
239,1377,30.17835999,-35.61937714,1
239,1409,23.48612595,-36.02977753,1
239,1441,31.5809536,-13.08615494,1
239,1473,28.63749123,-15.71903229,1
239,1505,28.90242195,-17.97966003,1
239,1537,28.70384216,-22.8974514,1
239,1569,23.35419273,-41.56526947,1
239,1601,27.36388969,-42.90503693,1
239,1633,28.08587074,-45.41581726,1
239,1665,16.6784935,-17.85926437,1
239,1697,51.13979721,-27.63769722,1
239,1729,25.31460762,-21.63548851,1
239,1761,23.69554138,-24.40859032,1
239,1793,43.03015137,-39.36664581,1
239,1825,34.68736649,-28.12331009,1
239,1857,25.73872566,-26.46393394,1
239,1889,27.14445496,-40.65776825,1
239,1921,10.7835722,-31.67602539,1
239,1953,11.00720692,-8.17159462,1
239,1985,9.808774948,-8.36322403,1
239,2017,25.23175049,-14.93788338,1
271,33,12.03426838,0.2810314894,1
271,65,13.4174366,0.3435437679,1
271,97,13.98146439,1.959179521,1
271,129,14.57204247,1.440905809,1
271,161,15.73194885,1.47202003,1
271,193,16.79521561,1.074648857,1
271,225,17.66880989,0.7247173786,1
271,257,18.65320778,-0.09953373671,1
271,289,19.73443604,0.719219923,1
271,321,20.32818604,0.9636610746,1
271,353,21.37859917,1.107195258,1
271,385,23.04133415,0.3879191875,1
271,417,24.80652809,0.9039881229,1
271,449,29.20343018,1.791636705,1
271,481,30.75425911,2.371776581,1
271,513,32.60904694,4.427732468,1
271,545,35.45238113,7.521706581,1
271,577,37.44220352,7.843103409,1
271,609,40.24268723,7.859413147,1
271,641,42.99740982,8.497358322,1
271,673,44.69361877,8.668418884,1
271,705,47.29086685,9.574481964,1
271,737,50.62631226,9.807579041,1
271,769,54.67638016,10.33052635,1
271,801,59.92049026,10.71620941,1
271,833,62.46523666,9.95816803,1
271,865,56.70787048,-5.593324661,1
271,897,72.40434265,-3.689068794,1
271,929,64.29109192,10.60507202,1
271,961,34.30261612,-0.3376791477,1
271,993,39.35346985,-16.95767975,1
271,1025,40.24868011,-12.75871849,1
271,1057,58.16493988,-17.52579117,1
271,1089,65.72434235,0.4097208977,1
271,1121,27.35149193,-14.2653923,1
271,1153,26.24334145,-15.11987782,1
271,1185,26.11242676,-20.37230873,1
271,1217,24.76361084,-22.22109222,1
271,1249,22.66631699,-21.05223846,1
271,1281,26.63692474,-31.47960854,1
271,1313,51.87784576,-29.30103302,1
271,1345,43.53580856,-28.33123207,1
271,1377,37.85328293,-35.29251862,1
271,1409,44.55781937,-35.98547363,1
271,1441,31.43751907,-3.081317902,1
271,1473,47.6580658,-28.56895447,1
271,1505,45.64425278,-31.71196365,1
271,1537,25.48560333,-5.349407196,1
271,1569,23.34347343,-43.15390015,1
271,1601,36.2347908,-46.01329041,1
271,1633,29.27800941,-46.92293549,1
271,1665,42.94831085,-12.41072464,1
271,1697,29.76283646,-33.95132446,1
271,1729,23.191185,-39.93315887,1
271,1761,26.35462761,-15.52616119,1
271,1793,24.61467552,-26.78870773,1
271,1825,36.54128647,-25.72338295,1
271,1857,36.29220963,-28.31302261,1
271,1889,30.69726753,-44.46925354,1
271,1921,0.09807777405,-35.64255524,1
271,1953,20.08258438,-37.97167969,1
271,1985,18.68527222,-6.55799675,1
271,2017,-1.507335663,-3.581237793,1
303,33,12.71937084,0.1707451344,1
303,65,12.90937519,0.8286532164,1
303,97,12.81103802,2.744231701,1
303,129,12.86239815,2.589243174,1
303,161,13.81062412,0.9548634887,1
303,193,15.31233215,1.108260393,1
303,225,16.06959724,1.418248177,1
303,257,17.55656815,0.6874219775,1
303,289,19.28303528,0.7661119699,1
303,321,12.26939964,9.451402664,1
303,353,14.6790905,7.104121208,1
303,385,24.27305794,1.175685048,1
303,417,25.85973358,1.600653648,1
303,449,28.24909401,2.287705183,1
303,481,30.57396889,2.001924753,1
303,513,31.45467186,4.206822872,1
303,545,33.95159912,6.558129311,1
303,577,36.52132797,8.127973557,1
303,609,38.78808975,9.380950928,1
303,641,41.43527603,8.47505188,1
303,673,43.67576599,8.279849052,1
303,705,45.91366959,9.283254623,1
303,737,49.21328354,10.66586685,1
303,769,51.39043808,10.98083591,1
303,801,77.57473755,15.02632046,1
303,833,70.84281921,-6.02984333,1
303,865,51.10503006,-10.15776443,1
303,897,64.29086304,11.76695251,1
303,929,61.01635742,14.09650612,1
303,961,32.80297089,-4.827220917,1
303,993,34.46574402,-7.535162926,1
303,1025,49.66682053,-1.127742052,1
303,1057,48.11796951,-4.147854805,1
303,1089,34.60098648,7.426212788,1
303,1121,54.34663773,6.513625622,1
303,1153,25.69498825,-13.6363287,1
303,1185,31.60199356,-1.076980591,1
303,1217,59.63474655,-24.36187935,1
303,1249,39.17993546,-3.970369339,1
303,1281,20.11220551,-21.61148453,1
303,1313,24.17123032,-24.44853592,1
303,1345,41.18706512,-3.297042847,1
303,1377,21.1177578,-37.266716,1
303,1409,38.1591568,-13.53801537,1
303,1441,41.10006714,-11.26530457,1
303,1473,15.14976883,-13.25822449,1
303,1505,20.15657043,-9.388175964,1
303,1537,29.06067848,-6.841875076,1
303,1569,21.38254166,-27.05975914,1
303,1601,23.15833092,-44.69313812,1
303,1633,26.11984634,-45.36045074,1
303,1665,49.80111694,-28.75173759,1
303,1697,47.66231918,-27.47374916,1
303,1729,55.31402969,-18.90412712,1
303,1761,48.84820175,-23.4462986,1
303,1793,38.74702454,-17.68404388,1
303,1825,32.09874344,-15.85786057,1
303,1857,28.90846252,-18.02002335,1
303,1889,34.1472702,-48.84298706,1
303,1921,5.529172897,-39.94156265,1
303,1953,37.06394958,-21.75987625,1
303,1985,34.15203476,-14.2580986,1
303,2017,23.06112289,-5.801611423,1
335,33,12.42506599,0.05048894882,1
335,65,11.03226757,-0.5284473896,1
335,97,11.57926178,2.387471676,1
335,129,11.28930664,2.348374367,1
335,161,12.52524567,1.188656092,1
335,193,14.64612865,0.4871121645,1
335,225,15.40412426,0.6278710961,1
335,257,16.98164368,1.128726006,1
335,289,17.93516922,1.114374757,1
335,321,-0.3309593201,5.000093937,1
335,353,2.481172562,4.336472988,1
335,385,23.15863419,2.982950926,1
335,417,25.76319885,2.694472313,1
335,449,27.91872406,3.017153502,1
335,481,30.0731926,3.378195286,1
335,513,27.41628265,-14.75902748,1
335,545,32.22481155,6.210137844,1
335,577,34.6390152,6.925130844,1
335,609,36.9783783,8.422543526,1
335,641,39.77835846,8.83514595,1
335,673,41.79650116,9.217691422,1
335,705,43.89041901,11.54166508,1
335,737,46.93043518,13.00118065,1
335,769,48.62150574,12.63827419,1
335,801,52.06056213,14.30012131,1
335,833,67.04408264,11.7679739,1
335,865,50.39120102,-11.57122326,1
335,897,35.48157501,-0.4918007851,1
335,929,51.28884888,-15.95107937,1
335,961,68.87052917,-0.163059473,1
335,993,50.17427444,-0.0135217607,1
335,1025,66.62988281,5.021865845,1
335,1057,66.9240799,-3.801362991,1
335,1089,54.26395798,8.8788414,1
335,1121,59.43489838,-19.90398026,1
335,1153,59.92174911,-24.31739235,1
335,1185,35.89997864,-29.79268265,1
335,1217,56.846035,-11.50866508,1
335,1249,52.0802536,-4.878622055,1
335,1281,47.88917923,-5.799703598,1
335,1313,29.32757187,-20.87950706,1
335,1345,31.11193657,-9.021543503,1
335,1377,20.37199211,-10.93011093,1
335,1409,48.38311386,-12.22331047,1
335,1441,43.01076889,-11.09822273,1
335,1473,48.87724304,-37.1664505,1
335,1505,47.91651917,-39.32830811,1
335,1537,35.05571747,-46.12038422,1
335,1569,23.66450882,-37.70761108,1
335,1601,18.12090683,-19.57644844,1
335,1633,18.76415825,-36.93357086,1
335,1665,21.3786068,-39.87706757,1
335,1697,49.73777008,-26.10369873,1
335,1729,53.70440292,-42.92021179,1
335,1761,49.15451813,-34.06317139,1
335,1793,39.56777191,-47.86502075,1
335,1825,14.90655136,-28.49371719,1
335,1857,13.66864204,-28.95754623,1
335,1889,16.26815033,-21.48620224,1
335,1921,27.77276993,-21.55811691,1
335,1953,15.97559738,-51.77801132,1
335,1985,33.15839767,-24.55339813,1
335,2017,9.661104202,-22.06290436,1
367,33,12.5617218,-0.0705242157,1
367,65,12.28187561,-0.06129854918,1
367,97,12.40667915,1.250423789,1
367,129,12.75115776,0.7648956776,1
367,161,14.06702423,0.9233054519,1
367,193,14.23711014,0.4469816685,1
367,225,15.09900475,0.3382915258,1
367,257,16.39270592,0.4725666642,1
367,289,17.76613235,16.35449982,1
367,321,17.13174057,0.7642132044,1
367,353,19.12060928,1.957539678,1
367,385,22.27266121,2.94367075,1
367,417,24.99838257,3.101794243,1
367,449,25.93088531,3.578694582,1
367,481,29.36110497,3.87299633,1
367,513,29.33436203,6.029778957,1
367,545,30.22801971,7.571522236,1
367,577,32.76251602,7.065755367,1
367,609,35.65779495,7.714013577,1
367,641,38.454216,8.594939232,1
367,673,39.55018616,9.348603249,1
367,705,41.490345,11.65970898,1
367,737,44.55829239,13.17780113,1
367,769,45.96097565,12.86807251,1
367,801,48.80937958,13.07055378,1
367,833,52.02161407,13.87922096,1
367,865,59.72808838,15.53999138,1
367,897,62.10771179,14.91262627,1
367,929,34.87915039,15.89959908,1
367,961,33.85147095,8.2629776,1
367,993,31.78448868,-7.563518524,1
367,1025,58.18425751,15.14352989,1
367,1057,65.60418701,-10.06197929,1
367,1089,65.39581299,-12.63108826,1
367,1121,65.132164,-14.83508396,1
367,1153,62.80950165,0.4034128189,1
367,1185,62.17513275,-2.040388107,1
367,1217,60.02127838,-3.605053902,1
367,1249,62.27343369,-13.70908356,1
367,1281,21.57168579,-27.6613884,1
367,1313,41.5504303,-43.04980087,1
367,1345,30.42736244,-9.778007507,1
367,1377,14.52418709,-30.74870491,1
367,1409,41.30750275,-10.17322922,1
367,1441,12.90268898,-29.89748001,1
367,1473,12.64683914,-28.98344994,1
367,1505,12.92991638,-28.87054634,1
367,1537,32.96152496,-42.18037796,1
367,1569,33.06533813,-39.02075195,1
367,1601,26.29669762,-16.21585083,1
367,1633,45.20711517,-51.35721207,1
367,1665,53.04163361,-19.24270248,1
367,1697,56.91156006,-38.99105453,1
367,1729,27.38924408,-27.97816849,1
367,1761,38.52616119,-19.4908371,1
367,1793,38.41090012,-60.42003632,1
367,1825,53.67770004,-44.61526489,1
367,1857,49.73285294,-48.05324554,1
367,1889,19.73395538,-30.36634445,1
367,1921,13.53282166,-45.50920868,1
367,1953,31.33733368,-54.23799896,1
367,1985,31.59755135,-54.51329041,1
367,2017,27.5007515,-55.18311691,1
399,33,14.20392323,0.2409707308,1
399,65,12.8784914,0.8188112378,1
399,97,12.43950558,1.416533947,1
399,129,12.84473705,0.5537405014,1
399,161,13.35564137,0.3023551702,1
399,193,13.54305172,0.9147945046,1
399,225,14.08397198,0.2126883864,1
399,257,15.01959705,-0.4261383712,1
399,289,16.32826233,-0.2643256783,1
399,321,17.36919212,-0.2199029922,1
399,353,18.21349907,2.110500813,1
399,385,20.42394829,3.864575386,1
399,417,23.26426315,4.086339474,1
399,449,16.55098724,-10.25964165,1
399,481,26.93435287,3.773036003,1
399,513,28.34432602,5.510998726,1
399,545,30.15813637,7.266558647,1
