PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 11, filenames: A:[11]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[12]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,9.946558952,3.206777811,1
47,65,0.3071174622,-0.8235238791,1
47,97,0.3625819683,-1.964410782,1
47,129,0.7404716015,-2.221755981,1
47,161,1.527615786,-2.521348715,1
47,193,2.316224337,-2.521675587,1
47,225,3.305876255,-2.28867197,1
47,257,4.307918549,-2.417946815,1
47,289,4.69002533,-1.945779085,1
47,321,4.374177933,-1.192432761,1
47,353,4.153983116,-1.433245182,1
47,385,4.004784107,13.55169868,1
47,417,5.687805176,-0.6480497122,1
47,449,7.241987228,-0.2456579208,1
47,481,6.439821243,-1.288308024,1
47,513,6.179353714,-1.080322623,1
47,545,9.648992538,18.84582901,1
47,577,6.143334389,-0.5333154202,1
47,609,12.97169304,3.021621943,1
47,641,9.112176895,0.6479622126,1
47,673,8.908902168,0.7837319374,1
47,705,9.732156754,-0.127998054,1
47,737,10.5538435,-0.623321116,1
47,769,10.6592207,-1.537621737,1
47,801,10.7162323,-1.485358477,1
47,833,9.725152016,-0.9114358425,1
47,865,13.87847614,0.9123603702,1
47,897,16.02106094,1.942839622,1
47,929,17.14570236,-2.229791164,1
47,961,17.11834335,-3.275776863,1
47,993,16.38077927,-4.535540581,1
47,1025,16.00475693,-5.640532494,1
47,1057,29.02233505,3.909530163,1
47,1089,16.35257149,-4.149324417,1
47,1121,17.67365265,-3.803575516,1
47,1153,16.44222069,-3.365691662,1
47,1185,17.18039131,-4.057773113,1
47,1217,16.78244781,-5.568331242,1
47,1249,16.18076324,-6.540715218,1
47,1281,16.11614799,-7.13694191,1
47,1313,16.10649872,-9.638910294,1
47,1345,15.99759865,-10.49626446,1
47,1377,12.58939362,-8.785429001,1
47,1409,12.57224655,-6.894080639,1
47,1441,13.63408661,-6.983125687,1
47,1473,13.98817062,-8.885654449,1
47,1505,12.44488621,-10.15537262,1
47,1537,11.20961475,-8.332952499,1
47,1569,11.37544537,-5.275390148,1
47,1601,9.890751839,-4.825380325,1
47,1633,7.487455368,-5.668869972,1
47,1665,6.396713257,-6.825093746,1
47,1697,-0.04727172852,-0.09787750244,1
47,1729,-0.06631946564,-0.6509666443,1
47,1761,-1.596602201,-26.47109222,1
47,1793,-4.252165318,-14.9885416,1
47,1825,-6.36905241,2.342820644,1
47,1857,-10.83141804,-5.379654408,1
47,1889,-30.22969437,9.91409111,1
47,1921,-3.196926117,1.364945173,1
47,1953,0.642529726,1.570963383,1
47,1985,3.179784775,-3.716048479,1
47,2017,-21.73168945,-1.739527464,1
79,33,11.12432861,1.75184679,1
79,65,0.8971130848,-0.4192489982,1
79,97,1.85436976,-0.8457896709,1
79,129,2.418469191,-0.6579366922,1
79,161,2.186846018,-0.7134017944,1
79,193,2.395458221,-1.257557631,1
79,225,2.534233093,-1.820780754,1
79,257,3.501785278,-2.699299812,1
79,289,3.786334753,-3.41468811,1
79,321,4.182766914,-2.976578236,1
79,353,7.859881401,12.67330933,1
79,385,17.23782349,13.70736885,1
79,417,-15.33510017,-2.930996656,1
79,449,5.462069511,-1.393153787,1
79,481,5.263244152,-2.058300018,1
79,513,25.20081711,2.383183479,1
79,545,12.59905148,0.7853741646,1
79,577,8.876403809,-0.6858814955,1
79,609,9.9503479,-0.08653193712,1
79,641,10.14556217,-0.7260879278,1
79,673,9.048843384,-0.1656675339,1
79,705,9.464067459,-0.106436193,1
79,737,9.976360321,0.06962424517,1
79,769,9.903113365,-0.31284675,1
79,801,1.14255619,1.268655539,1
79,833,11.97539139,-0.02161848545,1
79,865,15.47254372,1.058544278,1
79,897,17.38261032,1.62708962,1
79,929,17.19286537,2.575006247,1
79,961,15.3989563,-4.156295776,1
79,993,16.81736374,-2.753599644,1
79,1025,17.74398994,-4.017261028,1
79,1057,18.93099022,-4.32506752,1
79,1089,19.26233864,-3.183708668,1
79,1121,18.96927834,-2.219830036,1
79,1153,18.64983177,-2.650649309,1
79,1185,18.20868301,-4.505125999,1
79,1217,17.65789986,-6.330434799,1
79,1249,17.71430397,-7.172566891,1
79,1281,17.6918869,-8.268890381,1
79,1313,16.88352394,-9.424097061,1
79,1345,16.37080193,-9.413040161,1
79,1377,15.80138206,-8.436902046,1
79,1409,15.51500607,-7.638358116,1
79,1441,14.63380337,-7.617835045,1
79,1473,13.43366623,-8.413162231,1
79,1505,12.55983925,-9.387000084,1
79,1537,12.01041031,-7.779976368,1
79,1569,11.47553825,-5.82003355,1
79,1601,10.25144482,-6.2369771,1
79,1633,8.586373329,-9.158998489,1
79,1665,8.050928116,-9.090788841,1
79,1697,17.83327103,-2.538160324,1
79,1729,-0.7102384567,-1.3601861,1
79,1761,0.3280520439,-0.5192131996,1
79,1793,9.201334953,4.571740627,1
79,1825,1.350732088,0.1391962767,1
79,1857,-1.61613965,1.756297112,1
79,1889,-1.538426161,0.7793828249,1
79,1921,-0.1543083191,-1.295377254,1
79,1953,0.1789755821,0.606580019,1
79,1985,-17.61938286,-3.426836729,1
79,2017,-2.114635468,-4.422899723,1
111,33,-1.368906736,0.7287266254,1
111,65,1.436999083,-0.05363073945,1
111,97,3.173015833,-0.09027853608,1
111,129,4.253913879,0.1245418787,1
111,161,3.717880249,-0.7203968763,1
111,193,1.745817423,-1.008561254,1
111,225,21.06026077,-8.003983498,1
