PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 12, filenames: A:[12]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[13]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6167341471,2.322766304,1
47,65,1.929719448,0.1710229367,1
47,97,1.819156408,-0.8267431259,1
47,129,1.169335604,-0.8995804787,1
47,161,1.315266132,-3.794712305,1
47,193,1.965302706,-4.075523376,1
47,225,3.038959265,-4.550751686,1
47,257,4.795053005,-4.023250103,1
47,289,1.445910454,-20.93095398,1
47,321,5.439178467,-12.9835434,1
47,353,-10.47108269,-4.360221863,1
47,385,2.957389116,-3.500114441,1
47,417,0.7724212408,4.761321545,1
47,449,-0.465562582,1.654456139,1
47,481,3.189015865,-2.807182074,1
47,513,-14.3070116,5.185266018,1
47,545,-12.56534958,7.214893341,1
47,577,4.852681637,-3.353532553,1
47,609,4.887924194,-2.824770927,1
47,641,12.43623734,-2.95223999,1
47,673,7.519350529,-3.57589674,1
47,705,8.542778015,-2.95595789,1
47,737,8.829277992,-3.055290461,1
47,769,11.02905655,9.06843853,1
47,801,4.816638947,-17.83158684,1
47,833,11.70151997,-4.64046669,1
47,865,-3.533847809,-13.10439682,1
47,897,11.61615658,-5.145992279,1
47,929,10.43689537,-4.526316643,1
47,961,10.65187168,-3.587896109,1
47,993,11.37371826,-3.124016762,1
47,1025,12.42133808,-3.92495966,1
47,1057,11.72224236,-4.007623196,1
47,1089,10.90628624,-3.785783291,1
47,1121,11.00410366,-4.050795555,1
47,1153,11.37525749,-4.929436684,1
47,1185,12.76900864,-3.802451134,1
47,1217,12.69500637,-4.231673241,1
47,1249,12.22370148,-5.716783047,1
47,1281,11.75351334,-7.056880951,1
47,1313,11.37931824,-7.027139664,1
47,1345,11.18466187,-6.739225388,1
47,1377,10.21916962,-7.274808407,1
47,1409,11.06019306,-6.765438557,1
47,1441,13.60894775,-5.041827679,1
47,1473,12.96078587,-6.788557053,1
47,1505,29.63929749,-10.41397667,1
47,1537,8.204758644,-8.675914764,1
47,1569,6.58869648,-10.5162487,1
47,1601,5.792611122,-10.42398548,1
47,1633,8.400188446,-9.119644165,1
47,1665,6.788608074,-7.1857481,1
47,1697,1.453670979,-2.497294903,1
47,1729,-0.6212425232,2.190300941,1
47,1761,-1.263288975,1.240093231,1
47,1793,0.5438315868,-2.413580894,1
47,1825,-7.465957642,-9.219306946,1
47,1857,2.535339355,-0.7296757698,1
47,1889,1.15532732,1.008999348,1
47,1921,1.526592016,-0.7349126339,1
47,1953,-1.333322406,0.2333642542,1
47,1985,-1.067835331,-0.3008125424,1
47,2017,5.762462139,-5.863959789,1
79,33,3.613000154,0.7296647429,1
79,65,1.870620012,-0.7583084106,1
79,97,2.961091042,-0.8976989388,1
79,129,4.399237633,-2.945699215,1
79,161,4.613214016,-4.574691772,1
79,193,3.840191841,-4.531301022,1
79,225,2.777023554,-4.006103516,1
79,257,3.771384239,-3.068710327,1
79,289,4.531765461,-4.267256737,1
79,321,4.7797575,-6.826463699,1
79,353,4.774355888,-5.677481174,1
79,385,3.874469995,-3.848260403,1
79,417,3.056738377,-4.108016491,1
79,449,2.267374992,-3.001620531,1
79,481,3.533456802,-3.96518755,1
79,513,4.828411102,-3.983611345,1
79,545,18.26013947,7.468022823,1
79,577,5.257295132,-3.537642717,1
79,609,5.586924553,-3.118705034,1
79,641,6.244327068,-3.598427057,1
79,673,6.844908714,-4.306449413,1
79,705,7.360179424,-3.520670891,1
79,737,19.0865345,9.271945,1
79,769,-10.73827934,-0.5628063679,1
79,801,29.03892899,-6.791457653,1
79,833,12.34440231,-11.40091991,1
79,865,12.75403118,-8.470046997,1
79,897,11.44357491,-7.696147919,1
79,929,11.59782505,-6.364531517,1
79,961,12.9831686,-5.52197361,1
79,993,14.28874969,-3.933276653,1
79,1025,13.96553802,-3.160036325,1
79,1057,13.46944141,-3.420907497,1
79,1089,13.89601803,-4.402288914,1
79,1121,13.94933319,-4.344396591,1
79,1153,14.15864372,-5.024379253,1
79,1185,15.04780674,-4.284783363,1
79,1217,15.94546413,-3.675269604,1
79,1249,14.83357143,-4.870194912,1
79,1281,12.43428135,-6.763747692,1
79,1313,12.51630783,-6.717482567,1
79,1345,13.7853632,-5.626789093,1
79,1377,12.77808952,-6.638932228,1
79,1409,13.48428822,-7.351027489,1
79,1441,13.97891712,-6.781486034,1
79,1473,10.92600536,-6.897417545,1
79,1505,8.67061615,-6.993839264,1
79,1537,8.193833351,-7.201185226,1
79,1569,7.275287151,-7.027397633,1
79,1601,7.267032146,-7.290791035,1
79,1633,7.734400749,-6.986100197,1
79,1665,-11.50389099,-5.813808918,1
79,1697,5.88146019,-4.590153217,1
79,1729,1.579273939,-1.332990646,1
79,1761,-0.1379272938,0.2864257097,1
79,1793,-0.579297781,0.5587980151,1
79,1825,0.2246493101,-0.03099173307,1
79,1857,1.257007122,-0.5265053511,1
79,1889,1.085178614,-0.2984853983,1
79,1921,0.1068465114,-0.1198400259,1
79,1953,-0.1530582905,0.1049160808,1
79,1985,-0.3945270181,-0.5595726371,1
79,2017,20.94752312,-2.61007452,1
111,33,0.5305069685,0.1310683936,1
111,65,2.115674734,-0.3770928979,1
111,97,3.581309319,0.1010530591,1
111,129,4.305644512,-1.483500838,1
111,161,3.670287609,-3.425765753,1
111,193,2.969648838,-3.658829212,1
111,225,2.627615452,-3.384436846,1
111,257,3.420624733,-2.957695484,1
111,289,4.010479927,-4.383869648,1
111,321,3.762380123,-6.101624489,1
111,353,3.054452419,-5.251345634,1
111,385,3.039284229,-4.660315514,1
111,417,2.931643963,-4.950689793,1
