PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 37, filenames: A:[37]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[38]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.39244771,-0.105684638,1
47,65,0.4733115435,0.9678090811,1
47,97,0.4164075553,0.3072182238,1
47,129,1.781697154,-0.4488202631,1
47,161,1.534897447,-1.191957712,1
47,193,0.05006992817,-2.087996483,1
47,225,-0.6174129248,-1.491960526,1
47,257,20.31556702,-1.911701202,1
47,289,0.05795574188,12.98930931,1
47,321,1.562628746,-2.835732937,1
47,353,0.7829173803,-2.644122124,1
47,385,0.3919964433,-1.228117466,1
47,417,0.9702162743,-1.530716419,1
47,449,1.355727911,-0.8706085682,1
47,481,1.084155083,-0.8668248653,1
47,513,1.833498478,-3.597239971,1
47,545,-0.208432436,-1.860705853,1
47,577,-0.7603881955,-2.893029213,1
47,609,0.2679475546,-1.614884615,1
47,641,0.7539378405,-0.07736158371,1
47,673,1.54925704,-0.7912225723,1
47,705,3.4258039,-0.216714859,1
47,737,4.420867443,-2.036901951,1
47,769,5.659732819,-3.990073681,1
47,801,6.286822319,-5.750910759,1
47,833,4.314043045,-3.467938423,1
47,865,4.437307358,-3.007825375,1
47,897,2.918201447,-1.684985161,1
47,929,0.6824193001,-2.247480631,1
47,961,0.1192643642,-2.998739719,1
47,993,0.6246732473,-2.930032492,1
47,1025,0.5578672886,-1.933422804,1
47,1057,20.80738449,-3.344231367,1
47,1089,1.464174867,-5.483071327,1
47,1121,1.251395464,-4.202898979,1
47,1153,1.599791169,-3.127640247,1
47,1185,-17.90019417,-2.929467201,1
47,1217,2.11204195,-2.57504034,1
47,1249,-0.4136918783,-2.616604805,1
47,1281,-0.8523430824,-2.560680151,1
47,1313,0.4340367317,-1.78853035,1
47,1345,0.9117435217,-1.750835657,1
47,1377,1.698993444,-2.560962677,1
47,1409,0.7722243071,-2.062154055,1
47,1441,-0.7071744204,-2.479455948,1
47,1473,-0.5092333555,-4.89374733,1
47,1505,-0.06115615368,-5.805156708,1
47,1537,0.4210617542,-5.705456257,1
47,1569,0.3898223639,-3.103003502,1
47,1601,0.2557581663,-1.471395493,1
47,1633,-0.3348055482,-0.5091154575,1
47,1665,-0.1487606168,-0.615008235,1
47,1697,-0.4390804172,-0.7218287587,1
47,1729,-0.4791321158,-0.4064705968,1
47,1761,-0.02698455751,-0.4243920445,1
47,1793,0.09039828181,-0.1438976526,1
47,1825,0.3547639251,0.09252381325,1
47,1857,0.2012228966,-0.05539464951,1
47,1889,0.0284049511,-0.1369307637,1
47,1921,-0.153398782,0.02176763117,1
47,1953,-0.141151607,0.1100184917,1
47,1985,0.1131466776,-0.2628782988,1
47,2017,0.6338220835,-2.105152607,1
79,33,-0.01341313124,0.9144608378,1
79,65,0.3459731936,1.359061599,1
79,97,0.1482825279,1.053868532,1
79,129,0.7012027502,-0.1450335979,1
79,161,0.7266365886,-1.281496406,1
79,193,0.3839292526,-1.939555764,1
79,225,0.06208866835,-1.665487766,1
79,257,-0.1526656747,-3.020674706,1
79,289,0.1001185179,-3.696167231,1
79,321,-2.839386225,-4.61899662,1
79,353,-1.586688757,-2.170064688,1
79,385,0.05108964443,-0.7510890961,1
79,417,-0.6096396446,-1.471162796,1
79,449,0.8345094919,-1.658865929,1
79,481,0.7622563839,-2.571053982,1
79,513,-0.2623081803,-3.002281427,1
79,545,0.2763798833,-2.433937073,1
79,577,0.4358530045,-3.713612556,1
79,609,1.180554152,-3.532564878,1
79,641,1.639674902,-3.113137722,1
79,673,2.093699932,-1.990107656,1
79,705,21.34400368,2.802888393,1
79,737,3.888325691,0.4257249832,1
79,769,4.758147717,-1.771148682,1
79,801,4.575881958,-3.966287613,1
79,833,3.927959919,-3.683790684,1
79,865,2.907190084,-3.467499733,1
79,897,0.8787412643,-2.597318888,1
79,929,0.8854982853,-3.063146353,1
79,961,0.3924039006,-3.344352245,1
79,993,-0.2374438941,-1.588862538,1
79,1025,0.02413660288,-1.008105993,1
79,1057,0.1077916026,-2.228542805,1
79,1089,0.7886762023,-2.801932335,1
79,1121,0.4700719118,-2.611130238,1
79,1153,0.2819206715,-1.534856558,1
79,1185,0.6454977989,-0.4866369963,1
79,1217,0.8373718858,-1.271448731,1
79,1249,0.7764235735,-2.31218338,1
79,1281,1.194127202,-3.598556757,1
