PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 65, filenames: A:[65]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[66]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,6.769412041,0.6839809418,1
47,65,3.378109932,-2.121961117,1
47,97,1.319485307,-2.639103889,1
47,129,1.656518698,-1.945582271,1
47,161,1.431122184,-2.124480247,1
47,193,1.014071465,-2.283141613,1
47,225,0.2704041004,-5.42711544,1
47,257,-0.320974946,-4.961478233,1
47,289,1.229790926,-3.002280712,1
47,321,2.235700846,-3.824958801,1
47,353,2.234906673,-4.814864635,1
47,385,1.36367631,-6.143524647,1
47,417,-0.4606761932,-8.644046783,1
47,449,-1.321871758,-10.90911198,1
47,481,-1.361866474,-10.21648026,1
47,513,-0.5543031693,-8.32592392,1
47,545,1.103025913,-7.309450626,1
47,577,1.962173223,-6.61291647,1
47,609,1.585818768,-7.480639458,1
47,641,1.169016719,-7.403270721,1
47,673,1.881143928,-8.14004612,1
47,705,1.754513979,-8.667396545,1
47,737,-1.326506138,-8.686489105,1
47,769,-0.418186903,-8.063147545,1
47,801,-0.7557282448,-7.990249157,1
47,833,-0.4460775852,-8.036876678,1
47,865,-0.2210087776,-8.747824669,1
47,897,0.7999389172,-8.43348217,1
47,929,2.032831669,-6.652434349,1
47,961,1.233697891,-6.020177364,1
47,993,3.867455006,-6.134435654,1
47,1025,1.774679184,-4.548897266,1
47,1057,0.3523111343,-3.111606359,1
47,1089,0.4805157185,-0.6579856873,1
47,1121,0.8169131279,-0.8017737865,1
47,1153,0.9501676559,-3.011737823,1
47,1185,-2.088623047,-2.386602402,1
47,1217,-2.779239893,-1.975434303,1
47,1249,-2.409804821,-1.301138997,1
47,1281,-2.420627594,0.394949019,1
47,1313,-2.236728668,0.2823135853,1
47,1345,-1.470301628,-1.612085581,1
47,1377,-1.12223649,-1.975313187,1
47,1409,-3.841329813,-0.396928072,1
47,1441,-4.092404366,-3.475809574,1
47,1473,-4.595824718,-3.93726182,1
47,1505,-5.997320652,-2.624057293,1
47,1537,-3.70883131,-3.302264214,1
47,1569,-1.867771506,-4.00133419,1
47,1601,-1.635786772,-3.770175934,1
47,1633,-2.011127234,-3.764596462,1
47,1665,-3.192268848,-7.262462616,1
47,1697,0.1259821057,-0.4671836495,1
47,1729,-0.6936147213,0.5444658995,1
47,1761,-0.6055175066,0.6565620899,1
47,1793,-0.03028464317,0.1472401619,1
47,1825,0.110114783,0.1016663313,1
47,1857,0.2505228519,-0.3605204225,1
47,1889,0.08826434612,-0.5234788656,1
47,1921,-0.2531608939,-0.6545556784,1
47,1953,-0.2859191298,-0.2772631049,1
47,1985,-0.1645266414,-0.05128249526,1
47,2017,0.7481051683,-1.001579285,1
79,33,5.063838482,1.608328938,1
79,65,4.279045582,-3.86820817,1
79,97,5.39006424,18.53124428,1
79,129,2.042874813,-2.219521046,1
79,161,2.014307499,-1.767536402,1
79,193,1.781666279,-0.9909362793,1
79,225,1.095668077,-4.338123798,1
79,257,2.295607567,-4.942282677,1
79,289,3.272932529,-2.827390432,1
79,321,3.461312056,-3.647089481,1
79,353,3.201998949,-3.976811886,1
79,385,1.670739651,-5.436373711,1
79,417,1.166175723,-8.003536224,1
79,449,1.542737365,-8.969385147,1
79,481,1.322801828,-8.810517311,1
79,513,1.616252899,-7.883980751,1
79,545,2.123003006,-6.96115303,1
79,577,12.53601265,-22.82034111,1
79,609,-0.7503256798,-6.94879818,1
79,641,-0.8263874054,-6.532632828,1
79,673,-0.3499158025,-6.377788544,1
79,705,-0.4232720137,-7.261543274,1
79,737,-1.867757559,-7.287932396,1
79,769,-2.512003422,-6.559213638,1
79,801,-1.867655396,-6.739085674,1
79,833,-1.73369813,-7.936063766,1
79,865,-1.288176775,-8.032539368,1
79,897,-0.2963869572,-6.319208622,1
79,929,0.3063570261,-5.957813263,1
79,961,1.269634008,-5.471561432,1
79,993,1.530120134,-6.369448662,1
79,1025,0.3250396252,-5.91510582,1
79,1057,-0.7323036194,-5.407097816,1
79,1089,-0.3395130336,-3.320949078,1
79,1121,0.1474138498,-5.251581192,1
79,1153,0.05576398969,-3.675372601,1
79,1185,-1.15434885,-1.201830268,1
79,1217,-2.043488503,-1.584358215,1
79,1249,-2.3719697,-1.626987338,1
79,1281,-3.099287987,-0.4308837652,1
79,1313,-3.212766171,0.5393259525,1
79,1345,-2.880301952,-1.143422842,1
79,1377,-3.237426281,-1.878464699,1
79,1409,-4.349720001,-2.257463455,1
79,1441,-3.844543457,-3.597157478,1
79,1473,-3.5365026,-3.738688469,1
79,1505,-3.935216427,-4.307106495,1
79,1537,-3.681108713,-3.159885406,1
79,1569,-1.772724628,-3.136161804,1
79,1601,-0.4017269611,-2.059089661,1
79,1633,0.6773808002,-1.156996012,1
79,1665,0.6899533272,0.1915303469,1
79,1697,-0.02221557498,-0.08385123312,1
79,1729,0.1887200773,-0.05617374182,1
79,1761,0.170940727,0.428560704,1
79,1793,0.5059116483,-0.2519885898,1
79,1825,0.1004084498,-0.1586313546,1
79,1857,-0.2235977352,-0.01187163591,1
79,1889,-0.3213921487,-0.1481989324,1
79,1921,-0.3265826106,-0.3290863335,1
79,1953,0.1093650907,0.04616828263,1
79,1985,0.01371879131,-0.1224774718,1
79,2017,-0.06567305326,-0.6454351544,1
111,33,1.933541775,2.139650345,1
111,65,1.94161272,-0.5626934171,1
111,97,3.738427639,18.30917549,1
111,129,2.047801971,-2.286986828,1
111,161,1.994485736,-1.850234747,1
111,193,1.711546183,-1.226454735,1
111,225,1.638777494,-2.971908808,1
111,257,2.341290712,-3.258402348,1
111,289,-13.23225212,7.094615459,1
111,321,3.125092745,-3.935931206,1
111,353,2.546656132,-3.708827496,1
111,385,1.724023342,-3.461103439,1
111,417,1.708482027,-5.67247963,1
111,449,1.993952155,-9.028630257,1
111,481,3.882234097,-7.516687393,1
111,513,2.37911725,-7.175415993,1
111,545,0.6494611502,-6.3909688,1
111,577,-0.5764952898,-6.731472969,1
111,609,-1.711817145,-7.399362564,1
111,641,18.57474327,-5.324698925,1
111,673,-1.799122453,-5.206930161,1
111,705,-1.538600445,-6.053664207,1
111,737,-0.3922533989,-6.247597694,1
111,769,-2.396012306,-6.233999252,1
111,801,-2.333121061,-7.462982178,1
111,833,-2.041177273,-8.115379333,1
111,865,-1.784302711,-7.803108692,1
111,897,-1.242945194,-6.3005023,1
111,929,-0.5330314636,-5.340212822,1
111,961,-0.1535981894,-5.07747364,1
111,993,0.6519500017,-5.187147617,1
111,1025,-0.1956346035,-5.632112026,1
111,1057,-1.319723725,-5.736462116,1
111,1089,-2.703524113,-4.893716335,1
111,1121,-0.7895410061,-5.548761368,1
111,1153,-0.1810504794,-3.948861837,1
111,1185,-0.289090395,-1.622430325,1
111,1217,-0.8354394436,-2.013188124,1
111,1249,-1.074368,-1.772610188,1
111,1281,-1.715456605,-1.657063484,1
111,1313,-4.195383549,-0.08293032646,1
111,1345,-3.93328166,-1.610582232,1
111,1377,-4.188919067,-2.052903891,1
111,1409,-4.404592991,-2.177947283,1
111,1441,-4.299889088,-2.354303837,1
111,1473,-4.450005054,-3.10032177,1
111,1505,-4.546998978,-3.511142731,1
111,1537,-2.30069828,-2.874562263,1
111,1569,-1.569256783,-2.257814884,1
111,1601,-0.3950503469,-1.361184597,1
111,1633,1.021812916,-0.2662869692,1
111,1665,0.9090830088,0.5855073929,1
111,1697,0.1233319789,-0.02840721607,1
111,1729,0.08250047266,-0.2936497927,1
111,1761,0.3785469234,-0.4303762913,1
111,1793,0.2950119078,-0.3428997695,1
111,1825,-0.0005603916943,-0.2722012997,1
111,1857,-0.1027106345,-0.089229092,1
111,1889,0.1408437043,0.2207976282,1
111,1921,0.1397390068,0.2042088211,1
111,1953,0.08866555989,0.04735603929,1
111,1985,0.033666417,-0.3894666433,1
111,2017,-0.1674708575,-0.5628290772,1
143,33,5.1656394,2.516494751,1
143,65,2.317640305,-0.1293928027,1
143,97,2.850389242,-1.380012512,1
143,129,2.654306412,-2.082540512,1
143,161,2.100330114,-2.050746918,1
143,193,2.339024067,-1.706815958,1
143,225,-1.745346546,-21.74910927,1
143,257,-5.2376194,-14.76650906,1
143,289,-0.8001337051,16.16676903,1
143,321,3.089126825,-4.641043663,1
143,353,2.665372849,-3.751360893,1
143,385,1.851747036,-3.880183697,1
143,417,1.576092243,-4.39319706,1
143,449,-14.4625597,-6.649305344,1
143,481,6.242717743,-2.53105545,1
143,513,2.331817627,-7.766544342,1
143,545,1.583709955,-7.335401058,1
143,577,0.4825151563,-6.739872456,1
143,609,-1.067987323,-6.172236919,1
143,641,-1.764347792,-6.111120224,1
143,673,-2.12049675,-6.365507126,1
143,705,-17.9014225,-15.32946777,1
143,737,6.016954422,10.78917313,1
143,769,-9.319526672,-20.45505333,1
143,801,-2.198043823,-8.993091583,1
143,833,-2.000684977,-8.267450333,1
143,865,-2.20206666,-6.995994568,1
143,897,-1.856611252,-4.82861805,1
143,929,-1.842843056,-4.402505398,1
143,961,-2.00158,-4.758534431,1
143,993,-1.142006278,-4.676136494,1
143,1025,-0.6614334583,-5.185290813,1
143,1057,-1.338422775,-5.793227196,1
143,1089,-1.770421267,-5.752149582,1
143,1121,-1.571159363,-4.768247128,1
143,1153,-1.087219,-3.572565794,1
143,1185,-0.9215745926,-2.529434443,1
143,1217,-0.9301592112,-2.627462387,1
143,1249,-0.3077355623,-2.906678677,1
143,1281,-0.251630187,-4.286595821,1
143,1313,-1.439494371,-2.182596207,1
143,1345,-2.924282312,-1.818949342,1
143,1377,-3.690805912,-1.849715114,1
143,1409,-3.899804592,-1.409803033,1
143,1441,-4.164001465,-1.577937841,1
143,1473,-4.116876602,-2.416927576,1
143,1505,-3.638455153,-2.917282343,1
143,1537,-0.9963202477,-0.9356913567,1
143,1569,-0.6923714876,-1.05794096,1
143,1601,-0.329220295,-0.573800087,1
143,1633,0.165019691,0.6021534204,1
143,1665,1.049770117,1.146695375,1
143,1697,-0.06270641088,-0.5740162134,1
143,1729,-0.1999579966,-0.6287375689,1
143,1761,0.2029301524,-0.5623793602,1
143,1793,0.1350042969,-0.1020535231,1
143,1825,-0.2093548626,-0.2921243012,1
143,1857,-0.2150124311,-0.08614566177,1
143,1889,-0.008990138769,0.1981331408,1
143,1921,0.1053180173,0.1369460225,1
143,1953,0.1601617783,-0.06863036752,1
143,1985,0.1362276971,-0.3560157716,1
143,2017,0.01783752441,-0.6363924146,1
175,33,1.329827309,2.421285868,1
175,65,2.50572443,0.557291925,1
175,97,2.318584681,-1.079376817,1
175,129,1.023422599,-1.914193392,1
175,161,1.307984948,-2.242137432,1
175,193,2.068708897,-1.733340979,1
175,225,1.143694878,0.2066915035,1
175,257,2.409002066,-1.448636532,1
175,289,3.329572916,-4.437843323,1
175,321,2.788239956,-5.108567238,1
175,353,2.858101845,-4.680074692,1
175,385,2.19064045,-5.126175404,1
175,417,1.730983138,-4.689849377,1
175,449,2.354615688,-4.603235722,1
175,481,3.521866083,-5.546012402,1
175,513,2.528966188,-6.644094467,1
175,545,2.632650852,-6.900796413,1
175,577,2.415990829,-6.351053238,1
175,609,0.5062497258,-6.289587021,1
175,641,-0.6768320799,-5.505644798,1
175,673,-0.3344994783,-6.103031158,1
175,705,-0.6093922257,-5.111903191,1
175,737,-1.047760963,-5.635481834,1
175,769,-1.430523038,-6.274773598,1
175,801,-1.880839825,-8.425450325,1
175,833,-1.572862983,-9.100569725,1
175,865,-1.43834579,-6.533442497,1
175,897,-1.690061927,-3.251541615,1
175,929,-2.617431641,-3.181806087,1
175,961,-13.67236137,-0.8982150555,1
175,993,-0.9751464128,-2.975702286,1
175,1025,-0.8070614338,-4.562558174,1
175,1057,-2.370072603,-5.063643932,1
175,1089,-2.432598352,-5.54962635,1
175,1121,-1.667799234,-5.946846008,1
175,1153,-1.462230444,-4.064518929,1
175,1185,-1.985251665,-2.85513258,1
175,1217,-2.385437012,-3.167292356,1
175,1249,-2.65622735,-4.0421772,1
175,1281,-2.68491888,-4.068575859,1
175,1313,-1.966941357,-2.479391336,1
175,1345,-1.647636414,-2.019676208,1
175,1377,-1.956077099,-1.337363243,1
175,1409,-4.491641998,-0.4049053192,1
175,1441,-3.541372299,-0.4295905828,1
175,1473,-2.733555317,-1.761409283,1
175,1505,-2.037346363,-2.40288496,1
175,1537,-1.389970541,-2.144330978,1
175,1569,-0.8027808666,-1.159032106,1
175,1601,-0.8914740086,-1.302454472,1
175,1633,-1.042460442,-0.1469119787,1
175,1665,-1.359608173,-0.5398886204,1
175,1697,-0.6807596087,-1.366179943,1
175,1729,0.2761923671,-6.039834499,1
175,1761,-0.4793661535,-5.296398163,1
175,1793,-0.2737641335,-0.5647752881,1
175,1825,-0.2627987266,-0.2592625916,1
175,1857,-0.2083179206,0.0436322242,1
175,1889,-0.2107616067,0.003929253668,1
175,1921,-0.05379322544,-0.1081870198,1
175,1953,0.0601102002,0.05849097669,1
175,1985,0.02880579047,-0.1742290258,1
175,2017,-0.0641040504,-0.7304841876,1
207,33,0.384201467,2.416395187,1
207,65,1.516989231,-0.1908322573,1
207,97,1.07128191,-0.9504238367,1
207,129,-0.04779863358,-1.32529366,1
207,161,-0.1879953742,-2.026978493,1
207,193,0.6411715746,-1.945961952,1
207,225,1.172884941,-1.243588448,1
207,257,1.970583916,-2.264566422,1
207,289,2.099584341,-4.017912865,1
207,321,-0.6121034622,-9.637470245,1
207,353,2.121351719,-6.37233448,1
207,385,2.081293583,-5.243990898,1
207,417,0.9314767122,-5.487773895,1
207,449,0.772446394,-5.510122299,1
207,481,1.187315226,-5.578270435,1
207,513,1.321603656,-6.348069668,1
207,545,2.372169495,-6.750160694,1
207,577,2.609854221,-6.732480049,1
207,609,1.730908155,-6.454301357,1
207,641,0.5094707012,-5.50352335,1
207,673,0.1499849558,-4.599484921,1
207,705,-1.106522202,-5.337043762,1
207,737,-0.1513388157,-5.524712563,1
207,769,-0.1895053387,-5.205417156,1
207,801,-1.762340665,-6.026171684,1
207,833,-1.206760168,-8.274977684,1
207,865,-0.9173996449,-6.066101074,1
207,897,-1.418407321,-3.504014015,1
207,929,-1.95193994,-2.404984474,1
207,961,-1.726890087,-3.036772013,1
207,993,-1.655900359,-1.782367945,1
207,1025,-1.921094179,-3.970987797,1
207,1057,-1.96280992,-4.360054016,1
207,1089,-1.720068574,-4.682711601,1
207,1121,-1.128764153,-5.281595707,1
207,1153,-3.102399826,-4.588127136,1
207,1185,-3.660056114,-3.432850361,1
207,1217,-3.215196848,-3.877198935,1
207,1249,-3.599472046,-4.053977013,1
207,1281,-3.500200987,-4.11899662,1
207,1313,-2.859080791,-3.171993017,1
207,1345,-2.066208839,-2.851118565,1
207,1377,-2.861784458,-1.531410694,1
207,1409,-3.860560894,-0.4176261425,1
207,1441,-2.652208567,-1.203494191,1
207,1473,-0.674492836,-2.140081882,1
207,1505,0.1323816776,-3.066656113,1
207,1537,-0.3956106901,-3.037006617,1
207,1569,-3.479935646,-3.156033516,1
207,1601,-2.789747238,-4.273427963,1
207,1633,-1.136159897,-3.421475649,1
207,1665,-1.371874094,-2.759654284,1
207,1697,-1.654731274,-2.541100502,1
207,1729,-0.9796391726,-2.283406258,1
207,1761,-0.9451647997,-1.829003811,1
207,1793,-0.5732733607,-0.7244098783,1
207,1825,-0.2195273638,-0.1781510711,1
207,1857,-0.01515942812,-0.3279391825,1
207,1889,0.2219735682,-0.007216706872,1
207,1921,0.2062203437,-0.01606484503,1
207,1953,-0.02232132852,0.1087308303,1
207,1985,-0.1729510278,-0.186796546,1
207,2017,-0.06033012271,-0.7602484822,1
239,33,1.235513806,2.535586834,1
239,65,0.7104711533,0.442933172,1
239,97,0.7612053156,-0.6825573444,1
239,129,1.4915663,-2.49354887,1
239,161,0.7130951881,-2.390812874,1
239,193,0.8403832912,-1.470174432,1
239,225,1.095627069,-0.9725048542,1
239,257,1.251732826,-3.183396339,1
239,289,1.79726696,-4.634731293,1
239,321,1.612652779,-4.860141754,1
239,353,0.888612628,-5.893038273,1
239,385,0.6065005064,-5.328164577,1
239,417,-0.246049881,-5.332678795,1
239,449,-0.4617145658,-5.587256432,1
239,481,-2.384119272,-5.566877842,1
239,513,-2.82584691,-6.007273674,1
239,545,1.983714461,-7.123930454,1
239,577,2.507646084,-7.277997494,1
239,609,0.9501924515,-6.092126369,1
239,641,1.052146792,-5.946577549,1
239,673,1.915648222,-7.937641144,1
239,705,0.666125536,-6.878790855,1
239,737,0.7261548042,-4.887555122,1
239,769,0.8118565679,-4.291799545,1
239,801,-0.194137156,-5.726674557,1
239,833,-0.9413980246,-6.115490913,1
239,865,-1.145263195,-5.062621117,1
239,897,-1.190109491,-4.139837265,1
239,929,-1.070637584,-4.109380722,1
239,961,-1.12614584,-3.489386082,1
239,993,-1.426896095,-2.314295053,1
239,1025,-1.415501595,-4.235918045,1
239,1057,-1.347270966,-4.59985733,1
239,1089,-1.427342057,-3.879816532,1
239,1121,-1.196954966,-3.944370508,1
239,1153,-0.5259912014,-3.96397543,1
239,1185,-1.040654182,-3.366545677,1
239,1217,-2.753874779,-3.521693468,1
239,1249,-2.813580036,-3.953325033,1
239,1281,-2.64398098,-4.487449646,1
239,1313,-2.708177567,-3.515792608,1
239,1345,-1.977423668,-2.971610546,1
239,1377,-1.555948019,-2.096865177,1
239,1409,-2.43334651,-0.6088552475,1
239,1441,-2.197863579,-1.107005239,1
239,1473,-1.178795099,-2.799272537,1
239,1505,0.767349124,-3.691886425,1
239,1537,0.4998399019,-3.148449898,1
239,1569,-2.531552553,-3.927981138,1
239,1601,-1.671303749,-3.394217491,1
239,1633,-1.371304274,-3.620163679,1
239,1665,-2.111941814,-3.809065104,1
239,1697,-1.875853539,-3.642671585,1
239,1729,-1.717192054,-2.556592941,1
239,1761,-1.938958049,-1.145047903,1
239,1793,-1.43935585,-0.9658925533,1
239,1825,-0.01255089045,-0.3023722768,1
239,1857,-0.2457265854,-0.9125375748,1
239,1889,-0.1592946351,-0.1192375422,1
239,1921,0.3083767295,0.2839198709,1
239,1953,0.06097576022,0.3090342581,1
239,1985,-0.05078778416,-0.2010567188,1
239,2017,0.07599312067,-0.6479992867,1
271,33,0.7860257626,2.565007687,1
271,65,0.05658006668,-0.1141317189,1
271,97,1.34671402,-1.030046225,1
271,129,1.708194494,-2.07611084,1
271,161,0.9634565711,-2.380872488,1
271,193,1.707304478,-1.784388304,1
271,225,1.485011578,-1.823153496,1
271,257,0.8986213207,-3.087497473,1
271,289,2.059720993,-3.977998257,1
271,321,1.382030249,-4.227129936,1
271,353,0.543869853,-4.97325182,1
271,385,-0.7637757063,-4.883452892,1
271,417,-0.801879406,-4.896188259,1
271,449,-0.723366797,-6.055083275,1
271,481,-1.179449558,-6.554226398,1
271,513,-2.478708029,-7.509377956,1
