PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 1, filenames: A:[1]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[2]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
452,115,1.387981176,-0.2883725464,1
452,131,1.531988621,-0.8711178303,1
452,147,1.169870138,-1.528529882,1
452,163,1.351492047,-1.932270765,1
452,179,1.668861985,-1.808036447,1
452,195,2.017686605,-1.860756874,1
452,211,2.449673176,-2.360541582,1
452,227,1.722592115,-2.63109231,1
452,243,1.688152432,-2.283959866,1
452,259,1.866461158,-2.390957355,1
452,275,1.736893177,-2.491774559,1
452,291,1.725859523,-2.794542551,1
452,307,1.590358973,-2.315784931,1
452,323,1.988506317,-2.381510019,1
452,339,2.340558767,-2.107530594,1
452,355,1.79276216,-1.725764394,1
452,371,1.618177891,-1.810596466,1
452,387,1.435175538,-1.460445046,1
452,403,1.630723596,-0.8708128929,1
468,19,1.437282562,0.8556729555,1
468,35,1.289163232,0.5118476748,1
468,51,1.419993758,0.4184986353,1
468,67,NaN,NaN,2
468,83,1.216005802,1.222221255,1
468,99,0.966029048,0.3858659565,1
468,115,1.27495718,0.008031994104,1
468,131,1.094833255,-0.9257881045,1
468,147,1.263769984,-1.901408553,1
468,163,2.08685708,-1.840627432,1
468,179,2.116044998,-1.986585379,1
468,195,2.31064868,-2.547688484,1
468,211,2.722899675,-2.000997066,1
468,227,1.717785001,-2.752608776,1
468,243,1.6793046,-2.814823389,1
468,259,1.799918413,-2.73216629,1
468,275,1.470147848,-2.525611162,1
468,291,1.542788744,-2.865507364,1
468,307,1.145552397,-2.51080966,1
468,323,1.214208126,-2.369004726,1
468,339,2.107508659,-1.947746515,1
468,355,1.99357903,-2.084104538,1
468,371,2.015673637,-1.933589816,1
468,387,1.813383222,-1.700095296,1
468,403,1.356041074,-1.7887398,1
484,19,1.513497591,1.394556522,1
484,35,1.557738066,0.3804488182,1
484,51,1.74396956,0.4250726104,1
484,67,1.262248516,0.5551090837,1
484,83,0.9870814085,0.3225975633,1
484,99,0.8861869574,-0.06650912017,1
484,115,0.8173108101,-0.4300240874,1
484,131,1.269023299,-1.086221457,1
484,147,1.560734153,-1.377184987,1
484,163,2.184547424,-1.39039886,1
484,179,2.087597847,-2.268529892,1
484,195,1.91991806,-2.762576103,1
484,211,2.218408823,-2.194185972,1
484,227,1.585287333,-2.389849424,1
484,243,1.848708749,-2.958832026,1
484,259,2.092743397,-3.288951635,1
484,275,1.768684149,-2.986956596,1
484,291,1.586276293,-3.097933292,1
484,307,1.696806431,-2.745758057,1
484,323,1.911955833,-2.478974581,1
484,339,2.007810593,-1.762167931,1
484,355,2.198366404,-1.508384943,1
484,371,2.188120365,-1.357230663,1
484,387,2.045007944,-1.525328159,1
484,403,2.039299488,-2.137660503,1
500,19,1.646325707,2.284822941,1
500,35,1.582910776,0.8258236647,1
500,51,NaN,NaN,2
500,67,1.105986595,0.2268275619,1
500,83,0.6916117668,-0.1277316809,1
500,99,0.6338785887,-0.1911138892,1
500,115,0.6246330142,-0.5459362864,1
500,131,1.471184254,-0.9384970665,1
500,147,1.965439081,-1.28573525,1
500,163,2.156570435,-1.53426671,1
500,179,1.714642048,-2.433766365,1
500,195,-0.5422713757,-3.058999062,1
500,211,0.8833216429,-2.505942583,1
500,227,1.383780956,-2.755568027,1
500,243,1.972633481,-3.090889454,1
500,259,2.067783833,-3.133815289,1
500,275,1.893033624,-3.159580231,1
500,291,2.086327076,-3.106452703,1
500,307,2.258034945,-2.798971891,1
500,323,2.308363438,-2.476373196,1
500,339,2.21332407,-2.307896376,1
500,355,2.134968758,-1.618790507,1
500,371,1.793676376,-1.342732072,1
500,387,1.685464263,-1.553173065,1
500,403,1.995577812,-1.574296117,1
516,19,1.597280502,1.777634382,1
516,35,1.567819476,1.135947227,1
516,51,1.3611027,0.6397581697,1
516,67,1.032335162,0.273303628,1
516,83,0.7129465938,-0.1151189655,1
516,99,0.5344817042,-0.3381865025,1
516,115,0.5968799591,-0.6417840719,1
516,131,1.100581288,-1.159309626,1
516,147,1.783936739,-1.426757097,1
516,163,1.920142889,-1.873995781,1
516,179,1.470236063,-2.82361722,1
516,195,0.5676045418,-2.945484638,1
516,211,NaN,NaN,2
516,227,0.8055039644,-3.183071852,1
516,243,1.399665713,-3.278120995,1
516,259,1.357936144,-3.079875708,1
516,275,1.386091471,-2.923234463,1
516,291,1.720835328,-2.952904701,1
516,307,2.181707859,-2.858307123,1
516,323,2.613407612,-2.583654642,1
516,339,2.18547821,-2.6876719,1
516,355,1.810806155,-2.06076622,1
516,371,1.646410227,-1.893830299,1
516,387,1.291996479,-1.929806471,1
516,403,1.319823503,-1.213392377,1
532,19,1.483077526,1.089947343,1
532,35,1.401385307,0.7069739103,1
532,51,1.181882977,0.5428785086,1
532,67,1.228398442,0.1794271767,1
532,83,1.033802986,-0.2186119556,1
532,99,0.6654740572,-0.5088765025,1
532,115,0.564710021,-1.098492742,1
532,131,0.7600856423,-1.773567438,1
532,147,1.245346069,-1.706704855,1
532,163,1.608510613,-1.92566967,1
532,179,0.792812109,-2.337147474,1
532,195,0.3789768219,-2.034847021,1
532,211,1.519086957,-1.55312252,1
532,227,0.3915758133,-3.198128223,1
532,243,0.9155470133,-3.583812952,1
532,259,1.042132139,-3.151126146,1
532,275,0.7858376503,-2.986191273,1
532,291,1.005759001,-3.086943865,1
532,307,1.759928226,-2.883822441,1
532,323,2.28179884,-2.913383722,1
532,339,1.749180079,-2.979939938,1
532,355,1.666540504,-2.496355057,1
532,371,1.922502995,-2.227531433,1
532,387,1.945607424,-2.130956888,1
532,403,2.093655586,-1.679828763,1
548,19,1.221549392,0.7976516485,1
548,35,1.220679522,0.1537925601,1
548,51,0.6478154063,-0.3500624895,1
548,67,0.7122497559,0.1963140666,1
548,83,0.8447226882,-0.1910693645,1
548,99,0.8299462199,-0.9170905352,1
548,115,0.4377077818,-2.030079365,1
548,131,-0.3468456268,-3.368869305,1
548,147,-0.9485139847,-2.969341755,1
548,163,-0.7725627422,-2.200814724,1
548,179,-0.6454322338,-1.179309726,1
548,195,NaN,NaN,2
548,211,0.4543213844,-2.32808423,1
548,227,0.6665886641,-3.047410727,1
548,243,0.5951883793,-4.214658737,1
548,259,0.4813867807,-3.389874458,1
548,275,0.1407806873,-3.102960348,1
548,291,-0.1096631289,-3.522313833,1
548,307,1.061623693,-3.169876099,1
548,323,1.563946128,-3.190272808,1
548,339,1.387909412,-2.975640774,1
548,355,1.436671138,-2.470116615,1
548,371,1.55678153,-2.359148979,1
548,387,1.949377656,-2.516189098,1
548,403,2.499028921,-1.93055594,1
