PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 4, filenames: A:[4]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[5]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
116,67,-0.8000056744,0.7907556295,1
116,83,-0.3733032942,0.3131409585,1
116,99,-0.6087841392,-0.2451734543,1
116,115,-0.5711454749,-0.7583597898,1
116,131,0.0005720555782,-0.5762473345,1
116,147,0.4191581309,-0.2869141996,1
116,163,0.5767250061,-0.5660206079,1
116,179,0.4240682721,-0.4403631687,1
116,195,0.2655366957,-0.2829990387,1
116,211,0.3760552406,-0.722610414,1
116,227,0.4038240314,-2.004019737,1
116,243,0.6405497789,-1.21401608,1
116,259,1.043283582,-0.9980204105,1
116,275,0.9967529178,-1.160445929,1
116,291,0.9928438663,-1.289312601,1
116,307,1.100839853,-0.7572057247,1
116,323,0.4733977318,-0.5493154526,1
116,339,0.36042732,-0.6663865447,1
116,355,0.5605275631,-0.6847574711,1
116,371,0.5546014309,-1.180217505,1
116,387,0.5747077465,-1.162918091,1
116,403,0.8977774382,-0.06060577184,1
132,19,-1.122523785,1.070093632,1
132,35,-0.193169862,1.405810952,1
132,51,0.2443237305,1.023910999,1
132,67,NaN,NaN,2
132,83,-0.4386756122,0.7792572975,1
132,99,-0.5637674332,0.665379107,1
132,115,-0.286919117,0.1841496229,1
132,131,0.3746952116,-0.05279093981,1
132,147,0.7213321924,-0.6647424698,1
132,163,0.9019576907,-0.7449119091,1
132,179,0.7800658345,-0.9105750322,1
132,195,0.5657737851,-0.7581762075,1
132,211,0.1537605524,-0.509993434,1
132,227,-0.005451411009,-1.506598234,1
132,243,0.4083093107,-1.690321207,1
132,259,0.6097893119,-1.08185339,1
132,275,0.5681414008,-1.200167894,1
132,291,0.5722192526,-1.288504839,1
132,307,0.9570342898,-0.8884114027,1
132,323,1.223446369,-0.5307263136,1
132,339,0.9427061081,-0.5931906104,1
132,355,0.7764610648,-0.4578912854,1
132,371,1.159749985,-0.6650585532,1
132,387,1.169409633,-0.7268960476,1
132,403,0.9565299153,-0.1175748706,1
148,19,-0.8715384007,0.9599248171,1
148,35,0.06238311529,0.6879547834,1
148,51,0.3694255352,1.050481796,1
148,67,NaN,NaN,2
148,83,-0.533847034,0.2103026211,1
148,99,-0.4621985257,0.5142320395,1
148,115,-0.3060530126,0.7567881346,1
148,131,0.03090589121,0.5802877545,1
148,147,0.6230359674,-0.6790552139,1
148,163,1.10199523,-1.034038544,1
148,179,NaN,NaN,2
148,195,NaN,NaN,2
148,211,-0.0646019578,0.02687382698,1
148,227,-0.002479493618,-0.6127101779,1
148,243,0.6826366186,-1.458559275,1
148,259,0.8000341654,-1.295915484,1
148,275,0.6088679433,-1.387573719,1
148,291,0.3863378167,-1.226159453,1
148,307,0.684877634,-0.9358032942,1
148,323,0.9996373653,-0.8558234572,1
148,339,1.086272001,-0.7981008887,1
148,355,1.117636085,-0.512822032,1
148,371,1.339185715,-0.6179628968,1
148,387,1.334275365,-0.4203941524,1
148,403,0.3510581255,-0.164846614,1
164,19,-0.6198790073,0.9438297749,1
164,35,-0.04222631454,0.06580126286,1
164,51,0.2204428762,0.5389829278,1
164,67,-0.04359261692,0.5683866739,1
164,83,-0.2126627564,0.1610186696,1
164,99,-0.3307945728,0.4103642404,1
164,115,-0.3895691037,0.6733307242,1
164,131,0.00874389708,0.2607576251,1
164,147,0.2748523355,-0.7825331688,1
164,163,0.3245010078,-1.286026716,1
164,179,1.013195157,-0.7936255932,1
164,195,0.4814758897,-0.2357751727,1
164,211,0.08219973743,0.3048101962,1
164,227,0.1798385084,-0.3537757397,1
164,243,0.8000574112,-1.409815073,1
164,259,0.8576101065,-1.522608995,1
164,275,0.6828693151,-1.629162431,1
164,291,0.5612563491,-1.138721466,1
164,307,0.7960426211,-0.7515467405,1
164,323,0.9930307865,-0.6858565807,1
164,339,1.234658003,-0.5847203732,1
164,355,1.514962077,-0.1801484823,1
164,371,1.488144994,-0.3416718841,1
164,387,1.0072366,-0.4060418904,1
164,403,-0.02053803205,-0.4930622578,1
180,19,-0.4182963669,1.088044763,1
180,35,-0.2336967438,0.5225496888,1
180,51,-0.03267741203,0.1602684259,1
180,67,0.01736477017,0.382935375,1
180,83,-0.2250977308,0.5024664402,1
180,99,-0.417547375,0.4906722903,1
180,115,-0.4967371821,0.1993987858,1
180,131,-0.1606865674,-0.3694708943,1
180,147,0.4116536081,-1.066790342,1
180,163,0.6789374352,-1.171746731,1
180,179,-1.610395432,-0.0484777689,1
180,195,-1.60881865,-0.2815490365,1
180,211,NaN,NaN,2
180,227,2.096801519,-0.3849138021,1
180,243,2.798153639,-1.281662464,1
180,259,1.142791033,-2.037496567,1
180,275,0.9334281683,-1.739969254,1
180,291,0.8053262234,-1.230835795,1
180,307,0.6495050192,-1.234481692,1
180,323,0.9032079577,-0.8591119051,1
180,339,0.9813323021,-0.5760894418,1
180,355,1.032575011,-0.2588546276,1
180,371,1.107956171,-0.03178557754,1
180,387,0.9739558697,-0.3389950991,1
180,403,0.3348785639,-0.6972869039,1
196,19,-0.1665077209,1.16092062,1
196,35,-0.164257288,0.7788735032,1
196,51,-0.5001105666,0.5103107095,1
196,67,-0.5643004179,0.3280248642,1
196,83,-0.5611845851,0.3774255514,1
196,99,-0.2950966656,0.6568313837,1
196,115,-0.1111835241,0.3163499534,1
196,131,-0.2007226348,-0.09501992166,1
196,147,0.3659833968,-0.6859125495,1
196,163,1.029463172,-1.092109203,1
196,179,0.4800590277,-1.25682795,1
196,195,-0.08147279918,-0.8697366714,1
196,211,NaN,NaN,2
196,227,0.712559998,-1.081001163,1
196,243,0.4641459882,-1.658277631,1
196,259,0.7936013937,-1.902649283,1
196,275,0.5781367421,-1.817591429,1
196,291,0.4134158492,-1.426171899,1
196,307,0.7151287794,-1.500582457,1
196,323,0.9592912197,-1.232689142,1
196,339,1.168336749,-0.5594956875,1
196,355,1.115272403,-0.3227816224,1
196,371,1.091166019,-0.1045544446,1
196,387,1.146528959,-0.5481809378,1
196,403,0.7388700843,-1.005766153,1
212,19,-0.2236758322,1.213131905,1
212,35,-0.2598603666,0.8943719268,1
212,51,-0.5852595568,1.455883384,1
212,67,-0.31653139,0.9211562872,1
212,83,0.1543782949,0.02165998518,1
212,99,0.257789433,0.01001057029,1
212,115,-0.01362627,0.1348970085,1
212,131,0.02462111413,0.1068649516,1
212,147,0.5015794635,-0.5430327654,1
212,163,0.6462620497,-1.427784085,1
212,179,0.243766427,-1.401711106,1
212,195,0.2138753831,-1.659712791,1
212,211,0.569370389,-1.485556006,1
212,227,0.1660385728,-1.086598396,1
212,243,-0.2527816296,-1.367810607,1
212,259,-0.1947499067,-1.555097342,1
212,275,0.09727710485,-1.916707397,1
212,291,0.4185751081,-1.285486341,1
212,307,0.8018863797,-1.524504542,1
212,323,1.249102116,-1.385888577,1
212,339,1.354724765,-0.6937373281,1
212,355,1.093752027,-0.4677396417,1
212,371,0.5843218565,-0.4851825237,1
212,387,1.062271118,-0.9875997901,1
212,403,0.6593615413,-1.312039495,1
228,19,-0.5891383886,1.280883312,1
228,35,-0.3485836983,1.113895178,1
228,51,-0.6156877279,1.119507313,1
228,67,-0.3360940218,1.007822752,1
228,83,0.4305764139,0.00829076767,1
228,99,0.209160164,-0.4221442938,1
228,115,0.02077966928,-0.1630774289,1
228,131,0.1830706596,0.08148983121,1
228,147,0.4102982283,0.04181680083,1
228,163,0.4377899766,-0.7299728394,1
228,179,0.3284897208,-1.074568033,1
228,195,0.2001073658,-1.764798522,1
228,211,0.2626479864,-2.47281003,1
228,227,-0.02478900552,-1.600711346,1
228,243,-0.3000942171,-1.357436657,1
228,259,-0.792647481,-1.451784372,1
228,275,-0.06285810471,-1.759278059,1
228,291,0.8133549094,-1.248817563,1
228,307,1.188972235,-1.738799334,1
228,323,1.400322318,-1.425368309,1
228,339,1.190269113,-0.9243449569,1
228,355,0.9988155961,-1.094664931,1
228,371,-0.2425698042,-1.506716609,1
228,387,1.678537965,-1.14250958,1
228,403,1.474511981,-1.254503846,1
244,19,-0.1000766158,1.681769252,1
244,35,-0.2291451395,1.192772627,1
244,51,-0.5405874848,0.985063076,1
244,67,-0.1994399428,0.5754440427,1
244,83,0.5160600543,0.2086888254,1
244,99,0.3719751835,-0.1308318973,1
244,115,0.5566644073,0.09762376547,1
244,131,0.5194529891,0.1692337543,1
244,147,0.3554284573,0.3556736112,1
244,163,0.5125179291,0.03614382446,1
244,179,0.2081270069,-0.7223125696,1
244,195,-0.1408820599,-1.229381323,1
244,211,-0.08985109627,-1.820350766,1
244,227,-0.1673594713,-1.874209523,1
244,243,-0.3338121176,-1.659702182,1
244,259,-0.2912958264,-1.425348401,1
244,275,0.3966056108,-1.432173133,1
244,291,0.7602719069,-1.517903566,1
244,307,0.9015230536,-1.239798427,1
244,323,0.9523095489,-0.9163517952,1
244,339,0.6186549067,-0.7230408788,1
244,355,0.513471067,-1.006427407,1
244,371,0.9664157033,-1.063255072,1
244,387,2.008226871,-1.099017859,1
244,403,1.998223424,-1.660007358,1
260,19,0.2533361316,1.533094883,1
260,35,-0.1522555947,1.133521318,1
260,51,-0.7287477255,1.085499763,1
260,67,-0.3000900149,0.6414300203,1
260,83,0.4629756808,0.712374568,1
260,99,0.3940008283,0.3482166529,1
260,115,0.6310994625,0.3827470243,1
260,131,0.9228153229,0.5895027518,1
260,147,0.6018160582,0.627956152,1
260,163,0.5070725679,0.306899786,1
260,179,0.2441044599,-0.3363864422,1
260,195,-0.198087275,-0.8498441577,1
260,211,-0.4464025497,-1.163520217,1
260,227,-0.2458269,-1.810595155,1
260,243,-0.256760478,-1.89318645,1
260,259,-0.2301324904,-1.401562572,1
260,275,0.2471376956,-1.190644503,1
260,291,0.7129306793,-1.432743192,1
260,307,0.7874573469,-1.050497055,1
260,323,0.2907115221,-0.7731182575,1
260,339,0.2720761299,-0.7757054567,1
260,355,0.6322233677,-1.142204762,1
260,371,0.5501619577,-1.453819275,1
260,387,1.229694247,-1.491823316,1
260,403,1.922205448,-1.595640779,1
276,19,0.0924584344,1.584219694,1
276,35,-0.2572606206,1.28426671,1
276,51,NaN,NaN,2
276,67,NaN,NaN,2
276,83,0.07438708842,1.040881395,1
276,99,-0.06534475088,0.6589297652,1
276,115,0.470181942,0.4754397273,1
276,131,0.9003834128,0.7894934416,1
276,147,0.8440855742,0.8161343932,1
276,163,0.4233633578,0.6871091127,1
276,179,0.2614757121,0.05693607032,1
276,195,0.08555483818,-0.7400651574,1
276,211,-0.617601335,-0.9679980278,1
276,227,-0.4684185386,-1.485692263,1
276,243,-0.03003627062,-1.883726835,1
276,259,0.1496484578,-1.731753349,1
276,275,0.5600529909,-1.454693794,1
276,291,0.7590970397,-1.41655302,1
276,307,0.6135735512,-0.9144551754,1
276,323,0.1164819002,-0.8414430618,1
276,339,0.3671353757,-1.170297265,1
276,355,1.102105618,-1.277972817,1
276,371,NaN,NaN,2
276,387,0.8302767277,-1.838229895,1
276,403,1.546171665,-1.645105124,1
292,19,-0.1655117869,1.697782516,1
292,35,-0.3781664371,1.762148619,1
292,51,-0.5556644797,1.439838529,1
292,67,-0.04750340432,0.9308474064,1
292,83,-0.2255271971,1.16359818,1
292,99,-0.2255340219,0.658059001,1
292,115,0.4834438562,0.433226943,1
292,131,0.8770737648,0.4516960979,1
292,147,0.8570344448,0.6395273209,1
292,163,0.3638699055,0.5468549728,1
292,179,0.008538037539,0.007430016994,1
292,195,-0.2074384987,-0.7180818319,1
292,211,-0.4349756837,-1.018715382,1
292,227,-0.2691247165,-1.42866087,1
292,243,-0.08586502075,-1.984787464,1
292,259,0.4049454927,-1.852765679,1
292,275,0.3999196291,-1.756296277,1
292,291,0.2728617191,-1.596218944,1
292,307,0.3867502213,-0.989656806,1
292,323,0.2476349473,-0.9705302715,1
292,339,0.3463156223,-1.301852226,1
292,355,0.411143899,-1.1852386,1
292,371,0.7633364797,-1.390232563,1
292,387,1.17419076,-1.341603041,1
292,403,1.303525209,-1.279844284,1
308,19,-0.1290977597,1.825092077,1
308,35,-0.3318173885,1.94050014,1
308,51,-1.231531501,1.629112005,1
308,67,-0.06682076305,1.160343885,1
308,83,NaN,NaN,2
308,99,0.2123366594,0.7967896461,1
308,115,0.5616924763,0.3568091989,1
308,131,1.11660862,0.2655750811,1
308,147,1.163032055,0.7004580498,1
308,163,0.6445006132,0.5171353817,1
308,179,-0.1872143894,-0.4076031446,1
308,195,-0.5607002974,-0.8667921424,1
308,211,-0.3456971645,-1.097170591,1
308,227,-0.1573057771,-1.402145505,1
308,243,0.003159273416,-1.66632688,1
308,259,0.3063943386,-1.995794177,1
308,275,0.3012543619,-2.006650209,1
308,291,0.346441865,-1.510557294,1
308,307,1.20176959,-0.9855325222,1
308,323,0.5200733542,-0.9817783833,1
308,339,0.5546930432,-0.8667390347,1
308,355,0.6335332394,-0.7718868852,1
308,371,0.8944308758,-0.9958872795,1
308,387,1.4188869,-1.463084459,1
308,403,1.387205243,-1.004211783,1
324,19,0.3665829003,1.326290607,1
324,35,-0.7097280622,1.457102299,1
324,51,0.2167618275,1.332281828,1
324,67,NaN,NaN,2
324,83,0.7328264713,0.7653521299,1
324,99,0.4376232624,0.8439133167,1
324,115,0.7540592551,0.5392885804,1
324,131,1.166409016,0.08856394887,1
324,147,0.9071724415,0.3366176188,1
324,163,0.4536798,0.4991998076,1
324,179,-0.1022010297,-0.09639443457,1
324,195,-0.5163645148,-0.753200233,1
324,211,0.08862632513,-1.536158562,1
324,227,0.02746984363,-1.298053145,1
324,243,-0.2628398538,-1.275682449,1
324,259,-0.3919012249,-2.103992939,1
324,275,-0.08282423019,-2.157275677,1
324,291,0.734033227,-1.499930978,1
324,307,1.418106437,-1.597528338,1
324,323,1.405748844,-1.117013454,1
324,339,1.075382471,-0.6370695233,1
324,355,1.021071672,-0.3706201911,1
324,371,1.561230063,-0.8545366526,1
324,387,2.266470194,-1.852090836,1
324,403,1.501537085,-0.959168911,1
340,19,0.1478823274,0.5215645432,1
340,35,0.005246043205,1.302893877,1
340,51,0.5636461973,1.341056824,1
340,67,0.7729247808,1.196370363,1
340,83,0.4076421261,1.239434481,1
340,99,0.4863142967,0.9590556622,1
340,115,0.4896960258,0.4830579162,1
340,131,0.7979439497,0.1359944642,1
340,147,0.6909032464,0.1696292162,1
340,163,0.3500934541,0.3830386996,1
340,179,0.1275775433,0.3075475693,1
340,195,-0.1622783393,-0.5023181438,1
340,211,-0.03788452223,-1.774636388,1
340,227,-0.06642773002,-1.168103933,1
340,243,-0.4562769234,-0.7488877773,1
340,259,0.01238957793,-1.741117835,1
340,275,-0.2680380642,-1.623327971,1
340,291,0.09152698517,-1.424728513,1
340,307,0.9379665852,-1.491227865,1
340,323,0.974540472,-1.337720394,1
340,339,0.9272142053,-0.577893734,1
340,355,0.8297311664,-0.06868249178,1
340,371,1.279620171,-0.2165606618,1
340,387,2.225903273,-1.253014565,1
340,403,1.734609604,-1.44041431,1
356,19,0.3571122289,0.4868242145,1
356,35,0.05400270224,1.010631084,1
356,51,NaN,NaN,2
356,67,0.5469962358,1.04468286,1
356,83,0.6592876911,1.181817055,1
356,99,0.3218322992,0.7622857094,1
356,115,0.6118391156,0.1241063178,1
356,131,0.5871317387,0.3003505468,1
356,147,0.6580953598,-0.01346838474,1
356,163,0.5852578878,-0.1540382951,1
356,179,0.4311819971,0.0680758059,1
356,195,-0.03119005263,-0.3739996552,1
356,211,-0.2886663079,-1.280367613,1
356,227,-0.2837499976,-1.020656228,1
356,243,0.2259401381,-0.9182722569,1
356,259,0.5121404529,-1.44682312,1
356,275,0.4314695895,-1.652886629,1
356,291,0.7122629881,-1.641205311,1
356,307,0.9067687988,-1.228770733,1
356,323,0.7814403176,-1.182856321,1
356,339,0.9668247104,-0.636036694,1
356,355,1.050423145,-0.3504158258,1
356,371,0.9645552635,-0.491281271,1
356,387,1.569786072,-1.11973536,1
356,403,1.744899511,-1.604495883,1
372,19,0.8492604494,0.4046180546,1
372,35,0.00304505229,0.6421639919,1
372,51,-1.77149713,-0.1511989236,1
372,67,0.2839032412,0.6230441332,1
372,83,0.8049835563,0.6691284776,1
372,99,0.7354950905,0.2899335623,1
372,115,0.9579732418,0.09629619122,1
372,131,0.9411551356,0.1282159537,1
372,147,0.8025074601,-0.5076951981,1
372,163,0.7546670437,-0.7846469879,1
372,179,0.5281338096,-0.4382858872,1
372,195,-0.1271742284,-0.4043893218,1
372,211,-0.1216121763,-1.408649325,1
372,227,-0.04842589796,-1.873830557,1
372,243,0.2494499981,-1.807342887,1
372,259,0.5471917391,-1.705099583,1
372,275,0.6739270687,-1.535789609,1
372,291,0.9110380411,-1.62203908,1
372,307,0.9472203255,-1.228673935,1
372,323,0.6823378801,-1.06306541,1
372,339,0.6674513221,-0.9130786061,1
372,355,1.092597723,-0.9125225544,1
372,371,0.9351294041,-2.200899124,1
372,387,0.9275523424,-1.478476048,1
372,403,1.108360767,-1.220519304,1
388,19,0.676840961,0.3016977906,1
388,35,0.5278948545,0.5335361362,1
388,51,0.3576681614,0.6866793633,1
388,67,0.8772311211,2.022831917,1
388,83,0.888520062,0.8168154955,1
388,99,0.667126894,0.3315989375,1
388,115,0.6835685968,0.05703303218,1
388,131,0.9300866723,-0.05273872614,1
388,147,1.047271967,-0.3710993528,1
388,163,1.198952317,-0.7533826232,1
388,179,0.5319955349,-1.485604405,1
388,195,0.174554199,-1.461032629,1
388,211,0.3296761811,-1.718933344,1
388,227,0.1750748754,-2.050080299,1
388,243,0.2730403841,-2.349635363,1
388,259,0.5232858062,-1.848919988,1
388,275,0.8166254163,-1.539927602,1
388,291,0.6468251348,-1.360573769,1
388,307,0.2857152224,-0.9670792818,1
388,323,0.3275005817,-0.8938142061,1
388,339,0.3190014958,-1.055223584,1
388,355,0.8560941815,-0.8352600932,1
388,371,0.9485856295,-0.7434904575,1
388,387,0.1774001122,-1.187627316,1
388,403,0.5170185566,-0.6943671703,1
404,19,0.6391513348,0.5309568644,1
404,35,0.6477242708,0.8777934313,1
404,51,0.7441340089,0.9180341959,1
404,67,NaN,NaN,2
404,83,NaN,NaN,2
404,99,0.4714384675,0.4791747928,1
404,115,0.3416059613,0.3184386194,1
404,131,0.6065014601,0.1151001602,1
404,147,0.9396633506,-0.2672839761,1
404,163,0.9096378088,-0.7087064385,1
404,179,0.7019629478,-1.552805185,1
404,195,0.5556221008,-1.968994498,1
404,211,0.5430704355,-1.894604445,1
404,227,0.4619359672,-1.830274105,1
404,243,0.4368316829,-2.028599262,1
404,259,0.6671344638,-1.849805713,1
404,275,1.179968119,-1.708864212,1
404,291,0.7809094191,-0.9669846296,1
404,307,-0.01252871752,-0.5100137591,1
404,323,0.08279369771,-0.5217307806,1
404,339,0.1448897719,-0.7901016474,1
404,355,0.4514191747,-0.6442082524,1
404,371,0.4471687078,-0.6265588403,1
404,387,0.3720760942,-0.7819352746,1
404,403,0.6723777056,-0.1122345626,1
420,19,0.7916474342,0.6422306299,1
420,35,0.3979271054,1.399983048,1
420,51,0.7228752375,1.438976169,1
420,67,NaN,NaN,2
420,83,NaN,NaN,2
420,99,0.2770517468,0.7878437042,1
420,115,0.3461236656,1.019895792,1
420,131,0.4908038378,0.5956480503,1
420,147,0.4525678754,-0.1111325622,1
420,163,0.4132861495,-0.7540152669,1
420,179,0.8180161715,-1.321950674,1
420,195,1.078372121,-1.226431847,1
420,211,0.7538577318,-1.778156519,1
420,227,0.7670275569,-1.702435017,1
420,243,0.7790321112,-1.671629548,1
420,259,0.7291252017,-1.566248178,1
420,275,0.8655973673,-1.509449244,1
420,291,0.6790102124,-0.8034408092,1
420,307,-0.01923900843,-0.2017862797,1
420,323,0.08647295833,-0.5417022109,1
420,339,-0.1136476398,-0.3842003047,1
420,355,0.3956325054,-0.2894803286,1
420,371,0.5690723658,-0.5576512218,1
420,387,0.2692126036,-0.8886712193,1
420,403,1.347460508,0.3537251949,1
436,19,0.9399325848,0.6530913115,1
436,35,0.5722091794,1.207672358,1
436,51,0.3912844658,1.046382427,1
436,67,NaN,NaN,2
436,83,NaN,NaN,2
436,99,NaN,NaN,2
436,115,0.5290458202,0.6847391725,1
436,131,0.3506956398,0.5808365345,1
436,147,-0.0500151217,0.1672736704,1
436,163,-0.1821869612,-0.5780534744,1
436,179,0.3978677988,-1.147749066,1
436,195,1.074680448,-1.360995054,1
436,211,0.8556082845,-1.530229926,1
436,227,0.7237991095,-1.81044662,1
436,243,0.7883108854,-1.827804685,1
436,259,0.9140475988,-1.674536943,1
436,275,0.9574616551,-1.559568167,1
436,291,0.6037942767,-1.113917589,1
436,307,0.2288113087,-0.6294572353,1
436,323,0.1327564865,-0.2824513912,1
436,339,0.1217100248,-0.4525066614,1
436,355,0.9132876396,-1.104939342,1
436,371,0.9473070502,-0.1484262049,1
436,387,NaN,NaN,2
436,403,1.922235727,0.1559642404,1
452,19,1.507145762,0.7551018,1
452,35,1.038955212,0.8962341547,1
452,51,0.7014862299,0.7887083888,1
452,67,NaN,NaN,2
452,83,NaN,NaN,2
452,99,0.4310770035,-0.2452378869,1
452,115,NaN,NaN,2
452,131,0.7095739245,0.463709712,1
