PIVlab, ASCII chart output - 20-Jul-2025
FRAME: 8, filenames: A:[8]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi & B:[9]MAX_TgKrt18GFPUtrmcherry_Control_TimeSeries01.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
148,163,1.119020581,-0.5783261061,1
148,179,1.559889793,-0.5995704532,1
148,195,NaN,NaN,2
148,211,2.485393047,-1.627266884,1
148,227,2.753578424,-1.834756136,1
148,243,2.442782402,-2.259594917,1
148,259,2.320614338,-2.169237614,1
148,275,2.160813093,-1.943481088,1
148,291,2.530794382,-1.311819792,1
148,307,2.889975548,-1.339524865,1
148,323,2.720948219,-1.366881013,1
148,339,2.16959548,-1.300207376,1
148,355,2.062929869,-1.571764112,1
148,371,2.673220158,-1.348925233,1
148,387,3.086161137,-0.3604187369,1
148,403,3.385778427,0.5630381107,1
164,19,1.115604639,1.902756453,1
164,35,0.5348209143,1.460485697,1
164,51,0.6770979762,1.18065691,1
164,67,0.9358071089,0.3971788883,1
164,83,1.632738471,0.0874209404,1
164,99,NaN,NaN,2
164,115,2.02951169,0.626157701,1
164,131,1.824528217,0.2286345065,1
164,147,1.518557668,-0.07462690771,1
164,163,1.43526268,0.04765823483,1
164,179,2.873467684,-0.07918718457,1
164,195,NaN,NaN,2
164,211,NaN,NaN,2
164,227,2.668583632,-2.422844887,1
164,243,2.505933285,-2.772224188,1
164,259,2.761188745,-2.337073326,1
164,275,2.490366459,-1.894077778,1
164,291,2.475978613,-1.326813102,1
164,307,2.78840518,-1.2925179,1
164,323,2.578047752,-1.492242813,1
164,339,2.636088848,-1.229434967,1
164,355,2.692968369,-1.516892314,1
164,371,2.790660381,-1.435326695,1
164,387,3.165748119,-0.8578294516,1
164,403,2.937413692,0.08321768045,1
180,19,1.459324002,1.751407385,1
180,35,0.7231173515,1.566163301,1
180,51,NaN,NaN,2
180,67,0.9644975662,0.5616146326,1
180,83,1.466772795,0.7905937433,1
180,99,2.058316708,0.9720699787,1
180,115,2.026210308,0.5945817232,1
180,131,1.769085288,-0.09510706365,1
180,147,1.395208597,-0.2358523309,1
180,163,1.563600421,-0.007125802338,1
180,179,NaN,NaN,2
180,195,NaN,NaN,2
180,211,2.544811726,-1.479060888,1
180,227,2.645493507,-2.433621407,1
180,243,2.594017267,-2.860346794,1
180,259,2.261893749,-2.737921238,1
180,275,2.240778685,-2.053463936,1
180,291,2.537831783,-1.338636756,1
180,307,2.967183352,-1.324169278,1
180,323,2.585952044,-1.282330394,1
180,339,2.789130449,-1.286864519,1
180,355,2.722735643,-1.481019974,1
180,371,2.799162865,-1.280806899,1
180,387,2.01705575,-0.7996273041,1
180,403,2.10280633,-0.2696303725,1
196,19,1.314760685,1.60411489,1
196,35,0.7645246983,1.645053148,1
196,51,1.056097507,1.711868405,1
196,67,1.006228805,0.9563772678,1
196,83,1.301935792,1.021362662,1
196,99,2.47187829,1.211570382,1
196,115,2.014716864,0.3821697831,1
196,131,2.005691051,-0.09424262494,1
196,147,2.043186903,-0.4394482374,1
196,163,2.321323633,-0.5454918146,1
196,179,2.476800442,-0.1529701948,1
196,195,0.9805250168,2.100419998,1
196,211,1.978243828,-0.02731096745,1
196,227,2.662796497,-1.559699774,1
196,243,2.430779696,-2.763466835,1
196,259,1.988418102,-2.519203663,1
196,275,1.811935902,-1.737104177,1
196,291,2.728304625,-1.239918947,1
196,307,3.210756302,-1.048597574,1
196,323,2.577083111,-1.067706347,1
196,339,2.597392321,-1.015388012,1
196,355,2.555145741,-1.147023439,1
196,371,2.704269886,-0.8408218622,1
196,387,2.29685688,-0.742890358,1
196,403,2.49460125,-0.7018395662,1
212,19,NaN,NaN,2
212,35,0.7369421124,1.207372069,1
212,51,1.015080929,1.374747872,1
212,67,1.242209554,1.096055031,1
212,83,1.248137832,1.08254385,1
212,99,1.48653245,0.7567629218,1
212,115,2.050003052,0.3699150383,1
212,131,2.315085888,-0.1640519351,1
212,147,2.431322813,-0.4695330262,1
212,163,2.420492411,-0.1874510944,1
212,179,2.075138807,-0.1554690599,1
212,195,1.640509486,-0.8384597301,1
212,211,1.421083212,-0.7217898369,1
212,227,2.509705782,-1.903975248,1
212,243,2.384224892,-2.808040619,1
212,259,2.305101633,-2.250565052,1
212,275,2.453640223,-1.688635111,1
212,291,3.271956205,-1.740808725,1
212,307,2.925272942,-1.063088417,1
212,323,2.066308975,-1.169935822,1
212,339,2.109335184,-0.8977432251,1
212,355,2.564658642,-0.8796466589,1
212,371,3.101816416,-1.282418966,1
212,387,2.892343283,-1.312461495,1
212,403,3.025821686,-1.16151762,1
228,19,NaN,NaN,2
228,35,0.7219011188,0.8416290283,1
228,51,0.96963799,1.050859809,1
228,67,1.11038065,0.9804763794,1
228,83,1.229166389,0.7755007744,1
228,99,1.517286897,0.5079261065,1
228,115,1.847774029,0.319478631,1
228,131,2.099783421,-0.1436859667,1
228,147,2.279772997,-0.3388772011,1
228,163,1.888631821,-0.1124600768,1
228,179,1.479857564,-0.7808817625,1
228,195,1.54198575,-1.493138433,1
228,211,1.88381815,-1.913668871,1
228,227,2.275394678,-2.207094431,1
228,243,2.338591337,-2.427363634,1
228,259,2.187223911,-2.12197423,1
228,275,2.605772734,-2.111410141,1
228,291,3.190219879,-2.04026556,1
228,307,2.586107731,-1.538785577,1
228,323,1.872568846,-1.063163996,1
228,339,1.804906368,-1.305880785,1
228,355,2.371791124,-1.384482145,1
228,371,3.217790365,-1.177768826,1
228,387,3.201773405,-1.116253257,1
228,403,2.624732971,-1.438666344,1
244,19,0.4989912212,0.5534175038,1
244,35,0.5802249312,0.6146781445,1
244,51,1.184016347,0.796002686,1
244,67,1.788560867,1.014416218,1
244,83,1.833348274,0.8041769266,1
244,99,1.541711688,0.7319947481,1
244,115,1.678199649,0.6415020227,1
244,131,2.147712708,0.2651279271,1
244,147,2.315376282,0.03014418483,1
244,163,2.006516695,-0.7187004685,1
244,179,1.945960999,-1.288445115,1
244,195,1.587397695,-1.650522709,1
244,211,1.862876177,-2.101730108,1
244,227,2.170269489,-1.669093966,1
244,243,2.165026188,-1.726959944,1
244,259,2.176300764,-1.957147598,1
244,275,2.463650942,-2.365092278,1
244,291,2.469654799,-1.990985274,1
244,307,2.379658461,-1.537220001,1
244,323,2.230235577,-1.378258467,1
244,339,2.59362936,-1.639510512,1
244,355,2.456704617,-1.402301788,1
244,371,3.517939091,-0.9800236225,1
244,387,3.03545785,-1.114786029,1
244,403,2.447065353,-1.260038972,1
260,19,0.7348561883,0.4471975863,1
260,35,1.167285323,0.3900954723,1
260,51,1.27666986,0.6608268023,1
260,67,2.109472036,0.9078671336,1
260,83,2.396995544,0.9804858565,1
260,99,2.036524773,1.040139794,1
260,115,1.935605764,0.7395123243,1
260,131,2.229056835,-0.1466447115,1
260,147,2.547172308,-0.7924388051,1
260,163,2.546964645,-1.264954567,1
260,179,2.519878864,-1.559066653,1
260,195,2.047974586,-1.507331967,1
260,211,1.870820284,-1.783779144,1
260,227,2.082322359,-1.504128695,1
260,243,2.010205269,-1.450873375,1
260,259,2.084160328,-2.022588253,1
260,275,2.182444096,-2.079184532,1
260,291,2.098007679,-1.941677213,1
260,307,2.411947489,-1.789106011,1
260,323,2.806170702,-1.680593252,1
260,339,3.055248737,-1.582159758,1
260,355,3.311839819,-1.420968294,1
260,371,3.055386543,-1.198185921,1
260,387,2.48549819,-1.057403207,1
260,403,1.891527176,-1.103816271,1
276,19,1.320291162,0.1951586902,1
276,35,2.011917591,0.5588229895,1
276,51,2.194833517,0.5795414448,1
276,67,2.665029287,1.007789016,1
276,83,2.901143074,1.159469962,1
276,99,2.530920267,0.4813044071,1
276,115,2.150720835,0.1958382726,1
276,131,2.231532574,-0.3885684609,1
276,147,2.310797215,-1.17340672,1
276,163,2.489715815,-1.52342248,1
276,179,2.50824976,-1.624584436,1
276,195,2.773901701,-1.213969111,1
276,211,2.335236311,-1.3960464,1
276,227,2.095082521,-1.605332613,1
276,243,1.826759815,-1.804825068,1
276,259,1.205688119,-1.610973716,1
276,275,1.341492295,-1.880689502,1
276,291,1.591117978,-2.138672352,1
276,307,2.328495502,-2.077331066,1
276,323,2.972010374,-1.658861637,1
276,339,3.31782198,-1.329388142,1
276,355,3.199098587,-1.094476461,1
276,371,2.391781569,-0.756726861,1
276,387,2.0080235,-0.8104817867,1
276,403,1.664204478,-0.6857602596,1
292,19,0.9049930573,0.1339733303,1
292,35,1.680057764,0.451043427,1
292,51,2.651462555,0.5223458409,1
292,67,3.276816845,0.9113037586,1
292,83,3.386887074,0.7627020478,1
292,99,2.873277664,0.2247035205,1
292,115,2.426379204,-0.01493418217,1
292,131,2.320861578,-0.3563226759,1
292,147,2.217502594,-0.7586317658,1
292,163,2.292936087,-0.8577848077,1
292,179,2.770245075,-0.8945255876,1
292,195,2.986515045,-1.204370022,1
292,211,2.164469004,-1.59936583,1
292,227,1.859921336,-2.064162731,1
292,243,1.813387156,-2.262918711,1
292,259,1.344812512,-2.11099124,1
292,275,1.267106295,-2.430573463,1
292,291,1.518729687,-2.264734268,1
292,307,1.955643773,-2.285318136,1
292,323,2.601191521,-1.533762932,1
292,339,2.929134607,-0.9527732134,1
292,355,2.705972672,-1.227092028,1
292,371,1.903650999,-0.6986995935,1
292,387,1.612682581,-0.3780885935,1
292,403,1.724930525,-0.6376883984,1
308,19,0.6531049013,0.2439094633,1
308,35,1.814882159,0.4998395443,1
308,51,2.643452883,0.5586779714,1
308,67,3.124751568,0.5621477962,1
308,83,NaN,NaN,2
308,99,3.167182446,-0.03071055561,1
308,115,2.567045927,-0.1663472503,1
308,131,2.021459341,-0.4614867866,1
308,147,2.150900126,-0.6312813759,1
308,163,2.511355877,-0.4610412121,1
308,179,2.707539797,-0.4346956015,1
308,195,2.331660986,-0.9324374795,1
308,211,1.669556141,-1.509660244,1
308,227,1.781043172,-2.14618063,1
308,243,2.032331705,-2.125959873,1
308,259,2.005239487,-2.450375557,1
308,275,1.598392129,-2.531355858,1
308,291,1.69364512,-2.023080111,1
308,307,1.84818387,-2.302480221,1
308,323,2.233099937,-1.648343921,1
308,339,2.385031462,-1.029445648,1
308,355,2.10759306,-1.280614734,1
308,371,1.849715471,-0.7330101132,1
308,387,1.93627286,-0.5464289188,1
308,403,2.086400509,-0.746440649,1
324,19,1.17385304,0.4132814705,1
324,35,2.098928452,0.5504616499,1
324,51,2.878327847,0.3988935947,1
324,67,NaN,NaN,2
324,83,NaN,NaN,2
324,99,2.543655396,-0.3560262322,1
324,115,1.976010084,-0.4360027611,1
324,131,1.817297697,-0.3295018077,1
324,147,2.212929249,-0.2290306985,1
324,163,2.295898914,-0.2264099121,1
324,179,1.972881317,-0.4520447254,1
324,195,1.577621698,-0.7034476995,1
324,211,1.219719529,-1.135562658,1
324,227,0.9129157066,-1.382839084,1
324,243,1.710144162,-1.849836588,1
324,259,1.853121877,-1.802505851,1
324,275,1.688194633,-2.007237434,1
324,291,2.000594378,-1.801575303,1
324,307,1.980917811,-1.354585528,1
324,323,2.042464018,-1.841333032,1
324,339,2.195588112,-1.76625526,1
324,355,1.811559081,-1.417514563,1
324,371,1.864382505,-0.9668807983,1
324,387,2.232948303,-1.013347507,1
324,403,1.890121937,-0.9956030846,1
340,19,1.860882521,0.8197811246,1
340,35,1.719538331,0.6733570695,1
340,51,2.360981226,0.3098692894,1
340,67,3.082324743,0.1060051024,1
340,83,NaN,NaN,2
340,99,2.00511241,-0.03399843723,1
340,115,1.908560038,-0.351421237,1
340,131,2.299609184,-0.212998271,1
340,147,2.584901571,-0.2511807084,1
340,163,2.15383625,-0.2770680785,1
340,179,1.618348598,-0.760874331,1
340,195,1.27143085,-1.452911854,1
340,211,1.441031337,-1.037216783,1
340,227,1.162082195,-1.329513788,1
340,243,1.416865468,-1.831524372,1
340,259,1.554111242,-1.620296478,1
340,275,1.440271497,-1.793269753,1
340,291,1.865684628,-1.637994885,1
340,307,1.729281902,-1.234245062,1
340,323,1.312453389,-1.834631205,1
340,339,1.978324533,-1.477665067,1
340,355,2.04155159,-1.738065481,1
340,371,1.959008336,-1.772022724,1
340,387,2.51219511,-1.755811572,1
340,403,1.756933331,-1.554234743,1
356,19,1.893396854,1.355468631,1
356,35,1.222509742,0.9722841978,1
356,51,1.395259976,0.5326915979,1
356,67,1.655944943,0.437995553,1
356,83,1.775694609,1.100210428,1
356,99,2.161411285,0.7166762948,1
356,115,2.340974808,0.09476259351,1
356,131,2.616458893,-0.4712553918,1
356,147,2.673445702,-0.677312851,1
356,163,2.236898899,-0.6292425394,1
356,179,1.837354422,-0.8458823562,1
356,195,1.393717885,-1.199541807,1
356,211,1.342378855,-1.250352502,1
356,227,1.068095684,-1.592941523,1
356,243,1.139200807,-1.893189907,1
356,259,1.354431868,-1.826909423,1
356,275,1.399682522,-1.927163482,1
356,291,1.452239394,-1.812398791,1
356,307,1.236721039,-1.546373844,1
356,323,1.446833372,-1.775210381,1
356,339,1.855279446,-1.419576764,1
356,355,2.067425728,-1.873238802,1
356,371,1.971881986,-1.943428993,1
356,387,2.03641367,-1.691387296,1
356,403,1.957514763,-1.407010436,1
372,19,2.231365681,1.063494205,1
372,35,1.669779778,0.9575201273,1
372,51,1.848588705,0.7047435045,1
372,67,1.805623055,1.409284592,1
372,83,1.599596858,1.159605742,1
372,99,1.943784237,0.4680896103,1
372,115,2.384685278,0.0186770875,1
372,131,2.656556368,-0.2972429097,1
372,147,2.360419273,-0.4905853868,1
372,163,1.845070958,-0.3694397211,1
372,179,1.515011549,-0.4520751238,1
372,195,1.21819663,-0.7594542503,1
372,211,0.6015781164,-1.310282707,1
372,227,0.6444917917,-1.711625457,1
372,243,1.150664449,-2.234272957,1
372,259,1.538172364,-2.191854477,1
372,275,1.344679475,-1.946664691,1
372,291,1.689996362,-1.808692575,1
372,307,1.713130474,-1.39531374,1
372,323,1.866672635,-1.359341025,1
372,339,2.108791351,-1.533178806,1
372,355,1.956223249,-1.896637917,1
372,371,1.447220445,-1.915822506,1
372,387,1.721046925,-1.403774023,1
372,403,1.872471929,-1.127240658,1
388,19,2.549252033,0.8990874887,1
388,35,2.085695267,1.092911959,1
388,51,NaN,NaN,2
388,67,NaN,NaN,2
388,83,1.324652672,0.8838659525,1
388,99,1.368512988,-0.3409778178,1
388,115,2.000214815,-0.1575175375,1
388,131,2.111624241,-0.09077209234,1
388,147,1.808380365,-0.2848002315,1
388,163,1.300450563,-0.300648421,1
388,179,1.170103669,-0.1902917922,1
388,195,1.116249084,-0.1367146373,1
388,211,0.5877563953,-1.194539666,1
388,227,0.7727027535,-1.5865587,1
388,243,1.508978367,-2.505927563,1
388,259,2.009263039,-2.450925112,1
388,275,1.587621689,-1.809375525,1
388,291,1.68397975,-1.685632944,1
388,307,2.498780489,-1.496375084,1
388,323,1.931697369,-0.9278740883,1
388,339,1.816329241,-1.265331984,1
388,355,1.859766841,-1.368236899,1
388,371,NaN,NaN,2
388,387,1.564302921,-1.356202841,1
388,403,1.318511248,-1.012149215,1
404,19,2.317475557,0.8102773428,1
404,35,2.238345385,1.429180622,1
404,51,2.031002283,1.389074445,1
404,67,1.445923805,1.093147755,1
404,83,0.8445222378,0.6224763989,1
404,99,NaN,NaN,2
404,115,1.850370407,-0.0325274244,1
404,131,1.628183126,-0.202927351,1
404,147,1.399635315,-0.3635025918,1
404,163,1.215822339,-0.797582984,1
404,179,0.8367547989,-0.9309166074,1
404,195,1.063969731,-0.2796224952,1
404,211,1.269818902,-0.6004559994,1
404,227,1.082237363,-1.861659765,1
404,243,1.299135923,-2.672375441,1
404,259,1.554583192,-2.558170795,1
404,275,1.825548887,-1.86415863,1
404,291,1.468846798,-1.975032687,1
404,307,1.603989005,-2.188113689,1
404,323,1.757684231,-1.742395043,1
404,339,1.885301471,-1.285307884,1
404,355,1.797537565,-0.6547697783,1
404,371,1.710555434,-0.5615971088,1
404,387,1.355179906,-0.8619632125,1
404,403,1.093415499,-0.5698554516,1
420,19,2.408942223,0.6379948854,1
420,35,2.033504963,1.560392499,1
420,51,NaN,NaN,2
420,67,-1.532600045,1.520036221,1
420,83,NaN,NaN,2
420,99,1.845427155,0.4716172218,1
420,115,2.198642015,-0.9398175478,1
420,131,1.659018517,-0.9190318584,1
420,147,1.099379063,-0.4371038377,1
420,163,0.8825560808,-0.8405611515,1
420,179,0.6680492163,-1.563911915,1
420,195,0.9103120565,-1.960594893,1
420,211,1.425273418,-1.271887422,1
420,227,1.444506645,-1.955531716,1
420,243,1.501733661,-2.23609376,1
420,259,1.575291872,-1.859658241,1
420,275,1.747640491,-1.925976515,1
420,291,1.763893604,-2.289981365,1
420,307,1.651624918,-2.39537859,1
420,323,1.99209094,-2.314584255,1
420,339,2.087938786,-1.268815517,1
420,355,2.581493855,-0.9309054613,1
420,371,2.524860144,-0.9368314147,1
420,387,2.217584848,-0.9466758966,1
420,403,1.633832693,-1.017392874,1
436,19,1.947549105,0.9336885214,1
436,35,1.653508782,1.721817017,1
436,51,1.201068997,1.931368947,1
436,67,NaN,NaN,2
436,83,NaN,NaN,2
436,99,NaN,NaN,2
436,115,NaN,NaN,2
436,131,NaN,NaN,2
436,147,1.345078468,-0.4236651063,1
436,163,1.190748096,-0.8677629232,1
436,179,1.070088744,-1.156194568,1
436,195,1.110069633,-2.031063318,1
436,211,1.563869238,-2.247626781,1
436,227,2.149716377,-2.030545473,1
436,243,2.360814571,-2.12558341,1
436,259,2.430045605,-2.122053623,1
436,275,2.547980785,-2.214043379,1
436,291,2.116381884,-2.381751299,1
436,307,1.48125267,-2.517954588,1
436,323,1.674050331,-1.753909349,1
436,339,1.750546336,-1.293893099,1
436,355,NaN,NaN,2
436,371,2.683363438,-1.165045381,1
436,387,3.052420139,-1.294399261,1
436,403,2.062365055,-1.756121874,1
452,19,1.448636293,1.288513184,1
452,35,1.406024218,1.832700133,1
452,51,0.9536970854,2.064354897,1
452,67,NaN,NaN,2
452,83,NaN,NaN,2
452,99,NaN,NaN,2
452,115,NaN,NaN,2
452,131,1.637830257,0.1856172085,1
452,147,1.709959984,-0.3874809742,1
452,163,NaN,NaN,2
452,179,3.765491486,-0.8509734869,1
452,195,1.658669949,-1.723995805,1
452,211,1.347974062,-2.258268356,1
452,227,1.565476298,-2.250454903,1
452,243,1.875198841,-2.170052528,1
452,259,2.509765863,-2.096438885,1
452,275,2.563141108,-2.135807037,1
452,291,1.782588243,-1.999961019,1
452,307,1.110723734,-2.491246223,1
452,323,1.488707662,-1.90502429,1
452,339,1.355696082,-1.460049391,1
452,355,0.7001599073,-0.5297480822,1
452,371,0.9064985514,-0.620770812,1
452,387,1.942763925,-1.102281213,1
452,403,2.089458466,-1.27865386,1
468,19,1.153995991,1.381700039,1
468,35,1.142145634,1.583996773,1
468,51,1.301199079,1.424664736,1
468,67,1.782626867,0.7595142126,1
468,83,NaN,NaN,2
468,99,NaN,NaN,2
468,115,1.855247498,-0.07353496552,1
468,131,1.171013355,-0.08335734159,1
468,147,1.036280394,-0.5133675337,1
468,163,1.101585269,-0.6282951832,1
468,179,NaN,NaN,2
468,195,0.969999671,-1.80375433,1
468,211,0.7422644496,-2.19547987,1
468,227,1.139812112,-2.629746437,1
468,243,1.549443126,-2.251209259,1
468,259,2.048006296,-1.561826348,1
468,275,2.152519226,-1.789265037,1
468,291,1.881379366,-1.759445786,1
468,307,1.776132941,-2.49946785,1
468,323,1.306041837,-2.172488689,1
468,339,1.363817573,-1.604752064,1
468,355,1.28392446,-1.444575787,1
