 ,Area,Mean,X,Y,Major,Minor,Angle
52,448.996,14.832,503.437,92.444,26.658,21.445,99.431
53,868.549,10.005,84.263,100.232,37.295,29.652,90.358
54,902.407,12.419,530.460,102.910,45.552,25.224,112.417
55,899.463,20.269,330.082,103.513,39.468,29.016,77.470
56,822.913,15.722,143.786,106.605,33.680,31.109,100.774
57,387.167,16.069,485.815,102.525,26.184,18.827,134.608
58,831.746,18.747,221.158,109.117,33.607,31.511,143.310
59,878.854,19.394,173.642,112.753,33.546,33.357,11.354
60,849.411,19.402,353.473,115.192,39.382,27.462,66.496
61,884.742,20.349,247.185,120.411,41.412,27.202,94.352
62,607.984,21.101,295.388,110.571,30.917,25.038,108.906
63,457.828,22.567,451.025,109.637,29.438,19.802,78.845
64,624.177,15.974,469.765,116.277,32.712,24.295,82.927
65,425.442,22.452,431.688,113.776,26.362,20.548,112.972
66,803.776,15.427,508.127,120.717,33.836,30.246,42.398
67,740.475,21.621,274.822,124.494,34.713,27.160,91.630
68,231.122,15.755,551.070,118.128,22.462,13.101,103.210
69,509.352,11.757,61.409,127.187,39.809,16.291,56.047
70,989.262,21.340,370.969,132.039,52.592,23.950,52.063
71,976.013,21.990,391.898,139.277,56.447,22.015,73.588
72,584.430,24.154,200.460,127.206,32.527,22.877,106.601
73,819.969,16.350,415.423,132.615,38.585,27.057,84.823
74,1001.039,15.866,106.834,136.597,47.021,27.106,88.933
75,1003.983,23.716,314.942,135.809,41.877,30.525,93.144
76,786.110,13.572,82.878,136.622,39.397,25.406,103.076
77,569.709,17.864,482.735,135.898,35.693,20.323,64.410
78,1108.504,18.074,135.194,142.894,43.747,32.263,86.154
79,821.441,19.633,161.477,145.369,44.514,23.496,101.893
80,752.251,16.942,521.085,142.079,41.545,23.055,50.953
81,821.441,18.218,456.721,143.964,41.283,25.335,120.105
82,422.497,25.360,220.976,138.505,24.869,21.631,61.929
83,569.709,21.210,184.384,143.122,29.331,24.731,128.267
84,440.163,17.200,542.249,143.185,29.152,19.224,63.225
85,1034.898,18.704,433.426,156.585,42.922,30.700,83.923
86,1189.470,24.699,291.341,157.005,44.001,34.419,114.661
87,627.122,20.367,337.129,149.060,34.125,23.399,64.850
88,201.680,10.566,561.810,141.474,25.671,10.003,129.977
89,625.649,23.232,261.596,151.836,31.730,25.106,105.712
90,871.493,22.234,235.158,158.818,35.745,31.043,77.732
91,488.743,17.430,494.430,153.184,28.381,21.926,60.938
92,1027.537,12.566,65.866,162.368,38.555,33.934,76.153
93,241.427,15.507,46.809,151.664,22.121,13.896,59.794
94,789.054,13.676,550.346,165.517,38.834,25.871,60.418
95,434.274,25.897,200.482,158.810,29.109,18.995,23.515
96,415.137,18.938,370.265,163.853,26.674,19.816,114.333
97,927.433,23.796,348.876,177.428,44.436,26.574,79.047
98,986.318,21.618,401.237,174.026,40.610,30.924,49.794
99,786.110,16.854,518.046,171.026,36.714,27.262,24.453
100,549.099,14.962,571.525,174.734,31.864,21.941,94.054
101,1009.872,16.577,94.833,179.978,43.161,29.791,103.340
102,1026.065,17.993,123.135,178.185,44.251,29.523,116.892
103,1095.255,20.120,469.728,178.898,43.893,31.771,86.096
104,665.397,24.202,179.562,176.418,33.703,25.138,109.101
105,840.578,11.502,43.168,185.017,46.800,22.869,105.622
106,875.909,19.303,152.721,179.925,38.294,29.123,114.932
107,893.575,24.667,319.523,181.817,38.174,29.804,56.714
108,688.950,23.328,206.522,181.470,32.599,26.908,69.108
109,809.664,21.205,255.785,184.467,35.536,29.010,91.048
110,504.936,20.708,494.688,183.745,29.094,22.098,113.269
111,846.467,22.671,281.944,188.880,35.470,30.385,57.829
112,983.374,23.670,226.060,201.685,54.543,22.956,83.458
113,769.917,19.200,441.316,191.502,37.100,26.423,74.354
114,896.519,22.957,372.174,194.989,39.776,28.697,72.279
115,802.303,17.647,525.662,196.590,34.480,29.626,36.629
116,862.660,21.571,416.264,200.761,45.228,24.285,78.692
117,462.245,15.062,66.639,191.938,26.842,21.927,57.750
118,490.215,16.273,550.782,195.359,28.637,21.796,65.698
119,1030.481,12.116,573.522,207.470,38.481,34.096,55.765
120,446.051,13.614,29.838,204.763,27.302,20.802,100.739
121,580.014,25.996,175.840,207.482,34.725,21.267,107.386
122,787.582,23.509,198.816,210.162,36.043,27.822,101.008
123,1137.946,24.314,155.072,218.594,53.181,27.244,119.340
124,1317.544,21.956,299.746,216.542,44.130,38.014,69.130
125,409.248,17.863,87.341,206.079,24.614,21.170,178.755
126,1255.715,18.973,125.804,218.605,56.961,28.069,130.316
127,958.348,29.281,334.402,214.786,40.260,30.308,67.706
128,600.623,27.483,392.892,211.850,30.962,24.699,77.774
129,1376.429,20.168,484.000,220.705,55.973,31.310,64.727
130,665.397,20.127,457.361,215.019,33.727,25.120,89.322
131,1073.173,22.470,246.669,221.881,46.795,29.200,72.596
132,766.973,14.943,63.582,217.800,37.157,26.281,164.810
133,849.411,23.814,352.596,230.296,48.113,22.478,60.797
134,765.501,19.569,510.735,225.888,41.216,23.648,81.783
135,543.211,18.286,542.715,223.609,33.168,20.852,94.090
136,1210.080,25.695,269.511,240.127,58.453,26.358,85.171
137,1307.239,18.395,110.280,237.605,64.214,25.920,139.076
138,1239.522,24.743,433.030,237.447,54.615,28.897,90.453
139,466.661,20.767,528.147,237.251,36.287,16.374,95.212
140,450.468,15.943,40.578,229.676,24.676,23.243,83.952
141,705.144,24.756,373.150,238.124,39.162,22.926,67.088
142,747.835,14.805,582.586,238.370,36.178,26.319,70.472
143,799.359,22.845,217.813,243.045,40.283,25.266,115.296
144,987.790,18.872,552.250,247.232,51.726,24.314,46.171
145,862.660,23.099,412.692,251.788,46.958,23.390,97.953
146,690.423,25.464,191.409,241.455,32.400,27.132,134.939
147,1452.979,20.238,87.833,255.550,52.492,35.243,124.800
148,607.984,29.010,391.292,246.532,37.828,20.464,63.678
149,993.679,14.886,54.334,253.651,42.166,30.005,80.334
150,1015.760,26.942,313.389,253.013,47.986,26.952,68.979
151,715.449,11.631,28.518,255.678,43.409,20.985,108.683
152,519.657,24.947,453.703,250.139,33.617,19.682,45.554
153,1037.842,23.548,177.135,264.232,51.073,25.873,114.913
154,253.204,12.640,598.704,251.056,24.676,13.065,91.821
155,923.017,27.797,288.118,265.352,48.704,24.130,81.091
156,1202.719,22.249,488.870,263.810,49.397,31.001,86.061
157,521.129,24.204,150.646,257.043,28.705,23.115,97.903
158,1286.630,23.405,247.869,271.830,56.112,29.195,99.703
159,1201.247,27.463,330.399,273.589,55.874,27.374,66.197
160,376.862,22.929,514.447,257.961,24.248,19.789,173.901
161,886.214,25.888,355.507,273.758,49.365,22.857,69.573
162,843.523,21.434,456.292,273.205,41.067,26.153,46.929
163,844.995,15.318,580.792,275.713,41.773,25.755,75.882
164,843.523,27.088,209.355,274.086,37.711,28.480,113.520
165,631.538,12.778,16.900,279.187,39.427,20.395,95.129
166,499.047,22.001,558.685,269.188,25.786,24.642,50.941
167,1239.522,21.733,128.178,277.793,44.603,35.383,174.037
168,759.612,28.159,391.071,281.546,45.914,21.065,71.485
169,803.776,24.632,369.123,290.714,52.091,19.646,68.153
170,628.594,12.011,602.084,283.438,37.210,21.509,89.388
171,341.531,22.514,516.833,275.787,22.561,19.275,176.518
172,815.552,24.065,230.463,294.297,46.972,22.107,92.158
173,468.133,19.951,539.594,281.838,25.093,23.753,89.516
174,727.226,15.598,65.585,285.958,35.695,25.940,110.219
175,557.932,26.211,164.112,285.878,32.803,21.656,126.318
176,877.381,26.131,406.680,294.852,54.022,20.679,56.327
177,952.459,22.823,433.023,298.762,49.023,24.738,85.274
178,1092.310,15.330,45.167,298.207,51.553,26.978,135.682
179,902.407,23.002,464.130,298.928,47.361,24.260,51.394
180,1277.797,18.262,93.773,298.867,43.399,37.488,102.227
181,905.352,27.049,264.171,303.468,43.114,26.736,56.626
182,934.794,23.470,304.312,304.857,45.669,26.062,93.886
183,565.293,27.448,204.512,299.874,36.154,19.908,130.795
184,403.360,21.538,522.183,300.311,29.821,17.222,77.931
185,713.976,19.731,549.860,301.124,37.127,24.485,31.385
186,971.597,22.854,156.164,313.890,48.475,25.520,98.655
187,874.437,24.329,286.012,321.243,54.047,20.600,97.557
188,1040.786,25.091,192.217,318.759,57.018,23.241,115.267
189,1006.928,16.976,573.510,317.848,49.398,25.954,85.673
190,1117.336,22.627,129.857,315.037,47.468,29.970,128.392
191,821.441,24.887,338.996,311.851,35.395,29.549,112.544
192,819.969,20.786,477.280,317.132,42.825,24.379,45.997
193,805.248,24.133,409.844,325.110,45.431,22.567,75.204
194,1026.065,13.741,599.932,318.704,40.788,32.030,72.178
195,821.441,13.420,34.695,319.544,41.200,25.386,154.173
196,817.025,26.166,379.425,324.824,38.246,27.199,107.872
197,799.359,19.541,526.101,333.643,39.853,25.538,65.345
198,724.281,18.093,86.764,327.709,47.796,19.294,141.753
199,637.426,21.763,177.853,333.087,38.160,21.268,115.090
200,734.586,26.708,324.361,333.362,38.698,24.169,124.051
201,640.371,27.587,428.436,336.827,53.620,15.206,55.701
202,447.523,24.548,508.620,327.641,31.977,17.819,49.742
203,680.118,26.393,231.382,333.744,43.390,19.957,81.681
204,572.653,17.754,549.100,329.182,29.691,24.557,92.565
205,956.876,29.193,358.260,340.833,42.130,28.918,104.051
206,605.040,27.381,214.429,340.244,42.532,18.113,92.000
207,1121.753,24.431,261.426,339.674,46.759,30.545,124.977
208,1014.288,21.317,122.055,341.145,46.838,27.572,144.141
209,868.549,24.984,439.598,349.071,58.714,18.835,62.889
210,613.873,15.914,79.457,345.931,45.641,17.125,117.188
211,791.999,15.568,61.807,348.522,45.866,21.986,115.994
212,658.036,12.117,608.203,345.759,36.165,23.167,62.910
213,971.597,12.668,35.864,351.357,44.278,27.939,119.780
214,1120.281,20.717,463.207,351.690,54.162,26.335,42.374
215,697.783,27.697,312.790,354.977,47.190,18.827,119.983
216,797.887,24.515,391.205,356.677,38.692,26.256,73.341
217,899.463,14.716,575.433,358.320,46.788,24.477,55.783
218,1230.689,21.599,164.294,360.749,50.633,30.947,126.734
219,438.691,19.963,554.075,352.572,25.478,21.923,56.378
220,867.077,23.504,493.719,364.760,46.092,23.952,72.611
221,918.601,24.142,243.089,365.190,39.984,29.252,90.277
222,817.025,27.717,286.353,369.691,50.624,20.549,98.731
223,794.943,18.467,102.835,366.493,39.923,25.353,107.011
224,992.206,26.956,340.695,373.659,52.804,23.925,95.475
225,815.552,20.686,190.706,377.737,57.412,18.087,96.168
226,1182.109,18.242,521.971,369.516,48.441,31.071,73.086
227,1046.675,24.409,209.888,381.121,57.424,23.208,93.031
228,2455.490,25.840,403.956,395.538,75.294,41.523,79.359
229,556.460,24.529,304.146,377.563,38.860,18.232,92.298
230,727.226,12.275,592.883,375.583,35.342,26.199,73.401
231,1015.760,20.452,130.519,376.664,43.357,29.829,101.113
232,365.085,10.719,614.198,375.216,32.993,14.089,90.112
233,993.679,28.259,364.793,381.765,48.888,25.879,65.714
234,524.073,22.773,470.661,375.866,28.944,23.054,87.409
235,428.386,20.633,542.572,375.886,29.848,18.274,52.819
236,733.114,14.290,69.249,378.306,37.941,24.602,162.032
237,791.999,28.012,270.241,385.633,45.946,21.948,113.601
238,524.073,10.626,27.378,390.266,42.758,15.606,102.212
239,959.820,13.612,51.197,393.013,57.367,21.303,131.183
240,1254.243,24.282,166.958,399.356,63.750,25.050,122.978
241,1609.023,23.357,439.644,399.703,58.364,35.101,53.258
242,1377.901,16.217,543.763,402.897,53.605,32.729,49.168
243,624.177,26.989,244.421,403.891,49.332,16.110,116.813
244,1215.968,25.339,322.379,406.517,52.562,29.455,78.611
245,925.961,14.965,573.269,402.729,44.657,26.400,83.267
246,1026.065,18.553,112.971,408.658,63.629,20.532,113.743
247,622.705,26.766,226.167,404.899,44.002,18.018,89.798
248,653.620,19.676,493.863,395.992,40.211,20.696,37.596
249,948.043,14.789,86.571,405.974,39.507,30.554,115.562
250,381.278,29.752,258.292,399.064,29.929,16.220,114.848
251,996.623,10.976,601.327,407.239,44.795,28.328,61.278
252,363.613,21.790,467.553,401.485,25.048,18.483,53.924
253,660.980,20.473,154.113,413.534,47.123,17.859,130.163
254,659.508,19.740,506.280,410.556,38.743,21.674,27.246
255,496.103,25.432,301.892,419.454,47.019,13.434,87.739
256,1164.444,26.368,363.616,420.658,56.917,26.049,60.994
257,493.159,24.066,286.900,418.387,37.689,16.660,89.704
258,1160.028,19.518,140.858,430.133,59.950,24.637,116.477
259,1054.035,23.373,204.559,428.399,58.525,22.931,113.238
260,546.155,13.523,54.182,420.186,39.671,17.529,126.402
261,260.565,10.548,612.230,425.984,29.339,11.308,71.704
262,630.066,24.137,466.160,425.165,38.392,20.896,53.386
263,343.003,31.015,271.357,425.426,24.548,17.790,106.605
264,1164.444,24.976,330.697,441.804,47.969,30.908,66.708
265,1392.622,25.034,381.396,447.050,60.919,29.107,83.553
266,830.274,26.932,247.089,435.283,42.905,24.639,139.563
267,566.765,22.372,476.274,439.786,40.849,17.666,58.297
268,1513.336,18.620,501.357,443.654,58.162,33.129,49.746
269,840.578,15.040,85.897,443.721,62.880,17.021,131.003
270,1108.504,17.226,109.366,443.941,55.586,25.391,126.445
271,1114.392,13.412,562.299,443.613,58.929,24.078,54.287
272,1048.147,16.969,534.948,442.926,47.755,27.946,52.589
273,874.437,26.243,417.682,444.716,44.287,25.140,65.999
274,740.475,25.003,196.567,449.709,58.352,16.157,119.588
275,1561.916,23.782,233.266,473.869,77.489,25.664,113.507
276,566.765,11.532,591.872,441.684,29.899,24.135,70.584
277,521.129,23.863,171.721,445.048,33.042,20.081,134.184
278,683.062,26.106,292.734,465.413,57.489,15.128,92.726
279,702.200,27.182,248.208,464.212,46.649,19.166,114.376
280,376.862,29.390,276.587,453.720,26.488,18.115,89.327
281,803.776,29.061,310.778,466.284,50.305,20.344,104.829
282,665.397,11.879,63.932,464.249,42.964,19.719,121.968
283,1245.410,23.963,358.353,479.047,65.307,24.281,89.568
284,1092.310,23.187,434.755,473.846,64.509,21.560,47.138
285,693.367,12.081,574.210,464.222,35.647,24.766,22.540
286,1445.618,20.586,147.182,478.371,67.434,27.295,120.725
287,980.430,21.493,175.420,475.511,56.756,21.995,125.335
288,736.058,29.461,335.909,477.485,45.608,20.549,70.452
289,1095.255,21.719,202.469,489.178,66.808,20.874,111.583
290,469.605,26.642,395.460,472.070,36.227,16.505,57.999
291,836.162,20.918,455.582,478.488,53.574,19.872,56.318
292,655.092,26.410,266.945,486.639,50.075,16.657,96.089
293,987.790,16.679,518.150,475.030,51.671,24.340,15.458
294,1865.172,18.700,467.219,499.014,88.379,26.871,51.200
295,434.274,27.578,282.148,486.991,38.850,14.232,105.848
296,671.285,15.774,128.470,488.772,49.670,17.208,134.308
297,1009.872,13.831,550.424,490.512,41.634,30.884,51.327
298,641.843,10.548,571.471,497.498,45.636,17.907,51.277
299,572.653,28.176,304.018,502.664,41.844,17.425,85.503
300,1056.980,11.718,87.755,505.796,57.288,23.492,145.920
301,943.627,15.618,496.895,504.482,64.369,18.665,36.681
302,1061.396,14.975,514.968,513.621,62.027,21.787,27.640
303,597.679,31.061,318.601,515.976,41.201,18.470,82.611
304,609.456,28.586,339.172,509.956,30.888,25.123,63.289
305,1957.915,21.668,415.886,527.827,83.105,29.997,53.704
306,456.356,25.996,244.028,512.693,26.779,21.698,136.520
307,927.433,30.635,291.700,528.012,57.287,20.613,123.208
308,691.895,8.789,562.771,524.110,49.921,17.647,37.014
309,1095.255,18.167,169.656,530.330,69.452,20.079,135.955
310,945.099,16.566,152.750,538.697,64.518,18.651,136.692
311,990.734,12.479,122.417,537.439,51.035,24.717,145.747
312,328.282,17.228,468.432,531.992,21.261,19.660,79.681
313,747.835,14.111,509.176,533.915,58.610,16.246,19.320
314,448.996,27.231,287.083,552.037,40.625,14.072,109.357
315,789.054,13.055,493.597,554.796,70.108,14.330,23.238
316,1082.006,13.042,516.081,557.104,89.945,15.317,25.489
317,605.040,16.315,211.775,551.643,42.707,18.038,143.089
318,858.244,16.748,447.949,562.285,61.903,17.653,38.574
319,777.277,13.246,154.593,566.590,49.439,20.018,153.393
320,669.813,16.947,384.633,577.520,50.093,17.025,46.920
321,547.627,14.549,191.530,573.285,43.642,15.977,153.948
322,577.070,18.648,342.199,578.247,33.482,21.944,51.879
323,269.397,18.435,365.229,573.540,25.942,13.222,43.075
324,634.482,11.423,203.401,610.768,48.975,16.495,178.962
325,856.772,24.042,439.674,441.417,51.750,21.080,64.343
326,842.051,23.276,401.251,494.258,48.137,22.273,63.355
327,457.828,27.250,376.358,497.064,36.681,15.892,76.365
328,677.174,22.738,388.778,532.859,44.529,19.363,64.816
329,161.933,25.947,380.681,515.468,24.899,8.281,67.608
330,1327.849,16.623,426.268,556.382,81.434,20.761,39.999
331,588.847,22.281,352.766,543.538,44.896,16.700,58.029
332,625.649,21.502,367.902,548.525,42.734,18.641,74.089
333,496.103,26.071,349.633,525.544,44.109,14.320,34.909
334,674.229,25.600,225.802,518.117,41.379,20.746,104.504
335,628.594,18.487,193.233,525.620,41.179,19.436,146.323
336,515.241,20.713,181.254,503.887,40.043,16.383,144.534
337,1139.418,26.021,265.992,539.029,58.771,24.685,109.050
338,532.906,34.476,328.833,557.438,28.054,24.186,67.182
339,967.180,21.103,500.144,307.616,64.605,19.061,73.393
