Time (hpf),dnKrt18_28072020_Pos001,dnKrt18_28072020_Pos002,dnKrt18_28072020_Pos003,control_28072020_Pos004,control_28072020_Pos005,control_28072020_Pos006
4.25,1.5492937209514264,0.5188006926091315,1.5816640845712198,1.7343297183997077,1.0217989610863034,1.0763692700264256
4.75,1.520778273945138,1.2692244600382754,0.8364348856283603,1.8325070627904871,0.4694522919894284,1.1580333545976496
5.25,1.0561377927640572,1.111418937391781,0.7448464412649238,0.5873689966280851,0.9265469789483274,0.7272942677481083
5.75,0.7446003827576784,0.9312767702542601,1.3162763145903575,0.9325344026246251,1.1833227011756122,0.8012211792581803
6.25,0.6389592636471333,0.7864029891551995,1.2241684133782926,0.9798323156839515,1.0894377107445552,1.306926091315046
6.75,1.4311856374738012,0.8202497038184623,1.2903308119930748,1.0783924177526647,1.1868221999453226,1.9728424314225816
7.25,1.2444272304748016,1.2397794586712851,1.6038913697256896,1.5887724414471893,1.3919803153194183,1.9582976396609857
7.75,1.37945867128406,0.8180351772532578,1.3839970837510274,1.9404173881345117,1.4665633828488123,2.44661441720587
8.25,1.9920349949876994,1.334129226282694,,2.5256538776998054,,
