PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 14, filenames: A:[14]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[15]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8697458506,0.3258311152,1
47,65,0.2207269371,0.8266860247,1
47,97,0.3970629573,0.8124395609,1
47,129,0.04673233628,0.8380675316,1
47,161,0.04281044006,0.6166872382,1
47,193,0.2457510233,0.2420653701,1
47,225,0.08533108234,0.6061103344,1
47,257,-0.9044679999,6.993243217,1
47,289,-0.2246783227,0.8066622019,1
47,321,-0.7543820143,0.5365403295,1
47,353,-0.4516128898,-0.4500281811,1
47,385,-0.1162737235,-0.794988513,1
47,417,0.06803771853,-0.823210597,1
47,449,0.4721348584,-0.4844314754,1
47,481,0.5524064302,-0.0586726144,1
47,513,-0.04945057631,-0.3955606222,1
47,545,-0.1778946221,-0.06073251367,1
47,577,0.1856547892,-0.2290163338,1
47,609,0.4965888262,-0.6746038198,1
47,641,1.127714157,-0.674664259,1
47,673,1.061604619,0.03015112877,1
47,705,0.2699267864,-0.02814608812,1
47,737,0.1426575184,-0.00925591588,1
47,769,-0.02432465553,0.1456580162,1
47,801,0.09259252995,0.05822819471,1
47,833,0.5312790871,0.3635655642,1
47,865,0.3990635872,0.8758919239,1
47,897,0.52569592,0.9690915346,1
47,929,0.08429048955,0.1559621394,1
47,961,0.5158034563,-0.6153899431,1
47,993,0.9317343235,-0.06643536687,1
47,1025,-0.07705113292,-0.03299342096,1
47,1057,-0.5865581632,-0.04783611,1
47,1089,-0.5852477551,0.08594208956,1
47,1121,-0.4923397303,0.07071608305,1
47,1153,-0.5227007866,0.005281746387,1
47,1185,-0.2960729599,0.03601793945,1
47,1217,-0.07890838385,-0.2197158337,1
47,1249,-0.04418724775,-0.4740999937,1
47,1281,0.02454993129,-0.6322021484,1
47,1313,-0.1996567547,-0.8586322069,1
47,1345,-0.6292283535,-1.248897314,1
47,1377,-0.3164372444,-0.4420320094,1
47,1409,0.1485269666,0.3262806237,1
47,1441,0.340382576,-0.0291839838,1
47,1473,0.5559821129,-0.213559866,1
47,1505,1.105112672,0.1420853138,1
47,1537,0.1912904978,-0.3730908334,1
47,1569,-0.4068007171,-0.5098996758,1
47,1601,0.0489269197,-0.6226270199,1
47,1633,0.1033018082,-0.3996844888,1
47,1665,-0.003384917974,-0.4826799035,1
47,1697,-0.1552971005,-0.2958843112,1
47,1729,-0.3577648997,0.464333266,1
47,1761,-0.05775263906,-0.04973000288,1
47,1793,0.06816099584,-0.225243628,1
47,1825,-0.01851600409,0.04053255916,1
47,1857,-0.1505788118,0.296179682,1
47,1889,0.05108180642,0.2162108421,1
47,1921,0.3871881366,-0.1592225283,1
47,1953,0.2664619088,-0.2840518355,1
47,1985,-0.08037632704,-0.08961929381,1
47,2017,-0.4965504408,-0.2602342367,1
79,33,0.3772896528,0.2117165923,1
79,65,0.2394825369,0.5408694744,1
79,97,0.01271859184,0.9393376112,1
79,129,-0.08664864302,0.4261797071,1
79,161,0.08093670011,0.6864660978,1
79,193,0.1605582833,1.082929134,1
79,225,2.828907967,4.014194965,1
79,257,2.203244209,3.871517181,1
79,289,-0.2033035457,0.515166223,1
79,321,-0.04155115783,0.4703782201,1
79,353,0.003770768642,-0.2853220999,1
79,385,-0.05043330789,-0.3329237103,1
79,417,0.1069139987,0.1918047667,1
79,449,0.4619526863,0.2999835014,1
79,481,0.5558944941,-0.1537808776,1
79,513,0.1727874279,-0.4548736215,1
79,545,-0.2871801257,-0.2563280761,1
79,577,-0.4369535148,-0.4492629766,1
79,609,-0.2189121246,-0.680723846,1
79,641,0.2928399444,-0.3534554243,1
79,673,0.3516765237,-0.2162995487,1
79,705,-0.008674532175,-0.1870554984,1
79,737,-0.2065673172,0.03119433671,1
79,769,-0.317820698,0.07473525405,1
79,801,-0.2266996801,-0.2506194115,1
79,833,-0.1815118492,-0.1479102373,1
79,865,-0.5062112212,-0.09393823147,1
79,897,-0.177829206,-0.167814672,1
79,929,0.2033627033,-0.09514325857,1
79,961,0.1179521084,-0.1654785275,1
79,993,0.2547284961,-0.1704712212,1
79,1025,-0.03472798318,-0.1859180182,1
79,1057,-0.127413094,-0.1766826361,1
79,1089,-0.1708503366,-0.06571298838,1
79,1121,-0.4022954702,0.3425960243,1
79,1153,-0.5895957947,0.5072481632,1
79,1185,-0.427159667,0.4106930196,1
79,1217,-0.3741495609,0.4364594221,1
79,1249,-0.5941633582,0.343233496,1
79,1281,-0.531563282,0.1298142672,1
79,1313,-0.2302403301,-0.4540206194,1
79,1345,-0.1227270663,-1.093746424,1
79,1377,0.2678053677,-0.5692006946,1
79,1409,0.3896343112,-0.5259064436,1
79,1441,0.08671918511,-0.5495474339,1
79,1473,0.1100450754,-0.3223952949,1
79,1505,0.3698765934,-0.4433867931,1
79,1537,-0.08578056097,-0.7626423836,1
79,1569,-0.3146334589,-0.5019921064,1
79,1601,-0.04232954979,-0.4313511252,1
79,1633,-0.2736445069,-0.187132746,1
79,1665,-0.3134350181,-0.3391679525,1
79,1697,-0.3984075487,-0.3195638955,1
79,1729,-0.4388258159,0.01261883974,1
79,1761,-0.3632136285,0.1040850878,1
79,1793,-0.4437268376,-0.07694704086,1
79,1825,-0.2615443468,-0.08159521967,1
79,1857,-0.202352494,-0.07446309924,1
79,1889,-0.2403534353,-0.1020808369,1
79,1921,-0.03498825431,-0.2738731205,1
79,1953,0.1080001593,-0.1821089983,1
79,1985,0.06034396589,-0.1256083846,1
79,2017,0.07889948785,-0.3489041626,1
111,33,0.112965703,0.2218700647,1
111,65,0.217449069,0.4037032723,1
111,97,-0.1664207876,0.9024106264,1
111,129,-0.3938124478,0.3349967599,1
111,161,0.4632171392,0.4871599674,1
111,193,0.7152251005,1.003157258,1
111,225,1.522228956,2.482331276,1
111,257,0.3204298615,1.206708431,1
111,289,-0.235152334,0.0564815402,1
111,321,0.0926316306,0.2967375517,1
111,353,0.09918693453,0.08459178358,1
111,385,-0.2564148307,0.1157084256,1
111,417,-0.2988674641,0.7283604145,1
111,449,0.05963794887,0.8446758986,1
111,481,0.5033162236,0.1241832972,1
111,513,0.420791924,-0.6422411799,1
111,545,0.160996139,-0.4708764851,1
111,577,-0.2572233975,-0.5559254885,1
111,609,-0.3725569546,-0.5515145063,1
111,641,-0.1428973675,0.08091534674,1
111,673,0.007704176009,-0.05783048272,1
111,705,-0.08921892196,-0.1650601029,1
111,737,-0.5203844905,-0.02563594282,1
111,769,-0.2486293912,-0.003367871046,1
111,801,0.01734739542,-0.5860420465,1
111,833,-0.4209528863,-1.604084611,1
111,865,-0.4780274034,-1.077666283,1
111,897,-0.2985206842,-0.8086268902,1
111,929,-0.1176314205,-0.3565100431,1
111,961,-0.03037643433,-0.4001865685,1
111,993,0.01748053171,-0.39510867,1
111,1025,-0.08896612376,0.2244469225,1
111,1057,-0.0877507478,0.2509070635,1
111,1089,0.04248726368,0.3616161048,1
111,1121,0.002208411694,0.3601391912,1
111,1153,-0.08571344614,0.6150631905,1
111,1185,-0.1773839593,0.6277125478,1
111,1217,-0.4093901217,0.3238449097,1
111,1249,-0.7081999779,0.09129446745,1
111,1281,-0.7203670144,0.2562279701,1
111,1313,-0.1621908545,0.2044093162,1
111,1345,0.2570712268,-0.1826860011,1
111,1377,-0.2428962737,-5.501410007,1
111,1409,-1.242812157,19.04317284,1
111,1441,-0.3156849444,-0.473464489,1
111,1473,-0.7611426115,-0.3992337584,1
