PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 16, filenames: A:[16]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[17]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.7957482338,-0.07923209667,1
47,65,0.3590062559,-0.2351402789,1
47,97,0.09892773628,-0.5411123633,1
47,129,1.121655703,-1.631847143,1
47,161,2.003225803,-2.742277145,1
47,193,2.204467535,-3.374648571,1
47,225,1.903783083,-2.46733284,1
47,257,0.9896062613,-1.58953011,1
47,289,0.4174178839,-0.3708405495,1
47,321,0.4446273744,-0.1481122822,1
47,353,0.4641632736,0.03329920769,1
47,385,0.3476240039,0.07629534602,1
47,417,0.1934459209,-0.2366003245,1
47,449,-0.4828156829,-0.2794035077,1
47,481,-0.7254493237,-0.3463718593,1
47,513,0.3343302608,-0.2448052168,1
47,545,0.4961113334,0.1221793592,1
47,577,0.7369747162,-0.2124595642,1
47,609,0.2791582942,-0.09375545382,1
47,641,0.3704246283,0.9412442446,1
47,673,0.8414286375,0.2796684802,1
47,705,0.8325225711,0.1245422959,1
47,737,0.5532336235,0.156894356,1
47,769,0.3451409638,-0.1245112717,1
47,801,0.5270667076,0.2128696442,1
47,833,-0.02270913124,1.243847132,1
47,865,-0.6473867893,0.851790905,1
47,897,-0.1431686878,0.0337293148,1
47,929,0.2576277256,-0.1782674491,1
47,961,0.4022595584,-0.1039209217,1
47,993,0.01012516022,0.1619856954,1
47,1025,-0.5554571748,0.2490277588,1
47,1057,-0.2744574547,-0.1471096873,1
47,1089,-0.1479310989,-0.2677386999,1
47,1121,-0.06471627951,-0.2472968102,1
47,1153,0.235426873,0.6274200678,1
47,1185,0.3430091739,-0.08411741257,1
47,1217,-0.04627275467,-0.7238807678,1
47,1249,-0.2797612548,0.1454967558,1
47,1281,0.5995817184,-0.5182366371,1
47,1313,0.7364182472,-0.4491258562,1
47,1345,0.08145949244,-0.521807611,1
47,1377,-0.08571094275,-0.425611496,1
47,1409,-0.01370978355,0.112971127,1
47,1441,0.02103126049,0.07142359018,1
47,1473,0.3171215057,-0.5629829168,1
47,1505,0.768555522,-0.7766630054,1
47,1537,0.3805444241,-0.4460752904,1
47,1569,-0.124666281,0.2423206568,1
47,1601,-0.2346954495,0.2083280385,1
47,1633,0.02770214528,-0.02049095184,1
47,1665,0.1561039686,0.07820653915,1
47,1697,0.02569568157,-0.1526164114,1
47,1729,0.2095063925,-0.3389933109,1
47,1761,-0.03862136602,-0.9035776854,1
47,1793,-0.02836328745,-0.7902148962,1
47,1825,0.2196575403,0.03028568625,1
47,1857,0.2219280005,-0.314233005,1
47,1889,0.6873160601,-0.6396011114,1
47,1921,0.6306506991,-0.6076732874,1
47,1953,0.006839379668,-0.4483033419,1
47,1985,-0.3709267974,-0.0534850657,1
47,2017,-0.2702865601,-0.05343854427,1
79,33,-1.135962009,0.4245339632,1
79,65,0.08828912675,-0.5565499067,1
79,97,0.06806260347,-0.2060285807,1
79,129,0.9196326733,-1.017709017,1
79,161,1.4047966,-1.316532612,1
79,193,1.074121118,-1.30556941,1
79,225,0.6743832827,-1.451953411,1
79,257,0.8465707898,-1.26244688,1
79,289,1.097269297,-0.5371947289,1
79,321,0.769066751,0.09779959172,1
79,353,0.222338587,0.2344397306,1
79,385,-0.1927389055,-0.1766851246,1
79,417,0.1556872278,-0.408098489,1
79,449,0.2097991705,-0.2733655572,1
79,481,0.5864970088,0.2435578406,1
79,513,0.6577346325,0.2986018956,1
79,545,0.3816557825,0.2870817482,1
79,577,0.9264599085,0.2316172421,1
79,609,0.6257706881,0.1361135244,1
79,641,0.4361546636,-0.02782260999,1
79,673,0.7424929738,0.1254591048,1
79,705,0.6818956733,0.3993439078,1
79,737,0.5002220869,0.2070104033,1
79,769,0.5121249557,-0.2038562745,1
79,801,1.231184244,-0.3927968442,1
79,833,1.203452587,-0.1565294862,1
79,865,0.3616892695,0.1667743027,1
79,897,0.3430174291,-0.1040571928,1
79,929,0.4119297862,-0.185962379,1
79,961,0.3614751101,-0.2591443062,1
79,993,0.1998603642,-0.06305465102,1
79,1025,-0.2003555149,0.07481914759,1
79,1057,-0.2491176277,-0.1026757956,1
79,1089,0.07512903214,0.061103791,1
79,1121,0.1519236118,0.02004671097,1
79,1153,-0.007205866277,-0.1080826819,1
79,1185,-0.03784497082,-0.625716269,1
79,1217,-0.3772036433,-0.3800193667,1
79,1249,-0.4574945867,0.05998498201,1
79,1281,-0.2899010479,-0.6398591995,1
79,1313,-0.218087852,-0.7475931048,1
79,1345,-0.1539734155,-0.6157346368,1
