PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 3, filenames: A:[3]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[4]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.8876962662,-0.02261531353,1
47,65,-0.5838758349,-0.4266188741,1
47,97,-0.397100091,-0.4434816539,1
47,129,-0.09817636013,-0.2582929432,1
47,161,0.4392652512,-0.3369489312,1
47,193,1.324568987,-0.7766166925,1
47,225,1.484606743,-0.9538188577,1
47,257,1.005755782,-0.2746956348,1
47,289,0.7656680346,-0.01448023319,1
47,321,0.8890993595,-0.01429918408,1
47,353,0.7010745406,-0.4072025716,1
47,385,0.115154922,-0.8711052537,1
47,417,-0.1392376423,-0.6626670361,1
47,449,0.04761217535,-0.2839729786,1
47,481,-0.1886756718,0.4678596258,1
47,513,-0.4040571451,0.2801206112,1
47,545,-0.3122082949,-0.05809628963,1
47,577,0.1055922508,-0.05763268471,1
47,609,-0.06645700336,-0.1749385297,1
47,641,0.08680964261,-0.0930776,1
47,673,0.04367083311,-0.04745072126,1
47,705,-0.572634697,0.03512242436,1
47,737,-0.1315729022,-0.2640506029,1
47,769,0.4369016886,-0.7474933863,1
47,801,0.4830898046,-0.5920969844,1
47,833,0.2056326866,0.2006933689,1
47,865,-0.01355946064,0.5962184072,1
47,897,-0.2183743119,0.1555970013,1
47,929,-0.2188076675,0.4108649492,1
47,961,-0.03296621144,0.001249849796,1
47,993,0.3075212836,-0.4071273804,1
47,1025,0.2034707069,-0.05034527183,1
47,1057,0.0323741138,0.3445493579,1
47,1089,-0.2609644234,0.04396212101,1
47,1121,-0.09675952792,-0.7221258879,1
47,1153,-0.1420123875,-0.5812011957,1
47,1185,-0.1797226369,0.05506208539,1
47,1217,-0.1404862404,0.3765545487,1
47,1249,0.4261765778,0.2890777886,1
47,1281,1.473616004,0.1039310098,1
47,1313,0.4638246,0.103977412,1
47,1345,-0.1498228312,-0.3225172162,1
47,1377,-0.461820066,-0.8356195688,1
47,1409,-0.6609341502,-0.6285359859,1
47,1441,-1.040426493,-2.453708887,1
47,1473,-0.3342798352,-0.7772061825,1
47,1505,0.3425879776,-0.1177601814,1
47,1537,0.2644500434,-0.8319161534,1
47,1569,0.1890313476,-0.8385748863,1
47,1601,0.5159481168,-0.7854530811,1
47,1633,0.4910614491,-0.6283808947,1
47,1665,0.123026371,-0.05003531277,1
47,1697,0.04399335384,0.1947905719,1
47,1729,0.1154975891,-0.3746850789,1
47,1761,-0.0166910924,-0.8986852169,1
47,1793,0.1103172153,-1.038628697,1
47,1825,0.112502858,-0.244268477,1
47,1857,0.1439226568,0.4442719221,1
47,1889,0.1454647183,0.2185673416,1
47,1921,0.218999505,-0.03561209142,1
47,1953,0.2116058469,-0.3131332695,1
47,1985,0.1149777174,-0.1039942205,1
47,2017,0.143820852,0.04789209366,1
79,33,0.1017059386,0.3263456821,1
79,65,0.3981340826,-0.1398635954,1
79,97,0.8501348495,-0.4198628068,1
79,129,0.824119091,-0.3338125348,1
79,161,0.7652071714,-0.3064722419,1
79,193,0.6175688505,-0.3644841909,1
79,225,0.9125721455,-0.2363634557,1
79,257,0.8732597828,-0.09893125296,1
79,289,0.6784712076,-0.1359571517,1
79,321,0.5631753802,-0.3106895089,1
79,353,0.4782985449,-0.1284177899,1
79,385,0.2088825703,-0.6432793736,1
79,417,-0.05034016073,-0.6012153029,1
79,449,0.2012945712,-0.454066515,1
79,481,0.008912682533,-0.4549801946,1
79,513,-0.4240072966,-0.4793145061,1
79,545,-0.2093558908,-0.6392114162,1
79,577,0.07279649377,-0.5803799033,1
79,609,-0.2156530917,0.1408452988,1
79,641,-0.4700521827,0.5185618401,1
79,673,-0.313778013,0.09521941096,1
79,705,-0.3139725327,-0.2543201149,1
79,737,-0.3538607657,-0.2324007004,1
79,769,-0.3300653398,-0.746452868,1
79,801,-0.2180819809,-0.6992059946,1
79,833,0.04652920365,-0.3896558285,1
79,865,0.1897058338,-0.3576542437,1
79,897,0.02007281035,-0.6271780729,1
79,929,-0.09153931588,-0.3528650403,1
79,961,0.02979709208,-0.246493116,1
79,993,0.1140445024,-0.09461975098,1
79,1025,0.102274254,0.2948483229,1
79,1057,0.001901090145,0.6994725466,1
79,1089,-0.159948945,0.05405926704,1
79,1121,-0.2807444334,-0.8658907413,1
79,1153,-0.5035668612,-0.6065894365,1
79,1185,-0.4282275736,-0.2942141891,1
79,1217,-0.2151716352,0.1496783793,1
79,1249,0.07598307729,0.6238937974,1
79,1281,0.1125729233,0.7018939257,1
79,1313,0.1862086505,0.1547971368,1
79,1345,0.0862095952,-0.2783457637,1
79,1377,-0.1218305081,-0.8727548122,1
79,1409,-0.1215455383,-0.5144878626,1
79,1441,-0.2142496109,-0.2258579731,1
79,1473,-0.2622511685,0.1379849315,1
79,1505,-0.002945452929,0.06969499588,1
79,1537,0.00285898149,-2.079006672,1
79,1569,0.1924478263,-1.700339079,1
79,1601,0.5194443464,-0.3101577163,1
79,1633,0.1935423017,-0.3670604527,1
79,1665,-0.179621309,0.06972506642,1
79,1697,-0.2041131854,0.303164959,1
79,1729,-0.1746557951,-0.1464224458,1
79,1761,-0.1133886725,-0.6001238823,1
79,1793,-0.05259472877,-0.6834723949,1
79,1825,0.004489332438,-0.3345930278,1
79,1857,-0.1083408073,0.09624682367,1
79,1889,-0.4223893285,0.2975927591,1
79,1921,0.1233166605,0.1974517405,1
79,1953,0.01638286561,0.157313779,1
79,1985,-0.2215388566,-0.09922446311,1
79,2017,-0.006162983365,-0.3696120679,1
111,33,0.002495273948,0.686377883,1
111,65,0.9675297141,0.4163652658,1
111,97,1.334997416,-0.2324091196,1
111,129,0.8011268973,-0.5895595551,1
111,161,0.9288151264,-0.6558240652,1
111,193,0.4695924222,-0.3860727847,1
111,225,0.3729373217,0.05879092216,1
111,257,0.6040995717,0.4477733374,1
111,289,0.3512600362,0.07893803716,1
111,321,0.06190863252,-0.0001004338264,1
111,353,0.1240361929,-0.05716902018,1
111,385,0.08177824318,-0.451199621,1
111,417,0.1336771548,-0.5823150277,1
111,449,0.1200250983,-0.4355072379,1
111,481,-0.1961410642,-0.5951722264,1
111,513,-0.1075745374,-2.389762402,1
111,545,-0.07884809375,-3.735920906,1
111,577,0.1193401217,-0.9461269975,1
111,609,0.0114005357,-0.1773109436,1
111,641,-0.008017703891,0.6953968406,1
111,673,-0.5392062068,0.3267838359,1
111,705,-0.486693114,0.09622933716,1
111,737,-0.3602437377,0.02991386503,1
111,769,-0.7455527782,-0.2815212607,1
111,801,-0.5424180031,-0.5048075914,1
111,833,0.234034121,-0.8200923204,1
111,865,0.2390070707,-0.9532629251,1
111,897,0.1455841959,-0.8291181326,1
111,929,0.02898687124,-0.2403114885,1
111,961,0.1679168493,0.1191354394,1
111,993,-0.1383128166,0.6594063044,1
111,1025,-0.149015829,0.6338416338,1
111,1057,0.239313364,0.3095556796,1
111,1089,0.1692208499,-0.2340797782,1
111,1121,-0.124376297,-0.7217040062,1
111,1153,-0.4872044325,-0.6422952414,1
111,1185,-0.5729217529,-0.3298312724,1
111,1217,-0.2433459163,0.1590840071,1
111,1249,-0.03525963426,0.3356899321,1
111,1281,-0.3269119859,0.7950304151,1
111,1313,0.2788705528,0.4967697859,1
111,1345,0.5625352263,-0.3672370911,1
111,1377,0.295819521,-0.6657072306,1
111,1409,0.4255068898,-0.2165587842,1
111,1441,0.3008662462,0.04252758622,1
111,1473,0.02172570303,-0.2598992586,1
111,1505,-0.1986690015,-0.5561449528,1
111,1537,0.1677647531,-2.084822178,1
111,1569,0.3183661103,-2.277813435,1
111,1601,0.4065771401,-0.008530497551,1
111,1633,0.3646911383,-0.02978402376,1
111,1665,-0.05781375617,0.07123947144,1
111,1697,-0.4625166059,-0.03518185019,1
111,1729,-0.2494628876,-0.3835852444,1
111,1761,0.1656298041,0.04129889607,1
111,1793,0.1587337106,-0.01191686094,1
111,1825,0.1139516234,-0.2221576571,1
111,1857,-0.2637949884,-0.1762741506,1
111,1889,-0.3984715044,-0.01423111558,1
111,1921,0.1127373129,-0.07954517007,1
111,1953,0.03088263422,0.04835020751,1
