PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 15, filenames: A:[15]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[16]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.313044071,0.2547672987,1
47,65,-0.1137657166,-0.8476330638,1
47,97,0.03857600689,-0.4781628847,1
47,129,-0.8312220573,0.1848293394,1
47,161,-1.751678944,0.1089101434,1
47,193,-1.846565723,0.9061938524,1
47,225,-1.151220083,1.874413848,1
47,257,-1.238285422,1.57062149,1
47,289,-0.4259879589,0.8101488352,1
47,321,-0.03197813034,0.2607309222,1
47,353,-0.07463203371,-0.2522969842,1
47,385,0.0002480596304,0.4552411735,1
47,417,0.1824285686,0.6238799691,1
47,449,0.2509486675,0.7890753746,1
47,481,0.05188271403,1.171577334,1
47,513,-0.09784984589,1.167386055,1
47,545,-0.5194781423,0.7540949583,1
47,577,-0.3838740587,0.3114920855,1
47,609,-0.2798740268,0.4452109337,1
47,641,-0.2328875661,0.609158814,1
47,673,0.07308809459,0.2653647959,1
47,705,0.1887318343,-0.1291492581,1
47,737,0.008946470916,-0.1259152889,1
47,769,0.1141557693,-0.1246265024,1
47,801,0.05637280643,-0.3022507429,1
47,833,-0.2233228683,-0.04923187196,1
47,865,-0.5761705637,-0.100161992,1
47,897,-0.8549305201,-0.8486510515,1
47,929,-0.4996548593,-0.6956359148,1
47,961,-0.1057375073,0.05522838235,1
47,993,0.110067755,0.1466038823,1
47,1025,0.1446299851,-0.1291250587,1
47,1057,0.005037166178,-0.1021762043,1
47,1089,-0.2067776322,0.2046384662,1
47,1121,-0.3250762224,0.1316146851,1
47,1153,-0.1618818492,-0.05483537912,1
47,1185,-0.01943507791,-0.7422684431,1
47,1217,-0.2452729493,-0.7707449794,1
47,1249,-0.2661247551,0.4009582698,1
47,1281,-0.6099299788,0.3174865544,1
47,1313,-0.2950210869,-1.125985026,1
47,1345,0.2612900436,-0.7603353858,1
47,1377,0.1479571462,-0.2378516793,1
47,1409,-0.3464820385,0.1718849838,1
47,1441,-0.2836968899,0.6162751317,1
47,1473,-0.2305414677,0.3413558602,1
47,1505,-0.9059816599,0.2134350985,1
47,1537,-0.4973249435,0.3862422407,1
47,1569,-0.2372849882,-0.100563705,1
47,1601,-0.1210538596,-0.07726225257,1
47,1633,-0.1359294355,0.1585975885,1
47,1665,-0.1898989081,0.1824553609,1
47,1697,-0.01510247588,-0.1066957638,1
47,1729,0.01425880194,-0.2000073791,1
47,1761,-0.3839496672,0.1150775105,1
47,1793,-0.2579075694,0.3214664459,1
47,1825,-0.08731842041,0.19489187,1
47,1857,0.1013412476,0.3524557352,1
47,1889,0.2123945653,0.6862004995,1
47,1921,-0.0359878391,0.5696407557,1
47,1953,-0.05711007118,0.4451670945,1
47,1985,-0.2014847994,0.3959927857,1
47,2017,-0.07815121114,-0.720574379,1
79,33,-0.3461045027,0.1954750717,1
79,65,-0.05399227142,-1.17814815,1
79,97,-0.01731824875,-0.1435309947,1
79,129,-0.795601368,0.244520545,1
79,161,-1.020893335,-0.3141495585,1
79,193,-0.958245039,0.01063200831,1
79,225,-1.03512764,0.8118634224,1
79,257,-0.8635365963,0.9380742311,1
79,289,-0.5038248897,1.474117994,1
79,321,-0.1497286409,0.407089293,1
79,353,-0.01128038019,-0.02525010705,1
79,385,-0.06220110506,0.4810155332,1
79,417,-0.02520089597,0.6245623827,1
79,449,0.2534192204,0.6510279775,1
79,481,0.09596805274,0.3631256819,1
79,513,-0.08070732653,0.02399282157,1
79,545,-0.2602684498,-0.2151365131,1
79,577,0.4918603003,-0.4653410316,1
79,609,0.3603492975,0.05719472468,1
79,641,0.2307780534,0.5697473884,1
79,673,0.4684543014,0.3493002355,1
79,705,0.1376142949,0.1215654314,1
79,737,0.2475728244,0.5093377233,1
79,769,0.6037818193,0.1338615716,1
79,801,0.5635856986,-0.5969252586,1
79,833,-0.03241382539,-0.3577842116,1
79,865,-1.094867587,-0.1484044492,1
79,897,-1.731039286,-0.2902235389,1
79,929,-0.2479852289,-0.378908664,1
79,961,-0.009519316256,0.2398221046,1
79,993,0.1964721382,0.2175436318,1
79,1025,0.2875530124,-0.1055301577,1
79,1057,-0.01372738928,-0.0792901665,1
79,1089,-0.1157482266,-0.05082376301,1
79,1121,-0.000374391675,-0.1915610135,1
79,1153,-0.0580201894,-0.267056495,1
79,1185,-0.05670653284,-0.5749300718,1
79,1217,-0.2033908963,-0.4653526247,1
79,1249,-0.1576674134,-0.09629261494,1
79,1281,-0.1173736453,-0.2407213748,1
79,1313,0.02998028696,-0.7216733098,1
79,1345,0.09836238623,-0.7742425203,1
79,1377,0.05401521921,-0.2673052251,1
79,1409,-0.07841461897,0.1604518592,1
79,1441,-0.5762449503,0.118514508,1
79,1473,-0.6921469569,-0.1000727862,1
79,1505,-0.8083481789,0.1407249421,1
79,1537,-0.7044593692,0.31774652,1
79,1569,-0.2112357914,-0.06074737012,1
79,1601,-0.07803206146,-0.1334584057,1
79,1633,-0.01418026537,0.008032768965,1
79,1665,0.4200499356,0.2081249505,1
79,1697,0.5478786826,-0.02512431145,1
79,1729,0.1304314435,-0.09481607378,1
79,1761,0.09135600924,0.05388476327,1
79,1793,0.1698738784,-0.1344941854,1
79,1825,0.007867902517,-0.2959412634,1
79,1857,0.01804642379,-0.09725953639,1
79,1889,0.1460431069,-0.1167985201,1
79,1921,-0.08020874113,-0.05971609801,1
79,1953,-0.1273960471,0.06151120365,1
79,1985,-0.1075416058,0.04665507376,1
79,2017,0.1355354041,-0.2784124911,1
111,33,0.05463692546,0.1642413586,1
111,65,-0.006618857384,-0.1811280251,1
111,97,-0.4063367248,-0.1806784272,1
111,129,-0.409562856,0.02239534259,1
111,161,-0.7214714885,-0.1810857654,1
111,193,-0.8263126612,-0.5304508209,1
111,225,-0.7963443995,-0.205578804,1
111,257,-0.8856827021,0.303168565,1
111,289,-0.3809994161,1.200837612,1
111,321,-0.0580649823,0.4117797613,1
111,353,-0.1572735459,0.508402586,1
111,385,-0.06982930005,0.5104058385,1
111,417,-0.02830070257,0.5328161716,1
111,449,-0.02245230973,0.402120173,1
111,481,0.3674536347,-0.1709726751,1
111,513,0.4425781369,-0.7574595213,1
111,545,0.2864929438,-0.4691286683,1
111,577,4.516908169,-0.1514246762,1
111,609,1.087782502,-0.01459430903,1
111,641,0.03028789163,0.5805605054,1
111,673,0.06313723326,0.4203355908,1
111,705,-0.05582867563,0.3506860137,1
111,737,0.02900104225,0.237556532,1
111,769,0.2427731901,0.02857327089,1
111,801,0.6012357473,-0.04079850018,1
111,833,0.4468537569,-0.2436272055,1
111,865,0.1269576848,-0.07317471504,1
111,897,-0.3577783108,0.04030296206,1
111,929,0.1093145758,-0.05581407994,1
111,961,-0.1334335506,0.2607910335,1
111,993,-0.0916763097,0.1852125376,1
111,1025,0.1779865324,-0.08746437728,1
111,1057,0.3109945059,-0.0549336113,1
111,1089,0.1653745472,-0.09319266677,1
111,1121,0.0600720346,-0.3830771446,1
111,1153,-0.1072639823,-0.663507998,1
111,1185,-0.3020687103,-0.5608025789,1
111,1217,-0.2431384176,-0.1691083014,1
111,1249,-0.1536375135,-0.1019303352,1
111,1281,-0.06891481578,-0.3460813463,1
111,1313,-0.1274828315,-0.6401149035,1
111,1345,-0.03284460306,-0.6789642572,1
111,1377,-0.2554803193,-0.3539037108,1
111,1409,-0.5017107129,-0.07217726111,1
111,1441,-0.5178493261,-0.2968116701,1
111,1473,-0.5114774704,-0.08410675079,1
111,1505,-0.2004485726,0.2062032223,1
111,1537,-0.4391439855,0.01858989894,1
111,1569,-0.43986696,-0.07511733472,1
111,1601,-0.1615690142,-0.04692611098,1
111,1633,0.0188995041,-0.1417465508,1
111,1665,0.4134377539,-0.01704973727,1
111,1697,0.4449735582,0.103007935,1
111,1729,0.06663368642,0.2375550717,1
111,1761,0.07338666171,0.06271304935,1
111,1793,0.1125787497,-0.2538762987,1
111,1825,0.08921231329,-0.4015146196,1
111,1857,0.04970566928,-0.5276389122,1
111,1889,-0.02030234784,-0.6351450086,1
111,1921,-0.07591228187,-0.2864955068,1
111,1953,-0.1416160315,-0.05270776153,1
111,1985,-0.09519995749,0.06069935858,1
111,2017,0.1625126451,-0.0392068848,1
143,33,0.4641148746,0.0855666548,1
143,65,0.3336573243,-0.08558495343,1
143,97,0.2705323696,-0.4902694821,1
143,129,-0.03210517764,-0.05624896288,1
143,161,-0.9591870904,-0.06964957714,1
143,193,-0.8075104952,-0.6870084405,1
143,225,-0.1957182288,-0.699698627,1
143,257,0.00786203146,-0.2250705361,1
143,289,0.2861064672,0.2667188048,1
143,321,0.3363526464,0.2624900639,1
143,353,-0.4013652802,0.6426665187,1
143,385,-0.5913949609,0.3125356436,1
143,417,-0.1982089132,0.2815213501,1
143,449,-0.08803100884,0.04751127958,1
143,481,1.218092203,-0.4493418038,1
143,513,1.898578763,-1.16223824,1
143,545,0.8014019728,-0.2096007168,1
143,577,0.4280767143,-0.05394232273,1
143,609,0.2036886811,-0.2994547486,1
143,641,-0.01379987597,0.03436152637,1
143,673,0.04155671597,0.1194220781,1
143,705,0.1490221024,0.1038583517,1
143,737,-0.1347090304,-0.1878410876,1
143,769,-0.3573718071,-0.3220840991,1
143,801,0.2205141783,0.08049759269,1
143,833,0.8300261497,-0.04938071221,1
143,865,0.8165192008,-0.05119070411,1
143,897,0.199165225,0.05009904504,1
143,929,0.146911189,-0.05148905516,1
143,961,0.06091465801,0.2679516673,1
143,993,0.004092290998,0.09771984816,1
143,1025,-0.165823698,0.01892169565,1
143,1057,-0.323178947,0.1016780138,1
143,1089,-0.2006358206,0.1577696353,1
143,1121,-0.4638544917,-0.007573902607,1
143,1153,-0.5863261819,-0.3861893117,1
143,1185,-0.3287804723,0.06063655019,1
143,1217,0.1022082567,0.1628727317,1
143,1249,0.2278368324,0.09818574786,1
143,1281,-0.3011136055,-0.335991323,1
143,1313,-0.4895258248,-1.025813818,1
143,1345,-0.4373918474,-0.7581077814,1
143,1377,-0.6654629707,-0.2865116894,1
143,1409,-0.6300897598,-0.1327263713,1
143,1441,-0.4319194853,-0.2192340493,1
143,1473,-0.528950572,0.102250196,1
143,1505,-0.4445689917,0.2895565629,1
143,1537,-0.7189996839,0.3811902106,1
143,1569,-0.7640964389,0.7275626659,1
143,1601,-0.3458106816,0.6244629622,1
143,1633,-0.04913670197,0.2976416945,1
143,1665,0.1091296896,0.2289288044,1
143,1697,0.2662295103,0.135243386,1
143,1729,0.042243395,0.2616510391,1
143,1761,-0.001216977835,0.2755690217,1
143,1793,0.08929201216,0.209318608,1
143,1825,0.09642319381,-0.1629713476,1
143,1857,1.013383508,-1.186311483,1
143,1889,1.036118865,-1.308112144,1
143,1921,0.04791010916,-0.2748977542,1
143,1953,-0.02843625098,0.000805079937,1
143,1985,0.2108471096,0.1204391643,1
143,2017,0.2772431672,0.0175242275,1
175,33,0.1743123382,0.1276800632,1
175,65,0.3536591828,0.06640428305,1
175,97,0.9233670831,-0.4041970372,1
175,129,0.4151355028,-0.2967517376,1
175,161,-4.803368092,-3.2517488,1
175,193,-0.1810509562,-0.1114895344,1
175,225,0.1962831318,0.1995181143,1
175,257,0.0626706183,0.2373908758,1
