PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 10, filenames: A:[10]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[11]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.932523251,1.983509779,1
47,65,-0.3107677698,-0.4599801302,1
47,97,0.1388655901,-0.4096217155,1
47,129,0.1897137463,-0.4193071127,1
47,161,-0.191858083,-0.7573839426,1
47,193,-0.6679788828,-0.676897943,1
47,225,-0.5228685737,0.568825841,1
47,257,0.1996017098,0.5074984431,1
47,289,0.4317680597,-0.2805313468,1
47,321,0.5009463429,-0.1606396437,1
47,353,0.2756884694,0.3129141331,1
47,385,-0.08156894147,0.3783927262,1
47,417,-0.2107776403,0.5428396463,1
47,449,-0.22301355,0.359041214,1
47,481,-0.1586367488,0.3461280465,1
47,513,0.02553904057,0.4149899483,1
47,545,0.6423494816,0.2606256008,1
47,577,0.9637103081,0.4527938962,1
47,609,0.5894622803,0.4293770194,1
47,641,0.2909802496,0.8691618443,1
47,673,0.3134129345,0.8053330779,1
47,705,0.4728461504,0.1012148261,1
47,737,0.3779420555,-0.4014709592,1
47,769,0.7751766443,-0.3260099292,1
47,801,0.4854342341,0.7205008268,1
47,833,-0.07270407677,1.308815479,1
47,865,-0.1408655643,0.9508359432,1
47,897,0.1697366834,0.2704739571,1
47,929,0.9279242158,0.2239374816,1
47,961,0.9891188741,0.7059704065,1
47,993,0.5522229671,0.7056171894,1
47,1025,0.3613388538,0.1918168664,1
47,1057,0.3619310856,0.04201507568,1
47,1089,0.3405399919,0.04398840666,1
47,1121,0.2490766644,0.1116262153,1
47,1153,0.3090396225,-0.1317361891,1
47,1185,0.0587412864,-0.3889586926,1
47,1217,-0.1672265232,0.08229291439,1
47,1249,0.373000741,0.3903776109,1
47,1281,0.7957136035,0.7354248762,1
47,1313,0.3074104488,0.9875208735,1
47,1345,-0.3479835689,1.027154803,1
47,1377,-0.4708511233,1.012370825,1
47,1409,-0.009910255671,0.2165479958,1
47,1441,-0.06652885675,0.4041978717,1
47,1473,-0.4562064409,-0.05930268764,1
47,1505,-0.2486897111,-1.200659513,1
47,1537,-0.6168891191,-4.842401981,1
47,1569,-0.4896228313,-0.4148626924,1
47,1601,0.001811504364,-0.455270648,1
47,1633,0.02164532244,-0.3587034941,1
47,1665,0.03380552679,-0.09309574962,1
47,1697,0.3170929849,-0.1763472557,1
47,1729,0.3521600962,-0.1712569743,1
47,1761,0.01578181982,-0.2819255888,1
47,1793,-0.03483834118,-0.278601855,1
47,1825,0.1566466838,-0.3413285315,1
47,1857,-0.07646465302,-0.3539740443,1
47,1889,-0.48016119,-0.1631935835,1
47,1921,-0.7667840719,-0.05654519796,1
47,1953,-0.610840559,-0.3101497889,1
47,1985,-0.3660644889,-0.04944004864,1
47,2017,0.7121303082,-0.1409565806,1
79,33,-0.6947929859,1.132929802,1
79,65,-0.3520669341,-0.9227252603,1
79,97,-0.4582897723,-0.5491168499,1
79,129,-0.2838382423,-0.4275046587,1
79,161,-0.1500685364,-0.2094321847,1
79,193,-0.4431485534,-0.1503358483,1
79,225,-0.3982875645,0.3984366059,1
79,257,0.03247538209,0.4953696728,1
79,289,0.360683918,0.09035083652,1
79,321,0.2842563391,0.8930920362,1
79,353,0.3728871942,0.660436213,1
79,385,0.1337656826,0.3427482843,1
79,417,0.1627583802,0.4408034682,1
79,449,0.2739055157,0.5939853191,1
79,481,0.3134388626,0.1949310601,1
79,513,0.5100357533,-0.1194915175,1
79,545,0.6208537817,-0.06801356375,1
79,577,0.2839569747,0.2240493298,1
79,609,0.3947257996,0.4828535318,1
79,641,0.5727270246,1.446361303,1
79,673,0.4485432208,1.037895203,1
79,705,0.7840697765,0.226105094,1
79,737,0.6122888923,-0.20784688,1
79,769,0.467889607,-0.6322613955,1
79,801,0.815486908,-0.3687105179,1
79,833,0.7657011747,0.1926852763,1
79,865,0.7754600048,0.6932621002,1
79,897,0.4942653775,-0.07681505382,1
79,929,0.4326139092,-0.3046536446,1
79,961,0.215136677,0.03663514555,1
79,993,0.2933108509,0.05167776346,1
79,1025,0.3623942137,-0.02407150343,1
79,1057,0.2406166494,-0.004179026932,1
79,1089,0.03473725915,0.0245199129,1
79,1121,0.1975329667,0.3025944829,1
79,1153,0.2815847397,0.1123558432,1
79,1185,0.3299387693,-0.2405203879,1
79,1217,-0.001463279128,-0.1850184202,1
79,1249,-0.1506804526,-0.1647974849,1
79,1281,0.7697594166,-0.1884016693,1
79,1313,0.4910190105,-0.03225393593,1
79,1345,-0.1870769113,0.1017910987,1
79,1377,-0.4114639461,0.2958163917,1
79,1409,0.04283320904,0.2541543245,1
79,1441,-0.392650187,0.3915075362,1
79,1473,-0.7123642564,-0.3439136147,1
79,1505,-1.907684684,-4.954209328,1
79,1537,-1.372043371,-6.473301888,1
79,1569,-0.3648700416,-0.2655545473,1
79,1601,-0.1225608885,-0.4482880533,1
79,1633,0.1754416376,-0.6107295752,1
79,1665,0.3597927392,-0.250613898,1
79,1697,0.172818929,-0.2440978587,1
79,1729,0.3022802472,-0.2724606395,1
79,1761,0.2960940003,-0.3103073239,1
79,1793,0.2025544345,-0.2999867201,1
79,1825,-0.007321311161,-0.3476859033,1
79,1857,-0.2578194141,-0.01537000388,1
79,1889,-0.3942908645,-0.05234640837,1
79,1921,-0.3677612841,-0.1283818781,1
79,1953,-0.3157776296,-0.3683137298,1
79,1985,-0.3366681635,-0.02098359913,1
79,2017,0.07972505689,-0.08035410941,1
111,33,0.04198846221,0.6476614475,1
111,65,-0.3850468397,-0.4608359635,1
111,97,-0.765252471,-0.4834135771,1
111,129,-0.5484018326,-0.7615827322,1
111,161,-0.4276691675,-0.1084926873,1
111,193,-0.1812544614,0.4168845415,1
111,225,-0.06421083212,0.587385416,1
111,257,-0.03564660996,0.5021076202,1
111,289,0.06660625339,0.06715494394,1
111,321,0.2219397426,0.7629292011,1
111,353,0.2767294645,0.5343164206,1
111,385,0.08205410838,0.3722165823,1
111,417,0.5953943729,0.5783113241,1
111,449,0.7288272977,0.6025360823,1
111,481,0.4685862958,0.3014259338,1
111,513,0.5197199583,-0.1516832113,1
111,545,0.5307879448,0.4012794495,1
111,577,0.09420570731,0.5780656338,1
111,609,0.2501857579,0.5182404518,1
111,641,0.3530174792,1.189208269,1
111,673,0.3439177871,0.6429499984,1
111,705,0.7933527231,0.2117793858,1
111,737,0.7145326138,0.5095727444,1
111,769,0.1807924509,0.5972777009,1
111,801,0.4083182812,-0.3182057142,1
111,833,1.052229404,-0.9372690916,1
111,865,1.063819051,-0.5916702747,1
111,897,0.2547472715,-0.3668349981,1
111,929,-0.3481519222,-0.9999174476,1
111,961,-0.2347257286,-0.160101831,1
111,993,-0.01163627207,-0.08987794816,1
111,1025,0.1773581654,-0.2009185553,1
111,1057,-0.0247001946,-0.08015801013,1
111,1089,-0.3406878114,-0.09612300247,1
111,1121,0.137349993,0.1523664445,1
111,1153,-0.02068860456,0.1077982336,1
111,1185,0.05482717976,-0.05770421028,1
111,1217,0.285190165,-0.3045759797,1
111,1249,0.4890248775,-0.3445475996,1
111,1281,0.8323743939,-0.1683947742,1
111,1313,0.4452084899,-0.4628782272,1
111,1345,0.1863162071,-0.6969021559,1
111,1377,0.1071451828,-0.286742121,1
111,1409,-0.05028037727,-0.05931577459,1
111,1441,-0.18253313,0.09582966566,1
111,1473,-0.2843177915,-0.2657358646,1
111,1505,-0.2216193378,-1.025019884,1
111,1537,-0.2541218102,-0.8259898424,1
111,1569,-0.1513486654,-0.1387818158,1
111,1601,-0.09948527813,-0.3535151184,1
111,1633,0.07308992743,-0.4004820287,1
111,1665,0.07000865787,-0.2422639132,1
111,1697,-0.2303183675,-0.3744854927,1
111,1729,0.005089595914,-0.3785718977,1
111,1761,0.1278170496,-0.41209957,1
111,1793,0.2020899206,-0.274164021,1
111,1825,0.1506909132,-0.1378161758,1
111,1857,0.1440731883,0.1501322091,1
111,1889,-0.0284139812,0.198885873,1
111,1921,-0.4409913123,-0.08577185869,1
111,1953,-0.4758322239,-0.3042580783,1
111,1985,-0.05356599391,-0.05249248445,1
111,2017,0.02224728465,-0.1583854407,1
143,33,-0.2746142745,0.397500217,1
143,65,-0.5175067186,-0.2314232588,1
143,97,-0.3967020214,-0.0907740593,1
143,129,-0.01542042196,-0.3691540062,1
143,161,0.1512151062,-0.7073897123,1
143,193,0.3288377821,0.533641398,1
143,225,0.2291815728,1.412573695,1
143,257,-0.1642959118,0.8157425523,1
143,289,0.01156930998,-0.1373362541,1
143,321,0.1100242734,0.1411294937,1
143,353,0.1848930269,0.5691853762,1
143,385,-0.1851099133,0.4213961363,1
143,417,0.5553871393,0.4937428832,1
143,449,0.5408467054,0.3651814759,1
143,481,0.4055223465,0.6939768791,1
143,513,0.7987288237,1.477110505,1
143,545,0.5383533835,0.6202828884,1
143,577,-0.019478634,0.4778054357,1
143,609,0.1019239128,0.5237652063,1
143,641,0.05406451225,0.7052958012,1
143,673,0.05981567502,0.4111520648,1
143,705,0.4277808368,0.350012958,1
143,737,0.5469168425,0.6102490425,1
143,769,0.52933532,0.6262037158,1
143,801,0.4174668789,-0.2086608112,1
143,833,1.336892843,-0.6811187267,1
143,865,1.55533731,-0.5286220908,1
143,897,0.2350305915,-0.2278140187,1
143,929,-0.2953092158,0.01808618009,1
143,961,-0.3431835175,0.04924847931,1
143,993,-0.1964311004,0.2340435982,1
143,1025,-0.1068298519,-0.1013887823,1
143,1057,-0.1831147522,-0.09635308385,1
143,1089,-0.200764969,0.06428024173,1
143,1121,-0.341488421,0.01949939877,1
143,1153,-0.712801218,-0.07307198644,1
143,1185,-0.6552403569,0.001651383936,1
143,1217,-0.1572030187,-0.1915187538,1
143,1249,-0.5550555587,-0.1653228998,1
143,1281,-1.007186413,0.1427770555,1
143,1313,-0.1255787462,-0.2421223521,1
143,1345,-0.2352334261,-0.633867979,1
143,1377,-0.1980118603,-0.1531235874,1
143,1409,-0.2884871364,-0.215464741,1
143,1441,0.01426492631,0.09193313867,1
143,1473,0.2369333804,0.1032889187,1
143,1505,-0.1179582775,-0.1514393389,1
143,1537,-0.7008092403,-0.2819249034,1
143,1569,-0.4937374592,-0.4854880571,1
143,1601,0.02024850249,-0.6400520205,1
143,1633,-0.1636744142,-0.1939253211,1
143,1665,-0.204136014,-0.1645433009,1
143,1697,-0.1687214077,-0.2329337746,1
143,1729,-0.2322550416,-0.07907029986,1
143,1761,-0.2276920676,-0.2025112361,1
143,1793,-0.05635437742,-0.07450705767,1
143,1825,0.08995711803,-0.04005900025,1
143,1857,0.07085394859,0.197964102,1
143,1889,-0.1355427802,0.3037302494,1
143,1921,-0.3843990266,0.05843746662,1
143,1953,-0.2208919823,0.1666664332,1
143,1985,-0.1281107962,-0.0426736325,1
143,2017,-0.01895035803,-0.221290946,1
175,33,0.315071702,0.4068896472,1
175,65,-0.1853821278,0.03221856803,1
175,97,-0.1209015846,-0.1230300069,1
175,129,0.1686504781,-0.1232156157,1
175,161,0.2972952724,0.1242350563,1
175,193,0.4457197189,0.486397028,1
175,225,0.1814662516,0.8791663647,1
175,257,0.02104205266,0.4402012825,1
175,289,0.2671349049,0.1276825219,1
175,321,-0.06122564897,0.04981520772,1
175,353,0.3327486515,0.4890938401,1
175,385,0.2905447185,0.3138619661,1
175,417,0.1806025207,0.2485454679,1
175,449,0.06339302659,0.3240450919,1
175,481,0.1965277493,0.9043508768,1
175,513,0.297380209,2.167215586,1
175,545,0.04003714025,0.4659954309,1
175,577,-0.1787757874,-0.274176836,1
175,609,0.0900336206,-0.0194516778,1
175,641,-0.07212697715,0.1603904963,1
175,673,-0.3052914441,0.1176034212,1
175,705,-0.1974151134,0.6055966616,1
175,737,0.02042190731,0.5259547234,1
175,769,0.3303574026,0.2057991326,1
175,801,0.4284400046,0.1285690814,1
175,833,0.6427796483,0.4442601204,1
175,865,0.6957266331,0.4481028318,1
175,897,0.2795141041,0.05371756107,1
175,929,0.1086627692,0.158971861,1
175,961,0.2183577716,0.208877638,1
175,993,0.01769661903,0.2298090011,1
175,1025,-1.177056909,0.2750064135,1
175,1057,-0.5405384898,0.5474398136,1
175,1089,0.2367988527,0.01670008898,1
175,1121,-0.07232293487,0.2450221777,1
175,1153,-0.4642899632,0.3740806878,1
175,1185,-0.6840928793,0.08605097234,1
175,1217,-0.5893348455,-0.3001780212,1
175,1249,-0.5387356877,-0.08942011744,1
175,1281,-0.8710859418,0.2953490317,1
175,1313,-0.1479809284,-0.03261387348,1
175,1345,0.02763473988,-0.4905098975,1
175,1377,-0.04565700889,-0.4205985367,1
175,1409,0.3658306003,-0.4141660631,1
175,1441,0.9930657148,-0.1366682798,1
175,1473,0.3905509412,0.3169285357,1
175,1505,-0.1276436299,-0.1340573132,1
175,1537,-0.3214022517,-0.4257227182,1
175,1569,-0.4410921931,-0.6708624363,1
175,1601,-0.3611235619,-0.8091187477,1
175,1633,-0.4023852348,-0.2682267427,1
175,1665,-0.352291584,-0.2704781294,1
175,1697,-0.2762717903,-0.1646873951,1
175,1729,-0.3110624552,-0.1254073977,1
175,1761,-0.1683514118,-0.08783553541,1
175,1793,-0.03277371824,-0.140108794,1
175,1825,-0.0003295335919,-0.1355845332,1
175,1857,0.01190454885,0.2432572544,1
175,1889,-0.1744657159,0.4744066596,1
175,1921,-0.04626092315,0.05897675455,1
175,1953,0.11341732,0.2288970053,1
175,1985,-0.2037332058,-0.1504115909,1
175,2017,0.1042834371,-0.2289241552,1
207,33,0.8606311679,0.4270416498,1
207,65,0.07545004785,0.3238078952,1
207,97,-0.2522912025,-0.4370050132,1
207,129,-0.07181331515,-0.4357433319,1
207,161,0.1126625389,0.3376664519,1
207,193,0.1670362949,0.01766832173,1
