PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 9, filenames: A:[9]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
47,1377,5.059320927,-2.344124317,1
47,1409,0.6829682589,0.3727194071,1
47,1441,-0.1161911488,0.2455929518,1
47,1473,-0.2581615448,0.4482746124,1
47,1505,0.315959096,0.1217760444,1
47,1537,0.5286083817,-0.2069673538,1
47,1569,0.2274420261,-0.3431493938,1
47,1601,0.1647934914,-0.2856316566,1
47,1633,0.2479780912,-0.5157781839,1
47,1665,-0.06102329493,-0.4442538023,1
47,1697,0.02316024899,0.0672287643,1
47,1729,-0.2647742033,-0.0002831593156,1
47,1761,-0.8918649554,-0.2169659734,1
47,1793,-0.4211574197,-0.1499417424,1
47,1825,-0.06247366965,-0.2450692654,1
47,1857,-0.1650965214,-0.3580567837,1
47,1889,0.5959207416,0.3343880177,1
47,1921,0.4495954514,-0.07758164406,1
47,1953,0.01132878661,-0.1154537126,1
47,1985,-0.2118842751,-0.165847823,1
47,2017,0.185338378,-0.2432672977,1
79,33,-0.1344576478,0.4895658493,1
79,65,-0.9572870135,-0.07440452278,1
79,97,-0.4124076068,-0.05378961563,1
79,129,0.2803211212,0.4582467079,1
79,161,0.285484761,0.2347476929,1
79,193,0.6826547384,-0.3021039367,1
79,225,0.6755058169,-0.6059072018,1
79,257,0.3108362556,-0.8110826612,1
79,289,-0.5604459643,-0.7907683253,1
79,321,-1.23418808,-1.399839163,1
79,353,-0.6527751684,0.04099264741,1
79,385,-0.347609818,0.0106253922,1
79,417,-0.4661647379,-0.2041361332,1
79,449,-0.2963137925,-0.7222133279,1
79,481,-0.1929896325,-0.8476918936,1
79,513,-0.3938335776,-0.1381290555,1
79,545,-0.6021980047,-0.1381790638,1
79,577,-0.07447699457,-0.1935520768,1
79,609,0.2511517406,-0.1673043966,1
79,641,0.2317339182,-0.6151496172,1
79,673,0.2710650861,-0.4466766417,1
79,705,0.1590354145,-0.2318175584,1
79,737,0.25915429,-0.1811038107,1
79,769,0.447403878,-0.03835244104,1
79,801,0.4657379389,0.3391590118,1
79,833,0.1943819523,0.1130226105,1
79,865,0.2133050859,-0.4417029023,1
79,897,0.5150065422,-0.7608889341,1
79,929,0.1975423098,-0.1261738837,1
79,961,0.2873819768,-0.2927633524,1
79,993,0.3865147233,-0.476388514,1
79,1025,0.07515610754,-0.04650515318,1
79,1057,-0.1014381126,-0.2959873676,1
79,1089,0.02249079198,-0.7909178734,1
79,1121,0.4976028204,-1.125010729,1
79,1153,0.2884157896,-0.5329440236,1
79,1185,0.4425373077,0.09437357634,1
79,1217,0.9818456173,0.00748757273,1
79,1249,0.6132492423,-0.02468015999,1
79,1281,0.4567310512,-0.09732569754,1
79,1313,0.4827162921,-0.7846340537,1
79,1345,0.9858817458,-1.926440239,1
79,1377,5.621242046,-3.262478828,1
79,1409,-0.1591536999,-0.3227160871,1
79,1441,-0.2078123391,-0.5491415262,1
79,1473,-0.2272317559,0.08377178013,1
79,1505,-0.1211268902,0.04210233688,1
79,1537,0.5095013976,-0.4811691642,1
79,1569,0.3295818269,-0.4082632959,1
79,1601,0.09456899762,-0.8091445565,1
79,1633,0.3928098679,-0.4472783208,1
79,1665,0.1755226254,-0.1961698979,1
79,1697,-0.1245099902,0.1217937022,1
79,1729,-0.4099899232,0.08718250692,1
79,1761,-0.4057636559,-0.09230345488,1
79,1793,-0.2359732091,-0.03451995552,1
79,1825,-0.1111540124,-0.0719935894,1
79,1857,-0.05070921779,-0.05067205429,1
79,1889,0.0934869945,-0.1797338128,1
79,1921,-0.1426091194,-0.3704477549,1
79,1953,-0.2730867863,-0.4635546505,1
79,1985,-0.2422643304,-0.2258244157,1
79,2017,-0.01945415884,-0.151070118,1
111,33,0.1812441349,0.7602942586,1
111,65,-0.2987159789,0.2871329486,1
111,97,-0.01629366726,-0.357583642,1
111,129,0.364186883,-0.1741938293,1
111,161,0.396781534,-0.1840931773,1
111,193,4.133215427,-0.252179265,1
111,225,0.5564016104,-0.5322697759,1
111,257,0.08194367588,-0.4112749696,1
111,289,-0.3602387309,-0.4360119104,1
111,321,-0.6396780014,-0.786585331,1
111,353,-0.6538374424,-0.3000816405,1
111,385,-1.766825438,-1.049147487,1
111,417,-0.8524793386,-0.3253750205,1
111,449,-0.6148039103,-0.7017230988,1
111,481,-0.1692350507,-0.6897094846,1
111,513,-0.1024193764,-0.7920886874,1
111,545,-0.06680744141,-0.8080493808,1
111,577,0.2982831299,-0.4513532519,1
111,609,0.6548575759,-0.4723478854,1
111,641,0.6826905012,-0.8243531585,1
111,673,0.2887597978,-0.3567865193,1
111,705,-0.3219313025,-0.2781706452,1
111,737,-0.1749002486,-0.3397012353,1
111,769,0.4909790754,0.1255180836,1
111,801,0.6133441925,0.1040891707,1
111,833,0.7391451597,-0.08364877105,1
111,865,0.8087387681,-0.1089251041,1
111,897,0.70712322,-0.06082819402,1
111,929,0.6188971996,-0.08370770514,1
111,961,0.3555317223,-0.005997136235,1
111,993,0.1346074939,0.2844807208,1
111,1025,0.05126792192,0.3217867017,1
111,1057,0.2346448898,-0.2559772134,1
111,1089,0.4076953828,-0.704131484,1
111,1121,0.3267171383,-0.4502008557,1
111,1153,0.527608037,-0.1258850396,1
111,1185,0.755548656,0.183712244,1
111,1217,0.6857105494,0.1685136557,1
111,1249,0.1040443182,0.22170268,1
111,1281,-0.09581035376,0.2269451916,1
111,1313,0.4612566233,-0.003376826644,1
111,1345,0.727589488,-0.4667053819,1
111,1377,1.377299547,-1.131253958,1
111,1409,0.4095798731,-0.2890129685,1
111,1441,0.08620844036,-0.03211551905,1
111,1473,-0.1669404954,-0.07192437351,1
111,1505,-0.02684447914,-0.02294635773,1
111,1537,0.478708744,-0.5755439401,1
111,1569,0.584867239,-0.2502632141,1
111,1601,0.2725180984,-0.296702683,1
111,1633,0.4749124646,-0.4085536003,1
111,1665,0.5203891397,-0.1822904944,1
111,1697,0.1383257359,0.1969712526,1
111,1729,-0.3146695197,-0.1221910641,1
111,1761,-0.3636978567,-1.261510134,1
111,1793,-0.2303256392,-0.6734187007,1
111,1825,-0.1339836717,-0.1766493618,1
111,1857,-0.1295952201,0.06864225864,1
111,1889,-0.2448902726,-0.4062685966,1
111,1921,-0.4234481454,-0.3256955445,1
111,1953,-0.5705928802,-0.4001669884,1
111,1985,-0.4066851735,-0.1492170095,1
111,2017,0.02038042247,-0.03677287698,1
143,33,0.0741841197,0.9710717201,1
143,65,0.2535657287,0.04104065895,1
143,97,0.1023771316,-0.546477139,1
143,129,0.1030073315,-0.7877720594,1
143,161,0.02745346725,-1.406952024,1
143,193,-0.00981926918,-0.5829054713,1
143,225,0.1120161414,-0.2452364266,1
143,257,-0.03373421729,-0.7147581577,1
143,289,-0.4356161356,-6.749136925,1
143,321,-0.1052472591,-0.4333621562,1
143,353,-0.4207284153,-0.48648265,1
143,385,-0.8732649088,-0.146443814,1
143,417,-0.801725924,0.01214781404,1
143,449,-0.3791912794,-0.6542367935,1
143,481,-0.3726457357,-0.6241773963,1
143,513,-0.08344504237,-0.5490681529,1
143,545,0.5469479561,-0.5895180702,1
143,577,0.5152235031,-0.4620122313,1
143,609,0.300093323,-0.5836285949,1
143,641,0.4502484798,-1.225138783,1
143,673,-0.2204782367,-0.4443311989,1
143,705,-0.2520665526,-0.1453768909,1
143,737,-0.2420763671,-0.07636594772,1
143,769,0.2218441665,0.03635829687,1
143,801,0.7039951682,0.006009019911,1
143,833,1.304076314,0.0565591976,1
143,865,1.15085721,0.05343681574,1
143,897,0.4802274704,0.02890944481,1
143,929,0.5103042722,-0.03822907805,1
143,961,0.09993639588,0.0143391341,1
143,993,0.2109542191,0.3475200534,1
143,1025,0.3015035987,0.3147648275,1
143,1057,0.240514189,-0.04430699348,1
143,1089,0.3237066269,-0.2151533067,1
143,1121,0.3649098873,-0.1197761297,1
143,1153,0.5011230707,0.1604000926,1
143,1185,0.4942668676,0.1689069718,1
143,1217,0.5807105899,0.1371363848,1
143,1249,0.4243430793,0.1817668229,1
143,1281,0.2069081664,0.1858449876,1
143,1313,-0.1091473997,0.6928939819,1
143,1345,0.08477723598,0.4717360139,1
143,1377,0.6175378561,-0.2624129653,1
143,1409,0.5722410083,-0.1276482642,1
143,1441,0.01406872272,-0.08281002939,1
143,1473,0.1708284914,0.1604158729,1
143,1505,0.313703537,0.08078819513,1
143,1537,0.8079606295,-0.1211466938,1
143,1569,0.4154412746,0.269857347,1
143,1601,0.1605429351,0.02747812867,1
143,1633,0.4371824861,-0.1108346134,1
143,1665,0.3676460981,0.03246133029,1
143,1697,0.02784578875,0.1647877097,1
143,1729,-0.343924582,-0.181003958,1
143,1761,-0.4394088984,-0.9095765948,1
143,1793,-0.06336063147,-1.32130146,1
143,1825,0.0676099062,-0.7450461388,1
143,1857,-0.2078938484,-0.1217238307,1
143,1889,-0.553964138,-0.07980082929,1
143,1921,-0.7434440255,-0.2641833425,1
143,1953,-0.6172455549,-0.1250119507,1
143,1985,-0.4647212029,-0.03462639451,1
143,2017,0.1308349818,-0.002565950155,1
175,33,-0.1573541611,1.012210369,1
175,65,0.1683254987,-0.003515673801,1
175,97,0.03178036213,-0.5683162212,1
175,129,-0.3235465288,-0.6947689652,1
175,161,-0.8851805925,-1.228299379,1
175,193,-0.5634683967,-0.6451921463,1
175,225,-0.1476266831,-0.2857064009,1
175,257,-0.03481054306,-0.7368274927,1
175,289,-5.494403362,-5.40355444,1
175,321,-0.09439361095,-0.482912302,1
175,353,-0.1310135126,-0.2839550376,1
175,385,-0.3991563022,-0.2506129742,1
175,417,-0.2741626501,-0.356061697,1
175,449,-0.1090085506,-0.7305889726,1
175,481,-0.2561880648,-0.4962987304,1
175,513,0.09471875429,0.1854987144,1
175,545,0.7708435059,-0.1460229158,1
175,577,1.136693001,-0.1276865304,1
175,609,0.6346707344,-0.5262321234,1
175,641,0.08525525033,-0.6050699949,1
175,673,-0.3376836181,-0.287133038,1
175,705,0.2199105471,0.2270644903,1
175,737,0.2366421819,-0.1777942181,1
175,769,0.3065148592,-0.2418301105,1
175,801,0.4298747778,-0.460442245,1
175,833,0.4416396618,-0.1577529609,1
175,865,0.3945688009,0.09355518222,1
175,897,0.02400287986,0.08236579597,1
175,929,0.2664009631,0.04979067296,1
175,961,0.3143495023,-0.2341688126,1
175,993,0.3054336309,0.05746156722,1
175,1025,0.718767643,0.05665680766,1
175,1057,0.6593668461,0.06896475703,1
175,1089,0.4734503627,0.1026547104,1
175,1121,1.229889989,0.2281155437,1
175,1153,1.181452751,0.2208101451,1
175,1185,0.401170373,0.1116511151,1
175,1217,0.7163057923,0.3881567419,1
175,1249,0.6824736595,-0.247984916,1
175,1281,0.496686697,-0.2187439948,1
175,1313,0.1441920698,0.3545320928,1
175,1345,0.1303109527,-0.03628003597,1
175,1377,0.5840315819,0.08819371462,1
175,1409,0.9351382256,0.08785542846,1
175,1441,1.115668297,-0.02993415296,1
175,1473,1.365061045,0.363147974,1
175,1505,0.9873282909,-0.03626749665,1
175,1537,0.3627845645,-0.1135840416,1
175,1569,0.1355635673,-0.01838931441,1
175,1601,0.002459466457,-0.4688799381,1
175,1633,0.2488378882,-0.1554923207,1
175,1665,0.09903042763,0.3299322724,1
175,1697,-0.1603112817,0.06125940382,1
175,1729,-0.3114826083,-0.03097069263,1
175,1761,-0.4161657393,-0.3609208763,1
175,1793,-0.2434634566,-0.5594958067,1
175,1825,-0.2843097448,-0.4745916426,1
175,1857,-0.2273911834,-0.06136190891,1
175,1889,-0.7314155102,0.1028085127,1
175,1921,-1.054132223,-0.08506245166,1
175,1953,-0.5105243921,0.07858251035,1
175,1985,-0.3138442039,0.132147193,1
175,2017,0.1430065036,-0.03694265708,1
207,33,-0.2057448477,0.857632935,1
207,65,0.2637379766,-0.4362846017,1
207,97,0.5292391181,-0.7595729828,1
207,129,0.1145571321,-0.8268810511,1
207,161,-0.2954491973,-0.7088224888,1
207,193,-0.8723701239,-0.4490179121,1
207,225,-0.5653547049,-0.1774470806,1
207,257,0.1405568719,-0.18136549,1
207,289,-0.1470823884,-0.8591271043,1
207,321,-0.009560763836,-0.8154777884,1
207,353,-0.0158470273,-0.2191268206,1
207,385,-0.2675043344,-0.3940343857,1
207,417,0.0907342732,-0.8285521269,1
207,449,-1.007397652,-6.539772511,1
207,481,-0.2529463172,-0.5944911838,1
207,513,0.2075200975,-0.2367150187,1
207,545,0.7515724301,-0.06022548676,1
207,577,0.8237786889,-0.1498271823,1
207,609,0.4631100893,-0.4746580422,1
207,641,0.04867620766,-0.6756033897,1
207,673,0.07854025066,-0.4485108852,1
207,705,0.4557368159,-0.05184185505,1
207,737,0.2168220282,-0.3372679651,1
207,769,0.04079470038,-0.09105604887,1
207,801,0.2211316526,-0.1091886759,1
207,833,0.358199358,0.1569702476,1
207,865,0.2024229765,0.3357787728,1
207,897,-0.07477977872,0.5049883723,1
207,929,-0.1769041717,-0.04879264534,1
207,961,-0.01225063205,-0.4860101342,1
207,993,-0.1258896738,-0.1998708397,1
207,1025,0.5182299614,-0.04643412679,1
207,1057,0.7614765763,0.240373224,1
207,1089,0.4561958313,0.1597259194,1
207,1121,1.416689396,0.2642595768,1
207,1153,1.249168634,0.2847813368,1
207,1185,0.3400984406,0.2394934446,1
207,1217,0.005408883095,0.597166121,1
207,1249,0.5205167532,-0.2432085276,1
207,1281,0.4756758809,-0.1029204577,1
207,1313,-0.04309917986,0.304661423,1
207,1345,0.3057812452,0.1437195539,1
207,1377,1.149108171,0.5159862041,1
207,1409,1.435898066,0.8114674091,1
207,1441,1.237704277,1.204880476,1
207,1473,0.6938090324,0.4009150863,1
207,1505,0.5304372311,0.05733132362,1
207,1537,0.3674650788,-0.04183258861,1
207,1569,0.09644664824,-0.2469127625,1
207,1601,0.168804124,-0.9326382875,1
207,1633,0.1843830347,-0.3381269574,1
207,1665,-0.2659951746,0.1225246936,1
207,1697,-0.3044037223,0.02318316698,1
207,1729,-0.4715849161,-0.3433169723,1
207,1761,-0.4665501714,-0.5270923376,1
207,1793,-0.259427011,-0.1716836095,1
207,1825,-0.225892216,0.06078796089,1
207,1857,-0.1335736513,0.02583053708,1
207,1889,-0.2470002174,0.08418294042,1
207,1921,-0.452693671,-0.01306463778,1
207,1953,-0.1855593473,0.07234989107,1
207,1985,0.01370453089,0.193848148,1
207,2017,0.1464833617,-0.08596160263,1
239,33,-0.2350656986,0.4244149029,1
239,65,0.2861997187,-0.4366198182,1
239,97,0.6469382048,-0.5660045147,1
239,129,0.3035938442,-0.618441999,1
239,161,-0.09667727351,-0.6168907285,1
239,193,-0.40903458,-0.4979597926,1
239,225,-0.2523012161,-0.319660306,1
239,257,0.1241742969,-0.1885204315,1
239,289,-0.1072634459,-0.3225017786,1
239,321,-0.2556211948,-0.5993901491,1
239,353,-0.05508413538,-0.6577373743,1
239,385,0.006959691644,-0.4066112041,1
239,417,-0.04078220576,-0.5858373046,1
239,449,-0.1783153415,-0.6272194386,1
239,481,-0.675126195,-1.633111238,1
239,513,-0.1359550059,-0.8904613256,1
239,545,0.1412930787,-0.1388785541,1
239,577,-0.006672024727,-0.01633775234,1
239,609,0.4103573859,-0.6802796721,1
239,641,0.3921855986,-0.9514638186,1
239,673,-0.02155680954,-0.4606801569,1
239,705,0.1239572912,0.2245881855,1
239,737,-0.04497209191,0.3143595159,1
239,769,-0.1926671565,-0.02064779401,1
239,801,0.3133076131,0.02492940426,1
239,833,0.5192023516,0.4176728427,1
239,865,0.1509049237,0.1499045491,1
239,897,-0.1506535411,0.09576028585,1
239,929,-0.1959348321,-0.1025435925,1
239,961,-0.09671488404,-0.4362686574,1
239,993,-0.4138845503,-0.2288464606,1
239,1025,-0.5315822959,0.01084714383,1
239,1057,0.1923560202,0.0933862403,1
239,1089,0.5593416095,-0.1629624814,1
239,1121,0.6949870586,-0.1058289111,1
239,1153,0.7446988821,0.3521062136,1
239,1185,0.555136919,0.5829728842,1
239,1217,0.2841496468,0.5444169044,1
239,1249,0.6196758151,0.5221045613,1
239,1281,0.6758543253,0.197587043,1
239,1313,0.2738720775,0.3513533473,1
239,1345,0.1067067087,0.449198544,1
239,1377,0.3375114202,0.5770155787,1
239,1409,2.367068291,1.003417611,1
239,1441,2.354961872,1.907960415,1
239,1473,0.8292555809,0.5838569403,1
239,1505,0.3984692097,-0.03292164207,1
239,1537,0.2568247914,0.06043122709,1
239,1569,0.1916924268,-0.2670551538,1
239,1601,0.2344446331,-0.9862315059,1
239,1633,-0.008270055056,-0.1428201497,1
239,1665,-0.2679454088,0.09091483802,1
239,1697,-0.2633053064,-0.08457829058,1
239,1729,-0.4714885354,-0.2060443461,1
239,1761,9.344820976,-15.62029648,1
239,1793,0.08624391258,-0.2832223475,1
239,1825,-0.001190662384,-0.1744723916,1
239,1857,-0.03260794282,-0.03472605348,1
239,1889,-0.1096368134,-0.08271111548,1
239,1921,-0.2036627531,-0.4653090239,1
239,1953,-0.001059472561,-0.417419672,1
239,1985,0.2449276894,0.1375578344,1
239,2017,0.02224904299,-0.164331466,1
271,33,-0.3657827675,-0.06663650274,1
271,65,0.1202255487,-0.1610020846,1
271,97,0.6150503159,-0.07736720145,1
271,129,0.3535697162,-0.2210128307,1
271,161,-0.449365139,-0.546967268,1
271,193,-0.7682191133,-1.008439541,1
271,225,-0.1846315563,-1.016991615,1
271,257,0.2508445978,-0.8582556248,1
271,289,0.2907538414,-0.635620892,1
271,321,0.08415260911,-0.6292120814,1
271,353,-0.005049720407,-0.8526299,1
271,385,-0.05305949599,-0.5512778759,1
271,417,-0.4937871099,-0.4762781262,1
271,449,-0.1540113837,-0.07271909714,1
271,481,0.3309445381,-0.7918892503,1
271,513,0.2442838401,-0.8608620167,1
271,545,0.2474421263,-0.1689144224,1
271,577,0.06237325072,-0.2050488889,1
271,609,0.05437965691,-0.6615413427,1
271,641,0.2823544741,-0.9358594418,1
271,673,-0.03381039202,-0.6214442849,1
271,705,-0.02606883645,-0.1247275174,1
271,737,0.35849756,0.09140101075,1
271,769,0.2014886141,-0.1117614806,1
271,801,0.3793407679,-0.189747259,1
271,833,0.4201700091,0.08196669072,1
271,865,0.004253819585,-0.03362583369,1
271,897,-0.2222673893,-0.0894446224,1
271,929,-0.1577558964,-0.1071778536,1
271,961,-0.2800707519,-0.2915676236,1
271,993,-0.2864619493,0.006030738354,1
271,1025,-0.1785484999,0.05761069804,1
271,1057,0.2449722886,-0.2749862671,1
271,1089,1.637319803,-4.86523962,1
271,1121,6.105613232,0.1606622636,1
271,1153,-0.02635788918,0.3668342531,1
271,1185,0.1772607863,0.3031907976,1
271,1217,0.5512779951,0.2233260572,1
271,1249,0.8385939598,0.06142233312,1
271,1281,0.6693116426,-0.1450547874,1
271,1313,0.2763639092,0.3944104314,1
271,1345,0.02739495039,0.5233631134,1
271,1377,0.3012128472,0.5747534037,1
271,1409,0.9808577299,0.7432379723,1
271,1441,1.078814268,0.9371374846,1
271,1473,0.8562352061,0.4743636847,1
271,1505,0.357416153,-0.1535000056,1
271,1537,-0.08093214035,-0.4191090763,1
271,1569,-0.3102734089,-0.4094388783,1
271,1601,-0.1238737553,-0.00702919066,1
271,1633,-0.1257168055,0.7757232785,1
271,1665,-0.1773363799,-0.04364152253,1
271,1697,0.1449422687,-0.3612528145,1
271,1729,-0.2338327765,-0.04515308142,1
271,1761,-0.2022271305,-0.1577110291,1
271,1793,0.05508573353,-0.6927927732,1
271,1825,-0.2541530132,-0.7280192375,1
271,1857,-0.5004480481,-0.3208730817,1
271,1889,-0.4938977361,-0.5470514297,1
271,1921,-0.3532733321,-0.6992890835,1
271,1953,0.06163106114,-0.2021260709,1
271,1985,0.2303958982,0.2887234986,1
271,2017,-0.2445193529,-0.2415933609,1
303,33,-0.03223985434,-0.01405578852,1
303,65,0.5363976359,-0.3197158873,1
303,97,3.160147667,-3.154109001,1
303,129,0.1012406498,-0.06874155998,1
303,161,-0.6188462973,-0.310626328,1
303,193,-0.8906537294,-1.413844347,1
303,225,-0.13809219,-1.570632577,1
303,257,0.362836659,-1.081169605,1
303,289,0.2641298473,-1.025735974,1
303,321,0.3710092604,-0.7364385724,1
303,353,0.2674024105,-0.4821148515,1
303,385,-0.2386716902,-0.5029864907,1
303,417,-0.4828538895,-0.3929930329,1
303,449,-0.03240352124,-0.5513973236,1
303,481,0.1344513148,-0.6621494889,1
303,513,-0.07513929158,-0.2361428142,1
303,545,-0.2006688714,0.1283766776,1
303,577,-0.2427680939,0.2705745101,1
303,609,-0.1973788589,0.0166324228,1
303,641,0.2447433174,-0.4232885242,1
303,673,0.3673686683,-0.7623735666,1
303,705,2.987007141,-4.417920113,1
303,737,2.48805666,-4.887112141,1
303,769,0.3537850976,0.1168995798,1
303,801,0.8625384569,-0.1083836555,1
303,833,0.5020065308,-0.3202779591,1
303,865,-0.05239422619,-0.02965664864,1
303,897,-0.2379643023,0.2630257905,1
303,929,-0.2373864949,0.03056969494,1
303,961,-0.1781185716,-0.1265795231,1
303,993,-0.03816944361,-0.008256614208,1
303,1025,0.0006319284439,0.1710019708,1
303,1057,0.373105675,0.8496278524,1
303,1089,5.996237278,0.8948326707,1
303,1121,6.53472805,-0.05447541177,1
303,1153,5.477259159,-13.76796246,1
303,1185,0.0794107914,0.3536093831,1
303,1217,0.03684416413,-0.1341373622,1
303,1249,0.5342148542,-0.3943671882,1
303,1281,3.229551077,-3.745205402,1
303,1313,6.321736336,-11.44136715,1
303,1345,0.0703766495,0.3396064937,1
303,1377,-0.03563338518,0.1986920536,1
303,1409,0.5146243572,0.3296484351,1
303,1441,0.3886719346,0.3252046108,1
303,1473,0.2810283303,-0.1497291625,1
303,1505,0.09542483091,-0.1729540676,1
303,1537,-0.1027193666,-0.4384221435,1
303,1569,-0.3752753139,-0.2843230367,1
303,1601,-0.3756875098,0.1449675709,1
303,1633,-0.2296327949,0.4522844851,1
303,1665,-0.5136333704,-0.2891699672,1
303,1697,0.03474108875,-0.7032663226,1
303,1729,-0.01718226075,-0.3231683671,1
303,1761,-0.04474677145,-0.248044312,1
303,1793,-0.2709003687,-0.8136453032,1
303,1825,-1.571516633,-2.524758339,1
303,1857,-0.9656407833,-1.363786221,1
303,1889,-0.6228186488,-0.8608090281,1
303,1921,-0.4951062202,-0.5536410213,1
303,1953,-0.2475508749,0.2760032713,1
303,1985,-0.1688151062,0.1355214119,1
303,2017,-0.3951414227,-0.3462443948,1
335,33,0.6980956197,0.5377629399,1
335,65,0.7356110811,-0.70699507,1
335,97,0.05493836105,-1.54949975,1
335,129,-0.1696030647,-0.6891949177,1
335,161,-0.3670375049,-0.6855940819,1
335,193,-0.5203406811,-1.431005001,1
335,225,-0.2218580693,-5.096363544,1
335,257,0.1268998384,-1.492594361,1
335,289,0.8106545806,-1.126770496,1
335,321,0.5504982471,-0.6516423225,1
335,353,0.2845421433,-1.019520164,1
335,385,0.02545952424,-1.241160631,1
335,417,0.02212844044,-0.8173434138,1
335,449,-0.02807296813,-2.254254818,1
335,481,-0.4906689525,-1.098239064,1
335,513,-0.8287580609,0.08186689019,1
335,545,-0.6190183163,0.5470225811,1
335,577,-0.238830179,0.5447700024,1
335,609,0.3283659816,0.2735259533,1
335,641,0.5936213136,0.1049987376,1
335,673,4.049777985,-2.51899457,1
335,705,4.161132336,-2.247689247,1
335,737,3.486438751,-2.781821728,1
335,769,4.036522865,-3.605079889,1
335,801,1.884094,-1.480158329,1
335,833,0.2213220596,-0.2952184081,1
335,865,-0.4146304727,0.0315047577,1
335,897,-0.3671648502,0.258003056,1
335,929,-0.4581403136,0.1485298872,1
335,961,-0.1153674275,0.07319197804,1
335,993,0.2610699534,0.07452165335,1
335,1025,0.5449454188,0.9997372627,1
335,1057,5.874799252,2.583655357,1
335,1089,4.65178299,1.969138026,1
335,1121,2.155121565,-0.1172612607,1
335,1153,7.713115692,5.373317719,1
335,1185,-12.40848827,1.137504339,1
335,1217,0.1991598308,0.009105220437,1
335,1249,0.451113075,-0.2143108547,1
335,1281,1.526446581,0.09343854338,1
335,1313,1.291173935,0.002552717924,1
335,1345,-0.2054257393,-0.147241205,1
335,1377,-0.7745255232,-0.243249774,1
335,1409,-0.4903293252,0.03809285164,1
335,1441,-0.2266770005,-0.01286321878,1
335,1473,-0.05863410234,-0.1635449827,1
335,1505,0.06360064447,-0.09428565204,1
335,1537,-0.1165934429,-0.2726300359,1
335,1569,-0.2997997701,-0.4119702876,1
335,1601,-0.2433836758,-0.8144701719,1
335,1633,-0.241555959,-0.698387444,1
335,1665,-0.2498138994,-0.7541913986,1
335,1697,-0.1528098881,-0.9121077061,1
335,1729,-0.06554096192,-0.6151152253,1
335,1761,0.173948586,-0.2567006946,1
335,1793,-0.4226972461,-0.498177588,1
335,1825,-1.282148361,-1.847328663,1
335,1857,-0.8506826758,-1.607941866,1
335,1889,-0.1304514408,-0.8777954578,1
335,1921,-0.3035621047,-0.2403400838,1
335,1953,-0.3583464921,-0.1288636625,1
335,1985,-0.6212328672,-0.426613152,1
335,2017,-0.9986324906,-0.420979768,1
367,33,1.051951289,0.695327282,1
367,65,0.3264940381,-0.4550482333,1
367,97,-0.7537984252,-5.360349178,1
367,129,-1.155424953,-5.919258595,1
367,161,-0.4824689627,-1.143014789,1
367,193,-0.6875286102,-1.510718822,1
367,225,-1.25425005,-3.37253046,1
367,257,-0.5799549818,-1.935251951,1
367,289,0.2868750989,-1.301025391,1
367,321,0.3394655585,-0.7633401752,1
