PIVlab, ASCII chart output - 26-Apr-2024
FRAME: 13, filenames: A:[13]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi & B:[14]AVI_Pos014_TimeSrs0014_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.4852656722,0.321472764,1
47,65,0.1289587617,-0.356395483,1
47,97,0.2429478168,0.05806106329,1
47,129,0.4962942004,-0.9442521334,1
47,161,6.301333427,-3.711171389,1
47,193,4.837416172,-1.820497274,1
47,225,1.690223455,0.1336500645,1
47,257,0.811406374,0.6799135804,1
47,289,0.3789672852,0.3426256776,1
47,321,0.7799150944,0.05273580551,1
47,353,0.7093566656,0.6843070984,1
47,385,0.2549345493,0.9215528965,1
47,417,0.3417271376,0.3739235401,1
47,449,0.769097805,0.1522299647,1
47,481,1.034842014,0.0855538249,1
47,513,0.3545196056,-0.08086484671,1
47,545,0.1540884376,0.07134242356,1
47,577,-0.08650910854,0.1540462077,1
47,609,-0.6495897174,0.01580619812,1
47,641,-0.6554602385,-0.297949791,1
47,673,-0.4516250789,-0.6759940386,1
47,705,-0.09653416276,-0.2467415333,1
47,737,-0.02448293567,0.2836893201,1
47,769,0.06452429295,0.1325906217,1
47,801,-0.3633329272,0.10410963,1
47,833,-0.4848362803,0.06922001392,1
47,865,0.03158593178,0.1238393039,1
47,897,0.5813018084,0.1358270347,1
47,929,0.6041593552,-0.1968784034,1
47,961,0.09159447253,0.07554355264,1
47,993,-0.02730108052,0.5387314558,1
47,1025,0.0753121227,0.1806534827,1
47,1057,-0.06018400192,0.2945091426,1
47,1089,-0.03596070409,0.3089317083,1
47,1121,-0.189748168,0.2665789127,1
47,1153,-0.5574893951,0.3335606754,1
47,1185,-0.8426725864,0.1619111896,1
47,1217,-0.7019938231,-0.1747078001,1
47,1249,-0.4686903954,-0.4550183117,1
47,1281,0.0287309885,-0.1102460325,1
47,1313,0.567807138,0.06004454195,1
47,1345,1.210053682,-0.3632085621,1
47,1377,0.9196674824,-0.3784943819,1
47,1409,-0.01270896196,-0.3537098765,1
47,1441,-0.05502778292,0.164147079,1
47,1473,0.03891694546,0.1444625854,1
47,1505,-0.1397801936,0.5715923309,1
47,1537,-0.3647281528,0.4434274435,1
47,1569,-0.6126320362,-0.3205892444,1
47,1601,-0.3280292749,-0.5040608048,1
47,1633,0.07250148058,-0.5896995664,1
47,1665,-0.1615356356,-0.1237617433,1
47,1697,-0.2836655974,-0.1117642522,1
47,1729,-0.2902317047,-0.08283340931,1
47,1761,-1.275710702,-0.4262369573,1
47,1793,-1.01458478,-0.04877763987,1
47,1825,-0.406847775,-0.1419616044,1
47,1857,-0.1365137696,-0.4742718637,1
47,1889,-0.2131690979,-0.2349276841,1
47,1921,-0.5757204294,-0.1080087274,1
47,1953,-0.2798618674,0.2094959319,1
47,1985,-0.1417587698,0.08210138977,1
47,2017,0.6677327156,-0.3243502975,1
79,33,0.668354094,0.3530269861,1
79,65,0.1565520018,-0.3376983404,1
79,97,0.09707874805,0.2703484893,1
79,129,0.5847378373,-0.6682739854,1
79,161,1.028843164,-2.137063026,1
79,193,1.239519119,-0.8915840387,1
79,225,1.416354895,-0.1941384673,1
79,257,1.162150025,0.4760943055,1
79,289,0.4532033205,0.2334951162,1
79,321,0.2446269989,-0.09085252881,1
79,353,0.3865954578,0.3647428453,1
79,385,0.6348376274,0.7849057913,1
79,417,0.6209968328,0.5465412736,1
79,449,0.2799087167,0.4838317037,1
79,481,0.5115635991,0.06850130856,1
79,513,0.3592741191,-0.3764277101,1
79,545,-0.007901281118,0.2678039074,1
79,577,-0.1475238651,0.237087816,1
79,609,-0.5493323207,0.3257235885,1
79,641,-0.5796459913,0.06220199168,1
79,673,-0.4307045043,-0.1407529414,1
79,705,0.1122357398,-0.3596325517,1
79,737,0.4397850633,-0.1328133196,1
79,769,0.2438010275,0.2525539398,1
79,801,0.3260182142,0.05423497781,1
79,833,0.0859503001,-0.1542879194,1
79,865,-0.05650691688,-0.1183311939,1
79,897,-0.02859534323,-0.2735453248,1
79,929,-0.3773586154,-0.3362436295,1
79,961,-0.1391908675,-0.2197159678,1
79,993,0.2433840334,-0.06261526793,1
79,1025,0.03662467003,0.04471155256,1
79,1057,-0.4251197577,0.1521388441,1
79,1089,-0.4455875158,0.4045712948,1
79,1121,-0.4593071342,0.5293638706,1
79,1153,-0.6457654834,0.3979328275,1
79,1185,-0.5171459913,0.273255825,1
79,1217,-0.2814244032,0.04466663301,1
79,1249,-7.792121887,-15.09829521,1
79,1281,-0.3112584054,7.066788197,1
79,1313,-0.2252936065,0.6160423756,1
79,1345,0.06747707725,-0.8223696351,1
79,1377,0.2281559408,-0.7689455152,1
79,1409,-0.3030716181,-0.3899392486,1
79,1441,-0.105817914,-0.3561944067,1
79,1473,0.03853267431,-0.06838771701,1
79,1505,-0.2286044955,0.524173677,1
79,1537,-0.5678852797,0.6817381382,1
79,1569,-0.682163775,0.07425959408,1
79,1601,-0.3093604445,-0.3591857255,1
79,1633,0.09066940844,-0.3952221274,1
79,1665,0.1399342567,-0.07838878036,1
79,1697,0.02787297964,-0.3617254496,1
79,1729,0.08790552616,-0.3800869286,1
79,1761,-0.1169316173,-0.1844636202,1
79,1793,-0.1220068932,-0.120805718,1
79,1825,-0.4130143523,-0.3751968443,1
79,1857,-0.607609272,-0.3756225705,1
79,1889,-0.5474784374,-0.341091454,1
79,1921,-0.4246253669,-0.2775261402,1
79,1953,-0.0691601634,-0.0850751698,1
79,1985,0.1446023285,0.02463125996,1
79,2017,-0.002085745335,-0.2357358038,1
111,33,0.5952319503,0.5052580237,1
111,65,-0.269233942,-0.4203352928,1
111,97,-0.455170691,-0.2319728732,1
111,129,-0.09305667132,-0.2013087273,1
111,161,0.6879115701,-0.7720626593,1
111,193,1.729217529,-0.2927892506,1
111,225,1.262125134,0.03722240776,1
111,257,0.7788670063,0.2927500904,1
111,289,0.08788765967,0.1669753641,1
111,321,-0.03679862618,-0.181666702,1
111,353,0.3776909709,-0.2055908591,1
111,385,0.5470284224,0.2565667033,1
111,417,0.2937680185,0.4414504766,1
111,449,0.1137864888,0.4240695834,1
111,481,0.1697133482,0.2922526002,1
111,513,0.1033100188,0.498737365,1
111,545,-0.06719370186,0.2650994062,1
111,577,0.01830156147,-0.5149945021,1
111,609,-0.3691692352,0.425778985,1
111,641,-0.7578228116,0.5574733615,1
111,673,-0.5304814577,0.2397430539,1
111,705,0.1563694775,-0.01842411608,1
111,737,0.3227261901,-0.1303909123,1
111,769,0.2690278888,0.2441631556,1
111,801,-0.01524251699,0.08641796559,1
111,833,-0.3812535405,-0.4757931828,1
111,865,-0.4495611489,-0.2652327716,1
111,897,-0.4682293534,-0.2472763658,1
111,929,-0.856359005,-0.3629716635,1
111,961,-0.1609220803,-0.04904910922,1
111,993,0.1744196117,-0.0065792799,1
111,1025,-0.3387151361,-0.03415811807,1
111,1057,-0.4235265255,0.006336688995,1
111,1089,-1.283937812,7.237822056,1
111,1121,-0.3520345688,0.3856315613,1
111,1153,-0.8593588471,0.3691497743,1
111,1185,-0.7831535339,0.4137373865,1
111,1217,-1.284648657,8.366258621,1
111,1249,-6.206783295,7.072570324,1
111,1281,-3.966794014,4.562336445,1
111,1313,-3.098448992,0.7466057539,1
111,1345,-0.7576553226,-0.9286607504,1
111,1377,0.1018002629,-0.5438850522,1
111,1409,-0.2414346039,-0.1962921172,1
111,1441,-0.37380898,-1.089627981,1
111,1473,-0.6495325565,-0.8634698987,1
111,1505,-0.3454672098,0.1697362661,1
111,1537,-0.1177506745,0.4210639596,1
111,1569,-0.08781310916,0.4435867965,1
111,1601,-0.2126121521,0.1298571527,1
111,1633,-0.1412758678,-0.1443019807,1
111,1665,-0.1809668541,-0.07736060768,1
111,1697,-0.3246225715,-0.1080044359,1
111,1729,-0.5806540251,-0.4523586035,1
111,1761,-0.7931233048,-0.03672945499,1
111,1793,-0.5829306841,-0.03547418118,1
111,1825,-0.001769393682,-0.4880010486,1
111,1857,-0.1472227275,-0.190381676,1
111,1889,-0.5794517398,-0.2701060772,1
111,1921,-0.26591748,-0.2843076587,1
111,1953,0.06152039766,-0.2110920399,1
111,1985,-0.02818615735,-0.07397509366,1
111,2017,-0.277833581,-0.1170193925,1
143,33,0.08053874969,0.682703495,1
143,65,-1.002054334,-0.02584397793,1
143,97,-0.854980588,-0.6508260369,1
143,129,-0.1712180823,-1.651373863,1
143,161,0.4382978678,-0.8838506341,1
143,193,3.593346834,0.9488611221,1
143,225,0.3846641779,0.5515871644,1
143,257,-0.07287317514,0.07456827909,1
143,289,-0.05107033253,-0.1496217698,1
